Description_lang,Title_lang,ID,ScenarioID,CriteriatreeID,RewardQuestID,RelatedStep,Supersedes,OrderIndex,Flags,VisibilityPlayerConditionID,WidgetSetID
黑暗女王正在静待佳音。,前往船上,4045,1705,71979,0,0,0,6,0,0,0
击败珍宝间哨卫。,越大就越……,4046,1702,71686,0,0,0,4,0,0,0
在排水道安放炸药来阻止追兵。,脱狱,4047,1705,71651,0,0,0,4,0,0,0
进入珍宝间。,继续搜寻,4048,1702,71675,0,0,0,5,0,0,0
有人传送进了房间！战胜他们！,阴暗的人影,4049,1703,71655,0,0,0,7,0,0,0
准备作战。,战斗准备,4050,1697,71677,0,0,0,0,0,0,457
击败珍宝间守卫。,面具危险,4051,1702,72400,0,0,0,6,0,0,0
处于险境之中。,还有陷阱？开玩笑呢？,4052,1702,71696,0,0,0,7,0,0,0
拯救守护古树。,保护古树,4053,1697,71688,0,0,0,3,0,0,457
击败巴莎兰的荒芜卫士队长塞德利克。,终结存在,4054,1697,71694,0,0,0,5,0,0,457
在肖尔解除陷阱期间保护他。,周密防护,4055,1702,71700,0,0,0,8,0,0,0
跟马迪亚斯·肖尔商量一下。,掉包。,4056,1702,71709,0,0,0,9,0,0,0
与你的指挥官并肩作战，杀出一条通向巴莎兰的路。,势如破竹,4058,1697,71715,0,0,0,4,0,0,457
拓展你在巴莎兰的基地。,扎根,4059,1697,72004,0,0,0,7,0,0,457
清除洛达内尔登陆点的剩余部落威胁。,北方海岸,4060,1697,72007,0,0,0,9,0,0,457
准备作战。,战斗准备,4077,1701,72096,0,0,0,0,0,0,157
在奥伯丁废墟击败联盟的前线指挥官。,向着前线进发,4078,1701,72068,0,0,0,2,0,0,157
从铁枝德鲁伊手中拯救大药剂师法拉尼尔和死亡猎手指挥官贝尔蒙特。,清除缠藤,4079,1701,72070,0,0,0,3,0,0,157
与你的指挥官并肩作战，杀出一条通向巴莎兰的路。,向前进军,4080,1701,72072,0,0,0,4,0,0,157
击败巴莎兰的大德鲁伊安得列留斯。,击溃抵抗者,4081,1701,72074,0,0,0,5,0,0,157
拓展你在巴莎兰的基地。,强化行动,4082,1701,72076,0,0,0,7,0,0,157
清除洛达内尔登陆点的剩余联盟威胁。,北方海岸,4083,1701,72098,0,0,0,9,0,0,157
跟随贝恩和灵魂行者前往远眺台地。,追寻灵魂,4084,1711,73501,0,0,0,0,0,0,0
灵魂伏击了你们，进攻！,击败堕落之灵,4085,1711,75510,0,0,0,1,0,0,0
有只堕落之灵逃跑了，不过阿库勒能追踪它。,正在追踪……,4087,1711,75350,0,0,0,2,0,0,0
查看先祖之魂，寻找堕落的迹象。,是敌是友,4095,1711,75326,0,0,0,3,0,0,0
拯救灵魂，寻求力量，击败典狱长的部队。,攀登高塔,4096,1712,75401,0,0,0,0,0,0,291
拉斯塔哈的大部分兵力被引到了纳兹米尔，现在是突袭达萨罗的大好时机。,围攻达萨罗,4097,1713,75409,0,0,0,0,0,0,0
Defeat the Vision Guardians. [DNT],遁入疯狂,4102,1710,78335,0,0,0,0,0,0,0
王宫的大厅内存放着上古珍宝，但要小心守护此地的洛阿神灵之怒。,帝国的末日,4103,1714,75485,0,0,0,0,0,0,0
见证部落攻击联盟英雄的残忍暴行。,联盟之力,4104,1715,75489,0,0,0,0,0,0,0
达萨罗被卑鄙的联盟偷袭，部落无畏的勇士是杀出重围的唯一希望。,达萨罗保卫战,4105,1716,75493,0,0,0,0,0,0,0
见证拉斯塔哈大王是如何英勇地抵抗嗜血的联盟入侵者。,死神的契约,4107,1718,75497,0,0,0,0,0,0,0
拉斯塔哈大王遇刺，必须在凶手逃走前将他们绳之以法。,不胜利，毋宁死,4108,1719,75501,0,0,0,0,0,0,0
继续追踪怨恨之灵。,前往区域3,4109,1711,75508,0,0,0,4,0,0,0
面对怨恨之灵。,直面恐惧,4110,1711,75519,0,0,0,5,0,0,0
跟随并消灭怨恨之灵。,最后的对峙,4111,1711,78290,0,0,0,6,0,0,0
击败怨恨之灵。,痛苦的回忆,4112,1711,78292,0,0,0,7,0,0,0
与凯恩和贝恩同行。,凯恩的恳谈,4113,1711,78294,0,0,0,8,0,0,0
与灵魂行者乌索交谈并回家。,逝者已矣,4114,1711,78298,0,0,0,9,0,0,0
Slay Faceless Adherents to weaken N'Zoth. [DNT],击败追随者,4115,1710,78343,0,0,0,1,0,0,0
Collect the Vision Scrolls to better understand N'Zoth's plans. [DNT],幻象卷轴,4116,1710,78345,0,0,0,2,0,0,0
Defeat the disciple of N'Zoth. [DNT],消灭信徒,4117,1710,78347,54986,0,0,5,0,0,0
Find and escort out the injured Seeker. [DNT],营救探求者,4118,1710,78349,0,0,0,3,0,0,0
"Seekers are performing a disruption ritual, they must be defended. [DNT]",保护探求者,4119,1710,78351,0,0,0,4,0,0,0
重建并激活开垦钻机。,重建开垦钻机,4125,1720,78602,0,0,0,0,0,0,0
抵挡攻击，保卫开垦设备。,保卫开垦钻机,4126,1720,78619,0,0,0,1,0,0,0
玩“别叫醒纳拉雷克斯”。,别叫醒纳拉雷克斯,4127,1721,78632,0,0,0,0,0,0,0
找出声音的源头。,一声悲鸣,4128,1721,78638,0,0,0,1,0,0,0
击败中子激潮,击败中子激潮,4129,1720,78718,55148,0,0,2,4,0,0
击败淤泥喷射者“制造”的碎泥。,那是它吐出来的吗？,4131,1724,78720,0,0,0,0,0,0,0
让亚瑟讲故事。,不同的视角,4134,1721,79053,0,0,0,2,0,0,0
击败不稳定的辐射魔像,击败不稳定的辐射魔像,4136,1720,79057,55794,0,0,2,4,0,0
看看是否有人对谋杀案知情。,德鲁伊调查,4137,1721,79066,0,0,0,3,0,0,0
使用你的感官寻找线索。,闻嗅地面,4138,1721,79093,0,0,0,4,0,0,0
击败朱红庇护所的折虚进攻者。,朱红保卫战,4156,1729,79332,0,0,0,0,0,0,0
与朱红庇护所的阿莱克丝塔萨交谈。,生命的缚誓者,4158,1729,79338,0,0,0,1,0,0,0
与格瑞姆巴托的维克修娜对峙。,来自暗影,4160,1729,79342,0,0,0,4,0,0,0
希萨莉有线索了！去看看她发现了什么。,跟随踪迹,4161,1721,79348,0,0,0,5,0,0,0
找出凶手，将他绳之以法！,恶毒的凶手,4162,1721,79351,0,0,0,6,0,0,0
与拉希奥的影像对话。,陷落之城,4170,1731,79386,0,0,0,0,0,0,458
消灭恩佐斯的信徒。,消灭信徒,4171,1731,79388,0,0,0,1,0,0,458
与拉希奥的影像对话。,进入奥格瑞玛,4172,1733,79371,0,0,0,0,0,0,244
消灭恩佐斯的信徒。,消灭信徒,4173,1733,79384,0,0,0,1,0,0,244
通过通道尽头的守卫。,好戏开始,4183,1734,79405,0,0,0,0,0,0,0
避开守卫，与萨尔和萨鲁法尔一起穿过房间。,眼皮底下,4184,1734,79407,0,0,0,1,0,0,0
骑上朱红庇护所上层的卡雷苟斯。,直冲云霄！,4185,1729,79340,0,0,0,3,0,0,0
唤醒苔丝,猎人之心,4186,1732,79409,0,0,0,0,0,0,0
击败攻击吉尔尼斯的被遗忘者。,梦境起点,4187,1732,79411,0,0,0,1,0,0,0
消灭黑暗游侠西亚拉。,兽群领袖,4188,1732,79413,0,0,0,2,0,0,0
追踪纳萨诺斯·凋零者。,凋零的元凶,4189,1732,79415,0,0,0,3,0,0,0
消灭纳萨诺斯,野性之怒,4190,1732,79417,0,0,0,4,0,0,0
苔丝已经往城镇广场跑去。追上她！,追逐梦魇,4191,1732,79419,0,0,0,5,0,0,0
击败狂怒精华。,月光审判,4192,1732,79421,0,0,0,6,0,0,0
与萨尔商量一个计划。,出谋划策,4193,1734,79425,0,0,0,2,0,0,0
挑战精英部落战士以引开注意。,出战！,4194,1734,79477,0,0,0,3,0,0,0
在格里恩囚犯的灵魂被吸干之前，拯救他们！,拯救囚犯,4198,1712,79471,0,0,0,2,1,69140,0
与萨尔和萨鲁法尔会和，继续深入此地。,不可能的盟友,4200,1734,79481,0,0,0,5,0,0,0
表现出你会不惜一切代价营救贝恩。,休战与后果,4201,1734,79488,0,0,0,6,0,0,0
深入斯托颂谷地下方的密室，探寻蔓延于这片土地的暗影之源。,风暴熔炉,4202,1735,79483,0,0,0,0,0,0,0
击败强大的敌人！,强力劲敌,4204,1712,81438,0,0,0,3,1,69189,0
击败洛娃·血击。,击垮他们！,4206,1734,79524,0,0,0,7,0,0,0
去见贝恩·血蹄。,查看贝恩·血蹄,4207,1734,79526,0,0,0,8,0,0,0
保护贝恩·血蹄，摧毁抑制水晶。,这是个陷阱！,4208,1734,79528,0,0,0,9,0,0,0
使用传送门逃走,目的地：不是这里就行,4209,1734,0,0,0,0,10,0,0,0
跟随乐娜拉，获得最新命令。,我们中间出了叛徒,4210,1734,79717,0,0,0,4,0,0,0
调查奥术棱镜。,不灭精华,4213,1736,79726,0,0,0,0,0,0,0
击败棱镜守卫。,不灭守卫,4214,1736,79728,0,0,0,1,0,0,0
击败永恒异形体,永恒异形体,4215,1736,79732,0,0,0,2,0,0,0
逼退大型硬化锐壳龟。,我们遭到了攻击！,4218,1737,79789,0,0,0,0,0,0,0
跟随大型硬化锐壳龟。,跟随敌人,4219,1737,79791,0,0,0,1,0,0,0
攻击大型硬化锐壳龟。,锐壳龟之战,4220,1737,79793,0,0,0,2,0,0,0
跟随大型硬化锐壳龟前往它的巢穴。,深入巢穴！,4221,1737,79795,0,0,0,3,0,0,0
在巢穴中消灭大型硬化锐壳龟。,消灭大型硬化锐壳龟,4222,1737,79797,0,0,0,4,0,0,0
离开平台。,好戏开始,4223,1738,79819,0,0,0,0,0,0,0
摧毁艾泽里特研究设施内的机甲后离开。,机甲毁灭,4224,1738,79845,0,0,0,2,0,0,0
前往大门。,出口在右,4225,1738,79847,0,0,0,3,0,0,0
在肖尔打开大门时保护他。,后有追兵，前有出口,4226,1738,79851,0,0,0,4,0,0,0
继续深入。,不可能的盟友,4227,1738,79855,0,0,0,5,0,0,0
穿过通道到达下层。,深入奥格瑞玛,4234,1738,79843,0,0,0,1,0,0,0
与部落合作找到贝恩。,休战与后果,4235,1738,79857,0,0,0,6,0,0,0
击败洛娃·血击。,击垮他们！,4236,1738,79860,0,0,0,7,0,0,0
去见贝恩·血蹄。,查看贝恩·血蹄,4237,1738,79862,0,0,0,8,0,0,0
保护贝恩·血蹄，摧毁抑制水晶。,这是个陷阱！,4238,1738,79864,0,0,0,9,0,0,0
使用传送门逃走,目的地：不是这里就行,4239,1738,0,0,0,0,10,0,0,0
通过通道尽头的守卫。,好戏开始,4242,1739,79893,0,0,0,0,0,0,0
避开守卫，与萨尔和萨鲁法尔一起穿过房间。,眼皮底下,4243,1739,79895,0,0,0,1,0,0,0
与萨尔商量一个计划。,出谋划策,4244,1739,79898,0,0,0,2,0,0,0
挑战精英部落战士以引开注意。,出战！,4245,1739,79900,0,0,0,3,0,0,0
检阅部队。,检阅部队,4246,1739,79902,0,0,0,4,0,0,0
与萨尔和萨鲁法尔会和，继续深入此地。,不可能的盟友,4247,1739,79905,0,0,0,5,0,0,0
不惜一切代价拯救贝恩。,休战与后果,4248,1739,79907,0,0,0,6,0,0,0
击败洛娃·血击。,击垮他们！,4249,1739,79910,0,0,0,7,0,0,0
去见贝恩·血蹄。,查看贝恩·血蹄,4250,1739,79912,0,0,0,8,0,0,0
保护贝恩·血蹄，摧毁抑制水晶。,这是个陷阱！,4251,1739,79914,0,0,0,9,0,0,0
使用传送门逃走,目的地：不是这里就行,4252,1739,0,0,0,0,10,0,0,0
击退原始的鸣脊碎石蟹。,我们遭到了攻击！,4260,1741,79966,0,0,0,0,0,0,0
跟随原始的鸣脊碎石蟹。,跟随敌人,4261,1741,79968,0,0,0,1,0,0,0
攻击原始的鸣脊碎石蟹。,碎石之战,4262,1741,79970,0,0,0,2,0,0,0
跟随原始的鸣脊碎石蟹进入它的巢穴。,深入巢穴！,4263,1741,79972,0,0,0,3,0,0,0
在巢穴内消灭原始的鸣脊碎石蟹。,消灭碎石蟹,4264,1741,79974,0,0,0,4,0,0,0
击退毒鳍龙惊怖头领。,我们遭到了攻击！,4265,1742,79976,0,0,0,0,0,0,0
跟随毒鳍龙惊怖头领。,跟随敌人,4266,1742,79978,0,0,0,1,0,0,0
攻击毒鳍龙惊怖头领。,头领之战,4267,1742,79980,0,0,0,2,0,0,0
跟随毒鳍龙惊怖头领前往它的巢穴。,深入巢穴！,4268,1742,79982,0,0,0,3,0,0,0
在巢穴内消灭毒鳍龙惊怖头领。,消灭头领,4269,1742,79984,0,0,0,4,0,0,0
击退硕大的积怨蛇王。,我们遭到了攻击！,4270,1743,79986,0,0,0,0,0,0,0
跟随硕大的积怨蛇王。,跟随敌人,4271,1743,79988,0,0,0,1,0,0,0
攻击硕大的积怨蛇王。,蛇王之战,4272,1743,79990,0,0,0,2,0,0,0
跟随硕大的积怨蛇王前往它的巢穴。,深入巢穴！,4273,1743,79992,0,0,0,3,0,0,0
在巢穴消灭硕大的积怨蛇王。,消灭蛇王,4274,1743,79994,0,0,0,4,0,0,0
击退高耸的洞穴烁壳蟹。,我们遭到了攻击！,4275,1744,79996,0,0,0,0,0,0,0
跟随高耸的洞穴烁壳蟹。,跟随敌人,4276,1744,79998,0,0,0,1,0,0,0
攻击高耸的洞穴烁壳蟹。,烁壳蟹之战,4277,1744,80000,0,0,0,2,0,0,0
跟随高耸的洞穴烁壳蟹前往它的巢穴。,深入巢穴！,4278,1744,80002,0,0,0,3,0,0,0
在巢穴内消灭高耸的洞穴烁壳蟹。,消灭烁壳蟹,4279,1744,80004,0,0,0,4,0,0,0
击退上古海沟滑行者。,我们遭到了攻击！,4280,1745,80006,0,0,0,0,0,0,0
跟随大型硬化锐壳龟。,跟随敌人,4281,1745,80008,0,0,0,1,0,0,0
攻击上古海沟滑行者。,滑行者之战,4282,1745,80010,0,0,0,2,0,0,0
跟随上古海沟滑行者前往它的巢穴。,深入巢穴！,4283,1745,80012,0,0,0,3,0,0,0
在巢穴内消灭上古海沟滑行者。,消灭滑行者,4284,1745,80014,0,0,0,4,0,0,0
击退入侵的堡礁行者。,我们遭到了攻击！,4285,1746,80016,0,0,0,0,0,0,0
跟随入侵的堡礁行者。,跟随敌人,4286,1746,80018,0,0,0,1,0,0,0
攻击入侵的堡礁行者。,堡礁行者之战,4287,1746,80020,0,0,0,2,0,0,0
跟随入侵的堡礁行者前往它的巢穴。,深入巢穴！,4288,1746,80022,0,0,0,3,0,0,0
在巢穴内消灭入侵的堡礁行者。,消灭堡礁行者,4289,1746,80024,0,0,0,4,0,0,0
击退残忍的巨鳗。,我们遭到了攻击！,4290,1747,80026,0,0,0,0,0,0,0
跟随残忍的巨鳗。,跟随敌人,4291,1747,80028,0,0,0,1,0,0,0
攻击残忍的巨鳗。,巨鳗之战,4292,1747,80030,0,0,0,2,0,0,0
跟随残忍的巨鳗前往它的巢穴。,深入巢穴！,4293,1747,80032,0,0,0,3,0,0,0
在巢穴内消灭残忍的巨鳗。,消灭巨鳗,4294,1747,80034,0,0,0,4,0,0,0
纳迦正从深渊召唤一个怪物，消灭他们！,召唤仪式,4307,1754,80054,0,0,0,0,0,0,0
击败召唤出来的怪物。,深渊召唤,4308,1754,80056,56830,0,0,1,4,0,0
艾萨拉亲自召唤并强化了一个怪物，必须消灭它！,强化的怪物,4309,1754,80058,56830,0,0,1,4,0,0
前往起源大厅的内室。,不速之客,4311,1755,80179,0,0,0,0,0,0,0
领导对麦卡贡的突袭。,麦卡贡行动,4312,1756,80185,0,0,0,0,0,0,0
救出朱红庇护所上被腐化的幼龙。,阻止腐化,4313,1729,80196,0,0,0,2,0,0,0
关闭预言之厅的防御系统。,永恒守护,4316,1755,80261,0,0,0,1,0,0,0
击败守护者奥姆-卡，然后启动造物主之阶的升降梯。,构造体的毁灭,4317,1755,80265,0,0,0,3,0,0,0
改变光明穹顶的能量电路的布局，连接到造物主之阶的终端。,上升,4318,1755,80267,0,0,0,5,0,0,0
击败太阳先知滕哈门。,斩断提线,4319,1755,80269,0,0,0,6,0,0,0
乘坐升降梯进入造物主之阶的上层房间，然后重新启动起源熔炉。,起源重启,4320,1755,80305,0,0,0,7,0,0,0
前往造物主之阶的升降梯。,敌对大厅,4321,1755,80263,0,0,0,2,0,0,0
击败淤泥喷射者。,陪它玩玩！,4322,1724,80424,0,0,0,1,0,0,0
击败游荡幻影和地穴恶魔并保卫通灵塔。,恐怖幻影和惊悚恶魔,4323,1724,80426,0,0,0,2,0,0,0
击败讯问者莉兹,受折磨的鬼魂,4324,1724,80431,0,0,0,3,0,0,0
继续深入屠杀广场。,我才不怕鬼,4325,1724,80433,0,0,0,4,0,0,0
击败染疫的小动物！,有埋伏！,4326,1724,80437,0,0,0,5,0,0,0
击败复活的卫兵,亡者世界,4327,1724,80439,0,0,0,6,0,0,0
有个你见过的最矮的通灵师挡在了你面前，阻止他！,小小大恶徒,4328,1724,80441,0,0,0,7,0,0,0
控制淤泥喷射者扫清广场！,掌控混乱,4329,1724,80443,0,0,0,8,0,0,0
进入屠宰房并面对你的最终敌人！,进入屠宰房！,4331,1724,80444,0,0,0,9,0,0,0
阴暗的人影回来了！这下糟了。,暗影归来,4332,1724,80447,0,0,0,10,0,0,0
找到前往魔古山宫殿下层的道路。,往下走,4336,1757,81246,0,0,0,0,0,0,0
激活赤红议事厅中古老的拉杆。,当心脚下,4340,1757,81248,0,0,0,1,0,0,0
找到打开遗忘长廊的封印之门的方法。,沉重的问题,4341,1757,81250,0,0,0,2,0,0,0
从遗忘长廊的秘密通道前往魔古山宝库。,漫长的路程,4342,1757,81252,0,0,0,3,0,0,0
摧毁藏书馆中召唤出来的恩佐斯的具象。,疯狂具象,4343,1757,81254,0,0,0,4,0,0,0
从塑造者大厅的螳螂妖大军中杀出重围，前往纳拉克煞引擎。,塑造者大厅,4344,1757,81256,0,0,0,5,0,0,0
击败纳拉克煞引擎的约克斯伊斯。,最终召唤,4345,1757,81258,0,0,0,6,0,0,0
将纳拉克煞引擎连接到心之秘室。,引擎旋转,4346,1757,81260,0,0,0,7,0,0,0
,调查议政厅,4349,1759,81432,0,0,0,0,0,0,0
,击败巨怪,4350,1759,81434,0,0,0,1,0,0,0
,击败剥夺者,4351,1759,81747,0,0,0,2,0,0,0
,使用心能之流,4352,1759,81845,0,0,0,3,0,0,0
,找到吉安娜的碎片,4353,1759,81847,0,0,0,4,0,0,0
,释放吉安娜的碎片,4354,1759,81849,0,0,0,5,0,0,0
获取奖励，离开幻象。,获取奖励,4355,1733,83405,0,0,0,2,0,0,244
时候到了，攻击艾萨拉女王的权力宝座吧。,迎宾典礼,4356,1760,81865,0,0,0,0,0,0,0
永恒王宫的大厅深处，艾萨拉女王最忠实的下属想要阻止你们的入侵。,虔信深渊,4357,1761,81871,0,0,0,0,0,0,0
深渊中，有什么东西开始活动了，而艾萨拉女王的仪式也即将完成。,群星之环,4358,1762,81875,0,0,0,0,0,0,0
阻止阿玛赛特攻入起源大厅并激活起源协议。,耀辉之刃,4359,1763,82034,0,0,0,0,0,0,0
在血肉撕裂者的车间和吞噬者的巢穴调查并摧毁实验品。,失败的实验,4361,1764,82046,0,0,0,2,0,0,0
进入暗影烈焰穹顶。,暴力闯入,4362,1764,82052,0,0,0,0,0,0,0
与拉希奥交谈，开始仪式。,烈焰仪式,4364,1764,82250,0,0,0,8,0,0,0
摧毁奈法利安和奥妮克希亚的遗骸。,预防措施,4365,1764,82073,0,0,0,9,0,0,0
获取腐化的黑龙鳞片。,腐化鳞片,4366,1764,82058,0,0,0,10,0,0,0
在码头和加兹鲁维谈一谈。,强行霸占,4367,1765,82082,0,0,0,0,0,0,0
营救霍巴特·钩锤。,人质劫持,4368,1765,82084,0,0,0,1,0,0,0
装备X-52身体护甲。,全副武装！,4369,1765,82086,0,0,0,2,0,0,0
调查图书馆。,图书馆,4370,1764,82075,0,0,0,5,0,0,0
消灭图书馆的腐化实验品。,扭曲的实验品,4371,1764,82077,0,0,0,6,0,0,0
获取奖励，离开幻象。,获取奖励,4373,1731,83403,0,0,0,2,0,0,458
击败加里维克斯。,夺回城镇,4374,1765,82088,0,0,0,3,0,0,0
重新进入恩佐斯的幻象。,进入幻象,4375,1766,82097,0,0,0,0,0,0,0
击败造物主之阶的具象。,黑暗具象,4376,1766,82099,0,0,0,2,0,0,0
使用造物主之阶的升降梯查明异常。,最后的晋升,4377,1766,82105,0,0,0,3,0,0,0
击败起源熔炉的异常现象。,恢复供能,4378,1766,82103,0,0,0,4,0,0,0
摧毁阻止玩家进入下层走廊的屏障。,坠入疯狂,4380,1766,82119,0,0,0,1,0,0,0
阻止仪式，营救拉希奥。,挣脱黑暗,4381,1764,82054,0,0,0,7,0,0,0
在暗影烈焰穹顶的魔法屏障处与拉希奥会面。,奇异的魔法,4382,1764,82153,0,0,0,3,0,0,0
在拉希奥解除屏障期间保护他。,专心致志,4383,1764,82246,0,0,0,4,0,0,0
在光明穹顶找到造物主之阶的能量终端。,力有不逮,4387,1755,82518,0,0,0,4,0,0,0
唤醒忠诚于雷纳索尔王子的石裔。,唤醒大军,4388,1767,82522,0,0,0,1,0,0,0
在统御之门与雷纳索尔王子和盟友会面。,齐聚统御之门,4389,1767,82524,0,0,0,2,0,0,0
抵达统御之门的另一侧。,顽石军团护手,4390,1767,82530,0,0,0,3,0,0,0
击败卡尔将军,顽石军团将军,4391,1767,82536,0,0,0,4,0,0,0
禁用心能转移器,制止诅咒,4392,1767,82532,0,0,0,5,0,0,0
与雷纳索尔和收割者一起进行最终突袭。,主宰者,4393,1767,82534,0,0,0,7,0,0,0
,麦卡贡行动,4394,1768,82551,53623,0,0,0,0,0,0
,麦卡贡行动,4395,1768,82556,53623,0,0,0,0,0,0
,麦卡贡行动,4396,1769,82541,53623,0,0,0,0,0,0
,麦卡贡行动,4397,1769,82546,53623,0,0,0,0,0,0
击败HK-8型空中压制单位，拯救锈栓抵抗军。,麦卡贡行动- 垃圾场,4398,1770,82561,53623,0,0,0,0,0,0
,麦卡贡行动 - 车间,4399,1771,82566,53623,0,0,0,0,0,0
恩佐斯在他黑暗的王座上编织了诸多幻象，在幻象中，艾泽拉斯已经陨落，再也无人能反抗他的帝国。,命运幻象,4404,1773,82602,0,0,0,0,0,0,0
恩佐斯的信徒在他们漆黑的大厅中进行着亵渎的仪式，企图终结这个世界。,虔敬大厅,4405,1774,82606,0,0,0,0,0,0,0
伊格诺斯深藏于扭曲血肉的缝隙中，腐化持续不断地从这个国度渗入到其他领域。,血肉赐福,4406,1775,82611,0,0,0,0,0,0,0
在罪恶的丰碑深处，腐化者正在等待。这场终极对决将会决定艾泽拉斯的命运。,觉醒之梦,4407,1776,82615,0,0,0,0,0,0,0
进入竞技场。,暗影之巢,4408,1777,82988,0,0,0,0,0,0,0
爬到堡垒的顶层，阻止戈格罗斯的亵渎仪式。,暗槌堡垒,4411,1779,82985,0,0,0,0,0,0,0
在一场宠物战斗中击败霍鲁·观云。,第一位挑战者,4412,1777,82990,0,0,0,1,0,0,0
击败出笼的野兽。,出笼,4413,1777,82992,0,0,0,2,0,0,0
在一场宠物战斗中击败瑟林·天歌。,徒劳的反抗,4414,1777,82994,0,0,0,3,0,0,0
击败出笼的生物。,孤注一掷,4415,1777,82996,0,0,0,4,0,0,0
在一场宠物战斗中击败阿尔兰·心影。,他们有了个新计划,4416,1777,82999,0,0,0,5,0,0,0
在一场宠物战斗中击败祖娜·裂颅者。,碎裂之战,4417,1777,83001,0,0,0,6,0,0,0
在宠物对战中击败泰莎·莱利。,最后的倒计时,4418,1777,83003,0,0,0,7,0,0,0
与皮克茜·威兹对战，并击败他们的“强力武器”。,这么多年就弄出这个？,4419,1777,83005,0,0,0,8,0,0,0
守护心之秘室,守护心之秘室,4420,1780,83067,0,0,0,0,0,0,0
开始攻击月神殿。,月神殿,4421,1781,83093,0,0,0,0,0,0,0
击败月神殿的守护者。,伊瑟拉的陨落,4422,1781,83205,0,0,0,1,0,0,0
继续调查。,进行调查,4424,1764,82056,0,0,0,1,0,0,0
你的死亡吸引了塔拉格鲁！赶在他之前抵达下一层！,速度！,4425,1712,83466,0,0,0,1,0,0,291
冲破上层平台,碎片散落之地,4426,1782,83721,0,0,0,0,0,0,0
协助骨匠海尔米尔。,兵主的继承者,4427,1782,83506,0,0,0,1,0,0,0
释放战争怪兽。,恶犬出笼！,4428,1782,83504,0,0,0,2,0,0,0
与亚历山德罗斯和瓦丝琪女男爵的军队汇合。,大领主和女男爵,4429,1782,83508,0,0,0,3,0,0,0
逃离魂选密院。,勇气指引着你的剑刃,4430,1782,83511,0,0,0,4,0,0,0
协助马里莱斯进行“测试”。,腐蚀魔药学,4431,1782,83728,0,0,0,5,0,0,0
守卫密室。,并肩作战！,4432,1782,83803,0,0,0,6,0,0,0
击败凯克苏斯侯爵。,山重水复疑无路……,4433,1782,83726,0,0,0,7,0,0,0
驱逐所有入侵格伦仙林的军队。,收复仙林,4434,1783,83609,0,0,0,0,0,0,0
利用尼娅的陷阱来守卫北门。,北门,4435,1783,83611,0,0,0,1,0,0,0
与织梦者一同在东门治疗法夜。,东门,4436,1783,83661,0,0,0,2,0,0,0
与柯莱恩一同守卫格伦仙林的西门。,西门,4437,1783,83671,0,0,0,3,0,0,0
击败英格拉·撒沃尔。,吸食者撒沃尔,4438,1783,83704,0,0,0,4,0,0,0
将伊瑟拉的灵茧装入货车。,危险装载,4440,1783,84551,0,0,0,5,0,0,0
驾驶货车逃离格伦仙林。,通通上车,4441,1783,84556,0,0,0,6,0,0,0
逃往森林之心。,重生之路,4442,1783,84558,0,0,0,7,0,0,0
调查记忆。,徒劳无功,4443,1784,83731,0,0,0,0,0,0,0
找到下一段记忆。,孤注一掷,4444,1784,83733,0,0,0,1,0,0,0
找到下一段记忆。,和平达成,4445,1784,83735,0,0,0,2,0,0,0
找到下一段记忆。,分道扬镳,4446,1784,83737,0,0,0,3,0,0,0
找到下一段记忆。,牺牲与回报,4447,1784,83739,0,0,0,4,0,0,0
重温月夜战神的最后时刻。,月之消亡,4448,1784,83794,0,0,0,5,0,0,0
在托加斯特搜寻泰兰德·语风,寻找泰兰德·语风,4449,1785,84670,0,0,0,0,0,0,0
协助泰兰德击败渊誓刺客,阻挡噬渊战士,4450,1785,84672,0,0,0,1,0,0,0
泰兰德无法停下脚步。试着跟上她。,跟随泰兰德·语风,4451,1785,84674,0,0,0,2,0,0,0
泰兰德向前发起冲锋。对付即将到来的噬渊随从！,击败噬渊伏击者,4452,1785,84676,0,0,0,3,0,0,0
泰兰德就在前方。试着追赶她！,追赶泰兰德,4453,1785,84678,0,0,0,4,0,0,0
泰兰德已向前推进。寻找另一条路来追赶她。,通向泰兰德的崭新道路,4454,1785,84699,0,0,0,5,0,0,0
斯库尔德挡了你的去路！,击败斯库尔德,4455,1785,84707,0,0,0,6,0,0,0
泰兰德肯定就在前方。找到她！,追赶泰兰德,4456,1785,84719,0,0,0,7,0,0,0
噬渊用被折磨的暗夜精灵之魂创造出了一种融合怪。帮助泰兰德击败他们。,击败被折磨的融合怪,4457,1785,84721,0,0,0,8,0,0,0
深入赤红深渊，营救你的盟友。,赤红深渊,4458,1786,84682,62658,0,0,0,0,0,0
深入赤红深渊，营救你的盟友。,赤红深渊,4460,1788,84687,62658,0,0,0,0,0,0
深入赤红深渊，营救你的盟友。,赤红深渊,4461,1789,84692,62658,0,0,0,0,0,0
推进至忠诚堡垒。,胜利的一小步,4462,1790,84725,0,0,0,0,0,0,0
为王庭做好准备，并向工作人员发布指令。,最后的准备,4463,1791,84766,0,0,0,0,0,0,459
在祭仪密院挑战克尔苏加德。,攻破防线,4465,1792,84792,0,0,0,0,0,0,0
击败强化的妮娜达尔女男爵。,妮娜达尔女男爵的最后一课,4466,1792,84794,0,0,0,3,0,0,0
阻止至尊秘阵的仪式。,至尊秘阵,4467,1792,84797,0,0,0,4,0,0,0
