Name_lang,SourceText_lang,Description_lang,ID,MountTypeID,Flags,SourceTypeEnum,SourceSpellID,PlayerConditionID,MountFlyRideHeight,UiModelSceneID,MountSpecialRiderAnimKitID,MountSpecialSpellVisualKitID
黑曜三叶虫,|cFFFFD200成就：|r战痕英雄的荣耀|n|cFFFFD200分类：|r地下城与团队副本,这只三叶虫因为历经困苦和试练而变得出类拔萃。,933,230,0,5,239049,0,0,4,0,0
迅捷幽灵角鹰兽,|cFFFFD200绝版|r,就算是亡灵，偶尔也需要飞行。,934,242,64,5,239363,0,0,4,0,0
蓝色其拉主战坦克,|cFFFFD200世界事件：|r甲虫的召唤|n,最近有人在甲虫的召唤活动中看到了其拉主战坦克的身影，这是否暗示着这些致命的生物即将重回地表？,935,230,64,6,239766,0,0,4,0,0
红色其拉主战坦克,|cFFFFD200世界事件：|r甲虫的召唤|n,最近有人在甲虫的召唤活动中看到了其拉主战坦克的身影，这是否暗示着这些致命的生物即将重回地表？,936,230,64,6,239767,0,0,4,0,0
黑色其拉主战坦克,|cFFFFD200绝版|r|n,最近有人在甲虫的召唤活动中看到了其拉主战坦克的身影，这是否暗示着这些致命的生物即将重回地表？,937,230,64,1,239770,0,0,4,0,0
黑色废墟游荡者,|cFFFFD200商人出售：|r可敬的托兰|n|cFFFFD200地区：|r阿古斯|n|cFFFFD200阵营：|r阿古斯防卫军 - 崇拜|n|cFFFFD200价格：|r10000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,塔布羊是阿古斯的本土物种。多年来无休无止的战争蹂躏着阿古斯的地表，为了在这种环境里存活，它们进化出了几丁质的护甲。,939,230,0,2,242305,0,0,45,0,0
至高岭大角鹿,|cFFFFD200掉落：|r至高岭补给品|n,至高岭的猎人们最喜欢的坐骑。即使驮着一个成年牛头人，它也可以轻松越过松岩盆地的激流。,941,230,0,0,242874,0,0,45,0,0
野生梦境角马,|cFFFFD200掉落：|r织梦者宝箱,梦境角马能自由地在这个世界和翡翠梦境间穿梭，释放它们自由的天性。,942,248,0,0,242875,0,0,4,0,0
云翼角鹰兽,|cFFFFD200掉落：|r法罗迪斯宝箱|n,比起普通角鹰兽，阿苏纳的云翼角鹰兽更喜欢在高出云层的高山洞穴里筑巢。,943,248,0,0,242881,0,0,4,0,0
瓦拉加尔风暴之翼幼龙,|cFFFFD200掉落：|r瓦拉加尔保险箱|n,它拍动双翼的声音就像远方传来的隆隆雷声。,944,424,128,0,242882,0,0,4,0,0
勇猛的战狐,|cFFFFD200商人出售：|r通灵领主赛普|n|cFFFFD200地区：|r暴风城|n|cFFFFD200价格：|r1|TINTERFACE\ICONS\ACHIEVEMENT_BG_KILL_ON_MOUNT.BLP:0|t,狡诈如狐。,945,230,4,2,242896,0,0,227,0,0
勇猛的战狐,|cFFFFD200商人出售：|r亡灵卫兵奈萨里安|n|cFFFFD200地区：|r奥格瑞玛|n|cFFFFD200价格：|r1|Hitem:103533|h|TINTERFACE\ICONS\ACHIEVEMENT_BG_KILL_ON_MOUNT.BLP:0|t|h,狡诈如狐。,946,230,4,2,242897,0,0,227,0,0
谜语人的灵蛇,|cFFFFD200掉落：|r寻心者的礼物,它以你的思想为食，包括你在阅读这段时的想法。,947,248,64,0,243025,0,0,4,0,0
恶魔角斗士的风暴巨龙,|cFFFFD200成就：|r角斗士：“军团再临”第7赛季|n|cFFFFD200分类：|rPvP,它出生在风暴峡湾的群山之中，是风暴与鳞片的结合体，当它猎捕之时，天空都会被它点燃，发出摄人心魄的光芒。,948,424,192,5,243201,0,0,4,0,0
微光逐星者,|cFFFFD200游戏商城|r,影豹充满能量，依靠感知生物体内的能量来捕猎，是阿古斯顶尖的掠食者。影豹靠近强大的能量源时，颜色会发生显著改变，还会变得兴奋。,949,248,0,9,243512,0,1.5,4,0,0
带镣铐的乌祖尔,|cFFFFD200掉落：|r寂灭者阿古斯（史诗难度）|n|n,既迷人又可怕。,954,248,0,0,243651,0,0,4,0,0
邪犬,"|cFFFFD200掉落：|r驯犬大师克拉克斯
|cFFFFD200地区：|r安托兰废土",这头野兽通过一种可怕的仪式注入了酸性的血液，你对它的掌控能力非常薄弱。,955,230,0,0,243652,0,0,4,0,0
跃泽巨蛛,|cFFFFD200地区：|r纳兹米尔|n,杀虫剂和遮虫帽在纳兹米尔的沼泽可没什么用，还是棍子比较实用。,956,248,0,0,243795,0,0,4,0,0
幽灵飞翼龙,|cFFFFD200商人出售：|r纳塔哈卡塔|n|cFFFFD200地区： |r祖达萨|n|cFFFFD200阵营：|r赞达拉帝国 - 崇拜|n|cFFFFD200价格：|r90000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,达萨罗周围的灵魂世界充斥着想要复仇的幽灵。,958,424,4,2,244712,0,0,4,0,0
暴风城逐天战机,|cFFFFD2002017年暴雪嘉年华|r,“把你们的引擎都给我找来。”——工程师旋轮,959,248,68,7,245723,20068,0,4,0,0
奥格瑞玛拦截飞艇,|cFFFFD2002017年暴雪嘉年华|r,前端的狼头炮让这架制空战斗机极其擅长空战。,960,248,68,7,245725,20069,0,4,0,0
清醒的梦魇,|cFFFFD200掉落：|r解谜者的愿望,骑着这头坐骑，你的思想经常神游到遥远的地方。,961,248,0,0,247402,0,0,4,0,0
暗月飞船,|cFFFFD200商人出售：|r兰拉|n|cFFFFD200地区：|r暗月岛|n|cFFFFD200价格：|r1000|Hcurrency:515|h|TInterface\ICONS\INV_Misc_Ticket_Darkmoon_01.blp:0|t|h,希拉斯想过使用他的飞艇大军帮他进行营销，后来还是决定直接贩售这些飞艇，因为这才是他需要的营销。,962,248,0,2,247448,0,0,4,0,0
充血抱齿兽,|cFFFFD200成就：|r奥迪尔团队的荣耀|n|cFFFFD200分类：|r地下城与团队副本,这只抱齿兽曾独自享用戈霍恩的腐化血肉。他当时可高兴啦。,963,230,0,5,250735,0,0,4,0,0
紫色废墟游荡者,|cFFFFD200商人出售：|r可敬的托兰|n|cFFFFD200地区：|r阿古斯|n|cFFFFD200阵营：|r阿古斯防卫军 - 崇拜|n|cFFFFD200价格：|r10000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,塔布羊是阿古斯的本土物种。多年来无休无止的战争蹂躏着阿古斯的地表，为了在这种环境里存活，它们进化出了几丁质的护甲。,964,230,0,2,253004,0,0,45,0,0
蓝色废墟游荡者,|cFFFFD200商人出售：|r可敬的托兰|n|cFFFFD200地区：|r阿古斯|n|cFFFFD200阵营：|r阿古斯防卫军 - 崇拜|n|cFFFFD200价格：|r10000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,塔布羊是阿古斯的本土物种。多年来无休无止的战争蹂躏着阿古斯的地表，为了在这种环境里存活，它们进化出了几丁质的护甲。,965,230,0,2,253007,0,0,45,0,0
绿色废墟游荡者,|cFFFFD200商人出售：|r可敬的托兰|n|cFFFFD200地区：|r阿古斯|n|cFFFFD200阵营：|r阿古斯防卫军 - 崇拜|n|cFFFFD200价格：|r10000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,塔布羊是阿古斯的本土物种。多年来无休无止的战争蹂躏着阿古斯的地表，为了在这种环境里存活，它们进化出了几丁质的护甲。,966,230,0,2,253005,0,0,45,0,0
棕色废墟游荡者,|cFFFFD200商人出售：|r可敬的托兰|n|cFFFFD200地区：|r阿古斯|n|cFFFFD200阵营：|r阿古斯防卫军 - 崇拜|n|cFFFFD200价格：|r10000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,塔布羊是阿古斯的本土物种。多年来无休无止的战争蹂躏着阿古斯的地表，为了在这种环境里存活，它们进化出了几丁质的护甲。,967,230,0,2,253008,0,0,45,0,0
褐色废墟游荡者,|cFFFFD200商人出售：|r可敬的托兰|n|cFFFFD200地区：|r阿古斯|n|cFFFFD200阵营：|r阿古斯防卫军 - 崇拜|n|cFFFFD200价格：|r10000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,塔布羊是阿古斯的本土物种。多年来无休无止的战争蹂躏着阿古斯的地表，为了在这种环境里存活，它们进化出了几丁质的护甲。,968,230,0,2,253006,0,0,45,0,0
疯狂的混沌奔行者,|cFFFFD200掉落：|r牧羊人卡沃斯|n|cFFFFD200地区：|r艾瑞达斯,圣光军团只能拯救阿古斯的部分本土物种，还有数不清的物种都在混沌中消失了。,970,230,0,0,253058,0,0,45,0,0
安托兰灼焦恶犬,|cFFFFD200掉落：|r沙图格|n|cFFFFD200地区：|r安托鲁斯，燃烧王座,萨格拉斯自己的爱犬可能曾经是只魔犬，但是黑暗泰坦多年来不断给自己的爱宠重塑着外形，让它变成更加强大的生物。终于有一天，他对自己的造物满意了，便开始创造更多这种恶犬，并给它们灌注暗影与烈焰。,971,248,0,0,253088,0,0,4,0,0
安托兰阴暗恶犬,|cFFFFD200成就：|r阿古斯团队的荣耀|n|cFFFFD200分类：|r地下城与团队副本,萨格拉斯自己的爱犬可能曾经是只魔犬，但是黑暗泰坦多年来不断给自己的爱宠重塑着外形，让它变成更加强大的生物。终于有一天，他对自己的造物满意了，便开始创造更多这种恶犬，并给它们灌注暗影与烈焰。,972,248,0,5,253087,0,0,4,0,0
柔光法力鳐,|cFFFFD200掉落：|r毒尾天鳍鳐|n|cFFFFD200地区：|r艾瑞达斯,一些阿古斯的自然野生动物，比如法力鳐，都生存了下来，并适应了这个破碎世界的生活。,973,248,0,0,253107,0,0,4,0,0
活跃法力鳐,|cFFFFD200掉落：|r邪斑鱼卵,一些阿古斯的自然野生动物，比如法力鳐，都生存了下来，并适应了这个破碎世界的生活。,974,248,0,0,253106,0,0,4,0,0
邪光法力鳐,|cFFFFD200掉落：|r邪斑鱼卵,圣光军团只能拯救阿古斯的部分本土物种，还有数不清的物种都在混沌中消失了。,975,248,0,0,253108,0,0,4,0,0
荧光法力鳐,|cFFFFD200掉落：|r邪斑鱼卵,一些阿古斯的自然野生动物，比如法力鳐，都生存了下来，并适应了这个破碎世界的生活。,976,248,0,0,253109,0,0,4,0,0
紫罗兰魔翼鸦,|cFFFFD200任务：|r泰坦之血|n|cFFFFD200地区：|r达拉然|n,六人议会对你再度从燃烧军团手中拯救艾泽拉斯的谢礼。,978,248,0,1,253639,0,1,4,0,0
赤红涎喉者,|cFFFFD200掉落：|r疱喉|n|cFFFFD200地区：|r安托兰废土,只对一些非恶魔生物无法发出的声音有反应，大致意思是“死亡唾液”。,979,230,0,0,253661,0,0,4,0,0
酸液喷射者,|cFFFFD200掉落：|r吞噬者斯克里格|n|cFFFFD200地区：|r艾瑞达斯,储存的酸液比普通种类的多一倍。,980,230,0,0,253662,0,0,4,0,0
毒牙撕咬者,|cFFFFD200掉落：|r阿古斯,别以为它犬吠似的叫声已经够可怕了，被它咬到你才知道难过。,981,230,0,0,253660,0,0,4,0,0
池塘水母,|cFFFFD200专业技能：|r钓鱼,这种神奇的水栖生物能在最严酷的环境下生存，或许连虚空都难不倒它们。,982,254,2064,3,253711,0,1,44,0,0
荣耀邪能碾压者,|cFFFFD200掉落：|r发光的手提箱,奥蕾莉亚和图拉扬解释了这种德莱尼长久以来的动物伙伴是多么有用后，圣光军团就找了几只来加以训练。,983,230,0,0,254069,0,0,44,0,0
祝福邪能碾压者,|cFFFFD200掉落：|r发光的手提箱,奥蕾莉亚和图拉扬解释了这种德莱尼长久以来的动物伙伴是多么有用后，圣光军团就找了几只来加以训练。,984,230,0,0,254258,0,0,44,0,0
复仇邪能碾压者,|cFFFFD200掉落：|r发光的手提箱,奥蕾莉亚和图拉扬解释了这种德莱尼长久以来的动物伙伴是多么有用后，圣光军团就找了几只来加以训练。,985,230,0,0,254259,0,0,44,0,0
黯蹄废墟游荡者,|cFFFFD200成就：|r……和啃魔法汉堡|n|cFFFFD200分类：|r军团再临,圣光军团只能拯救阿古斯的部分本土物种，还有数不清的物种都在混沌中消失了。,986,230,0,5,254260,0,0,45,0,0
英勇战马,|cFFFFD200圣骑士|r,无怨无悔的献身，必将得到圣光的救赎。,987,291,264,1,254471,0,0,4,0,0
复仇战马,|cFFFFD200圣骑士|r,无怨无悔的献身，必将得到圣光的救赎。,989,291,264,1,254472,0,0,4,0,0
警戒战马,|cFFFFD200圣骑士|r,无怨无悔的献身，必将得到圣光的救赎。,990,291,264,1,254473,0,0,4,0,0
金辉战马,|cFFFFD200圣骑士|r,无怨无悔的献身，必将得到圣光的救赎。,991,291,264,1,254474,0,0,4,0,0
呱呱鹦鹉,|cFFFFD200掉落：|r海岛探险|n,知道它为什么叫这个吗？肯定不是因为它乖巧又安静。,993,248,0,0,254811,0,0,43,0,0
皇家海羽鹦鹉,|cFFFFD200阵营：|r桶腿船团|n|cFFFFD200名望等级：|r20,这种鹦鹉的鸟喙非常尖锐，可以轻松地弄碎大颗的坚果。,994,248,64,0,254812,0,0,43,0,0
鲨鱼饵,|cFFFFD200掉落：|r哈兰·斯威提|n|cFFFFD200地区：|r自由镇（史诗难度）|n|n|cFFFFD200宝箱：|r挑战者的箱子|n|cFFFFD200地区：|r自由镇,鲨鱼饵的忠心取决于咸饼干的供应量。,995,248,0,0,254813,0,0,43,0,0
海鬃骏马,|cFFFFD200特殊：|r“争霸艾泽拉斯”典藏版|n,库尔提拉斯军队中的战马从幼年起就接受训练，所以不会畏惧海洋，而且最喜欢在海岸线上踏浪驰骋。,996,230,4,7,255695,20068,0,4,0,0
奢华暴掠龙,|cFFFFD200特殊：|r“争霸艾泽拉斯”典藏版|n,赞达拉高级祭司和议员的坐骑，带有最精美的装饰，而且受到过伟大的魔暴龙神灵莱赞的祝福。,997,230,4,7,255696,20069,0,4,0,0
斯克维里加全地形载具,|cFFFFD200专业技能：|r锻造与工程学|n,据说这种发明的外形取自某个非常富有的地精。但其他人看了觉得一点也不像。,999,248,0,3,256123,0,0,45,0,0
光铸邪能碾压者,|cFFFFD200成就：|r同盟种族：光铸德莱尼,这是一份来自光铸德莱尼的谢礼，这头强壮的雷象能够无所畏惧地向黑暗进军。,1006,230,68,5,258022,20068,0,44,0,0
至高岭雷蹄驼鹿,|cFFFFD200成就：|r同盟种族：至高岭牛头人,这是一份来自牛头人的谢礼，他们训练这些脚步稳健的高地麋鹿，帮助他们在至高岭的山路和峰峦间安全穿行。,1007,230,68,5,258060,20069,0,45,0,0
夜之子魔刃豹,|cFFFFD200成就：|r同盟种族：夜之子,这些高贵的猫科动物天生就有嗅探奥术能量富集之地的能力，夜之子以此做为结盟的谢礼。,1008,230,68,5,258845,20069,0,4,0,0
星怨虚空陆行鸟,|cFFFFD200成就：|r同盟种族：虚空精灵,这些陆行鸟灌注了暗影之力，是以联盟之名钻研虚空之力的精灵的象征。,1009,230,68,5,259202,20068,0,4,0,0
海军骏马,|cFFFFD200商人出售：|r供给官芙蕾|n|cFFFFD200地区：|r提拉加德海峡|n|cFFFFD200阵营：|r普罗德摩尔海军部-崇拜|n|cFFFFD200价格：|r10000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,很少有坐骑能获准登上库尔提拉斯船只，而这些这些毛皮光亮的白色骏马是例外。,1010,230,4,2,259213,0,0,43,0,0
戌禅，神圣护卫,|cFFFFD200特殊|r |n,金莲教一直在努力让锦绣谷重焕生机，与此同时，一尊石像也活了过来，默默地抵御着煞魔的攻击，守护着教团弟子。有些人认为这是吉兆，还有些人则将其视作圣光的赐福。戌禅会忠心耿耿地陪伴在艾泽拉斯的守卫者身旁，保护这个世界不受上古之神低语的侵扰。,1011,248,0,9,259395,0,2,4,0,0
青绿沼泽跃蛙,|cFFFFD200商人出售：|r戈多姆|n|cFFFFD200地区：|r纳兹米尔|n|cFFFFD200价格：|r333333|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,戈多姆喜欢在蛙泽四处收集卡格瓦的子嗣，但只有最圆滚滚的才会用来当坐骑。,1012,230,0,2,259740,0,0,4,0,0
蜜背收割者,|cFFFFD200任务：|r离开蜂巢：收割者|n|cFFFFD200地区：|r斯托颂谷地,绝大多数收割者每天想的只是蜂蜜和花朵，但这个极具冒险精神的样本却渴望纵览斯托颂谷地以外的大千世界。,1013,248,0,1,259741,0,0,4,0,0
暗斑灰马,|cFFFFD200商人出售：|r莉莉安娜修女|n|cFFFFD200地区：|r斯托颂谷地|n|cFFFFD200阵营：|r风暴之末-崇拜|n|cFFFFD200价格：|r10000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,以斯托颂为家的海祭司最爱的坐骑。,1015,230,4,2,260172,0,0,43,0,0
雾黑军马,|cFFFFD200商人出售：|r军需官阿尔考恩|n|cFFFFD200地区：|r德鲁斯瓦|n|cFFFFD200阵营：|r灰烬骑士团-崇拜|n|cFFFFD200价格：|r10000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,库尔提拉斯最早的马匹种类。它们当年在与德鲁斯特战斗时，发起了无数次冲锋。,1016,230,4,2,260173,0,0,43,0,0
惊怖驮骡,|cFFFFD200地区：|r德鲁斯瓦|n,女巫占领德鲁斯瓦时，这只可怜的骡子目睹了一切。,1018,230,0,0,260174,0,0,43,0,0
金鬃,|cFFFFD200地区：|r斯托颂|n,斯托颂勋爵让他的密友从提拉加德的诺文顿庄园偷来了这匹马，因为他实在是太渴望这匹马的金色鬃毛了。,1019,230,0,0,260175,0,0,43,0,0
主脑,|cFFFFD200掉落：|r主脑|n,真正的心智统一体。,1025,248,5314,0,261395,0,0,4,0,0
勇猛的战蜥,|cFFFFD200商人出售：|r亡灵卫兵奈萨里安|n|cFFFFD200地区：|r奥格瑞玛|n|cFFFFD200价格：|r1|Hitem:103533|h|TINTERFACE\ICONS\ACHIEVEMENT_BG_KILL_ON_MOUNT.BLP:0|t|h,它的鼻息比噬咬更恶心。,1026,230,4,2,261434,0,0,43,0,0
勇猛的战蜥,|cFFFFD200商人出售：|r通灵领主赛普|n|cFFFFD200地区：|r暴风城|n|cFFFFD200价格：|r1|TINTERFACE\ICONS\ACHIEVEMENT_BG_KILL_ON_MOUNT.BLP:0|t,它的鼻息比噬咬更恶心。,1027,230,4,2,261433,0,0,43,0,0
机甲大亨Mk2型,|cFFFFD200专业技能：|r工程学|n,Mk2型的设计更新重点在于舒适度和对火力的依赖性上。,1028,248,0,3,261437,0,0,4,0,0
悚然角斗士的始祖幼龙,|cFFFFD200成就：|r角斗士：“争霸艾泽拉斯”第1赛季|n|cFFFFD200分类：|rPvP|n,据说始祖幼龙可以嗅出恐惧。而这只钢缚的怪兽更是以恐惧为食。,1030,424,192,5,262022,0,0,44,0,0
惊恶角斗士的始祖幼龙,|cFFFFD200成就：|r角斗士：“争霸艾泽拉斯”第2赛季|n|cFFFFD200分类：|rPvP|n,据说始祖幼龙可以嗅出恐惧。而这只钢缚的怪兽更是以恐惧为食。,1031,424,192,5,262023,0,0,44,0,0
罪邪角斗士的始祖幼龙,|cFFFFD200成就：|r角斗士：“争霸艾泽拉斯”第3赛季|n|cFFFFD200分类：|rPvP|n,据说始祖幼龙可以嗅出恐惧。而这只钢缚的怪兽更是以恐惧为食。,1032,424,192,5,262024,0,0,44,0,0
腐化角斗士的始祖幼龙,|cFFFFD200成就：|r角斗士：“争霸艾泽拉斯”第4赛季|n|cFFFFD200分类：|rPvP|n,据说始祖幼龙可以嗅出恐惧。而这只钢缚的怪兽更是以恐惧为食。,1035,424,192,5,262027,0,0,44,0,0
赞达拉恐角龙,|cFFFFD200成就：|r同盟种族：赞达拉巨魔,艾泽拉斯所有最凶狠的蜥蜴最早都是赞达拉巨魔养育和训练的，他们也以此为傲。,1038,230,68,5,263707,20069,0,43,0,0
雄壮商队雷龙,|cFFFFD200商人出售：|r塔路图|n|cFFFFD200地区：|r祖达萨|n|cFFFFD200价格：|r5000000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200商人出售：|r狡猾的尼克|n|cFFFFD200地区：|r提拉加德海峡|n|cFFFFD200价格：|r5000000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,雷龙是赞达拉帝国的战争武器和巨型移动贸易站。,1039,230,64,2,264058,0,0,4,0,0
墓穴猎手,|cFFFFD200掉落：|r达萨大王|n|cFFFFD200地区：|r诸王之眠（史诗难度）|n|n|cFFFFD200宝箱：|r挑战者的箱子|n|cFFFFD200地区：|r诸王之眠,这些狂暴的野兽被安葬在诸王身旁，以便让它们在死后继续充当主人的坐骑。,1040,230,0,0,266058,0,0,4,0,0
泥翼信天翁,|cFFFFD200商人出售：|r克拉丽莎船长|n|cFFFFD200地区：|r提拉加德海峡|n|cFFFFD200价格：|r1000|Hcurrency:1710|h|TInterface\ICONS\INV_Misc_AzsharaCoin.BLP:0|t|h|n|n|cFFFFD200商人出售：|r泽塔佳船长|n|cFFFFD200地区：|r祖达萨|n|cFFFFD200价格：|r1000|Hcurrency:1710|h|TInterface\ICONS\INV_Misc_AzsharaCoin.BLP:0|t|h,无尽之海的岛屿间最罕见的鸟类之一，备受商人推崇，前提是他们能抓得到。,1042,248,128,2,266925,0,0,4,0,0
库亚冯,|cFFFFD200任务：|r潦而不倒|n|cFFFFD200地区：|r祖达萨|n,曾经只是只小龙，但终于在充满爱心的看护人的照料下，成长为一只巨大的翼手龙。不过他一直都没学会飞行。,1043,398,64,1,267270,0,0,4,0,0
玛格汉恐狼,|cFFFFD200成就：|r同盟种族：玛格汉兽人,这种狼来自德拉诺本土，凶猛而忠诚，深受玛格汉兽人的喜爱，此外，在冬天的寒冷长夜里也可以依偎在它们身旁。,1044,230,68,5,267274,0,0,4,0,0
勇猛的作战裂蹄牛,|cFFFFD200商人出售：|r亡灵卫兵奈萨里安|n|cFFFFD200地区：|r奥格瑞玛|n|cFFFFD200价格：|r1|TINTERFACE\ICONS\ACHIEVEMENT_BG_KILL_ON_MOUNT.BLP:0|t,玛格汉兽人驯养裂蹄牛不光是想作为强韧的载货工具，还想作为威力非凡的战争武器。,1045,230,4,2,270560,0,0,43,0,0
暗炉山羊,|cFFFFD200圣骑士|r |n,铁炉堡卫士的忠诚坐骑。,1046,230,4,1,270562,62230,0,4,0,0
晨炉山羊,|cFFFFD200圣骑士|r |n,铁炉堡卫士的忠诚坐骑。,1047,230,4,1,270564,62229,0,4,0,0
黑铁熔火犬,|cFFFFD200成就：|r同盟种族：黑铁矮人,天下没有别的狗比它更热情。,1048,230,68,5,271646,20068,0,4,0,0
幽暗城天灾蝙蝠,|cFFFFD200任务：|r杀手女王|n,逃出洛丹伦之围后仅剩的那批巨型蝙蝠里的一只。,1049,248,68,1,272472,0,0,4,0,0
勇猛的作战淡水兽,|cFFFFD200商人出售：|r通灵领主赛普|n|cFFFFD200地区：|r暴风城|n|cFFFFD200价格：|r1|TINTERFACE\ICONS\ACHIEVEMENT_BG_KILL_ON_MOUNT.BLP:0|t,淡水兽虽然看起来人畜无害，但其实是艾泽拉斯最危险的物种之一。,1050,230,4,2,272481,0,0,45,0,0
惊魂号,|cFFFFD200游戏商城|r|n,这艘与众不同的船是一位深渊中的隐秘之神所赐的礼物，那位神明长着一张海怪的脸。,1051,248,0,9,272770,0,0,43,0,0
孢林抱齿兽,|cFFFFD200掉落：|r不羁畸变怪|n|cFFFFD200地区：|r地渊孢林（史诗难度）|n|n|cFFFFD200宝箱：|r挑战者的箱子|n|cFFFFD200地区：|r地渊孢林,地渊孢林永恒的微光剥夺了这只抱齿兽所有的体色。,1053,230,0,0,273541,0,0,4,0,0
泰达希尔角鹰兽,|cFFFFD200任务：|r在灰烬之中……,有一批雄壮的重甲角鹰兽逃离了泰达希尔的火海，同时还尽力救出了几个市民，最后力竭倒地。这只角鹰兽也是其中之一。,1054,248,68,1,274610,0,0,4,0,0
纳沙塔尔鲜血巨蛇,|cFFFFD200掉落：|r深渊信徒|n|cFFFFD200地区：|r斯托颂谷地,巨大的蛇怪，充斥着腐蚀，是无尽之海下恩佐斯的高级副官们的坐骑。,1057,248,64,0,275623,0,0,4,0,0
钴蓝翼手龙,|cFFFFD200商人出售：|r纳塔哈卡塔|n|cFFFFD200地区：|r祖达萨|n|cFFFFD200阵营：|r赞达拉帝国-崇拜|n|cFFFFD200价格：|r10000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,这些翼手龙在赞达拉海岸上空飞翔，监视着敌方舰队的动向。,1058,424,4,2,275837,0,0,4,0,0
捕获的沼泽追猎者,|cFFFFD200商人出售：|r供给官莱佳|n|cFFFFD200地区：|r纳兹米尔|n|cFFFFD200阵营：|r塔兰吉远征队-崇拜|n|cFFFFD200价格：|r90000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,翼手龙亚种，居住在沼泽里，特别喜欢猎食吸血蛛幼崽。,1059,424,4,2,275838,0,0,4,0,0
沃顿奈破沙者,|cFFFFD200商人出售：|r囤积者杰娜|n|cFFFFD200地区：|r沃顿|n|cFFFFD200阵营：|r沃顿奈-崇拜|n|cFFFFD200价格：|r90000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,很少有人能捕获这种颜色明亮的飞行生物，因为它们天性极其警觉。,1060,424,4,2,275840,0,0,4,0,0
远征队群居血虱,|cFFFFD200商人出售：|r供给官莱佳|n|cFFFFD200地区：|r纳兹米尔|n|cFFFFD200阵营：|r塔兰吉远征队-崇拜|n|cFFFFD200价格：|r10000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,这只群居血虱因为鲜血巨魔的溃败而成了孤儿，随后塔兰吉的驯兽师对它进行了重新训练。,1061,248,4,2,275841,0,0,4,0,0
薄暮维克雷斯狮鹫,|cFFFFD200商人出售：|r军需官阿尔考恩|n|cFFFFD200地区：|r德鲁斯瓦|n|cFFFFD200阵营：|r灰烬骑士团-崇拜|n|cFFFFD200价格：|r90000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,这些狮鹫在德鲁斯瓦的暗色森林里很常见，它们无声而迅捷。与身俱来的天赋和身为坐骑的优越性使它们成为了奇袭和骚扰的常用手段。,1062,424,4,2,275859,0,0,4,0,0
斯托颂眺海狮鹫,|cFFFFD200商人出售：|r莉莉安娜修女|n|cFFFFD200地区：|r斯托颂谷地|n|cFFFFD200阵营：|r风暴之末-崇拜|n|cFFFFD200价格：|r90000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,斯托颂眺海狮鹫的使命是观察海面上出现的危险，它们会不断在空中飞行巡逻。,1063,424,4,2,275866,0,0,4,0,0
普罗德摩尔观潮狮鹫,|cFFFFD200商人出售：|r供给官芙蕾|n|cFFFFD200地区：|r提拉加德海峡|n|cFFFFD200阵营：|r普罗德摩尔海军部-崇拜|n|cFFFFD200价格：|r90000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,只有少数狮鹫才能被选中成为观潮狮鹫，它们会在舰队旗舰上行动，其远距离侦察能力是库尔提拉斯稳坐海军霸主地位的重要支柱。,1064,424,4,2,275868,0,0,4,0,0
暗炉山羊,,,1069,291,264,-1,276112,0,0,4,0,0
晨炉山羊,,,1071,291,264,-1,276111,0,0,4,0,0
无尽之海鳐鱼,|cFFFFD200专业技能：|r 钓鱼|n,无尽之海鳐鱼会以庞大的洄游模式进行长途旅行。,1166,254,2064,3,278803,0,0,4,0,0
霜裂地狱火,|cFFFFD200成就：|r巨型马厩|n|cFFFFD200分类：|r坐骑,这些冰冷的爪牙来自距离我们非常遥远的一个位面。,1167,230,0,0,213350,0,0,45,0,0
炽焰炉石天马,|cFFFFD200特殊：|r“炉石传说”周年庆,大家只能听到这些飞行生物在天穹中发出惊雷。你能亲眼看到它的现身实在是太幸运了！,1168,248,0,0,278966,0,0,4,0,0
拍浪水母,|cFFFFD200掉落：|r海岛探险|n,从被蜇到被包裹吞噬的时间之短，足以警示大家别在无尽之海游泳。,1169,254,2064,0,278979,0,1,44,0,0
