ID,Name_lang,Description_lang,TypeID,Subtype,Faction,IconTextureFileID,RewardsBgTextureFileID,PopupBgTextureFileID,ExpansionLevel,MapID,DifficultyID,MinGear,Group_ID,Order_index,Required_player_condition_ID,Random_ID,ScenarioID,FinalEncounterID,Count_tank,Count_healer,Count_damage,Min_count_tank,Min_count_healer,Min_count_damage,Bonus_reputation_amount,MentorItemLevel,MentorCharLevel,ContentTuningID,Flags[0],Flags[1]
1947,联盟之力,见证部落攻击联盟英雄的残忍暴行。,1,2,1,2482693,2484364,2482692,7,2070,17,0,0,8,66685,0,0,2343,0,0,25,0,0,1,0,0,0,689,5139,32
1948,达萨罗保卫战,达萨罗被卑鄙的联盟偷袭，部落无畏的勇士是杀出重围的唯一希望。,1,2,0,2482693,2484362,2482692,7,2070,17,0,0,5,66683,0,0,2341,0,0,25,0,0,1,0,0,0,689,5139,32
1949,死神的契约,见证拉斯塔哈大王是如何英勇地抵抗嗜血的联盟入侵者。,1,2,0,2482693,2484363,2482692,7,2070,17,0,0,7,66684,0,0,2335,0,0,25,0,0,1,0,0,0,689,5139,32
1950,不胜利，毋宁死,拉斯塔哈大王遇刺，必须在凶手逃走前将他们绳之以法。,1,2,0,2482693,2484364,2482692,7,2070,17,0,0,9,66685,0,0,2343,0,0,25,0,0,1,0,0,0,689,5139,32
1951,风暴熔炉,深入斯托颂谷地下方的密室，探寻蔓延于这片土地的暗影之源。,1,2,-1,2498195,2498202,2498196,7,2096,17,0,0,10,66993,0,0,2332,0,0,25,0,0,1,0,0,0,695,5139,8224
1952,风暴熔炉,,2,2,-1,2498195,0,2498196,7,2096,14,0,159,0,0,0,0,2332,0,0,0,0,0,0,0,0,0,698,0,0
1953,风暴熔炉,,2,2,-1,2498195,0,2498196,7,2096,15,0,160,0,0,0,0,2332,0,0,0,0,0,0,0,0,0,697,0,0
1954,风暴熔炉,,2,2,-1,2498195,0,2498196,7,2096,16,0,161,0,0,0,0,2332,0,0,0,0,0,0,0,0,0,696,0,0
1955,9.0 Maw Prototype - Sartharion's Lair,,1,3,-1,0,0,0,0,2161,12,0,38,0,0,0,1712,0,1,1,3,0,0,0,0,0,0,709,75762691,0
1956,9.0 Maw Prototype - Aurinor,,1,3,-1,0,0,0,0,2161,150,0,38,0,0,0,1759,0,0,0,1,0,0,1,0,0,0,709,75760643,0
1957,9.0 Maw Prototype - Obsidian Dragonshrine,,1,3,-1,0,0,0,0,2161,150,0,38,0,0,0,0,0,1,1,3,0,0,0,0,0,0,709,75762691,0
1958,9.0 Maw Prototype - Ruby Sanctum,,1,3,-1,0,0,0,0,2161,150,0,38,0,0,0,0,0,1,1,3,0,0,0,0,0,0,709,75762691,0
1959,Mulgore - 8.2 Tauren Heritage Armor,你进入了灵魂世界。,1,3,-1,136366,615223,615222,0,2170,12,0,38,11,0,0,1711,0,0,0,1,0,0,1,0,0,0,1281,67406850,0
1960,8.1.5 Magni - Uldir,麦格尼和布莱恩冒险进入奥迪尔，与纯净圣母见面。,1,3,-1,136349,615223,615222,0,2169,12,0,38,10,0,0,0,0,0,0,5,0,0,1,0,0,0,740,67376131,0
1961,墨水监狱,你正在进行一场试练，以此获得鲜血契约。,1,3,-1,136349,615223,615222,7,2178,12,0,38,10,0,0,0,0,0,0,1,0,0,1,0,0,0,708,75795458,0
1962,贸风和黑鸦：梦境林地侦探,,1,3,-1,0,0,0,0,2180,12,0,38,0,0,0,1721,0,0,0,1,0,0,1,0,0,0,730,1547,0
1963,托加斯特，罪魂之塔,通过战斗到达托加斯特顶端。,1,3,-1,3747982,0,3747533,8,2162,167,0,38,1,83872,0,1712,0,0,0,5,0,0,1,0,0,0,709,1811946499,68
1964,斯坦索姆 - 宠物地下城,击败居住在斯坦索姆的神秘生物。,1,3,-1,136359,615223,615222,0,2179,12,0,38,1,0,0,1724,0,0,0,1,0,0,1,0,0,0,373,67110411,0
1965,创造者的车间,米米尔隆召唤你前往奥杜尔的思想火花来重新构筑哈提。,1,3,-1,136349,615223,615222,0,1579,12,0,38,10,0,0,0,0,0,0,1,0,0,1,0,0,0,642,75795458,0
1966,阿拉希盆地人机对决,"- 占领目标
- 消灭敌人
- 胜利",1,6,-1,136322,0,337490,7,2177,0,0,38,10,0,0,0,0,0,0,15,0,0,1,0,0,0,715,-2109717501,4
1971,随机时空漫游地下城（德拉诺之王）,,6,1,-1,0,0,337493,5,-1,2,105,44,6,68366,0,0,0,1,1,3,0,0,0,0,105,40,1290,8263,16400
1972,永茂林地,,1,1,-1,1060551,0,1060549,5,1279,2,0,48,0,68366,1971,0,1210,1,1,3,1,1,3,0,105,40,1290,1027,0
1973,血槌炉渣矿井,,1,1,-1,1042059,0,1042044,5,1175,2,0,48,0,68366,1971,0,889,1,1,3,1,1,3,0,105,40,1290,1027,0
1974,钢铁码头,,1,1,-1,1060552,0,1060550,5,1195,2,0,48,0,68366,0,0,1238,1,1,3,1,1,3,0,105,40,1290,1027,0
1975,奥金顿,,1,1,-1,1042057,0,1042042,5,1182,2,0,48,0,68366,1971,0,1225,1,1,3,1,1,3,0,105,40,1290,1027,0
1976,影月墓地,,1,1,-1,1042063,0,1042048,5,1176,2,0,48,0,68366,1971,0,1160,1,1,3,1,1,3,0,105,40,1290,1027,0
1977,通天峰,,1,1,-1,1042064,0,1042049,5,1209,2,0,48,0,68366,1971,0,968,1,1,3,1,1,3,0,105,40,1290,1027,0
1982,激流堡之战（英雄）,突袭并摧毁联盟刚刚重建的激流堡要塞。,1,3,-1,136335,615223,2179232,7,1876,149,0,38,1,0,0,1346,0,0,0,30,0,0,10,0,0,0,736,-1539302397,8
1983,琼花村,前往琼花村开始冒险。,1,3,-1,136363,615223,615222,7,1907,38,0,38,1,68544,1726,0,0,0,0,3,0,0,0,0,0,0,289,71306243,0
1984,潮落岛,前往潮落岛开始冒险。,1,3,-1,136363,615223,615222,7,2124,45,0,38,1,68545,1762,0,0,0,0,3,0,0,0,0,0,0,670,71371779,0
1985,潮落岛,前往潮落岛开始冒险。,1,3,-1,136363,615223,615222,7,2124,39,0,38,1,68545,1736,0,0,0,0,3,0,0,0,0,0,0,644,71306243,0
1986,潮落岛,前往潮落岛开始冒险。,1,3,-1,136363,615223,615222,7,2124,40,0,38,1,68545,1737,0,0,0,0,3,0,0,0,0,0,0,645,71306243,0
1987,潮落岛,前往潮落岛开始冒险。,1,3,-1,136363,615223,615222,7,2124,38,0,38,1,68545,1726,0,0,0,0,3,0,0,0,0,0,0,289,71306243,0
1988,琼花村,前往琼花村开始冒险。,1,3,-1,136363,615223,615222,7,1907,39,0,38,1,68544,1736,0,0,0,0,3,0,0,0,0,0,0,644,71306243,0
1989,琼花村,前往琼花村开始冒险。,1,3,-1,136363,615223,615222,7,1907,40,0,38,1,68544,1737,0,0,0,0,3,0,0,0,0,0,0,645,71306243,0
1990,琼花村,前往琼花村开始冒险。,1,3,-1,136363,615223,615222,7,1907,45,0,38,1,68544,1762,0,0,0,0,3,0,0,0,0,0,0,670,71371779,0
1991,8.2 Heart - Emerald Dreamway,绿龙军团正在遭受虚空的攻击。,1,3,-1,136349,615223,615222,0,2209,12,0,38,10,0,0,0,0,0,0,5,0,0,1,0,0,0,740,67376131,0
1992,红龙精华,,1,3,-1,0,615223,460615,7,2208,12,0,38,0,0,0,1729,0,0,0,1,0,0,1,0,0,0,740,35842,0
1993,暴风城的惊魂幻象,,1,3,-1,0,0,3221465,7,2213,152,0,38,10,75856,0,1731,0,0,0,5,0,0,1,0,0,0,737,1811946499,68
1994,吉尔尼斯 - 传承护甲,,1,3,1,136349,615223,615222,7,2211,12,0,0,0,0,0,1732,0,0,0,1,0,0,1,0,0,0,1281,75760643,0
1995,奥格瑞玛的惊魂幻象,,1,3,-1,0,0,3221465,7,2212,152,0,38,10,75856,0,1733,0,0,0,5,0,0,1,0,0,0,737,1811946499,68
1997,贝恩场景战役（联盟）,拯救贝恩，使他免遭处决。,1,3,-1,136349,615223,615222,0,2210,12,0,38,10,0,0,1738,0,0,0,1,0,0,1,0,0,0,690,75795458,0
1998,贝恩场景战役（死忠者）,拯救贝恩，使他免遭处决。,1,3,-1,136349,615223,615222,0,2210,12,0,38,10,0,0,1734,0,0,0,1,0,0,1,0,0,0,690,75795458,0
1999,黑暗游侠的回忆,古老的仇恨在血色大厅化为了崭新的形态。,1,3,-1,136349,615223,615222,0,2174,12,0,0,11,0,0,1722,0,0,0,1,0,0,1,0,0,0,835,75795458,0
2000,8.2 Heart - The Maelstrom,大漩涡出现了一道新伤痕。,1,3,-1,136349,615223,615222,0,2214,12,0,38,10,0,0,0,0,0,0,5,0,0,1,0,0,0,740,67376131,0
2001,永恒精华,,1,3,-1,0,615223,340694,7,2223,12,0,38,0,0,0,1736,0,0,0,1,0,0,1,0,0,0,740,35842,0
2002,贝恩场景战役（普通）,拯救贝恩，使他免遭处决。,1,3,-1,136349,615223,615222,0,2210,12,0,38,10,0,0,1739,0,0,0,1,0,0,1,0,0,0,690,75795458,0
2003,巨龙之脊,,1,3,-1,0,615223,340694,7,2207,12,0,38,0,0,0,0,0,0,0,1,0,0,1,0,0,0,740,75795458,0
2004,艾泽拉斯的回忆：燃烧的远征,,1,2,-1,136363,615223,615222,7,2235,151,64,11,1,73606,0,0,0,2,5,23,1,4,13,0,35,30,424,4211739,0
2005,起源大厅,,1,3,-1,136349,615223,615222,0,2187,12,0,38,10,0,0,1755,0,0,0,5,0,0,1,0,0,0,703,67144706,0
2006,麦卡贡行动,,1,1,-1,3025336,3025284,3025284,7,2097,23,0,162,0,0,0,0,2331,0,0,0,0,0,0,0,0,0,704,0,0
2007,激流堡之战（英雄）,突袭并摧毁部落刚刚建立的阿戈罗克防线。,1,3,-1,0,615223,2179232,7,1943,149,0,38,1,0,0,1568,0,0,0,30,0,0,10,0,0,0,736,-1539302397,8
2008,8.2.5 Wrathion - Karazhan Catacombs,对黑王子一路搜索下来，终于来到了这个藏身之处。但恩佐斯的特工是否会抢先一步？,1,3,-1,136349,615223,615222,0,2232,12,0,38,10,0,0,0,0,0,0,5,0,0,1,0,0,0,789,335549441,0
2009,迎宾典礼,纳沙塔尔的危险只是前奏。攻入王宫大门，深入艾萨拉的致命领域吧。,1,2,-1,3025335,3025337,3025283,7,2164,17,0,0,10,71054,0,0,2353,0,0,25,0,0,1,0,0,0,722,5139,8224
2010,虔信深渊,艾萨拉最器重的仆人实力非凡，同时也忠心耿耿。要直面女王，就必须先闯过她的法庭。,1,2,-1,3025335,3025338,3025283,7,2164,17,0,0,11,71160,0,0,2359,0,0,25,0,0,1,0,0,0,722,5139,8224
2011,群星之环,每条道路最终都会带你来到她……和他的身边。证明自己，接受觉醒之梦。溺亡吧！溺亡后，所有眼睛都将睁开！,1,2,-1,3025335,3025339,3025283,7,2164,17,0,0,12,71161,0,0,2361,0,0,25,0,0,1,0,0,0,722,5139,8224
2012,纳拉克煞引擎,,1,3,-1,136349,615223,615222,0,2247,12,0,38,10,0,0,1757,0,0,0,5,0,0,1,0,0,0,703,67144706,0
2013,8.3 Heart - Temple of the Jade Serpent,克罗米发现青龙寺出现了严重的时空扭曲现象。会不会是另一个精华？,1,3,-1,136349,615223,615222,0,2233,12,0,38,10,0,0,0,0,0,0,5,0,0,1,0,0,0,843,335549441,0
2014,永恒王宫,,2,2,-1,3025335,0,3025283,7,2164,14,0,159,0,0,0,0,2361,0,0,0,0,0,0,0,0,0,719,0,0
2015,永恒王宫,,2,2,-1,3025335,0,3025283,7,2164,15,0,160,0,0,0,0,2361,0,0,0,0,0,0,0,0,0,720,0,0
2016,永恒王宫,,2,2,-1,3025335,0,3025283,7,2164,16,0,161,0,0,0,0,2361,0,0,0,0,0,0,0,0,0,721,0,0
2017,艾泽拉斯的回忆：巫妖王之怒,,1,2,-1,136363,615223,615222,7,2235,151,64,11,1,73606,0,0,0,2,5,23,1,4,13,0,35,30,424,4211739,0
2018,艾泽拉斯的回忆：大地的裂变,,1,2,-1,136363,615223,615222,7,2235,151,64,11,1,73606,0,0,0,2,5,23,1,4,13,0,40,35,424,4211739,0
2019,起源大厅,,1,3,-1,136349,615223,615222,7,2187,12,0,38,10,0,0,0,0,0,0,5,0,0,1,0,0,0,703,67144706,0
2020,起源大厅,阻止阿玛赛特激活起源协议。,1,3,-1,136349,615223,615222,0,2187,12,0,38,10,0,0,1763,0,0,0,5,0,0,1,0,0,0,703,67144706,0
2021,黑翼血环,低语在呼唤。,1,3,-1,136349,615223,615222,7,2266,12,0,38,10,0,0,1764,0,0,0,5,0,0,1,0,0,0,703,67406850,0
2022,8.3 Heritage - Goblin - Crapopolis Scenario (KMS),加里维克斯已经拿下了渣客城的街道。,1,3,-1,2178735,615223,615222,0,2258,12,0,38,11,0,0,1765,0,0,0,1,0,0,1,0,0,0,1281,67406850,2
2023,起源大厅,寻找腐化的来源。,1,3,-1,136349,615223,615222,7,2187,12,0,38,10,0,0,1766,0,0,0,5,0,0,1,0,0,0,703,67406850,0
2024,繁盛海岛探险,开始海岛探险！,6,6,-1,136341,615222,2179220,7,-1,153,0,38,1,74390,0,0,0,0,0,10,0,0,1,300,0,0,973,-2145303485,0
2025,湾林镇,前往湾林镇开始冒险。,1,6,-1,136363,615223,615222,7,1814,153,0,38,1,74390,0,0,0,0,0,10,0,0,1,0,0,0,973,-2107620349,4
2026,时空漫游团队副本：火焰之地,,1,4,-1,529270,0,3076645,3,720,33,0,44,0,37610,0,0,198,0,0,30,0,0,8,0,90,35,1287,46087,8192
2027,麦卡贡行动 - 垃圾场,,1,1,-1,3025336,3025284,3025284,7,2097,2,0,58,0,62135,1671,0,2355,1,1,3,1,1,3,0,0,0,501,16387,16384
2028,麦卡贡行动 - 车间,,1,1,-1,3025336,3025284,3025284,7,2097,2,0,58,0,62135,1671,0,2331,1,1,3,1,1,3,0,0,0,501,16387,16384
2029,萧然谷,恩佐斯的低语足以入侵最安全的地方，包括人的心灵。,1,3,-1,136349,615223,615222,7,2275,12,0,38,1,0,0,0,0,0,0,10,0,0,1,0,0,0,703,1409551363,0
2030,谎言主宰者,时候到了，趁其不备，攻击德纳修斯大帝。,1,3,-1,0,0,0,8,2278,12,0,38,10,0,0,1767,0,0,0,5,0,0,1,0,0,0,746,67376131,0
2031,黑海岸之战（英雄）,集结你的战力，为部落夺回黑海岸。,1,3,-1,0,615223,2564735,7,2111,149,0,38,1,0,0,1701,0,0,0,30,0,0,10,0,0,0,853,-1539302397,8
2032,黑海岸之战（英雄）,集结你的战力，为联盟夺回黑海岸。,1,3,-1,0,615223,2564735,7,2105,149,0,38,1,0,0,1697,0,0,0,30,0,0,10,0,0,0,853,-1539302397,8
2033,尼奥罗萨，觉醒之城,,2,2,-1,3221466,0,3221465,7,2217,14,0,159,0,0,0,0,2375,0,0,0,0,0,0,0,0,0,785,0,0
2034,尼奥罗萨，觉醒之城,,2,2,-1,3221466,0,3221465,7,2217,15,0,160,0,0,0,0,2375,0,0,0,0,0,0,0,0,0,786,0,0
2035,尼奥罗萨，觉醒之城,,2,2,-1,3221466,0,3221465,7,2217,16,0,161,0,0,0,0,2375,0,0,0,0,0,0,0,0,0,787,0,0
2036,命运幻象,恩佐斯在他黑暗的王座上编织了诸多幻象，在幻象中，艾泽拉斯已经陨落，再也无人能反抗他的帝国。,1,2,-1,3221466,3221467,3221465,7,2217,17,0,0,13,76996,0,0,2369,0,0,25,0,0,1,0,0,0,784,5139,8224
2037,虔敬大厅,恩佐斯的信徒在他们漆黑的大厅中进行着亵渎的仪式，企图终结这个世界。,1,2,-1,3221466,3221468,3221465,7,2217,17,0,0,14,74076,0,0,2364,0,0,25,0,0,1,0,0,0,784,5139,8224
2038,血肉赐福,伊格诺斯深藏于扭曲血肉的缝隙中，腐化持续不断地从这个国度渗入到其他领域。,1,2,-1,3221466,3221469,3221465,7,2217,17,0,0,15,74077,0,0,2374,0,0,25,0,0,1,0,0,0,784,5139,8224
2039,觉醒之梦,在罪恶的丰碑深处，腐蚀者正在等待。这场终极对决将会决定艾泽拉斯的命运。,1,2,-1,3221466,3221470,3221465,7,2217,17,0,0,16,74078,0,0,2375,0,0,25,0,0,1,0,0,0,784,5139,32
2040,黑石深渊 - 宠物地下城,前往阴暗的人影的行动基地，直面他们！,1,3,-1,136326,615223,615222,0,2282,12,0,38,1,0,0,1777,0,0,0,1,0,0,1,0,0,0,373,67110411,0
2041,约伦达尔,前往约伦达尔开始冒险。,1,6,-1,136363,615223,615222,7,1879,153,0,38,1,74390,2024,0,0,0,0,10,0,0,1,0,0,0,973,-2074014717,0
2042,扭曲沙地的幻象,恩佐斯的低语足以入侵最安全的地方，包括人的心灵。,1,3,-1,136349,615223,615222,7,2274,12,0,38,1,0,0,0,0,0,0,10,0,0,1,0,0,0,737,1141115907,0
2043,暗槌堡垒,,1,2,-1,3759927,3759941,3759941,0,2236,150,0,166,0,79986,0,0,0,0,0,5,0,0,1,0,0,0,964,-2147483581,2304
2044,心之秘室,,1,3,-1,136349,615223,615222,0,2257,12,0,38,10,0,0,0,0,0,0,5,0,0,1,0,0,0,703,67144706,0
2045,梦境终点,体验沉睡者陨落的过程。,1,3,-1,136349,615223,1452691,0,2299,12,0,38,10,0,0,1781,0,0,0,1,0,0,1,0,0,0,1238,335580162,0
2046,9.0 Bastion - Campaign - Ch 02 - Redridge (JLW),,1,3,-1,0,0,0,0,2300,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,837,75795458,0
2047,玛卓克萨斯,,1,3,-1,136349,615223,615222,8,2362,12,0,38,10,0,0,1792,0,0,0,5,0,0,1,0,0,0,745,67111939,0
2049,格伦仙林之战,守护格伦仙林及其居民，击退被附体的敌人。,1,3,-1,136349,615223,1452691,0,2303,12,0,38,10,0,0,1783,0,0,0,5,0,0,1,0,0,0,1238,335580162,0
2050,月食之路,追寻看护者塞莉妮丝的回忆以及她成为月夜战神的历程。,1,3,-1,136349,615223,1452691,0,2308,12,0,38,10,0,0,1784,0,0,0,5,0,0,1,0,0,0,837,67144706,0
2054,繁盛海岛探险,开始海岛探险！,6,3,-1,136341,615222,2179220,7,-1,153,0,38,1,74390,0,0,0,0,0,10,0,0,1,300,0,0,973,2167875,0
2055,湾林镇,前往湾林镇开始冒险。,1,3,-1,136363,615223,615222,7,1814,153,0,38,1,74390,2054,0,0,0,0,10,0,0,1,0,0,0,973,-2074014717,0
2056,约伦达尔,前往约伦达尔开始冒险。,1,3,-1,136363,615223,615222,7,1879,153,0,38,1,74390,2054,0,0,0,0,10,0,0,1,0,0,0,973,-2074014717,0
2057,潮落岛,前往潮落岛开始冒险。,1,3,-1,136363,615223,615222,7,2124,153,0,38,1,74390,0,0,0,0,0,10,0,0,1,0,0,0,973,-2074014717,0
2058,青翠荒野,前往青翠荒野开始冒险。,1,3,-1,136363,615223,615222,7,1882,153,0,38,1,74390,2054,0,0,0,0,10,0,0,1,0,0,0,973,-2074014717,0
2059,营救泰兰德·语风,,1,3,-1,136349,615223,615222,0,2354,12,0,38,10,0,0,1785,0,0,0,5,0,0,1,0,0,0,807,67406850,0
2061,大义,,1,3,-1,136349,615223,615222,8,2305,12,0,38,10,0,0,1790,0,0,0,5,0,0,1,0,0,0,837,67406850,0
2062,凋魂之殇,,1,1,-1,3759931,3759945,3759945,8,2289,2,155,164,0,105728,2087,0,0,1,1,3,1,1,3,0,0,0,748,49219,16
2063,灰烬王庭,,1,3,-1,136349,615223,3723679,0,2360,12,0,38,10,0,0,1791,0,0,0,5,0,0,1,0,0,0,837,201331715,132
2064,纳斯利亚堡场景战役,,1,3,-1,3759926,3759940,3759940,8,2356,12,0,38,0,0,0,0,0,0,0,5,0,0,1,0,0,0,746,67144706,0
2065,突袭祭仪密院,,1,3,-1,136349,615223,615222,8,2362,12,0,38,10,0,0,1792,0,0,0,5,0,0,1,0,0,0,2060,75795458,0
2067,炽蓝仙野花园,普通的寻求组队场景战役记录。,1,3,-1,136349,615223,615222,8,2363,12,0,38,10,0,0,0,0,0,0,1,0,0,1,0,0,0,807,35842,4097
2068,觉醒林地之战,击败觉醒林地的入侵者。,1,3,-1,136349,615223,615222,0,2371,12,0,38,10,0,0,1794,0,0,0,1,0,0,1,0,0,0,837,75795458,0
2069,凋魂之殇,,1,1,-1,3759931,3759945,3759945,8,2289,1,0,165,0,104519,2086,0,2404,1,1,3,1,1,3,0,0,0,1710,49475,16
2070,通灵战潮,,1,1,-1,3759930,3759944,3759944,8,2286,1,0,165,0,104519,2086,0,0,1,1,3,1,1,3,0,0,0,1709,49475,16
2071,通灵战潮,,1,1,-1,3759930,3759944,3759944,8,2286,2,155,164,0,105728,2087,0,0,1,1,3,1,1,3,0,0,0,748,49219,16
2072,塞兹仙林的迷雾,,1,1,-1,3759929,3759943,3759943,8,2290,1,0,165,0,104519,2086,0,0,1,1,3,1,1,3,0,0,0,1711,49475,16
2073,塞兹仙林的迷雾,,1,1,-1,3759929,3759943,3759943,8,2290,2,155,164,0,105728,2087,0,0,1,1,3,1,1,3,0,0,0,748,49219,16
2074,赎罪大厅,,1,1,-1,3759928,3759942,3759942,8,2287,1,0,165,0,104519,2086,0,0,1,1,3,1,1,3,0,0,0,1712,49475,16
2075,赎罪大厅,,1,1,-1,3759928,3759942,3759942,8,2287,2,155,164,0,105728,2087,0,0,1,1,3,1,1,3,0,0,0,748,49219,16
2076,晋升高塔,,1,1,-1,3759933,3759947,3759947,8,2285,1,0,165,0,104519,2086,0,0,1,1,3,1,1,3,0,0,0,747,49475,16
2077,晋升高塔,,1,1,-1,3759933,3759947,3759947,8,2285,2,155,164,0,105728,2087,0,0,1,1,3,1,1,3,0,0,0,748,49219,16
2078,伤逝剧场,,1,1,-1,3759934,3759948,3759948,8,2293,1,0,165,0,104519,2086,0,0,1,1,3,1,1,3,0,0,0,747,49475,16
2079,伤逝剧场,,1,1,-1,3759934,3759948,3759948,8,2293,2,155,164,0,105728,2087,0,0,1,1,3,1,1,3,0,0,0,748,49219,16
2080,彼界,,1,1,-1,3759935,3759949,3759949,8,2291,1,0,165,0,104519,2086,0,0,1,1,3,1,1,3,0,0,0,747,49475,16
2081,彼界,,1,1,-1,0,0,0,8,2291,2,155,164,0,105728,2087,0,0,1,1,3,1,1,3,0,0,0,748,49219,16
2082,赤红深渊,,1,1,-1,3759932,3759946,3759946,8,2284,1,0,165,0,104519,2086,0,0,1,1,3,1,1,3,0,0,0,747,49475,16
2083,赤红深渊,,1,1,-1,3759932,3759946,3759946,8,2284,2,155,164,0,105728,2087,0,0,1,1,3,1,1,3,0,0,0,748,49219,16
2084,晋升之路,在晋升之路上帮助你的灵魂羁绊证明他们的实力。,1,3,-1,0,0,0,0,2375,12,0,38,0,0,0,1803,0,0,0,1,0,0,0,0,0,0,2060,344228866,0
2085,统御勋章,从克尔苏加德身上获得统御勋章。,1,3,-1,136349,615223,615222,8,2362,12,0,38,10,0,0,1808,0,0,0,5,0,0,1,0,0,0,837,67144706,0
2086,随机地下城（暗影国度）,,6,1,-1,0,0,337493,8,-1,1,0,165,1,104519,0,0,0,1,1,3,1,1,3,0,0,0,747,16387,16400
2087,随机英雄地下城（暗影国度）,,6,1,-1,0,0,337493,8,-1,2,0,164,2,105728,0,0,0,1,1,3,1,1,3,0,0,0,748,16387,16400
2088,灰烬王庭,,1,3,-1,136349,615223,3723679,0,2360,12,0,38,10,0,0,1820,0,0,0,1,0,0,1,0,0,0,837,201331715,4
2089,晋升之路（教程）,在晋升之路上帮助你的灵魂羁绊证明他们的实力。,1,3,-1,0,0,0,0,2375,12,0,38,0,0,0,1826,0,0,0,1,0,0,0,0,0,0,2060,344228866,0
2090,汲心宝库,心能从纳斯利亚堡的宝库中不断流出，就像伤口一般。如果不终止的话，雷文德斯会被彻底吸干。,1,2,-1,3759926,3759936,3759940,8,2296,17,170,0,14,83651,0,0,2420,2,5,18,1,4,13,0,0,0,2735,16411,16384
2091,丰饶圣物所,贵族们陶醉在胜利中，而英雄们必须破坏他们的聚会，推翻他们的权位。,1,2,-1,3759926,3759937,3759940,8,2296,17,170,0,15,83648,0,0,2426,2,5,18,1,4,13,0,0,0,2735,16411,16384
2092,石中殷红,德纳修斯的顽石军团干将正在等待，他们已经布下了圈套，足以一劳永逸地消灭起义军。,1,2,-1,3759926,3759938,3759940,8,2296,17,170,0,16,83652,0,0,2425,2,5,18,1,4,13,0,0,0,2735,16411,16384
2093,纳斯利亚堡,,2,2,-1,3759926,3759940,3759940,8,2296,16,0,167,0,0,0,0,2424,0,0,0,0,0,0,0,0,0,753,0,0
2094,纳斯利亚堡,,2,2,-1,3759926,3759940,3759940,8,2296,15,0,168,0,0,0,0,2424,0,0,0,0,0,0,0,0,0,752,0,0
2095,纳斯利亚堡,,2,2,-1,3759926,3759940,3759940,8,2296,14,0,169,0,0,0,0,2424,0,0,0,0,0,0,0,0,0,751,0,0
2096,谒见傲慢,德纳修斯在他的高塔中急切地等待着英雄们的到来，这场对决会决定雷文德斯的命运。,1,2,-1,3759926,3759939,3759940,8,2296,17,170,0,17,83838,0,0,2424,2,5,18,1,4,13,0,0,0,2735,49179,16384
2097,道路终点,一只吞噬者威胁着晋升之路！,1,3,-1,136349,615223,615222,0,2375,12,0,38,10,0,0,0,0,0,0,1,0,0,1,0,0,0,837,75795458,0
2098,托加斯特，罪魂之塔 - 刻符者,通过战斗到达托加斯特顶端。,1,3,-1,3747982,0,3747533,8,2162,167,0,38,1,0,0,1836,0,0,0,5,0,0,1,0,0,0,709,1811946499,68
2099,托加斯特，罪魂之塔,通过战斗到达托加斯特顶端。,1,3,-1,3747982,0,3747533,8,2162,167,0,38,1,84938,0,1842,0,0,0,5,0,0,1,0,0,0,709,1811946499,68
2100,托加斯特：斯科杜斯之厅（难度1）,通过战斗到达托加斯特顶端。,1,3,-1,3747982,0,3747533,8,2162,167,0,38,1,83872,0,1848,0,0,0,5,0,0,1,0,0,0,709,1811946499,8260
2101,托加斯特：断骨密室（难度1）,通过战斗到达托加斯特顶端。,1,3,-1,3747982,0,3747533,8,2162,167,0,38,1,83872,0,1849,0,0,0,5,0,0,1,0,0,0,709,1811946499,8260
2102,托加斯特：灵魂熔炉（难度1）,通过战斗到达托加斯特顶端。,1,3,-1,3747982,0,3747533,8,2162,167,0,38,1,83872,0,1850,0,0,0,5,0,0,1,0,0,0,709,1811946499,8260
2103,托加斯特：凇心间隙（难度1）,通过战斗到达托加斯特顶端。,1,3,-1,3747982,0,3747533,8,2162,167,0,38,1,83872,0,1851,0,0,0,5,0,0,1,0,0,0,709,1811946499,8260
2104,托加斯特：莫尔特雷加（难度1）,通过战斗到达托加斯特顶端。,1,3,-1,3747982,0,3747533,8,2162,167,0,38,1,83872,0,1852,0,0,0,5,0,0,1,0,0,0,709,1811946499,8260
2105,托加斯特：上层区域（难度1）,通过战斗到达托加斯特顶端。,1,3,-1,3747982,0,3747533,8,2162,167,0,38,1,83872,0,1853,0,0,0,5,0,0,1,0,0,0,709,1811946499,8260
2106,托加斯特：扭曲回廊（难度1）,通过战斗到达托加斯特顶端。,1,3,-1,3747982,0,3747533,8,2162,167,0,38,1,83872,0,1857,0,0,0,5,0,0,1,0,0,0,709,1811946499,8260
2107,阿塔达萨,,1,1,-1,1778896,0,1778894,7,1763,23,0,0,0,21439,0,0,2030,1,1,3,1,1,3,0,0,0,502,49155,0
2108,彼界,,1,1,-1,0,0,0,8,2291,23,157,0,0,5703,0,0,0,1,1,3,1,1,3,0,0,0,749,49219,16
2109,赎罪大厅,,1,1,-1,3759928,3759942,3759942,8,2287,23,157,0,0,21439,0,0,0,1,1,3,1,1,3,0,0,0,749,49219,16
2110,塞兹仙林的迷雾,,1,1,-1,3759929,3759943,3759943,8,2290,23,157,0,0,21439,0,0,0,1,1,3,1,1,3,0,0,0,749,49219,16
