Description_lang,SourceText_lang,ID,CreatureID,SummonSpellID,IconFileDataID,PetTypeEnum,Flags,SourceTypeEnum,CardUIModelSceneID,LoadoutUIModelSceneID,CovenantID
拾荒者之神觉得你可以教这只细颚龙学点东西。但要记得看紧你的钱包。,|cFFFFD200商人出售：|r快乐的霍罗阿|n|cFFFFD200地区：|r祖达萨|n|cFFFFD200价格：|r100|Hitem:163036|h|TInterface\ICONS\INV_Currency_PetBattle.BLP:0|t|h|n|n|cFFFFD200商人出售：|r多吉尔|n|cFFFFD200地区：|r伯拉勒斯港|n|cFFFFD200价格：|r100|Hitem:163036|h|TInterface\ICONS\INV_Currency_PetBattle.BLP:0|t|h,2418,143198,279220,2399239,7,2,2,6,7,0
这些蟾蜍可不喜欢你拿它们开玩笑。,|cFFFFD200商人出售：|r修克|n|cFFFFD200地区：|r纳兹米尔|n|cFFFFD200价格：|r200|Hitem:163036|h|TInterface\ICONS\INV_Currency_PetBattle.BLP:0|t|h|n|n|cFFFFD200商人出售：|r多吉尔|n|cFFFFD200地区：|r伯拉勒斯港|n|cFFFFD200价格：|r200|Hitem:163036|h|TInterface\ICONS\INV_Currency_PetBattle.BLP:0|t|h,2419,143199,279221,804969,8,2,2,6,7,0
没人知道这个阴森的蒂基面具是从哪儿来的，也不知道它为什么总是这么生气。但它好像很喜欢你！,|cFFFFD200商人出售：|r修克|n|cFFFFD200地区：|r纳兹米尔|n|cFFFFD200价格：|r500|Hitem:163036|h|TInterface\ICONS\INV_Currency_PetBattle.BLP:0|t|h|n|n|cFFFFD200商人出售：|r盲眼的温加|n|cFFFFD200地区：|r纳兹米尔|n|cFFFFD200价格：|r500|Hitem:163036|h|TInterface\ICONS\INV_Currency_PetBattle.BLP:0|t|h|n|n|cFFFFD200商人出售：|r多吉尔|n|cFFFFD200地区：|r伯拉勒斯港|n|cFFFFD200价格：|r500|Hitem:163036|h|TInterface\ICONS\INV_Currency_PetBattle.BLP:0|t|h,2420,143200,279224,1726347,5,2,2,241,238,0
它们在长出剃刀一样锐利的牙齿和毒腺前还是很可爱的。,|cFFFFD200商人出售：|r玛德琳·奈特利|n|cFFFFD200地区：|r斯托颂谷地|n|cFFFFD200价格：|r200|Hitem:163036|h|TInterface\ICONS\INV_Currency_PetBattle.BLP:0|t|h|n|n|cFFFFD200商人出售：|r快乐的霍罗阿|n|cFFFFD200地区：|r祖达萨|n|cFFFFD200价格：|r200|Hitem:163036|h|TInterface\ICONS\INV_Currency_PetBattle.BLP:0|t|h,2421,143202,279225,2027847,1,2,4,6,7,0
虽然很漂亮，但千万不要过于亲昵，因为它有毒。,|cFFFFD200商人出售：|r玛德琳·奈特利|n|cFFFFD200地区：|r斯托颂谷地|n|cFFFFD200价格：|r100|Hitem:163036|h|TInterface\ICONS\INV_Currency_PetBattle.BLP:0|t|h|n|n|cFFFFD200商人出售：|r快乐的霍罗阿|n|cFFFFD200地区：|r祖达萨|n|cFFFFD200价格：|r100|Hitem:163036|h|TInterface\ICONS\INV_Currency_PetBattle.BLP:0|t|h,2422,143203,279226,2059632,2,2,4,6,7,0
如果你带着它出来，每次找到淡水珍珠都会被它钳碎。,|cFFFFD200商人出售：|r玛德琳·奈特利|n|cFFFFD200地区：|r斯托颂谷地|n|cFFFFD200价格：|r250|Hitem:163036|h|TInterface\ICONS\INV_Currency_PetBattle.BLP:0|t|h|n|n|cFFFFD200商人出售：|r杰诺|n|cFFFFD200地区：|r沃顿|n|cFFFFD200价格：|r250|Hitem:163036|h|TInterface\ICONS\INV_Currency_PetBattle.BLP:0|t|h,2423,143204,279227,2027880,8,2,4,6,7,0
这只青蛙进化出了奇特的红色，似乎是为了潜藏在鲜血中。真吓人。,|cFFFFD200商人出售：|r奈杰尔·里夫托德|n|cFFFFD200地区：|r德鲁斯瓦|n|cFFFFD200价格：|r100|Hitem:163036|h|TInterface\ICONS\INV_Currency_PetBattle.BLP:0|t|h|n|n|cFFFFD200商人出售：|r修克|n|cFFFFD200地区：|r纳兹米尔|n|cFFFFD200价格：|r100|Hitem:163036|h|TInterface\ICONS\INV_Currency_PetBattle.BLP:0|t|h,2424,143205,279228,804966,8,2,2,6,7,0
她只是想离开，找个漂亮的贝壳，待在沙滩上。现在她是你的宠物了。,|cFFFFD200商人出售：|r玛德琳·奈特利|n|cFFFFD200地区：|r斯托颂谷地|n|cFFFFD200价格：|r50|Hitem:163036|h|TInterface\ICONS\INV_Currency_PetBattle.BLP:0|t|h|n|n|cFFFFD200商人出售：|r杰诺|n|cFFFFD200地区：|r沃顿|n|cFFFFD200价格：|r50|Hitem:163036|h|TInterface\ICONS\INV_Currency_PetBattle.BLP:0|t|h,2425,143206,279230,2027921,8,2,4,6,7,0
黄蜂的蜜比蜜蜂的质量好多了，这是大家都知道的事实。大家指的是数量极少的黄蜂蜜农们。,|cFFFFD200商人出售：|r玛德琳·奈特利|n|cFFFFD200地区：|r斯托颂谷地|n|cFFFFD200价格：|r50|Hitem:163036|h|TInterface\ICONS\INV_Currency_PetBattle.BLP:0|t|h|n|n|cFFFFD200商人出售：|r杰诺|n|cFFFFD200地区：|r沃顿|n|cFFFFD200价格：|r50|Hitem:163036|h|TInterface\ICONS\INV_Currency_PetBattle.BLP:0|t|h,2426,143207,279231,2027902,2,2,4,6,7,0
他是个真正的骑兵，多年来一直忠心耿耿地跟在寇乔后面。他喜欢捉迷藏，也喜欢玩高难度的滑贝壳游戏。,|cFFFFD200商人出售：|r收集者寇乔|n|cFFFFD200地区：|r斯托颂谷地|n|cFFFFD200阵营：|r始祖龟求知者 - 崇敬|n|cFFFFD200价格：|r200|Hitem:163036|h|TInterface\ICONS\INV_Currency_PetBattle.BLP:0|t|h|n|n|cFFFFD200商人出售：|r收集者寇乔|n|cFFFFD200地区：|r祖达萨|n|cFFFFD200阵营：|r始祖龟求知者 - 崇敬|n|cFFFFD200价格：|r200|Hitem:163036|h|TInterface\ICONS\INV_Currency_PetBattle.BLP:0|t|h,2427,143209,279232,1738685,8,2,2,6,7,0
这株可怕的食肉植物保证让你所有疯狂的梦想成真，前提是你愿意喂它。,|cFFFFD200商人出售：|r杰诺|n|cFFFFD200地区：|r沃顿|n|cFFFFD200价格：|r100|Hitem:163036|h|TInterface\ICONS\INV_Currency_PetBattle.BLP:0|t|h|n|n|cFFFFD200商人出售：|r玛德琳·奈特利|n|cFFFFD200地区：|r斯托颂谷地|n|cFFFFD200价格：|r100|Hitem:163036|h|TInterface\ICONS\INV_Currency_PetBattle.BLP:0|t|h,2428,143211,279233,2027889,6,2,2,6,7,0
艾泽里提是从母亲身上剥落下来的一小块碎片。她非常有保护欲，会攻击任何想伤害她母亲的人。,|cFFFFD200商人出售：|r麦格尼·铜须|n|cFFFFD200地区：|r希利苏斯|n|cFFFFD200阵营：|r艾泽拉斯的勇士 - 崇敬|n|cFFFFD200价格：|r100|Hitem:163036|h|TInterface\ICONS\INV_Currency_PetBattle.BLP:0|t|h,2429,143214,279234,2032607,6,2,2,6,7,0
在有人度量时光之前，栉龙已经在大地上漫游。这种古老的生物已经非常适应在陆地行走，也因为某些原因，进化成可以连续发出三次短促的叫声。,|cFFFFD200商人出售：|r塔路图|n|cFFFFD200地区：|r祖达萨|n|cFFFFD200价格：|r100000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200商人出售：|r狡猾的尼克|n|cFFFFD200地区：|r提拉加德海峡|n|cFFFFD200价格：|r100000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,2430,143360,279433,1888348,8,18,2,6,7,0
恐虱无论出现在哪，都会成为极具侵略性的物种，统治当地的生态。它们会迅速攻击任何新物种，并利用对方的弱点变本加厉。,|cFFFFD200成就：|r争霸猎人|n|cFFFFD200分类：|r收藏,2431,143464,279576,1618564,2,82,5,6,7,0
阿拉希高地蜘蛛的幼虫会把一团长满倒刺的腹毛踢进猎食者的眼睛。此外，吐网毒蛛也会这么做。,|cFFFFD200掉落：|r维诺马鲁斯|n|cFFFFD200地区：|r阿拉希高地,2432,143499,279631,2027962,7,2,0,6,7,0
只要还有一株幼苗活着，枝条领主奥德鲁斯就没有真正死去。,|cFFFFD200掉落：|r枝条领主奥德鲁斯|n|cFFFFD200地区：|r阿拉希高地,2433,143503,279638,135437,6,2,0,6,7,0
达贝尔·蒙特罗斯要么是一个蹩脚的术士，要么就是一个喜欢可爱东西的人。或许两者都是。,|cFFFFD200掉落：|r达贝尔·蒙特罗斯|n|cFFFFD200地区：|r阿拉希高地,2434,143507,279643,136221,5,2,0,6,7,0
这种构造体是用来协助泰坦处理各种杂务的，但这个样本实在是太小了。微型泰坦宝珠！上吧！,|cFFFFD200掉落：|r密斯莱尔的回响|n|cFFFFD200地区：|r阿拉希高地,2435,143515,279657,632352,5,2,0,6,7,0
虽然约古萨在希尔斯布莱德的熊类瘟疫中活了下来，但却因此陷入疯狂，她的幼崽也永远被腐化了。,|cFFFFD200掉落：|r约古萨|n|cFFFFD200地区：|r阿拉希高地,2436,143533,279686,648803,7,2,0,6,7,0
具有猫头鹰、熊……还有鹿的特征，轻易就能躲过可能的诉讼。,|cFFFFD200掉落：|r狂怒之喙|n|cFFFFD200地区：|r阿拉希高地,2437,143563,279723,132150,7,2,0,6,7,0
瘟疫之羽和她的子嗣以激流堡之战后散落在高地上的腐肉为食。,|cFFFFD200掉落：|r瘟疫之羽|n|cFFFFD200地区：|r阿拉希高地,2438,143564,279724,1929248,2,2,0,6,7,0
这些艾泽里特液滴极其不稳定，只要一戳就会爆炸。,|cFFFFD200商人出售：|r麦格尼·铜须|n|cFFFFD200地区：|r希利苏斯|n|cFFFFD200阵营：|r艾泽拉斯的勇士 - 崇敬|n|cFFFFD200价格：|r200|Hitem:163036|h|TInterface\ICONS\INV_Currency_PetBattle.BLP:0|t|h,2439,143611,279365,2065616,5,2,2,6,7,0
阿拉希最臭名昭著的石面巨人弗兹鲁克的活体组织。,|cFFFFD200掉落：|r弗兹鲁克|n|cFFFFD200地区：|r阿拉希高地,2440,143627,279929,451165,6,2,0,6,7,0
根据石拳食人魔传说，第二次战争时，有一群食腐鸟跟随着食人魔战士一起穿过了黑暗之门。也许艾泽拉斯所有双头食腐鸟都是它们的后代。,|cFFFFD200掉落：|r猎人魔罗格|n|cFFFFD200地区：|r阿拉希高地,2441,143628,279930,132200,2,2,0,6,7,0
邦邦或许不是蜂巢里数百万只蜜蜂中体型最大的，但这不意味着他不能成为勇士。,|cFFFFD200成就：|r独家闺蜜|n|cFFFFD200分类：|r争霸艾泽拉斯,2442,143730,280157,2027852,2,82,5,6,7,0
再大的战争机器，缩小了都会显得可爱。,|cFFFFD200商人出售：|r守备官嘉兰娜|n|cFFFFD200地区：|r伯拉勒斯|n|cFFFFD200阵营：|r第七军团,2443,143738,280185,132486,9,514,2,6,7,0
再大的战争机器，缩小了都会显得可爱。,|cFFFFD200商人出售：|r兰莎·灰羽|n|cFFFFD200地区：|r祖达萨|n|cFFFFD200阵营：|r荣耀战团,2444,143739,280188,132485,9,258,2,6,7,0
小凿叫这个名字是因为他凿沉了许多船，带他乘船时可得小心点。,|cFFFFD200掉落：|r海岛探险|n,2445,143794,177244,2061891,8,2,0,6,7,0
这类螃蟹的外壳会闪闪发光，就像沙滩上的宝石一般。,|cFFFFD200掉落：|r海岛探险|n,2446,143801,177237,2027881,8,2,0,6,7,0
燃网蜘蛛在海岛部族间很有名，因为它织的网很温暖，而且蛛丝的穿透性很强。,|cFFFFD200掉落：|r海岛探险|n|n,2447,143802,177236,520757,6,2,0,34,7,0
这类山羊的蹄子进化到在沙地和岩石上都站得很稳。,|cFFFFD200掉落：|r海岛探险|n,2448,143803,177235,877477,7,2,0,35,7,0
有人把这只机械猩猩放在岛上观察物种，但这是谁做的，这么做又是为了什么？,|cFFFFD200掉落：|r海岛探险|n,2449,143804,177231,132189,9,2,0,6,7,0
这只狗只喜欢追一种球，材质是像钻石一样坚硬的防火岩石。其重无比，一点也不好丢。,|cFFFFD200掉落：|r海岛探险|n|n,2450,143805,177230,318343,6,2,0,34,7,0
你口袋里是不是有一只毒虫……你为什么要在口袋里装这玩意？,|cFFFFD200掉落：|r海岛探险|n|n,2451,143816,280332,236197,7,2,0,6,7,0
波洛不会飞，但却很长寿。它喜欢在地上跳来跳去，把树上的果子摇下来吃。,|cFFFFD200掉落：|r海岛探险|n,2452,143797,177241,2061724,2,2,0,6,7,0
就连幼年盐壳龙虾人都会被海天一线的景象所吸引，那仿佛是一种呼唤。,|cFFFFD200掉落：|r海岛探险|n,2453,143819,280335,1508497,8,2,0,6,7,0
从大小来看，螳螂妖似乎正在重新发展族群，可能是因为出现了新的女皇。,|cFFFFD200掉落：|r海岛探险|n,2454,143820,280336,624010,7,2,0,6,7,0
尖嘴船长曾经带领一群自作聪明的猴子出海，结果很快就翻船了。,|cFFFFD200掉落：|r海岛探险|n,2455,143795,177243,2055038,3,2,0,6,7,0
一个富有的海盗船长在一个不知名的城市的码头上遇见了一个怪人，然后做了笔交易，获得了永恒的生命，代价则是成为对方忠实的伙伴。一般来说，只要是跟猴子相关的许愿，总免不了出岔子。,|cFFFFD200掉落：|r海岛探险|n,2456,143796,177242,2055034,3,2,0,6,7,0
寒光鱼人曾经在海洋中极为常见，数量多到让猎人都会抱怨，但如今已经销声匿迹。,|cFFFFD200掉落：|r海岛探险|n,2457,143821,280337,970832,0,2,0,6,7,0
只要沾上一点这种野兽的气味，闻起来就会像在一堆落水狗中滚了一圈一样。,|cFFFFD200掉落：|r海岛探险|n,2458,143818,280334,1029741,7,2,0,6,7,0
这种强壮的动物偏爱海边的灌木草丛，它们在未知的土地上生活了许多年。,|cFFFFD200掉落：|r海岛探险|n,2459,143817,280333,616693,7,2,0,6,7,0
沃卢卡尔蛛魔对首领沃卢萨拉克极其忠诚。他带领这些蛛魔逃脱了巫妖王的魔掌。,|cFFFFD200掉落：|r海岛探险|n,2460,143822,280338,237393,2,2,0,6,7,0
不管他的神秘眼罩有什么故事，他都不肯说。,|cFFFFD200掉落：|r海岛探险|n,2461,143799,177239,2101159,8,2,0,6,7,0
八爪鱼宝宝应该叫做“咯吱”。,|cFFFFD200掉落：|r海岛探险|n,2462,143798,177240,2101158,8,2,0,6,7,0
在炎热的夏季，这种虫子发出的噪声足以把人逼疯。,|cFFFFD200掉落：|r海岛探险|n,2463,143806,177229,134967,4,2,0,6,7,0
它的毒刺比……呃，其实什么都没办法跟它的毒刺比。你确定要把它当宠物养吗？,|cFFFFD200掉落：|r海岛探险|n,2464,143807,177228,464143,7,2,0,6,7,0
你知道当你再拿起饮料，却发现里面的冰都化了的感觉有多糟吗？都是这家伙的错。,|cFFFFD200掉落：|r海岛探险|n,2465,143811,177222,656560,6,2,0,36,7,0
最喜欢恶作剧的火灵，也是熊猫人发明防火裤的原因。,|cFFFFD200掉落：|r海岛探险|n,2466,143809,177225,774324,6,2,0,36,7,0
“寒风危矣，狡黠随之。”——熊猫人谚语,|cFFFFD200掉落：|r海岛探险|n,2467,143812,177221,774322,6,2,0,36,7,0
大地在你脚下轰鸣……它是在震动，还是在欢笑？或着两者都是？,|cFFFFD200掉落：|r海岛探险|n,2468,143810,177224,774323,6,2,0,36,7,0
居住在无尽之海岛屿上的林精为了引诱粗心的旅客，挖空心思想出了许多陷阱。,|cFFFFD200掉落：|r海岛探险|n,2469,143808,177226,458176,0,2,0,41,7,0
小蹄喜欢：跳跃、蹦跶、嬉闹和用头撞，按顺序来。,|cFFFFD200掉落：|r海岛探险|n,2471,143813,177219,1383844,4,2,0,6,7,0
戴上手套再跟它玩，它可喜欢咬人了！,|cFFFFD200掉落：|r海岛探险|n,2472,143814,177217,1738684,8,2,0,6,7,0
这种罕见的风蛇依靠其明亮的鳞片来吸收阳光，即使在阴影中也能保持体温。,|cFFFFD200掉落：|r海岛探险|n,2473,143815,280331,132209,2,2,0,6,7,0
机械蟾蜍在齿轮磨坏前可以跳跃超过七百万次。,|cFFFFD200专业技能：|r争霸艾泽拉斯炼金术,2474,143957,280617,1694136,9,2,3,6,7,0
这种生物可以单独操纵每一条手臂，所以它们非常擅长同时处理多个任务，而且它们可以提供最棒的拥抱。,|cFFFFD200专业技能：|r争霸艾泽拉斯炼金术,2475,143959,280619,254105,8,2,3,6,7,0
哪怕轻微的割伤对这个物种而言都是一场灾难，因为它们的血会洒得到处都是。,|cFFFFD200专业技能：|r争霸艾泽拉斯炼金术,2476,143958,280618,1723701,4,2,3,6,7,0
抱齿兽的角从一出生就会疯长，而且是生物界最硬的天然材料之一。,|cFFFFD200专业技能：|r争霸艾泽拉斯炼金术,2477,143374,279435,237402,7,2,3,6,7,0
没有人知道谁最先在艾泽拉斯给螃蟹穿衣打扮，而且这股风潮也没有停下来的征兆。,|cFFFFD200PvP：|r荣誉等级400级奖励|n|n|cFFFFD200商人出售：|r罗伯茨上尉|n|cFFFFD200地区：|r达拉然|n|cFFFFD200价格：|r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200商人出售：|r弗雷泽元帅|n|cFFFFD200地区：|r提拉加德海峡|n|cFFFFD200价格：|r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200商人出售：|r骑士队长杰西卡|n|cFFFFD200地区：|r暴风城|n|cFFFFD200价格：|r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,2478,144005,280728,2061889,8,594,5,6,7,0
没有人知道谁最先在艾泽拉斯给螃蟹穿衣打扮，而且这股风潮也没有停下来的征兆。,|cFFFFD200PvP：|r荣誉等级400级奖励|n|n|cFFFFD200商人出售：|r狂野的萨拉|n|cFFFFD200地区：|r达拉然|n|cFFFFD200价格：|r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200商人出售：|r维奥莱特·影愈|n|cFFFFD200地区：|r祖达萨|n|cFFFFD200价格：|r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200商人出售：|r军团士兵沃拉迪斯|n|cFFFFD200地区：|r奥格瑞玛|n|cFFFFD200价格：|r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,2479,144004,280727,2061890,8,338,5,6,7,0
测试宠物。,|cFFFFD200掉落：|r测试宠物|n,2480,144617,281878,133718,4,34,0,6,7,0
,,2481,145133,0,1711341,7,33840,-1,6,7,0
狼形的暗月气球。,|cFFFFD200商人出售：|r卡尔·古达普|n|cFFFFD200地区：|r暗月岛|n|cFFFFD200价格：|r90|Hcurrency:515|h|TInterface\ICONS\INV_Misc_Ticket_Darkmoon_01.blp:0|t|h,2482,145948,283744,2341437,2,144,2,6,7,0
鱼人形状的暗月气球。,|cFFFFD200商人出售：|r卡尔·古达普|n|cFFFFD200地区：|r暗月岛|n|cFFFFD200价格：|r90|Hcurrency:515|h|TInterface\ICONS\INV_Misc_Ticket_Darkmoon_01.blp:0|t|h,2483,145947,283741,2341436,2,144,2,6,7,0
马形的暗月气球。,|cFFFFD200商人出售：|r卡尔·古达普|n|cFFFFD200地区：|r暗月岛|n|cFFFFD200价格：|r90|Hcurrency:515|h|TInterface\ICONS\INV_Misc_Ticket_Darkmoon_01.blp:0|t|h,2484,145946,283740,2341435,2,144,2,6,7,0
,,2485,145968,0,2126350,3,32,-1,6,7,0
,,2486,145971,0,294474,4,32,-1,6,7,0
,,2487,145986,0,321487,9,32,-1,6,7,0
,,2488,145988,0,132996,9,1056,-1,6,7,0
,,2489,145990,0,894222,9,32,-1,6,7,0
,,2490,145995,0,1786409,9,32,-1,6,7,0
,,2492,146002,0,971291,9,32,-1,6,7,0
,,2493,146003,0,668552,9,32,-1,6,7,0
,,2494,146004,0,298587,9,32,-1,6,7,0
,,2495,146005,0,646782,3,1056,-1,6,7,0
,,2496,146006,0,133883,9,32,-1,6,7,0
,,2497,146148,0,133001,6,1056,-1,6,7,0
,,2498,146151,0,237032,6,1056,-1,6,7,0
,,2499,146150,0,133868,6,1056,-1,6,7,0
,,2500,146176,0,1336885,9,32,-1,6,7,0
,,2501,146001,0,133000,9,1056,-1,6,7,0
,,2502,146183,0,135790,6,32,-1,6,7,0
,,2503,146182,0,135862,6,32,-1,6,7,0
,,2504,146181,0,135851,6,32,-1,6,7,0
赤脊山南部的狼蛛比艾泽拉斯其他地区的同类要小，但其迅捷和凶残却远胜其他。,|cFFFFD200掉落：|r豺狼人吞噬者|n|cFFFFD200地区：|r赤脊山,2525,147221,285843,2027964,7,2,0,6,7,0
大家本以为乱羽已经在一场大爆炸中殒命，但好在有一群绝顶聪明的工程师的帮忙，他们将乱羽改造成了一只了不起的机械造物。,"|cFFFFD200任务：|r她已经“死”了
|cFFFFD200地区：|r塔纳利斯

|cFFFFD200任务：|r他已经“死”了
|cFFFFD200地区：|r塔纳利斯",2526,147583,286474,2490921,9,2,1,6,7,0
有个童话故事里说，所有的有翼生物本来都无法飞行，直到有一天，帕库给他们带来了强风，他们才离开了地面。,|cFFFFD200掉落：|r帕库的化身|n|cFFFFD200地区：|r达萨罗之战 ,2527,147586,286483,1624588,2,2,0,6,7,0
卡格瓦的后代，血管中流淌着他的血，一生平均会跳跃七百万次。,|cFFFFD200掉落：|r帕库的化身 |n|cFFFFD200地区：|r达萨罗之战 （史诗）,2528,147585,286484,2399289,8,2,0,6,7,0
这种蜥蜴背上的巨大板状物是由一种神秘而且导电性极强的物质构成的，极其适合在充能后释放强大的电流。,|cFFFFD200掉落：|r帕库的化身|n|cFFFFD200地区：|r达萨罗之战 ,2529,147587,286482,136103,7,2,0,6,7,0
机械狼蛛是由一位不知名的侏儒工程师创造的。传言说，原始图纸是在一个挂满了积灰的古老蛛网的房间里发现的，但不管是最初的机械狼蛛，还是绘制图纸的工程师，全都不知所踪。,|cFFFFD200专业技能：|r争霸艾泽拉斯工程学,2530,147619,286514,1511262,9,2,3,6,7,0
机械蟑螂在末日浩劫后幸存的几率要低于活生生的蟑螂，所以这种工程学发明的实用性受到了质疑。,|cFFFFD200商人出售：|r麦克罗·祖克斯|n|cFFFFD200地区：|r丹莫罗|n|cFFFFD200价格：|r1|Hitem:165835|h|TInterface\ICONS\INV_Misc_EngGizmos_35.blp:0|t|h,2531,147671,286574,294474,9,2,2,6,7,0
诺莫瑞根所有的机械都有辐射，所以在毫无光亮的情况下，可以看到这些耗子会发出柔和的绿光。,|cFFFFD200商人出售：|r麦克罗·祖克斯|n|cFFFFD200地区：|r丹莫罗|n|cFFFFD200价格：|r2|Hitem:165835|h|TInterface\ICONS\INV_Misc_EngGizmos_35.blp:0|t|h,2532,147679,286576,2126350,3,2,2,6,7,0
警报犬本来是用来做安保的，但因为太萌了，所以人人都想要一只。,|cFFFFD200商人出售：|r麦克罗·祖克斯|n|cFFFFD200地区：|r丹莫罗|n|cFFFFD200价格：|r3|Hitem:165835|h|TInterface\ICONS\INV_Misc_EngGizmos_35.blp:0|t|h,2533,147692,286582,1567069,9,2,2,6,7,0
没人知道为什么有人想要制作诺莫瑞根的机械的缩小版，但这些缩小版的机械的确是很好的玩伴。,|cFFFFD200成就：|r宠物对战挑战：诺莫瑞根|n|cFFFFD200分类：|r宠物对战,2534,147838,286790,132241,9,82,5,6,7,0
德鲁斯瓦的诡异魔法产生了一些无法想象的生物。其中有些依然潜伏在阴影中，而另一些则似乎完全是由阴影本身所构成。,|cFFFFD200成就：|r全谱系战魔|n|cFFFFD200类型：|r对战,2535,147884,286837,136221,5,82,5,6,7,0
赞达拉的迅猛龙很小的时候就会长出羽毛，看似很容易沦为猎物。可事实上，这些小魔鬼什么都吃，而且它们基本上不存在什么天敌。,|cFFFFD200宠物对战：|r祖达萨,2537,148517,0,2459292,7,26,4,6,7,0
跟很多物种一样，你可以通过所发现的最大的爪子来推测完全成年的迅猛龙究竟是怎样的庞然大物。,|cFFFFD200掉落：|r窃蛋龙恩查拉|n|cFFFFD200地区：|r祖达萨,2538,148520,287997,2459296,7,2,0,6,7,0
史书记载的第一场胜仗是在赞达拉发生的一场大战。那时，伟大的战士们驾驭着装甲迅猛龙冲入战阵。据说，并不是由战士选择胯下的迅猛龙，而是由迅猛龙选择背上的战士。,|cFFFFD200商人出售：|r供应商烈炉|n|cFFFFD200地区：|r提拉加德海峡|n|cFFFFD200价格：|r100|Hcurrency:1717|h|TInterface\ICONS\INV_AllianceWarEffort.BLP:0|t|h,2539,148524,288006,2459293,7,2,2,6,7,0
一天的某些时分，阳光照射到这种迅猛龙的红色羽毛上时，反射的光芒会让人以为它们身上全是火。,|cFFFFD200商人出售：|r供给商穆克拉|n|cFFFFD200地区：|r祖达萨|n|cFFFFD200价格：|r100|Hcurrency:1716|h|TInterface\ICONS\INV_HordeWarEffort.BLP:0|t|h,2540,148525,288009,2459294,7,2,2,6,7,0
这种上流鹦鹉只服务于最著名的水手。,,2541,148542,288054,1716281,2,34,-1,6,7,0
黑海岸的哨卫猫头鹰永远都会保护自己的家园。,|cFFFFD200掉落：|r终焰者MkV型|n|cFFFFD200地区：|r黑海岸|n|n|cFFFFD200掉落：|r阿希尔·露火|n|cFFFFD200地区：|r黑海岸,2544,148781,288486,1387709,2,2,0,6,7,0
塞克拉鲁斯来到黑海岸时，这儿到处都出现了旋风。这些旋风里有些逐渐消散了，另一些则回到了塞克拉鲁斯身边，被它周围的呼啸之风所吸收。,|cFFFFD200掉落：|r塞克拉鲁斯|n|cFFFFD200地区：|r黑海岸,2545,148784,288582,132119,6,2,0,6,7,0
如果你想讲述一个比皮普·急智那些被危险怪兽吞进肚子的经历更荒诞的故事，结局就会变成这样。,|cFFFFD200掉落：|r康法格罗斯|n|cFFFFD200地区：|r黑海岸,2546,148825,288592,1269439,3,2,0,6,7,0
海德拉斯小水滴同时也是高级的润肤用品。,|cFFFFD200掉落：|r海德拉斯|n|cFFFFD200地区：|r黑海岸,2547,148841,288595,636335,6,2,0,6,7,0
达纳苏斯有一棵知识古树在他生命的最后关头拯救了这个树人，他用一道魔法光环阻止烈焰进一步伤害它。,|cFFFFD200掉落：|r兹姆卡加|n|cFFFFD200地区：|r黑海岸|n|n|cFFFFD200掉落：|r安努|n|cFFFFD200地区：|r黑海岸,2548,148843,288597,135829,6,2,0,6,7,0
这只水母的情况不太好。现在它会用五十只不同的眼睛来看东西。,|cFFFFD200掉落：|r深渊滑行者索苟斯|n|cFFFFD200地区：|r黑海岸,2549,148844,288598,537022,5,2,0,6,7,0
身为战士，祖阿其曾经拥有盖世之力，但这力量却被某个未知的敌人盗走并吸收了。,|cFFFFD200掉落：|r暮光预言者格莱米|n|cFFFFD200地区：|r黑海岸,2550,148846,288600,1386549,5,2,0,6,7,0
这种驼鹿宝宝嬉闹时随意的一踢就足以把一个兽人踢飞。,|cFFFFD200掉落：|r海岛探险|n,2551,148976,288867,1387706,7,2,0,6,7,0
我们对这个物种还知之甚少，但有一点很明确：蝙蝠不是昆虫。,|cFFFFD200掉落：|r海岛探险|n,2552,148979,288868,132182,2,2,2,6,7,0
趁它还没化为尘埃，好好珍稀吧。,|cFFFFD200掉落：|r海岛探险|n,2553,148981,288870,1100170,3,2,0,6,7,0
针背箭猪在海岛气候下生存下来是因为它们进化出了额外的运气。,|cFFFFD200掉落：|r海岛探险|n,2554,148982,288875,644001,4,2,0,6,7,0
