ID,Name_lang,NameAlt_lang,Title_lang,TitleAlt_lang,Classification,CreatureType,CreatureFamily,StartAnimState,DisplayID[0],DisplayID[1],DisplayID[2],DisplayID[3],DisplayProbability[0],DisplayProbability[1],DisplayProbability[2],DisplayProbability[3],AlwaysItem[0],AlwaysItem[1],AlwaysItem[2]
146673,暗矛猎手,,荣耀战团,,0,7,0,0,86650,86651,86652,86653,1,1,1,1,153589,0,0
146676,赛拉·月卫,,黑暗守望者,,1,7,0,0,65183,0,0,0,1,1,1,1,165224,165224,0
146687,Invisible Stalker,,,,0,10,0,0,56187,11686,0,0,0,1,1,1,0,0,0
146734,灵魂行者黑角,,,,1,7,0,0,63690,0,0,0,1,1,1,1,119206,118005,0
146739,玛维·影歌,,,,1,7,0,0,88959,0,0,0,1,1,1,1,32425,0,0
146747,Invisible Stalker,,,,0,10,0,0,56187,11686,0,0,0,1,1,1,0,0,0
146748,Invisible Stalker,,,,0,10,0,0,56187,11686,0,0,0,1,1,1,0,0,0
146753,库尔提拉斯水兵,库尔提拉斯水兵,,,1,7,0,0,86025,86026,0,0,1,1,1,1,159584,155825,0
146761,弗林·法温德,,,,1,7,0,0,76222,0,0,0,1,1,1,1,155766,155766,0
146775,马迪亚斯·肖尔,,军情七处领袖,,1,7,0,0,72253,0,0,0,1,1,1,1,47104,47104,0
146795,地狱猎犬,,,,0,3,15,0,77398,0,0,0,1,1,1,1,0,0,0
146808,德里克·普罗德摩尔,,,,0,7,0,0,89429,0,0,0,1,1,1,1,0,0,0
146810,纳萨诺斯·凋零者,,黑暗女王的勇士,,1,7,0,0,90858,0,0,0,1,1,1,1,65795,65795,5258
146811,库尔提拉斯海盗,,,,0,7,0,0,86028,0,0,0,1,1,1,1,0,0,0
146812,莱克拉将军,,,,1,7,0,0,90103,0,0,0,1,1,1,1,0,0,0
146814,赞达拉战士,赞达拉战士,,,0,7,0,0,76564,79855,79771,79773,1,1,1,1,153584,0,0
146815,司克诺兹军官,,,,0,7,0,0,36049,36050,36051,36052,1,1,1,1,62504,0,61967
146821,低贱的赞达拉巨魔,,,,6,7,0,0,77184,77188,0,0,1,1,1,1,0,0,0
146824,塔兰吉公主,,,,1,7,0,0,75898,0,0,0,1,1,1,1,126524,0,0
146851,妖术领主拉尔,,赞枢利议会,,1,7,0,0,78972,0,0,0,1,1,1,1,0,0,0
146858,艾尔,,,,0,7,0,0,74478,0,0,0,1,1,1,1,0,0,0
146865,躁动之魂,,,,1,7,0,0,45072,0,0,0,100,1,1,1,0,0,0
146868,训练有素的翼手龙,,,,0,1,0,3,77065,80993,80970,0,1,1,1,1,0,0,0
146877,塔兰吉公主,,,,1,7,0,0,75898,0,0,0,1,1,1,1,126524,0,0
146878,沃金之魂,,,,1,7,0,0,89267,0,0,0,100,1,1,1,0,0,0
146908,Kill Credit: Line 2,,,,1,7,0,3,89267,0,0,0,100,1,1,1,0,0,0
146909,Kill Credit: Line 3,,,,1,7,0,3,89267,0,0,0,100,1,1,1,0,0,0
146915,弗斯塔德·蛮锤,,大领主,,1,7,0,0,87726,0,0,0,1,1,1,1,0,0,0
146916,火焰,,,,0,10,0,0,81209,27823,0,0,0,1,1,1,0,0,0
146921,塔兰吉公主,,,,1,7,0,0,75898,0,0,0,1,1,1,1,126524,0,0
146923,塔兰吉公主,,,,1,7,0,0,75898,0,0,0,1,1,1,1,126524,0,0
146925,躁动之魂,,,,1,7,0,0,45072,0,0,0,100,1,1,1,14085,0,0
146931,雷克萨,,,,1,7,0,0,60766,0,0,0,1,1,1,1,10612,10612,0
146932,大门控制台,,,,0,9,0,0,89449,0,0,0,1,1,1,1,0,0,0
146944,部落士兵,部落士兵,荣耀战团,,0,7,0,0,86644,86646,81785,86734,1,1,1,1,0,0,0
146964,纳萨诺斯·凋零者,,黑暗女王的勇士,,1,7,0,0,90858,0,0,0,1,1,1,1,65795,65795,55305
146965,被遗忘者战地卫兵,被遗忘者战地卫兵,,,1,7,0,0,81649,81650,81651,81652,1,1,1,1,107962,49777,0
146968,莉莉安·沃斯,,,,1,7,0,0,85799,0,0,0,1,1,1,1,0,0,0
146969,奥术师瓦尔托伊,,,,0,7,0,0,73854,0,0,0,0,1,1,1,0,0,0
146971,贝恩·血蹄,,牛头人大酋长,,1,7,0,0,30272,0,0,0,1,1,1,1,58367,0,0
146973,半兽人迦罗娜,,,,1,7,0,0,89342,0,0,0,1,1,1,1,61297,61297,0
146974,01 Plan Listen Credit,,,,0,10,0,0,20570,27823,0,0,0,1,1,1,0,0,0
146975,01 Meet Jaina in Xibala Credit,,,,0,10,0,0,20570,27823,0,0,0,1,1,1,0,0,0
146982,吉安娜·普罗德摩尔,,,,1,7,0,0,87892,0,0,0,1,1,1,1,153575,0,0
146984,塔兰吉公主,,,,1,7,0,0,75898,0,0,0,1,1,1,1,126524,0,0
146985,Kill Credit: Escape the Frozen Throne,,,,1,7,0,3,89267,0,0,0,100,1,1,1,0,0,0
146986,巫妖王,,,,1,6,0,0,64011,0,0,0,1,1,1,1,0,0,0
146995,沃金之魂,,,,1,7,0,0,89267,0,0,0,100,1,1,1,0,0,0
147003,食尸鬼,,,,0,6,0,0,1065,987,828,0,1,1,1,1,0,0,0
147011,塔兰吉公主,,,,1,7,0,0,75898,0,0,0,1,1,1,1,126524,0,0
147028,强击神射手,强击神射手,,,0,7,0,0,89499,89500,89501,89502,1,1,1,1,0,0,159130
147032,纳萨诺斯·凋零者,,黑暗女王的勇士,,1,7,0,0,66644,0,0,0,1,1,1,1,65795,65795,55305
147064,Stand and Defend Controller,,,,0,10,0,0,81209,27823,0,0,0,1,1,1,0,0,0
147066,部落狂战士,部落狂战士,,,0,7,0,0,89545,89550,89552,89553,1,1,1,1,164588,0,0
147074,剑卫卡佳,,,,1,7,0,0,80740,0,0,0,1,1,1,1,94106,0,0
147075,莱克拉将军,,,,1,7,0,0,90103,0,0,0,1,1,1,1,0,0,0
147091,洛坎,,,,1,7,0,0,24079,0,0,0,1,1,1,1,0,0,0
147096,赞达拉市民,赞达拉市民,,,0,7,0,0,82599,82600,82603,82604,1,1,1,1,0,0,0
147116,勇猛作战迅猛龙,,,,0,1,11,0,60575,0,0,0,1,1,1,1,0,0,0
147121,骑乘用迅猛龙,,,,0,1,0,0,80358,0,0,0,1,1,1,1,0,0,0
147122,骑乘用迅猛龙,,,,0,1,0,0,80358,0,0,0,1,1,1,1,0,0,0
147123,骑乘用迅猛龙,,,,0,1,0,0,80358,0,0,0,1,1,1,1,0,0,0
147135,纳萨诺斯·凋零者,,黑暗女王的勇士,,1,7,0,0,90858,0,0,0,1,1,1,1,65795,65795,5258
147139,妖术领主拉尔,,赞枢利议会,,1,7,0,0,78972,0,0,0,1,1,1,1,0,0,0
147141,地缚翼手龙,,,,0,1,0,0,77065,80993,80970,0,1,1,1,1,0,0,0
147142,攻城巨兽,,,,1,6,39,0,78169,0,0,0,0,1,1,1,0,0,0
147145,纳萨诺斯·凋零者,,黑暗女王的勇士,,1,7,0,0,90858,0,0,0,1,1,1,1,65795,65795,5258
147153,雷克萨,,,,1,7,0,0,60766,0,0,0,1,1,1,1,0,0,0
147155,补丁,,地精小队,,0,7,0,0,30315,0,0,0,1,1,1,1,0,49617,45937
147161,坏掉的灭世空战机甲,,地精小队,,1,9,0,0,84125,0,0,0,1,1,1,1,0,0,0
147164,Invisible Stalker,,,,0,10,0,0,56187,11686,0,0,0,1,1,1,0,0,0
147172,钟摆,,地精小队,,0,7,0,0,30314,0,0,0,1,1,1,1,0,0,47523
147196,伏特,,地精小队,,0,7,0,0,30313,0,0,0,1,1,1,1,0,0,0
147197,蝾螈,,地精小队,,0,7,0,0,30316,0,0,0,1,1,1,1,0,0,0
147198,沙砾,,地精小队,,0,7,0,0,30312,0,0,0,1,1,1,1,0,0,0
147209,普里西拉·艾什凡,,,,0,7,0,0,76291,0,0,0,1,1,1,1,0,0,155816
147211,沙砾,,地精小队,,0,7,0,0,30312,0,0,0,1,1,1,1,0,0,0
147212,蝾螈,,地精小队,,0,7,0,0,30316,0,0,0,1,1,1,1,0,0,0
147213,伏特,,地精小队,,0,7,0,0,30313,0,0,0,1,1,1,1,0,0,0
147214,钟摆,,地精小队,,0,7,0,0,30314,0,0,0,1,1,1,1,0,0,47523
147216,沃金之魂,,,,1,7,0,0,89267,0,0,0,100,1,1,1,0,0,0
147221,赤脊山狼蛛,,,,0,12,0,0,89609,0,0,0,1,1,1,1,0,0,0
147223,灭世空战机甲,,地精小队,,1,9,0,0,84125,0,0,0,1,1,1,1,0,0,0
147231,战争卫士,,,,1,4,0,0,80925,0,0,0,1,1,1,1,0,0,0
147233,洛坎,,,,1,7,0,0,24079,0,0,0,1,1,1,1,0,0,0
147235,灭世空战机甲,,地精小队,,0,9,0,0,84125,0,0,0,1,1,1,1,0,0,0
147252,不满的祖达萨市民,不满的祖达萨市民,,,0,7,0,0,80534,80535,80536,80537,1,1,1,1,0,0,0
147254,基拉,,,,1,7,0,3,67155,0,0,0,100,1,1,1,0,0,0
147267,皇家卫士,,,,1,4,0,0,80925,0,0,0,1,1,1,1,0,0,0
147279,塔兰吉公主,,,,1,7,0,0,75898,0,0,0,1,1,1,1,126524,0,0
147280,追猎者莫吉卡,,,,1,7,0,0,87639,0,0,0,1,1,1,1,155289,0,155275
147282,皇家卫士,,,,1,4,0,0,80925,0,0,0,1,1,1,1,0,0,0
147283,执行者格尔托克,,,,1,7,0,0,80998,0,0,0,1,1,1,1,153584,0,0
147285,欧托耶,,,,1,7,0,0,89625,0,0,0,1,1,1,1,153584,0,0
147288,暗夜精灵哨兵,暗夜精灵哨兵,,,0,7,0,0,88710,88711,88543,88541,1,1,1,1,0,0,0
147304,战争卫士,,,,1,4,0,0,80925,0,0,0,1,1,1,1,0,0,0
147305,赞达拉战士,赞达拉战士,,,0,7,0,0,76564,79855,79771,79773,1,1,1,1,153584,0,0
147306,部落狂战士,部落狂战士,,,0,7,0,0,89545,89550,89552,89553,1,1,1,1,164588,0,0
147312,炸弹机器人,,,,0,9,0,0,6977,0,0,0,1,1,1,1,0,0,0
147313,灭世空战机甲,,地精小队,,0,9,0,0,84125,0,0,0,1,1,1,1,0,0,0
147316,碎弹者5000型,,,,0,9,0,0,68988,0,0,0,1,1,1,1,0,0,0
147317,骑乘用迅猛龙,,,,0,1,0,0,80358,0,0,0,1,1,1,1,0,0,0
147318,骑乘用迅猛龙,,,,0,1,0,0,80358,0,0,0,1,1,1,1,0,0,0
147319,骑乘用迅猛龙,,,,0,1,0,0,80358,0,0,0,1,1,1,1,0,0,0
147320,尤洛克,,,,1,6,39,0,84196,0,0,0,0,1,1,1,0,0,0
147321,毒颚,,,,4,1,6,0,40269,0,0,0,1,1,1,1,0,0,0
147322,阿亚梅,,蠕行死神,,1,1,35,0,61773,0,0,0,1,1,1,1,0,0,0
147324,塔兰吉公主,,,,1,7,0,0,75898,0,0,0,1,1,1,1,126524,0,0
147325,洛坎,,,,1,7,0,0,24079,0,0,0,1,1,1,1,0,0,0
147345,希尔瓦娜斯·风行者,,大酋长,,1,7,0,0,86014,0,0,0,1,1,1,1,2179,0,42775
147352,部落军旗,,,,0,7,0,0,77995,0,0,0,1,1,1,1,0,0,0
147363,部落狂战士,部落狂战士,,,0,7,0,0,89545,89550,89552,89553,1,1,1,1,164588,0,0
147368,莱克拉将军,,,,1,7,0,0,80739,0,0,0,1,1,1,1,153584,0,0
147370,剑卫卡佳,,,,1,7,0,0,80740,0,0,0,1,1,1,1,94106,0,0
147371,部落狂战士,部落狂战士,,,0,7,0,0,89091,89092,89093,89094,1,1,1,1,164588,0,0
147383,塔兰吉公主,,,,1,7,0,0,75898,0,0,0,1,1,1,1,126524,0,0
147390,战争卫士,,,,1,4,0,0,80925,0,0,0,1,1,1,1,0,0,0
147398,Spell Bunny,,,,0,10,0,0,1126,11686,0,0,0,1,1,1,0,0,0
147415,士兵,,,,1,7,0,0,87371,0,0,0,1,1,1,1,0,0,0
147424,粉碎机器人Mk6001型,,,,0,9,0,0,27578,0,0,0,1,1,1,1,0,0,0
147470,吉恩·格雷迈恩,,吉尔尼斯国王,,1,7,0,0,31177,0,0,0,1,1,1,1,0,0,0
147472,马迪亚斯·肖尔,,军情七处领袖,,1,7,0,0,72253,0,0,0,1,1,1,1,47104,47104,0
147488,奥术师瓦尔托伊,,,,1,7,0,0,73854,0,0,0,0,1,1,1,0,0,0
147494,吉安娜·普罗德摩尔,,,,1,7,0,0,87892,0,0,0,1,1,1,1,153575,0,0
147507,刻天者卡基特,,,,4,7,0,0,83840,0,0,0,1,1,1,1,160050,0,0
147508,无信勇士,,,,0,7,0,0,83716,0,0,0,1,1,1,1,151334,0,0
147510,唤天者斯科利特,,,,0,7,0,0,83730,0,0,0,0.5,1,1,1,151335,0,0
147539,铸造厂工人,铸造厂工人,,,0,7,0,0,89731,89732,0,0,1,1,1,1,45123,0,0
147548,赞达拉弩炮,,,,1,10,0,0,82007,0,0,0,1,1,1,1,0,0,0
147553,弗林·法温德,,,,1,7,0,0,76222,0,0,0,1,1,1,1,155766,155766,0
147564,丰灵,,,,1,15,0,0,89251,0,0,0,1,1,1,1,0,0,0
147565,哨兵,,,,0,7,0,0,89902,89903,0,0,1,1,1,1,0,0,165350
147570,先知维伦,,,,1,7,0,0,17822,0,0,0,1,1,1,1,0,0,0
147575,大收割者,,,,0,9,0,0,84427,0,0,0,1,1,1,1,0,0,0
147576,重新组装的收割者,,,,0,9,0,0,87787,0,0,0,1,1,1,1,0,0,0
147577,收割者克星,,,,0,7,0,0,81320,0,0,0,1,1,1,1,155758,0,0
147578,火炮,,,,0,10,0,3,1126,11686,0,0,0,1,1,1,0,0,0
147579,火墙,,,,0,10,0,3,81209,27823,0,0,0,1,1,1,0,0,0
147582,赞达拉战士,赞达拉战士,,,0,7,0,0,76564,79855,79771,79773,1,1,1,1,153584,0,0
147583,乱羽,,,,0,12,0,3,90422,0,0,0,1,1,1,1,0,0,0
147585,卡格瓦的子嗣,,,,0,12,0,0,77989,0,0,0,1,1,1,1,0,0,0
147586,帕库的子嗣,,,,0,12,0,3,30298,0,0,0,1,1,1,1,0,0,0
147587,雷霆蜥蜴幼崽,,,,0,12,0,0,89742,0,0,0,1,1,1,1,0,0,0
147589,大工匠梅卡托克,,侏儒之王,,1,9,0,0,89236,0,0,0,0,1,1,1,0,0,0
147601,赞达拉战士,赞达拉战士,,,0,7,0,0,76564,79855,79771,79773,1,1,1,1,153584,0,0
147619,机械狼蛛,,,,0,12,0,0,90411,0,0,0,1,1,1,1,0,0,0
147629,皇家灰卫,,,,1,7,0,0,75877,0,0,0,1,1,1,1,3197,0,52052
147630,皇家灰卫,,,,1,7,0,0,75910,0,0,0,1,1,1,1,3197,0,52052
147671,机械蟑螂,,,,0,12,0,0,88790,0,0,0,1,1,1,1,0,0,0
147679,麻风鼠,,,,0,12,0,0,88785,0,0,0,1,1,1,1,0,0,0
147685,骑乘用迅猛龙,,,,0,1,0,0,80358,0,0,0,1,1,1,1,0,0,0
147686,骑乘用迅猛龙,,,,0,1,0,0,80358,0,0,0,1,1,1,1,0,0,0
147692,警报犬,,,,0,12,0,0,89767,0,0,0,1,1,1,1,0,0,0
147694,兔子,,,,0,14,0,0,328,4626,0,0,1,1,1,1,0,0,0
147700,泰兰德·语风,,月夜战神,,1,7,0,0,88865,0,0,0,1,1,1,1,164726,0,0
147704,艾泽里特战争机器,,,,1,9,0,0,84872,0,0,0,1,1,1,1,0,0,0
147705,攻城坦克炮台,,,,1,9,0,0,85239,0,0,0,1,1,1,1,0,0,0
147707,妖术领主拉尔,,赞枢利议会,,1,7,0,3,78972,0,0,0,1,1,1,1,0,0,0
147715,妖术领主拉尔,,赞枢利议会,,1,7,0,0,78972,0,0,0,1,1,1,1,0,0,0
147716,妖术领主拉尔,,赞枢利议会,,1,7,0,3,77075,0,0,0,1,1,1,1,0,0,0
147722,皇家翼手龙,,,,0,1,0,3,87044,0,0,0,0,1,1,1,0,0,0
147724,桥港守卫,桥港守卫,,,1,7,0,0,81351,81352,81353,81354,1,1,1,1,155799,155837,155816
147732,Scenario Complete Credit,,,,0,10,0,0,20570,27823,0,0,0,1,1,1,0,0,0
147740,Wave Conversation Bunny,,,,0,10,0,0,81209,27823,0,0,0,1,1,1,0,0,0
147747,炸药杰克,,,,0,7,0,3,89779,0,0,0,1,1,1,1,2884,0,0
147755,一捆炸药,,,,0,9,0,0,39092,0,0,0,1,1,1,1,0,0,0
147756,醉醺醺的水手,,,,0,7,0,0,88501,88547,88517,78479,1,1,1,1,155802,161297,0
147798,哈尔弗·维姆班恩,,第七军团高级指挥官,,1,7,0,0,85758,0,0,0,0,1,1,1,118080,0,0
147800,马迪亚斯·肖尔,,军情七处领袖,,1,7,0,0,72253,0,0,0,1,1,1,1,47104,47104,0
147801,吉安娜·普罗德摩尔,,,,1,7,0,0,87892,0,0,0,1,1,1,1,153575,0,0
147803,吉恩·格雷迈恩,,吉尔尼斯国王,,1,7,0,0,62093,0,0,0,1,1,1,1,0,0,0
147814,吉恩·格雷迈恩,,吉尔尼斯国王,,1,7,0,0,31177,0,0,0,1,1,1,1,0,0,0
147820,库尔提拉斯贵族,库尔提拉斯贵族,,,0,7,0,0,82545,82543,82612,82546,1,1,1,1,0,0,0
147821,注能的多瘤巨像,,,,1,15,0,0,79366,79395,79396,0,1,1,1,1,0,0,0
147822,赤红唤魔师,,,,0,7,0,0,80304,80764,82073,0,1,1,0,1,0,0,0
147823,被诅咒的棘背熊,,,,0,1,4,0,86786,0,0,0,1,1,1,1,0,0,0
147838,迷你蜘蛛坦克,,,,0,12,0,0,31623,0,0,0,1,1,1,1,0,0,0
147842,吉安娜·普罗德摩尔,,,,1,7,0,0,87892,0,0,0,1,1,1,1,153575,0,0
147843,马迪亚斯·肖尔,,军情七处领袖,,1,7,0,0,72253,0,0,0,1,1,1,1,47104,47104,0
147849,玉炎,,,,4,4,0,0,51120,0,0,0,1,1,1,1,0,0,0
147850,密谋之焰,,,,0,4,0,0,86979,0,0,0,1,1,1,1,0,0,0
147851,烈焰之灵,,,,0,4,0,0,86978,0,0,0,1,1,1,1,0,0,0
147853,破壁者哈维克,,,,2,1,41,0,48861,0,0,0,1,1,1,1,0,0,0
147854,剑舞者佐尔拉克,,,,2,7,0,0,86390,0,0,0,1,1,1,1,86527,86527,0
147855,扎拉提克战歌者,,,,0,7,0,0,86376,0,0,0,1,1,1,1,85776,0,0
147857,火炮长阿尔林,,,,2,7,0,0,88346,0,0,0,1,1,1,1,54825,0,12523
147858,没船的吉米,,前船长,,2,7,0,0,88344,0,0,0,1,1,1,1,37667,37667,0
147859,海难走私者,,,,0,7,0,0,87479,0,0,0,1,1,1,1,54825,0,12523
147860,托卢斯,,太阳的造物,,2,7,0,0,85929,0,0,0,1,1,1,1,55875,0,0
147862,阿森努,,生命的造物,,2,7,0,0,85932,0,0,0,1,1,1,1,72827,0,0
147863,阿玛赛特狂热者,,,,0,7,0,0,34550,0,0,0,1,1,1,1,86863,0,0
147864,希斯卡拉斯,,惧牙蛇母,,2,1,35,0,2954,0,0,0,1,1,1,1,0,0,0
147865,死钉护巢蝎,,,,1,1,20,0,37539,0,0,0,1,1,1,1,0,0,0
147866,沥血者,,,,4,1,24,3,57485,0,0,0,1,1,1,1,0,0,0
147869,纺雾者西格莉德,,,,2,6,0,0,86050,0,0,0,1,1,1,1,35942,0,0
147870,咒潮主母,,,,4,6,0,0,86048,0,0,0,1,1,1,1,77076,0,0
147871,克瓦迪尔召雾者,,,,0,6,0,0,86033,0,0,0,1,1,1,1,77076,0,0
147872,巢穴女王薇尔提拉克,,,,2,1,3,0,72245,0,0,0,1,1,1,1,0,0,0
147873,巢穴女王辛德里克斯,,,,2,1,3,0,66865,0,0,0,1,1,1,1,0,0,0
147874,燃网爬行蛛,,,,0,1,3,0,38758,0,0,0,1,1,1,1,0,0,0
147877,奥尔里克大师,,,,4,7,0,0,89461,0,0,0,1,1,1,1,35514,0,0
147878,未葬者凯弗吉斯,,,,4,2,0,0,27066,0,0,0,1,1,1,1,0,0,0
147879,骷髅卫士,,,,1,7,0,0,40707,0,0,0,1,1,1,1,0,0,0
147880,觅魂者达尔古夫,,,,2,7,0,0,70259,0,0,0,1,1,1,1,128100,0,0
147881,预言者乌弗尔德,,,,4,7,0,0,64208,0,0,0,1,1,1,1,55326,116709,0
147882,赤潮劫掠者,,,,0,7,0,0,87148,87149,0,0,1,1,1,1,38181,38181,0
147884,柳魔怨灵,,,,0,12,0,0,86573,0,0,0,1,1,1,1,0,0,0
147886,吉安娜·普罗德摩尔,,,,1,7,0,0,87892,0,0,0,1,1,1,1,153575,0,0
147887,马迪亚斯·肖尔,,军情七处领袖,,1,7,0,0,72253,0,0,0,1,1,1,1,47104,47104,0
147888,哈尔弗·维姆班恩,,第七军团高级指挥官,,1,7,0,0,85758,0,0,0,0,1,1,1,118080,0,0
147889,黑暗游侠阿莉娜,,,,0,7,0,0,85856,85857,85858,0,0,1,1,1,0,0,18680
147890,吉恩·格雷迈恩,,吉尔尼斯国王,,1,7,0,0,62093,0,0,0,1,1,1,1,0,0,0
147956,失落的记忆,,,,1,7,0,0,89833,0,0,0,100,1,1,1,14085,0,0
147959,失落的记忆,,,,1,7,0,0,89833,0,0,0,100,1,1,1,14085,0,0
147960,失落的记忆,,,,1,7,0,0,89833,0,0,0,100,1,1,1,14085,0,0
147961,失落的记忆,,,,1,7,0,0,89833,0,0,0,100,1,1,1,0,0,0
147962,01 Meeting Listen Credit,,,,0,10,0,0,20570,27823,0,0,0,1,1,1,0,0,0
147963,01 Speak with Anduin Credit,,,,0,10,0,0,20570,27823,0,0,0,1,1,1,0,0,0
147991,赞达拉战士,赞达拉战士,,,0,7,0,0,76564,79855,79771,79773,1,1,1,1,153584,0,0
147992,部落狂战士,部落狂战士,,,0,7,0,0,89545,89550,89552,89553,1,1,1,1,164588,0,0
147997,恐惧恶魔卫士,,,,0,3,0,0,66003,0,0,0,1,1,1,1,147522,0,0
148001,卡多雷女猎手,卡多雷女猎手,,,0,7,0,0,88840,88879,71865,71863,3,1,1,1,144320,153542,0
148003,战争卫士,,,,1,4,0,0,80925,0,0,0,1,1,1,1,0,0,0
148004,荣耀战团征服者,荣耀战团征服者,,,0,7,0,0,88370,88371,88367,0,1,1,1,1,155839,119203,0
148005,希尔瓦娜斯·风行者,,女妖之王,,1,7,0,0,28213,0,0,0,1,1,1,1,2179,0,42775
148009,骸骨军马,,,,0,6,0,0,89840,0,0,0,1,1,1,1,0,0,0
148015,泰莉亚·弗塔根,,,,0,7,0,0,90260,0,0,0,1,1,1,1,166781,0,0
148024,多吉尔,,宠物走私者,,0,7,0,3,89845,0,0,0,1,1,1,1,0,0,0
148026,雇佣守卫,,,,0,7,0,0,83862,0,0,0,1,1,1,1,15241,0,6886
148027,雇佣守卫,,,,0,7,0,0,83890,0,0,0,1,1,1,1,15905,0,6886
148029,补丁,,地精小队,,0,7,0,0,30315,0,0,0,1,1,1,1,0,0,0
148032,蝾螈,,地精小队,,0,7,0,0,30316,0,0,0,1,1,1,1,0,0,0
148033,伏特,,地精小队,,0,7,0,0,30313,0,0,0,1,1,1,1,0,0,0
148034,钟摆,,地精小队,,0,7,0,0,30314,0,0,0,1,1,1,1,0,0,47523
148080,奥利,,宠物走私者,,0,7,0,3,77188,0,0,0,1,1,1,1,0,0,0
148086,劈颅暴徒,劈颅暴徒,,,0,7,0,0,4622,81044,81045,81046,1,1,1,1,0,0,0
148097,塔兰吉公主,,,,1,7,0,0,75898,0,0,0,1,1,1,1,126524,0,0
148100,阿什阿拉,,,,1,1,0,0,89248,0,0,0,1,1,1,1,0,0,0
148101,阿什阿拉,,,,1,1,0,0,89248,0,0,0,1,1,1,1,0,0,0
148102,阿什阿拉,,,,1,1,0,0,89156,0,0,0,1,1,1,1,0,0,0
148104,邦桑迪,,死亡之神,,1,7,0,2,89900,0,0,0,100,1,1,1,154134,0,0
148108,加氏灭世机甲,,,,1,7,0,0,89159,0,0,0,1,1,1,1,0,0,0
148120,库尔提拉斯水兵,库尔提拉斯水兵,,,1,7,0,0,86025,86026,0,0,1,1,1,1,159584,155825,0
148156,奇怪的海蜇,,,,0,8,0,0,89899,0,0,0,1,1,1,1,0,0,0
148162,卡多雷哨兵,卡多雷哨兵,,,0,7,0,0,89378,89379,89380,89381,1,1,1,1,0,0,0
148177,吉安娜·普罗德摩尔,,,,1,7,0,0,87892,0,0,0,1,1,1,1,153575,0,0
148179,战缚掠夺者,战缚掠夺者,,,0,7,0,0,59634,59635,59636,59637,1,1,1,1,120119,0,0
148180,吉恩·格雷迈恩,,吉尔尼斯国王,,1,7,0,0,31177,0,0,0,1,1,1,1,0,0,0
148181,马迪亚斯·肖尔,,军情七处领袖,,1,7,0,0,72253,0,0,0,1,1,1,1,47104,47104,0
148208,有护盾的艾泽里特坦克,,,,1,9,0,3,85236,0,0,0,1,1,1,1,0,0,0
148211,科尔中尉,,,,0,7,0,0,89916,0,0,0,1,1,1,1,0,0,0
148227,Spell Bunny,,,,0,10,0,0,1126,11686,0,0,0,1,1,1,0,0,0
148258,光铸圣骑士,光铸圣骑士,,,0,7,0,0,89211,89213,88490,88492,0.1,0.1,0.15,0.15,0,0,0
148266,大工匠梅卡托克,,侏儒之王,,1,9,0,3,89236,0,0,0,0,1,1,1,0,0,0
148268,Spell Bunny,,,,0,10,0,0,1126,11686,0,0,0,1,1,1,0,0,0
148283,大工匠梅卡托克,,侏儒之王,,1,9,0,3,89236,0,0,0,0,1,1,1,0,0,0
148285,吉恩·格雷迈恩,,吉尔尼斯国王,,1,7,0,0,31177,0,0,0,1,1,1,1,0,0,0
148286,马迪亚斯·肖尔,,军情七处领袖,,1,7,0,0,72253,0,0,0,1,1,1,1,47104,47104,0
148295,朽木伊弗斯,,,,2,4,0,0,89962,0,0,0,0,1,1,1,0,0,0
148299,Spell Bunny,,,,0,10,0,0,1126,11686,0,0,0,1,1,1,0,0,0
148305,雷电水母,,,,0,1,0,3,63972,63971,63970,0,1,1,1,1,0,0,0
148310,卡特·利普泰德,,,,0,7,0,0,86025,0,0,0,1,1,1,1,0,0,0
148311,爱德华·纳什,,,,0,7,0,0,86026,0,0,0,1,1,1,1,0,0,0
148312,塔玛拉·巴里,,,,0,7,0,0,86027,0,0,0,1,1,1,1,0,0,0
148313,艾玛·斯威文,,,,0,7,0,0,86028,0,0,0,1,1,1,1,0,0,0
148339,补丁,,地精小队,,0,7,0,0,30315,0,0,0,1,1,1,1,0,0,0
148355,格罗尔,,,,1,1,0,3,84538,0,0,0,1,1,1,1,0,0,0
148358,加尼,,,,1,1,0,0,84543,0,0,0,1,1,1,1,0,0,0
148359,塞塔里斯,,,,1,1,0,0,89978,0,0,0,1,1,1,1,0,0,0
148363,托卡利,,,,1,1,0,0,84542,0,0,0,1,1,1,1,0,0,0
148365,赞扎,,,,1,1,0,0,89992,0,0,0,1,1,1,1,0,0,0
148368,树,,,,0,10,0,0,89097,0,0,0,1,1,1,1,0,0,0
148372,欧托耶,,,,0,7,0,0,89625,0,0,0,1,1,1,1,153584,0,0
148404,麦卡贡 - 小动物,,,,0,12,0,0,78845,78839,78844,68290,1,1,1,1,0,0,0
148407,塔兰吉公主,,,,1,7,0,0,75898,0,0,0,1,1,1,1,126524,0,0
148425,锈水地精,,,,0,7,0,0,86756,86757,86778,86779,1,1,1,1,0,0,0
148440,贸易大王加里维克斯,,,,1,7,0,0,89159,0,0,0,1,1,1,1,0,0,0
148469,荣耀战团裂天者,,,,0,7,0,0,89499,89502,0,0,1,1,1,1,0,0,159130
148492,嚼嚼,,,,0,9,154,0,68852,0,0,0,1,1,1,1,0,0,0
148493,锈锈,,,,0,9,154,0,68855,0,0,0,1,1,1,1,0,0,0
