ID,Name_lang,Description_lang,IconFileDataID,PetTypeEnum,Cooldown,BattlePetVisualID,Flags
922,治疗之泉,"召唤治疗之泉，为自己回复[StandardHealing(1,1)]点生命值，并为其他水栖同伴回复相当于该值一半的生命值。",538570,8,3,0,2
923,熔流,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

对敌人的激活宠物造成[StandardDamage(1,1)]点[School()]伤害，并对敌人的后排宠物造成[StandardDamage(1,2)]点[School()]伤害。",135782,9,3,0,0
924,韧性,对昏迷、催眠和变形效果免疫。,135878,-1,0,696,2
925,Resilience Test,TEST: Resilience,135878,3,0,0,2
926,昏睡,"无法对这只宠物下达命令。
伤害可中断此效果。",132156,-1,0,78,3
927,昏迷,无法对这只宠物下达命令。,135860,-1,0,103,3
928,减速,"速度降低[abs(abilityStateMod(25,154))]%。",653221,-1,0,316,3
929,滑行,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

造成[StandardDamage(1, 1)]点[School()]伤害，并使目标的速度降低[abs(abilityStateMod(25,154))]%，持续[duration(1,2)]轮。",135461,7,3,0,0
930,巨牙,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

造成[StandardDamage(1,1)]点[School()]伤害。每击中一次伤害提高[FormatDamage (pointsincreaseperuse(1,1)*AttackBonus())]点。最高可造成[FormatDamage (pointsmax(1,1)*AttackBonus())]点[School()]伤害。",133723,7,1,0,0
931,蛙鸣,"你的爆击几率降低了[abs(abilityStateMod(40,520))]%。",804966,-1,0,334,0
932,蛙鸣,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

造成[StandardDamage(1,1)]点[School()]伤害。使敌方宠物的爆击几率降低[abs(abilityStateMod(40,931))]%，持续[duration(1,2)]轮。",804966,8,4,0,0
933,气泡,格挡2次攻击。,512902,0,0,0,2
934,气泡,一个气泡将你包围，格挡接下来的2次攻击。,512902,0,8,0,2
935,鸣叫,"你的爆击几率提高了[abs(abilityStateMod(40,935))]%。",800879,-1,0,320,0
936,鸣叫,"使你的爆击几率提高[abs(abilityStateMod(40,935))]%，持续[duration(1,1)]轮。",800879,2,0,0,2
937,心能虹吸,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

造成[StandardDamage(1,1)]点[School()]伤害。

为使用者恢复相当于所造成伤害[points(1,3)]%的生命值。",838812,9,3,0,0
938,震荡干涉,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

造成[StandardDamage(1,1)]点[School()]伤害。

如果使用者率先发起攻击，则可使对手的攻击轮中断。",136050,9,4,0,0
939,意志之触,当受到伤害时，攻击者会获得治疗。,838813,9,0,0,3
940,意志之触,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

造成[StandardDamage(1,1)]点[School()]伤害，并使目标感染疫病，持续[duration(1,2)]轮。

在染疫的情况下，攻击目标的敌人会获得治疗。",838813,9,4,0,0
941,高纤维,移除使用者队伍的所有增益和有害效果。,645343,0,4,0,2
942,煎锅,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

造成[StandardDamage(1,1)]点[School()]伤害，并有[accuracy(1,3)]%的几率使目标昏迷[duration(1,3)]轮。",794852,9,1,0,0
943,砍劈,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

造成[StandardDamage(1,1)]点[School()]伤害并使目标|cFF970000流血|r，每轮受到[StandardDamage(1,1,491)]点[School(491)]伤害，持续[duration(1,2)]轮。",132417,9,0,0,0
944,升温,"每当你受到直接伤害时，即可造成[FormatDamage(SimpleDamage(1,1),nil,AURAENEMY)]点[School()]伤害。",629057,6,0,0,0
945,升温,"每当你受到直接伤害时，即可造成[StandardDamage(1,1,944)]点[School()]伤害。

持续[duration(1,1)]轮。",629057,6,4,0,0
954,致盲,"你的精准降低[abs(abilityStateMod( 41 , 954 ))]%。

被|cff9933FF致盲。|r",136175,-1,0,384,3
955,精准降低,,612968,5,0,0,0
956,精英,使受到的所有伤害降低50%。,236473,-1,0,0,6
957,进化,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

进化，造成[StandardDamage (1,1)]点[School()]伤害，并令使用者变异，使其造成的伤害提高[abs(abilityStateMod( STATE_Mod_DamageDealtPercent, 485 ))]%，持续[duration(1,2)]轮。",801131,5,5,0,0
958,三角冲锋,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

冲向敌人，造成[StandardDamage(1,1)]点[School()]伤害。

这个招式总能取得先手。",791593,7,1,0,0
959,三角护盾,"使每次攻击对目标所造成的伤害最多降低[abs(abilityStateMod(71,959))*AttackBonus()]点。",252184,-1,0,660,2
960,三角护盾,"使每次攻击对你造成的伤害最多降低[abs(abilityStateMod(71,959))*AttackBonus()]点。

持续[duration(1,1)]轮。",252184,7,5,0,2
961,铁木树皮,"使目标每次被击中时受到的伤害最多降低[abs(abilityStateMod(71,309))*AttackBonus()]点。",572025,-1,0,660,2
962,铁木树皮,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

造成[StandardDamage(1,1)]点[School()]伤害，并使你从每次攻击中受到的伤害最多降低[abs(abilityStateMod(71,309))*AttackBonus()]点，持续[duration(1,2)]轮。",572025,6,0,0,0
963,秋风,命中几率降低25%。,874578,-1,0,384,3
964,秋风,"[StandardAccuracy(1,4)] |cffffffff命中几率|r

召唤一阵凉爽的秋风，为所有同伴治疗[StandardHealing(1,1)]点生命值，并使敌人队伍的命中几率降低[abs(abilityStateMod(41,963))]%，持续[duration(1,4)]轮。",874578,6,4,0,2
967,GM Kill All Enemy,Cheater!,0,0,0,0,0
968,亡灵印记,该宠物在受到伤害时被视为亡灵宠物。,133728,-1,0,0,2
969,机灵鬼的邪恶之触,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

猛击敌人，造成[StandardDamage(1,1)]点[School()]伤害。",850690,0,0,0,0
970,野性暴怒,"使你造成的伤害提高[abilityStateMod(23, 970)]%，受到的伤害提高[abilityStateMod(24, 970)]%。",132091,7,0,0,18
971,野性暴怒,"使你造成的伤害提高[abilityStateMod(23, 970)]%，受到的伤害提高[abilityStateMod(24, 970)]%。",132091,7,0,0,18
974,幽灵爪,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

用幽灵爪撕扯敌人，造成[StandardDamage(1,1)]点[petTypeName(abilityPetType())]伤害。

在月光天气下总能命中目标。",132276,7,0,0,0
975,逻辑,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

用无懈可击的逻辑攻击敌人，造成[StandardDamage(1,1)]点[petTypeName(abilityPetType())]伤害。",136055,0,1,0,0
976,无常,"爆击几率提高[abs(abilityStateMod(40, 976))]%。
精准降低[abs(abilityStateMod(41, 976))]%。",236150,-1,0,320,2
977,无常,"使你的爆击几率提高[abs(abilityStateMod(40, 976))]%，精准降低[abs(abilityStateMod(41, 976))]%，持续[duration(1,1)]轮。",236150,5,3,0,2
978,月之牙,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

用奥术能量猛咬敌人，造成[StandardDamage(1, 1)]点[School()]伤害。",132266,5,0,0,0
979,月之泪,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

对敌人的所有宠物造成[StandardDamage(1,1)]点[School()]伤害，为所有同伴恢复[SimpleDamage(1,4)]点生命值，并将天气转为月光，持续[duration(1,7)]轮。

在月光期间，所有宠物可额外获得25%的治疗效果，魔法技能可额外造成10%的伤害。",236168,5,4,0,0
980,月之舞,"使你队伍的速度提高[abs(abilityStateMod(25,981))]%，持续[duration(1,1)]轮。",132132,5,0,0,2
981,月之舞,"队伍速度提高[abs(abilityStateMod(25,981))]%。",648208,-1,0,113,0
983,打脸.EXE,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

开始执行打脸程序，造成[StandardDamage(1,1)]点[School()]伤害，如果使用者率先攻击，则额外造成[StandardDamage(1,3)]点[School()]伤害。",132945,9,0,0,0
985,金币雨,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

朝敌人投掷金币，造成[FormatDamage(SimpleDamage(1,1)+SimpleDamage(1,2)+SimpleDamage(1,3))]点[School()]伤害。

金币会继续砸向敌人的当前宠物，每轮造成[StandardDamage(1,1, 166)]点[School()]伤害，持续[duration(1,4)]轮。",133784,9,1,0,0
986,金币雨,"每轮对当前宠物造成[StandardDamage(1,1)]点[School()]伤害。",133784,9,0,0,0
989,布林顿礼盒,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

掷出一个布林顿礼盒，造成[StandardDamage(1,1)]点[School()]伤害。

如果该技能未能命中目标，则使用者将被恢复[StandardDamage(1,4)]点生命值。",134140,5,3,0,0
996,催眠曲,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

用歌声将目标催眠，持续[duration(1,1)]轮。",136090,4,5,0,2
997,复仇,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

发起一记复仇打击，造成[petTypeName(abilityPetType())]伤害，伤害量等同于使用者上一次被击中时所承受的伤害。",132160,7,2,0,0
998,虚无之界,"进入一种虚无状态，可避开敌人在本轮发起的所有攻击。

该技能总能取得先手。",613397,5,3,0,2
999,虚无之界,"使你避开攻击的几率提高[abs(abilityStateMod( 73, 311 ))]%。",613397,-1,0,468,2
1000,天神的召唤,"进入虚无状态，在[duration(1,1)]轮内无法攻击。在此期间，其他天神会攻击对手，每轮造成[StandardDamage(1,1,827)]点 [School(827)]伤害。",656166,5,8,0,0
1001,天神的召唤,"每轮对敌人的宠物造成[StandardDamage(1,1)]点[School()]伤害。

[StandardAccuracy(1,1)] |cffffffff命中几率|r",656166,5,0,458,0
1002,自我复制,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

生成使用者的复制体，在第一轮造成[FormatDamage(SimpleDamage(1,1)+SimpleDamage(1,2)+SimpleDamage(1,3))]点 [School()]伤害，在第二轮造成[FormatDamage(SimpleDamage(2,1)+SimpleDamage(2,2)+SimpleDamage(2,3))]点 [School()]伤害，在第三轮造成 [FormatDamage(SimpleDamage(3,1)+SimpleDamage(3,2)+SimpleDamage(3,3))]点 [School()]伤害。

被复制体击中的对手在[duration(1,4)]轮内受到的伤害会提高[abs(abilityStateMod( 24, 542 ))]%。

自我复制可持续[numTurns()]轮。",370211,9,0,0,0
1003,黄金奔袭,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

猛袭敌人，造成[StandardDamage(1,1)]点[School()]伤害，并对自身造成[SimpleDamage(1,3)]点[School()]伤害。",237002,6,1,0,0
1004,镀金之拳,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

粉碎敌人，造成[StandardDamage(1, 1)]点[School()]伤害。",463460,0,0,0,0
1005,黄金之皮,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

造成[StandardDamage(1,1)]点[School()]伤害，并使你从每次攻击中受到的伤害最多降低[abs(abilityStateMod(71,309))*AttackBonus()]点，持续[duration(1,2)]轮。",134571,6,0,0,0
1006,黄金之皮,"使目标每次被击中时受到的伤害最多降低[abs(abilityStateMod(71,309))*AttackBonus()]点。",134571,-1,0,660,2
1007,虫群风暴,"[StandardAccuracy(2,1)] |cffffffff命中几率|r

召唤虫群，持续1轮，然后群袭敌人，造成[FormatDamage(SimpleDamage(2,1)*3)]点[School()]伤害。",136045,4,2,0,0
1008,酒雾之箭,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

朝敌人射出一发烈性的酒雾之箭，造成[StandardDamage(1, 1)]点[School()]伤害。",623962,8,0,0,0
1009,酩酊大醉,命中几率降低25%。,623775,-1,0,733,3
1010,酩酊大醉,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

使敌人队伍的命中几率降低[abs(abilityStateMod(41,526))]%，持续[duration(1,1)]轮。",623775,6,0,0,2
1011,虫群风暴,虫群已经集结完毕，准备朝敌人蜂拥而去。,136045,-1,0,0,2
1012,巨人之血,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

发出带有原始怒火的咆哮，恢复[StandardDamage (1,1)]点生命值，使造成的伤害提高[abs(abilityStateMod( STATE_Mod_DamageDealtPercent, 485 ))]%，持续[duration(1,2)]轮。",134837,0,3,0,2
1013,寒冬的召唤,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

对敌方队伍造成[StandardDamage(1,1)]点[School()]伤害并引起持续[duration(1,7)]轮的暴风雪。对已经|cFF0070DD被冰冻|r的目标造成额外伤害。

在暴风雪期间，所有宠物都被视作|cFF0070DD被冰冻|r。",538769,6,3,0,0
1014,致盲,"你的命中几率降低[abs(abilityStateMod( 41 , 1014 ))]%。

|cff9933FF致盲。|r",136175,-1,0,384,3
1015,致盲粉,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

将致盲粉撒进目标的眼睛里，使其命中几率降低[abs(abilityStateMod(41 ,1014))]%，持续[duration(1,1)]轮。",133592,0,3,0,0
1016,喂食,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

造成[StandardDamage(1,1)]点[School()]伤害。

为使用者回复相当于所造成伤害[points(1,3)]%的生命值。",236189,7,4,0,0
1019,砮皂冲锋,"[StandardAccuracy(2,1)] |cffffffff命中几率|r

在首轮积聚力量。

使用者会在下一轮以势不可挡之力朝敌人发起冲锋，造成[StandardDamage(2,1)]点[School()]伤害。",615340,7,4,0,0
1020,眩光,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

一道眩目闪光，造成[StandardDamage(1,1)]点[School()]伤害，并|cff9933FF致盲|r目标，使其命中几率降低[abs(abilityStateMod( 41 , 462 ))]%，持续[duration(1,2)]轮。",134442,5,3,0,0
1021,相位器,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

用相位器射线攻击敌人，造成[StandardDamage(1, 1)]点[School()]伤害。",135619,5,0,0,0
1022,情势逆转,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

用几只北极熊出其不意地打击敌人，造成[FormatDamage(SimpleDamage(1,1)*3)]点[School()]伤害。",133741,7,0,0,0
1023,正在重启,"进入重启模式，在2轮内不会做出任何动作，然后恢复[StandardHealing(3,1,1024)]点生命值。",133860,9,0,805,2
1024,重启,"重启操作系统，在2轮内不会做出任何动作，然后恢复[StandardHealing(3,1)]点生命值。",133860,9,5,0,2
1025,末日决战,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

发起末日决战，对敌人的所有宠物造成[StandardDamage(1,1)]点[School()]伤害，并立即杀死施法者。

使用末日决战将阻止施法者激活意外防护机制。",135821,9,0,0,0
1026,琥珀监牢,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

将目标包裹在琥珀中，并使其昏迷[duration(1,1)]轮。",133248,0,5,0,2
1027,烈焰之羽,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

朝敌人掷出1-2根烈焰之羽，每一击造成[StandardDamage(1,1)]点[School()]伤害。

如果使用者率先攻击，则可额外攻击1次。",132919,6,0,0,0
1028,统御,"伤害提高[abs(abilityStateMod( STATE_Mod_DamageDealtPercent, 1028 ))]%。",648206,-1,0,320,2
1029,统御,"使你在[duration(1,1)]轮内发起的下一次攻击造成的伤害提高[abs(abilityStateMod( STATE_Mod_DamageDealtPercent, 1028 ))]%。",627605,7,2,0,2
1030,昏迷,无法对这只宠物下达命令。,135860,-1,0,743,3
1031,碧火闪电,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

招引碧火闪电，对敌方队伍造成[StandardDamage(1,1)]点[School()]伤害。",606542,5,2,0,0
1032,天神的祝福,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

净化大地，持续[duration(1,1)]轮，使下一个切入战斗的友方宠物获得祝福，受到的伤害降低[abs(abilityStateMod(24 ,1034))]%，持续[duration(1,2,1033)]轮。",651728,5,0,0,2
1033,神圣之地,该队伍下一个切入战场的宠物将获得天神的祝福，受到的伤害降低50%，持续3轮。,651728,5,0,751,0
1034,天神的祝福,"你所受到的伤害降低[abs(abilityStateMod( 24 , 1034 ))]%。",135925,-1,0,27,2
1035,灵火光束,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

对敌人的激活宠物造成[StandardDamage(1,1)]点[School()]伤害，并对敌人的后排宠物造成[StandardDamage(1,2)]点[School()]伤害。",135781,5,3,0,0
1036,焰甲冲击,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

造成[StandardDamage(1,1)]点[School()]伤害并迫使对手将生命值最高的宠物换入战斗。",136010,5,5,0,0
1039,灵气,"命中几率提高[abs(abilityStateMod(41,1039))]%。",135894,-1,0,802,2
1040,灵气,"使你队伍的命中几率提高[abs(abilityStateMod(41,1039))]%，持续9轮。",135894,5,0,0,2
1041,烈焰喷射,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

用烈焰毁灭敌人，造成[StandardDamage(1,1)]点元素伤害，且有50%的几率点燃区域。

被点燃的区域会持续|cFFFF2020灼烧|r敌人，每轮造成[StandardDamage(1,1,1042)]点[School()]伤害，持续[duration(1,2)]轮。",451169,6,4,0,0
1042,烈焰喷射,"每轮对当前宠物造成[StandardDamage(1,1)]点[School()]伤害。

 |cFFFF2020燃烧|r。",451169,6,0,426,0
1043,吸血,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

汲取敌人最大生命值的[points(1,1)]%。

为使用者恢复相当于所汲取生命值的[points(1,3)]%。",136124,3,3,0,2
1044,树皮术,"使目标从每次攻击中受到的伤害降低，最多降低[abs(abilityStateMod(71,1044))*AttackBonus()]点伤害。",136062,-1,0,660,2
1045,树皮术,"使你从每次攻击中受到的伤害降低，最多降低[abs(abilityStateMod(71,1044))*AttackBonus()]点伤害。

持续[duration(1,1)]轮。",136062,6,0,0,2
1046,嬉闹,"使你躲闪攻击的几率提高[abs(abilityStateMod( 73, 1046))]%。",237573,-1,0,468,2
1047,嬉闹,"狂野地热舞嬉戏，使你躲闪攻击的几率提高[abs(abilityStateMod(73, 1046))]%。

持续[duration(1,1)]轮。",237573,0,4,0,2
1048,致盲剧毒,"你的命中几率降低[abs(abilityStateMod(41 ,1014 ))]%。

|cff9933FF致盲|r且|cFF1EFF00中毒|r。",895885,-1,0,384,3
1049,致盲剧毒,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

将剧毒喷进目标的眼睛里，使其命中几率降低[abs(abilityStateMod(41,1048))]%，持续[duration(1,1)]轮。

在受影响的状态下，目标同时被视作被|cff9933FF致盲|r和|cFF1EFF00中毒|r。",895885,7,4,0,0
1050,穿刺创伤,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

深深咬伤敌人，造成[StandardDamage(1,1)]点[School()]伤害。

如果目标|cFF1EFF00中毒|r，则造成双倍伤害。",132105,7,3,0,0
1051,酸雨,"使云层里充满酸性物质，对所有敌人造成[StandardDamage(1,1)]点[School()]伤害。酸性物质会快速消散并降下净化之雨，持续[duration(1,4)]轮。

在净化之雨持续期间，有害的持续伤害法术存在的时间缩短1轮且水栖技能可造成25%的额外伤害。",136007,8,3,0,0
1052,旋风击,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

造成[StandardDamage(1,1)]点[School()]伤害，并有25%的几率使目标昏迷。",607849,0,4,0,0
1053,疯狂！,"爆击几率提高[abs(abilityStateMod( 40, 1053 ))]%。",458971,-1,0,320,2
1054,发疯！,"发出一声原始尖叫，令使用者的爆击几率提高[abs(abilityStateMod(40,1053))]%，持续[duration(1,1)]轮。",458971,7,3,0,2
1055,悲伤之息,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

朝敌人喷吐悲伤之息，造成[StandardDamage(1,1)]点[School()]伤害，并使目标受到的治疗效果降低[abs(abilityStateMod(66,793))]%，持续[duration(1,2)]轮。",651086,6,3,0,0
1056,沸腾,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

用沸腾的怒意席卷目标，造成[StandardDamage(1, 1)]点[School()]伤害。",651096,6,0,0,0
1057,邪恶降生,"放出一个小球，攻击敌人队伍的前排宠物，每轮造成[FormatDamage(SimpleDamage(1,1,711)*3)]点[School()]伤害。

每个仆从可存在[duration(1,1)]轮。",651094,6,0,0,0
1058,小球,"每轮对敌人的前排宠物造成[FormatDamage(SimpleDamage(1,1))]点[School()]伤害。",651098,6,0,770,0
1059,治疗减免,"受到的治疗效果降低[abs(abilityStateMod(66,793))]%。",132355,-1,0,772,3
1060,蒸汽喷吐,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

用蒸汽冲击目标，造成[StandardDamage(1, 1)]点[School()]伤害。",651082,8,0,0,0
1061,祈雨舞,"命中几率提高[abs(abilityStateMod(41,1061))]%。
爆击几率提高[abs(abilityStateMod(40,1061))]%。",136046,-1,0,320,2
1062,祈雨舞,"为你治疗[StandardHealing(1,1)]点生命值，并使你队伍的命中和爆击几率提高[abs(abilityStateMod(41,1061))]%，持续[duration(1,2)]轮。",136046,8,4,0,2
1063,信息素,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

在区域内喷洒信息素，每轮对敌人的非激活宠物造成[StandardDamage(1,1,1064)]点[School()]伤害。

持续[duration(1,1)]轮。",136044,7,5,0,0
1064,信息素,"对所有非激活宠物造成[StandardDamage(1,1)]点[School()]伤害。",136044,7,0,803,0
1065,消化精华,"暂停以消化一些停留在使用者胃里的美味精华，为使用者恢复[StandardDamage(1,1)]点生命值。",136055,7,3,0,2
1066,灵火之箭,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

朝敌人射出一支神秘的烈焰之箭，造成[StandardDamage(1, 1)]点[School()]伤害。",135780,5,0,0,0
1067,恶兆诅咒,"对目标发起的每次攻击可额外造成[abs(abilityStateMod(71,313))*AttackBonus()]点伤害。",841379,-1,0,530,3
1068,恶兆诅咒,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

对目标发起的每次攻击可额外造成[abs(abilityStateMod(71,1067))*AttackBonus()]点伤害，并使目标的速度降低[abs(abilityStateMod(25,1067))]%。

持续[duration(1,1)]轮。",841379,5,0,0,2
1069,腐臭之酒,该宠物无法被切换。,645193,-1,0,781,3
1070,腐臭之酒,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

朝目标掷出腐臭之酒，造成[StandardDamage(1,1)]点[School()]伤害，并使其在[duration(1,2)]轮内无法逃跑。",645193,7,3,0,0
1071,酒精炸药,"酒精炸药在3轮后剧烈爆炸，造成[StandardDamage(getProcIndex(PROC_ON_AURA_REMOVED),1)]点[School()]伤害。

[StandardAccuracy(2,1)] |cffffffff命中几率|r",132621,6,0,0,1
1072,酒精炸药,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

用酒精炸药浸泡目标。

酒精炸药在3轮后爆炸，造成[StandardDamage(getProcIndex(PROC_ON_AURA_REMOVED , 1071),1,1071)]点[School()]伤害。

每个敌方宠物同一时间内只能受到一个酒精炸药的影响。",132621,6,0,0,0
1073,多刺甲壳,"使你每次受到直接伤害时，造成[StandardDamage(getProcIndex(PROC_ON_DAMAGE_TAKEN,1074),1,1074)]点[School()]伤害。若该技能在已经激活时使用，则效果变成3倍，持续[duration(1,1)]轮。

持续[duration(1,2)]轮。",134964,8,2,0,0
1074,多刺甲壳,"每当你受到直接伤害时，即可造成[FormatDamage(SimpleDamage(1,1),nil,AURAENEMY)]点[School()]伤害。",134964,8,0,0,0
1075,多刺甲壳,"每当你受到直接伤害时，即可造成[FormatDamage(SimpleDamage(1,1),nil,AURAENEMY)]点[School()]伤害。",134964,8,0,0,0
1076,格林奇的礼物,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

对敌人造成[StandardDamage(1,1)]点[School()]伤害。",133202,9,5,0,0
1077,旋风腿,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

造成[StandardDamage(1,1)]点[School()]伤害。

如果使用者率先发起攻击，则可使对手的攻击轮中断。",651727,0,4,0,0
1078,包扎,"回复[StandardDamage(1,1)]点生命值，外加相当于使用者从上次攻击中受到一半伤害的生命值。",133687,0,3,0,2
1079,棍击,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

猛击敌人，造成[StandardDamage(1,1)]点[School()]伤害。",133485,0,0,0,0
1080,诡雷陷阱,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

在对手身边布下一圈诡雷陷阱。下一只被切换进入战斗的宠物将受到[StandardDamage(1,1,1081)]点[School()]伤害。",134143,9,5,0,0
1081,诡雷陷阱,"这支队伍下一只进入战场的宠物将受到[StandardDamage(1,1)]点[School()]伤害。",134143,9,0,790,0
1082,玉火吐息,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

朝敌人喷吐玉火，造成[StandardDamage(1,1)]点[School()]伤害。",840200,1,0,0,0
1083,消隐,使你躲闪攻击的几率提高100%。,136158,-1,0,792,2
1084,消隐,使用者消隐，躲避对手的攻击。然后使用者会切换一只随机宠物。,136158,5,8,0,2
1085,魔法刃,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

召唤一把魔法之刃，对敌人造成[StandardDamage(1,1)]点[School()]伤害。该技能有50%的基础爆击几率。",327843,5,0,0,0
1086,剧毒外皮,"每当受到伤害时，对攻击者造成相当于攻击者最大生命值的[points(1,1)]%的伤害。",136242,8,0,0,2
1087,剧毒外皮,"从使用者身上的毛孔里排出毒素，持续[duration(1,1)]轮，当目标攻击你时，会对其造成相当于目标最大生命值5%的伤害。",136242,8,0,0,0
1088,奈恩！,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

用惊人的力量喊出使用者的名字，造成[StandardDamage(1,1)]点[School()]伤害。

每次使用会使伤害提高[FormatDamage(5*AttackBonus())]点。最多可造成[FormatDamage(25 *AttackBonus())]点[School()]伤害。",797882,4,0,0,0
1089,首领,使受到的所有伤害降低50%。首领宠物从单次攻击中不会受到超过其最大生命值35%的伤害。,236472,-1,0,0,6
1090,首领：伤害降低,首领宠物从单次攻击中不会受到超过其最大生命值35%的伤害。,134316,-1,0,0,6
1091,白骨弹幕,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

朝敌人投掷白骨，造成[FormatDamage(SimpleDamage(1,1)+SimpleDamage(1,2)+SimpleDamage(1,3))]点[School()]伤害。

白骨会继续砸向敌人的当前宠物，每轮造成[StandardDamage(1,1, 166)]点[School()]伤害，持续[duration(1,4)]轮。",458717,3,1,0,0
1092,白骨弹幕,"每轮对当前宠物造成[StandardDamage(1,1)]点[School()]伤害。",458717,3,0,0,0
1093,亡者战队,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

召唤一支亡者战队，在第一轮造成[FormatDamage(SimpleDamage(1,1)+SimpleDamage(1,2)+SimpleDamage(1,3))]点[School()]伤害，在第二轮造成  [FormatDamage(SimpleDamage(2,1)+SimpleDamage(2,2)+SimpleDamage(2,3))]点[School()]伤害，在第三轮造成 [FormatDamage(SimpleDamage(3,1)+SimpleDamage(3,2)+SimpleDamage(3,3))]点[School()]伤害。

被战队击中的对手在[duration(1,4)]轮内受到的伤害会提高[abs(abilityStateMod( 24, 542 ))]%。

战队可持续[numTurns()]轮。",307568,3,0,0,0
1094,恐怖沙瓶,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

用伦巴手摇沙瓶猛击敌人，造成[StandardDamage(1,1)]点[School()]伤害。",651165,0,0,0,0
1095,角刺,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

猛刺敌人，造成[StandardDamage(1, 1)]点[School()]伤害。",237400,7,0,0,0
1099,惩罚,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

使用连枷鞭笞敌人，造成[StandardDamage(1, 1)]点[School()]伤害。",132314,0,0,0,0
1100,祝福之锤,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

投出致命的飞旋之锤，造成[FormatDamage(SimpleDamage(1,1)*3)]点[School()]伤害。",133039,5,0,0,0
1101,风暴之盾,"施放魔法护盾环绕每一个友方宠物，为其格挡所受到的下一次攻击。持续[duration(1,1)]轮。",135874,0,6,0,2
1103,正义鼓舞,"使用者鼓动一只友方宠物投入战斗。该技能总能取得先手。

被置换入场的宠物速度与伤害翻倍，持续[duration(1,2)]轮。如果它的同伴全部死亡，使用者仍可鼓动自身。

此技能一开始处于冷却状态。",135971,5,8,0,34
