SourceText_lang,ID,ItemID,Flags,SourceTypeEnum
|cFFFFD200商人出售：|r凯普丽|n|cFFFFD200地区：|r沙塔斯城|n|cFFFFD200价格：|r750|Hcurrency:1166|h|TInterface\ICONS\PVECurrency-Justice.blp:0|t|h,640,151016,0,2
|cFFFFD200世界事件：|r万圣节|n|cFFFFD200商人出售：|r查布/多萝西|n|cFFFFD200地区：|r提瑞斯法林地/暴风城|n|cFFFFD200价格：|r150|TINTERFACE\ICONS\ACHIEVEMENT_HALLOWEEN_CANDY_01.BLP:0|t|n|n,641,151271,0,6
|cFFFFD200世界事件：|r万圣节|n|cFFFFD200商人出售：|r查布/多萝西|n|cFFFFD200地区：|r提瑞斯法林地/暴风城|n|cFFFFD200价格：|r150|TINTERFACE\ICONS\ACHIEVEMENT_HALLOWEEN_CANDY_01.BLP:0|t|n|n,642,151270,0,6
|cFFFFD200世界事件：|r冬幕节|n,643,151344,0,6
|cFFFFD200世界事件：|r冬幕节|n,644,151343,0,6
|cFFFFD200掉落：|r死亡金属骑士|n|cFFFFD200地区：|r暗月岛,645,151265,0,0
|cFFFFD200商人出售：|r凯普丽|n|cFFFFD200地区：|r沙塔斯城|n|cFFFFD200价格：|r500|Hcurrency:1166|h|TInterface\ICONS\PVECurrency-Justice.blp:0|t|h,646,151184,0,2
|cFFFFD200商人出售：|r克罗姆·粗臂|n|cFFFFD200地区：|r铁炉堡|n|cFFFFD200价格：|r10000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,647,150743,0,-1
|cFFFFD200商人出售：|r克罗姆·粗臂|n|cFFFFD200地区：|r铁炉堡|n|cFFFFD200价格：|r10000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,651,150746,0,-1
|cFFFFD200PvP：|r荣誉等级10级|n,652,134026,0,5
|cFFFFD200PvP：|r荣誉等级30级,653,134031,0,5
|cFFFFD200PvP：|r荣誉等级60级,654,134032,0,5
|cFFFFD200PvP：|r荣誉等级90级,655,134034,0,5
|cFFFFD200商人出售：|r艾斯特蕾·根德瑞|n|cFFFFD200地区：|r奥格瑞玛|n|cFFFFD200价格：|r10000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n,656,150744,0,-1
|cFFFFD200商人出售：|r艾斯特蕾·根德瑞|n|cFFFFD200地区：|r奥格瑞玛|n|cFFFFD200价格：|r10000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,657,150745,0,-1
|cFFFFD200搜索|r|n,658,151877,2,0
|cFFFFD200商人出售：|r阿库勒·河角|n|cFFFFD200地区：|r至高岭|n|cFFFFD200专业技能：|r钓鱼|n|cFFFFD200声望：|r“活水”伊丽西娅 - 好友,659,152556,0,2
|cFFFFD200商人出售：|r科尔宾|n|cFFFFD200地区：|r风暴峡湾|n|cFFFFD200专业技能：|r钓鱼|n|cFFFFD200声望：|r科尔宾 - 益友,660,152574,0,2
|cFFFFD200世界事件：|r冬幕节,661,151349,0,6
|cFFFFD200世界事件：|r冬幕节,662,151348,0,6
|cFFFFD200商人出售：|r瓦德玛尔·逐风|n|cFFFFD200地区：|r风暴峡湾|n|cFFFFD200阵营：|r瓦拉加尔 - 尊敬|n|cFFFFD200价格：|r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,663,129367,0,2
|cFFFFD200掉落：|r收集者维克斯|n|cFFFFD200地区：|r执政团之座,664,152982,2,0
|cFFFFD200掉落：|r收集者维克斯|n|cFFFFD200地区：|r执政团之座,665,153004,2,0
|cFFFFD200商人出售：|r可敬的托兰|n|cFFFFD200地区：|r阿古斯|n|cFFFFD200阵营：|r阿古斯防卫军 - 尊敬|n|cFFFFD200价格：|r75|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,666,153039,4,-1
|cFFFFD200掉落：|r女巫苏薇西娅|n|cFFFFD200地区：|r克罗库恩,667,153124,0,0
|cFFFFD200掉落：|r愤怒领主亚雷兹|n|cFFFFD200地区：|r安托兰废土,668,153126,0,0
|cFFFFD200掉落：|r导师塔拉娜|n|cFFFFD200地区：|r艾瑞达斯,669,153180,0,0
|cFFFFD200掉落：|r导师塔拉娜|n|cFFFFD200地区：|r艾瑞达斯,670,153179,0,0
|cFFFFD200掉落：|r导师塔拉娜|n|cFFFFD200地区：|r艾瑞达斯,671,153181,0,0
|cFFFFD200掉落：|r发光的手提箱,672,153182,0,0
|cFFFFD200掉落：|r阿古斯,673,153183,0,0
|cFFFFD200掉落：|r嗜血的巴鲁特|n|cFFFFD200地区：|r艾瑞达斯,674,153193,0,0
|cFFFFD200商人出售：|r全视者奥利克斯|n|cFFFFD200地区：|r安托兰废土|n|cFFFFD200价格：|r1000|Hitem:153021|h|TInterface\ICONS\INV_Misc_Eye_02.blp:0|t|h,675,153204,0,2
|cFFFFD200专业技能：|r工程学,676,151652,2,3
|cFFFFD200掉落：|r中队指挥官维沙克斯,677,153253,0,-1
|cFFFFD200掉落：|r末日法师苏帕克斯|n,678,153194,0,0
|cFFFFD200掉落：|r先知雷兹拉|n,679,153293,0,0
|cFFFFD200商人出售：|r格里伏塔|n|cFFFFD200地区：|r祖达萨,680,156649,0,6
|cFFFFD200成就：|r紧急邮件|n,681,156833,0,5
|cFFFFD200任务：|r小小宝藏|n|cFFFFD200地区：|r祖达萨,682,156871,0,1
|cFFFFD200节日：|r魔兽世界周年纪念,683,158149,0,6
|cFFFFD200专业技能：|r赞达拉考古学|n,684,160740,0,3
|cFFFFD200专业技能：|r德鲁斯特考古学|n,685,160751,0,3
,686,161342,2,-1
|cFFFFD200商人出售：|r斯塔姆·雷角|n|cFFFFD200地区：|r暗月岛|n|cFFFFD200价格：|r50|Hcurrency:515|h|TInterface\ICONS\INV_Misc_Ticket_Darkmoon_01.blp:0|t|h,787,162539,0,2
|cFFFFD200商人出售：|r商人霍利|n|cFFFFD200地区：|r祖达萨|n|cFFFFD200价格：|r66|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,788,159749,0,2
|cFFFFD200世界事件：|r冬幕节|n,789,162643,0,6
|cFFFFD200世界事件：|r冬幕节|n,790,162642,0,6
|cFFFFD200世界事件：|r冬幕节|n,791,162973,0,6
|cFFFFD200世界事件：|r万圣节,792,163045,0,6
|cFFFFD200商人出售：|r囤积者杰娜|n|cFFFFD200地区：|r沃顿|n|cFFFFD200阵营：|r沃顿奈-尊敬|n|cFFFFD200价格：|r1500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,793,163211,4,2
|cFFFFD200商人出售：|r纳塔哈卡塔|n|cFFFFD200地区：|r祖达萨|n|cFFFFD200阵营：|r赞达拉帝国-崇敬|n|cFFFFD200价格：|r1000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,795,163210,4,2
|cFFFFD200商人出售：|r军需官阿尔考恩|n|cFFFFD200地区：|r德鲁斯瓦|n|cFFFFD200阵营：|r灰烬骑士团-崇敬|n|cFFFFD200价格：|r1000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,796,163206,2,2
|cFFFFD200商人出售：|r供给官芙蕾|n|cFFFFD200地区：|r提拉加德海峡|n|cFFFFD200阵营：|r普罗德摩尔海军部-尊敬|n|cFFFFD200价格：|r1500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,797,163201,4,2
|cFFFFD200商人出售：|r供给官芙蕾|n|cFFFFD200地区：|r提拉加德海峡|n|cFFFFD200阵营：|r普罗德摩尔海军部-崇敬|n|cFFFFD200价格：|r1000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,798,163200,4,2
|cFFFFD200商人出售：|r囤积者杰娜|n|cFFFFD200地区：|r沃顿|n|cFFFFD200阵营：|r沃顿奈-尊敬|n|cFFFFD200价格：|r1500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,799,159753,4,2
|cFFFFD200商人出售：|r囤积者杰娜|n|cFFFFD200地区：|r沃顿|n|cFFFFD200阵营：|r沃顿奈-崇敬|n|cFFFFD200价格：|r1000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,800,163565,2,2
|cFFFFD200商人出售：|r囤积者杰娜|n|cFFFFD200地区：|r沃顿|n|cFFFFD200阵营：|r沃顿奈-尊敬|n|cFFFFD200价格：|r1500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,801,163566,2,2
|cFFFFD200宝藏：|r衣柜|n|cFFFFD200地区：|r德鲁斯瓦,802,163603,2,0
|cFFFFD200任务：|r尖锐思维|n|cFFFFD200地区：|r德鲁斯瓦,803,163607,0,1
|cFFFFD200成就：|r激战赞达拉和库尔提拉斯|n|cFFFFD200分类：|r宠物对战,804,163697,0,5
|cFFFFD200掉落：|r地占师弗林塔格|n|cFFFFD200地区：|r阿拉希高地,805,163713,0,-1
|cFFFFD200掉落：|r弗尔伯利|n|cFFFFD200地区：|r阿拉希高地,806,163735,0,-1
|cFFFFD200掉落：|r恐怖幻影|n|cFFFFD200地区：|r阿拉希高地,807,163736,0,-1
|cFFFFD200掉落：|r歌唱者|n|cFFFFD200地区：|r阿拉希高地,808,163738,0,-1
|cFFFFD200掉落：|r鲁尔·巨石|n|cFFFFD200地区：|r阿拉希高地,809,163741,0,-1
|cFFFFD200掉落：|r考格雷什|n|cFFFFD200地区：|r阿拉希高地,810,163744,0,-1
|cFFFFD200掉落：|r扎拉斯·枯木|n|cFFFFD200地区：|r阿拉希高地,811,163745,0,-1
|cFFFFD200掉落：|r考沃克|n|cFFFFD200地区：|r阿拉希高地,812,163750,0,-1
|cFFFFD200掉落：|r碎骨者穆罗克|n|cFFFFD200地区：|r阿拉希高地,813,163775,0,-1
|cFFFFD200宝藏：|r符文之缚宝箱|n|cFFFFD200地区：|r德鲁斯瓦,814,163742,0,0
|cFFFFD200宝藏：|r符文之缚宝匣|n|cFFFFD200地区：|r德鲁斯瓦,815,163740,0,0
|cFFFFD200商人出售：|r玛德琳·奈特利|n|cFFFFD200地区：|r斯托颂谷地|n|cFFFFD200价格：|r500 |Tinterface\icons\inv_currency_petbattle.blp:0|t|n|n|cFFFFD200商人出售：|r快乐的霍罗阿|n|cFFFFD200地区：|r祖达萨|n|cFFFFD200价格：|r500 |Tinterface\icons\inv_currency_petbattle.blp:0|t,816,163704,0,-1
|cFFFFD200商人出售：|r玛德琳·奈特利|n|cFFFFD200地区：|r斯托颂谷地|n|cFFFFD200价格：|r250 |Tinterface\icons\inv_currency_petbattle.blp:0|t|n|n|cFFFFD200商人出售：|r快乐的霍罗阿|n|cFFFFD200地区：|r祖达萨|n|cFFFFD200价格：|r250 |Tinterface\icons\inv_currency_petbattle.blp:0|t,817,163705,0,-1
|cFFFFD200掉落：|r海岛探险|n,819,163795,0,0
|cFFFFD200掉落：|r末日之嚎|n|cFFFFD200地区：|r阿拉希高地,820,163828,0,0
|cFFFFD200掉落：|r雄狮之吼|n|cFFFFD200地区：|r阿拉希高地,821,163829,0,0
|cFFFFD200掉落：|r海岛探险|n,822,163924,0,0
|cFFFFD200特殊：|r2018年暴雪嘉年华|n,823,163987,2,7
|cFFFFD200特殊：|r2018年暴雪嘉年华|n,824,163986,2,7
|cFFFFD200世界任务：|r老加尔|n|cFFFFD200地区：|r祖达萨|n|n|cFFFFD200世界任务：|r莱赞之怒|n|cFFFFD200地区：|r祖达萨,827,160509,0,1
|cFFFFD200掉落：|r海岛探险|n,828,164375,0,0
|cFFFFD200掉落：|r海岛探险|n,829,164374,0,0
|cFFFFD200掉落：|r海岛探险|n,832,164373,0,0
|cFFFFD200商人出售：|r莉莉安娜修女|n|cFFFFD200地区：|r斯托颂谷地|n|cFFFFD200阵营：|r风暴之末 - 崇敬|n|cFFFFD200价格：|r1800|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,834,163463,4,2
|cFFFFD200PvP：|r荣誉等级175级,890,164310,0,5
|cFFFFD200商人出售：|r拉恩卡|n|cFFFFD200地区：|r沃顿,891,164983,0,6
|cFFFFD200商人出售：|r囤积者杰娜|n|cFFFFD200地区：|r沃顿|n|cFFFFD200阵营：|r沃顿奈-崇拜|n|cFFFFD200价格：|r1800|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,892,165021,4,6
|cFFFFD200世界事件：|r春节|n|n|cFFFFD200商人出售：|r法蕾尔·星歌|n|cFFFFD200地区：|r月光林地|n|cFFFFD200价格：|r25|TINTERFACE\ICONS\INV_MISC_ELVENCOINS.BLP:0|t,893,165671,0,6
|cFFFFD200世界事件：|r春节|n|n|cFFFFD200商人出售：|r法蕾尔·星歌|n|cFFFFD200地区：|r月光林地|n|cFFFFD200价格：|r10|TINTERFACE\ICONS\INV_MISC_ELVENCOINS.BLP:0|t,894,165672,0,6
|cFFFFD200世界事件：|r春节|n|n|cFFFFD200商人出售：|r法蕾尔·星歌|n|cFFFFD200地区：|r月光林地|n|cFFFFD200价格：|r25|TINTERFACE\ICONS\INV_MISC_ELVENCOINS.BLP:0|t,895,165673,0,6
|cFFFFD200世界事件：|r春节|n|n|cFFFFD200商人出售：|r法蕾尔·星歌|n|cFFFFD200地区：|r月光林地|n|cFFFFD200价格：|r25|TINTERFACE\ICONS\INV_MISC_ELVENCOINS.BLP:0|t,896,165674,0,6
|cFFFFD200世界事件：|r春节|n|n|cFFFFD200商人出售：|r法蕾尔·星歌|n|cFFFFD200地区：|r月光林地|n|cFFFFD200价格：|r10|TINTERFACE\ICONS\INV_MISC_ELVENCOINS.BLP:0|t,897,165675,0,6
|cFFFFD200世界事件：|r春节|n|n|cFFFFD200商人出售：|r法蕾尔·星歌|n|cFFFFD200地区：|r月光林地|n|cFFFFD200价格：|r25|TINTERFACE\ICONS\INV_MISC_ELVENCOINS.BLP:0|t,898,165676,0,6
|cFFFFD200任务：|r战士之死|n|cFFFFD200地区：|r悲伤沼泽|n|n|cFFFFD200任务：|r老兵|n|cFFFFD200地区：|r杜隆塔尔,899,165791,0,1
|cFFFFD200掉落：|r塔兰吉远征队补给品,900,166308,0,0
|cFFFFD200成就：|r模范市民|n|cFFFFD200分类：|r争霸艾泽拉斯,901,166247,0,5
|cFFFFD200商人出售：|r克拉丽莎船长|n|cFFFFD200地区：|r提拉加德海峡|n|cFFFFD200价格：|r500|Hcurrency:1710|h|TInterface\ICONS\INV_Misc_AzsharaCoin.BLP:0|t|h|n|n|cFFFFD200商人出售：|r泽塔佳船长|n|cFFFFD200地区：|r祖达萨|n|cFFFFD200价格：|r500|Hcurrency:1710|h|TInterface\ICONS\INV_Misc_AzsharaCoin.BLP:0|t|h,902,166461,0,2
|cFFFFD200商人出售：|r克拉丽莎船长|n|cFFFFD200地区：|r提拉加德海峡|n|cFFFFD200价格：|r200|Hcurrency:1710|h|TInterface\ICONS\INV_Misc_AzsharaCoin.BLP:0|t|h|n|n|cFFFFD200商人出售：|r泽塔佳船长|n|cFFFFD200地区：|r祖达萨|n|cFFFFD200价格：|r200|Hcurrency:1710|h|TInterface\ICONS\INV_Misc_AzsharaCoin.BLP:0|t|h,903,166662,0,2
|cFFFFD200商人出售：|r克拉丽莎船长|n|cFFFFD200地区：|r提拉加德海峡|n|cFFFFD200价格：|r150|Hcurrency:1710|h|TInterface\ICONS\INV_Misc_AzsharaCoin.BLP:0|t|h|n|n|cFFFFD200商人出售：|r泽塔佳船长|n|cFFFFD200地区：|r祖达萨|n|cFFFFD200价格：|r150|Hcurrency:1710|h|TInterface\ICONS\INV_Misc_AzsharaCoin.BLP:0|t|h,904,166663,0,2
|cFFFFD200任务：|r后果|n|cFFFFD200地区：|r黑海岸,905,166678,0,1
|cFFFFD200任务：|r黑暗游侠扩军|n|cFFFFD200地区：|r黑海岸,906,166544,0,1
|cFFFFD200掉落：|r赞达拉帝国补给品,907,166701,0,-1
|cFFFFD200掉落：|r普罗德摩尔海军部补给品,908,166702,0,-1
|cFFFFD200掉落：|r沃顿奈补给品,909,166703,0,-1
|cFFFFD200掉落：|r 始祖龟求知者补给品,910,166704,0,-1
|cFFFFD200商人出售：|r供应商烈炉|n|cFFFFD200地区：|r提拉加德海峡|n|cFFFFD200价格：|r125|Hcurrency:1717|h|TInterface\ICONS\INV_AllianceWarEffort.BLP:0|t|h,911,166744,0,2
|cFFFFD200商人出售：|r供给商穆克拉|n|cFFFFD200地区：|r祖达萨|n|cFFFFD200价格：|r125|Hcurrency:1716|h|TInterface\ICONS\INV_HordeWarEffort.BLP:0|t|h,912,166743,0,2
|cFFFFD200游戏商城|r|n,913,166778,2,9
|cFFFFD200游戏商城|r|n,914,166777,2,9
|cFFFFD200世界事件：|r春节,916,165669,0,-1
|cFFFFD200世界事件：|r情人节,917,165670,0,-1
|cFFFFD200世界事件：|r复活节,918,165802,0,-1
|cFFFFD200世界事件：|r仲夏火焰节,919,166746,0,-1
|cFFFFD200世界事件：|r美酒节,920,166747,0,-1
|cFFFFD200掉落：|r埃瑟里克斯·纳拉辛|n|cFFFFD200地区：|r黑海岸,921,166784,0,0
|cFFFFD200掉落：|r戈伦·裂皮|n|cFFFFD200地区：|r黑海岸,922,166785,0,0
|cFFFFD200掉落：|r指挥官拉尔艾什|n|cFFFFD200地区：|r黑海岸,923,166787,0,0
|cFFFFD200掉落：|r工兵奥黛特|n|cFFFFD200地区：|r黑海岸|n|n|cFFFFD200掉落：|r终焰者MkV型|n|cFFFFD200地区：|r黑海岸,924,166788,0,-1
|cFFFFD200掉落：|r指挥官德洛德|n|cFFFFD200地区：|r黑海岸|n|n|cFFFFD200掉落：|r瑟拉尔·袭月|n|cFFFFD200地区：|r黑海岸,925,166790,0,0
|cFFFFD200游戏商城|r|n,926,166779,0,9
|cFFFFD200掉落：|r沃顿奈补给品|n,927,166880,0,0
|cFFFFD200掉落：|r灰烬骑士团补给品|n,928,166808,0,0
,929,166851,2,0
|cFFFFD200掉落：|r 艾泽拉斯的勇士补给品|n,930,166877,0,0
|cFFFFD200掉落：|r 第七军团补给品|n|n|cFFFFD200掉落：|r 荣耀战团补给品|n,931,166879,0,0
|cFFFFD200掉落：|r夺命锯士|n|cFFFFD200地区：|r麦卡贡,940,167931,0,0
|cFFFFD200商人出售：|r克洛努斯|n|cFFFFD200地区：|r战争之矛|n|cFFFFD200价格：|r500|Hcurrency:1166|h|TInterface\ICONS\PVECurrency-Justice.blp:0|t|h|n|n|cFFFFD200商人出售：|r滕普拉|n|cFFFFD200地区：|r暴风之盾|n|cFFFFD200价格：|r500|Hcurrency:1166|h|TInterface\ICONS\PVECurrency-Justice.blp:0|t|h,941,168012,0,2
|cFFFFD200商人出售：|r克洛努斯|n|cFFFFD200地区：|r战争之矛|n|cFFFFD200价格：|r750|Hcurrency:1166|h|TInterface\ICONS\PVECurrency-Justice.blp:0|t|h|n|n|cFFFFD200商人出售：|r滕普拉|n|cFFFFD200地区：|r暴风之盾|n|cFFFFD200价格：|r750|Hcurrency:1166|h|TInterface\ICONS\PVECurrency-Justice.blp:0|t|h,942,168014,0,2
|cFFFFD200任务：|r他在注视着你|n|cFFFFD200地区：|r祖达萨|n|n|cFFFFD200任务：|r他在注视着你|n|cFFFFD200地区：|r斯托颂谷地,943,168123,0,-1
|cFFFFD200成就：|r隐秘之鱼在哪里|n|cFFFFD200分类：|r钓鱼,944,168016,0,5
|cFFFFD200商人出售：|r克拉提库斯·曼比德尔|n|cFFFFD200地区：|r阿什兰|n|cFFFFD200价格：|r10|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h|n|n|cFFFFD200商人出售：|r达兹里安|n|cFFFFD200地区：|r阿什兰|n|cFFFFD200价格：|r10|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,945,115501,0,-1
|cFFFFD200商人出售：|r克拉提库斯·曼比德尔|n|cFFFFD200地区：|r阿什兰|n|cFFFFD200阵营：|r乌瑞恩先锋军 - 崇敬|n|cFFFFD200价格：|r10|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,946,116396,0,-1
|cFFFFD200商人出售：|r达兹里安|n|cFFFFD200地区：|r阿什兰|n|cFFFFD200阵营：|r乌瑞恩先锋军 - 崇敬|n|cFFFFD200价格：|r10|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,947,115505,0,-1
|cFFFFD200专业技能：|r工程学,948,168807,2,3
|cFFFFD200专业技能：|r工程学,949,168808,2,3
|cFFFFD200宝藏：|r世界奥术宝箱掉落,950,168824,0,0
,953,168836,2,-1
|cFFFFD200麦卡贡：|r垃圾场匠技,955,168907,0,-1
|cFFFFD200商人出售：|r克拉提库斯·曼比德尔|n|cFFFFD200地区：|r纳沙塔尔|n|cFFFFD200价格：|r10|Hitem:168802|h|TInterface\ICONS\inv_misc_token_pvp01.BLP:0|t|h|n|n|cFFFFD200商人出售：|r达兹里安|n|cFFFFD200地区：|r纳沙塔尔|n|cFFFFD200价格：|r10|Hitem:168802|h|TInterface\ICONS\inv_misc_token_pvp01.BLP:0|t|h,956,169275,0,2
|cFFFFD200商人出售：|r克拉提库斯·曼比德尔|n|cFFFFD200地区：|r纳沙塔尔|n|cFFFFD200价格：|r10|Hitem:168802|h|TInterface\ICONS\inv_misc_token_pvp01.BLP:0|t|h|n|n|cFFFFD200商人出售：|r达兹里安|n|cFFFFD200地区：|r纳沙塔尔|n|cFFFFD200价格：|r10|Hitem:168802|h|TInterface\ICONS\inv_misc_token_pvp01.BLP:0|t|h,957,169276,0,2
|cFFFFD200商人出售：|r克拉提库斯·曼比德尔|n|cFFFFD200地区：|r纳沙塔尔|n|cFFFFD200价格：|r30|Hitem:168802|h|TInterface\ICONS\inv_misc_token_pvp01.BLP:0|t|h|n|n|cFFFFD200商人出售：|r达兹里安|n|cFFFFD200地区：|r纳沙塔尔|n|cFFFFD200价格：|r30|Hitem:168802|h|TInterface\ICONS\inv_misc_token_pvp01.BLP:0|t|h,958,169278,0,2
|cFFFFD200商人出售：|r克拉提库斯·曼比德尔|n|cFFFFD200地区：|r纳沙塔尔|n|cFFFFD200价格：|r30|Hitem:168802|h|TInterface\ICONS\inv_misc_token_pvp01.BLP:0|t|h|n|n|cFFFFD200商人出售：|r达兹里安|n|cFFFFD200地区：|r纳沙塔尔|n|cFFFFD200价格：|r30|Hitem:168802|h|TInterface\ICONS\inv_misc_token_pvp01.BLP:0|t|h,959,169277,0,2
|cFFFFD200商人出售：|r勘查员塔雷·石镐|n|cFFFFD200地区：|r奥特兰克山谷|n|n|cFFFFD200商人出售：|r沃加·死爪|n|cFFFFD200地区：|r奥特兰克山谷,960,169297,0,-1
|cFFFFD200商人出售：|r勘查员塔雷·石镐|n|cFFFFD200地区：|r奥特兰克山谷|n|n|cFFFFD200商人出售：|r沃加·死爪|n|cFFFFD200地区：|r奥特兰克山谷,961,169298,0,-1
|cFFFFD200掉落：|r锈痕王子|n|cFFFFD200地区：|r麦卡贡,964,169347,0,0
|cFFFFD200任务：|r我们团结一致|n,965,169768,0,1
|cFFFFD200任务：|r像我们一样的玩具|n,966,169796,0,1
|cFFFFD200世界事件：|r美酒节,967,169865,0,0
|cFFFFD200任务：|r最后的传承|n,968,170155,2,1
|cFFFFD200任务：|r血泪之书,969,170154,2,1
|cFFFFD200掉落：|r夏瑟拉|n|cFFFFD200地区：|r纳沙塔尔,970,170187,0,0
|cFFFFD200商人出售：|r奥特拉|n|cFFFFD200地区：|r塔纳利斯,971,170380,0,2
|cFFFFD200商人出售：|r工匠奥卡塔|n|cFFFFD200地区：|r纳沙塔尔|n|cFFFFD200价格：|r75|Hcurrency:1721|h|TInterface\ICONS\inv_misc_enchantedpearlF.blp:0|t|h|n|n|cFFFFD200商人出售：|r发现者普路克|n|cFFFFD200地区：|r纳沙塔尔|n|cFFFFD200价格：|r75|Hcurrency:1721|h|TInterface\ICONS\inv_misc_enchantedpearlF.blp:0|t|h,972,170204,0,2
|cFFFFD200地区：|r 纳沙塔尔|n,973,170198,0,0
|cFFFFD200掉落：|r剑鱼人补给品|n|n|cFFFFD200掉落：|r破镣者补给品,974,170203,0,0
|cFFFFD200地区：|r 纳沙塔尔|n,975,170199,0,0
|cFFFFD200掉落：|r潮汐主母莱丝辛德拉|n|cFFFFD200地区：|r纳沙塔尔,976,170196,0,0
|cFFFFD200专业技能：|r工程学(175),977,168667,2,3
|cFFFFD200地区：|r 纳沙塔尔|n,978,170476,0,0
|cFFFFD200掉落：|r剑鱼人补给品|n|n|cFFFFD200掉落：|r破镣者补给品|n,979,170469,4,-1
|cFFFFD200商人出售：|r失窃的御用贩卖机|n|cFFFFD200地区：|r麦卡贡|n|cFFFFD200阵营：|r锈栓抵抗军 - 崇敬|n|cFFFFD200价格：|r512|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,980,169108,4,2
|cFFFFD200特殊：|r“暗影国度”史诗版,981,172179,0,7
|cFFFFD200世界事件：|r冬幕节|n,982,172223,0,6
|cFFFFD200世界事件：|r冬幕节|n,983,172222,0,6
|cFFFFD200世界事件：|r冬幕节|n,984,172219,0,6
|cFFFFD200同盟种族：|r狐人|n|cFFFFD200任务：|r品酒|n|cFFFFD200地区：|r苏拉玛,985,173727,2,-1
|cFFFFD200世界任务：|r恩佐斯的仆从,986,173951,0,-1
|cFFFFD200宝藏：|r万世卷轴|n|cFFFFD200地区：|r晋升堡垒,992,173984,0,0
|cFFFFD200掉落：|r暗影界,993,174445,2,0
|cFFFFD200成就：|r宠物对战挑战：黑石深渊|n|cFFFFD200分类：|r宠物对战,994,174830,0,5
|cFFFFD200成就：|r暗影真容|n|cFFFFD200分类：|r宠物对战,995,174871,0,5
|cFFFFD200掉落：|r塔沙拉|n|cFFFFD200地区：|r锦绣谷,996,174873,0,0
|cFFFFD200掉落：|r意志破坏者伊弗里姆|n|cFFFFD200地区：|r奥丹姆,997,174874,0,0
|cFFFFD200掉落：|r大执行官|n|cFFFFD200地区：|r奥丹姆,998,169303,0,0
|cFFFFD200宝藏：|r科弗库尔的理发工具包|n|cFFFFD200地区：|r奥格瑞玛的幻象,999,174920,0,-1
|cFFFFD200宝藏：|r奥蕾莉亚的腐化的宝箱|n|cFFFFD200地区：|r暴风城的幻象,1000,174928,0,-1
|cFFFFD200宝藏：|r克拉格·摇塞|n|cFFFFD200地区：|r暴风城的幻象,1001,174926,0,-1
|cFFFFD200宝藏：|r泽坎的腐化的宝箱|n|cFFFFD200地区：|r奥格瑞玛的幻象,1002,174924,0,-1
|cFFFFD200宝藏：|r虚触徽记|n|cFFFFD200地区：|r暴风城的幻象,1003,174921,0,-1
|cFFFFD200商人出售：|r供给官寇拉|n|cFFFFD200地区：|r奥丹姆|n|cFFFFD200阵营：|r奥丹姆联军 - 尊敬|n|cFFFFD200价格：|r20|Hitem:163036|h|TInterface\ICONS\INV_Currency_PetBattle.BLP:0|t|h 100|Hcurrency:1719|h|TInterface\ICONS\Archaeology_5_0_MoguCoin.blp:0|t|h,1005,174995,4,2
|cFFFFD200掉落：|r恩佐斯的意志|n|cFFFFD200地区：|r锦绣谷|n|n|cFFFFD200掉落：|r恩佐斯的凝视|n|cFFFFD200地区：|r奥丹姆,1006,175140,0,-1
|cFFFFD200任务：|r破壳而出|n|cFFFFD200地区：|r奥丹姆,1007,175063,0,1
|cFFFFD200世界事件：|r冬幕节|n|n,1062,178530,0,6
|cFFFFD200任务：|r微光飞行|n|cFFFFD200地区：|r晋升堡垒,1063,177951,0,1
|cFFFFD200专业技能：|r工程学,1064,172924,2,3
|cFFFFD200掉落：|r奥罗菲亚|n|cFFFFD200地区：|r噬渊,1065,181794,0,0
|cFFFFD200宝藏：|r不起眼的软泥缸|n|cFFFFD200地区：|r玛卓克萨斯,1066,181825,0,0
