Name_lang,ID,ParentUiMapID,Flags,System,Type,BountySetID,BountyDisplayLocation,TempVisibilityPlayerConditionID,VisibilityPlayerConditionID,HelpTextPosition,BkgAtlasID,AlternateUiMapGroup,ContentTuningID
阿拉希盆地,837,14,0,0,6,0,5,0,0,0,0,0,0
黑石山之战,838,36,0,0,6,0,0,0,0,0,0,0,0
大漩涡,839,948,64,0,4,0,0,0,0,0,0,0,0
诺莫瑞根,840,27,64,0,4,0,0,0,0,0,0,0,0
诺莫瑞根,841,27,64,0,4,0,0,0,0,0,0,0,0
诺莫瑞根,842,27,64,0,4,0,0,0,0,0,0,0,0
决战影踪派,843,379,0,0,6,0,0,0,0,0,0,0,0
阿拉希盆地,844,14,0,0,6,0,0,0,0,0,0,0,0
永夜大教堂,845,646,64,0,4,0,0,0,0,0,0,0,0
永夜大教堂,846,646,64,0,4,0,0,0,0,0,0,0,0
永夜大教堂,847,646,64,0,4,0,0,0,0,0,0,0,0
永夜大教堂,848,646,64,0,4,0,0,0,0,0,0,0,0
永夜大教堂,849,646,64,0,4,0,0,0,0,0,0,0,0
萨格拉斯之墓,850,646,64,0,4,0,0,0,0,0,0,0,0
萨格拉斯之墓,851,646,64,0,4,0,0,0,0,0,0,0,0
萨格拉斯之墓,852,646,64,0,4,0,0,0,0,0,0,0,0
萨格拉斯之墓,853,646,64,0,4,0,0,0,0,0,0,0,0
萨格拉斯之墓,854,646,64,0,4,0,0,0,0,0,0,0,0
萨格拉斯之墓,855,646,64,0,4,0,0,0,0,0,0,0,0
萨格拉斯之墓,856,646,64,0,4,0,0,0,0,0,0,0,0
风神王座,857,249,64,0,4,0,0,0,0,0,0,0,0
突袭破碎海滩,858,619,0,0,6,0,0,0,0,0,0,0,0
战歌峡谷,859,10,0,0,6,0,0,0,0,0,0,0,0
红玉圣殿,860,115,0,0,6,0,0,0,0,0,0,0,0
破碎深渊马顿,861,672,0,0,6,0,0,0,0,0,0,0,0
祖达萨,862,875,6,0,3,10,1,0,0,0,0,0,189
纳兹米尔,863,875,6,0,3,10,3,0,0,0,0,0,190
沃顿,864,875,6,0,3,10,1,0,0,0,0,0,191
风暴峡湾,865,634,64,0,4,0,0,0,0,0,0,0,0
风暴峡湾,866,634,64,0,4,0,0,0,0,0,0,0,0
阿苏纳,867,630,64,0,4,0,0,0,0,0,0,0,0
瓦尔莎拉,868,641,64,0,4,0,0,0,0,0,0,0,0
至高岭,869,650,64,0,4,0,0,0,0,0,0,0,0
至高岭,870,650,64,0,4,0,0,0,0,0,0,0,0
失落冰川,871,113,0,0,6,0,0,0,0,0,0,0,0
风暴烈酒酿造厂,872,376,64,0,4,0,0,0,0,0,0,0,0
风暴烈酒酿造厂,873,376,64,0,4,0,0,0,0,0,0,0,0
风暴烈酒酿造厂,874,376,64,0,4,0,0,0,0,0,0,0,0
赞达拉,875,947,0,0,2,10,1,0,0,0,0,0,830
库尔提拉斯,876,947,0,0,2,10,1,0,0,0,0,0,830
永恒猎场,877,634,0,0,6,0,0,0,0,0,0,0,0
破碎深渊马顿,879,672,64,0,4,0,0,0,0,0,0,0,0
破碎深渊马顿,880,672,64,0,4,0,0,0,0,0,0,0,0
永恒之眼,881,114,64,0,4,0,0,0,0,0,0,0,0
艾瑞达斯,882,905,6,0,3,4,1,0,0,0,0,0,337
维迪卡尔,883,882,0,0,5,0,0,0,0,0,0,0,0
维迪卡尔,884,882,0,0,5,0,0,0,0,0,0,0,0
安托兰废土,885,905,6,0,3,4,1,0,0,0,0,0,337
维迪卡尔,886,885,0,0,5,0,0,0,0,0,0,0,0
维迪卡尔,887,885,0,0,5,0,0,0,0,0,0,0,0
契约大厅,888,119,64,0,4,0,0,0,0,0,0,0,0
禁魔监狱,889,109,64,0,4,0,0,0,0,0,0,0,0
禁魔监狱,890,109,64,0,4,0,0,0,0,0,0,0,0
秘蓝岛,891,12,64,0,4,0,0,0,0,0,0,0,0
秘蓝岛,892,891,64,0,4,0,0,0,0,0,0,0,0
秘蓝岛,893,891,64,0,4,0,0,0,0,0,0,0,0
秘蓝岛,894,891,64,0,4,0,0,0,0,0,0,0,0
提拉加德海峡,895,876,6,0,3,10,1,0,0,0,0,0,186
德鲁斯瓦,896,876,6,0,3,10,1,0,0,0,0,0,187
克罗米之死,897,113,64,0,4,0,0,0,0,0,0,0,0
克罗米之死,898,897,64,0,4,0,0,0,0,0,0,0,0
克罗米之死,899,897,64,0,4,0,0,0,0,0,0,0,0
克罗米之死,900,897,64,0,4,0,0,0,0,0,0,0,0
克罗米之死,901,897,64,0,4,0,0,0,0,0,0,0,0
克罗米之死,902,897,64,0,4,0,0,0,0,0,0,0,0
执政团之座,903,882,64,0,6,0,0,0,0,0,0,0,0
希利苏斯角斗场,904,81,0,0,6,0,0,0,0,0,0,0,0
阿古斯,905,619,1024,0,2,0,3,0,0,0,0,0,337
阿拉希高地,906,13,0,0,6,0,0,0,0,0,0,0,0
涌泉海滩,907,12,0,0,6,0,0,0,0,0,0,0,0
洛丹伦废墟,908,13,0,0,6,0,0,0,0,0,0,0,0
安托鲁斯，燃烧王座,909,885,64,0,4,0,0,0,0,0,0,0,0
安托鲁斯，燃烧王座,910,909,64,0,4,0,0,0,0,0,0,0,0
安托鲁斯，燃烧王座,911,909,64,0,4,0,0,0,0,0,0,0,0
安托鲁斯，燃烧王座,912,909,64,0,4,0,0,0,0,0,0,0,0
安托鲁斯，燃烧王座,913,909,64,0,4,0,0,0,0,0,0,0,0
安托鲁斯，燃烧王座,914,909,64,0,4,0,0,0,0,0,0,0,0
安托鲁斯，燃烧王座,915,909,64,0,4,0,0,0,0,0,0,0,0
安托鲁斯，燃烧王座,916,909,64,0,4,0,0,0,0,0,0,0,0
安托鲁斯，燃烧王座,917,909,64,0,4,0,0,0,0,0,0,0,0
安托鲁斯，燃烧王座,918,909,64,0,4,0,0,0,0,0,0,0,0
安托鲁斯，燃烧王座,919,909,64,0,4,0,0,0,0,0,0,0,0
安托鲁斯，燃烧王座,920,909,64,0,4,0,0,0,0,0,0,0,0
侵入点：奥雷诺,921,905,0,0,6,0,0,0,0,0,0,0,0
侵入点：博尼克,922,905,0,0,6,0,0,0,0,0,0,0,0
侵入点：森加,923,905,0,0,6,0,0,0,0,0,0,0,0
侵入点：奈格塔尔,924,905,0,0,6,0,0,0,0,0,0,0,0
侵入点：萨古亚,925,905,0,0,6,0,0,0,0,0,0,0,0
侵入点：瓦尔,926,905,0,0,6,0,0,0,0,0,0,0,0
大型侵入点：深渊领主维尔姆斯,927,905,0,0,6,0,0,0,0,0,0,0,0
大型侵入点：妖女奥露拉黛儿,928,905,0,0,6,0,0,0,0,0,0,0,0
大型侵入点：主母芙努娜,929,905,0,0,6,0,0,0,0,0,0,0,0
大型侵入点：审判官梅托,930,905,0,0,6,0,0,0,0,0,0,0,0
大型侵入点：索塔纳索尔,931,905,0,0,6,0,0,0,0,0,0,0,0
大型侵入点：奥库拉鲁斯,932,905,0,0,6,0,0,0,0,0,0,0,0
万世熔炉,933,572,0,0,6,0,0,0,0,0,0,0,0
阿塔达萨,934,862,64,0,4,0,0,0,0,0,0,0,0
阿塔达萨,935,862,64,0,4,0,0,0,0,0,0,0,0
自由镇,936,895,64,0,4,0,0,0,0,0,0,0,0
吉尔尼斯岛,938,947,0,0,6,0,0,0,0,0,0,0,0
Tropical Isle 8.0,939,947,0,0,6,0,0,0,0,0,0,0,0
维迪卡尔,940,830,64,0,4,0,0,0,0,0,0,0,0
维迪卡尔,941,830,64,0,4,0,0,0,0,0,0,0,0
斯托颂谷地,942,876,6,0,3,10,1,0,0,1,0,0,188
阿拉希高地,943,13,2,0,6,0,4,0,0,0,0,0,0
宇宙,946,0,384,0,0,0,0,0,0,0,0,0,0
艾泽拉斯,947,946,256,0,1,0,0,0,0,0,0,0,0
大漩涡,948,947,0,0,2,0,0,0,0,0,0,0,0
泰洛古斯裂隙,971,619,4,0,6,0,0,0,0,0,0,0,0
泰洛古斯裂隙,972,619,4,0,6,0,0,0,0,0,0,0,0
太阳之井,973,335,64,0,4,0,0,0,0,0,0,0,0
托尔达戈,974,895,68,0,6,0,0,0,0,0,0,0,0
托尔达戈,975,895,64,0,4,0,0,0,0,0,0,0,0
托尔达戈,976,895,64,0,4,0,0,0,0,0,0,0,0
托尔达戈,977,895,64,0,4,0,0,0,0,0,0,0,0
托尔达戈,978,895,64,0,4,0,0,0,0,0,0,0,0
托尔达戈,979,895,64,0,4,0,0,0,0,0,0,0,0
托尔达戈,980,895,64,0,4,0,0,0,0,0,0,0,0
安戈尔废墟,981,947,4,0,6,0,0,0,0,0,0,0,0
东部王国,985,0,4,1,2,0,0,0,0,0,0,0,0
卡利姆多,986,0,4,1,2,0,0,0,0,0,0,0,0
外域,987,0,4,1,2,0,0,0,0,0,0,0,0
诺森德,988,0,4,1,2,0,0,0,0,0,0,0,0
潘达利亚,989,0,4,1,2,0,0,0,0,0,0,0,0
德拉诺,990,0,4,1,2,0,0,0,0,0,0,0,0
赞达拉,991,0,4,1,2,0,0,0,0,0,0,0,0
库尔提拉斯,992,0,4,1,2,0,0,0,0,0,0,0,0
破碎群岛,993,0,4,2,2,0,0,0,0,0,5350,0,0
阿古斯,994,0,4,2,2,0,0,0,0,3,5350,0,0
提瑞斯法林地,997,0,0,0,3,0,0,0,0,0,0,0,0
幽暗城,998,908,6,0,3,0,0,0,0,0,0,0,0
诸王之眠,1004,862,64,0,4,0,0,0,0,0,0,0,0
阿图阿曼,1009,864,0,0,5,0,0,0,0,0,0,0,0
暴富矿区！！,1010,194,64,0,3,0,0,0,0,0,0,0,0
赞达拉,1011,0,4,2,2,0,0,0,0,0,5350,0,0
暴风城,1012,13,0,0,6,0,0,0,0,0,0,0,0
监狱,1013,13,0,0,6,0,0,0,0,0,0,0,0
库尔提拉斯,1014,0,4,2,2,0,0,0,0,0,5350,0,0
维克雷斯庄园,1015,896,64,0,4,0,0,0,0,0,0,0,0
维克雷斯庄园,1016,896,64,0,4,0,0,0,0,0,0,0,0
维克雷斯庄园,1017,896,64,0,4,0,0,0,0,0,0,0,0
维克雷斯庄园,1018,896,64,0,4,0,0,0,0,0,0,0,0
心之秘室,1021,81,64,0,4,0,0,0,0,0,0,0,0
神秘海岛,1022,0,0,0,3,0,0,0,0,0,0,0,0
维克雷斯庄园,1029,896,64,0,4,0,0,0,0,0,0,0,0
格雷迈恩庄园,1030,217,0,0,5,0,0,0,0,0,0,0,0
格雷迈恩庄园,1031,179,0,0,5,0,0,0,0,0,0,0,0
飞掠谷,1032,0,0,0,3,0,0,0,0,0,0,0,0
腐化泥沼,1033,0,0,0,3,0,0,0,0,0,0,0,0
青翠荒野,1034,0,0,0,3,0,0,0,0,0,0,0,0
熔火海礁,1035,0,0,0,3,0,0,0,0,0,0,0,0
恐惧群岛,1036,0,0,0,3,0,0,0,0,0,0,0,0
低语堡礁,1037,0,0,0,3,0,0,0,0,0,0,0,0
塞塔里斯神庙,1038,864,64,0,4,0,0,0,0,0,0,0,0
风暴神殿,1039,942,64,0,3,0,0,0,0,0,0,0,0
风暴神殿,1040,942,64,0,4,0,0,0,0,0,0,0,0
地渊孢林,1041,863,64,0,3,0,0,0,0,0,0,0,0
地渊孢林,1042,863,64,0,4,0,0,0,0,0,0,0,0
塞塔里斯神庙,1043,864,64,0,4,0,0,0,0,0,0,0,0
阿拉希高地,1044,13,2,0,6,0,4,0,0,0,0,0,1206
兹洛斯，枯败之界,1045,896,64,0,4,0,0,0,0,1,0,0,0
奥迪尔,1148,863,64,0,4,0,0,0,0,0,0,0,0
奥迪尔,1149,863,64,0,4,0,0,0,0,0,0,0,0
奥迪尔,1150,863,64,0,4,0,0,0,0,0,0,0,0
奥迪尔,1151,863,64,0,4,0,0,0,0,0,0,0,0
奥迪尔,1152,863,64,0,4,0,0,0,0,0,0,0,0
奥迪尔,1153,863,64,0,4,0,0,0,0,0,0,0,0
奥迪尔,1154,863,64,0,4,0,0,0,0,0,0,0,0
奥迪尔,1155,863,64,0,4,0,0,0,0,0,0,0,0
无尽之海,1156,947,0,0,6,0,0,0,0,0,0,0,0
无尽之海,1157,947,0,0,6,0,0,0,0,0,0,0,0
阿拉希高地,1158,0,0,0,3,0,0,0,0,0,0,0,0
黑石深渊,1159,32,64,0,4,0,0,0,0,0,0,0,0
黑石深渊,1160,32,64,0,4,0,0,0,0,0,0,0,0
伯拉勒斯,1161,895,4,0,3,10,0,0,0,0,0,0,0
围攻伯拉勒斯,1162,895,64,0,4,0,0,0,0,0,0,0,0
达萨罗,1163,1165,0,0,5,0,0,0,0,0,0,0,0
达萨罗,1164,1165,0,0,5,0,0,0,0,0,0,0,0
达萨罗,1165,862,4,0,3,10,0,0,0,1,0,0,0
赞枢尔,1166,1165,64,0,4,0,0,0,0,0,0,0,0
赞枢尔,1167,1165,64,0,4,0,0,0,0,0,0,0,0
托尔达戈,1169,876,4,0,3,0,0,0,0,0,0,0,1227
Gorgrond - Mag'har Scenario,1170,0,0,0,3,0,0,0,0,0,0,0,0
戈尔托瓦斯,1171,895,0,0,5,0,0,0,0,0,0,0,0
戈尔托瓦斯,1172,895,0,0,5,0,0,0,0,0,0,0,0
拉斯塔哈之力号,1173,862,0,0,5,0,0,0,0,0,0,0,0
拉斯塔哈之力号,1174,862,0,0,5,0,0,0,0,0,0,0,0
帕库之息号,1176,862,0,0,5,0,0,0,0,0,0,0,0
帕库之息号,1177,862,64,0,4,0,0,0,0,0,0,0,0
深渊之歌号,1179,942,0,0,5,0,0,0,0,0,0,0,0
深渊之歌号,1180,942,0,0,5,0,0,0,0,0,0,0,0
祖达萨,1181,875,4098,0,6,0,5,0,0,0,0,0,189
盐石矿洞,1182,942,64,0,4,0,0,0,0,0,0,0,0
荆棘之心,1183,942,64,0,4,0,0,0,0,0,0,0,0
冬寒矿洞,1184,895,0,0,5,0,0,0,0,0,0,0,0
冬寒矿洞,1185,895,0,0,5,0,0,0,0,0,0,0,0
黑石深渊,1186,32,64,0,4,0,0,0,0,0,0,0,0
阿苏纳,1187,993,0,2,3,0,1,0,0,0,0,0,0
瓦尔莎拉,1188,993,0,2,3,0,1,0,0,0,0,0,0
至高岭,1189,993,0,2,3,0,1,0,0,0,0,0,0
风暴峡湾,1190,993,0,2,3,0,1,0,0,0,0,0,0
苏拉玛,1191,993,0,2,3,0,3,0,0,0,0,0,0
破碎海滩,1192,993,0,2,3,0,1,0,0,0,0,0,0
祖达萨,1193,1011,0,2,3,10,1,0,0,0,0,0,0
纳兹米尔,1194,1011,0,2,3,10,3,0,0,0,0,0,0
沃顿,1195,1011,0,2,3,10,1,0,0,0,0,0,0
提拉加德海峡,1196,1014,0,2,3,10,1,0,0,0,0,0,0
德鲁斯瓦,1197,1014,0,2,3,10,1,0,0,0,0,0,0
斯托颂谷地,1198,1014,0,2,3,10,1,0,0,1,0,0,0
黑海岸,1203,12,0,0,6,0,0,0,0,0,0,0,0
东部王国,1208,0,4,2,2,0,0,0,0,0,5350,0,0
卡利姆多,1209,0,4,2,2,0,0,0,0,0,5350,0,0
阿拉希高地,1244,1208,0,2,3,0,0,0,0,0,0,0,0
荒芜之地,1245,1208,0,2,3,0,0,0,0,0,0,0,0
诅咒之地,1246,1208,0,2,3,0,0,0,0,0,0,0,0
提瑞斯法林地,1247,1208,0,2,3,0,0,0,0,0,0,0,0
银松森林,1248,1208,0,2,3,0,0,0,0,0,0,0,0
西瘟疫之地,1249,1208,0,2,3,0,0,0,0,0,0,0,0
东瘟疫之地,1250,1208,0,2,3,0,0,0,0,0,0,0,0
希尔斯布莱德丘陵,1251,1208,0,2,3,0,0,0,0,0,0,0,0
辛特兰,1252,1208,0,2,3,0,0,0,0,0,0,0,0
丹莫罗,1253,1208,0,2,3,0,0,0,0,0,0,0,0
灼热峡谷,1254,1208,0,2,3,0,0,0,0,0,0,0,0
燃烧平原,1255,1208,0,2,3,0,0,0,0,0,0,0,0
艾尔文森林,1256,1208,0,2,3,0,0,0,0,0,0,0,0
逆风小径,1257,1208,0,2,3,0,0,0,0,0,0,0,0
暮色森林,1258,1208,0,2,3,0,0,0,0,0,0,0,0
洛克莫丹,1259,1208,0,2,3,0,0,0,0,0,0,0,0
赤脊山,1260,1208,0,2,3,0,0,0,0,0,0,0,0
悲伤沼泽,1261,1208,0,2,3,0,0,0,0,0,0,0,0
西部荒野,1262,1208,0,2,3,0,0,0,0,0,0,0,0
湿地,1263,1208,0,2,3,0,0,0,0,0,0,0,0
暴风城,1264,1208,0,2,3,0,0,0,0,0,0,0,0
铁炉堡,1265,1208,0,2,3,0,0,0,0,0,0,0,0
幽暗城,1266,1208,0,2,3,0,0,0,0,0,0,0,0
永歌森林,1267,1208,0,2,3,0,0,0,0,0,0,0,0
幽魂之地,1268,1208,0,2,3,0,0,0,0,0,0,0,0
银月城,1269,1208,0,2,3,0,0,0,0,0,0,0,0
奎尔丹纳斯岛,1270,1208,0,2,3,0,0,0,0,0,0,0,0
吉尔尼斯,1271,1208,0,2,3,0,0,0,0,0,0,0,0
瓦丝琪尔,1272,1208,0,2,3,0,0,0,0,0,0,0,0
吉尔尼斯废墟,1273,1208,0,2,3,0,0,0,0,0,0,0,0
荆棘谷,1274,1208,0,2,3,0,0,0,0,0,0,0,0
暮光高地,1275,1208,0,2,3,0,0,0,0,0,0,0,0
托尔巴拉德,1276,1208,0,2,3,0,0,0,0,0,0,0,0
托尔巴拉德半岛,1277,1208,0,2,3,0,0,0,0,0,0,0,0
杜隆塔尔,1305,1209,0,2,3,0,0,0,0,0,0,0,0
莫高雷,1306,1209,0,2,3,0,0,0,0,0,0,0,0
北贫瘠之地,1307,1209,0,2,3,0,0,0,0,0,0,0,0
泰达希尔,1308,1209,0,2,3,0,0,0,0,0,0,0,0
黑海岸,1309,1209,0,2,3,0,0,0,0,0,0,0,0
灰谷,1310,1209,0,2,3,0,0,0,0,0,0,0,0
千针石林,1311,1209,0,2,3,0,0,0,0,0,0,0,0
石爪山脉,1312,1209,0,2,3,0,0,0,0,0,0,0,0
凄凉之地,1313,1209,0,2,3,0,0,0,0,0,0,0,0
菲拉斯,1314,1209,0,2,3,0,0,0,0,0,0,0,0
尘泥沼泽,1315,1209,0,2,3,0,0,0,0,0,0,0,0
塔纳利斯,1316,1209,0,2,3,0,0,0,0,0,0,0,0
艾萨拉,1317,1209,0,2,3,0,0,0,0,0,0,0,0
费伍德森林,1318,1209,0,2,3,0,0,0,0,0,0,0,0
安戈洛环形山,1319,1209,0,2,3,0,0,0,0,0,0,0,0
月光林地,1320,1209,0,2,3,0,0,0,0,0,0,0,0
希利苏斯,1321,1209,0,2,3,0,0,0,0,0,0,0,0
冬泉谷,1322,1209,0,2,3,0,0,0,0,0,0,0,0
雷霆崖,1323,1209,0,2,3,0,0,0,0,0,0,0,0
达纳苏斯,1324,1209,0,2,3,0,0,0,0,0,0,0,0
秘蓝岛,1325,1209,0,2,3,0,0,0,0,0,0,0,0
埃索达,1326,1209,0,2,3,0,0,0,0,0,0,0,0
秘血岛,1327,1209,0,2,3,0,0,0,0,0,0,0,0
海加尔山,1328,1209,0,2,3,0,0,0,0,0,0,0,0
南贫瘠之地,1329,1209,0,2,3,0,0,0,0,0,0,0,0
奥丹姆,1330,1209,0,2,3,0,0,0,0,0,0,0,0
埃索达,1331,1209,0,2,3,0,0,0,0,0,0,0,0
黑海岸,1332,12,0,0,6,0,0,0,0,0,0,0,0
黑海岸,1333,12,0,0,6,0,0,0,0,0,0,0,733
冬拥湖,1334,0,0,0,3,0,0,0,0,0,0,0,0
碟中碟,1335,0,0,0,3,0,0,0,0,0,0,0,0
湾林镇,1336,0,0,0,3,0,0,0,0,0,0,0,0
约伦达尔,1337,0,0,0,3,0,0,0,0,0,0,0,0
黑海岸,1338,12,0,0,6,0,0,0,0,0,0,0,0
战歌峡谷,1339,10,0,0,3,0,0,0,0,0,0,0,0
8.1 Darkshore Outdoor Final Phase,1343,0,0,0,6,0,1,0,0,1,0,0,0
风暴熔炉,1345,942,0,0,4,0,0,0,0,0,0,0,0
风暴熔炉,1346,942,0,0,4,0,0,0,0,0,0,0,0
赞达拉珍宝间,1347,0,0,0,3,0,0,0,0,0,0,0,0
赞达拉珍宝间,1348,862,0,0,4,0,0,0,0,0,0,0,0
托尔达戈,1349,895,68,0,6,0,0,0,0,0,0,0,0
托尔达戈,1350,895,64,0,4,0,0,0,0,0,0,0,0
托尔达戈,1351,895,64,0,4,0,0,0,0,0,0,0,0
达萨罗之战,1352,862,0,0,4,0,5,0,0,0,0,0,0
达萨罗之战,1353,862,0,0,4,0,5,0,0,0,0,0,0
达萨罗之战,1354,862,0,0,4,0,5,0,0,0,0,0,0
纳沙塔尔,1355,947,6,0,3,10,1,0,0,0,0,0,690
达萨罗之战,1356,862,0,0,4,0,5,0,0,0,0,0,0
达萨罗之战,1357,862,0,0,4,0,5,0,0,0,0,0,0
达萨罗之战,1358,862,0,0,4,0,5,0,0,0,0,0,0
冰冠堡垒,1359,118,64,0,4,0,0,0,0,0,0,0,0
冰冠堡垒,1360,118,64,0,4,0,0,0,0,0,0,0,0
旧铁炉堡,1361,87,0,0,4,0,0,0,0,0,0,0,0
风暴神殿,1362,0,0,0,3,0,0,0,0,0,0,0,0
风暴熔炉,1363,942,0,0,4,0,0,0,0,0,0,0,0
达萨罗之战,1364,862,2,0,4,0,5,0,0,0,0,0,0
阿拉希盆地,1366,0,0,0,6,0,0,0,0,0,0,0,0
达萨罗之战,1367,862,128,0,4,0,5,0,0,0,0,0,0
诺莫瑞根A,1371,27,0,0,4,0,0,0,0,0,0,0,0
诺莫瑞根B,1372,27,0,0,4,0,0,0,0,0,0,0,0
诺莫瑞根D,1374,27,0,0,4,0,0,0,0,0,0,0,0
岩石大厅,1375,120,0,0,4,0,0,0,0,0,0,0,0
8.3 Visions of N'Zoth - Prototype,1379,0,0,0,3,0,0,0,0,0,0,0,0
诺莫瑞根C,1380,27,0,0,4,0,0,0,0,0,0,0,0
奥迪尔,1381,863,0,0,4,0,0,0,0,0,0,0,0
奥迪尔,1382,863,0,0,4,0,0,0,0,0,0,0,0
阿拉希盆地,1383,14,0,0,6,0,5,0,0,0,0,0,0
诺森德,1384,0,4,2,2,0,4,0,0,0,5350,0,0
北风苔原,1396,1384,0,2,3,0,0,0,0,0,0,0,0
龙骨荒野,1397,1384,0,2,3,0,0,0,0,0,0,0,0
灰熊丘陵,1398,1384,0,2,3,0,0,0,0,0,0,0,0
嚎风峡湾,1399,1384,0,2,3,0,0,0,0,0,0,0,0
冰冠冰川,1400,1384,0,2,3,0,0,0,0,0,0,0,0
索拉查盆地,1401,1384,0,2,3,0,0,0,0,0,0,0,0
风暴峭壁,1402,1384,0,2,3,0,0,0,0,0,0,0,0
祖达克,1403,1384,0,2,3,0,0,0,0,0,0,0,0
冬拥湖,1404,1384,0,2,3,0,0,0,0,0,0,0,0
晶歌森林,1405,1384,0,2,3,0,0,0,0,0,0,0,0
洛斯加尔登陆点,1406,1384,0,2,3,0,0,0,0,0,0,0,0
墨水监狱,1407,896,0,0,4,0,0,0,0,0,0,0,0
阿什兰,1408,0,0,0,3,0,0,0,0,0,0,0,0
流放者离岛,1409,0,0,0,6,0,0,0,0,0,0,0,0
麦卡贡岛,1462,876,6,0,3,0,3,0,0,0,0,0,713
血色大厅,1465,18,0,0,4,0,5,0,0,0,0,0,0
外域,1467,0,4,2,2,0,0,0,0,0,5350,0,0
梦境林地,1468,641,0,0,6,0,0,0,0,0,0,0,0
奥格瑞玛的幻象,1469,12,0,0,6,0,0,0,0,0,0,0,0
暴风城的幻象,1470,13,0,0,6,0,0,0,0,0,0,0,0
翡翠梦境之路,1471,747,0,0,6,0,0,0,0,0,0,0,0
巨龙之脊,1472,650,0,0,6,0,0,0,0,0,0,0,0
心之秘室,1473,81,64,0,4,10,0,0,0,1,0,0,0
大漩涡 - 艾泽拉斯之心,1474,948,0,0,6,0,0,0,0,0,0,0,0
翡翠梦境,1475,747,0,0,6,0,0,0,0,0,0,0,0
暮光高地,1476,13,0,0,6,0,0,0,0,0,0,0,0
阿什兰,1478,572,0,0,6,0,0,0,0,0,0,0,0
营救贝恩,1479,556,0,0,6,0,0,0,0,0,0,0,0
麦卡贡,1490,876,0,0,4,0,5,0,0,0,0,0,0
麦卡贡,1491,876,0,0,4,0,5,0,0,0,0,0,0
麦卡贡,1493,876,0,0,4,0,5,0,0,0,0,0,0
麦卡贡,1494,876,0,0,4,0,5,0,0,0,0,0,0
麦卡贡,1497,876,0,0,4,0,5,0,0,0,0,0,0
辛艾萨莉,1499,1355,0,0,5,0,0,0,0,2,0,0,0
,1500,1355,0,0,5,0,0,0,0,0,0,0,0
潮落岛,1501,876,0,0,6,0,0,0,0,0,0,0,0
琼花村,1502,424,0,0,6,0,0,0,0,0,0,0,0
纳沙塔尔,1504,0,4,2,2,0,4,0,0,0,5350,0,0
斯坦索姆,1505,23,0,0,4,0,0,0,0,0,0,0,0
永恒王宫,1512,1355,0,0,4,0,0,0,0,0,0,0,0
永恒王宫,1513,1355,0,0,4,0,0,0,0,0,0,0,0
永恒王宫,1514,1355,0,0,4,0,0,0,0,0,0,0,0
永恒王宫,1515,1355,0,0,4,0,0,0,0,0,0,0,0
永恒王宫,1516,1355,0,0,4,0,0,0,0,0,0,0,0
永恒王宫,1517,1355,0,0,4,0,0,0,0,0,0,0,0
永恒王宫,1518,1355,0,0,4,0,0,0,0,0,0,0,0
永恒王宫,1519,1355,0,0,4,0,0,0,0,0,0,0,0
永恒王宫,1520,1355,0,0,4,0,0,0,0,0,0,0,0
卡拉赞墓穴,1521,0,0,0,6,0,0,0,0,0,0,0,0
崩塌的洞穴,1522,1462,0,0,5,0,0,0,0,0,0,0,0
Solesa Naksu [DNT],1523,0,0,0,3,0,0,0,0,0,0,0,0
,1524,1355,0,0,5,0,0,0,0,0,0,0,0
雷文德斯,1525,1550,6,0,3,0,0,0,0,0,0,0,746
奥丹姆,1527,12,326,0,3,10,0,0,75731,0,0,1,703
纳沙塔尔,1528,947,68,0,6,0,0,0,0,3,0,0,0
锦绣谷,1530,424,70,0,3,10,1,0,71889,0,0,2,703
渣客城,1531,194,64,0,6,0,0,0,0,0,0,0,0
渣客城,1532,194,0,0,6,0,4,0,0,4,0,0,0
晋升堡垒,1533,1550,6,0,3,0,0,0,0,0,0,0,743
奥格瑞玛,1534,12,0,0,6,0,5,0,0,0,0,0,0
杜隆塔尔,1535,12,0,0,6,0,0,0,0,0,0,0,70
玛卓克萨斯,1536,1550,6,0,3,0,4,0,0,4,0,0,745
奥特兰克山谷,1537,25,0,0,6,0,0,0,0,0,0,0,0
黑翼血环,1538,36,0,0,4,0,0,0,0,0,0,0,0
黑翼血环,1539,36,0,0,4,0,0,0,0,0,0,0,0
起源大厅,1540,249,0,0,4,0,0,0,0,0,0,0,0
起源大厅,1541,249,0,0,4,0,0,0,0,0,0,0,0
起源大厅,1542,249,0,0,4,0,0,0,0,0,0,0,0
噬渊,1543,1550,6,0,3,0,0,0,80614,0,0,6,2098
魔古山宫殿,1544,390,0,0,4,0,0,0,0,0,0,0,0
魔古山宫殿,1545,390,0,0,4,0,0,0,0,0,0,0,0
魔古山宫殿,1546,390,0,0,4,0,0,0,0,0,0,0,0
魔古山宝库,1547,390,0,0,4,0,0,0,0,0,0,0,0
魔古山宝库,1548,390,0,0,4,0,0,0,0,0,0,0,0
魔古山宝库,1549,390,0,0,4,0,0,0,0,0,0,0,0
暗影界,1550,946,2304,0,2,0,0,0,0,0,0,0,0
时光之穴,1552,71,0,0,4,0,0,0,0,0,0,0,0
时光之穴,1553,71,0,0,4,0,0,0,0,0,0,0,0
毒蛇神殿,1554,102,0,0,4,0,0,0,0,0,0,0,0
风暴要塞,1555,109,0,0,4,0,0,0,0,0,0,0,0
