ID,Description_lang,Parent,Amount,Operator,CriteriaID,OrderIndex,Flags
68939,合剂,68937,1,0,41637,1,0
68940,帽子,68937,1,0,41638,2,0
68941,小刀,68937,1,0,41639,3,0
68942,在库尔提拉斯完成4个世界任务（部落阵营战役）,0,4,5,0,0,4096
68943,,68942,0,0,41640,0,0
68944,,68942,0,0,41641,1,0
68945,,68942,0,0,41642,2,0
68946,在赞达拉完成4个世界任务（联盟阵营战役）,0,4,5,0,0,4096
68947,,68946,0,0,41643,0,0
68948,,68946,0,0,41644,1,0
68949,,68946,0,0,41645,2,0
68950,不组队的情况下搭乘灭世空战机甲，在30秒内完成纳兹米尔世界任务“阻止鲜血巨魔末日仪式”。,0,0,4,0,0,0
68951,,68950,80,0,41646,0,2
68952,不组队的情况下骑上青蛙神灵，在45秒内完成纳兹米尔世界任务“卡格瓦的复仇”。,0,0,4,0,0,0
68953,,68952,150,0,41647,0,2
68954,8.0 Drustvar  - Sausage Sampler Achievement - KRB,0,0,4,0,0,0
68955,油炸野猪香肠,68954,1,0,41649,0,0
68956,闪金镇农场烟熏香肠,68954,1,0,41648,1,0
68957,毒心妖肠,68954,1,0,41650,2,0
68958,罗兰的著名腊肠,68954,1,0,41651,3,0
68959,罗思科·福莱尔的多肉肠,68954,1,0,41652,4,0
68960,迪米·吉恩的旭日猪肉,68954,1,0,41653,5,0
68961,可解锁黑铁矮人,0,0,4,0,0,0
68962,获得成就：|n战鼓震天,68961,0,0,41491,0,0
68964,成就 - 第七军团,0,1,4,0,0,2
68965,第七军团,68964,42000,0,41654,0,18
68966,成就 - 荣耀战团,0,1,4,0,0,2
68967,荣耀战团,68966,42000,0,41655,0,2
68968,条件树（新）,0,0,4,0,0,0
68970,不组队的情况下，在60秒内消灭纳兹米尔世界任务“别跟踪我，巨魔”中的所有入侵者。,0,0,4,0,0,0
68971,,68970,1,0,43158,0,2
68972,不组队的情况下，在60秒内消灭纳兹米尔世界任务“别跟踪我，巨魔”中的所有入侵者。,0,0,4,0,0,0
68973,,68972,1,0,41658,0,2
68974,可解锁玛格汉兽人,0,0,4,0,0,0
68976,获得成就：|n战鼓震天,68974,0,0,41493,0,0
68977,完成黑石深渊场景战役,0,0,4,0,0,4096
68978,完成黑石深渊场景战役,68977,0,0,41660,0,0
68979,为熔火之心碎片充能,0,0,4,0,0,4096
68980,为熔火之心碎片充能,68979,0,0,41661,0,0
68981,8.0 Kul Tiras: (DLA) - Outlaw Town - Bombing Run Achievement,0,0,4,0,0,130
68982,香蕉贮藏,68981,0,0,41662,0,16
68983,斯威提的大餐,68981,0,0,41663,1,16
68984,一车弯刀,68981,0,0,41664,2,16
68985,黑齿佳酿,68981,0,0,41665,3,16
68986,8.0 Kul Tiras: (DLA) - Achievement - Roko's Questline,0,0,4,0,0,0
68987,陈年佳酿,68986,0,0,41668,0,0
68988,8.0 Kul Tiras: (DLA) - Achievement - Estate Dance Floor,0,0,4,0,0,2
68989,,68988,1,0,41667,0,2
68990,崔克茜的事务,68986,0,0,41669,1,0
68991,卡灵顿的报酬,68986,0,0,41670,2,0
68992,赔本买卖,68986,0,0,41671,3,0
68993,长线骗局,68986,0,0,41666,4,0
68994,以角斗士排名在第一赛季3v3竞技场中赢得50场胜利,0,0,4,0,0,0
68995,在激活所有协和宝珠后击败奥迪尔的塔罗克（普通或更高难度）。,0,0,4,0,0,0
68996,,68995,0,0,41678,0,2
68997,8.0 Kul Tiras: (DLA) - Estate - Drag Race Achivement,0,0,4,0,0,0
68998,,68997,0,0,41679,0,2
68999,,68994,50,0,41680,0,1
69000,在“争霸艾泽拉斯”第1赛季获得悚然角斗士的始祖幼龙。,0,1,8,0,0,0
69001,悚然角斗士的始祖幼龙,69000,1,0,41681,0,2
69002,悚然角斗士的始祖幼龙,69000,0,0,41682,1,2
69003,探索德鲁斯瓦，走过世界地图中被遮住的各个角落。,0,0,4,0,0,0
69004,阿罗姆之台,69003,1,0,41685,0,0
69005,山丘墓园,69003,1,0,41686,1,0
69006,屠夫港,69003,1,0,41687,2,0
69007,克莱因,69003,1,0,41688,3,0
69008,赤红森林,69003,1,0,41689,4,0
69009,萧湾镇,69003,1,0,41690,5,0
69010,箭谷镇,69003,1,0,41691,6,0
69011,戈尔科瓦尔,69003,1,0,41692,7,0
69012,高山之路,69003,1,0,41693,8,0
69013,西部瞭望塔,69003,1,0,41694,9,0
69014,冰帷冰川,69003,1,0,41695,10,0
69015,维克雷斯庄园,69003,1,0,41696,11,0
69016,独一无二的宝藏：德鲁斯瓦,0,0,4,0,0,0
69017,蛛网覆盖的箱子,69016,1,0,41697,0,0
69018,商人的宝箱,69016,1,0,41698,1,0
69019,符文之缚宝藏,69016,1,0,41699,2,0
69020,符文之缚宝箱,69016,1,0,41700,3,0
69021,符文之缚宝匣,69016,1,0,41701,4,0
69022,妖术宝箱,69016,1,0,41702,5,0
69023,咒蛊宝箱,69016,1,0,41703,6,0
69024,迷惑宝箱,69016,1,0,41704,7,0
69025,附魔宝箱,69016,1,0,41705,8,0
69026,8.0 Achievement - Explore Zuldazar,0,0,4,0,0,128
69027,阿塔达萨,69026,0,0,41731,0,0
69028,阿塔格罗尔,69026,0,0,41734,1,0
69029,鲜血关口,69026,0,0,41735,2,0
69030,达萨罗,69026,0,0,41737,3,0
69031,惊珠浅滩,69026,0,0,41738,4,0
69032,洛阿神灵之园,69026,0,0,41740,5,0
69033,蛮荒之地,69026,0,0,41741,6,0
69034,碎枝林地,69026,0,0,41743,7,0
69035,獠牙岛,69026,0,0,41744,8,0
69036,塔兰吉的惩戒,69026,0,0,41746,9,0
69037,希巴拉,69026,0,0,41747,10,0
69038,泽布阿里,69026,0,0,41749,11,0
69039,事件：德鲁斯瓦,0,0,4,0,0,0
69040,贝茜,69039,1,0,41706,0,0
69041,箭鼠母兽,69039,1,0,41707,1,0
69042,钩尾女王蜂,69039,1,0,41708,2,0
69043,邪鳞,69039,1,0,41709,3,0
69045,骨暴,69039,1,0,41711,4,0
69046,暴食的雪人,69039,1,0,41712,5,0
69047,长牙,69039,1,0,41713,6,0
69048,古代石棺,69039,1,0,41714,7,0
69049,野兽仪式颅骨,69039,1,0,41715,8,0
69051,霜石,69039,1,0,41717,9,0
69052,坏脾气的瓦加波尔,69039,1,0,41718,10,0
69053,沸燃之箱,69039,1,0,41719,11,0
69054,格洛兹戈尔,69039,1,0,41720,12,0
69055,血角,69039,1,0,41721,13,0
69056,比绍尔,69039,1,0,41722,14,0
69057,利爪,69039,1,0,41723,15,0
69058,艾米莉·梅维尔,69039,1,0,41724,16,0
69059,追惘之鸦,69039,1,0,41725,17,0
69060,怨棘,69039,1,0,41726,18,0
69061,怨齿蛛母,69039,1,0,41727,19,0
69062,处决者布莱克威尔,69039,1,0,41728,20,0
69063,死亡伞菌,69039,1,0,42342,21,0
69064,海厄基,69039,1,0,41729,22,0
69065,铅拳船长,69039,1,0,41730,23,0
69066,背叛者阿尔文,69039,1,0,41732,24,0
69067,弧光鳗,69039,1,0,41733,25,0
69068,雪崩,69039,1,0,41736,26,0
69069,失控的傀儡,69039,1,0,41739,27,0
69070,暴食的野猪,69039,1,0,41742,28,0
69071,女巫玛莎,69039,1,0,41745,29,0
69072,三菌将士,69039,1,0,41748,30,0
69073,布赖丹·白墙,69039,1,0,41750,31,0
69074,中妖术的猎人,69039,1,0,41751,32,0
69075,事件：斯托颂谷地,0,0,4,0,0,0
69076,天籁女妖代达勒娅,69075,1,0,41753,0,0
69077,失窃的棘语者宝箱,69016,1,0,41752,9,0
69078,流亡者西弗勒斯,69075,1,0,41754,1,0
69079,破浪者斯寇洛兹,69075,1,0,41755,2,0
69080,刃兽王,69075,1,0,41756,3,0
69081,菇妖王,69075,1,0,41757,4,0
69082,拉格纳,69075,1,0,41758,5,0
69083,飞溅滑油,69075,1,0,41759,6,0
69084,巢母,69075,1,0,41760,7,0
69085,风雷,69075,1,0,41761,8,0
69086,旋风之翼,69075,1,0,41762,9,0
69087,柯蹄,69075,1,0,41763,10,0
69088,工头斯克里普斯,69075,1,0,41765,11,0
69089,8.0 Zuldazar - Dino Training - Achievement Criteria (JAK),0,0,4,0,0,128
69090,库式滑行 - 完成所有任务,0,0,4,0,0,0
69091,花式滑行,69090,1,0,41764,0,0
69092,冰冻自由式,69090,1,0,41766,1,0
69093,滑坡,69090,1,0,41768,2,0
69094,先天与后天,69089,1,0,41773,0,16
69095,成长空间,69089,1,0,41771,1,16
69096,眺望蓝天,69089,1,0,41770,2,16
69097,潦而不倒,69089,1,0,41767,3,16
69098,偷猎者赞恩,69075,1,0,41769,12,0
69099,平库肖恩,69075,1,0,41772,13,0
69100,粗心的格林斯考尔,69075,1,0,41774,14,0
69101,深牙,69075,1,0,41775,15,0
69102,鸣蟾,69075,1,0,41776,16,0
69103,腐化海豚,69075,1,0,41777,17,0
69104,克拉什塔辛,69075,1,0,41778,18,0
69105,受辱的达格鲁斯,69075,1,0,43470,19,0
69106,藤语者莱萨,69075,1,0,41782,20,0
69107,奇怪的蘑菇环,69075,1,0,41787,21,0
69108,德鲁斯瓦：被诅咒的野兽,0,0,4,0,0,0
69109,山羊,69108,1,8,0,0,8192
69110,,69109,1,0,41794,0,0
69111,鹿,69108,1,8,0,1,8192
69112,猪,69108,1,8,0,2,8192
69113,,69112,1,0,41783,0,0
69114,,69112,1,0,41784,1,0
69115,棘爪巢蛛,69108,1,8,0,3,8192
69116,野狼,69108,1,8,0,4,8192
69117,,69116,1,0,41779,0,0
69118,,69116,1,0,41780,1,0
69119,,69116,1,0,41781,2,0
69120,乌鸦,69108,1,8,0,5,8192
69121,兔子,69108,1,8,0,6,8192
69122,,69121,1,0,41790,0,0
69123,,69121,1,0,41791,1,0
69124,,69121,1,0,41792,2,0
69125,鹰,69108,1,8,0,7,8192
69126,,69125,1,0,41785,0,0
69127,,69125,1,0,41786,1,0
69128,,69125,1,0,41788,2,0
69129,,69125,1,0,41789,3,0
69130,棘背熊,69108,1,8,0,8,8192
69131,海狮,69108,1,8,0,9,8192
69132,马匹,69108,1,8,0,10,8192
69133,鲨鱼,69108,1,8,0,11,8192
69134,螃蟹,69108,1,8,0,12,8192
69135,“锤拳”海格尔,69075,1,0,41815,22,0
69136,8.0 Kul Tiras: (DLA) - Explore Tiragarde Souind,0,0,4,0,0,0
69137,尖角码头,69136,0,0,41799,0,0
69138,伯拉勒斯,69136,0,0,41801,1,0
69139,蕨木山,69136,0,0,41802,2,0
69140,自由镇,69136,0,0,41803,3,0
69141,诺文顿庄园,69136,0,0,41804,4,0
69142,海王湾,69136,0,0,41805,5,0
69143,遗弃垃圾堆,69136,0,0,41807,6,0
69144,凯宁斯营地,69136,0,0,41808,7,0
69145,哀嚎潮路,69136,0,0,41809,8,0
69146,戒卫岭,69136,0,0,41810,9,0
69147,消逝冰川,69136,0,0,41811,10,0
69148,飑风,69075,1,0,41816,23,0
69149,寒冰镰刀,69075,1,0,41817,24,0
69150,刺脊队长,69075,1,0,41818,25,0
69151,事件：提拉加德海峡,0,0,4,0,0,0
69152,审计员多尔普,69151,1,0,41793,0,0
69153,酒保比尔,69151,1,0,41795,1,0
69154,巴什穆,69151,1,0,41796,2,0
69155,黑眼巴特,69151,1,0,41797,3,0
69156,乌荆,69151,1,0,41798,4,0
69157,蜥母雷卓拉,69151,1,0,41800,5,0
69158,温特塞尔船长,69151,1,0,41806,6,0
69159,卡尔拉·斯莫克,69151,1,0,41812,7,0
69160,毒喙,69151,1,0,41813,8,0
69161,狐穴飞天魔隼,69151,1,0,41814,9,0
69162,啄肝鸥,69151,1,0,41819,10,0
69163,暴躁的库莱特,69151,1,0,41820,11,0
69164,林掌哨兵,69151,1,0,41821,12,0
69165,轻巧的梅森,69151,1,0,41822,13,0
69166,处境危险的商人,69151,1,0,41823,14,0
69167,梅里亚奈,69151,1,0,41824,15,0
69168,P4-N73R4,69151,1,0,41825,16,0
69169,头狼阿森亚,69151,1,0,41826,17,0
69170,怒号气泉元素,69151,1,0,41827,18,0
69171,髯加,69151,1,0,41828,19,0
69172,驭蜥者姆格,69151,1,0,41829,20,0
69173,锯齿巨鲨,69151,1,0,41830,21,0
69174,剧毒的颤鳞鳗,69151,1,0,41831,22,0
69175,呱呱,69151,1,0,41832,23,0
69176,深渊絮语者,69151,1,0,41833,24,0
69177,迅猛的塞希安,69151,1,0,41834,25,0
69178,泰匹斯特里亚,69151,1,0,41835,26,0
69179,逐浪者坦图洛斯,69151,1,0,41836,27,0
69180,泰蕾丝,69151,1,0,41837,28,0
69181,颚龟,69151,1,0,41838,29,0
69182,托特斯,69151,1,0,41839,30,0
69183,双心构造体,69151,1,0,41840,31,0
69184,食肉笞,69075,1,0,41841,26,0
69185,阿布辛兹修女,69075,1,0,41842,27,0
69186,瓦加·哮齿,69075,1,0,41843,28,0
69187,巢母阿卡达,69075,1,0,41844,29,0
69188,血腥的欧斯卡,69075,1,0,41845,30,0
69189,沙牙,69075,1,0,41846,31,0
69190,潮浪啸狼塔加,69075,1,0,41847,32,0
69191,残酷者贾卡拉,69194,1,0,41848,1,0
69192,玛尔登斯医生,69194,1,0,41849,0,0
69194,玛尔登斯医生或残酷者贾卡拉,69075,1,8,0,33,8224
69196,风蚀的纳兹曼尼石板,68596,1,0,41861,1,0
69197,开裂的石板,68596,1,0,41862,2,0
69198,事件：祖达萨,0,0,4,0,0,0
69199,阿塔祖尔之苟塔卡,69198,0,0,41850,0,0
69200,加兹拉卡,69198,0,0,41851,1,0
69201,黑暗史学家,69198,0,0,41852,2,0
69202,尊主塞拉雯,69198,0,0,41853,3,0
69204,黑暗低语者乔拉,69198,0,0,41855,13,0
69205,复生者哈克比,69198,0,0,41856,14,0
69207,乌库巴,69198,0,0,41858,15,0
69208,战争爬虫卡基西斯,69198,0,0,41859,16,0
69209,凶喙,69198,0,0,41863,17,0
69210,刀颚,69198,0,0,41864,18,0
69211,格纳特,69198,0,0,41865,19,0
69212,基博库,69198,0,0,41866,20,0
69213,荆翼,69198,0,0,41867,21,0
69214,坦巴诺,69198,0,0,41868,22,0
69215,查羽斯,69198,0,0,41869,4,0
69216,雷炙,69198,0,0,41870,5,0
69217,索洛塔尔的化身,69198,0,0,41871,6,0
69218,血囊蛛,69198,0,0,41872,7,0
69219,永恒者托拉斯科,69198,0,0,41873,8,0
69220,坎达克,69198,0,0,41874,9,0
69221,库尔卡赞,69198,0,0,41875,10,0
69222,戈拉坎,69198,0,0,41876,11,0
69223,乌布拉金,69198,1,0,41877,12,0
69224,8.0 Islands - Complete and Molten,0,0,4,0,0,2
69225,,69224,0,0,41880,0,2
69226,8.0 Islands - Complete and Un'gol,0,0,4,0,0,2
69227,,69226,0,0,41878,0,2
69228,8.0 Islands - Complete and Molten Heroic+,0,0,4,0,0,2
69229,,69228,0,0,41891,0,2
69230,8.0 Islands - Complete and Molten Mythic,0,0,4,0,0,2
69231,,69230,0,0,41898,0,2
69232,8.0 Islands - Complete and Molten PvP,0,0,4,0,0,2
69233,,69232,0,0,41905,0,2
69234,8.0 Islands - Complete and Skittering PvP,0,0,4,0,0,2
69235,,69234,0,0,41904,0,2
69236,8.0 Islands - Complete and Skittering Mythic,0,0,4,0,0,2
69237,,69236,0,0,41897,0,2
69238,8.0 Islands - Complete and Skittering Heroic+,0,0,4,0,0,2
69239,,69238,0,0,41890,0,2
69240,8.0 Islands - Complete and Skittering,0,0,4,0,0,2
69241,,69240,0,0,41879,0,2
69242,8.0 Islands - Complete and Dread PvP,0,0,4,0,0,2
69243,,69242,0,0,41903,0,2
69244,8.0 Islands - Complete and Dread Mythic,0,0,4,0,0,2
69245,,69244,0,0,41896,0,2
69246,8.0 Islands - Complete and Dread Heroic+,0,0,4,0,0,2
69247,,69246,0,0,41889,0,2
69248,8.0 Islands - Complete and Dread,0,0,4,0,0,2
69249,,69248,0,0,41881,0,2
69250,8.0 Islands - Complete and Rotting PvP,0,0,4,0,0,2
69251,,69250,0,0,41902,0,2
69252,8.0 Islands - Complete and Rotting Mythic,0,0,4,0,0,2
69253,,69252,0,0,41895,0,2
69254,8.0 Islands - Complete and Rotting Heroic+,0,0,4,0,0,2
69255,,69254,0,0,41888,0,2
69256,8.0 Islands - Complete and Rotting,0,0,4,0,0,2
69257,,69256,0,0,41882,0,2
69258,8.0 Islands - Complete and Verdant PvP,0,0,4,0,0,2
69259,,69258,0,0,41900,0,2
69260,8.0 Islands - Complete and Verdant Mythic,0,0,4,0,0,2
69261,,69260,0,0,41893,0,2
69262,8.0 Islands - Complete and Verdant Heroic+,0,0,4,0,0,2
69263,,69262,0,0,41886,0,2
69264,8.0 Islands - Complete and Verdant,0,0,4,0,0,2
69265,,69264,0,0,41883,0,2
69266,8.0 Islands - Complete and Whispering PvP,0,0,4,0,0,2
69267,,69266,0,0,41899,0,2
69268,8.0 Islands - Complete and Whispering Mythic,0,0,4,0,0,2
69269,,69268,0,0,41892,0,2
69270,8.0 Islands - Complete and Whispering Heroic+,0,0,4,0,0,2
69271,,69270,0,0,41885,0,2
69272,8.0 Islands - Complete and Whispering,0,0,4,0,0,2
69273,,69272,0,0,41884,0,2
69274,8.0 Islands - Complete and Un'gol PvP,0,0,4,0,0,2
69275,,69274,0,0,41901,0,0
69276,8.0 Islands - Complete and Un'gol Mythic,0,0,4,0,0,2
69277,,69276,0,0,41894,0,0
69278,8.0 Islands - Complete and Un'gol Heroic+,0,0,4,0,0,2
69279,,69278,0,0,41887,0,0
69280,8.0 Islands - Win AND PvP mode,0,0,4,0,0,2
69281,,69280,20,0,40565,0,1
69282,8.0 Islands - Win AND PvP mode,0,0,4,0,0,2
69283,,69282,50,0,40565,0,1
69284,完成所有海岛探险成就,0,7,4,0,0,0
69288,恐惧群岛（史诗难度）,69284,1,0,41909,0,0
69292,熔火海礁（史诗难度）,69284,1,0,41913,1,0
69296,腐化泥沼（史诗难度）,69284,1,0,41917,2,0
69300,飞掠谷（史诗难度）,69284,1,0,41921,3,0
69304,安戈尔废墟（史诗难度）,69284,1,0,41925,4,0
69308,青翠荒野（史诗难度）,69284,1,0,41929,5,0
69312,低语堡礁（史诗难度）,69284,1,0,41933,6,0
69313,获得10枚海员达布隆币。,0,0,4,0,0,2
69314,,69313,10,0,41934,0,1
69315,获得100枚海员达布隆币。,0,0,4,0,0,2
69316,,69315,100,0,41934,0,1
69317,收集1000000份艾泽里特,0,0,4,0,0,0
69318,,69317,1000000,0,41935,0,1
69319,收集30份艾泽里特能量。,0,0,4,0,0,0
69320,,69319,30,0,41936,0,1
69321,完成所有海岛探险任务。,0,0,4,0,0,0
69322,饱经风霜的宣传册,69321,1,0,41937,0,0
69323,扭动物质,69321,1,0,41938,1,0
69324,纠缠之根,69321,1,0,41939,2,0
69325,德鲁伊毛皮,69321,1,0,41940,3,0
69326,沃卢萨拉克的甲壳,69321,1,0,41941,4,0
69327,刀鳍狩猎矛,69321,1,0,41942,5,0
69328,损坏的罗盘,69321,1,0,41943,6,0
69329,烁光圣甲虫,69321,1,0,41944,7,0
69330,鱼人的眼球,69321,1,0,41945,8,0
69331,风险投资公司商业计划书,69321,1,0,41946,9,0
69332,破旧的暮光之鳞,69321,1,0,41947,10,0
69333,无疤的黑色鳞片,69321,1,0,41948,11,0
69334,元素之核,69321,1,0,41949,12,0
69335,魔法望远镜,69321,1,0,41950,13,0
69336,冰牙毛皮披风,69321,1,0,41951,14,0
69337,音波之石,69321,1,0,41952,15,0
69338,赤潮饮水角,69321,1,0,41953,16,0
69339,海礁指环,69321,1,0,41954,17,0
69340,远古墓穴之钥,69321,1,0,41955,18,0
69341,缺口硬币,69321,1,0,41956,19,0
69342,获得下列所有海岛探险战斗宠物。,0,0,4,0,0,0
69343,小凿,69342,1,0,41984,0,0
69344,尖嘴船长,69342,1,0,41983,1,0
69345,巴纳比,69342,1,0,41982,2,0
69346,波洛,69342,1,0,41981,3,0
69347,八爪鱼苗,69342,1,0,41980,4,0
69348,墨墨,69342,1,0,41979,5,0
69349,闪壳爬沙蟹,69342,1,0,41978,6,0
69350,燃网幼蛛,69342,1,0,41977,7,0
69351,岩蹄羊崽,69342,1,0,41976,8,0
69352,仿真厚指猩猩,69342,1,0,41975,9,0
69353,火绒幼犬,69342,1,0,41974,10,0
69354,沙壳鸣虫,69342,1,0,41973,11,0
69355,死钉毒蝎,69342,1,0,41972,12,0
69356,荆丛幼芽,69342,1,0,41971,13,0
69357,轻笑的火苗,69342,1,0,41970,14,0
69358,欢笑的石眷,69342,1,0,41969,15,0
69359,玩闹的霜眷,69342,1,0,41968,16,0
69360,淘气的微风,69342,1,0,41967,17,0
69361,小蹄,69342,1,0,41966,18,0
69362,小钳嘴,69342,1,0,41965,19,0
69363,赤鳞幼崽,69342,1,0,41964,20,0
69364,血石掘洞虫,69342,1,0,41963,21,0
69365,小鼻,69342,1,0,41962,22,0
69366,麝腹幼犊,69342,1,0,41961,23,0
69367,幼年盐壳龙虾人,69342,1,0,41960,24,0
69368,恐虫幼体,69342,1,0,41959,25,0
69369,寒光浪行者,69342,1,0,41958,26,0
69370,沃卢卡尔吸血蛛,69342,1,0,41957,27,0
69374,发现英雄的召唤布告牌,0,0,4,0,0,4096
69375,发现英雄的召唤布告牌,69374,0,4,0,0,4096
69376,发现英雄的召唤布告牌,69375,0,0,41986,0,0
69377,消灭被海星黏上的玩家,0,0,4,0,0,2
69378,,69377,1,0,41987,0,2
69379,发现大酋长的命令布告牌,0,0,4,0,0,4096
69380,发现大酋长的命令布告牌,69379,0,0,41988,0,0
69381,在海岛探险中救出下列所有探险者。,0,0,4,0,0,0
69382,瓦雷罗,69381,1,0,42041,0,0
69383,布鲁诺德,69381,1,0,42042,1,0
69384,艾林·天锤,69381,1,0,42043,2,0
69385,“无赖”斯普纳,69381,1,0,42044,3,0
69386,罗伊斯顿·P·克鲁齐利三世,69381,1,0,42045,4,0
69387,小锡,69381,1,0,42046,5,0
69388,提兹·电容,69381,1,0,42047,6,0
69389,吉姆奇·特里克班,69381,1,0,42048,7,0
69390,灼眼的弗兰基,69381,1,0,42049,8,0
69391,双毛袜,69381,1,0,42050,9,0
69392,学徒卡林,69381,1,0,42051,10,0
69393,脏须,69381,1,0,42052,11,0
69394,塞尔文斯特,69381,1,0,42053,12,0
69395,水语者戴师,69381,1,0,42054,13,0
69396,火芯,69381,1,0,42055,14,0
69397,布格勒,69381,1,0,42056,15,0
69398,制图师维齐奥,69381,1,0,42057,16,0
69399,格瑞格,69381,1,0,42058,17,0
69400,老李,69381,1,0,42059,18,0
69401,尤科,69381,1,0,42060,19,0
69402,长爪,69381,1,0,42061,20,0
69403,尼佐尼,69381,1,0,42062,21,0
69404,塔兹安加,69381,1,0,42063,22,0
69405,马纳佩,69381,1,0,42064,23,0
69406,阿尔万·兽心,69381,1,0,42065,24,0
69415,消灭下列所有部落勇士。,0,0,4,0,0,0
69416,加兹鲁维,69415,1,0,42069,0,0
69417,塞娜小姐,69415,1,0,42070,1,0
69418,斯卡基特,69415,1,0,42071,2,0
69419,绿腹船长,69415,1,0,42072,3,0
69420,多普,69415,1,0,42073,4,0
69421,神偷皮特,69415,1,0,42074,5,0
69422,星光法师维萨拉,69415,1,0,42075,6,0
69423,月镰佩拉尼,69415,1,0,42076,7,0
69424,符文书记卢萨里斯,69415,1,0,42077,8,0
69425,凤凰法师莱德拉,69415,1,0,42078,9,0
69426,凤凰法师莱莉雅,69415,1,0,42079,10,0
69427,烈日使者费拉希,69415,1,0,42080,11,0
69428,狂战士扎瑞,69415,1,0,42081,12,0
69429,暗影猎手贾洛阿,69415,1,0,42082,13,0
69430,巫医安布古,69415,1,0,42083,14,0
69431,马娜·焰语,69415,1,0,42084,15,0
69432,灵魂行者库拉,69415,1,0,42085,16,0
69433,烈日行者奥德尔,69415,1,0,42086,17,0
69434,消灭下列所有联盟勇士。,0,0,4,0,0,0
69435,嗜血的布莉欧娜,69434,1,0,42087,0,0
69436,“小刀”洛蒂,69434,1,0,42088,1,0
69437,瓦力格,69434,1,0,42089,2,0
69438,霜剑士塞拉费,69434,1,0,42090,3,0
69439,塑风师奥兰,69434,1,0,42091,4,0
69440,塑风师布莱森,69434,1,0,42092,5,0
69441,学者拉娜,69434,1,0,42093,6,0
69442,大法师塔姆拉,69434,1,0,42094,7,0
69443,守备官巴图尔,69434,1,0,42095,8,0
69444,晕乎乎的迪娜,69434,1,0,42096,9,0
69445,塔利·萨普纳波,69434,1,0,42097,10,0
69446,拉沙克·铁墙,69434,1,0,42098,11,0
69447,暮行者洛里纳斯,69434,1,0,42099,12,0
69448,裂隙之刃克莱恩,69434,1,0,42100,13,0
69449,织影者扎拉,69434,1,0,42101,14,0
69450,狡诈的芬雷,69434,1,0,42102,15,0
69451,凶猛的刚诺夫,69434,1,0,42103,16,0
69452,坚韧的劳尔,69434,1,0,42104,17,0
69453,完成所有海岛探险成就。,0,0,4,0,0,0
69454,,69453,0,0,42105,0,32
69455,,69453,0,0,42106,1,32
69456,,69453,0,0,42107,2,32
69457,,69453,0,0,42108,3,32
69458,,69453,0,0,42109,4,32
69459,,69453,0,0,42110,5,32
69460,,69453,0,0,42111,6,32
69461,,69453,0,0,42112,7,32
69462,,69453,0,0,42113,8,32
69463,不留活口,69453,1,8,0,9,0
69464,不留活口,69463,0,0,42115,0,1056
69465,不留活口,69463,0,0,42114,1,544
69466,碎裂的石板,68596,1,0,42116,3,0
69467,,68850,1,0,42117,0,2
69468,在“争霸艾泽拉斯”第1赛季中获得征服点数（部落）,0,0,4,0,0,0
69469,在第1赛季的评级PvP比赛中获胜而且评级达到争斗者或以上,69468,2400,0,42225,0,1
69470,拥有一件战争披风。,0,1,8,0,0,2
69471,,69470,0,0,42120,0,2
69472,,69470,0,0,42121,1,2
69482,攻城坦克,68116,1,0,42138,4,0
69491,,69111,1,0,42143,0,0
69492,,69111,1,0,42144,1,0
69493,,69111,1,0,42145,2,0
69494,,69120,1,0,42146,0,0
69495,,69120,1,0,42147,1,0
69496,,69131,1,0,42148,0,0
69497,,69132,1,0,42149,0,0
69498,,69132,1,0,42150,1,0
69499,,69133,1,0,42151,0,0
69500,,69134,1,0,42152,0,0
69501,,69130,1,0,42153,0,0
69502,,69130,1,0,42154,1,0
69503,8.0 Lordaeron Unlock - Alliance,0,0,4,0,0,0
69504,,69503,1,0,42155,0,0
69505,8.0 Lordaeron Unlock - Horde,0,0,4,0,0,0
69506,,69505,1,0,42156,0,0
69507,"8.0 Achievement - Zandalar - ""Paku'ai""",0,0,4,0,0,0
69508,,69507,5,0,42157,0,0
69509,8.0 Zandalar - Achievement - Raptari Rider - ZTO,0,0,4,0,0,0
69510,,69509,1,0,42158,0,0
69546,,66197,0,0,42169,10,0
69547,,66197,0,0,42183,24,0
69548,,66197,0,0,42170,11,0
69549,,66197,0,0,42167,8,0
69550,,66197,0,0,42172,13,0
69551,,66197,0,0,42179,20,0
69552,,66197,0,0,42163,4,0
69553,,66197,0,0,42188,29,0
69554,,66197,0,0,42187,28,0
69555,,66197,0,0,42194,35,0
69556,,66197,0,0,42165,6,0
69557,,66197,0,0,42193,34,0
69558,,66197,0,0,42164,5,0
69559,,66197,0,0,42180,21,0
69560,,66197,0,0,42184,25,0
69561,,66197,0,0,42173,14,0
69562,,66197,0,0,42171,12,0
69563,,66197,0,0,42192,33,0
69564,,66197,0,0,42161,2,0
69565,,66197,0,0,42162,3,0
69566,,66197,0,0,42181,22,0
69567,,66197,0,0,42191,32,0
69568,,66197,0,0,42190,31,0
69569,,66197,0,0,42189,30,0
69570,,66197,0,0,42182,23,0
69571,,66197,0,0,42166,7,0
69572,,66197,0,0,42174,15,0
69573,,66197,0,0,42178,19,0
69574,,66197,0,0,42176,17,0
69575,,66197,0,0,42177,18,0
69576,,66197,0,0,42186,27,0
69577,,66197,0,0,42175,16,0
