Name_lang,Description_lang,Map[0],Map[1],ID,JournalInstanceID,DungeonEncounterID,OrderIndex,FirstSectionID,UiMapID,MapDisplayConditionID,Flags,DifficultyMask
永恒者索克雷萨,德莱尼最伟大的战士会将自己的灵魂灌入闪闪发光的构装体，成为永远保护人民的警戒者。索克雷萨在堕入黑暗之前曾是主教议会的一员，他改造了这个神圣的仪式，试图在塔拉多的惨败之后，用一具扭曲的邪能构装体保存自己的灵魂。,0.595179,0.529666,1427,669,1794,8,11442,668,0,0,-1
高阶地狱火议会,数千名钢铁部落的兽人喝下了玛诺洛斯的鲜血，但只有很少数能像这三位勇士一样变得如此强大。作为虚空魔法的大师，影月氏族的流亡者，迪亚·暗语迅速展露头角，成为古尔丹的左膀右臂。古尔图格是一个永不满足的嗜血屠夫，身经百战未尝一败，只有剑圣朱倍尔索斯曾与他战成过平手。在被邪能腐蚀后，他们成为了古尔丹的亲卫和战争议会成员。,0.717552,0.676143,1432,669,1798,4,11538,665,0,0,-1
暗影领主艾斯卡,在复活泰罗克并重获力量的努力失败后，陷入沮丧的艾斯卡接受了古尔丹的招揽，以换取解除塞泰的古老诅咒的机会。如今，他已飞出暗影，重返天空。作为幻象与谎言的大师，艾斯卡的复仇之日已近在咫尺。,0.401112,0.761434,1433,669,1788,7,11506,666,0,0,-1
阿克蒙德,污染者阿克蒙德是最早背叛阿古斯德莱尼的艾瑞达之一，如今他已经成为黑暗泰坦萨格拉斯的左膀右臂，指挥着燃烧军团的大军。他跨越了时间与空间降临德拉诺，以确保入侵艾泽拉斯的计划如期展开，同时防止古尔丹令他的军团主子们失望。,0.584054,0.533375,1438,669,1799,13,11573,670,0,0,-1
祖霍拉克,被古尔丹从扭曲虚空深处召唤出来的祖霍拉克是最强大的虚空亡魂之一——这种寄生性的虚空生物以撕裂空间，吞噬现实位面的能量和生物为生。古尔丹扭曲了祖霍拉克，对他灌输了庞大的恶魔能量，并利用他的力量开启传送门，以召集燃烧军团的大军。,0.483931,0.507416,1447,669,1800,10,11680,667,0,0,-1
霸主卡扎克,霸主卡扎克再次从扭曲虚空现身，代表燃烧军团监督古尔丹的行动。他就站在塔纳安丛林的腐化中心——基尔加丹王座附近。,0.471061,0.215398,1452,557,0,4,11748,534,0,0,-1
提拉宋·萨瑟利尔,提拉宋曾是主人的盟友，后来为了得到更强大的力量而和燃烧军团狼狈为奸。被囚禁多年的他心中充满恨意，妨碍他的人都会惨遭折磨。如果碍事的碰巧是之前囚禁他的人，那就更痛快了。,0.244957,0.569164,1467,707,1815,1,12067,710,0,0,-1
阿什高姆,阿什高姆是拉格纳罗斯手下的一名副官，曾在卡利姆多的森林里肆意纵火，后来守望者们终于设法将他禁锢。守望者们无法彻底消灭阿什高姆，于是把他关在冰牢里。不幸的是，最近燃烧军团的入侵削弱了冰封阿什高姆多年的反制机关……,0.469741,0.791787,1468,707,1816,3,12095,711,0,0,-1
格雷泽,格雷泽和很多同类恶魔一样，能将凝望的目光汇聚成强有力的武器对付敌人。守望者发现把这种生物发射出的魔法反射回它本身就能使它陷入虚弱状态。他们利用这一点诱捕这种恶魔，并将其关在由镜子制成的监狱里。现在关不住了。,0.688762,0.482709,1469,707,1817,4,12386,711,0,0,-1
科达娜·邪歌,奸细。叛徒。放逐者。科达娜曾追随卡德加的先锋部队，将加尔鲁什赶进黑暗之门，并为阻止暗影议会的阴谋而奋斗。但古尔丹的黑暗魔法腐蚀了她的心灵，把她变成了自己的终极武器。她曾是恪尽职守的楷模，而现在却成为了瓦解守望者的工具。,0.5,0.772334,1470,707,1818,5,12396,712,0,0,-1
瑟芬崔斯克,驻扎在艾萨拉之眼的纳迦对北部边界敬而远之。因为那里的浅滩上住着一只古老的有鳞怪兽，它偶尔会伸出脖子吞掉附近的猎物。,0.563401,0.350865,1479,716,1813,4,12007,713,0,0,-1
督军帕杰什,这名凶残的指挥官负责监督占领阿苏纳的纳迦军事力量，试图搜寻高戈奈斯潮汐之石。在积怨纳迦中，他的地位仅次于阿茜萨，而他的威信并不比阿茜萨低，下属对他无不敬畏。,0.54611,0.683718,1480,716,1810,1,12020,713,0,0,-1
海姆达尔,金盔金甲、高大魁梧的海姆达尔机警的守护着英灵殿的大门，一刻也不懈怠。他奉奥丁之命，防止没有资格的宵小之辈擅入英灵殿。他吹响号角还能招来附近盘旋的凶猛的风暴幼龙供他差遣。英灵殿由他当关，万夫莫开。,0.478916,0.395865,1485,721,1805,1,12104,704,0,0,-1
赫娅,赫娅生前是一位天下无敌的战士，她保卫瓦尔基拉免受一切威胁。她的勇气和事迹获得了泰坦监护者艾尔的注意。在赫娅去世后，她升入了英灵殿，艾尔赐予了她最崇高的奖赏：将她转化为一名瓦格里。,0.629518,0.847892,1486,721,1806,2,12044,704,0,0,-1
芬雷尔,在永恒猎场之中，强大的维库勇士们磨炼着他们的战斗技艺，竞相猎杀最巨大的猛兽。但不论是人还是猛兽，若是遇上了可怕的芬雷尔也只能慌忙逃窜。它是猎场的真正主宰，总是悄悄接近猎物，然后以惊人的速度一击致命。,0.283132,0.762048,1487,721,1807,3,12284,703,0,0,-1
神王斯科瓦尔德,古尔丹向维库国王斯科瓦尔德做了一个简单的提议：加入燃烧军团并获得最强的力量，不然等着他的是灭族的命运。渴望征战沙场、建功立业的斯科瓦尔德接受了军团的提议，并奉命执行一项至关重要的任务。他必须前往英灵殿取得奥丁的阿格拉玛之盾，并将其交给古尔丹。之后他才能踏上无尽的征服之路。,0.51506,0.825301,1488,721,1808,4,12128,705,0,0,-1
奥丁,泰坦守护者奥丁接受了泰坦万神殿的力量，奉命率领泰坦铸造的大军对抗上古之神。之后，他将英灵殿升入天空，召集最强大的维库勇士组建起一支大军保卫艾泽拉斯。但奥杜尔落入尤格萨隆的魔爪后，他遭到了洛肯的背叛，并被海拉诅咒，现在永远困在了英灵殿内。,0.515061,0.945738,1489,721,1809,5,12331,705,0,0,-1
积怨夫人,这个纳迦海巫出身积怨贵族，并受到艾萨拉女王本人的青睐。她驾驭着波涛和天空的力量，能粉碎妨碍积怨纳迦的一切敌人。,0.459654,0.5,1490,716,1811,2,12048,713,0,0,-1
深须国王,水手之中流传着海底巨人的传说，这个巨人会从深海中突然出现，并徒手把船只扯碎。据说他留下完好无损的船头当做肩甲和战利品穿在身上。大多数听众都不把这个传说当回事，认为这只是酒后的胡言罢了。,0.682998,0.512968,1491,716,1812,3,12049,713,0,0,-1
艾萨拉之怒,艾萨拉的一名心腹侍女主动提出愿意成为女王陛下复仇的工具。帕杰什失败后，走投无路的积怨导魔者召唤出了恐怖的艾萨拉之怒，其存在的目的就是消灭一切妨碍她的陆地行者。,0.57781,0.536744,1492,716,1814,5,12057,713,0,0,-1
伊凡尔,无法从暗夜井获取力量的伊凡尔被放逐进了黑暗的魔法回廊，他在那里漫无目的游荡，同时力量逐渐流失。但后来，他在苏拉玛的大图书馆的地基处发现了宝藏。现在他天天不知疲倦地破译那里的典籍，并吸取档案馆里圣物的力量维持生命。但圣物的力量只能维持他的肉体，他的心智依然日益衰弱。,0.168588,0.752882,1497,726,1827,1,12261,749,0,0,-1
科蒂拉克斯,这个巨大的构造体在苏拉玛的地道中巡逻，搜索并排除异常情况。他发现了一个异常，是暗夜井能量导管上的裂口，于是他前往修复。但在地道中游荡的外来生物也是异常，科蒂拉克斯同样会将其排除。,0.393372,0.776657,1498,726,1825,2,12187,749,0,0,-1
萨卡尔将军,古尔丹威胁说如果艾利桑德不满足他的要求，就把苏拉玛夷为平地。他并非随口说说而已。一支军团入侵部队挖地道潜入了城市，领队的是萨卡尔。他只待上头一声令下，就会冲上地面，在苏拉玛城内大开杀戒。,0.752161,0.502161,1499,726,1828,3,12494,749,0,0,-1
纳尔提拉,这只巨大的蜘蛛在一颗巨大的法力之树的树洞里筑巢。纳尔提拉在渗出的魔法能量长年累月的作用下拥有了奥术魔力，变成了魔法回廊里最可怕的捕食者。,0.619596,0.748559,1500,726,1826,4,12692,749,0,0,-1
顾问凡多斯,凡多斯是艾利桑德最倚重的顾问之一，他驾驭暗夜井魔力的能力仅次于艾利桑德本人。他通常不会亲自深入魔法回廊，但在留意到堕夜精灵抵抗军及其盟友的状态后，他感觉有必要亲自出马了。,0.484149,0.385447,1501,726,1829,5,12750,749,0,0,-1
堕落君王伊米隆,伊米隆曾是诺森德维库人的国王，也是个受人敬畏的强大战士。英灵殿的大门原本将在死后向他敞开。但渴望力量的他和巫妖王做了一笔黑暗的交易。被冒险者击败，他发现英灵殿的大门紧闭。因此，这位受诅咒的国王只能在噬魂之喉海岸的炼狱中苦苦煎熬。,0.533719,0.262906,1502,727,1822,1,12143,706,0,0,-1
哈布隆,神秘的灵魂摆渡人是纳格法尔号的掌舵人，他收集被诅咒的灵魂，并将其带到海拉的领地。哈布隆与堕落的瓦格里女王之间的关系尚不明了，但当微风吹起他的斗篷时，就会看到里面一片晶莹闪亮，宛如群星。有点奇怪。,0.724975,0.561642,1512,727,1823,2,12207,708,0,0,-1
融合之魂,在古尔丹施术将伊利丹的灵魂切离他的躯体时，无穷无尽的灵魂能量被释放了到了黑鸦堡垒中。这股能量将拉文凯斯家族的灵魂拉回到了他们远古的家园——残余的灵魂能量将他们融合成了一个巨大的怪物。,0.391566,0.614457,1518,740,1832,0,12238,751,0,0,-1
鲁西弗隆,,0.658633,0.374995,1519,741,663,1,0,232,0,0,-1
玛格曼达,,0.694339,0.236793,1520,741,664,2,0,232,0,0,-1
基赫纳斯,,0.330876,0.485334,1521,741,665,3,0,232,0,0,-1
加尔,,0.315094,0.689623,1522,741,666,4,0,232,0,0,-1
沙斯拉尔,,0.558406,0.852617,1523,741,667,5,0,232,0,0,-1
迦顿男爵,,0.523926,0.77632,1524,741,668,6,0,232,0,0,-1
萨弗隆先驱者,,0.828302,0.825472,1525,741,669,7,0,232,0,0,-1
焚化者古雷曼格,,0.68868,0.576416,1526,741,670,8,0,232,0,0,-1
管理者埃克索图斯,,0.84151,0.652831,1527,741,671,9,0,232,0,0,-1
拉格纳罗斯,,0.562265,0.533963,1528,741,672,10,0,232,0,0,-1
狂野的拉佐格尔,,0.419285,0.602438,1529,742,610,1,0,287,0,0,-1
堕落的瓦拉斯塔兹,,0.332819,0.275371,1530,742,611,2,0,287,0,0,-1
勒什雷尔,,0.505751,0.617476,1531,742,612,3,0,289,0,0,-1
费尔默,,0.464398,0.429507,1532,742,613,4,0,289,0,0,-1
埃博诺克,,0.34911,0.209583,1533,742,614,5,0,289,0,0,-1
弗莱格尔,,0.355376,0.371237,1534,742,615,6,0,290,0,0,-1
克洛玛古斯,,0.394223,0.7265,1535,742,616,7,0,290,0,0,-1
奈法利安,,0.703746,0.72462,1536,742,617,8,0,290,0,0,-1
库林纳克斯,,0.563507,0.357434,1537,743,718,1,0,247,0,0,-1
拉贾克斯将军,,0.58402,0.49128,1538,743,719,2,0,247,0,0,-1
莫阿姆,,0.328635,0.360511,1539,743,720,3,0,247,0,0,-1
吞咽者布鲁,,0.697866,0.620511,1540,743,721,4,0,247,0,0,-1
狩猎者阿亚米斯,,0.616841,0.905126,1541,743,722,5,0,247,0,0,-1
无疤者奥斯里安,,0.429149,0.695895,1542,743,723,6,0,247,0,0,-1
预言者斯克拉姆,,0.457866,0.522049,1543,744,709,0,0,320,0,0,-1
沙尔图拉,,0.445559,0.335896,1544,744,711,2,0,319,0,0,-1
顽强的范克瑞斯,,0.622995,0.218973,1545,744,712,3,0,319,0,0,-1
哈霍兰公主,,0.435303,0.503588,1546,744,714,5,0,319,0,0,-1
安其拉三宝,,0.284533,0.497434,1547,744,710,1,0,319,0,0,-1
维希度斯,,0.721456,0.178973,1548,744,713,4,0,319,0,0,-1
双子皇帝,,0.606584,0.697434,1549,744,715,6,0,319,0,0,-1
奥罗,,0.301969,0.818972,1550,744,716,7,0,319,0,0,-1
克苏恩,,0.570687,0.625126,1551,744,717,8,0,321,0,0,-1
仆役宿舍,,0.596409,0.287693,1552,745,0,0,0,350,0,0,-1
猎手阿图门,,0.452819,0.826154,1553,745,652,1,0,350,0,0,-1
莫罗斯,,0.27128,0.635385,1554,745,653,2,0,352,0,0,-1
贞节圣女,,0.834384,0.500042,1555,745,654,3,0,353,0,0,-1
歌剧院,,0.181023,0.35077,1556,745,655,4,0,353,0,0,-1
馆长,,0.494869,0.366155,1557,745,656,6,0,358,0,0,-1
埃兰之影,,0.716407,0.260001,1559,745,658,7,0,359,0,0,-1
特雷斯坦·邪蹄,,0.525638,0.696924,1560,745,657,8,0,360,0,0,-1
虚空幽龙,,0.359484,0.418462,1561,745,659,9,0,362,0,0,-1
国际象棋,,0.359484,0.616923,1562,745,660,10,0,363,0,4,-1
玛克扎尔王子,,0.514356,0.309231,1563,745,661,11,0,366,0,0,-1
莫加尔大王,,0.550255,0.570769,1564,746,649,0,0,330,0,0,-1
屠龙者格鲁尔,,0.199486,0.283077,1565,746,650,1,0,330,0,0,-1
玛瑟里顿,,0.691795,0.743077,1566,747,651,0,0,331,0,0,-1
不稳定的海度斯,,0.36359,0.847692,1567,748,623,0,0,332,0,0,-1
鱼斯拉,,0.402564,0.581538,1568,748,624,1,0,332,0,0,-1
盲眼者莱欧瑟拉斯,,0.417949,0.255385,1569,748,625,2,0,332,0,0,-1
深水领主卡拉瑟雷斯,,0.504103,0.176924,1570,748,626,3,0,332,0,0,-1
莫洛格里·踏潮者,,0.59641,0.260001,1571,748,627,4,0,332,0,0,-1
瓦丝琪,,0.722563,0.589231,1572,748,628,5,0,332,0,0,-1
奥,,0.501026,0.587692,1573,749,730,0,0,334,0,0,-1
空灵机甲,,0.264075,0.490686,1574,749,731,1,0,334,0,0,-1
大星术师索兰莉安,,0.74,0.48923,1575,749,732,2,0,334,0,0,-1
凯尔萨斯·逐日者,,0.500999,0.138461,1576,749,733,3,0,334,0,0,-1
雷基·冬寒,,0.127692,0.633846,1577,750,618,0,0,329,0,0,-1
安纳塞隆,,0.0856407,0.681538,1578,750,619,1,0,329,0,0,-1
卡兹洛加,,0.424103,0.358461,1579,750,620,2,0,329,0,0,-1
阿兹加洛,,0.357436,0.378461,1580,750,621,3,0,329,0,0,-1
阿克蒙德,,0.77282,0.283076,1581,750,622,4,0,329,0,0,-1
高阶督军纳因图斯,,0.439487,0.187651,1582,751,601,0,15578,340,0,0,-1
苏普雷姆斯,,0.663076,0.473846,1583,751,602,1,15588,339,0,0,-1
阿卡玛之影,,0.409743,0.88923,1584,751,603,2,15599,341,0,0,-1
塔隆·血魔,,0.394358,0.118461,1585,751,604,3,15628,343,0,0,-1
古尔图格·血沸,,0.539999,0.476922,1586,751,605,4,15645,342,0,0,-1
灵魂之匣,,0.613844,0.850768,1587,751,606,5,15661,342,0,0,-1
莎赫拉丝主母,,0.675383,0.367691,1588,751,607,6,15687,344,0,0,-1
伊利达雷议会,,0.473332,0.43846,1589,751,608,7,15700,345,0,0,-1
伊利丹·怒风,,0.527691,0.704613,1590,751,609,8,15731,346,0,0,-1
卡雷苟斯,,0.306154,0.510769,1591,752,724,0,0,335,0,0,-1
布鲁塔卢斯,,0.658973,0.864615,1592,752,725,1,0,335,0,0,-1
菲米丝,,0.727691,0.826153,1593,752,726,2,0,335,0,0,-1
艾瑞达双子,,0.641566,0.321,1594,752,727,3,0,335,0,0,-1
穆鲁,,0.46718,0.238462,1595,752,728,4,0,336,0,0,-1
基尔加丹,,0.46,0.616923,1596,752,729,5,0,336,0,0,-1
岩石看守者阿尔卡冯,,0.49335,0.168738,1597,753,1126,0,0,156,0,0,-1
风暴看守者埃玛尔隆,,0.627193,0.553059,1598,753,1127,1,0,156,0,0,-1
火焰看守者科拉隆,,0.363289,0.551625,1599,753,1128,2,0,156,0,0,-1
寒冰看守者图拉旺,,0.627151,0.363767,1600,753,1129,3,0,156,0,0,-1
阿努布雷坎,,0.306925,0.469885,1601,754,1107,0,0,163,0,0,-1
黑女巫法琳娜,,0.441725,0.360899,1602,754,1110,1,0,163,0,0,-1
迈克斯纳,,0.686466,0.152964,1603,754,1116,2,0,163,0,0,-1
药剂师诺斯,,0.346122,0.564531,1604,754,1117,3,0,165,0,0,-1
肮脏的希尔盖,,0.498172,0.456978,1605,754,1112,4,0,165,0,0,-1
洛欧塞布,,0.760165,0.283523,1606,754,1115,5,0,165,0,0,-1
教官拉苏维奥斯,,0.427469,0.459909,1607,754,1113,6,0,164,0,0,-1
收割者戈提克,,0.675078,0.596142,1608,754,1109,7,0,164,0,0,-1
天启四骑士,,0.301273,0.768225,1609,754,1121,8,0,164,0,0,-1
帕奇维克,帕奇维克要跟你玩！,0.541192,0.416887,1610,754,1118,9,0,162,0,0,-1
格罗布鲁斯,,0.615762,0.531547,1611,754,1111,10,0,162,0,0,-1
格拉斯,,0.462924,0.438272,1612,754,1108,11,0,162,0,0,-1
塔迪乌斯,,0.265857,0.145792,1613,754,1120,12,0,162,0,0,-1
萨菲隆,,0.565133,0.675014,1614,754,1119,13,0,167,0,0,-1
克尔苏加德,,0.365324,0.223293,1615,754,1114,14,0,167,0,0,-1
萨塔里奥,,0.505736,0.477055,1616,755,1090,0,0,155,0,0,-1
玛里苟斯,,0.384321,0.498566,1617,756,1094,0,0,141,0,0,-1
诺森德猛兽,,0.511514,0.527373,1618,757,1088,0,0,172,0,0,-1
加拉克苏斯大王,,0.463713,0.40548,1619,757,1087,1,0,172,0,0,-1
联盟的冠军,,0.42834,0.527373,1620,757,1086,2,0,172,0,8,-1
部落的冠军,,0.42834,0.527373,1621,757,1086,2,0,172,0,4,-1
瓦格里双子,,0.463713,0.649266,1622,757,1089,3,0,172,0,0,-1
阿努巴拉克,,0.532546,0.355289,1623,757,1085,4,0,173,0,0,-1
玛洛加尔领主,,0.391055,0.593338,1624,758,1101,0,0,186,0,0,-1
亡语者女士,,0.391055,0.86998,1625,758,1100,1,0,186,0,0,-1
冰冠冰川炮舰战,,0.219927,0.550191,1626,758,1099,2,0,187,0,4,-1
冰冠冰川炮舰战,,0.6905,0.550191,1627,758,1099,2,0,187,0,8,-1
死亡使者萨鲁法尔,,0.515422,0.21606,1628,758,1096,3,0,188,0,0,-1
烂肠,,0.198978,0.654874,1629,758,1097,4,0,190,0,0,-1
腐面,,0.198978,0.418259,1630,758,1104,5,0,190,0,0,-1
普崔塞德教授,,0.131101,0.532982,1631,758,1102,6,0,190,0,0,-1
鲜血王子议会,,0.52016,0.141491,1632,758,1095,7,0,190,0,0,-1
鲜血女王兰娜瑟尔,,0.511599,0.435467,1633,758,1103,8,0,191,0,0,-1
踏梦者瓦莉瑟瑞娅,,0.766814,0.736678,1634,758,1098,9,0,190,0,0,-1
辛达苟萨,,0.366325,0.231898,1635,758,1105,10,0,189,0,0,-1
巫妖王,,0.499296,0.528743,1636,758,1106,11,0,192,0,0,-1
烈焰巨兽,这辆巨型重甲坦克守卫着奥杜尔的庭院入口。守护者米米尔隆建造的烈焰巨兽其实是他的V0-L7R-0N武器平台的一部分。,0.493308,0.386712,1637,759,1132,0,17182,147,0,0,-1
掌炉者伊格尼斯,跟奥杜尔的其他泰坦造物一样，伊格尼斯如今也遵从上古之神尤格-萨隆的扭曲意志。这个硕大的火焰巨人一直在巨人熔炉劳作，创造着钢铁部队，势必要以尤格-萨隆之名征服艾泽拉斯。,0.383365,0.266253,1638,759,1136,1,17236,147,0,0,-1
锋鳞,维拉努斯，风暴峭壁的始祖龙族母，一直侍奉着守护者托里姆。后来他被洛肯捉住并被扭曲成了可怕的武器。掌炉者伊格尼斯遵从其主人的命令，把铁板焊接在锋鳞的外皮上，使它的攻击变得更为致命。,0.545846,0.264819,1639,759,1139,2,17251,147,0,0,-1
XT-002拆解者,米米尔隆设计这个发条造物时只给了它执行使命所需的基本智力，而他的使命就是在奥杜尔的废料场巡逻。XT-002渐渐把自己看成是守护者的儿子，而且经常像熊孩子一样乱发脾气。,0.488611,0.141492,1640,759,1142,3,17281,147,0,0,-1
钢铁议会,号令洛肯的钢铁军团的是三名令人望而生畏的将军，各自代表着一支独特的泰坦造物种族。唤雷者布隆迪尔、符文大师莫尔基姆，还有巨大的断钢者都以守护者的真正主人，邪恶的尤格-萨隆的名义而战。,0.156955,0.564406,1641,759,1140,4,17306,148,0,0,-1
科隆加恩,洛肯命令掌炉者伊格尼斯塑造了这名高大的巨人来守护破碎步道。科隆加恩的巨大手臂可以敲碎任何企图接近内部圣殿的入侵者。,0.37206,0.133581,1642,759,1137,5,17330,148,0,0,-1
欧尔莉亚,奥杜尔的档案管理员在观测场巡逻着，身边是数只凶猛的猎豹。无数世纪的孤独让欧尔莉亚身心俱疲，随着上古之神的力量日益强盛，她的最后一丝理智也终于烟消云散。,0.512595,0.571575,1643,759,1131,6,17346,149,0,0,-1
霍迪尔,巨人霍迪尔以前住在寒冬神殿，帮助风暴峭壁的冰巨人。如今这名守护者住在寒冬大厅的冰冷洞穴里，被迫为尤格-萨隆效力。,0.67038,0.638974,1644,759,1135,7,17441,149,0,0,-1
托里姆,多年来，托里姆相信是冰巨人谋杀了他挚爱的妻子西芙，将怒火对准了他的盟友，随后陷入了绝望。他后来得知，谋杀西芙的是他的哥哥洛肯。而此时洛肯则把托里姆捉住并带到了奥杜尔，让上古之神蒙蔽了这名守护者的心灵。,0.722005,0.485533,1645,759,1141,8,17520,149,0,0,-1
弗蕾亚,守护者弗蕾亚一直是所有生命的守护者，而帮助她的则是三名坚韧的长老。虽然她的温室依然生机勃勃，但其实她也已经屈从于上古之神的疯狂低语。,0.533669,0.228841,1646,759,1133,9,17375,149,0,0,-1
米米尔隆,米米尔隆是个才华横溢的发明家，在艾泽拉斯历史上创造了无数令人赞叹的机械。但在洛肯的影响下，这名奥杜尔的守护者如今只想创造战争与毁灭的机械。,0.436196,0.412397,1647,759,1138,10,17579,151,0,0,-1
维扎克斯将军,名为无面者的奇怪生物潜伏在奥杜尔的深处。他们中最强大的指挥官之一就是维扎克斯将军。他守护着通向尤格-萨隆监狱的扭曲通道。,0.567128,0.602997,1648,759,1134,11,17637,150,0,0,-1
尤格-萨隆,"清醒的梦境，梦中的怪物，千面的恶魔。

一切都必须屈服于主人的意志。你们的小小纷争只会让他变得更强。",0.683763,0.399364,1649,759,1143,12,17653,150,0,0,-1
观察者奥尔加隆,洛肯之死触发了对泰坦万神殿的警告：艾泽拉斯已经失去了首席管理员。观察者奥尔加隆被派遣前来评估是否有系统腐蚀的存在。如果有必要，这名星圣会触发整个世界的结构重组，消灭这个世界当前的一切居民。,0.792833,0.458222,1650,759,1130,13,0,148,54460,2,0
奥妮克希亚,,0.67237,0.309886,1651,760,1084,0,0,248,0,0,-1
海里昂,,0.491354,0.535788,1652,761,1150,0,0,200,0,0,-1
伊莉萨娜·拉文凯斯,拉文凯斯的女儿，上古之战后在守望者地窟中被囚禁了一万年。在玛维释放了被囚禁的恶魔猎手后，她也重获自由。回到故土后，为了保卫没能在上古之战时守护的家园，她献出了一切，包括自己的灵魂。,0.610929,0.591209,1653,740,1833,1,12273,752,0,0,-1
大德鲁伊格兰达里斯,格兰达里斯曾是艾泽拉斯最有才华的变形者之一，月光林地会定期将最有前途的学徒送到他那里接受熏陶。但很不幸，越是亲近自然的人就越容易被梦魇腐化，他也不例外。,0.243246,0.610348,1654,762,1836,1,12293,733,0,0,-1
橡树之心,橡树之心是莎拉达希尔上分出的树枝长成的古树，他经历过大分裂、大灾变和无数疫病，并顽强地存活了下来。这颗古树从梦境的精华中吸取力量，挺过了这些灾难。但现在，他力量的源泉变成了他堕落的本源。,0.436329,0.454728,1655,762,1837,2,12299,733,0,0,-1
德萨隆,德萨隆曾是一条年轻的绿龙，在世界之树的树荫之下照料幼崽。但现在却被梦魇吞噬，在仇恨和恐惧的迷雾中迷失了自我。他用强有力的双翼和令生命凋零的吐息向一切落入他手中的猎物倾泻怒火。,0.658232,0.461212,1656,762,1838,3,12307,733,0,0,-1
萨维斯之影,萨维斯曾是一名强大的法师，也是艾萨拉女王的谋臣，他后来与萨格拉斯达成协议，将燃烧军团第一次引入了艾泽拉斯。入侵失败后，萨维斯饱受诅咒与折磨，他现在从梦魇之中将自己真正的力量投射到我们的世界，为了摧垮老对手玛法里奥的意志而倾注自己所有的黑暗力量。,0.81241,0.856745,1657,762,1839,4,12313,733,0,0,-1
洛克莫拉,洛克莫拉是乌拉罗格·塑山的作品，它至今尚未完成。乌拉罗格希望这个水晶怒灵能歼灭一切反抗地底之王的敌人。创造这个怪兽的狂野魔法尚未完全生效，但已赋予洛克莫拉的所有碎片足够的恶意去摧毁它的敌人。,0.654786,0.470991,1662,767,1790,1,12341,731,0,0,-1
海拉,堕落的瓦格里女王海拉曾是奥丁的左膀右臂，负责将维库勇士的灵魂引入英灵殿，时刻准备着参加决定艾泽拉斯命运的最后一战。但洛肯背叛后，也说服了她与自己联手，背叛奥丁。她现在潜伏在地下的暗影国度，策划着复仇。,0.0943113,0.561641,1663,727,1824,3,12354,708,0,0,-1
可恨的斯麦斯帕,可恨的斯麦斯帕是一名凶残而庞大的莫尔葛中尉。他领导军团部队入侵了黑鸦堡垒，并指挥旗下的邪蝠部队从空中保卫这座要塞。,0.771159,0.23254,1664,740,1834,2,12376,754,0,0,-1
乌拉罗格·塑山,乌拉罗格·塑山是一名古代卓格巴尔，他一生都在追求更强大的力量。乌拉罗格依靠暴力与欺骗的手段，一步步成为了地底之王倚重的谋士。他因纳瓦罗格将“入侵者”带进家园而对他怀恨在心，并很乐意无情地夺走这些入侵者的生命。,0.453902,0.555892,1665,767,1791,2,12433,731,0,0,-1
乌索克,乌索克是一名荒野之神。这头古老的巨熊已守护艾泽拉斯多年，他也是熊怪的守护神，而且和德鲁伊变形术有着千丝万缕的联系。但当乌索克在灰熊丘陵的圣坛里沉睡之际，周围世界遭到了腐化，他在梦魇的折磨之下醒来，不过他的身心已经被扭曲。,0.478454,0.298479,1667,768,1841,4,12459,786,0,0,-1
库塔洛斯·拉文凯斯,黑鸦堡垒领主库塔洛斯·拉文凯斯在上古之战时曾是卡多雷抵抗军的指挥官，后来艾萨拉女王派瓦罗森将他暗杀。千万年后古尔丹的邪恶灵魂魔法唤醒了拉文凯斯以及他先祖们原已安息的灵魂。渴望复仇的燃烧军团强行把他的灵魂逼回他的躯体，并将他催眠，强迫他在脑海中一遍又一遍地浮现出上古之战的可怕景象。,0.374282,0.453164,1672,740,1835,3,12498,756,0,0,-1
纳拉萨斯,怪物之母纳拉萨斯自从奈萨里奥时代起就一直被卓格巴尔供奉为神明。他们不断向她献祭贡品，这样她就能孕育出一代代可怕的子孙供卓格巴尔用来对付敌人。无论如何，你必须赶在这头野兽被释放到至高岭肆虐之前将她除去，然后再直击地底之王。,0.313931,0.403971,1673,767,1792,3,12518,731,0,0,-1
夺心者卡什,这只可怕的生物被捕获于奥杜尔的深处，尤格萨隆被击败后，它一度处于无意识的状态。自从达拉然到达破碎群岛后，这头怪物神秘地苏醒了。只有紫罗兰监狱的强力结界才能困住它。,0.740635,0.460375,1686,777,1846,2,12575,732,0,0,-1
地底之王达古尔,达古尔是奈萨里奥时代以来最强大的地底之王。他确信只有自己才有权利运用卡兹格罗斯的力量，于是杀害了大酋长乌兰并夺走了至高岭牛头人的神器。现在，他使用锤子的力量在至高岭大肆破坏，粉碎一切与他为敌者。,0.170851,0.700688,1687,767,1793,4,12584,731,0,0,-1
米尔菲丝·法力风暴,米尔菲丝是技艺高超的工程学天才，她的性格似乎与其夫米尔豪斯截然相反。米尔菲丝聪明而又诡计多端，是个不可小觑的对手。,0.40634,0.415706,1688,777,1847,2,12607,732,0,0,-1
溃面,在冰冠堡垒陷落时，普崔塞德教授抓了很多实验对象。溃面很可能是更早时候制作的原型生物，但似乎是个失败的作品。它的后续作品就是大家耳熟能详的腐面和烂肠。,0.341499,0.277377,1693,777,1848,1,12640,732,0,0,-1
