ID,Name_lang,PlayerConditionID,VisibleTrackingQuestID,QuestFeedbackEffectID,Flags,MaxHeight,MinHeight,VignetteType,RewardQuestID,UiWidgetSetID
3492,唤雷者摩尔卡,66854,54694,89,32,30,-30,0,0,0
3493,光铸战争机甲,66855,54697,89,32,30,-30,0,0,0
3494,天空队长热火,66857,54699,89,32,30,-30,0,0,0
3495,托马斯·范德格里夫,66858,54700,89,32,30,-30,0,0,0
3496,攻城金刚,66860,54707,89,32,30,-30,0,0,0
3497,战刃工坊,0,0,488,64,0,0,0,0,0
3498,战刃工坊,0,0,489,64,0,0,0,0,0
3499,战刃工坊,0,0,490,68,0,0,0,0,0
3500,,0,0,299,66,0,0,0,0,0
3501,玛维·影歌,66901,0,468,6,0,0,0,0,0
3502,失落的赞达拉圣物,66925,0,88,2,0,0,0,0,0
3503,终焰者MkV型,67658,54768,89,32,0,0,0,0,0
3504,窃蛋龙恩查拉,0,54770,89,0,0,0,0,0,0
3505,席兹·加特沙克,67130,54839,89,32,30,-30,0,0,0
3506,踏胆者,67132,54537,89,32,30,30,0,0,0
3507,成熟的南瓜,0,0,108,1090,0,0,0,0,0
3508,熟透的芜菁,0,0,108,1090,0,0,0,0,0
3509,熟透的青瓜,0,0,108,1090,0,0,0,0,0
3510,熟透的胡萝卜,0,0,108,1090,0,0,0,0,0
3511,牦牛肉,0,0,108,1090,0,0,0,0,0
3512,矿石箱,64644,0,125,0,0,0,0,0,0
3513,奥尔敏·箭击,67202,54170,89,32,30,-30,0,0,0
3514,黑海岸宝箱,0,54872,88,0,30,-30,0,0,0
3515,黑海岸宝箱,0,54877,88,0,30,-30,0,0,0
3516,黑海岸宝箱,0,54879,88,0,30,-30,0,0,0
3517,黑海岸宝箱,0,54880,88,0,30,-30,0,0,0
3518,黑海岸宝箱,0,54881,88,0,30,-30,0,0,0
3519,阿加丝·苦艾,67658,54883,89,32,0,0,0,0,0
3520,微光之脊,67283,0,89,32,0,0,0,0,0
3521,克罗兹·血怒,67658,54886,89,32,0,0,0,0,0
3522,狂羽,67284,0,89,32,0,0,0,0,0
3523,奥威尔·史蒂文森,67658,54889,89,32,0,0,0,0,0
3524,黑掌,67659,54890,89,32,0,0,0,0,0
3525,晦角,67659,54891,89,32,0,0,0,0,0
3526,影爪,67659,54892,89,32,0,0,0,0,0
3527,鳞魔,67286,0,89,32,0,0,0,0,0
3528,埃达拉·怀特,0,54953,89,0,30,-30,0,0,0
3529,黑海岸宝箱,0,54908,88,0,30,-30,0,0,0
3530,黑海岸宝箱,0,54909,88,0,30,-30,0,0,0
3531,黑海岸宝箱,0,54910,88,0,30,-30,0,0,0
3532,黑海岸宝箱,0,54911,88,0,30,-30,0,0,0
3533,黑海岸宝箱,0,54912,88,0,30,-30,0,0,0
3534,艾泽里特裂口,54929,0,472,3398,0,0,0,0,0
3537,净化的宝箱,0,0,88,0,0,0,0,0,0
3538,理智恢复,0,0,517,1088,0,0,0,0,0
3540,秘密补给箱,61419,55375,305,4,0,0,0,0,0
3541,秘密补给箱,61419,55347,305,4,0,0,0,0,0
3542,秘密补给箱,61419,55388,305,4,0,0,0,0,0
3543,秘密补给箱,61418,55387,305,4,0,0,0,0,0
3544,秘密补给箱,61418,55389,305,4,0,0,0,0,0
3545,秘密补给箱,61419,55391,305,4,0,0,0,0,0
3546,麦卡贡中和者,69984,55207,902,66886,100,-100,0,0,0
3547,埋藏的宝藏,0,0,319,3398,0,0,0,0,0
3549,免费T恤！,0,0,90,1030,0,0,0,0,0
3550,废铁之王,69984,55364,89,1284,100,-100,0,0,0
3551,废铁之王,69984,55364,0,1284,100,-100,0,0,0
3552,机甲狼蛛,69984,55386,89,1284,100,-100,0,0,0
3553,断腭者,69984,55399,89,1284,100,-100,0,0,0
3554,鲍尔·涉塘者,69984,55405,89,1284,100,-100,0,0,0
3555,震岩,69984,55368,89,1284,100,-100,0,0,0
3556,太阳先知艾帕弗斯,0,55353,89,0,0,0,0,0,0
3557,太阳王道标,0,55356,520,1090,0,0,0,0,0
3559,守护者雷胡,0,55461,89,0,0,0,0,0,0
3560,幽光之星,5793,0,90,1030,0,0,0,0,0
3561,阿那瓦,0,55468,89,0,0,0,0,0,0
3562,太阳女祭司纽比特,0,55479,89,0,0,0,0,0,0
3563,粘糊糊的茧,68754,55475,88,0,0,-10,0,0,0
3564,粘糊糊的茧,68757,55476,88,0,0,-10,0,0,0
3565,粘糊糊的茧,68758,55477,88,0,0,-10,0,0,0
3566,粘糊糊的茧,68759,55478,88,0,0,-10,0,0,0
3567,云游节,0,0,90,1030,0,0,0,0,0
3568,狮父森布,0,55496,89,0,0,0,0,0,0
3569,工头西克-滕,0,55502,89,0,0,0,0,0,0
3570,蜘蛛收割者,0,55512,902,66886,100,-100,0,0,0
3571,深海之喉,69984,55514,89,1284,100,-100,0,0,0
3572,真菌人狂热者,69984,55367,89,1284,100,-100,0,0,0
3573,污秽具象,69984,55513,902,66886,100,-100,0,0,0
3574,夺命锯士,69984,55369,89,1284,100,-100,0,0,0
3575,火箭鸡暴怒,69984,55515,89,1350,100,-100,0,0,0
3576,虚空之根,0,55467,88,32,0,0,0,0,0
3577,高级斥候莫斯文,0,55518,89,0,0,0,0,0,0
3578,战争使者梅尼普塔,0,55354,89,0,0,0,0,0,0
3579,光刃训练场,76408,0,521,0,0,0,0,0,0
3580,晋升仪式,76407,0,521,0,0,0,0,0,0
3581,剔骨者,69984,55537,89,1284,100,-100,0,0,0
3582,阿叔提罗格,69984,55538,89,1284,100,-100,0,0,0
3583,波加克·砸颅,69984,55539,902,66886,100,-100,0,0,0
3584,失控的机械兽,69984,55544,902,66816,100,-100,0,0,0
3585,唾海,69984,55545,89,1284,100,-100,0,0,0
3586,保险柜机,69984,55546,902,66886,100,-100,0,0,0
3587,机械化的宝箱,69984,55547,88,0,0,0,0,0,0
3588,机械化的宝箱,69984,55548,88,0,0,0,0,0,0
3589,机械化的宝箱,69984,55549,88,0,0,0,0,0,0
3590,机械化的宝箱,69984,55550,88,0,0,0,0,0,0
3591,机械化的宝箱,69984,55551,88,0,0,0,0,0,0
3592,机械化的宝箱,69984,55552,88,0,0,0,0,0,0
3593,机械化的宝箱,69984,55553,88,0,0,0,0,0,0
3594,机械化的宝箱,69984,55554,88,0,0,0,0,0,0
3595,机械化的宝箱,69984,55555,88,0,0,0,0,0,0
3596,机械化的宝箱,69984,55556,88,0,0,0,0,0,0
3597,阿法留斯,0,55584,90,0,0,0,0,0,0
3598,食肉鞭笞者,0,55366,90,0,0,0,0,0,0
3599,沃寇斯,0,55603,90,0,0,0,0,0,0
3600,太阳王道标,76406,0,520,0,0,0,0,0,0
3601,书卷贤者诺拉,68360,0,154,0,0,0,0,0,0
3602,书卷贤者诺拉,68464,0,154,0,0,0,0,0,0
3603,书卷贤者诺拉,68465,0,154,0,0,0,0,0,0
3604,书卷贤者诺拉,68466,0,154,0,0,0,0,0,0
3605,书卷贤者诺拉,68467,0,154,0,0,0,0,0,0
3606,书卷贤者诺拉,68468,0,154,0,0,0,0,0,0
3607,太阳王道标,76405,0,520,0,0,0,0,0,0
3608,太阳王道标,76404,0,520,0,0,0,0,0,0
3609,卡奈布-提,0,55629,89,0,0,0,0,0,0
3610,风暴神龛,69213,0,525,1090,0,0,0,0,0
3611,日暮神龛,69214,0,525,1090,0,0,0,0,0
3612,拂晓神龛,69216,0,525,1090,0,0,0,0,0
3613,自然神龛,69217,0,525,1090,0,0,0,0,0
3614,沙漠神龛,69218,0,525,1090,0,0,0,0,0
3615,海洋神龛,69219,0,525,1090,0,0,0,0,0
3616,未封印的古墓,76403,0,520,0,0,0,0,0,0
3617,暴风城的幻象,0,0,526,1090,0,0,0,0,0
3618,时空裂隙,69244,0,528,1024,0,0,0,0,0
3619,加库拉大王,0,55671,89,0,50,-50,0,0,0
3620,阿玛赛特突袭舰队,76402,0,520,0,0,0,0,0,0
3621,噬骨者塔特,0,55682,89,0,0,0,0,0,0
3622,晋升者内贝特,0,55684,89,0,0,0,0,0,0
3623,阿特克拉蒙,0,55710,89,0,0,0,0,0,0
3624,“太阳之怒”瓦特-卡,0,55716,89,0,0,0,0,0,0
3625,火花女王皮恩普,69984,55810,89,1284,100,-100,0,0,0
3626,疯狂的穴居人,69984,55812,89,1284,100,-100,0,0,0
3627,锈羽,69984,55811,89,1284,100,-100,0,0,0
3628,齿轮检查者齿星,69984,55852,89,1284,100,-100,0,0,0
3629,老獠,69984,55853,89,1284,100,-100,0,0,0
3630,钢铁歌手弗莉萨,69984,55854,89,1284,100,-100,0,0,0
3631,宝石粉碎者,69984,55855,89,1284,100,-100,0,0,0
3632,氧化沥兽,69984,55856,89,1284,100,-100,0,0,0
3633,燃沸,69984,55857,89,1284,100,-100,0,0,0
3634,碎地者高洛克,69984,55814,89,1284,100,-100,0,0,0
3635,防窃者首领,69984,55858,89,1284,100,-100,0,0,0
3636,阿修先生,69984,55859,89,1284,100,-100,0,0,0
3637,溺魂之柱,0,56027,520,1090,0,0,0,0,0
3638,大型硬化锐壳龟,0,0,531,1090,0,0,0,0,0
3639,原始的鸣脊碎石蟹,0,0,531,1090,0,0,0,0,0
3640,毒鳍龙惊怖头领,0,0,531,1090,0,0,0,0,0
3641,硕大的积怨蛇王,0,0,531,1090,0,0,0,0,0
3642,高耸的洞穴烁壳蟹,0,0,531,1090,0,0,0,0,0
3643,上古海沟滑行者,0,0,531,1090,0,0,0,0,0
3644,入侵的堡礁行者,0,0,531,1090,0,0,0,0,0
3645,残忍的巨鳗,0,0,531,1090,0,0,0,0,0
3646,,0,0,283,514,0,0,0,0,0
3647,食人魔监督者,0,56051,89,0,0,0,0,0,0
3648,“黑拳”海默尔,0,56059,89,0,0,0,0,0,0
3649,神谕者莱萨斯,0,56060,89,0,0,0,0,0,0
3650,奥克泰尔·龙血,0,56061,89,0,0,0,0,0,0
3651,墓裔之惧,0,56062,520,1090,0,0,0,0,0
3652,虚空浮石,76401,0,520,0,0,0,0,0,0
3653,深渊仪式,76400,0,521,0,0,0,0,0,0
3654,复仇之土,0,56077,89,0,0,0,0,0,0
3655,无穷者兹洛昂,0,56084,92,0,0,0,0,0,0
3656,珍贵的食人魔宝物,0,56088,88,0,30,-30,0,0,0
3657,蜜胶块,0,0,540,0,0,0,0,0,0
3658,保护烈酒,76399,0,520,0,0,0,0,0,0
3661,斩兽者卢丁,0,56093,89,0,0,0,0,0,0
3662,浗,0,56094,89,0,0,0,0,0,0
3663,穆拉丁,0,0,534,1090,0,0,0,0,0
3664,图拉杨,0,0,535,1090,0,0,0,0,0
3665,达纳斯·托尔贝恩,0,0,536,1090,0,0,0,0,0
3666,伊崔格,0,0,537,1090,0,0,0,0,0
3667,洛坎,0,0,538,1090,0,0,0,0,0
3668,女伯爵莉亚德琳,0,0,539,1090,0,0,0,0,0
3669,兽母格鲁拉,0,56096,89,0,0,0,0,0,0
3670,腐蚀之泉,76398,0,520,0,50,0,0,0,0
3674,潮汐主母莱丝辛德拉,0,56106,90,0,0,0,0,0,0
3675,海潮领主阿库图斯,0,56122,90,0,0,0,0,0,0
3676,海潮领主迪斯派修斯,0,56123,90,0,0,0,0,0,0
3677,斯莱萨拉,0,56124,90,0,0,0,0,0,0
3678,被缚的护卫,76397,0,521,0,0,0,0,0,0
3684,虚空浮石,76396,0,520,0,0,0,0,0,0
3685,虚空浮石,76395,0,520,0,0,0,0,0,0
3686,被缚的护卫,76394,0,521,0,0,0,0,0,0
3687,锈痕王子,69984,56182,89,1284,100,-100,0,0,0
3688,愈虚者玛柯斯,0,56183,92,0,100,0,0,0,0
3689,战争物资箱,0,0,541,1090,0,0,0,0,0
3690,执行者KX-T57,0,56207,89,1284,100,-100,0,0,0
3691,堕落者维斯坎,0,56213,89,0,0,0,0,0,0
3692,梅勒修士,0,56237,89,0,0,0,0,0,0
3693,酋长梅克梅克,0,56255,89,0,0,0,0,0,0
3694,指挥官瑟鲁加,36348,0,542,1602,0,0,0,0,0
3695,大德鲁伊雷弗拉尔,36349,0,542,1602,0,0,0,0,0
3696,安恩加,36349,0,542,1602,0,0,0,0,0
3697,阿托米克,36348,0,542,1602,0,0,0,0,0
3698,吞噬者里吉兹克斯,0,56302,89,0,0,0,0,0,0
3699,紫晶尖壳蜗牛,0,56268,89,32,0,0,0,0,0
3700,盲光,0,56269,89,0,0,0,0,0,0
3701,裂谷萦绕者,0,56270,89,0,0,0,0,0,0
3702,刀齿恐鱼,0,56271,89,32,0,0,0,0,0
3703,恩佐斯的意志,0,56303,92,0,0,0,0,0,0
3704,深渊滑行者,0,56272,89,0,0,0,0,0,0
3705,榴鳞,0,56273,89,0,0,0,0,0,0
3706,深泽爬行者,0,56274,89,32,0,0,0,0,0
3707,针脊,0,56275,89,32,0,0,0,0,0
3708,沙堡,0,56276,89,32,0,0,0,0,0
3709,沙爪岩壳蟹,0,56277,89,32,0,0,0,0,0
3710,“头领”毒血,0,56278,89,0,0,0,0,0,0
3711,无目的阿尔加,0,56279,92,0,0,0,0,0,0
3712,全视者奥玛基尔,0,56280,92,0,0,0,0,0,0
3713,阿尼莫纳,72174,56281,92,0,0,0,0,0,0
3714,巢父灾鳞,0,56282,92,0,0,0,0,0,0
3715,窟晦恐蟹,0,56283,92,0,0,0,0,0,0
3716,长者乌努,0,56284,92,0,0,0,0,0,0
3717,古裔纳拉达,0,56285,92,0,0,0,0,0,0
3718,虹光烁壳蟹,0,56286,92,32,0,0,0,0,0
3719,柳藻,72173,56287,92,0,0,0,0,0,0
3720,奥洛努,71221,56288,92,0,0,0,0,0,0
3721,泰丰努斯亲王,0,56289,92,0,0,0,0,0,0
3722,沃特兰亲王,0,56290,92,0,0,0,0,0,0
3723,岩草蹒跚者,0,56291,92,0,0,0,0,0,0
3724,鳞母格拉提纳克丝,0,56292,92,0,0,0,0,0,0
3725,鳞母薇娜拉,0,56293,92,0,0,0,0,0,0
3726,鳞母佐迪亚,0,56294,92,0,0,0,0,0,0
3727,夏瑟拉,0,56295,92,0,0,0,0,0,0
3728,吞噬者席兹纳拉斯,0,56296,92,0,0,0,0,0,0
3729,巢母逐沙者,0,56297,92,0,0,0,0,0,0
3730,无声者,0,56298,92,0,0,0,0,0,0
3731,乌尔杜,72172,56299,92,0,0,0,0,0,0
3732,深渊之声,72185,56300,92,0,0,0,0,0,0
3733,深渊领主兹利基,0,56323,92,0,0,0,0,0,0
3734,苏醒者滕顾,0,56332,89,0,0,0,0,0,0
3735,饱食的齿轮啮咬者,69984,56367,89,1284,100,-100,0,0,0
3736,腐蚀性的机甲软泥,69984,56368,89,1284,100,-100,0,0,0
3737,大型蜜胶块,0,0,540,0,0,0,0,0,0
3738,不眠警卫,0,0,89,0,50,-50,0,0,0
3739,沸腾的远古恐魔,0,0,89,0,50,-50,0,0,0
3740,腐败的远古恐魔,0,0,89,0,50,-50,0,0,0
3741,无厌者沃格雷斯,0,0,92,0,50,-50,0,0,0
3742,腐化的宝箱,0,0,88,0,0,0,0,0,0
3743,蜜背收割者,73385,0,90,4,0,0,0,0,0
3744,繁茂花床,73385,0,91,1092,0,0,0,0,0
3745,老娜莎,71043,0,90,0,0,0,0,0,0
3746,蜜背篡位者,71046,0,90,0,0,0,0,0,0
3747,窃巢者古尔格,71047,0,90,0,0,0,0,0,0
3748,暗门猎蜂蛛,71048,0,90,0,0,0,0,0,0
3749,蜂巢杀手,71049,0,90,0,0,0,0,0,0
3750,食蜜者约拉格,71050,0,90,0,0,0,0,0,0
3751,奥布斯库隆,0,0,92,0,50,-50,0,0,0
3752,野猪人的宝藏,0,56579,88,0,30,-30,0,0,0
3753,失窃的宝藏,0,56581,88,0,30,-30,0,0,0
3754,,0,0,105,0,0,0,0,0,0
3756,废爪,69984,56737,89,1284,100,-100,0,0,0
3757,深渊召唤,70076,0,236,1090,0,0,0,0,0
3758,被困的泥仆,71667,56877,184,34,0,0,0,0,0
3759,指挥官敏泽拉,0,56882,553,1094,0,0,0,0,0
3760,施咒者妮塔拉,0,56890,553,1094,0,0,0,0,0
3761,督军扎兹加,0,56893,553,1094,0,0,0,0,0
3762,缚影者阿茜萨,0,56894,553,1094,0,0,0,0,0
3763,魔咒使瓦齐娜,0,56895,553,1094,0,0,0,0,0
3764,多米勒斯,0,0,89,34,0,0,0,0,0
3765,绯牙,0,56954,89,0,0,0,0,0,0
3767,强化的战车,76392,0,521,0,0,0,0,0,0
3768,螳螂妖孵化场,76390,0,520,0,0,0,0,0,0
3769,维尔纳尔前线,76389,0,521,0,0,0,0,0,0
3771,大型宝箱,0,57196,0,0,0,0,0,0,0
3772,黑暗帝国宝箱,0,57197,88,0,0,0,0,0,0
3773,黑暗帝国宝箱,0,57199,88,0,0,0,0,0,0
3774,晋升引擎,76161,0,520,0,0,0,0,0,0
3775,出土的守护者,76388,0,520,0,0,0,0,0,0
3776,出土的守护者,76387,0,520,0,0,0,0,0,0
3777,出土的守护者,76386,0,520,0,0,0,0,0,0
3778,出土的守护者,76385,0,520,0,0,0,0,0,0
3779,还魂射线,0,0,558,1088,0,0,0,0,0
3780,萨尔,0,0,559,1088,0,0,0,0,0
3781,智慧宝藏,0,57230,88,0,30,-30,0,0,0
3782,谦逊宝藏,0,57231,88,0,30,-30,0,0,0
3783,勇气宝藏,0,57232,88,0,30,-30,0,0,0
3784,纯洁宝藏,0,57233,88,0,30,-30,0,0,0
3785,太阳能收集器,76384,0,520,0,0,0,0,0,0
3786,太阳能收集器,76383,0,520,0,0,0,0,0,0
3787,大祭司特拉图斯,0,57236,92,0,30,-30,0,0,0
3788,导师布鲁图斯,0,57237,92,0,30,-30,0,0,0
3789,黑暗勇士,0,57238,92,0,30,-30,0,0,0
3790,教长卡莉娥佩,0,57239,92,0,30,-30,0,0,0
3791,阿玛赛特奴隶营地,76165,0,520,0,0,0,0,0,0
3792,掠牙者奥尔萨,0,57258,89,0,0,0,0,0,0
3793,四风之龙艾夏克,0,57259,89,0,0,0,0,0,0
3794,腐肉饕餮者,0,57273,89,0,0,0,0,0,0
3795,亥离,0,57344,92,0,0,0,0,0,0
3796,耀辉者玛米纳,0,57277,89,0,0,0,0,0,0
3797,犬师任衙,0,57345,89,0,0,0,0,0,0
3798,瑞龙,0,57346,92,0,0,0,0,0,0
3799,谦逊之钟,72455,0,73,0,0,0,0,0,0
3800,勇气之钟,72454,0,73,0,0,0,0,0,0
3801,智慧之钟,72459,0,73,0,0,0,0,0,0
3802,纯洁之钟,0,0,73,0,0,0,0,0,0
3803,狂热者泰科姆,0,57279,89,0,0,0,0,0,0
3804,勇士森-马特,0,57280,89,0,0,0,0,0,0
3805,岩石领主赫曦,0,57347,89,0,0,0,0,0,0
3806,侍战者塔斯普,0,57281,89,0,0,0,0,0,0
3807,忘却者,0,57342,89,0,0,0,0,0,0
3808,凝结心能,0,58296,89,0,0,0,0,0,0
3809,陵墓寡妇蛛,0,57285,89,0,0,0,0,0,0
3810,巨喉吉尔希尔,0,57341,89,0,0,0,0,0,0
3811,逃脱的变异体,0,57343,89,0,0,0,0,0,0
3812,风暴之啸,0,57348,89,0,0,0,0,0,0
3813,多卡尼歼灭者,0,57349,92,0,0,0,0,0,0
3814,玉石护卫,0,57350,92,0,0,0,0,0,0
3815,间谍大师胡尔阿奇,0,57351,89,0,0,0,0,0,0
3816,心能收集器,0,57337,90,0,0,0,0,0,0
3817,气壮河山夏凛,0,57358,89,0,0,0,0,0,0
3819,丹心魁麟昂德,0,57363,89,0,0,0,0,0,0
3820,提希冯,0,57364,89,0,0,0,0,0,0
3821,自动机商队,0,57367,90,0,0,0,0,0,0
3822,治疗怪物,76382,0,520,0,0,0,0,0,0
3823,破坏者虫群,76380,0,520,0,0,0,0,0,0
3824,秦的汤面餐车,76381,0,520,0,0,0,0,0,0
3825,虫群召唤器,76379,0,520,0,0,0,0,0,0
3826,数据畸体,0,57385,0,1284,100,-100,0,0,0
3827,数据畸体,0,57387,0,1284,100,-100,0,0,0
3828,数据畸体,0,57388,0,1284,100,-100,0,0,0
3829,数据畸体,0,57389,0,1284,100,-100,0,0,0
3830,博尔-盖斯,73557,57469,561,1024,0,0,0,0,0
3831,维尔提克饲育场,76378,0,520,0,0,0,0,0,0
3832,副官德卡利斯,73557,57482,561,1024,0,0,0,0,0
3833,唤醒仪式,76377,0,521,0,0,0,0,0,0
3834,维尔提克战旗,76376,0,521,0,0,0,0,0,0
3835,拷问者伊特纳斯,73557,57509,561,1024,0,0,0,0,0
3836,黑暗领主塔拉克西斯,73557,62282,561,1024,0,0,0,0,0
3837,虫群召唤器,76375,0,520,0,0,0,0,0,0
3838,虫群召唤器,76374,0,520,0,0,0,0,0,0
3839,强化的战车,76373,0,521,0,0,0,0,0,0
3840,恐虫孵化器,76372,0,520,0,0,0,0,0,0
3843,虫群召唤器,76371,0,520,0,0,0,0,0,0
3844,Soul Well,0,0,566,0,0,0,0,0,0
3845,螳螂妖孵化场,76370,0,520,0,0,0,0,0,0
3846,Blazing Pyrestone,0,0,567,0,0,0,0,0,0
3847,初生的吞噬者,73557,57573,561,1024,0,0,0,0,0
3848,游移哀伤,73557,59183,763,1024,0,0,0,0,0
3849,灵魂之锚,73557,57613,568,1098,0,0,0,0,0
3850,灵魂之锚,73557,57614,568,1098,0,0,0,0,0
3851,黑暗帝国宝匣,77608,57628,91,0,30,-60,0,0,0
3852,黑色宝箱,68527,57629,91,0,30,-60,0,0,0
3853,黑色宝箱,68527,57630,91,0,30,-60,0,0,0
3854,黑色宝箱,68527,57631,91,0,30,-60,0,0,0
3855,黑色宝箱,68527,57632,91,0,30,-60,0,0,0
3856,黑暗帝国宝箱,68527,57623,88,0,30,-60,0,0,0
3857,黑暗帝国宝箱,68527,57624,88,0,30,-60,0,0,0
3858,黑暗帝国宝箱,68527,57625,88,0,30,-60,0,0,0
3859,黑暗帝国宝箱,68527,57626,88,0,30,-60,0,0,0
3860,黑暗帝国宝箱,68527,57627,88,0,30,-60,0,0,0
3861,黑暗帝国宝箱,68527,57635,88,0,30,-60,0,0,0
3862,繁茂花床,73408,0,91,70,0,0,0,0,0
3863,千魂窖,76369,0,520,0,0,0,0,0,0
3864,沉重的魔古神器,76368,0,520,0,0,0,0,0,0
3865,建造仪式,76367,0,520,0,0,0,0,0,0
3866,巴鲁克歼灭者,76366,0,520,0,0,0,0,0,0
3867,枬天翔龙牢笼,76362,0,520,0,0,0,0,0,0
3868,电能强化,76361,0,520,0,0,0,0,0,0
3869,金枝守卫,76360,0,520,0,0,0,0,0,0
3870,风暴之选竞技场,76359,0,521,0,0,0,0,0,0
3871,血缚雕像,76358,0,520,0,0,0,0,0,0
3872,驯鹰者亚梅诺菲斯,0,57662,89,0,0,0,0,0,0
3873,神秘的石棺,76357,0,520,0,0,0,0,0,0
3874,缚龙,76356,0,521,0,0,0,0,0,0
3875,高阶护卫雷舍夫,0,57664,89,0,0,0,0,0,0
3876,被腐化的尼斐塞特守卫,0,57665,89,0,0,0,0,0,0
3877,腐化的理智掠夺者,0,57666,92,0,0,0,0,0,0
3878,血肉融合体,0,57667,89,0,0,0,0,0,0
3879,欺诈者阿克提斯,0,57669,89,0,0,0,0,0,0
3881,末日预言者瓦希利斯,0,57672,89,0,0,0,0,0,0
3882,思维窃贼沃斯,0,57673,89,0,0,0,0,0,0
3883,高阶执行者约兹里姆,0,57675,92,0,0,0,0,0,0
3884,腐化的原生质,0,57679,89,0,0,0,0,0,0
3885,恩佐斯的凝视,0,57680,89,0,0,0,0,0,0
3886,不可估量者勒霍兹基,0,57430,92,0,0,0,0,0,0
3887,意志破坏者伊弗里姆,0,57438,92,0,0,0,0,0,0
3888,癫狂伪装者阿弗罗姆,0,57437,92,0,0,0,0,0,0
3889,心能吞噬者拉亚斯,0,57436,92,0,0,0,0,0,0
3890,神智掠夺者佐斯拉姆,0,57435,92,0,0,0,0,0,0
3891,血肉饕餮者舒格舒尔,0,57439,92,0,0,0,0,0,0
3892,现实消化者罗约洛克,0,57434,92,0,0,0,0,0,0
3893,大执行官,0,57688,92,0,0,0,0,0,0
3894,末日语者修索斯,0,57432,92,0,0,0,0,0,0
3895,赫拉克隆,75351,57705,89,0,30,-30,0,0,0
3896,候选者的宝箱,73505,57708,88,4,30,-30,0,0,0
3897,浓缩腐化,0,57725,89,0,0,0,0,0,0
3898,虚空裂缝,76355,0,520,0,0,0,0,0,0
3899,召唤传送门,76354,0,520,0,0,0,0,0,0
3900,召唤传送门,76352,0,520,0,0,0,0,0,0
3901,召唤传送门,76351,0,520,0,0,0,0,0,0
3902,恩佐斯的执行者,76350,0,521,0,0,0,0,0,0
3903,恩佐斯的执行者,76349,0,521,0,0,0,0,0,0
3904,恩佐斯的执行者,76348,0,521,0,0,0,0,0,0
3905,恩佐斯的执行者,76347,0,521,0,0,0,0,0,0
3906,恩佐斯的执行者,76346,0,521,0,0,0,0,0,0
3907,虚空召唤,76345,0,520,0,0,0,0,0,0
3908,虚空召唤,76344,0,520,0,0,0,0,0,0
3909,虚空召唤,76343,0,520,0,0,0,0,0,0
3910,融合者的火堆,76342,0,520,0,0,0,0,0,0
3911,饮灵者,0,57456,521,0,0,0,0,0,0
3912,饮灵者,76340,0,521,0,0,0,0,0,0
3913,饮灵者,76339,0,521,0,0,0,0,0,0
3914,饮灵者,76338,0,521,0,0,0,0,0,0
3915,饮灵者,76337,0,521,0,0,0,0,0,0
3916,饮灵者,76336,0,521,0,0,0,0,0,0
3917,饮灵者,76335,0,521,0,0,0,0,0,0
3918,暗影典狱官洛斯科兹,0,57736,92,0,0,0,0,0,0
3919,魔古掠夺品,0,57213,88,0,0,0,0,0,0
3920,魔古掠夺品,0,57212,88,0,0,0,0,0,0
3921,魔古掠夺品,0,57211,88,0,0,0,0,0,0
3922,魔古掠夺品,0,57209,88,0,0,0,0,0,0
3923,魔古掠夺品,0,57208,88,0,0,0,0,0,0
3924,魔古掠夺品,0,57206,88,0,0,0,0,0,0
3925,魔古保险箱,71878,57214,88,0,0,0,0,0,0
3926,阿玛赛特之箱,0,55689,88,0,0,0,0,0,0
3927,阿玛赛特之箱,0,55690,88,0,0,0,0,0,0
3928,阿玛赛特之箱,0,55691,88,0,0,0,0,0,0
3929,阿玛赛特之箱,0,55698,88,0,0,0,0,0,0
3930,阿玛赛特之箱,0,55699,0,0,0,0,0,0,0
3931,阿玛赛特之箱,0,55700,88,0,0,0,0,0,0
3932,阿玛赛特圣箱,0,55692,88,0,0,0,0,0,0
3933,PH Rare - Needs Data,0,0,89,0,0,0,0,0,0
3934,腐化的剔骨者,0,57834,89,0,0,0,0,0,0
3935,恩佐斯的幻象,75823,0,570,66,0,0,0,0,0
3936,蜂蜜重击者,0,57674,90,0,0,0,0,0,0
3937,日华之球,0,0,571,1030,0,0,0,0,0
3938,母蛛螫肢,86130,58003,92,0,60,-60,0,0,0
3939,贪婪之毒,86130,58004,89,0,100,-100,0,0,0
3940,收藏家卡什,86130,58005,89,0,30,-60,0,0,0
3941,厌恶,86130,58006,89,0,30,-60,0,0,0
3943,操纵者伊戈修斯,0,0,89,0,0,0,0,0,0
3944,操纵者希洛戈斯,0,0,89,0,0,0,0,0,0
3945,暗影行者亚希格斯,0,0,89,0,0,0,0,0,0
3946,暗语者苏尔戈什,0,0,89,0,0,0,0,0,0
3947,暗语者夏斯古尔,0,0,89,0,0,0,0,0,0
3948,克拉格·摇塞,0,0,90,0,0,0,0,0,0
3949,监工佐克斯,86130,58091,89,0,30,-60,0,0,0
3950,猎魂者多依娜,0,58130,89,0,30,-50,0,0,0
3951,感染宝箱,68527,58132,88,0,30,-60,0,0,0
3952,感染宝箱,68527,58138,88,0,30,-60,0,0,0
3953,感染宝箱,68527,58139,88,0,30,-60,0,0,0
3954,感染宝箱,68527,58140,88,0,30,-60,0,0,0
