ID,Body_lang
567,"致$p，

感谢你事无巨细地叙述了最近的狩猎之旅。

这些似乎都和荒猎团目前的事务无关，但确实令人印象深刻。

我今天在戈姆之巢抗击一只暴怒的护卵者。守护者威尔洛在露台上射出了完美的一箭，拿下了最后一击。

可惜当时你不在场，否则你肯定也会钦佩他的准头。

继续狩猎吧，
狩猎队长柯莱恩"
568,"致$p，

你在之前的信件中报告了猎物的数量，我不会质疑它的精确性。

但是这个数字也太高了。我想你作为噬渊行者……

但我依然很享受狩猎竞赛，我也会尽量追上你。

自我收到你的上一封信以来，我已经完成了138次猎杀，并且……

<狩猎队长柯莱恩的字体越来越小。>

现在是152次！最后一波里有几个只是小虫子，但你已经领先了那么多，我当然不能挑三拣四了！

再接再厉，
狩猎队长柯莱恩"
569,"$p，收到你的来信时，我正在利爪之缘度过少有的宁静时刻。

我、其他猎人和林地卫士都很喜欢你最近的冒险故事。

希望你不介意让我和他们分享故事，你的传奇正在不断流传，可能远超你的想象。

毋庸置疑的是，噬渊行者的辉煌传说将在荒猎团的营火边流传不息了。

我很自豪能成为这段传说的一部分。

愿我们能再次狩猎，
狩猎队长柯莱恩"
570,"尊敬的$p，

希望这封信能送到你的手上。我现在已经会提防妖精们的主动帮助了，但这个妖精带来了你的信件！

或者……至少模仿得很像。

但我们应该已经熟识了，能够认出各自的书写方式。

至于邮件的内容，我的林地永远欢迎你。许多灵魂都在这里找到了安宁与平和，放下了过往的烦恼。我也一样。

只要你想卸下噬渊行者的重担，冬日林谷随时欢迎你。

诚挚的，
艾莉奥瑟"
571,"尊敬的$p，

你的上一封信件成为了林地热议的话题。

守护者莫兰对你最近的战斗故事钦佩不已。他希望你能多讲一些细节，包括在战斗中使用的战术定位理论。

纳洛尔因为你在旅途中见证的奇景而倾倒，那家伙都快坐不住了……

泰巴和工匠们想在你下次来访的时候观摩一下你的新装备。他们打算在修理的时候好好学习一下。

你在各个国度间传播知识的热情激励了所有人。

谢谢你，
艾莉奥瑟"
572,"尊敬的$p，

在我写这封信的时候，心能正如林地中的群星一般纷纷坠落。嬉笑着的炫翼在空中编织着它们。

提恩迪尼特尔还是一动不动，没有注意到肩上落下的一颗星……也可能是毫不在意吧。

看到这样的美妙时刻，你经历的所有苦战都变得值得了。在你为下一个目标不懈奋斗的时候，请别忘记这一点。

从你的上一封信来看，你的新目标似乎很有价值。

但是在你踏上自己的道路、承担作为噬渊行者的责任时，不要忘记在这样的安宁时刻中歇息片刻。

这会提醒我们战斗的理由。

安宁静歇，
艾莉奥瑟"
573,"嘿，$p，

在我想唤醒鲁力的时候，你的信刚好来了。

我冲他吼了几个小时，都没能让他动弹。可是他一听到你寄来了信，突然就打起了精神。人呐，呵呵。

反正我们都很喜欢你对下一场灰烬王庭的安排。听起来就很棒！

我们会想办法获得一份邀请的。你总不会把精彩内容都告诉了我们，结果却不请我们去吧？

对不对？

静候邀请，
丘法和朋友们"
574,"我长话短说，$p。

我没法说细节了，我“可能”在前面几场灰烬王庭中捎走了一些剩下的烟火。我也“可能”用它们吓坏了月莓女勋爵。

我现在只能开溜了，月莓女勋爵发誓要给我点颜色看看，而她要搞恶作剧可从来不会半途而废！

希望她以为是鲁力干的，毕竟抓他比较方便！

再送点烟火来！
落跑的丘法"
575,"嘿，朋友！

你的信让我更期待灰烬王庭了。我的兴奋指数已经爆表了！

所以什么时候举办呢？斯兰克宁一直问个不停，而阿乌尔也隔着整片林子向我投来恼怒的目光。

坦白地说，愤怒目光多半是我不好。但是斯兰克宁和我可没关系！你最好分享一些细节，让我跟他说说。

或者你可以直接到瓦尔仙林来转转，亲自给我们发邀请函！

能见到你一定很愉快。

聚会不停歇，
丘法"
576,"$p，

不知道上一次收到你的信是什么时候，希望没多久。

我在一堆金属锭下找到了你的信，上面还沾满了油。

只有十四个字还看得清，而且没能连成一句话。

我猜你在包裹里带来了新的珍玩。我估计已经找到、拆解并且至少拼起来一次了。

那确实很有启发性。

你的朋友，
米卡尼科斯"
577,"$p，

我好像忘记要去哪里以及为什么要去了。好像是个挺重要的地方。

我在包里翻出了你的信，也许你知道我该做什么？

如果这算是提示的话，我正在一棵参天大树附近，然后……没了。

请尽快发来指示。

你的朋友，
米卡尼科斯"
578,"$p，

不错的信，我很感谢你能分享在旅途中遇到的古物和技术图示。

我会先记住它们，然后把它们交给铸手，进行后续的研究与实验。

如果我没会错意的话，你送来的某张设计图可以为布隆制作一顶强大的新帽子。

我会尽快试试。

你的朋友，
米卡尼科斯

又及：布隆向你问好。"
579,"致$p，

下次在信里分享如此有趣的奇闻时，请事先提醒我。我差点就在其他文官面前笑开了花。

但你说得没错，西塔尔在灰烬王庭做……那件事的时候，确实让我很愉悦。你真是有不少了不起的朋友啊，$p。

我也很荣幸能成为其中的一员。

愿执政官的恩典照耀你，
文官阿得赖斯提斯

<信件底部还印着一行声明，字体略小。>
此信件及其内容都是执政官的所有物。"
580,"致$p，

谢谢你获得了德莱文将军的许可，为我送来了顽石军团的军规和章程副本。

这既能对我有所启发，也很适合在闲暇时间里阅读。

我很期待在下一次灰烬王庭上与将军和其他军队指挥官探讨。

愿我们早日相会，
文官阿得赖斯提斯

<信件底部还印着一行声明，字体略小。>
此信件及其内容都是执政官的所有物。"
581,"致$p，

感谢你的来信。读你的信时，我正坐在英雄之眠，俯瞰着远方的纯洁之巅。

这让我们回想起了在暗影界各地赢得的光辉胜利。

在这里，弃誓者还在袭击我们的神庙，尝试从内部颠覆我们。但我们终将让万物恢复秩序。

我们将会胜利，也必须胜利。

心怀荣耀，
文官阿得赖斯提斯

<信件底部还印着一行声明，字体略小。>
此信件及其内容都是执政官的所有物。"
582,"$p，

感谢你的来信。

信太长了。

下次简短些。

效率是万千追求之本。

西卡"
583,"$p，

西卡很高兴得知你的忙碌，非常好。

西卡也很忙，非常好。

有空来西卡的车间，就能不那么忙碌了。我们只做朋友之间的事。

西卡"
584,"$p，

信中的故事不错，西卡读给了所有前来求助的候选者听。

所有人都要听到西卡最好朋友的故事。

你现在是故事中的英雄了，快来亲自讲故事吧。

西卡"
585,"我的朋友，

很高兴能收到你的来信，我已经尽快回信了，希望你也会这么做。

我很喜欢阅读你的冒险奇闻，尤其是你与其他人团结一心、共同进退的时候。

告诉我，$p，在战友们身上，你见证过哪些振奋人心的牺牲与勇气之举呢？

我现在需要一些激励。

你的朋友，
裴拉戈斯"
586,"我的朋友，

我不知道你是否想在前一封信中传达悲伤之情，也许是我误解了。

但我希望能赠予你一些鼓励的话语。

你已经实现了惊人的成就，让暗影界团结在你的王子身后。

我们国度的英雄也集结在你的旗帜下，随着你一同向未知迈进。

我们国度的恶党只需听闻你的威名，就会畏缩屈服。

能称呼你为朋友也令我自豪无比。

诚挚的，
裴拉戈斯

又及：克雷雅想告诉你，她也为你自豪！"
587,"尊敬的$p，

我从裴拉戈斯手中夺下了纸笔，这样我就能给你写一次信了。

在写这封信的时候，我正飞行在半空，他在下面想方设法地劝我落地。

这不是我最自豪的时刻，但似乎是唯一能给你写信的方法。

现在我有了这个机会……却不知道该写些什么……

希望你一切都好，愿早日再会。

诚挚的，
克雷雅

又及：如果裴拉戈斯问起我写了什么，就说我写了一段振奋人心的话！"
588,"$p！

我收到了你的来信，但还没有收到产自雷文德斯的软泥和泥浆。我觉得本该有这么一批货的。

我的实验等不起，所以就算没有它们，我还是得继续。

你能否尽快把这批缺失的货物和一个泥仆一起送来？

最好是一个你想要除掉的泥仆，那就是双赢了！

先行谢过，
魔药设计师马里莱斯"
589,"$p，

在我能够阅读你的上一封信之前，凯文就截获了它。我现在写着这封信，而你的那封还在他的软泥里晃荡呢。

他似乎不肯把信交给我，信都已经融解了，我只能随他去了。

但我也因此获得了灵感，我想设计一种试验性软泥，然而……

你的老师，
魔药设计师马里莱斯

又及：凯文现在开心多了，这封信的内容一定令人愉快。"
590,"没时间客套了！

凋零密院有大危机了！（嗯，又一个危机……）

当然是凯文搞出来的，他一直在炫耀自己的帽子，显摆他的平衡能力，结果激怒了附近的巨型粘液！

它们径直向我们冲来，碾碎了视线所及的一切！我们都要完蛋了！

作为我的学徒，你必须继承起我未尽的事业，然后……

等等，它们好像走了。它们朝那座歪斜的塔楼去了。它们安静了下来。好极了。

没事了，一切照常。

你的老师，
魔药设计师马里莱斯"
591,"收到你的消息了，$p。

感谢你给伤逝剧场物色新的挑战者，等他们准备好了，就送他们来我这儿。

他们是谁、打哪儿来、到哪儿去，这我一概不管。

只要他们能打，竞技场就收。

说到这儿，你什么时候再来打一场？今天的战斗太无聊了，一半的观众都打瞌睡了。

——沃尔大师"
592,"你只要多讲些故事，就像上一封信一样，你很快就会成为传奇人物了。

监督者卡瓦洛斯现在会宣讲你的故事，让底下等待的粉丝们躁起来。

每当他讲到你完成致命一击的时候，现场那此起彼伏的欢呼声啊，你真该亲耳听听。哈哈！

等你手头的事情结束了，就回来继续战斗吧。观众已经开始念叨你的名字了！

——沃尔大师"
593,"瞧，$p，我很高兴你在暗影界完成了那么多壮举，但是你必须回到伤逝剧场来。

之前，妖女戴拉克斯绑起了五条胳膊，就凭那一只能用的手，轻松砍翻了整层的挑战者。真是太精彩了！

我让奥·拉里纳给你准备了艾泽拉斯的饮食，但因为你一直不来，它们都被伦希萨砸扁了。不过马塞尔·穆比还有很多微热的荒牛奶。

这你肯定喜欢，对不对？喝牛奶能强壮骨骼！

——沃尔大师"
594,"致$p，

谢谢你发来了近期军事行动的报告。我知道你不必这么做，但很感谢你与我分享暗影界各地的战局。

如果你有时间，我想和你讨论一下你在信中提及的不同寻常的战术。

这些战术看起来很奇特，但的确效果极佳。我很渴望学习一下。

为了玛卓克萨斯，
亚历山德罗斯·莫格莱尼"
595,"致$p，

根据你的要求，这是阴冷棱堡的现状报告。

不朽军团在此地的军势依然强健。

剑卫把守着北侧的大门和城墙，召唤师们正在召唤一位强大的盟友。

西侧入口的守备较为薄弱，但那里的士兵永不言败，我们一定可以守住。

缝合大师拉萨恩正在进行考察，希望在附近新建一个缝合场，以此巩固我们的防线。

为了玛卓克萨斯，
亚历山德罗斯·莫格莱尼"
596,"致$p，

你最近的信件让我十分惊喜，自从你来到了这里，我就越发频繁地回想起艾泽拉斯的时光。我知道时过境迁，物是人非，但也许有些地方未曾改变。

等我们的战役结束，我想和你多聊聊艾泽拉斯。我也许可以分享几个你会感兴趣的故事。

你的好友与浴血同胞，
亚历山德罗斯·莫格莱尼"
597,"尊敬的$p，

我确实很喜欢书信往来，但你需要明白，在如此不安全的邮件系统中询问敏感信息并非理智之举。

如果你想立刻获得这些问题的答案，我会派卡莱克亲自向你传达。

或者有一种更好的办法，你可以直接来弃绝之狱拜访我。

我更喜欢面对面的交往。

时刻守望，
瓦丝琪女男爵"
598,"尊敬的$p，

感谢你在上一封信中分享了如此有趣的情报。梅卡尔已经将其归入了档案，它早晚能派上用场。

作为回报，我会还你一个情报。伤逝剧场的无误者安吉奥其实名不副实。

我听说他已经失去了踏上竞技场的资格，因为他在战斗中频频失误。是沃尔大师亲自下的禁令。

很有趣，不是吗？

时刻守望，
瓦丝琪女男爵"
599,"我的小$p，

你不必详述你在玛卓克萨斯的活动。我很欣赏你在上一封信中的详尽描述，但是你大可放心，玛卓克萨斯发生的一切都躲不开我的眼睛。

但你愿意对我坦诚相待，这确实令我非常欣喜。我想我们现在是朋友了吧？

嗯，看来在玛卓克萨斯，还是有一件意料之外的事情。

时刻守望，
瓦丝琪女男爵"
601,"我由衷希望你不会真的以为我已经在扎雷殁提斯遇难。虽然难以启齿，但隐瞒合作伙伴假死着实不上道。

我的计划，用你们凡人的话来说，简直“一帆风顺”。

多亏了你的帮助，我得以在扎雷殁提斯制作了一个新的装置来穿梭宇宙。

我再也不会被困于噬渊了，与此同时威财团也以为我已经死了。

放眼整个宇宙，无穷的机会正等待我去发现。其实我还遇到一位名叫佐拉提奥斯的人，他自愿成为我的向导。

我相信当我需要可靠的伙伴时，我们会再见面的。

祝安
威·娜莉"
602,"你好，$n！

你上次在我的花园帮忙已经过去了一段时间了，所以我想告诉你我的焕生使命进行得如何。

这份工作很难，但成就感满满，而且植物都长得很好！我正在培育一种新的巨龙花，萤火虫们好像特别喜欢。当然， 凯希姬也对此很满意。

动物们一直都在对你发出感激的叫声！这里永远欢迎你，你可以来池塘边坐坐，听听，还能尝尝我们的收成！

别忘了驻足细嗅玫瑰，
花园护卫阿柯拉
"
603,"你好，$n，我是拉斯塔克。

我想再次感谢你帮助我们解决新生法池看护所的蜜蜂问题。孩子们一直在问起你，但是……我想他们认为你是一个神奇的蜜蜂管理员之类的。

可惜这已经演变成了他们的某种游戏，雏龙们看到你这么做后，就开始追着剩下的蜜蜂到处跑，这……很麻烦。但这完全不是你的错。

你给他们带来了很多快乐，而那也给我带来了快乐，这里随时欢迎你回来。

此致，
雏龙照看者拉斯塔克"
604,"你好啊，$n！

我想再次感谢你帮助我从那些元素手中拯救了角行鸟。我的第一个使命虽说出师不利，但现在我有了一个装满药膏的罐子，还有大量的角行鸟幼雏需要照顾！

这些小水珠不断地从泉水的顶部流下来。也许有一天，你可以从源头上阻止这些惹事精！期待在合适的时机与你相见。

旅途顺利，
角行鸟看护者达扎克罗丝"
605,"你好，$n。情况如何？

我希望你的旅行能让你得以帮助更多的人，做更多伟大的事！自从你帮忙之后，那些青蛙的状况大有改观。我们让龙蛙陷坑里的龙蛙乖乖听话，现在总有青蛙在陷坑和法池之间来回蹦跳。这对它们来说真是一项不错的锻炼。

如果你想顺路和那些青蛙、阿柯拉还有我打声招呼，我们随时都欢迎你。如若不然，就祝你的冒险进展顺利啦。

回头见，
青蛙护理员凯希姬

P.S.蛙蛙们向您问好！它们的呱呱就是你好的意思！"
606,"你好呀！我叫弥泽恩，我听说你找东西很在行。

事情是这样的，我最近一直在玩一款叫魔兽游戏机的新游戏，但我的硬币用完了。

我们要不要见一见，我来告诉你从哪儿可以再找点？"
607,"$n！我的冬裘方言研究获得了突破！是你帮忙起了个好头，所以我觉得我应该把这件好事告诉你。

到碧蓝林海的塞隆哨站来找我吧，我来跟你详细说说。 

- 索诺瓦·雪山"
608,"你好，$n。我一直在回想你上次的拜访。既然你跟卡雷苟斯关系这么好，我猜你应该知道他在哪。最近实在是很难找到他。

而你嘛……所有信使现在都知道你的大名了。我们下次见面时，我很想听听你在世界各地的冒险。

你有空的时候，可以把这封信转交给卡雷苟斯吗？希望我很快就会跟你们再度相见。

——姬蕾苟萨"
610,"$n，

玛维向我汇报说，她成功完成了使命，还介绍了你提供的帮助。

千万别忘了，你远远不止是名卫士。你不仅激励着你身边的人，还将我们的同胞团结在了一起。这意味着你是艾露恩最荣耀的钦选者。你永远都是我族的至宝。

玛维是对的。我们不能永远固守传统。我们必须继续进步，因为我们周围的世界也在不断进步。

为此，她推荐雷杉德尔作为哨兵部队的候选成员。我会亲自向他发出邀约。如果我们的守望者真从他身上看到了这份潜力，那他肯定有独特的天赋。

毕竟，她也在你身上看到了同样的天赋。

好好休息吧，阿玛杉。

泰兰德·语风"
611,"$n，

玛维向我汇报说，她成功完成了使命，还介绍了你提供的帮助。

过去我们惧怕奥术，但你让大家看到，只要技巧娴熟，心态认真，奥术也能为我们所用。

你不仅激励着你身边的人，还将我们的同胞团结在了一起。这意味着你是艾露恩最荣耀的钦选者。你永远都是我族的至宝。

玛维是对的。我们必须继续进步，因为我们周围的世界也在不断进步。

为此，她推荐雷杉德尔作为哨兵部队的候选成员。我会亲自向他发出邀约。如果我们的守望者真的从他身上看到了这份潜力，那他肯定有独特的天赋。

毕竟，她也在你身上看到了同样的天赋。

好好休息吧，阿玛杉。

泰兰德·语风"
620,我们在虚空中找到了一件物品，应该是你丢掉的吧？$B$B随信附上，请查收。
621,我们在虚空中找到了一件物品，应该是你丢掉的吧？$B$B随信附上，请查收。
