ID,Name_lang,CreatureID,PortraitFileDataID,UiTextureKitID,UiAnimScale,UiAnimHeight,Flags,AutoCombatantID
944,危害（减速）,92622,1138421,0,1,0.4,0,0
945,爪牙（扰乱）,104920,1396643,0,1.2,0.5,0,0
948,爪牙（诅咒）,104920,1396643,0,1.2,0.5,0,0
949,爪牙（致命）,104920,1396643,0,1.2,0.5,0,0
950,危害（扰乱）,92622,1138421,0,1,0.4,0,0
951,危害（诅咒）,92622,1138421,0,1,0.4,0,0
952,危害（致命）,92622,1138421,0,1,0.4,0,0
953,法术（扰乱）,92622,1138421,0,1,0.4,0,0
954,法术（减速）,92622,1138421,0,1,0.4,0,0
955,法术（诅咒）,92622,1138421,0,1,0.4,0,0
956,爪牙（强大）,104920,1396643,0,1.2,0.5,0,0
957,法术（强大）,92622,1138421,0,1,0.4,0,0
958,危害（强大）,92622,1138421,0,1,0.4,0,0
960,可耻的赞恩,104796,1341729,0,1.2,0.5,0,0
961,虫语集群,105270,1360250,0,1.2,0.5,0,0
962,军队训练假人,109595,1396617,0,1.2,0.5,0,0
963,邪能流星,92622,135800,0,1,0.4,1,0
964,危厄暗礁,92622,1396967,0,1,0.4,1,0
965,黑暗收割议会图书管理员,104796,1341729,0,1.2,0.5,0,0
966,蜘蛛巢穴,105270,1360250,0,1.2,0.5,0,0
967,邪能图腾偷猎集团,105064,1360245,0,1.2,0.5,0,0
968,女巫道恩,105067,1360238,0,1.2,0.5,0,0
969,凶残的斯奎什,105270,1360250,0,1.2,0.5,0,0
970,疯狂小鬼群,105064,1360245,0,1.2,0.5,0,0
971,鼠王,104796,1341729,0,1.2,0.5,0,0
972,下水道软泥怪,92622,460862,0,1,0.4,1,0
973,感染撕咬,92622,132127,0,1,0.4,1,0
974,啸魂者,105068,1360239,0,1.2,0.5,0,0
975,鹰身人的谋杀,105067,1360238,0,1.2,0.5,0,0
976,切割者拿诺什,104920,1396643,0,1.2,0.5,0,0
977,黑鸦刺客团体,104931,1341750,0,1.2,0.5,0,0
978,酒吧老板考特尔,104796,1341729,0,1.2,0.5,0,0
979,溅出的酒水,92622,1360979,0,1,0.4,1,0
980,身体不适,92622,1131284,0,1,0.4,1,0
981,缚血者特里隆,105065,1360246,0,1.2,0.5,0,0
982,邪能图腾白骨猎犬群,105066,1360233,0,1.2,0.5,0,0
983,邪能流星,92622,135800,0,1,0.4,1,0
984,鬼母多娜,105265,1360249,0,1.2,0.5,0,0
985,小鬼淤泥,92622,1135365,0,1,0.4,1,0
1004,暗夜诅咒,92622,1391773,0,1,0.4,1,0
1005,安德斯测试,305,1396620,0,1,0.4,0,0
1006,托林·斯科瓦尔德,105077,1360237,0,1.2,0.5,0,0
1007,冰浪,92622,237590,0,1,0.4,1,0
1008,激浪,92622,463570,0,1,0.4,1,0
1009,马里恩·夜怒,105266,1360248,0,1.2,0.5,0,0
1010,夜之子复国者分队,105265,1360249,0,1.2,0.5,0,0
1011,破碎屋顶,92622,1385913,0,1,0.4,1,0
1012,咸鱼斯提里,105062,1360232,0,1.2,0.5,0,0
1013,臭臭鱼,92622,533422,0,1,0.4,1,0
1014,古代召焰者的陪伴,109135,1396616,0,1.2,0.5,0,0
1015,奥术师淡鹬,109136,1396641,0,1.6,0.4,0,0
1016,海军上将咕咕噜,105062,1360232,0,1.2,0.5,0,0
1017,滑溜的鱼人群,105062,1360232,0,1.2,0.5,0,0
1018,军队训练假人,109595,1396617,0,1.2,0.5,0,0
1019,军队训练假人,109595,1396617,0,1.2,0.5,0,0
1020,裂隙制造者黛瓦丝,111759,1341749,0,1.2,0.5,0,0
1021,怀疑,109595,1396617,0,1.2,0.5,0,0
1022,可耻的赞恩,104796,1341729,0,1.2,0.5,0,0
1023,虫语集群,105270,1360250,0,1.2,0.5,0,0
1024,瓦里托斯,109606,1396634,0,1.2,0.5,0,0
1025,邪能追踪犬群,109607,1341745,0,1.2,0.5,0,0
1026,邪能喷涌,92622,135800,0,1,0.4,1,0
1027,猎风头龙,109621,1396639,0,1.2,0.5,0,0
1028,闪电吐息,92622,839974,0,1,0.4,1,0
1029,守门人,109622,1360242,0,1.2,0.5,0,0
1030,蔑魔狂热者集群,109623,1396642,0,1.2,0.5,0,0
1031,断体劈砍,92622,517163,0,1,0.4,1,0
1032,掠夺者乌格夫,109624,1396624,0,1.2,0.5,0,0
1033,大群的骨语符文斧兵,109625,1396623,0,1.2,0.5,0,0
1034,特兰·蔑侧,109626,1360240,0,1.2,0.5,0,0
1035,一批批无法安息的先祖,109625,1396623,0,1.2,0.5,0,0
1036,亡者之握,92622,136143,0,1,0.4,1,0
1037,暮牙,109628,1396640,0,1.2,0.5,0,0
1038,暮皮啸狼群,109627,1396640,0,1.2,0.5,0,0
1039,“大锤”伊赛尔,109957,1396637,0,1.2,0.5,0,0
1040,蔑潮女武神小队,109629,1396636,0,1.2,0.5,0,0
1041,鹰身人女巫,109722,1396625,0,1.2,0.5,0,0
1042,大群鹰身人,109723,1396628,0,1.2,0.5,0,0
1043,全能的多格,109724,1396626,0,1.2,0.5,0,0
1044,蜂拥的卓格巴尔,109726,1396629,0,1.2,0.5,0,0
1045,碾压者多巴什,109727,1396621,0,1.2,0.5,0,0
1046,双头怪集群,109728,1396635,0,1.2,0.5,0,0
1047,毁灭！,92622,537060,0,1,0.4,1,0
1048,狂怒,109729,1396632,0,1.2,0.5,0,0
1049,冰冻撕咬,92622,236801,0,1,0.4,1,0
1050,雪崩,92622,1385913,0,1,0.4,1,0
1051,山丘之王,109732,1396633,0,1.2,0.5,0,0
1052,霜崖唤石者小组,109733,1396631,0,1.2,0.5,0,0
1053,冰冻强风,92622,348288,0,1,0.4,1,0
1054,召唤者斯塔诺斯,109736,1396627,0,1.2,0.5,0,0
1055,萨尼恩,109756,1396618,0,1.2,0.5,0,0
1056,血精灵术士小组,109757,1396619,0,1.2,0.5,0,0
1057,缚血者斯丁特,105065,1360246,0,1.2,0.5,0,0
1058,邪能追踪犬群,109607,1341745,0,1.2,0.5,0,0
1059,贝雷特,109606,1396634,0,1.2,0.5,0,0
1060,邪能愤怒,92622,1109902,0,1,0.4,1,0
1061,谎言寻觅者,104933,1341758,0,1.2,0.5,0,0
1062,西风密探,109763,1401834,0,1.2,0.5,0,0
1063,狂野漩涡护卫,109764,1401836,0,1.2,0.5,0,0
1064,米斯图斯,109765,1401837,0,1.2,0.5,0,0
1065,风暴幼龙的子嗣,109766,1401835,0,1.2,0.5,0,0
1066,风暴降生,92622,1033907,0,1.2,0.5,1,0
1067,泽弗,109767,1401843,0,1.2,0.5,0,0
1068,狂风士兵小组,109768,1401840,0,1.2,0.5,0,0
1069,阿拉克里斯,109769,1401845,0,1.2,0.5,0,0
1070,强风冲击,92622,135833,0,1.2,0.5,1,0
1071,图尔莫斯,109770,1401844,0,1.2,0.5,0,0
1072,塞拉赞恩特使,109772,1401833,0,1.2,0.5,0,0
1073,破碎的洞穴,92622,1385913,0,1.2,0.5,1,0
1074,斯卡迪乌斯男爵,109775,1401848,0,1.2,0.5,0,0
1075,狂野地狱火护卫,109777,1401832,0,1.2,0.5,0,0
1076,烬网蛛后,109778,1401839,0,1.2,0.5,0,0
1077,烬网爬虫群,109779,1401838,0,1.2,0.5,0,0
1078,熔岩蛛网,92622,1032476,0,1.2,0.5,1,0
1079,焦血,109781,1401847,0,1.2,0.5,0,0
1080,喷发,92622,525023,0,1.2,0.5,1,0
1081,浮动熔岩,92622,237583,0,1.2,0.5,1,0
1082,碎地者伯格罗什,109783,1401841,0,1.2,0.5,0,0
1083,大群暮光暗法师,109784,1401846,0,1.2,0.5,0,0
1084,震地,109790,1401842,0,1.2,0.5,0,0
1085,可耻的赞恩,104796,1341729,0,1.2,0.5,0,0
1086,副官忒利厄斯,95161,1341749,0,1.2,0.4,0,0
1087,邪能火炮,92622,133009,0,1,0.4,1,0
1088,窒息邪雾,92622,841218,0,1,0.4,1,0
1089,副官忒利厄斯,95161,1341749,0,1.2,0.4,0,0
1090,猎风头龙,109621,1396639,0,1.2,0.5,0,0
1091,碾压者多巴什,109727,1396621,0,1.2,0.5,0,0
1092,全能的多格,109724,1396626,0,1,0.4,0,0
1093,暮牙,109628,1396640,0,1.2,0.5,0,0
1094,狂怒,109729,1396632,0,1.2,0.5,0,0
1095,守门人,109622,1360242,0,1.2,0.5,0,0
1096,鹰身人女巫,109722,1396625,0,1.2,0.5,0,0
1097,“大锤”伊赛尔,109957,1396637,0,1.2,0.5,0,0
1098,山丘之王,109732,1396633,0,0.9,0.4,0,0
1099,特兰·蔑侧,109626,1360240,0,1.2,0.5,0,0
1100,掠夺者乌格夫,109624,1396624,0,1.2,0.5,0,0
1101,贝雷特,109606,1396634,0,1.2,0.5,0,0
1102,瓦里托斯,109606,1396634,0,1.2,0.5,0,0
1103,疑心,109595,1396617,0,1.2,0.5,0,0
1104,蔑魔狂热者集群,109623,1396642,0,1.2,0.5,0,0
1105,大群的骨语符文斧兵,109625,1396623,0,1.2,0.5,0,0
1106,大群鹰身人,109723,1396628,0,1.2,0.5,0,0
1107,霜崖唤石者小组,109733,1396631,0,1.2,0.5,0,0
1108,双头怪集群,109728,1396635,0,1.2,0.5,0,0
1109,蔑魔狂热者集群,109623,1396642,0,1.2,0.5,0,0
1110,暮皮啸狼群,109627,1396640,0,1.2,0.5,0,0
1111,邪能追踪犬群,109607,1341745,0,1.2,0.5,0,0
1112,蔑潮女武神小队,109629,1396636,0,1.2,0.5,0,0
1113,蜂拥的卓格巴尔,109726,1396629,0,1.2,0.5,0,0
1114,一队队无法安息的先祖,109625,1396623,0,1.2,0.5,0,0
1115,虫语集群,105270,1360250,0,1.2,0.5,0,0
1116,黑鸦刺客团体,104931,1341750,0,1.2,0.5,0,0
1117,邪能图腾偷猎集团,105064,1360245,0,1.2,0.5,0,0
1118,血精灵术士小组,109757,1396619,0,1.2,0.5,0,0
1119,鹰身人的谋杀,105067,1360238,0,1.2,0.5,0,0
1120,邪能图腾白骨猎犬群,105066,1360233,0,1.2,0.5,0,0
1121,疯狂小鬼群,105064,1360245,0,1.2,0.5,0,0
1122,蜘蛛巢穴,105270,1360250,0,1.2,0.5,0,0
1123,冰冻撕咬,92622,1390943,0,1,0.4,1,0
1124,闪电吐息,92622,136050,0,1,0.4,1,0
1125,断体劈砍,92622,132215,0,1,0.4,1,0
1126,窒息邪雾,92622,841218,0,1,0.4,1,0
1127,喷发,92622,525023,0,1.2,0.5,1,0
1128,风暴降生,92622,136099,0,1.2,0.5,1,0
1129,强风冲击,92622,132845,0,1.2,0.5,1,0
1130,邪能流星,92622,135800,0,1,0.4,1,0
1131,邪能愤怒,92622,1344646,0,1,0.4,1,0
1132,感染撕咬,92622,132127,0,1,0.4,1,0
1133,雪崩,92622,612394,0,1,0.4,1,0
1134,邪能火炮,92622,252185,0,1,0.4,1,0
1135,邪能熔岩,92622,135793,0,1,0.4,1,0
1136,冰冻强风,92622,1033909,0,1,0.4,1,0
1137,亡者之握,92622,636332,0,1,0.4,1,0
1138,破碎的洞穴,92622,962046,0,1.2,0.5,1,0
1139,小鬼淤泥,92622,512902,0,1,0.4,1,0
1140,下水道软泥怪,92622,132108,0,1,0.4,1,0
1141,守门人,109622,1360242,0,1.2,0.4,0,0
1142,护钥者博恩,94413,1396637,0,1.2,0.5,0,0
1143,丁金盖尔副官,104931,1341750,0,1.2,0.5,0,0
1144,怪形,109729,1396632,0,1.2,0.5,0,0
1145,汗流如涌,109724,1396626,0,1.2,0.5,0,0
1146,邪恶的吉拉摩尔,105265,1360249,0,1.2,0.4,0,0
1147,莱克隆,105084,1360234,0,1.2,0.5,0,0
1148,希拉特·利纳尔,104814,1341732,0,1.2,0.5,0,0
1149,陷阱,92622,646379,0,1.2,0.5,1,0
1150,箭雨,92622,249173,0,1,0.4,1,0
1151,堕落梦魇,92622,135740,0,1,0.4,1,0
1152,起泡的瘟疫,92622,136123,0,1.2,0.5,1,0
1153,征募官乐娜拉,109881,1401849,0,1.6,0.4,0,0
1154,军队训练假人,109595,1396617,0,1.2,0.5,0,0
1155,暮牙,109628,1396640,0,1.5,0.4,0,0
1156,暮皮啸狼群,109627,1396640,0,1.7,0.5,0,0
1157,拉文达斯,89016,1416199,0,1.8,0.3,0,0
1158,暂用爪牙,109595,1396617,0,1.2,0.5,0,0
1159,临时首领,109595,1396617,0,1.2,0.5,0,0
1160,暂用灾害,109595,1396617,0,1.2,0.5,0,0
1161,暂用法术,109595,1396617,0,1.2,0.5,0,0
1162,暂用第一章首领,109595,1396617,0,1.2,0.5,0,0
1163,阿苏纳海狮,89013,1416239,0,2,0.3,0,0
1164,风暴使者瓦里亚卡,89650,1416178,0,1.4,0.4,0,0
1165,“铁鳍”贡尔扎,89816,1416314,0,1.3,0.35,0,0
1166,积怨深海歌者,90774,1341732,0,1.8,0.4,0,0
1167,积怨后备战士,90778,1416207,0,1.8,0.4,0,0
1168,沃洛伦队长,89846,1416241,0,1.5,0.35,0,0
1169,神谕者,89850,1416183,0,1.8,0.4,0,0
1170,堕落的女祭司,91074,1416163,0,2,0.4,0,0
1171,织潮者墨古尔,89865,1416220,0,1.6,0.35,0,0
1172,船长克星弗洛格,89884,1416315,0,1.7,0.35,0,0
1173,刀喙,90057,1416284,0,1.3,0.35,0,0
1174,战争使者莫克纳,90164,1416274,0,1.3,0.4,0,0
1175,奥能追猎者,90173,1067196,0,3.4,0.35,0,0
1176,被驱逐的诺曼提斯,90217,1416185,0,1.7,0.35,0,0
1177,阿卡维鲁斯,90244,1416212,0,1.6,0.45,0,0
1179,裂隙浮龙,90242,1416371,0,3.3,0.5,0,0
1180,裂隙怨灵,90243,1416216,0,2.3,0.4,0,0
1181,赛法努斯,90505,1416306,0,1.4,0.35,0,0
1182,利奥达斯,90507,1416358,0,1.6,0.4,0,0
1183,地狱火领主,90803,1416243,0,1.3,0.4,0,0
1185,猫王米奥,90901,1416351,0,2.2,0.4,0,0
1186,暗影魔,91073,1416218,0,2.6,0.35,0,0
1187,伯格佐格,91100,1416244,0,1,0.35,0,0
1188,潮汐巨兽,91113,1416245,0,1.3,0.4,0,0
1189,潮汐巨兽,91114,1416246,0,1.3,0.4,0,0
1190,潮汐巨兽,91115,1416247,0,1.3,0.4,0,0
1191,滩沙,91187,1416237,0,1.3,0.4,0,0
1192,滩沙之子,91188,1416238,0,1.9,0.4,0,0
1193,苦水袭击者,91194,1416240,0,2,0.35,0,0
1194,塞林·灰月,91289,1416324,0,0.9,0.4,0,0
1195,末日领主卡兹洛克,91579,1416179,0,1.5,0.4,0,0
1196,莫提法洛斯,93622,1416262,0,1.2,0.4,0,0
1197,焦羽,101596,1416351,0,2.2,0.4,0,0
1198,尖叫的魔蝠,105919,1416292,0,1.4,0.4,0,0
1200,颅盔,95872,1416291,0,2,0.35,0,0
1201,碾压者奥布多布,95204,1416334,0,0.8,0.4,0,0
1202,杜古斯,96072,1416341,0,0.8,0.4,0,0
1203,威严的大角鹿,96410,1416289,0,1.3,0.4,0,0
1204,强夺者哈特里,97326,1416293,0,1.3,0.35,0,0
1205,饥饿的克劳舒克,97345,1416296,0,1,0.4,0,0
1206,阿比莎,97348,1416297,0,1.6,0.4,0,0
1207,蓟槌,97449,1416229,0,3.3,0.35,0,0
1208,陶森,97653,1416300,0,1.4,0.4,0,0
1209,炎鳞,97793,1416301,0,1.2,0.35,0,0
1210,海蟹骑手格姆尔,97933,1360231,0,2,0.35,0,0
1211,食蛋者卢古特,98024,1416345,0,1.4,0.4,0,0
1212,囤积者博达什,98299,1341759,0,1.7,0.35,0,0
1213,沉睡,98890,1416215,0,3.3,0.35,0,0
1214,布鲁泽,102863,1416316,0,2,0.35,0,0
1215,强大的波古尔,94877,1416282,0,0.9,0.4,0,0
1216,噬人黑暗,100495,1416236,0,1.4,0.5,0,0
1217,瑟坎,101077,1416283,0,1.7,0.4,0,0
1218,帕克,100302,1416311,0,1.9,0.4,0,0
1219,泽诺比亚,100303,1416312,0,1.7,0.35,0,0
1220,桑黛尔,109498,1452557,0,1.2,0.4,0,0
1221,贾克,109500,1452558,0,1.2,0.4,0,0
1222,达弗尔,109501,1452559,0,1.2,0.4,0,0
1223,啮岩集壳者,102284,1396626,0,1.2,0.35,0,0
1224,乱旋,107129,1416364,0,2.4,0.35,0,0
1225,脑洞,107128,1416209,0,2.4,0.35,0,0
1226,杂色,107130,1416363,0,2.4,0.35,0,0
1228,葛利玛·铁拳,91529,1416252,0,1.2,0.4,0,0
1229,风暴之翼主母,91795,1416323,0,0.8,0.4,0,0
1230,法斯尼尔,91803,1416322,0,1,0.4,0,0
1231,风暴之翼雏龙,92841,1416378,0,1.3,0.8,0,0
1232,风刀,91874,1416255,0,1,0.6,0,0
1233,残忍的伊格罗夫领主,91892,1416249,0,1.3,0.4,0,0
1234,芬里,92040,1416366,0,1,0.4,0,0
1235,白水台风元素,92152,1416260,0,0.9,0.6,0,0
1236,钩子,92590,1416202,0,1.2,0.4,0,0
1237,铅锤,92591,1416261,0,1.8,0.35,0,0
1238,白色哨兵,92751,1416190,0,1.5,0.4,0,0
1239,无名君王,92763,1416197,0,1.3,0.4,0,0
1240,驯犬者伊莱,92951,1416266,0,1.7,0.4,0,0
1241,攻击猎犬,92956,1416205,0,1.9,0.35,0,0
1242,迷失者提普托格,93166,1396621,0,0.8,0.4,0,0
1243,莫多维乔,93371,1416267,0,1.9,0.35,0,0
1244,掠夺者乌格夫,93401,1396624,0,1.3,0.4,0,0
1245,“炸弹狂魔”丹尼尔·沃里克,94313,1416271,0,1.8,0.4,0,0
1246,“大锤”伊赛尔,94413,1396637,0,1.1,0.4,0,0
1247,吸魂者,97630,1416298,0,1.7,0.5,0,0
1248,考特·沃德尔,98421,1416391,0,1.1,0.4,0,0
1249,征服者格古尔,98503,1416230,0,2,0.4,0,0
1250,屠夫汉瓦尔,107926,1416373,0,1.3,0.4,0,0
1251,尼索格,107023,1416361,0,0.8,0.4,0,0
1252,赫林船长,106981,1416362,0,1.3,0.4,0,0
1253,掠夺者多恩,106982,1416256,0,1.3,0.4,0,0
1254,捕魂者麦芙拉,106984,1416360,0,1.1,0.4,0,0
1255,“墓穴冰魔”弗约拉格,108827,1416235,0,0.7,0.5,0,0
1256,巢母伊尔瓦,108790,1416381,0,1.5,0.4,0,0
1257,女猎手艾丝蒂德,108822,1416382,0,1.1,0.4,0,0
1258,哈尔弗丹,108823,1416359,0,3.2,0.35,0,0
1259,艾格尔·浪碾,108885,1416331,0,1.7,0.35,0,0
1260,拉格萨,109015,1416383,0,1.1,0.4,0,0
1261,被侵蚀的崩岩,109113,1416213,0,1.2,0.4,0,0
1262,达昆船长,109163,1416362,0,1.3,0.4,0,0
1263,缚魂者哈尔多拉,109195,1416388,0,1.1,0.4,0,0
1264,鲁尔夫·断骨,109317,1416308,0,1.3,0.4,0,0
1265,符文先知希格维德,109318,1416389,0,1.3,0.4,0,0
1266,瓦格尔,109123,1416380,0,0.9,0.4,0,0
1267,尤特纳,96175,1416191,0,1.2,0.4,0,0
1268,符文先知法尔加,93093,1416285,0,1.3,0.4,0,0
1269,奥克泰尔·龙血,92920,1416265,0,1.3,0.4,0,0
1270,神谕者莱萨斯,92918,1416264,0,1.3,0.4,0,0
1271,“黑拳”海默尔,92889,1416263,0,1.3,0.4,0,0
1272,血喙,92117,1416208,0,6.5,0.6,0,0
1273,希尔赛,92180,1416270,0,1.2,0.4,0,0
1274,橡树之心,103344,1416339,0,0.8,0.4,0,0
1275,极致恐惧,92205,1416398,0,1.5,0.4,0,0
1276,泰莉西亚,92423,1416407,0,1.6,0.4,0,0
1277,铁枝,93030,1416290,0,0.8,0.4,0,0
1278,松达克斯,93205,1416275,0,1,0.4,0,0
1279,斯库瓦克斯,93654,1416180,0,1,0.4,0,0
1280,穿刺者吉尼奇,93686,1416228,0,1.4,0.4,0,0
1281,奇兰尼斯·暮语,94414,1416273,0,1.5,0.4,0,0
1282,恶臭的波洛斯,94485,1416227,0,1.2,0.4,0,0
1283,狡猾的卡拉苏斯,94636,1416277,0,0.9,0.4,0,0
1284,女巫格蕾尔达,95123,1416294,0,1.3,0.4,0,0
1285,怒爪,97504,1416295,0,1.1,0.35,0,0
1286,皮里克斯,95318,1416288,0,0.9,0.4,0,0
1287,德拉博格,97517,1416370,0,1.3,0.4,0,0
1288,利拉斯·月羽,98241,1416269,0,1.2,0.4,0,0
1289,疯狂的亨利克,95221,1416281,0,1.7,0.4,0,0
1291,积怨袭击者,88084,1416207,0,1.8,0.4,0,0
1292,积怨唤雷者,88087,1416203,0,1.8,0.4,0,0
1293,积怨裂尾战士,88086,1416206,0,1.8,0.4,0,0
1295,盐目潮汐萨满,88101,1341739,0,2.5,0.35,0,0
1296,暗礁巨人,89097,1416313,0,1.8,0.35,0,0
1297,莫尔葛碾压者,103176,1416329,0,1.5,0.35,0,0
1298,燃烧恶徒,90660,1416254,0,3,0.35,0,0
1299,洛希恩徘徊者,90313,1416332,0,2.5,0.4,0,0
1300,苦水吐毒者,89283,1416240,0,2.3,0.35,0,0
1301,狂野的魔蝠,93556,1416292,0,1.4,0.4,0,0
1302,邪翼,105938,1416354,0,1.1,0.4,0,0
1303,休眠的守卫之熊,92735,1416221,0,3.3,0.35,0,0
1304,天须拳手,95873,1416166,0,2.5,0.35,0,0
1305,山地之王乌格,96070,1396635,0,0.9,0.4,0,0
1306,山地双头怪,102886,1396621,0,0.9,0.4,0,0
1307,淡水长鳍鱼,110499,1416222,0,2,0.35,0,0
1308,幼年潜岩者,98038,1416304,0,2.4,0.4,0,0
1309,深石驱虫师,97999,1416286,0,1.1,0.35,0,0
1310,深海巨人,108521,1416326,0,1.8,0.35,0,0
1311,着魔的熊,95270,1416187,0,3.6,0.35,0,0
1312,巫林女巫,95310,1396625,0,1.4,0.4,0,0
1313,闪电,107125,1416365,0,3.5,0.35,0,0
1314,蔑潮斧枪兵,91204,1416248,0,1.4,0.4,0,0
1315,蔑潮工人,108526,1416379,0,1.4,0.4,0,0
1316,小风暴之翼幼龙,91799,1416377,0,1.4,0.4,0,0
1317,暴怒的风暴元素,91565,1416226,0,1.2,0.5,0,0
1318,艾思格·贵裔,91895,1416350,0,1.2,0.4,0,0
1319,闪电之子厄林,91893,1416251,0,1.4,0.4,0,0
1320,阔步者凯勒,91894,1416250,0,1.4,0.4,0,0
1321,瓦尔基拉候选者,92764,1416348,0,1.2,0.4,0,0
1322,被忽视的遗骨,109795,1416392,0,1.4,0.4,0,0
1323,贪吃的熊,93095,1416210,0,3.2,0.35,0,0
1324,骨语切割者,93070,1360237,0,1.4,0.4,0,0
1325,骨语符文斧兵,93066,1396623,0,1.4,0.4,0,0
1326,蔑潮女武神,93584,1396636,0,1.2,0.4,0,0
1327,艾尔女祭司,94856,1416347,0,1.2,0.4,0,0
1328,骨语缚墨者,98411,1360237,0,1.4,0.4,0,0
1329,锈鳍清道夫,110258,1416170,0,2.6,0.4,0,0
1330,锈鳍入侵者,98498,1341739,0,3.2,0.4,0,0
1331,蔑潮斩兽者,107881,1360234,0,1.4,0.4,0,0
1332,山地座狼,91423,1416372,0,2,0.4,0,0
1333,蔑潮女猎手,100446,1416196,0,1.2,0.4,0,0
1334,克瓦迪尔掠魂者,91575,1416194,0,1.4,0.4,0,0
1335,地狱之口缚魂者,107673,1416353,0,1.2,0.4,0,0
1336,石血掠夺者,91121,1396625,0,1.4,0.4,0,0
1337,游荡的鬼魂,109931,1416395,0,1.4,0.5,0,0
1338,噩梦小鬼,109960,1416397,0,2.5,0.35,0,0
1339,被亵渎的巡林者,93157,1396638,0,1.6,0.4,0,0
1340,腐蚀者的守护者,109928,1416394,0,1.9,0.4,0,0
1341,残梦树妖,109927,1416393,0,2.6,0.4,0,0
1342,暗野亵渎者,109959,1416302,0,1.1,0.4,0,0
1343,腐林树苗,95071,1416369,0,1.9,0.4,0,0
1344,恶毒之灵,93684,1416223,0,1.9,0.4,0,0
1345,恶臭的沼泽水花,94506,1416217,0,1.8,0.4,0,0
1346,暗魔掠夺者,105897,1416387,0,1.3,0.4,0,0
1347,虫爪女巫,95138,1416278,0,1.5,0.35,0,0
1348,虫爪女猎手,95152,1416279,0,1.4,0.35,0,0
1349,拉佐克,98141,1416258,0,4.1,0.4,0,0
1350,恐针潜伏者,95951,1341754,0,1.8,0.3,0,0
1351,堕落的月羽,98242,1416204,0,1.3,0.4,0,0
1352,巨熊马克,109324,1416221,0,3.3,0.35,0,0
1353,迷路的葛诺斯,103656,1416375,0,0.8,0.4,0,0
1354,魔脊蜥蜴,98653,1416321,0,1.9,0.4,0,0
1355,盖尔,91948,1416188,0,1.5,0.4,0,0
1356,无能的斗士,97443,1416192,0,1.4,0.4,0,0
1357,鬼母维瑞拉,100621,1416402,0,1,0.45,0,0
1358,邪能熔岩,111348,1416168,0,1.2,0.5,0,0
1359,恶魔卫士入侵者,104796,1341729,0,1.3,0.5,0,0
1360,阿克萨拉克斯,92558,1416403,0,1.3,0.4,0,0
1361,狡猾的卡拉苏斯,94636,1416277,0,0.9,0.4,0,0
1362,暗魔篡梦者,104922,1396644,0,1.2,0.4,0,0
1363,噩梦藤,111348,1416168,0,1.2,0.5,0,0
1364,沃库诺,23159,1416181,0,1.7,0.4,0,0
1365,避开侦测,111348,1416168,0,1.2,0.5,0,0
1366,神圣屏障,111349,1416168,0,1.2,0.5,0,0
1367,邪能织网者,97706,1416318,0,1.7,0.4,0,0
1368,杰蒂·黑天,103975,1489342,0,1.4,0.4,0,0
1369,深海巨人,108521,1416326,0,1.6,0.4,0,0
1370,斯库瓦克斯,93654,1416180,0,0.9,0.4,0,0
1371,腐蚀弹幕,111349,1416168,0,1.2,0.5,0,0
1372,野生夜刃豹,109807,1416343,0,1.6,0.4,0,0
1373,麦罗克，图鲁克之子,96621,1416307,0,1.3,0.4,0,0
1374,烹饪大锅,111348,1416168,0,1.2,0.5,0,0
1375,邪能图腾好战者,105064,1360245,0,1.4,0.4,0,0
1376,法斯尼尔,91803,1416322,0,1,0.4,0,0
1377,蔑魔镇压者,91759,1416253,0,1.6,0.4,0,0
1378,腐蚀者马尔戴斯,110024,1416400,0,1.4,0.4,0,0
1379,邪能水晶,111348,1416168,0,1.2,0.5,0,0
1380,邪能裂隙,111349,1416168,0,1.2,0.5,0,0
1381,鬼母阿娜,109943,1416399,0,1.1,0.4,0,0
1382,邪能火炮,111348,1416168,0,1.2,0.5,0,0
1383,慈母之拥,111349,1416168,0,1.2,0.5,0,0
1384,污染者拉瑟莱克之魂,111378,1416299,0,1.1,0.4,0,0
1385,混乱之焰,111349,1416168,0,1.2,0.5,0,0
1386,瑞瓦塔丝夫人,106526,1452384,0,1.5,0.4,0,0
1387,邪恶尖啸者,107722,1416292,0,1.4,0.35,0,0
1388,灵魂收割器,111348,1416168,0,1.2,0.5,0,0
1389,邪能之槌号灵魂矩阵,111373,1416233,0,1.4,0.5,0,0
1390,核心突破,111348,1416168,0,1.2,0.5,0,0
1391,逃脱的虚空之灵,111375,1416320,0,1.6,0.4,0,0
1392,邪能领主奥布利维昂,111368,1416352,0,0.9,0.4,0,0
1393,固执的泽苏莱妮,111369,1416242,0,1.8,0.45,0,0
1394,恶魔陷阱,111348,1416168,0,1.2,0.5,0,0
1395,阿兰纳丝公主萨蒂,111382,1416305,0,1.3,0.4,0,0
1396,艾罗萨夫人,99556,1416310,0,1.3,0.4,0,0
1397,不眠之眼伊泽尔,99587,1416336,0,1.4,0.45,0,0
1398,黑暗魔女莱贝提娅,99552,1416309,0,1.3,0.4,0,0
1399,莉莉丝,108393,1416356,0,1.8,0.4,0,0
1400,天罚使者奈兹玛,111482,1416174,0,1.2,0.45,0,0
1401,邪焰爪牙,107548,1416367,0,3,0.4,0,0
1402,污染者卡迪洛斯,111512,1416401,0,1.7,0.4,0,0
