ID,Name_lang,Description_lang,Rarity,SpellID,ResearchBranchID,NumSockets,TextureFileID,RequiredWeight
2109,瞎子哈根之眼,尽管大部分食人魔生来就有两只眼睛，但每一代中总有一小撮食人魔会出现返祖现象，生来就只有一只眼睛。大部分氏族都认为这些食人魔拥有超凡的力量，注定会成为大人物。有一个倒霉的独眼食人魔法师在一次决斗中丢失了自己的眼睛，于是就将这块拳头大的石头代替它塞入眼眶，结果却发现它有着魔法属性。,0,168315,382,2,1030823,70
2111,石制假牙,食人魔在战斗时总是勇往直前，因此常常会发生杀敌一千自损八百的情况。他们的胜利主要取决于他们的力量和耐力。这些锋利的假牙证明至少有一个食人魔曾被打断了所有的牙齿并活了下来。,0,168316,382,1,1030823,50
2113,双头飞龙挽具,曾有一个聪明的食人魔发现骑乘双头飞龙旅行会比使用驮兽或走路快得多。这个用厚皮和大量绳结草草制成的鞍座可以舒适地承载一个食人魔。但是，它只能装在小山那么大的双头飞龙身上，这或许也解释了为什么人们从没见过飞翔的食人魔。,0,168317,382,1,1030823,55
2115,皇家律令碑,在德莱尼到来之前，这块石碑的碎片已经在塔拉多躺了几百年。上面记载了食人魔皇室发布的捣毁数个兽人定居点的命令，以报复一些叛军突袭高里亚奴隶贸易车队的行为。这些命令应该得到了执行，因为那些城镇已经不复存在了，只有这块石碑静静诉说着那段黑暗的历史。,0,168318,382,1,1030823,45
2117,巫王的脚趾环,食人魔皇室小心翼翼地保守着魔法的秘密，以确保自己在统治阶层中的地位。他们中间最富有的人会佩戴强化魔法的首饰和其他可佩戴的神器。,1,168319,382,3,1067528,150
2119,战槌酋长的战槌,食人魔社会中的首个重大技术创新就是摒弃了用手拿着石头砸人的方法，改为将石头绑在一根非常长的棍子顶端，并用它来击打敌人。这项创新在食人魔社会中引发了巨大的分歧，最终以这个早已被遗忘的部族分裂为战槌和石拳两个氏族而告终。,1,168320,382,3,1067528,200
2121,捕梦网,当泰罗克结束流亡时，他已经遍体鳞伤，无法飞行。关于他被诅咒的流言像野火一样烧遍了整个鸦人族群，造成了迷信符咒和诅咒的盛行。捕梦网被认为是最保险的护符之一，因为鸦人相信诅咒会被捕梦网缠住，并在清晨的阳光照耀下消散。,0,168321,315,1,1030821,45
2126,骨灰坛,所有的鸦人在死后，都希望能升入德拉诺天空中的太阳神鲁克玛的神国。因此火葬就成为他们最偏好的葬礼形式。有些人会将他们的骨灰撒入高空，而其他人则选择用精美的骨灰坛将骨灰收集起来，放入墓穴。,0,168322,315,1,1030821,55
2128,律令卷轴,上面不完整的文字似乎记载着某种戒严令之类的律令，并暗示人们警惕邻居和朋友中施行诅咒的迹象。,0,168323,315,1,1030821,50
2130,太阳宝珠,高等鸦人的核心文化就是对鲁克玛和太阳的崇拜。通天峰中散落着数百颗太阳宝珠，它们能散发出无尽的光芒，让鸦人哪怕在阴暗寒冷的日子里也能永远沐浴着温暖的阳光。,0,168324,315,1,1030821,45
2132,日晷,这件雕刻精美的器具只要被放到正确的位置，就能充当日晷和鸦人的历书。它的底座上刻满了各种天文现象的图案，大部分还伴随着严重的警告。有趣的是，这件仪器似乎早在一个世纪前，就模糊地预言了德莱尼的到来。,0,168325,315,1,1030821,60
2134,鸦爪祭司面具,由于相信自己被太阳抛弃了，这些被诅咒的鸦人更喜欢白天时躲藏在森林里或者遮阳棚下。鸦爪祭司则更进一步，从不将自己的脸暴露在太阳之下。他们终日戴着仪式面具，以帮助他们集中精神与安苏沟通。,0,168326,315,1,1030821,50
2136,流亡者捕梦网,鸦人流亡者改造了捕梦网，它不再抵挡塞泰的诅咒，而是捕捉和收集他们失落的诸神散逸出的微量精华。一直有流言称斯克提斯地底深处埋藏着一个不断增长的巨型能量漩涡，并对任何听从于它的人许以力量……,0,168327,315,1,1030821,45
2138,埃匹希斯水晶,这些水晶散落在德拉诺最古老的遗迹中，默默诉说着埃匹希斯文明的历史。这个文明在秩序纪元中达到巅峰，然后突然消失。钢铁部落的到来已经揭示了一些秘密，但他们却忙于收集信徒手中的埃匹希斯神器。,0,168328,315,1,1030821,70
2140,埃匹希斯象形文字,极度脆弱和古老，这块石板上刻着的文字模糊地描述了一个拥有惊人力量的引擎，并宣称它能驾驭太阳的力量。,0,168329,315,1,1030821,65
2142,埃匹希斯卷轴,这个破碎的卷轴筒已经锈住了，里面的卷轴只有经过仔细辨别后才能勉强解读。这似乎是一些某个辉煌的“天空神殿”的图纸和测量数据，记载年代非常久远。目前还不清楚这个伟大的建筑是否建成过。,0,168330,315,1,1030821,50
2144,泰罗克的折喙者,因为不想使用鸦人的传统武器，泰罗克将这把大槌作为他失去王位，沦为被流放的异端的象征。数百年来，一直有传言称，泰罗克从不使用鸦人传统的折翅之刑，而是砸断那些敢于违逆他的鸦人的喙作为惩罚。,1,168331,315,3,1067526,190
2337,上古巢穴守卫,这些构装体使用永不枯竭的太阳能，原本是作为幼年鸦人的保姆使用的。随着鲁克玛信徒和流亡者的冲突逐渐白热化，许多巢穴守卫都被改装成了战争机器。,1,172460,315,4,1067526,200
2339,古代霜狼巨牙,活着的时候，没有任何生物之间的羁绊比霜狼兽人和他或她的霜狼伙伴更紧密。霜狼与兽人一起进食、睡觉和战斗，直到其中一方或双方都战死沙场。即使如此，有时候死亡也无法阻止霜狼协助它亲爱的兽人。,1,172466,350,3,1067527,175
2350,罐装钙化眼球,这颗保存完好的眼球一度曾属于血环氏族的某位酋长。当氏族的统治者行将就木时，历代酋长都必须完成一个萨满仪式，通过挖出自己眼球的方式来预见未来的死亡。你可以想象到这颗浑浊不清的眼球在被挖出时所见证到的可怕命运。,0,168302,350,1,1030822,45
2435,紫色琉璃器皿,上层精灵对一切紫色物品的嗜好可以追溯到上古之战之前。玻璃碗是很常见的器具，从谷粒到金锭都可以用它来盛装。,0,196470,404,1,1445576,35
2437,惰性魔石护符,许多迷信的上层精灵会随身携带一些魔石碎片，当作幸运护身符。佩带这种咒符的一般是乡下的农夫，为功课烦恼的学生，或是那些夹在平民与贵族之间左右为难的官吏。,0,196471,404,1,1445576,45
2439,鸩酒酒瓶,“鸩酒”是古代上层精灵所用的一种毒药。讽刺的是，在地下埋藏了一万年之后，这种酒已经失去了致命的毒性，变成了一种温和的麻醉品。,0,196472,404,1,1445576,50
2441,战前上层精灵挂毯,在艾萨拉女王与恶魔勾结之前，那个时代出品的挂毯上经常会展现出独特的“回针”绣法，这种技法在战后已经销声匿迹。,0,196473,404,3,1445576,120
2443,贵族拆信刀,和普通的拆信刀一样，这通常是一种毫无用处的工具，之所以将它带在身边，只是为了在一些不方便携带匕首的场合当作凶器使用。,0,196474,404,3,1445576,100
2445,启程之鼓,并非每一个至高岭牛头人都是猎人，但通常每位猎人都会用一面仪式战鼓来作为自己第一次杀死猎物的纪念，制作这面鼓用的皮子就是从那只猎物身上剥下来的。大多数启程之鼓是用兔皮或狐皮做成的。这面战鼓往往会伴随猎人度过他的一生。,0,196475,406,2,1445578,65
2447,鹿骨鱼钩,在当时，鹿骨是最常用来制作鱼钩的材料：足够坚固，可以刻出倒刺；同时又有足够的韧性，不会在巨大的鲑鱼嘴里被折断。许多渔民会在他们的“幸运鱼钩”上雕刻精心设计的图案。,0,196476,406,1,1445578,30
2449,手工打磨的焚石,根据当地人的习俗，在心爱的人死去后，伴侣或子孙会保留一块火葬堆中烧过的石头。他们会把石头装在袋子里随身带着，时时拿出来擦拭，以获取勇气、寻求安慰、或是表达对逝者的思念。,0,196477,406,1,1445578,50
2451,卓格巴尔宝石滚筒,虽然大多数卓格巴尔都喜欢原始状态下宝石粗糙的棱角，但有些卓格巴尔更青睐光滑浑圆的珠宝。他们不会使用标准的宝石切割工具，而是把它们放到带手柄的石头容器里，翻滚上几个星期时间。操作这些工具的往往是仆人、奴隶或是不服管教的年轻人。,0,196478,406,3,1445578,115
2453,石木长弓,弓背是用一块岩石般坚硬的木材刻成的，几乎没法拉开。这把弓是从一开始就这么坚硬，还是因为随着时光的流逝石化了？考古学家们一直争论不休。无论如何，它的尺寸与重量都表明，只有最富有经验的牛头人猎人才能够使用它。,0,196479,406,3,1445578,105
2455,小鬼之杯,小鬼也是要喝水的，许多小鬼会随身携带自己的水杯。有些人认为，古代那些像小鬼一样的恶魔族群会将它们喝水用的容器当作圣物来崇拜，直到它们被燃烧军团收编之后，这些水杯仍然作为仪式的一部分被保留了下来。,0,196480,408,2,1445574,60
2457,剥皮编年史,在战斗的间隙，不同类型的恶魔会表现出不同的行为。比如说，魅魔喜欢详细地记下她们每天的作所作为。她们的描述总是耸人听闻，有时甚至荒诞不经。这些记载通常会写在用她们的敌人或俘虏的皮肤做成的“纸”上。,0,196481,408,2,1445574,85
2459,畸形深渊魔,召唤深渊魔的仪式非常复杂，而且经常失败。当仪式失败的时候，经常会留下一小块恶魔的碎片，恶魔的怒火及它对自己无能的绝望在碎片中翻腾着。古代的战场上到处都散布着这样的石头。,0,196482,408,2,1445574,95
2461,混沌心灵宝珠,并非所有恶魔都能适应混乱，有些恶魔会反感燃烧军团的所作所为。这种恶魔往往会携带一颗魔法宝珠，用来激起一只优秀的恶魔所必不可少的怒火。没有人知道这些宝珠是怎样做成的，或是谁制作了它们。,0,196483,408,3,1445574,140
2463,犬牙锁子甲,一套“链式”胸甲，全部由恶魔猎犬的牙齿连缀而成。牙齿的齿尖在胸甲的内侧，整齐地朝上排列着，只要一穿上就绝不可能脱下来——准确地说，不把穿它的人撕扯得血肉模糊，绝不可能脱下来。,0,196484,408,3,1445574,170
2466,星光道标,占星师使用这个手持装置将大量星光聚焦在一小块区域。这个装置主要在节庆和拜星仪式期间使用，也会用于占星师拿不到书架顶部物品的时候。,1,223844,404,0,1445580,100
2469,苏拉玛珠宝头冠,苏拉玛当权的王子和公主喜欢只在出席最正式的场合时戴上王冠。其他时候这些王冠都被锁了起来，形态并不时髦。,1,223846,404,0,1445580,100
2471,卡林达斯的钥匙,黑鸦堡垒由一批仆从驻守维护，其中一人名为卡林达斯，负责看管堡垒的军械辎重。和大多数拉文凯斯的追随者一样，他在上古之战中败给了恶魔大军。,1,223848,404,0,1445580,100
2473,斯卡拉克斯宝珠,这个无比强大的上层精灵法术核心在一次鲁莽的考古勘测中弄碎，现在只剩下这些碎片。,1,223849,404,0,1445580,100
2475,纳萨拉斯学院钥匙,这把钥匙无法打开任何一扇门，但它象征着学院的邀请，仿佛在说“我们的大门为你敞开。”,1,223850,404,0,1445580,100
2477,瑞苏之矛,受到广大矿工和铁匠拥戴的瑞苏·铁角是第一批来到破碎群岛的牛头人拓荒者之一，他的后裔在至高岭顶峰附近的铁角飞地延续了他善于打磨金属的传统。,1,223851,406,0,1445581,100
2479,珍石颈带,卓格巴尔向来是珠宝加工的大师。具体来说，原始部落的萨满祭司会佩戴由三颗石头制成的沉重项链，而这些项链由一代代师父传给他们的徒弟。,1,223852,406,0,1445581,100
2481,艾特洛之魂,艾特洛是上古之战传奇英雄胡恩·高岭的宠物、坐骑和战斗伙伴。,1,223853,406,0,1445581,100
2483,乌达维斯的晶化之眼,强大恶魔的眼睛，保存在风暴峡湾的冰冷石头地面中。根据上古之战时期的文献记载，邪能领主统帅乌达维斯的目标是消灭艾泽拉斯所有的生命。,1,223854,408,0,1445579,100
2485,小鬼传送器,在并不甘愿合作的莫尔葛工程师的指引下，恶魔猎手创造出了许多这样的传送门前往马顿。不幸的是，他们对这些传送门疏于管范，致使从传送门中前来的恶魔比过去的多得多。,1,223855,408,0,1445579,100
2487,地狱火装置,许多鲁莽的冒险者在不知道这些装置有什么功能的情况下启动了它们，从而不幸被夺去性命。没有人清楚开启这些装置会召唤一只小鬼，还是一整支深渊领主军队。,1,223856,408,0,1445579,100
2489,壮年玛诺洛斯之血,时至今日人们仍然不明白，为什么有些生物，不管是恶魔还是艾泽拉斯的居民，会选择将玛诺洛斯的血放在罐子里来加入他的邪恶阵营。,1,223857,408,0,1445579,100
2491,艾瑞达斯的紫色群山,匆忙中，德莱尼人离开阿古斯过程中只带走了少许几件神器。这本书籍是保存至今日的少数遗物之一。,1,223858,408,0,1445579,100
2513,仪式骨锯,德鲁斯特经常会在他们的仪式中用到各种动物，大多是使用它们的内脏。为了取出野兽心脏，他们就必须要用骨锯来锯开保护动物心脏的大根肋骨。,0,257715,424,1,2060050,40
2514,古代符文典籍,典籍一般由最强大的德鲁斯特保管，从而保存他们的魔法咒语并作为增强他们力量的导体。学者曾尝试翻译典籍之中的古代语言，但他们发现自己对其中所写的内容理解越深，就越是陷入疯狂。,0,257716,424,2,2060050,50
2515,开膛镰刀,我们发现了许多德鲁斯特用于仪式的工具。其中一件就是一柄镰刀，它用于剖开祭品的肚子，挖出他们的内脏，从而并让德鲁斯特在他们的黑暗仪式中使用这些脏器。,0,257717,424,1,2060050,45
2516,德鲁斯特的锯齿长剑,既可以用于战斗，也可以用于古代仪式，德鲁斯特的长剑实在是一件可怕的物品。在德鲁斯特的手中，这把利刃可以在转眼间迅速找到目标的要害器官。,0,257718,424,1,2060050,35
2517,仪式雕像,当德鲁斯特第一次学会将灵魂附着到构造体上的时候，他们就用同类死者的骨头作为宿主。据说仪式完成之后，这些雕像就会发出诡异的蓝光，可能是灵魂精华的力量使然。,0,257719,424,1,2060050,35
2518,阿昆达的祭祀瓶,赞达拉巨魔赞颂许多被奉为洛阿神灵的强大灵魂之神。伟大的雷霆蜥蜴阿昆达便是其中一位，他是风暴与新起点之神，相信风暴具有驱散悔恨与悲伤的力量。,0,257720,423,1,2060052,35
2519,葬礼玻璃瓮,在部族议会末期，曾爆发了一场鲜血瘟疫，成千上万的巨魔死于非命。当时人们认为，病死者的遗体受瘟疫侵染过重无法进行土葬，因此应被烧成骨灰保存在特制的瓮中。随着岁月流逝，这种丧葬方式在赞达拉巨魔之中变得稀松平常。,0,257721,423,1,2060052,45
2520,莱赞神像,时代更迭，统治过赞达拉帝国的帝王不在少数。而在一位伟大的神灵面前，每位帝王都清楚自己的地位，他们会赞美众神之中最强大的这位神灵，莱赞。这位神灵看重行动胜过空谈，但对怠慢之举十分计较，一度被认为心存怨意。,0,257722,423,1,2060052,50
2521,高阶药剂师的兜帽,从事炼金术的赞达拉巨魔曾在帝国内部结成一个组织严密的结社“沙德拉赞”。入社程序中包括一个仪式，要求应征者喝下用自己鲜血配制的药水。只要应征者能抵抗住药效，就会被认为有资格学习深藏的奥秘。,0,257723,423,2,2060052,50
2522,邦桑迪巫毒面具,为了膜拜死亡之神，赞达拉巨魔会在仪式中戴上这些面具，并向这位神灵祈祷。相对地，邦桑迪会按心情行事，或是对祈祷者有求必应，慈爱有加，或是让他们诅咒缠身，痛苦无比。邦桑迪本身是死者的保护神，会将所有崇拜者的灵魂带往他的国度，“彼界”。,0,257724,423,2,2060052,65
2523,灵魂之匣,当一个灵魂从冥界被召唤到现世，如果在抵达的时候没有东西去限制它，那它就可以自由地在世间游荡。德鲁斯特制造了困住这些灵魂的监牢，以便自己在之后的黑暗仪式中使用它们。牢笼之中的灵魂会在兹洛斯承受痛苦，变得比以往更加扭曲。,0,273851,424,2,2060050,70
2524,蛇人吹箭筒,崇拜塞塔里斯的沙漠巨魔曾使用这些吹箭筒追捕猎物，或是野兽，或是巨魔。吹镖沾上的毒药能麻痹猎物，一分钟之内便能致其于死地。“塞塔里斯之刺”也曾被用来警示儿童，以约束他们的行为，正如一首古诗所写的那样：“幼者不知礼敬，示以愤怒，晓以怨恨，沃顿之风将携塞塔里斯之刺而至。”,0,273812,423,1,2060052,35
2525,蛙鸣瓦罐,在战争时期，赞达拉巨魔曾对抗过许多强大的敌人，有些敌人甚至连他们也无法击破。他们的巫医设计出这些受诅之罐，通过强大的魔法在敌人营地内的各处召唤出它们。不用多久，青蛙便会像喷泉一样向前跳跃引起骚动，并在此过程中令敌人晕头转向。他们不会知道这些青蛙还携带着瘟疫，而这种瘟疫将很快摧垮整个军队，迫使他们撤退或投降。,1,273815,423,3,2060054,150
2526,健康的恐角龙宝宝,赞达拉巨魔因其驯服野兽的本领受人尊敬，他们最亲密的盟友之一便是恐角龙。这种生物拥有装甲一般的皮肤，上面长着向四面八方突出的尖刺，能够同时为自己和主人提供保护。由未来主人第一个见证新生恐角龙破壳而出的时刻是一种风俗。,1,273817,423,3,2060054,185
2527,血色图腾,在大瘟疫结束后，仍有巨魔死死抓住血神的魔法不放，他们试验自己的魔法并加以完善。其中有件遗物是一根图腾，当法力汇集其上时，不仅会汲取敌人的生命力，还会吸取他们的血液，将其灌注到施法者体内，以不寻常的方式令施法者产生变化。这便是赞达拉巨魔口中“鲜血巨魔”的崛起之时。,1,273819,423,4,2060054,200
2528,亡者之舞,当德鲁斯特想要控制敌人或者猎物的思想时，他们通常就会巧妙地在目标身边留下小“礼物”。当“礼物”的持有者好奇地注视它的时候，就会召唤出舞动的幽灵幻象。幽灵之后会进入观看者的身体，让他们变得顺从而任由摆布。,1,273852,424,3,2060053,150
2529,复苏的亡魂,当德鲁斯特对剥取目标灵魂变得更为熟练之后，他们就开始创造可以困住灵魂的死亡构造体。而亡魂是其中最凶猛的一种。它们的记忆被剥离，模样也与生前完全不同，身体则由无法分解的碎片构成，这些生物永远不会感到疲惫，会永远追杀自己的猎物。,1,273854,424,3,2060053,185
2530,折磨心魂雕像,这种雕像主要的用途是扭曲敌人的思想，令疑虑在目标的心中如野草般疯长。敌人会怀疑自己的动机、理想或者勇气，通常他们会在重拾自己的决心之前就死于德鲁斯特的利刃之下。,1,273855,424,4,2060053,200
