Name_lang,Description_lang,ID,GarrTalentTreeID,Tier,UiOrder,IconFileDataID,PlayerConditionID,GarrAbilityID,Flags,TalentType,PrerequisiteTalentID,ResearchCostSource,ActiveDurationSecs,GarrTalentSocketPropertiesID
拓展潜能,心能储备存在的能量还没被发掘出来。,1140,327,0,0,418788,0,0,0,0,0,0,0,0
能量增长,心能储备存在的能量还没被发掘出来。,1141,327,1,0,462300,82863,0,0,0,0,0,0,0
终极容量,心能储备存在的能量还没被发掘出来。,1142,327,2,0,642637,82871,0,0,0,0,0,0,0
拓展潜能,心能储备存在的能量还没被发掘出来。,1143,328,0,0,418788,0,0,0,0,0,0,0,0
能量增长,心能储备存在的能量还没被发掘出来。,1144,328,1,0,462300,82863,0,0,0,0,0,0,0
终极容量,心能储备存在的能量还没被发掘出来。,1145,328,2,0,642637,82871,0,0,0,0,0,0,0
拓展潜能,心能储备存在的能量还没被发掘出来。,1146,329,0,0,418788,70104,0,0,0,0,0,0,0
能量增长,心能储备存在的能量还没被发掘出来。,1147,329,1,0,462300,82863,0,0,0,0,0,0,0
终极容量,心能储备存在的能量还没被发掘出来。,1148,329,2,0,642637,82871,0,0,0,0,0,0,0
身先士卒,$@garrspelldesc,1154,330,0,1,442743,84501,0,0,0,0,0,0,0
柔韧腿部,$@garrspelldesc,1155,330,4,0,524486,89041,0,0,0,0,0,0,0
肾结炉石,$@garrspelldesc,1156,330,4,2,348535,89041,0,0,0,0,0,0,0
硫磺喷发,$@garrspelldesc,1158,330,7,2,136182,89053,0,0,0,1165,0,0,0
软骨脚趾,$@garrspelldesc,1160,330,7,0,3163625,89053,0,0,0,1164,0,0,0
啮咬咀嚼者,$@garrspelldesc,1161,330,7,1,132103,89053,0,0,0,1169,0,0,0
艾米妮的优美之皮,$@garrspelldesc,1163,330,2,0,1670848,84501,0,0,0,1168,0,0,0
输出导灵器,,1164,330,6,0,463891,89043,0,0,0,0,0,0,2
灵巧导灵器,,1165,330,6,2,463890,89043,0,0,0,0,0,0,1
耐久导灵器,,1167,330,5,1,463893,89042,0,0,0,0,0,0,3
效能导灵器,,1168,330,1,0,463891,84501,0,0,0,0,0,0,2
耐久导灵器,,1169,330,6,1,463893,89043,0,0,0,0,0,0,3
耐久导灵器,,1170,330,1,2,463893,84501,0,0,0,0,0,0,3
荒猎冲锋,$@garrspelldesc,1202,334,2,2,1408833,84498,0,0,0,1211,0,0,0
荒猎团战术,$@garrspelldesc,1203,334,0,1,1029718,84498,0,0,0,0,0,0,0
荒猎号角,$@garrspelldesc,1204,334,2,0,237400,84498,0,0,0,1209,0,0,0
勇面敌人,,1205,334,7,0,132344,89055,0,0,0,1212,0,0,0
争先打击,$@garrspelldesc,1206,334,7,1,132308,89055,0,0,0,1213,0,0,0
坚守阵地,$@garrspelldesc,1207,334,7,2,136088,89055,0,0,0,1214,0,0,0
沃卡伊打磨技术,$@garrspelldesc,1208,334,4,0,1361323,84498,0,0,0,0,0,0,0
效能导灵器,,1209,334,1,0,463891,84498,0,0,0,0,0,0,2
灵巧导灵器,,1210,334,3,1,463890,84498,0,0,0,0,0,0,1
耐久导灵器,,1211,334,1,2,463893,84498,0,0,0,0,0,0,3
效能导灵器,,1212,334,6,0,463891,89043,0,0,0,0,0,0,2
耐久导灵器,,1213,334,6,1,463893,89043,0,0,0,0,0,0,3
灵巧导灵器,,1214,334,6,2,463890,89043,0,0,0,0,0,0,1
耐久导灵器,,1215,334,5,1,463893,84498,0,0,0,0,0,0,3
列入阵型,$@garrspelldesc,1216,334,4,2,134060,84498,0,0,0,0,0,0,0
Chris Test Talent 1,,1217,335,0,0,136048,0,0,0,0,0,0,0,0
Chris Test Talent 2,,1218,335,1,0,136051,0,0,0,0,0,0,0,0
纯洁之巅,把心能引导至纯洁之巅，可以获得一个特殊宝藏。,1237,345,0,0,0,79227,0,0,0,0,0,86400,0
勇气神庙,把心能引导至勇气神庙，使你可以与一名敌方勇士交战。,1238,345,0,1,0,79227,0,0,0,0,0,86400,0
谦逊神庙,把心能引导至谦逊神庙，解锁一个新的世界任务。,1239,345,0,2,0,79228,0,0,0,0,0,86400,0
永恒熔炉,把心能引导至永恒熔炉，解锁新的日常任务。,1240,345,0,3,0,79228,0,0,0,0,0,86400,0
忠诚堡垒,把心能引导至忠诚堡垒，使你和你的盟友可以挑战一名精英敌人。,1241,345,0,4,0,79229,0,0,0,0,0,86400,0
万世档案所,把心能引导至万世档案所，使你可以获得强大的格里恩增益。,1242,345,0,5,0,79229,0,0,0,0,0,86400,0
闪瀑盆地,把心能引导至闪瀑盆地，可以获得一个特殊宝藏。,1243,346,0,0,0,79232,0,0,0,0,0,86400,0
梦歌沼泽,把心能引导至梦歌沼泽，使你可以与一名敌方勇士交战。,1244,346,0,1,0,79232,0,0,0,0,0,86400,0
瓦尔仙林,把心能引导至瓦尔仙林，解锁一个新的世界任务。,1245,346,0,2,0,79231,0,0,0,0,0,86400,0
冬日林谷,把心能引导至冬日林谷，解锁新的日常任务。,1246,346,0,3,0,79231,0,0,0,0,0,86400,0
塞兹仙林,把心能引导至塞兹仙林，使你和你的盟友可以挑战一名精英敌人。,1247,346,0,4,0,79230,0,0,0,0,0,86400,0
利爪之缘,把心能引导至利爪之缘，使你可以获得强大的法夜增益。,1248,346,0,5,0,79230,0,0,0,0,0,86400,0
魂选密院,把心能引导至魂选密院，可以获得一个特殊宝藏。,1249,347,0,0,2065562,79235,0,0,0,0,0,86400,0
造物密院,把心能引导至造物密院，使你可以与一名敌方勇士交战。,1250,347,0,1,135807,79235,0,0,0,0,0,86400,0
凋零密院,把心能引导至凋零密院，解锁一个新的世界任务。,1251,347,0,2,840200,79234,0,0,0,0,0,86400,0
锐眼密院,把心能引导至锐眼密院，解锁新的日常任务。,1252,347,0,3,1357810,79234,0,0,0,0,0,86400,0
伤逝剧场,把心能引导至伤逝剧场，使你和你的盟友可以挑战一个精英敌人。,1253,347,0,4,2032581,79233,0,0,0,0,0,86400,0
祭仪密院,把心能引导至祭仪密院，使你可以获得强大的通灵领主增益。,1254,347,0,5,1660545,79233,0,0,0,0,0,86400,0
遗忘墓穴,把心能引导至遗忘墓穴，可以获得一个特殊宝藏。,1255,348,0,0,0,79236,0,0,0,0,0,86400,0
凋窖岭,把心能引导至凋窖岭，使你可以与一名敌方勇士交战。,1256,348,0,1,0,79236,0,0,0,0,0,86400,0
收割者之庭,把心能引导至收割者之庭，解锁一个新的世界任务。,1257,348,0,2,0,79237,0,0,0,0,0,86400,0
堕傲庄,把心能引导至堕傲庄，解锁新的日常任务。,1258,348,0,3,0,79237,0,0,0,0,0,86400,0
统御要塞,把心能引导至统御要塞，使你和你的盟友可以挑战一个精英敌人。,1259,348,0,4,0,79238,0,0,0,0,0,86400,0
罩影避难所,把心能引导至罩影避难所，使你可以获得强大的温西尔增益。,1260,348,0,5,0,79238,0,0,0,0,0,86400,0
耐久导灵器,,1263,349,5,1,463893,84502,0,0,0,0,0,0,3
效能导灵器,,1264,349,6,0,463891,89054,0,0,0,0,0,0,2
效能导灵器,,1265,349,1,0,463891,84502,0,0,0,0,0,0,2
锯齿肩刃,$@garrspelldesc,1266,349,2,2,134427,84502,0,0,0,1273,0,0,0
累积的血肉铸造,$@garrspelldesc,1267,349,2,0,2066003,84502,0,0,0,1265,0,0,0
海尔米尔的军械库：贪婪垂饰,$@garrspelldesc,1268,349,7,2,237519,89055,0,0,0,1275,0,0,0
海尔米尔的军械库：敏捷长靴,$@garrspelldesc,1269,349,7,0,467095,89055,0,0,0,1264,0,0,0
骸骨之刺,$@garrspelldesc,1270,349,4,0,458236,84502,0,0,0,0,0,0,0
铁匠专家,$@garrspelldesc,1271,349,4,2,1519434,84502,0,0,0,0,0,0,0
炉脉幻想,$@garrspelldesc,1272,349,0,1,1030904,84502,0,0,0,0,0,0,0
耐久导灵器,,1273,349,1,2,463893,84502,0,0,0,0,0,0,3
耐久导灵器,,1274,349,6,1,463893,89054,0,0,0,0,0,0,3
灵巧导灵器,,1275,349,6,2,463890,89054,0,0,0,0,0,0,1
灵巧导灵器,,1276,349,3,1,463890,84502,0,0,0,0,0,0,1
海尔米尔的军械库：髓噬宝石,$@garrspelldesc,1277,349,7,1,463853,89055,0,0,0,1274,0,0,0
放下过去,$@garrspelldesc,1303,357,7,1,132206,89039,0,0,0,0,0,0,0
效能导灵器,,1305,357,1,0,463891,88529,0,0,0,0,0,0,2
灵巧导灵器,,1306,357,1,2,463890,88529,0,0,0,0,0,0,1
集中咒语,$@garrspelldesc,1308,357,2,0,133706,89034,0,0,0,1305,0,0,0
耐心之瓶,$@garrspelldesc,1309,357,2,2,133018,89034,0,0,0,1306,0,0,0
净化法衣,$@garrspelldesc,1310,357,4,2,133647,89036,0,0,0,0,0,0,0
耐久导灵器,,1311,357,6,0,463893,89038,0,0,0,0,0,0,3
耐久导灵器,,1312,357,3,1,463893,89035,0,0,0,0,0,0,3
灵巧导灵器,,1313,357,6,2,463890,89038,0,0,0,0,0,0,1
友谊契约,$@garrspelldesc,1314,357,4,0,132171,89036,0,0,0,0,0,0,0
效能导灵器,,1315,357,5,1,463891,89037,0,0,0,0,0,0,2
战斗冥想,$@garrspelldesc,1316,357,0,1,3528283,84478,0,0,0,0,0,0,0
试炼之路,$@garrspelldesc,1317,357,2,1,413583,89034,0,0,0,1765,0,0,0
效能导灵器,,1364,360,6,0,463891,89043,0,0,0,0,0,0,2
灵巧导灵器,,1365,360,3,1,463890,89040,0,0,0,0,0,0,1
效能导灵器,,1366,360,1,0,463891,84479,0,0,0,0,0,0,2
晋升之瓶,$@garrspelldesc,1367,360,2,2,236869,84479,0,0,0,1374,0,0,0
师徒一心,$@garrspelldesc,1368,360,2,0,236685,84479,0,0,0,1366,0,0,0
格里恩的洞察,$@garrspelldesc,1369,360,7,1,132171,89053,0,0,0,1377,0,0,0
格里恩的恩典,$@garrspelldesc,1370,360,7,0,132586,89053,0,0,0,1364,0,0,0
格里恩的坚韧,$@garrspelldesc,1371,360,7,2,135934,89053,0,0,0,1766,0,0,0
净化仪式,$@garrspelldesc,1372,360,4,0,135995,89041,0,0,0,0,0,0,0
更进一步,$@garrspelldesc,1373,360,4,2,135864,89041,0,0,0,0,0,0,0
耐久导灵器,,1374,360,1,2,463893,84479,0,0,0,0,0,0,3
耐久导灵器,,1375,360,5,1,463893,89042,0,0,0,0,0,0,3
耐久导灵器,,1377,360,6,1,463893,89043,0,0,0,0,0,0,3
骁勇打击,$@garrspelldesc,1378,360,0,1,135946,84479,0,0,0,0,0,0,0
灵巧导灵器,,1379,365,3,1,463890,84480,0,0,0,0,0,0,1
耐久导灵器,,1380,365,5,1,463893,84480,0,0,0,0,0,0,3
效能导灵器,,1381,365,1,0,463891,84480,0,0,0,0,0,0,2
混沌代理人,$@garrspelldesc,1393,368,2,0,237557,89034,0,0,0,1395,0,0,0
眩目步法,$@garrspelldesc,1394,368,2,2,965900,89034,0,0,0,1396,0,0,0
效能导灵器,,1395,368,1,0,463891,88529,0,0,0,0,0,0,2
耐久导灵器,,1396,368,1,2,463893,88529,0,0,0,0,0,0,3
灵巧导灵器,,1397,368,3,1,463890,89035,0,0,0,0,0,0,1
患难之友,$@garrspelldesc,1398,368,4,1,460691,89036,0,0,0,0,0,0,0
灵巧导灵器,,1399,368,6,2,463890,89038,0,0,0,0,0,0,1
效能导灵器,,1400,368,6,0,463891,89038,0,0,0,0,0,0,2
耐久导灵器,,1401,368,6,1,463893,89038,0,0,0,0,0,0,3
精心准备,$@garrspelldesc,1402,368,7,1,136242,89039,0,0,0,1401,0,0,0
漠然困境,$@garrspelldesc,1403,368,7,0,1357795,89039,0,0,0,1400,0,0,0
无畏决斗者,$@garrspelldesc,1404,368,7,2,2015861,89039,0,0,0,1399,0,0,0
耐久导灵器,,1405,368,5,1,463893,89037,0,0,0,0,0,0,3
兴奋追猎者,$@garrspelldesc,1406,368,0,1,236268,84410,0,0,0,0,0,0,0
精英混合物,$@garrspelldesc,1407,365,2,2,134727,84480,0,0,0,1409,0,0,0
掌炉大师的滤网,$@garrspelldesc,1408,365,2,0,1686569,84480,0,0,0,1381,0,0,0
耐久导灵器,,1409,365,1,2,463893,84480,0,0,0,0,0,0,3
源生重槌,$@garrspelldesc,1410,365,7,1,613955,89055,0,0,0,1414,0,0,0
闪亮的流波之球核心,$@garrspelldesc,1411,365,7,2,1990984,89055,0,0,0,1413,0,0,0
灵钢之钳,$@garrspelldesc,1412,365,7,0,133863,89055,0,0,0,1415,0,0,0
灵巧导灵器,$@garrspelldesc,1413,365,6,2,463890,89054,0,0,0,0,0,0,1
耐久导灵器,,1414,365,6,1,463893,89054,0,0,0,0,0,0,3
效能导灵器,,1415,365,6,0,463891,89054,0,0,0,0,0,0,2
再生材料,$@garrspelldesc,1416,365,4,0,463858,84480,0,0,0,0,0,0,0
执事者之韧,$@garrspelldesc,1417,365,4,2,1596903,84480,0,0,0,0,0,0,0
掌炉宗师之技,$@garrspelldesc,1418,365,0,1,3257748,84480,0,0,0,0,0,0,0
无摧身躯,$@garrspelldesc,1419,304,4,0,3571639,84407,0,0,0,0,0,0,0
远征队领袖,$@garrspelldesc,1420,304,4,2,136005,84407,0,0,0,0,0,0,0
高级战术,$@garrspelldesc,1421,304,7,1,2178534,89055,0,0,0,1422,0,0,0
耐久导灵器,,1422,304,6,1,463893,89054,0,0,0,0,0,0,3
效能导灵器,,1423,304,3,1,463891,84407,0,0,0,0,0,0,2
持续阴霾,$@garrspelldesc,1424,304,2,2,892448,84407,0,0,0,1005,0,0,0
行动一致,$@garrspelldesc,1425,304,2,0,135942,84407,0,0,0,1006,0,0,0
岩石效命,$@garrspelldesc,1426,304,0,1,399041,84407,0,0,0,0,0,0,0
看好脚下！,$@garrspelldesc,1545,392,2,0,1321252,84409,0,0,0,1556,0,0,0
从容不迫,$@garrspelldesc,1546,392,2,2,348567,84409,0,0,0,1548,0,0,0
效能导灵器,,1547,392,3,1,463891,89040,0,0,0,0,0,0,2
灵巧导灵器,,1548,392,1,2,463890,84409,0,0,0,0,0,0,1
耐久导灵器,,1549,392,5,1,463893,89042,0,0,0,0,0,0,3
高雅味觉,$@garrspelldesc,1550,392,7,1,3536201,89053,0,0,0,1555,0,0,0
抚慰阴影,$@garrspelldesc,1551,392,0,1,644385,84409,0,0,0,0,0,0,0
感激之情,$@garrspelldesc,1552,392,7,0,133784,89053,0,0,0,1554,0,0,0
灵巧导灵器,,1553,392,6,2,463890,89043,0,0,0,0,0,0,1
效能导灵器,,1554,392,6,0,463891,89043,0,0,0,0,0,0,2
耐久导灵器,,1555,392,6,1,463893,89043,0,0,0,0,0,0,3
耐久导灵器,,1556,392,1,0,463893,84409,0,0,0,0,0,0,3
聚会生活,$@garrspelldesc,1557,392,4,0,236550,89041,0,0,0,0,0,0,0
精致的材料,$@garrspelldesc,1559,392,4,2,413571,89041,0,0,0,0,0,0,0
废土礼节,$@garrspelldesc,1560,392,7,2,132810,89053,0,0,0,1553,0,0,0
召唤执事者,$@garrspelldesc,1561,393,0,0,3586266,0,0,0,0,0,0,0,0
失格者之梏,$@garrspelldesc,1562,393,0,1,3565442,0,0,0,0,0,0,0,0
晋升堡垒之矛,$@garrspelldesc,1563,393,1,6,3565453,0,0,0,0,0,0,0,0
圣洁鸣钟,$@garrspelldesc,1564,393,1,1,3565448,0,0,0,0,0,0,0,0
极乐敕令,$@garrspelldesc,1565,393,0,2,3565443,0,0,0,0,0,0,0,0
晋升者之赐,$@garrspelldesc,1566,393,1,2,3565449,0,0,0,0,0,0,0,0
志趣相投,$@garrspelldesc,1567,393,0,3,3565444,0,0,0,0,0,0,0,0
申斥回响,$@garrspelldesc,1568,393,1,3,3565450,0,0,0,0,0,0,0,0
共鸣箭,$@garrspelldesc,1569,393,0,4,3565445,0,0,0,0,0,0,0,0
暮钟图腾,$@garrspelldesc,1570,393,1,4,3565451,0,0,0,0,0,0,0,0
璀璨火花,$@garrspelldesc,1571,393,0,5,3565446,0,0,0,0,0,0,0,0
碎魂奉纳,$@garrspelldesc,1572,393,1,5,3565452,0,0,0,0,0,0,0,0
精序兵戈,$@garrspelldesc,1573,393,0,6,3565447,0,0,0,0,0,0,0,0
血肉铸造,$@garrspelldesc,1575,395,0,0,3586267,0,0,0,0,0,0,0,0
憎恶附肢,$@garrspelldesc,1576,395,0,1,3578196,0,0,0,0,0,0,0,0
征服者之锤,$@garrspelldesc,1577,395,1,1,3578228,0,0,0,0,0,0,0,0
燃焰饲魂,$@garrspelldesc,1578,395,0,2,3591588,0,0,0,0,0,0,0,0
邪恶新星,$@garrspelldesc,1579,395,1,2,3578229,0,0,0,0,0,0,0,0
激变蜂群,$@garrspelldesc,1580,395,0,3,3578197,0,0,0,0,0,0,0,0
锯齿骨刺,$@garrspelldesc,1581,395,1,3,3578230,0,0,0,0,0,0,0,0
死亡飞轮,$@garrspelldesc,1582,395,0,4,3578207,0,0,0,0,0,0,0,0
始源之潮,$@garrspelldesc,1583,395,1,4,3578231,0,0,0,0,0,0,0,0
死神之躯,$@garrspelldesc,1584,395,0,5,3578226,0,0,0,0,0,0,0,0
屠戮箭,$@garrspelldesc,1585,395,1,5,3578232,0,0,0,0,0,0,0,0
骨尘酒,$@garrspelldesc,1586,395,0,6,3578227,0,0,0,0,0,0,0,0
征服者战旗,$@garrspelldesc,1587,395,1,6,3578233,0,0,0,0,0,0,0,0
暗影之门,$@garrspelldesc,1588,396,0,0,3586270,0,0,0,0,0,0,0,0
云集之雾,$@garrspelldesc,1589,396,0,1,3565716,42787,0,0,0,0,0,0,0
红烬圣土,$@garrspelldesc,1590,396,1,1,3565722,42792,0,0,0,0,0,0,0
罪孽烙印,$@garrspelldesc,1591,396,0,2,3565717,42788,0,0,0,0,0,0,0
控心术,$@garrspelldesc,1592,396,1,2,3565723,39986,0,0,0,0,0,0,0
饕餮狂乱,$@garrspelldesc,1593,396,0,3,3565718,42789,0,0,0,0,0,0,0
狂热鞭笞,$@garrspelldesc,1594,396,1,3,3565724,42230,0,0,0,0,0,0,0
劫掠射击,$@garrspelldesc,1595,396,0,4,3565719,42790,0,0,0,0,0,0,0
收割链,$@garrspelldesc,1596,396,1,4,3565725,42793,0,0,0,0,0,0,0
折磨之镜,$@garrspelldesc,1597,396,0,5,3565720,39985,0,0,0,0,0,0,0
灾祸降临,$@garrspelldesc,1598,396,1,5,3565726,39987,0,0,0,0,0,0,0
陨落僧众,$@garrspelldesc,1599,396,0,6,3565721,42791,0,0,0,0,0,0,0
判罪,$@garrspelldesc,1600,396,1,6,3565727,42794,0,0,0,0,0,0,0
灵魂变形,$@garrspelldesc,1601,397,0,0,3586268,0,0,0,0,0,0,0,0
消亡之债,$@garrspelldesc,1602,397,0,2,3636837,0,0,0,0,0,0,0,0
四季祝福,$@garrspelldesc,1603,397,1,1,3636845,0,0,0,0,0,0,0,0
恶魔追击,$@garrspelldesc,1604,397,0,3,3636838,0,0,0,0,0,0,0,0
法夜祝福,$@garrspelldesc,1605,397,1,2,3636847,0,0,0,0,0,0,0,0
万灵之召,$@garrspelldesc,1606,397,0,4,3636839,0,0,0,0,0,0,0,0
败血刃伤,$@garrspelldesc,1607,397,1,3,3636848,0,0,0,0,0,0,0,0
野性之魂,$@garrspelldesc,1608,397,0,5,3636840,0,0,0,0,0,0,0,0
法夜输灵,$@garrspelldesc,1609,397,1,4,3636849,0,0,0,0,0,0,0,0
变易幻能,$@garrspelldesc,1610,397,0,6,3636841,0,0,0,0,0,0,0,0
灵魂腐化,$@garrspelldesc,1611,397,1,5,3636850,0,0,0,0,0,0,0,0
妖魂踏,$@garrspelldesc,1612,397,1,0,3636842,0,0,0,0,0,0,0,0
上古余震,$@garrspelldesc,1613,397,1,6,3636851,0,0,0,0,0,0,0,0
耐久导灵器,,1765,357,1,1,463893,88529,0,0,0,0,0,0,3
灵巧导灵器,,1766,360,6,2,463890,89043,0,0,0,0,0,0,1
灵巧导灵器,,1767,330,3,1,463890,89035,0,0,0,0,0,0,1
艾米妮的可行动躯体,$@garrspelldesc,1770,330,2,2,1670850,84501,0,0,0,1170,0,0,0
远古祝福,$@garrspelldesc,1783,461,0,0,135769,34450,0,0,0,0,0,0,0
摆脱折磨,$@garrspelldesc,1784,461,1,0,135768,90930,0,0,0,0,0,0,0
坚毅强化,$@garrspelldesc,1785,461,1,1,1394893,90930,0,0,0,0,0,0,0
莫名的力量,$@garrspelldesc,1786,461,2,2,3528288,91125,0,0,0,0,0,0,0
强化迅捷,$@garrspelldesc,1787,461,0,1,413579,34450,0,0,0,0,0,0,0
坚钢宝库,$@garrspelldesc,1788,461,2,1,3257863,91125,0,0,0,0,0,0,0
坚韧灵魂,$@garrspelldesc,1789,461,3,0,136213,91126,0,0,0,0,0,0,0
反应敏锐,$@garrspelldesc,1790,461,3,1,132215,91126,0,0,0,0,0,0,0
绝境重生,$@garrspelldesc,1791,461,3,2,136119,91126,0,0,0,0,0,0,0
被发现的宝箱,$@garrspelldesc,1792,461,1,2,1518638,90930,0,0,0,0,0,0,0
无畏,$@garrspelldesc,1793,461,2,0,237553,91125,0,0,0,0,0,0,0
高效掠夺者,自动拾取敌人的尸体，不包括托加斯特首领。,1794,461,0,2,901746,34450,0,0,0,0,0,0,0
效能导灵器,,1799,330,8,1,463891,91815,0,0,0,0,0,0,2
压倒释放,,1800,330,9,0,236271,91817,0,0,0,0,0,0,0
耐久导灵器,,1801,330,10,0,463893,91820,0,0,0,1800,0,0,3
脓疮迸裂,,1802,330,11,1,132100,91823,0,0,0,0,0,0,0
弹性缝合,,1803,330,9,2,3622131,91817,0,0,0,0,0,0,0
灵巧导灵器,,1804,330,10,2,463890,91820,0,0,0,1803,0,0,1
效能导灵器,,1805,349,8,1,463891,91814,0,0,0,0,0,0,2
切肉者之眼,,1806,349,9,0,3492310,91819,0,0,0,0,0,0,0
唤醒白骨胸甲,,1807,349,9,2,3190332,91819,0,0,0,0,0,0,0
耐久导灵器,,1808,349,10,0,463893,91822,0,0,0,1806,0,0,3
灵巧导灵器,,1809,349,10,2,463890,91822,0,0,0,1807,0,0,1
记忆武器,,1810,349,11,1,3510985,91825,0,0,0,0,0,0,0
效能导灵器,,1811,357,8,1,463891,91816,0,0,0,0,0,0,2
强强联手,,1812,357,9,0,236681,91818,0,0,0,0,0,0,0
虔敬者之路,,1813,357,9,2,366056,91818,0,0,0,0,0,0,0
耐久导灵器,,1814,357,10,0,463893,91821,0,0,0,1812,0,0,3
灵巧导灵器,,1815,357,10,2,463890,91821,0,0,0,1813,0,0,1
崭新决心,,1816,357,11,1,132866,91824,0,0,0,0,0,0,0
效能导灵器,,1819,325,8,1,463891,91816,0,0,0,0,0,0,2
黏性踪迹,,1820,325,9,0,1391773,91818,0,0,0,0,0,0,0
起伏机动,,1821,325,9,2,3601538,91818,0,0,0,0,0,0,0
耐久导灵器,,1822,325,10,0,463893,91821,0,0,0,1820,0,0,3
灵巧导灵器,,1823,325,10,2,463890,91821,0,0,0,1821,0,0,1
凯文的小软泥怪,,1824,325,11,1,1500942,91824,0,0,0,0,0,0,0
效能导灵器,,1825,360,8,1,463891,91815,0,0,0,0,0,0,2
执政官之矛,,1826,360,9,0,135127,91817,0,0,0,0,0,0,0
希望永存,,1827,360,9,2,305294,91817,0,0,0,0,0,0,0
耐久导灵器,,1828,360,10,0,463893,91820,0,0,0,1826,0,0,3
灵巧导灵器,,1829,360,10,2,463890,91820,0,0,0,1827,0,0,1
照亮道路,,1830,360,11,1,515951,91823,0,0,0,0,0,0,0
效能导灵器,,1831,365,8,1,463891,91814,0,0,0,0,0,0,2
灵魂光谱仪,,1832,365,9,0,1041266,91819,0,0,0,0,0,0,0
反应式改造,,1833,365,9,2,252184,91819,0,0,0,0,0,0,0
耐久导灵器,,1834,365,10,0,463893,91822,0,0,0,1832,0,0,3
灵巧导灵器,,1835,365,10,2,463890,91822,0,0,0,1833,0,0,1
溢流心能加速器,,1836,365,11,1,3089628,91825,0,0,0,0,0,0,0
效能导灵器,,1837,276,8,1,463891,91816,0,0,0,0,0,0,2
精确射击,,1838,276,9,0,132208,91818,0,0,0,0,0,0,0
幸存者集结,,1839,276,9,2,1582140,91818,0,0,0,0,0,0,0
耐久导灵器,,1840,276,10,0,463893,91821,0,0,0,1838,0,0,3
灵巧导灵器,,1841,276,10,2,463890,91821,0,0,0,1839,0,0,1
联结之心,,1842,276,11,1,3528275,91824,0,0,0,0,0,0,0
效能导灵器,,1843,275,8,1,463891,91815,0,0,0,0,0,0,2
狡诈之梦,,1844,275,9,0,3752258,91817,0,0,0,0,0,0,0
梦境初醒,,1845,275,9,2,1394953,91817,0,0,0,0,0,0,0
耐久导灵器,,1846,275,10,0,463893,91820,0,0,0,1844,0,0,3
灵巧导灵器,,1847,275,10,2,463890,91820,0,0,0,1845,0,0,1
梦境探索者,,1848,275,11,1,3854013,91823,0,0,0,0,0,0,0
效能导灵器,,1849,334,8,1,463891,91814,0,0,0,0,0,0,2
沃卡伊伏击,,1850,334,9,0,3193867,91819,0,0,0,0,0,0,0
狩猎刺激,,1851,334,9,2,3528276,91819,0,0,0,0,0,0,0
耐久导灵器,,1852,334,10,0,463893,91822,0,0,0,1850,0,0,3
灵巧导灵器,,1853,334,10,2,463890,91822,0,0,0,1851,0,0,1
狂野狩猎策略,,1854,334,11,1,3528274,91825,0,0,0,0,0,0,0
效能导灵器,,1855,304,8,1,463891,91814,0,0,0,0,0,0,2
再生石肤,,1856,304,9,0,646672,91819,0,0,0,1855,0,0,0
恐吓战术,,1857,304,9,2,236314,91819,0,0,0,1855,0,0,0
灵巧导灵器,,1858,304,10,0,463890,91822,0,0,0,1856,0,0,1
耐久导灵器,,1859,304,10,2,463893,91822,0,0,0,1857,0,0,3
战场气息,,1860,304,11,1,236344,91825,0,0,0,0,0,0,0
不屈不挠,$@garrspelldesc,1861,461,4,0,892448,91127,0,0,0,0,0,0,0
精锐杀手,$@garrspelldesc,1863,461,4,2,2032590,91127,0,0,0,0,0,0,0
掌握命运,$@garrspelldesc,1864,461,5,0,1669485,91128,0,0,0,0,0,0,0
心能掠夺者,$@garrspelldesc,1865,461,4,1,3528304,91127,0,0,0,0,0,0,0
效能导灵器,,1866,368,8,1,463891,91816,0,0,0,0,0,0,2
罪孽保护,,1867,368,9,0,3565716,91818,0,0,0,1866,0,0,0
轻盈步,,1868,368,9,2,965900,91818,0,0,0,0,0,0,0
灵巧导灵器,,1869,368,10,0,463890,91821,0,0,0,1867,0,0,1
耐久导灵器,,1870,368,10,2,463893,91821,0,0,0,1868,0,0,3
致命缺陷,,1871,368,11,1,1373912,91824,0,0,0,0,0,0,0
效能导灵器,,1872,392,8,1,463891,91815,0,0,0,0,0,0,2
茶话会永不终结,,1873,392,9,0,651601,91817,0,0,0,1872,0,0,0
还有位子,,1874,392,9,2,895875,91817,0,0,0,1872,0,0,0
灵巧导灵器,,1875,392,10,0,463890,91820,0,0,0,1873,0,0,1
耐久导灵器,,1876,392,10,2,463893,91820,0,0,0,1874,0,0,3
小队恩惠,,1877,392,11,1,134140,91823,0,0,0,0,0,0,0
强化新星,$@garrspelldesc,1878,461,5,1,4037124,91128,0,0,0,0,0,0,0
蓝龙军团亲和,[TEMP] Passive Bonus from the Blue Dragonflight.,1881,463,0,0,134155,0,0,0,0,0,0,0,0
绿龙军团亲和,[TEMP] Passive Bonus from the Green Dragonflight.,1882,463,0,1,134157,0,0,0,0,0,0,0,0
红龙军团亲和,[TEMP] Passive Bonus from the Red Dragonflight.,1883,463,0,2,134153,0,0,0,0,0,0,0,0
黑龙军团亲和,[TEMP] Passive Bonus from the Black Dragonflight.,1884,463,0,3,1354169,0,0,0,0,0,0,0,0
