Name_lang,ID,ClassMask,TrackingQuestID,Flags,TransmogSetGroupID,ItemNameDescriptionID,ParentTransmogSetID,CompleteWorldStateID,ExpansionID,PatchIntroduced,UiOrder,ConditionID
悚然角斗士的法衣,1713,400,0,23,0,0,0,1,7,80001,11003,0
悚然角斗士的法衣,1714,400,0,23,0,0,0,1,7,80001,11003,0
悚然角斗士的法衣,1716,3592,0,23,0,0,0,1,7,80001,11003,0
悚然角斗士的法衣,1718,3592,0,23,0,0,0,1,7,80001,11003,0
悚然角斗士的法衣,1719,3592,0,23,0,0,0,1,7,80001,11003,0
悚然角斗士的法衣,1721,4164,0,23,0,0,0,1,7,80001,11003,0
悚然角斗士的法衣,1723,4164,0,23,0,0,0,1,7,80001,11003,0
悚然角斗士的法衣,1724,4164,0,23,0,0,0,1,7,80001,11003,0
悚然角斗士的法衣,1726,35,0,23,0,0,0,1,7,80001,11003,0
悚然角斗士的法衣,1727,35,0,23,0,0,0,1,7,80001,11003,0
悚然角斗士的法衣,1728,35,0,23,0,0,0,1,7,80001,11003,0
悚然角斗士的法衣,1729,35,0,23,0,0,0,1,7,80001,11003,0
悚然角斗士的法衣,1730,35,0,23,0,0,0,1,7,80001,11003,0
悚然角斗士的板甲,1731,35,0,26,167,3859,1675,1,7,80001,11003,0
悚然角斗士的链甲,1732,4164,0,26,167,3859,1672,1,7,80001,11003,0
悚然角斗士的皮甲,1733,3592,0,26,167,3859,1669,1,7,80001,11003,0
悚然角斗士的法衣,1734,400,0,26,167,3859,1666,1,7,80001,11003,0
悚然角斗士的板甲,1735,35,0,22,167,3859,1663,1,7,80001,11003,0
悚然角斗士的链甲,1736,4164,0,22,167,3859,1660,1,7,80001,11003,0
悚然角斗士的皮甲,1737,3592,0,22,167,3859,1657,1,7,80001,11003,0
悚然角斗士的法衣,1738,400,0,22,167,3859,1654,1,7,80001,11003,0
,1739,0,0,1,0,0,0,1,7,80001,1200,0
,1740,0,0,3,0,0,0,1,0,20001,200,0
库尔提拉斯的传承,1741,0,53722,6,64,0,0,1,0,80105,10,0
赞达拉的传承,1742,0,53721,10,64,0,0,1,0,80105,10,0
惊恶角斗士的法衣,1743,400,0,27,0,0,0,1,7,80100,11103,0
惊恶角斗士的法衣,1744,35,0,27,0,0,0,1,7,80100,11103,0
暗林哨兵的板甲战铠,1745,35,0,24,168,13448,0,1,7,80100,11101,0
惊恶候选者的板甲,1746,35,60690,26,168,13303,1745,1,7,80100,11099,0
惊恶角斗士的法衣,1747,35,0,27,0,0,0,1,7,80100,11103,0
惊恶角斗士的法衣,1748,35,0,27,0,0,0,1,7,80100,11103,0
惊恶角斗士的法衣,1749,35,0,27,0,0,0,1,7,80100,11103,0
惊恶角斗士的板甲,1750,35,0,26,168,3859,1745,1,7,80100,11103,0
惊恶角斗士的板甲,1751,35,63567,26,168,13301,1745,1,7,80100,11102,0
荒芜卫士的链甲,1752,4164,0,24,168,13448,0,1,7,80100,11101,0
惊恶候选者的链甲,1753,4164,60688,26,168,13303,1752,1,7,80100,11099,0
惊恶角斗士的法衣,1754,4164,0,27,0,0,0,1,7,80100,11103,0
惊恶角斗士的法衣,1755,4164,0,27,0,0,0,1,7,80100,11103,0
惊恶角斗士的法衣,1756,4164,0,27,0,0,0,1,7,80100,11103,0
惊恶角斗士的链甲,1757,4164,0,26,168,3859,1752,1,7,80100,11103,0
惊恶角斗士的链甲,1758,4164,63566,26,168,13301,1752,1,7,80100,11102,0
死亡猎手的伪装,1759,3592,0,24,168,13448,0,1,7,80100,11101,0
惊恶候选者的皮甲,1760,3592,60686,26,168,13303,1759,1,7,80100,11099,0
惊恶角斗士的法衣,1761,3592,0,27,0,0,0,1,7,80100,11103,0
惊恶角斗士的法衣,1762,3592,0,27,0,0,0,1,7,80100,11103,0
惊恶角斗士的法衣,1763,3592,0,27,0,0,0,1,7,80100,11103,0
惊恶角斗士的皮甲,1764,3592,0,26,168,3859,1759,1,7,80100,11103,0
惊恶角斗士的皮甲,1765,3592,63565,26,168,13301,1759,1,7,80100,11102,0
疫病使者的法衣,1766,400,0,24,168,13448,0,1,7,80100,11101,0
惊恶候选者的法衣,1767,400,60684,26,168,13303,1766,1,7,80100,11099,0
惊恶角斗士的法衣,1768,400,0,27,0,0,0,1,7,80100,11103,0
惊恶角斗士的法衣,1769,400,0,27,0,0,0,1,7,80100,11103,0
惊恶角斗士的法衣,1770,400,0,27,0,0,0,1,7,80100,11103,0
惊恶角斗士的法衣,1771,400,0,26,168,3859,1766,1,7,80100,11103,0
惊恶角斗士的法衣,1772,400,63564,26,168,13301,1766,1,7,80100,11102,0
惊恶角斗士的法衣,1773,35,0,23,0,0,0,1,7,80100,11103,0
惊恶角斗士的法衣,1774,35,0,23,0,0,0,1,7,80100,11103,0
守望者卫士的战铠,1775,35,0,20,168,13448,0,1,7,80100,11101,0
惊恶候选者的板甲,1776,35,60689,22,168,13303,1775,1,7,80100,11099,0
惊恶角斗士的法衣,1777,35,0,23,0,0,0,1,7,80100,11103,0
惊恶角斗士的法衣,1778,35,0,23,0,0,0,1,7,80100,11103,0
惊恶角斗士的法衣,1779,35,0,23,0,0,0,1,7,80100,11103,0
惊恶角斗士的板甲,1780,35,0,22,168,3859,1775,1,7,80100,11103,0
惊恶角斗士的板甲,1781,35,63563,22,168,13301,1775,1,7,80100,11102,0
卡多雷弓手的链甲,1782,4164,0,20,168,13448,0,1,7,80100,11101,0
惊恶候选者的链甲,1783,4164,60687,22,168,13303,1782,1,7,80100,11099,0
惊恶角斗士的法衣,1784,4164,0,23,0,0,0,1,7,80100,11103,0
惊恶角斗士的法衣,1785,4164,0,23,0,0,0,1,7,80100,11103,0
惊恶角斗士的法衣,1786,4164,0,23,0,0,0,1,7,80100,11103,0
惊恶角斗士的链甲,1787,4164,0,22,168,3859,1782,1,7,80100,11103,0
惊恶角斗士的链甲,1788,4164,63562,22,168,13301,1782,1,7,80100,11102,0
暗林哨兵的伪装,1789,3592,0,20,168,13448,0,1,7,80100,11101,0
惊恶候选者的皮甲,1790,3592,60685,22,168,13303,1789,1,7,80100,11099,0
惊恶角斗士的法衣,1791,3592,0,23,0,0,0,1,7,80100,11103,0
惊恶角斗士的法衣,1792,3592,0,23,0,0,0,1,7,80100,11103,0
惊恶角斗士的法衣,1793,3592,0,23,0,0,0,1,7,80100,11103,0
惊恶角斗士的皮甲,1794,3592,0,22,168,3859,1789,1,7,80100,11103,0
惊恶角斗士的皮甲,1795,3592,63561,22,168,13301,1789,1,7,80100,11102,0
皎月祭司法衣,1796,400,0,20,168,13448,0,1,7,80100,11101,0
惊恶候选者的法衣,1797,400,60683,22,168,13303,1796,1,7,80100,11099,0
惊恶角斗士的法衣,1798,400,0,23,0,0,0,1,7,80100,11103,0
惊恶角斗士的法衣,1799,400,0,23,0,0,0,1,7,80100,11103,0
惊恶角斗士的法衣,1800,400,0,23,0,0,0,1,7,80100,11103,0
惊恶角斗士的法衣,1801,400,0,22,168,3859,1796,1,7,80100,11103,0
惊恶角斗士的法衣,1802,400,63560,22,168,13301,1796,1,7,80100,11102,0
铜须的传承,1803,0,53846,2,0,0,0,1,0,80001,10,0
辛多雷的传承,1804,0,54096,2,0,0,0,1,0,80001,10,0
灵魂收割者的法衣,1806,400,0,0,169,13193,0,1,7,80001,11110,0
灵魂收割者的法衣,1807,400,0,0,169,1641,1806,1,7,80001,11109,0
灵魂收割者的法衣,1808,400,0,0,169,2015,1806,1,7,80001,11111,0
灵魂收割者的法衣,1809,400,0,0,169,13145,1806,1,7,80001,11112,0
骨刃战甲,1810,3592,0,0,169,13193,0,1,7,80001,11110,0
骨刃战甲,1811,3592,0,0,169,1641,1810,1,7,80001,11109,0
骨刃战甲,1812,3592,0,0,169,2015,1810,1,7,80001,11111,0
骨刃战甲,1813,3592,0,0,169,13145,1810,1,7,80001,11112,0
噬亡者祭服,1814,4164,0,0,169,13193,0,1,7,80001,11110,0
噬亡者祭服,1815,4164,0,0,169,1641,1814,1,7,80001,11109,0
噬亡者祭服,1816,4164,0,0,169,2015,1814,1,7,80001,11111,0
噬亡者祭服,1817,4164,0,0,169,13145,1814,1,7,80001,11112,0
墓穴领主的恐惧板甲,1818,35,0,0,169,13193,0,1,7,80001,11110,0
墓穴领主的恐惧板甲,1819,35,0,0,169,1641,1818,1,7,80001,11109,0
墓穴领主的恐惧板甲,1820,35,0,0,169,2015,1818,1,7,80001,11111,0
墓穴领主的恐惧板甲,1821,35,0,0,169,13145,1818,1,7,80001,11112,0
拳手战服,1822,0,55492,6,171,0,0,1,7,80105,10110,0
拳手战服,1823,0,55493,10,171,0,0,1,7,80105,10110,0
不朽之途铠甲,1824,35,55559,2,60,0,0,1,1,20000,1150,0
永恒追猎链甲,1825,4164,55566,2,60,0,0,1,1,20000,1150,0
无眠缚梦战甲,1826,3592,55572,2,60,0,0,1,1,20000,1150,0
宁静缚魂法衣,1827,400,55587,2,60,0,0,1,1,20000,1150,0
诺莫瑞根的传承,1828,0,54642,6,0,0,0,1,0,80200,10,0
舒哈鲁的传承,1829,0,54765,10,0,0,0,1,0,80200,10,0
纳迦领主的战争板甲,1830,35,0,0,172,13193,0,1,7,80200,11110,0
女王卫队的鳞片链甲,1831,4164,0,0,172,13193,0,1,7,80200,11110,0
刀鳍武服,1832,3592,0,0,172,13193,0,1,7,80200,11110,0
褶饰先锋法衣,1833,400,0,0,172,13193,0,1,7,80200,11110,0
纳迦领主的战争板甲,1834,35,0,0,172,2015,1830,1,7,80200,11111,0
女王卫队的鳞片链甲,1835,4164,0,0,172,2015,1831,1,7,80200,11111,0
刀鳍武服,1836,3592,0,0,172,2015,1832,1,7,80200,11111,0
褶饰先锋法衣,1837,400,0,0,172,2015,1833,1,7,80200,11111,0
纳迦领主的战争板甲,1838,35,0,0,172,13145,1830,1,7,80200,11112,0
女王卫队的鳞片链甲,1839,4164,0,0,172,13145,1831,1,7,80200,11112,0
刀鳍武服,1840,3592,0,0,172,13145,1832,1,7,80200,11112,0
褶饰先锋法衣,1841,400,0,0,172,13145,1833,1,7,80200,11112,0
纳迦领主的战争板甲,1842,35,0,0,172,1641,1830,1,7,80200,11109,0
女王卫队的鳞片链甲,1843,4164,0,0,172,1641,1831,1,7,80200,11109,0
刀鳍武服,1844,3592,0,0,172,1641,1832,1,7,80200,11109,0
褶饰先锋法衣,1845,400,0,0,172,1641,1833,1,7,80200,11109,0
罪邪角斗士的法衣,1846,400,63559,22,173,13301,0,1,7,80200,3600,0
罪邪角斗士的法衣,1847,400,0,54,173,3859,1846,1,7,80200,3601,0
罪邪角斗士的法衣,1848,400,0,23,0,0,0,1,7,80200,3600,0
罪邪角斗士的法衣,1849,400,0,23,0,0,0,1,7,80200,3600,0
罪邪角斗士的法衣,1850,400,0,23,0,0,0,1,7,80200,3600,0
罪邪候选者的法衣,1851,400,60691,22,173,13303,1846,1,7,80200,3250,0
罪邪角斗士的皮甲,1852,3592,63558,22,173,13301,0,1,7,80200,3600,0
罪邪角斗士的皮甲,1853,3592,0,54,173,3859,1852,1,7,80200,3601,0
罪邪角斗士的皮甲,1854,3592,0,23,0,0,0,1,7,80200,3600,0
罪邪角斗士的皮甲,1855,3592,0,23,0,0,0,1,7,80200,3600,0
罪邪角斗士的皮甲,1856,3592,0,23,0,0,0,1,7,80200,3600,0
罪邪候选者的皮甲,1857,3592,60694,22,173,13303,1852,1,7,80200,3300,0
罪邪角斗士的链甲,1858,4164,63557,22,173,13301,0,1,7,80200,3600,0
罪邪角斗士的链甲,1859,4164,0,54,173,3859,1858,1,7,80200,3601,0
罪邪角斗士的链甲,1860,4164,0,23,0,0,0,1,7,80200,3600,0
罪邪角斗士的链甲,1861,4164,0,23,0,0,0,1,7,80200,3600,0
罪邪角斗士的链甲,1862,4164,0,23,0,0,0,1,7,80200,3600,0
罪邪候选者的链甲,1863,4164,60696,22,173,13303,1858,1,7,80200,3300,0
罪邪角斗士的板甲,1864,35,63556,22,173,13301,0,1,7,80200,3600,0
罪邪角斗士的板甲,1865,35,0,54,173,3859,1864,1,7,80200,3601,0
罪邪角斗士的板甲,1866,35,0,23,0,0,0,1,7,80200,3600,0
罪邪角斗士的板甲,1867,35,0,23,0,0,0,1,7,80200,3600,0
罪邪角斗士的板甲,1868,35,0,23,0,0,0,1,7,80200,3600,0
罪邪候选者的板甲,1869,35,60698,22,173,13303,1864,1,7,80200,3250,0
罪邪角斗士的法衣,1870,0,0,23,0,0,0,1,7,80200,1200,0
罪邪角斗士的法衣,1871,0,0,23,0,0,0,1,7,80200,1200,0
罪邪角斗士的法衣,1872,0,0,27,0,0,0,1,7,80200,1200,0
罪邪角斗士的法衣,1873,0,0,27,0,0,0,1,7,80200,1200,0
罪邪候选者的板甲,1874,35,60699,26,173,13303,1879,1,7,80200,3300,0
罪邪角斗士的板甲,1875,35,0,27,0,0,0,1,7,80200,3600,0
罪邪角斗士的板甲,1876,35,0,27,0,0,0,1,7,80200,3600,0
罪邪角斗士的板甲,1877,35,0,27,0,0,0,1,7,80200,3600,0
罪邪角斗士的板甲,1878,35,0,58,173,3859,1879,1,7,80200,3601,0
罪邪角斗士的板甲,1879,35,63555,26,173,13301,0,1,7,80200,3600,0
罪邪候选者的链甲,1880,4164,60697,26,173,13303,1885,1,7,80200,3250,0
罪邪角斗士的链甲,1881,4164,0,27,0,0,0,1,7,80200,3600,0
罪邪角斗士的链甲,1882,4164,0,27,0,0,0,1,7,80200,3600,0
罪邪角斗士的链甲,1883,4164,0,27,0,0,0,1,7,80200,3600,0
罪邪角斗士的链甲,1884,4164,0,58,173,3859,1885,1,7,80200,3601,0
罪邪角斗士的链甲,1885,4164,63554,26,173,13301,0,1,7,80200,3600,0
罪邪候选者的皮甲,1886,3592,60695,26,173,13303,1891,1,7,80200,3300,0
罪邪角斗士的皮甲,1887,3592,0,27,0,0,0,1,7,80200,3600,0
罪邪角斗士的皮甲,1888,3592,0,27,0,0,0,1,7,80200,3600,0
罪邪角斗士的皮甲,1889,3592,0,27,0,0,0,1,7,80200,3600,0
罪邪角斗士的皮甲,1890,3592,0,58,173,3859,1891,1,7,80200,3601,0
罪邪角斗士的皮甲,1891,3592,63553,24,173,13301,0,1,7,80200,3600,0
罪邪候选者的法衣,1892,400,60692,26,173,13303,1897,1,7,80200,3250,0
罪邪角斗士的法衣,1893,400,0,27,0,0,0,1,7,80200,3600,0
罪邪角斗士的法衣,1894,400,0,27,0,0,0,1,7,80200,3600,0
罪邪角斗士的法衣,1895,400,0,27,0,0,0,1,7,80200,3600,0
罪邪角斗士的法衣,1896,400,0,58,173,3859,1897,1,7,80200,3601,0
罪邪角斗士的法衣,1897,400,63552,26,173,13301,0,1,7,80200,3600,0
声名远播的探险者的装束,1902,0,0,2,174,0,0,1,7,80205,10,0
毛织雪怪连体服,1903,0,0,2,0,0,0,1,7,80205,10,0
勇气,1904,1,0,3,0,0,0,1,0,80205,0,0
鬼雾,1905,256,0,3,0,0,0,1,0,80205,0,0
元素,1906,64,0,3,0,0,0,1,0,80205,0,0
迅影,1907,8,0,3,0,0,0,1,0,80205,0,0
虔诚,1908,16,0,3,0,0,0,1,0,80205,0,0
光铸护甲,1909,2,0,3,0,0,0,1,0,80205,0,0
博学者,1910,128,0,3,0,0,0,1,0,80205,0,0
野兽追猎者,1911,4,0,3,0,0,0,1,0,80205,0,0
野性之心,1912,1024,0,3,0,0,0,1,0,80205,0,0
永恒旅者祭服,1913,0,57686,2,0,0,0,1,7,80205,10,0
精龙幻翼,1914,0,0,2,0,0,0,1,7,80305,10,0
永冬之冠,1915,0,0,1,0,0,0,1,7,80205,10,0
炎魔的珠宝,1916,0,0,1,0,0,0,1,7,80205,10,0
饥饿黑暗兜帽,1917,0,0,1,0,0,0,1,7,80205,10,0
腐化角斗士的法衣,1944,0,0,23,0,0,0,1,7,80300,1200,0
腐化角斗士的法衣,1945,0,0,23,0,0,0,1,7,80300,1200,0
腐化角斗士的板甲,1947,35,0,27,0,0,0,1,7,80300,3600,0
腐化角斗士的板甲,1948,35,0,27,0,0,0,1,7,80300,3600,0
腐化角斗士的板甲,1949,35,0,23,0,0,0,1,7,80300,3600,0
腐化角斗士的板甲,1950,35,0,22,175,3859,1951,1,7,80300,3601,0
腐化角斗士的板甲,1951,35,60706,16,175,13301,0,1,7,80300,3600,0
腐化角斗士的链甲,1953,4164,0,23,0,0,0,1,7,80300,3600,0
腐化角斗士的链甲,1954,4164,0,23,0,0,0,1,7,80300,3600,0
腐化角斗士的链甲,1955,4164,0,27,0,0,0,1,7,80300,3600,0
腐化角斗士的链甲,1956,4164,0,22,175,3859,1957,1,7,80300,3601,0
腐化角斗士的链甲,1957,4164,60704,16,175,13301,0,1,7,80300,3600,0
腐化角斗士的皮甲,1959,3592,0,27,0,0,0,1,7,80300,3600,0
腐化角斗士的皮甲,1960,3592,0,27,0,0,0,1,7,80300,3600,0
腐化角斗士的皮甲,1961,3592,0,27,0,0,0,1,7,80300,3600,0
腐化角斗士的皮甲,1962,3592,0,22,175,3859,1963,1,7,80300,3601,0
腐化角斗士的皮甲,1963,3592,60702,16,175,13301,0,1,7,80300,3600,0
腐化角斗士的法衣,1965,400,0,27,0,0,0,1,7,80300,3600,0
腐化角斗士的法衣,1966,400,0,27,0,0,0,1,7,80300,3600,0
腐化角斗士的法衣,1967,400,0,23,0,0,0,1,7,80300,3600,0
腐化角斗士的法衣,1968,400,0,22,175,3859,1969,1,7,80300,3601,0
腐化角斗士的法衣,1969,400,60700,16,175,13301,0,1,7,80300,3600,0
腐化角斗士的法衣,1970,0,0,27,0,0,0,1,7,80300,1200,0
腐化角斗士的法衣,1971,0,0,27,0,0,0,1,7,80300,1200,0
腐化角斗士的板甲,1972,35,0,26,175,3859,1951,1,7,80300,3601,0
腐化角斗士的链甲,1973,4164,0,26,175,3859,1957,1,7,80300,3601,0
腐化角斗士的皮甲,1974,3592,0,26,175,3859,1963,1,7,80300,3601,0
腐化角斗士的法衣,1975,400,0,26,175,3859,1969,1,7,80300,3601,0
吉尔尼斯的传承,1976,0,54990,6,0,0,0,1,0,80300,10,0
科赞的传承,1977,0,57080,10,0,0,0,1,0,80305,10,0
飞艇操作员的头盔,1978,0,57080,11,0,0,0,1,0,80305,10,0
机械侏儒的传承,1980,0,58436,6,64,0,0,1,0,80305,10,0
狐人的传承,1981,0,58435,10,64,0,0,1,0,80305,10,0
宇宙畸体板甲,1982,35,0,0,176,13193,0,1,7,80305,4301,0
宇宙畸体板甲,1983,35,0,0,176,1641,1982,1,7,80305,4300,0
宇宙畸体板甲,1984,35,0,0,176,2015,1982,1,7,80305,4302,0
宇宙畸体板甲,1985,35,0,0,176,13145,1982,1,7,80305,4303,0
潜伏亵渎者的鳞甲,1986,4164,0,0,176,13193,0,1,7,80305,4301,0
潜伏亵渎者的鳞甲,1987,4164,0,0,176,1641,1986,1,7,80305,4300,0
潜伏亵渎者的鳞甲,1988,4164,0,0,176,2015,1986,1,7,80305,4302,0
潜伏亵渎者的鳞甲,1989,4164,0,0,176,13145,1986,1,7,80305,4303,0
奸邪密谋者的皮甲,1990,3592,0,0,176,13193,0,1,7,80305,4301,0
奸邪密谋者的皮甲,1991,3592,0,0,176,1641,1990,1,7,80305,4300,0
奸邪密谋者的皮甲,1992,3592,0,0,176,2015,1990,1,7,80305,4302,0
奸邪密谋者的皮甲,1993,3592,0,0,176,13145,1990,1,7,80305,4303,0
湮灭信徒的法袍,1994,400,0,0,176,13193,0,1,7,80305,4301,0
湮灭信徒的法袍,1995,400,0,0,176,1641,1994,1,7,80305,4300,0
湮灭信徒的法袍,1996,400,0,0,176,2015,1994,1,7,80305,4302,0
湮灭信徒的法袍,1997,400,0,0,176,13145,1994,1,7,80305,4303,0
声名远播的探险者的装束,1998,0,0,3,174,0,0,1,7,80205,10,0
声名远播的探险者的装束,1999,0,0,3,174,0,0,1,7,80205,10,0
腐化角斗士的皮甲,2002,3592,0,23,0,0,0,1,7,80300,3600,0
腐化角斗士的法衣,2003,400,0,27,0,0,0,1,7,80300,3600,0
腐化角斗士的法衣,2004,400,0,23,0,0,0,1,7,80300,3600,0
腐化角斗士的法衣,2005,400,0,23,0,0,0,1,7,80300,3600,0
腐化角斗士的皮甲,2006,3592,0,23,0,0,0,1,7,80300,3600,0
腐化角斗士的链甲,2007,4164,0,23,0,0,0,1,7,80300,3600,0
腐化角斗士的链甲,2008,4164,0,27,0,0,0,1,7,80300,3600,0
腐化角斗士的链甲,2009,4164,0,27,0,0,0,1,7,80300,3600,0
腐化角斗士的板甲,2010,35,0,27,0,0,0,1,7,80300,3600,0
腐化角斗士的板甲,2011,35,0,23,0,0,0,1,7,80300,3600,0
腐化角斗士的板甲,2012,35,0,23,0,0,0,1,7,80300,3600,0
腐化角斗士的皮甲,2013,3592,0,23,0,0,0,1,7,80300,3600,0
无私法衣,2015,400,60595,0,181,13590,0,1,8,90001,3600,93647
和谐法衣,2016,400,60595,0,181,13591,2015,1,8,90001,3600,93647
崇圣法衣,2017,400,60595,0,181,13813,2015,1,8,90001,3600,93647
不谐法衣,2018,400,63018,0,181,13813,2015,1,8,90001,3600,93647
无私外套,2019,3592,60595,0,181,13590,0,1,8,90001,3600,93647
和谐外套,2020,3592,60595,0,181,13591,2019,1,8,90001,3600,93647
崇圣外套,2021,3592,60595,0,181,13813,2019,1,8,90001,3600,93647
不谐外套,2022,3592,63019,0,181,13813,2019,1,8,90001,3600,93647
无私链甲,2023,4164,60595,0,181,13590,0,1,8,90001,3600,93647
不谐链甲,2024,4164,63020,0,181,13813,2023,1,8,90001,3600,93647
和谐链甲,2025,4164,60595,0,181,13591,2023,1,8,90001,3600,93647
崇圣链甲,2026,4164,60595,0,181,13813,2023,1,8,90001,3600,93647
崇圣战甲,2027,35,60595,0,181,13813,2029,1,8,90001,3600,93647
不谐战甲,2028,35,63021,0,181,13813,2029,1,8,90001,3600,93647
无私战甲,2029,35,60595,0,181,13590,0,1,8,90001,3600,93647
和谐战甲,2030,35,60595,0,181,13591,2029,1,8,90001,3600,93647
玛卓克萨斯的原理,2031,400,62005,0,180,13591,2032,1,8,90001,3600,93648
玛卓克萨斯的智慧,2032,400,62009,0,180,13590,0,1,8,90001,3600,93648
玛卓克萨斯的心智,2033,400,62037,0,180,13595,2032,1,8,90001,3600,93648
玛卓克萨斯的恐怖,2034,400,62014,0,180,13594,2032,1,8,90001,3600,93648
玛卓克萨斯的洞察,2035,3592,62008,0,180,13590,0,1,8,90001,3600,93648
玛卓克萨斯的诡计,2036,3592,62004,0,180,13591,2035,1,8,90001,3600,93648
玛卓克萨斯的战争血肉,2037,3592,62013,0,180,13594,2035,1,8,90001,3600,93648
玛卓克萨斯的热忱,2038,3592,62036,0,180,13595,2035,1,8,90001,3600,93648
玛卓克萨斯之心,2039,4164,62028,0,180,13595,2041,1,8,90001,3600,93648
玛卓克萨斯的蹒跚者,2040,4164,62012,0,180,13594,2041,1,8,90001,3600,93648
玛卓克萨斯的意志,2041,4164,62007,0,180,13590,0,1,8,90001,3600,93648
玛卓克萨斯的敏锐,2042,4164,62003,0,180,13591,2041,1,8,90001,3600,93648
玛卓克萨斯的威能,2043,35,62006,0,180,13590,0,1,8,90001,3600,93648
玛卓克萨斯的权威,2044,35,62002,0,180,13591,2043,1,8,90001,3600,93648
玛卓克萨斯的憎恶,2045,35,62011,0,180,13594,2043,1,8,90001,3600,93648
玛卓克萨斯的勇气,2046,35,62015,0,180,13595,2043,1,8,90001,3600,93648
法夜纺织神衣,2047,400,61901,0,178,13590,0,1,8,90001,3600,93649
魅夜朝臣的祭装,2048,400,61907,0,178,13591,2047,1,8,90001,3601,93649
监护者的魔装,2049,400,61911,0,178,13592,2047,1,8,90001,3602,93649
冬脉神衣,2050,400,61915,0,178,13787,2047,1,8,90001,3603,93649
橡树之心法衣,2051,3592,61901,0,178,13590,0,1,8,90001,3600,93649
监护者的法衣,2052,3592,61910,0,178,13592,2051,1,8,90001,3602,93649
冬脉法衣,2053,3592,61914,0,178,13787,2051,1,8,90001,3603,93649
魅夜朝臣的法衣,2054,3592,61906,0,178,13591,2051,1,8,90001,3601,93649
符文看守者的伪装,2055,4164,61902,0,178,13590,0,1,8,90001,3600,93649
监护者的伪装,2056,4164,61909,0,178,13592,2055,1,8,90001,3602,93649
魅夜朝臣的伪装,2057,4164,61905,0,178,13591,2055,1,8,90001,3601,93649
冬脉伪装,2058,4164,61913,0,178,13787,2055,1,8,90001,3603,93649
女王护卫战争树皮,2059,35,61903,0,178,13590,0,1,8,90001,3600,93649
魅夜朝臣的战争树皮,2060,35,61904,0,178,13591,2059,1,8,90001,3601,93649
冬脉战争树皮,2061,35,61912,0,178,13787,2059,1,8,90001,3603,93649
监护者的战争树皮,2062,35,61908,0,178,13592,2059,1,8,90001,3602,93649
碎魂者的猩红法衣,2063,400,62039,0,179,13591,2066,1,8,90001,3600,93650
碎魂者的铮亮法衣,2064,400,62034,0,179,13596,2066,1,8,90001,3600,93650
碎魂者的王庭法衣,2065,400,62035,0,179,13584,2066,1,8,90001,3600,93650
碎魂者的黑檀法衣,2066,400,62033,0,179,13590,0,1,8,90001,3600,93650
猩红罩亡护甲,2067,3592,62032,0,179,13591,2070,1,8,90001,3600,93650
王庭罩亡护甲,2068,3592,62031,0,179,13584,2070,1,8,90001,3601,93650
铮亮的罩亡护甲,2069,3592,62030,0,179,13596,2070,1,8,90001,3602,93650
黑檀罩亡护甲,2070,3592,62029,0,179,13590,0,1,8,90001,3603,93650
猎惧者的黑檀战甲,2071,4164,62024,0,179,13590,0,1,8,90001,3600,93650
猎惧者的王庭战甲,2072,4164,62026,0,179,13584,2071,1,8,90001,3600,93650
猎惧者的铮亮战甲,2073,4164,62025,0,179,13596,2071,1,8,90001,3600,93650
猎惧者的猩红战甲,2074,4164,62027,0,179,13591,2071,1,8,90001,3600,93650
恐惧哨兵的黑檀战甲,2075,35,62016,0,179,13590,0,1,8,90001,3600,93650
恐惧哨兵的铮亮战甲,2076,35,62022,0,179,13596,2075,1,8,90001,3600,93650
恐惧哨兵的王庭战甲,2077,35,62018,0,179,13584,2075,1,8,90001,3600,93650
恐惧哨兵的猩红战甲,2078,35,62021,0,179,13591,2075,1,8,90001,3600,93650
流放者离岛武器换色1,2080,0,62040,3,0,0,0,1,8,90001,1550,0
流放者离岛武器换色2,2081,0,62040,3,0,0,0,1,8,90001,1550,0
流放者离岛武器换色3,2082,0,62040,3,0,0,0,1,8,90001,1550,0
流放者离岛武器换色4,2083,0,62040,3,0,0,0,1,8,90001,1550,0
魅夜朝臣的球茎,2084,0,62410,3,0,0,0,1,8,90001,1550,93649
魅夜朝臣的背包,2085,0,62412,3,0,0,0,1,8,90001,1550,93649
魅夜朝臣的祭装,2086,400,0,65,0,0,0,1,8,90001,3601,93649
魅夜朝臣的祭装,2087,400,0,65,0,0,0,1,8,90001,3601,93649
魅夜朝臣的祭装,2089,400,0,65,0,0,0,1,8,90001,3601,93649
魅夜朝臣的法衣,2090,3592,0,65,0,0,0,1,8,90001,3601,93649
魅夜朝臣的法衣,2091,3592,0,65,0,0,0,1,8,90001,3601,93649
魅夜朝臣的法衣,2092,3592,0,65,0,0,0,1,8,90001,3601,93649
魅夜朝臣的伪装,2093,4164,0,65,0,0,0,1,8,90001,3601,93649
魅夜朝臣的伪装,2094,4164,0,65,0,0,0,1,8,90001,3601,93649
魅夜朝臣的伪装,2095,4164,0,65,0,0,0,1,8,90001,3601,93649
魅夜朝臣的战争树皮,2096,35,0,65,0,0,0,1,8,90001,3601,93649
魅夜朝臣的战争树皮,2097,35,0,65,0,0,0,1,8,90001,3601,93649
魅夜朝臣的战争树皮,2098,35,0,65,0,0,0,1,8,90001,3601,93649
碎魂者的猩红法衣,2099,400,0,65,0,0,0,1,8,90001,3600,93650
