Name_lang,Description_lang,ID,JournalEncounterID,CreatureDisplayInfoID,FileDataID,OrderIndex,UiModelSceneID
塞塔里斯的化身,,4740,2145,83203,2176713,0,9
散疫触须,,4747,2147,84808,0,1,91
单眼恐魔,,4748,2147,83793,0,2,91
黑暗幼体,,4749,2147,85632,0,3,9
塔罗克,,4757,2168,85386,2176749,0,64
爆裂水滴,,4771,2168,33006,0,1,9
瘟疫博士,,4772,2145,86210,0,3,9
凝结之血,,4773,2168,84871,0,2,9
冰雹构造体,,4774,2197,80964,2176731,0,9
蔚索斯,,4775,2199,58717,2176716,0,9
雄狮持盾卫士,,4792,2212,85590,0,2,9
雄狮之吼,,4793,2212,85236,2176752,0,9
雄狮工程师,,4794,2212,85574,0,1,9
雄狮战争法师,,4795,2212,85591,0,3,9
末日之嚎,,4796,2213,85735,2176721,0,9
末日之嚎战争法师,,4797,2213,85738,0,3,9
末日之嚎工程师,,4798,2213,85736,0,1,9
末日之嚎恐惧护盾兵,,4799,2213,85737,0,2,9
食沙者克劳洛克,,4800,2210,86780,2176723,0,9
饥饿的球潮虫,,4801,2210,76382,0,1,9
艾泽洛克,,4802,2114,83891,2176714,0,9
投币式群体打击者,,4803,2109,80443,2176718,0,9
瑞克莎·流火,,4804,2115,81489,2176745,0,9
商业大亨拉兹敦克,,4805,2116,81816,2176740,0,9
嗜血的抱齿兽,,4900,2195,78853,0,3,9
祖尔,,4901,2195,84351,2176762,0,9
纳兹曼尼鲜血妖术师,,4902,2195,86108,0,2,9
纳兹曼尼碾压者,,4903,2195,86102,0,1,9
黄金风蛇,,4904,2165,84202,2176751,0,9
殓尸者姆沁巴,,4905,2171,83529,2176738,0,9
屠夫库拉,,4906,2170,84272,0,2,9
征服者阿卡阿里,,4907,2170,84269,2176750,0,9
智者扎纳扎尔,,4908,2170,84271,0,1,9
达萨大王,,4909,2172,84352,2176720,0,9
腐化血珠,,4916,2146,86494,0,1,9
“屠夫”血钩,,4917,2132,84821,2176717,0,9
恐怖船长洛克伍德,,4918,2173,88579,2176722,0,9
不羁畸变怪,,4919,2158,86632,2176756,0,9
科古斯狱长,,4920,2096,81505,2176743,0,9
高莱克·图尔,,4921,2129,85983,2176729,0,66
战争使者耶纳基兹,,4922,2198,84332,2176760,0,9
纯净圣母,,4923,2167,85630,2176741,0,67
维克提斯,,4924,2166,85116,2176757,0,9
拆解者米斯拉克斯,,4925,2194,84615,2176742,0,9
胆汁软泥怪,,4926,2127,75044,0,2,9
沙鳞突击者,,4927,2143,78247,0,2,9
耐受病菌,,4928,2167,84871,0,2,9
蔓延病毒,,4929,2167,81077,0,3,9
维克戈斯,,4936,2140,87990,2176758,0,9
格洛恩,,4938,2325,88863,2497783,0,9
猿猴折磨者3000型,,4939,2325,29080,0,2,9
森林之王伊弗斯,,4941,2329,88956,2497782,0,9
弗里达·铁吼,,4942,2333,88795,2497778,0,9
祝圣信徒,,4943,2333,89232,0,1,9
暗铸十字军,,4944,2333,89233,0,2,9
猎头者加尔瓦纳,,4948,2335,48525,0,3,9
破城者洛卡,,4949,2335,82629,0,4,9
邦桑迪,,4950,2335,75961,0,1,9
拉斯塔哈大王,,4951,2335,89115,2497784,0,9
拉斯塔利荣誉护卫,,4952,2335,79770,0,5,9
圣武士扎兰,,4953,2335,83392,0,2,9
约瑟夫修士,,4956,2337,89306,0,2,9
凯瑟琳修女,,4958,2337,89304,0,1,9
拉米纳利亚,,4959,2337,90322,2497786,0,9
还魂者格洛恩,,4966,2340,89250,2497780,0,9
死神之灵,,4967,2340,89722,0,1,9
莱赞尼信徒,,4971,2344,89804,0,1,9
拉瓦妮·卡奈,,4972,2344,88796,2497789,0,9
赞达拉十字军,,4973,2344,89805,0,2,9
朽木伊弗斯,,4975,2345,89962,2497781,0,9
乌纳特,,4976,2332,88864,2497794,0,9
惊悚者法索乌,,4977,2328,89415,0,1,9
代言人扎克萨奇,,4978,2328,88850,2497795,0,9
大工匠梅卡托克,,4979,2334,7006,2497788,0,9
火花机器人,,4980,2334,28573,0,1,9
自爆绵羊,,4981,2334,3886,0,2,9
吉安娜·普罗德摩尔,,4982,2343,87892,2497785,0,9
飞行的猿猴驭者,,4985,2325,89712,0,1,9
丰灵,,4986,2342,89251,2497790,0,9
曼赛罗伊·弗雷菲斯,,4987,2341,89012,2529383,0,9
玫斯特拉,,4988,2341,89013,0,1,9
玛拉·恐牙,,4989,2323,89008,2497787,0,9
阿纳索斯·召火者,,4990,2323,89010,0,1,9
帕库的化身,,4991,2330,89050,2497779,0,9
吉布尔的化身,,4992,2330,89053,0,2,9
阿昆达的化身,,4993,2330,89052,0,3,9
贡克的化身,,4994,2330,89051,0,1,9
扎库尔,,4996,2349,90895,3012064,0,268
奥戈佐亚,,4999,2351,91613,3012054,0,9
虚悯者,,5000,2351,90987,0,1,9
深渊指挥官西瓦拉,,5004,2352,91072,3012047,0,9
戈巴马克国王,,5008,2357,90502,3012050,0,9
屑骨清道夫,,5009,2357,4905,0,1,9
失窃的脉冲线圈,,5010,2357,91082,0,3,9
失窃的拳机,,5011,2357,90821,0,2,9
冈克,,5016,2358,91907,3012048,0,9
喷射机器人,,5017,2358,91631,0,1,9
麦卡贡国王,,5020,2331,91120,3012051,0,9
首席机械师闪流,,5021,2348,23397,3012053,0,9
白金拳手,,5022,2336,91216,3012060,0,9
仁慈侏儒4.U.型,,5023,2336,91879,0,1,9
狂犬K.U.-J.0.,,5024,2339,90775,3012052,0,9
炽情者希里瓦兹,,5025,2359,92223,3012057,0,9
狂热者帕什玛,,5026,2359,91617,0,1,9
赛兰努斯,,5027,2361,91697,0,2,9
艾瑟内尔,,5028,2361,91696,0,1,9
艾萨拉的虔信者,,5030,2361,92040,0,4,9
潮汐主母,,5031,2361,91726,0,6,9
狂热的巨兽,,5032,2361,80968,0,3,9
艾萨拉女王,,5033,2361,86567,3012056,0,9
忠实的仆从,,5034,2361,91759,0,7,9
恐惧召唤者,,5035,2349,32501,0,1,9
惊魂幻象,,5036,2349,92608,0,2,9
不羁梦魇,,5037,2349,80423,0,3,64
首席奥术师塔莉萨,,5038,2349,67345,0,4,274
奥玛斯,,5039,2362,90989,3012061,0,9
月之女祭司莉亚拉,,5040,2362,91569,0,1,9
守护者塔宁,,5041,2362,91573,0,2,9
艾萨拉的不屈者,,5042,2361,92328,0,5,9
黑水巨鳗,,5043,2347,91379,3012062,0,9
艾萨拉之辉,,5044,2353,89445,3012058,0,9
艾什凡女勋爵,,5045,2354,91478,3012055,0,9
崔克茜·击电,,5046,2360,92001,3012059,0,9
耐诺·万坠,,5047,2360,92000,0,1,9
HK-8型空中压制单位,,5048,2355,92099,3012049,0,9
维科玛拉,,5049,2363,92425,3012063,0,9
维科玛拉之裔,,5050,2363,91872,0,1,9
艾萨亚雷女巫,,5051,2351,91258,0,3,9
积恐巨兽,,5052,2351,74020,0,4,9
赞齐尔愚忠者,,5053,2351,91317,0,2,9
机轮车,,5054,2360,91634,0,2,9
玛乌特,,5062,2365,92912,3256380,0,9
恩佐斯之怒,,5063,2366,94720,3256376,0,9
维克修娜,,5066,2370,92621,3257677,0,86
不祥的刻魂者,,5067,2370,93182,0,3,9
狂热的教徒,,5068,2370,93176,0,1,338
咒缚的祭师,,5069,2370,93187,0,2,67
虚空晋升者,,5070,2370,92689,0,5,337
泰克利斯,,5071,2372,92756,0,1,9
卡吉尔,,5072,2372,93287,3256378,0,9
亚基迅虫,,5073,2372,91810,0,2,9
亚基工虫,,5074,2372,92906,0,3,9
黑暗化身,,5075,2365,93869,0,1,9
先知斯基特拉,,5079,2369,93448,3256384,0,64
腐蚀者恩佐斯,,5080,2375,93507,3256381,0,333
艾萨拉女王,,5082,2377,86567,0,1,64
黑暗审判官夏奈什,,5084,2377,93159,3256386,0,330
无厌者夏德哈,,5086,2367,19368,3256383,0,9
尼奥罗萨之血,,5087,2374,69925,0,2,9
腐化器官,,5088,2374,93504,0,1,334
增生覆盖的触须,,5089,2366,93931,0,2,335
聚合增生,,5090,2366,93174,0,5,64
惊魂淤血,,5091,2366,93200,0,3,64
菌丝囊肿,,5092,2366,93171,0,6,64
梦魇抗原,,5093,2366,92610,0,4,9
疯狂凝视,,5094,2366,90717,0,1,336
亚基掠夺者,,5097,2372,85193,0,4,64
大女皇夏柯扎拉,,5098,2378,92227,3284400,0,9
扎拉提克虫群卫士,,5101,2378,86379,0,1,9
扎拉提克塑珀者,,5102,2378,86376,0,2,9
亚基甲虫,,5104,2381,92906,0,1,9
碎地者弗克拉兹,,5105,2381,85193,3284401,0,9
赦罪镜像,,5106,2369,94424,0,1,64
莱登,,5108,2364,93871,3256382,0,65
龟裂追踪者,,5109,2364,65631,0,1,9
德雷阿佳丝之喉,,5110,2373,93542,0,2,336
德雷阿佳丝之眼,,5111,2373,93541,0,3,336
德雷阿佳丝,,5112,2373,93543,3256377,0,331
德雷阿佳丝的触须,,5113,2373,94583,0,1,335
痛击触须,,5114,2366,94788,0,7,335
坚忍的执行者,,5115,2370,93738,0,4,338
拉希奥,,5118,2368,93334,3256385,0,86
伊格诺斯,,5119,2374,93513,3256379,0,332
贪食的克里克西斯,,5132,2388,93853,3753153,0,64
虚空猎手,,5133,2364,60652,0,2,9
库尔萨洛克,,5134,2389,96088,3753154,0,9
收割者阿玛厄斯,,5135,2391,95231,3753146,0,67
复生的法师,,5136,2391,96062,0,3,67
复生的战士,,5137,2391,96060,0,2,67
骨牙,,5138,2391,94926,0,1,9
缝肉的造物,,5140,2392,94046,0,1,9
疫毒者巴瑟兰,,5144,2397,96503,0,1,9
受诅者赛泽尔,,5145,2397,94780,0,2,67
斩首者德茜雅,,5146,2397,96820,3752153,0,67
无堕者哈夫,,5147,2390,95439,3752199,0,64
赛·艾柯莎,,5148,2398,93596,3753147,0,361
宗主奥法兰,,5149,2400,95564,0,1,66
英格拉·马洛克,,5150,2400,95497,3753152,0,67
斩血,,5152,2401,95106,3752169,0,9
阿祖勒斯,,5153,2399,93471,3752177,0,9
金-塔拉,,5154,2399,95068,0,1,65
伊库斯博士,,5156,2403,96919,3752162,0,9
斯特拉达玛侯爵,,5157,2404,95794,3752180,0,9
特雷德奥瓦,,5158,2405,95809,3752194,0,9
哈尔吉亚斯,,5159,2406,94941,3752171,0,65
卡尔将军,,5160,2407,95721,3752167,0,358
夺灵者哈卡,,5162,2408,95484,3752170,0,9
米尔豪斯·法力风暴,,5163,2409,68818,0,1,9
米尔菲丝·法力风暴,,5164,2409,67422,3752193,0,9
高阶裁决官阿丽兹,,5166,2411,94503,3753150,0,355
阴森的教民,,5168,2411,90425,0,1,9
雯图纳柯丝,,5170,2416,92193,3752198,0,9
莫德蕾莎,,5171,2417,96078,3752182,0,86
艾谢朗,,5172,2387,95060,3752165,0,358
圣物匠赛·墨克斯,,5173,2418,95375,3752156,0,362
瞬息具象,,5174,2415,94279,0,1,9
执行者塔沃德,,5175,2415,96156,3753148,0,9
酤团,,5176,2419,95844,3752168,0,66
零星软泥,,5177,2419,96635,0,1,9
灵魂灌注者,,5178,2422,95921,0,6,355
恶毒的神秘学者,,5179,2422,95922,0,5,355
缚石征服者,,5180,2422,95923,0,3,358
凯尔萨斯之影,,5181,2422,94481,0,1,9
凯尔萨斯·逐日者,,5182,2422,94482,3753157,0,9
多米娜·毒刃,,5184,2423,96475,3752163,0,9
德纳修斯大帝,,5185,2424,92797,3752159,0,63
复生的弩手,,5186,2391,96114,0,4,67
外科医生缝肉,,5187,2392,96477,3753158,0,9
赎罪容器,,5188,2411,96296,0,2,9
凋骨,,5189,2395,95467,3752157,0,9
食腐蛆虫,,5190,2395,15963,0,1,9
缚霜者纳尔佐,,5192,2396,96085,3753155,0,9
佐尔拉姆斯虹吸者,,5193,2396,94091,0,1,67
荒翼刺客,,5194,2422,96609,0,4,358
难缠的石精,,5195,2422,94498,0,7,9
高阶折磨官达利索斯,,5196,2422,96156,0,2,9
啸翼,,5197,2393,95719,3752190,0,9
赤红秘法师,,5198,2424,93611,0,2,355
卡尔将军,,5200,2425,95721,3753156,0,358
芙莱达女男爵,,5201,2426,96836,0,1,355
堡主尼克劳斯,,5202,2426,96835,3753159,0,355
斯塔夫罗斯勋爵,,5203,2426,96837,0,2,355
蕾茉妮雅,,5204,2424,96665,0,1,357
饥饿的毁灭者,,5205,2428,94223,3752174,0,66
穆厄扎拉,,5206,2410,96358,3752184,0,66
精英石卫,,5207,2426,96708,0,3,9
不情愿的侍者,,5208,2426,96005,0,4,9
泥拳,,5209,2394,95623,3752191,0,66
大学监贝律莉娅,,5210,2421,94781,3753149,0,355
奥莱芙莉安,,5211,2414,93502,3752189,0,64
德沃丝,,5212,2412,95665,3752160,0,65
宫务大臣,,5213,2413,95103,3752179,0,355
巢群刺客,,5214,2423,96434,0,1,9
渗漏的残躯,,5216,2401,94761,0,1,9
赫库提斯,,5220,2429,95540,0,3,9
巴加斯特,,5221,2429,95538,0,2,9
猎手阿尔迪莫,,5222,2429,95643,3753151,0,355
玛尔苟,,5223,2429,95539,0,1,9
伊涅瓦·暗脉女勋爵,,5224,2420,96806,3752178,0,356
粘稠的大杂烩,,5225,2419,95790,0,2,9
瓦里诺,,5226,2430,93501,3752195,0,65
莫塔尼斯,,5227,2431,94814,3752183,0,360
“长青之枝”奥拉诺莫诺斯,,5228,2432,98240,3752188,0,65
诺尔伽什·泥躯,,5229,2433,96694,3752187,0,65
顽石军团巨怪,,5230,2425,95707,0,3,9
顽石军团特种兵,,5231,2425,96699,0,2,9
唤雾者,,5232,2402,96451,3752181,0,9
格拉夏尔将军,,5233,2425,98156,0,1,9
塔拉格鲁,,5234,2435,99060,4071444,0,9
佐·菲克斯,,5236,2437,98515,4071449,0,9
希尔布兰德,,5240,2448,70368,4071429,0,65
时空船长钩尾,,5241,2449,100063,4071446,0,9
希尔瓦娜斯·风行者,,5243,2441,95032,4071443,0,9
尖刺铁球,,5248,2443,100531,0,1,64
阿喀琉忒,,5249,2454,92534,0,1,64
阿尔克鲁克斯,,5250,2454,94225,4071447,0,64
雯扎·金线,,5251,2454,100564,0,2,9
折磨宝珠,,5253,2444,100681,0,1,478
痛楚胸笼,,5256,2444,106463,0,4,478
恶毒护手,,5257,2444,106461,0,3,478
折磨头盔,,5258,2444,106462,0,2,478
痛楚工匠莱兹纳尔,,5259,2443,100920,4079051,0,9
裂魂者多尔玛赞,,5261,2445,100569,4071442,0,9
斯凯亚,,5263,2439,100851,0,2,9
席格妮,,5264,2439,100853,0,1,9
基拉,,5265,2439,100852,4071445,0,9
劫魂者,,5266,2440,90017,0,1,9
霜缚狂热者,,5267,2440,96988,0,2,9
克尔苏加德,,5268,2440,96238,4071435,0,9
势不可挡的憎恶,,5269,2440,96437,0,3,9
克尔苏加德的残迹,,5270,2440,28934,0,4,9
海盗船蛮兵,时空船长钩尾手下步伐缓慢但却力道强劲的蛮兵。会缓缓地追逐玩家，然后会获得钩尾的|cFF2959D3|Hspell:350517|h[时间扭曲]|h|r的加速效果,5271,2449,81324,0,1,9
渊誓刑罚者,,5272,2445,101110,0,1,9
渊誓霸主,,5273,2445,101000,0,2,9
宝库净化者,,5274,2448,100495,0,1,66
索·莉亚,,5275,2455,100737,4071441,0,361
P.O.S.T.总管,,5276,2436,100722,4071438,0,9
佐·格伦,,5277,2452,100497,4071448,0,361
索·阿兹密,,5278,2451,99094,4071440,0,362
典狱长之眼,,5279,2442,100237,4071426,0,9
耐奥祖的残迹,,5280,2444,101216,4071439,0,63
初诞者的卫士,,5281,2446,101174,4071428,0,9
命运撰写师罗-卡洛,,5282,2447,100911,4071427,0,379
莫盖斯,,5283,2456,98527,4071436,0,9
逃逸之魂,,5284,2456,100016,0,2,9
灵魂牢笼,,5285,2456,98535,0,1,9
影铸余烬,,5286,2443,38549,0,2,9
命生畸体,,5287,2447,94281,0,2,9
命生巨怪,,5288,2447,94279,0,1,9
绿洲保安,,5289,2452,101270,0,3,361
打架的顾客,,5290,2452,101544,0,1,361
捣乱的顾客,,5291,2452,101271,0,2,361
命运之影,,5292,2447,89467,0,3,9
玛尔加尼斯,,5293,2457,99100,4465336,0,9
金泰莎,,5294,2457,101471,0,1,483
警戒卫士,,5299,2458,102474,4465340,0,64
预制哨兵,,5300,2458,103101,0,2,65
不稳定的素材,,5301,2458,98789,0,4,66
定点防御无人机,,5302,2458,103105,0,3,9
利许威姆,,5303,2461,102124,4465335,0,64
莱葛隆,,5304,2467,102060,4465338,0,9
安特洛斯,,5305,2468,101905,4529365,0,9
安度因·乌瑞恩,,5306,2469,99093,4423747,0,9
圣物匠赛·墨克斯,,5308,2470,102147,4423749,0,362
源生圣物,,5309,2470,104718,0,1,426
黑伦度斯,,5311,2463,105587,4423738,0,458
自动防御矩阵,,5319,2458,104830,0,1,9
典狱长,,5320,2464,100456,4465334,0,65
司垢莱克斯,,5321,2465,101983,4465339,0,9
道茜歌妮,,5322,2459,101913,4465333,0,9
赦罪原型体,,5323,2460,102178,0,3,482
征战原型体,,5324,2460,102179,4465337,0,65
新生原型体,,5325,2460,102193,0,2,65
恪职原型体,,5326,2460,102177,0,1,65
宇宙核心,,5329,2467,105414,0,4,9
坍缩的类星体,,5330,2467,105415,0,1,9
不稳定的反物质,,5331,2467,105417,0,3,9
不稳定的核心,,5332,2467,105418,0,5,9
不稳定的物质,,5333,2467,105416,0,2,9
防御矩阵自动体,,5334,2461,101051,0,4,9
征用自动体,,5335,2461,105362,0,3,9
护卫自动体,,5336,2461,105364,0,1,65
退化自动体,,5337,2461,105363,0,2,66
肠击,,5339,2472,109135,4741518,0,9
树口,,5340,2473,106294,4741532,0,9
迅捷的埃瑞克,,5347,2475,105884,0,1,9
巴尔洛戈,,5348,2475,105887,4741530,0,9
奥拉夫,,5349,2475,105883,0,2,9
艾拉诺格,,5350,2480,105614,4757695,0,9
焰鳞塔拉赛,,5351,2480,106213,0,1,9
瑟娜尔丝，冰冷之息,,5353,2482,106348,4757699,0,9
柯姬雅·焰蹄,,5354,2485,106851,4741520,0,9
炎缚火焰风暴,,5355,2485,102552,0,1,9
哨兵塔隆达丝,,5356,2484,106790,4741527,0,9
布罗马奇,,5357,2487,107143,4741505,0,9
梅莉杜莎·寒妆,,5358,2488,106891,4741523,0,9
石窟地占师,,5360,2487,92697,0,2,9
石窟伏击者,,5361,2487,77268,0,1,9
熔炉主管戈雷克,,5363,2489,107189,4741513,0,9
查尔加斯，龙鳞之灾,,5365,2490,108248,4741506,0,9
莱魔,,5366,2492,107127,4741521,0,9
巢穴守护者迪乌尔娜,,5367,2493,106243,4757693,0,9
岩浆之牙,,5369,2494,102604,4741522,0,9
克罗兹,体育场一霸。,5370,2495,64923,4741508,0,9
库洛格·恐怖图腾,,5371,2491,106792,4757696,0,9
地壳粉碎者,,5372,2491,109913,0,1,9
冰冻毁灭者,,5374,2491,109239,0,2,9
炽焰魔,,5375,2491,109237,0,3,9
雷霆破坏者,,5376,2491,109236,0,4,9
巴拉卡可汗,,5377,2477,107680,4741504,0,9
诺库德风暴法师,,5378,2477,105353,0,1,9
时空领主戴欧斯,,5379,2479,106056,4741507,0,9
马鲁克,,5381,2478,105722,0,1,9
提拉,,5382,2478,105721,4741528,0,9
狂怒风暴,,5383,2497,107145,4741531,0,9
格拉尼斯,,5384,2498,105823,4741514,0,9
莱萨杰丝，噬雷之龙,,5385,2499,103255,4757698,0,609
泰洛斯,,5387,2500,106344,4757701,0,597
原始火焰,,5389,2480,107035,0,3,9
腐朽的软泥,,5390,2473,104893,0,1,9
厄克哈特·风脉,,5392,2503,108318,0,1,9
基拉卡,,5393,2503,107137,4867810,0,9
督军莎尔佳,,5394,2501,107029,4741535,0,9
看护者伊里度斯,,5395,2504,106801,4741536,0,610
烂牙土狼,,5396,2472,2711,0,1,9
安布雷斯库,,5399,2508,106802,4741533,0,9
青刃,,5402,2505,106829,4741503,0,9
好奇的小龙蛙,,5403,2507,102560,0,1,9
艾博隆,,5404,2476,107816,4741511,0,9
不屈者卡金,,5405,2510,107064,4741519,0,9
原始海啸,,5408,2511,106934,4741525,0,9
泰拉什·灰翼,,5410,2483,109087,4741529,0,9
维克萨姆斯,,5411,2509,107525,4741534,0,9
觉醒的碎岩,,5412,2506,106523,0,1,66
巴斯律孔,,5413,2506,108210,4757691,0,9
狡诈图腾,,5414,2471,105697,0,2,9
伤齿,,5415,2471,105695,0,1,9
莉拉·劈爪,,5416,2471,105696,4741526,0,9
腐朽主母怒眼,,5417,2474,106069,4741509,0,9
屠龙者之矛,,5418,2498,107390,0,1,9
诺库德破坏者,,5419,2498,105895,0,2,9
茂林古树,,5420,2512,109194,4741524,0,9
古树树枝,,5422,2512,107359,0,1,9
多拉苟萨的回响,,5423,2514,108925,4741510,0,9
拜荒注能者,,5424,2511,102900,0,1,9
饥饿的鞭笞者,,5425,2512,104474,0,2,9
抑制装置,,5426,2504,109168,0,1,611
巴祖阿尔,,5430,2517,108209,4757692,0,9
利斯卡诺兹,,5431,2518,108211,4757697,0,9
地锻碎击者,,5432,2491,110375,0,5,9
晋升者达瑟雅,,5434,2502,107813,4757694,0,592
唤雷者,,5435,2502,65631,0,2,594
苛性小蜘蛛,,5436,2482,16050,0,2,9
霜息蜘蛛,,5437,2482,107107,0,1,9
动荡的注能者,,5438,2502,108680,0,1,9
霜锻统御者,,5439,2491,103247,0,6,9
焰锻根除者,,5441,2491,110374,0,7,9
雷锻掠夺者,,5442,2491,110373,0,8,9
斯图恩兰,,5443,2515,108212,4757700,0,9
恩巴尔·火途,,5444,2486,107597,0,3,9
乳石之牙,,5445,2486,106928,0,2,9
卡德罗斯·冰怒,,5446,2486,107599,4757702,0,9
达瑟雅·风鞭,,5447,2486,107598,0,1,9
吞喉巨蛙,,5448,2507,103584,4741516,0,9
焰鳞队长,,5449,2480,107422,0,2,9
注能龙崽,,5450,2488,110633,0,1,9
龙裔影像,,5451,2505,109379,0,2,9
龙裔幻象,,5452,2505,107094,0,1,9
涌电毁灭者,,5453,2499,110591,0,2,9
神誓先锋,,5454,2499,102945,0,3,9
逐风助战者,,5455,2499,102868,0,4,9
不稳定的火花,,5456,2499,108341,0,1,9
巨型风魔,,5457,2499,107145,0,5,9
龙兽折焰者,,5458,2493,107422,0,3,9
塔拉赛军团士兵,,5459,2493,107415,0,7,9
拜荒法师,,5460,2493,102901,0,6,9
幼年冰霜始祖龙,,5461,2493,107419,0,1,9
塔拉赛掠地者,,5462,2493,107420,0,2,9
龙人风暴使者,,5463,2493,107423,0,4,9
初生始祖龙,,5464,2493,109500,0,5,9
焰誓传令官,,5465,2499,106476,0,7,9
霜铸狂热者,,5466,2499,106477,0,6,9
鳞长萨卡雷斯,,5467,2520,111664,5151373,0,9
莱修克,,5468,2525,112109,5151372,0,9
永恒守护者提尔,,5469,2526,112999,5221764,0,65
玛格莫莱克斯,,5471,2527,111628,5151371,0,9
空洞往忆,,5472,2520,111768,0,1,9
空虚微光,,5473,2520,111769,0,2,9
永恒炽焰,,5474,2529,111904,0,1,63
暗影烈焰融合体,,5475,2529,111903,0,2,63
暗影精华,,5476,2529,111850,5151374,0,63
奈尔迪丝,,5477,2530,111623,5151375,0,9
里翁苏斯,,5478,2530,111749,0,2,9
萨德里奥,,5480,2530,111468,0,1,9
瓦坎,,5481,2531,112005,5151696,0,673
苟尔娜,,5482,2531,112006,0,1,674
兹斯卡恩,,5483,2532,111477,5151376,0,9
克罗妮卡,,5484,2521,111556,5221761,0,9
卡扎拉,,5485,2522,111505,5151370,0,672
迦拉克隆之荒,,5487,2535,112066,5221760,0,9
达扎克,,5488,2535,111284,0,3,9
昂佐恩,,5489,2535,111245,0,1,9
洛斯凯勒兹,,5490,2535,103254,0,2,9
督军卡格尼,,5491,2524,111276,5151368,0,9
扎卡利攀墙者,,5492,2524,110916,0,2,9
焰缚猎人,,5493,2524,111273,0,3,9
伊格纳拉,,5494,2524,111877,0,1,9
岩浆秘士,,5495,2524,111274,0,4,9
黑曜卫士,,5496,2524,111275,0,5,9
伊律迪孔,,5497,2537,105326,5221765,0,9
岩石造物,,5498,2537,73034,0,1,9
火光之龙菲莱克,,5499,2519,111452,5409250,0,738
龙火魔像,,5500,2532,111635,0,1,9
米罗克,,5501,2536,111457,5221767,0,9
扭曲的畸变怪,,5502,2523,94374,0,2,9
彼岸之声,,5503,2523,90743,0,1,9
奈萨里奥,,5504,2523,111794,5151369,0,9
时空错位的步兵,,5546,2538,112511,0,2,9
时空领主戴欧斯,,5547,2538,106056,4741507,0,9
永恒守护者,,5548,2538,112687,0,1,9
时间流具象,,5551,2528,113190,5221766,0,9
安度因·洛萨,,5552,2534,112018,5221759,0,9
格罗玛什·地狱咆哮,,5553,2533,112017,5221763,0,9
拉罗达尔，烈焰守护者,,5554,2553,113588,5409253,0,9
残虐者艾姬拉,,5555,2554,112382,5409252,0,726
艾尔雯,,5556,2555,62290,0,1,9
乌克托斯,,5557,2555,114021,5409249,0,9
匹普,,5558,2555,113939,0,2,9
尼穆威,,5559,2556,112829,5409254,0,9
火焰树人,,5560,2553,113611,0,2,9
沃尔科罗斯,,5561,2557,113942,5409257,0,716
灼烧之根,,5565,2553,115925,0,3,65
奥罗斯托,,5568,2562,113098,5409248,0,9
被烈焰折磨的古树,,5569,2564,113866,5409251,0,9
丁达尔·迅贤,,5570,2565,114456,5409256,0,9
丁达尔·迅贤,,5571,2565,114405,0,1,9
丁达尔·迅贤,,5572,2565,114031,0,2,9
被污染的鞭笞者,,5573,2564,104635,0,1,9
丁达尔·迅贤,,5574,2565,114072,0,3,9
焦尾,,5580,2557,113907,0,1,717
被污染的树人,,5588,2564,114027,0,2,9
生命之种,,5589,2553,114176,0,1,9
斯莫德隆,,5593,2563,113988,5409255,0,9
凝结污泥,,5594,102,33012,0,1,9
纳兹夏尔荣誉守卫,,5597,101,92314,0,1,9
纳兹夏尔冰霜女巫,,5598,101,92538,0,2,9
轮回守望者,,5599,2556,115647,0,1,9
淤泥,,5600,104,91837,0,3,9
耐普图隆,,5601,104,32081,0,1,65
厄祖玛特污墨,,5602,104,91695,0,2,9
秽斑,,5603,104,102373,0,4,9
狂怒余烬,,5604,2519,114496,0,4,737
卡多雷精魂,,5605,2519,68533,0,1,736
燃烧的巨像,,5606,2519,114136,0,3,739
尖叫之魂,,5607,2519,68536,0,2,741
