ID,Name_lang,Description_lang,GarrAbilityCategoryID,GarrFollowerTypeID,IconFileDataID,FactionChangeGarrAbilityID,Flags
769,巨龙之怒,有|C00b3ffff爪牙|R或|C00b3ffff危害|R的任务成功率提高${$a927}%。,0,4,134155,0,18
770,雪羽尖啸,有|C00b3ffff法术|R的任务成功率提高${$a929}%。,0,4,132172,0,18
771,盾牌冲锋,有|C00b3ffff危害|R的任务成功率提高${$a930}%。,0,4,464338,0,18
772,黑暗契约,有|C00b3ffff危害|R的任务成功率提高${$a931}%。,0,4,538538,0,18
773,迷踪酒桶,有|C00b3ffff爪牙|R或|C00b3ffff危害|R的任务成功率提高${$a932}%。,0,4,594274,0,18
774,日光术,有|C00b3ffff法术|R的任务成功率提高${$a656}%。,0,4,252188,0,18
775,真言圣物,成功完成任务有几率带回真言圣物。可以将真言圣物给予勇士，增加成功几率。,0,4,134916,0,18
776,真言圣物,使单个任务的成功率提高${$a788$}%。一次性使用。,0,4,134916,0,64
777,心灵尖啸,有|C00b3ffff法术|R的任务成功率提高${$a937}%。,0,4,136184,0,18
778,邪恶畸变,任务成功率提高${$a938}%。,0,4,237521,0,18
779,邪恶毒气,有|C00b3ffff法术|R的任务成功率提高${$a939}%。,0,4,132093,0,18
780,软泥喷射,有|C00b3ffff爪牙|R的任务成功率提高${$a940}%。,0,4,132108,0,18
781,畸变之皮,有|C00b3ffff危害|R的任务成功率提高${$a941}%。,0,4,1392566,0,18
782,复活憎恶,成功完成任务有几率带回一件物品，可以召唤一只憎恶。,0,4,136187,0,18
783,幕后交易,当你拥有激活的战友时，任务会奖励额外资源。,0,4,132092,0,18
784,十一税,当你拥有激活的战友时，任务会奖励额外资源。,0,4,1022951,0,18
785,朝圣之旅,成功完成任务有几率带回一件勇士武器或装备。,0,4,775462,0,18
786,寻觅补给,当你拥有激活的战友时，任务会奖励额外资源。,0,4,135904,0,18
787,回收,成功完成任务有几率带回一件勇士武器或装备。,0,4,1033478,0,18
788,先祖恩赐,成功完成任务有几率带回一件勇士武器或装备。,0,4,237574,0,18
789,宝库赠品券,勇士成功完成任务后有几率带回一张宝库赠品券。,0,4,1269443,0,18
791,7.0 提示假人 - 装备 - 蓝色 - 世界任务金币,${$a951},0,4,132148,0,18
792,7.0 提示假人 - 装备 - 绿色 - 世界任务金币,${$a952},0,4,132148,0,18
793,7.0 提示假人 - 装备 - 紫色 - 世界任务金币,${$a953},0,4,132148,0,18
794,7.0 提示假人 - 装备 - 蓝色 - 职业大厅资源,${$a954},0,4,132148,0,18
795,7.0 提示假人 - 装备 - 绿色 - 职业大厅资源,${$a955},0,4,132148,0,18
796,7.0 提示假人 - 装备 - 紫色 - 职业大厅资源,${$a956},0,4,132148,0,18
798,忠诚的管家,对|C00b3ffff首领|R的成功率提高${$a960}%。,0,4,135022,0,18
799,锁喉,有|C00b3ffff爪牙|R或|C00b3ffff法术|R的任务成功率提高${$a963}%。,0,4,132297,0,18
800,开饭了,成功完成任务有几率带回一件物品，可以召唤一个晚宴客人。,0,4,133706,0,18
801,法力燃烧,有|C00b3ffff爪牙|R的任务成功率提高${$a966}%。,0,4,136170,0,18
802,喋喋不休,任务成功率提高${$a967}%。,0,4,135975,0,18
803,命令审判,有|C00b3ffff危害|R的任务成功率提高${$a968}%。,0,4,132347,0,18
804,盾击,有|C00b3ffff法术|R的任务成功率提高${$a969}%。,0,4,132357,0,18
805,肉弹狂乱！,有|C00b3ffff首领|R的任务成功率提高${$a970}%。,0,4,136224,0,18
806,巨大噪声！,有|C00b3ffff爪牙|R的任务成功率提高${$a973}%。,0,4,136147,0,18
807,嗝儿！,有一定几率在完成任务后获得一个奇怪的能量球，使用后可提高一名勇士执行下一个任务的成功率。,0,4,135739,0,18
808,奇怪的能量球,使单个任务的成功率提高${$a923$}%。一次性使用。,0,4,1033906,0,64
810,裂魂之刃,有|C00b3ffff爪牙|R的任务成功率提高${$a977}%。,0,4,1476623,0,18
811,公主之吻,有|C00b3ffff爪牙|R的任务成功率提高${$a978}%。,0,4,136209,0,18
812,鲜血与荣耀,执行任务的部队每有1点活力，就会使任务的成功率提高${$a979}%。,0,4,132352,0,18
813,兽群领袖,执行任务的部队每有1点活力，就会使任务的成功率提高${$a980}%。,0,4,528692,0,18
814,皇家卫士,成功完成任务有几率带回一件物品，可以召唤强力部队库斯卡蛮兵。,0,4,1546413,0,18
815,重型撞击,任务成功率提高${$a982}%。,0,4,893778,0,18
816,冷酷主母,成功完成任务有几率带回一件物品，可以召唤强力部队恐怖图腾战士。,0,4,875647,0,18
817,冷酷打击,任务成功率提高${$a984}%。,0,4,629484,0,18
818,燃烧,任务成功率提高${$a985}%，然而所有一同执行任务的部队都有几率额外失去一点活力。,0,4,135824,0,18
819,烈焰打击,有|C00b3ffff爪牙|R的任务成功率提高${$a987}%。,0,4,135826,0,18
820,帽子戏法,执行任务时有几率带回一顶魔法帽，从中获得随机奖励！,0,4,669448,0,18
821,幸运兔脚,使单个任务的成功率提高${$a989}%。一次性使用。,0,4,254857,0,64
822,奥术陷阱,有|C00b3ffff爪牙|R的任务成功率提高${$a990}%。,0,4,1041232,0,18
823,堕落知识,有|C00b3ffff法术|R的任务成功率提高${$a991}%。,0,4,460694,0,18
824,活血术,执行任务的部队每有1点活力，就会使任务的成功率提高${$a992}%。,0,4,1360980,0,18
825,健美,执行任务的部队每有1点活力，就会使任务的成功率提高${$a993}%。,0,4,132130,0,18
826,十字军指挥官,时长超过${$h623}小时的任务成功率提高${$a623}%。,0,4,1360759,0,18
827,侍从，过来！,与其他圣骑士勇士一起执行任务的成功率提高${$a995}%。,0,4,1498974,0,18
828,灵体形态,有|C00b3ffff法术|R的任务成功率提高${$a1004}%。,0,4,1100178,0,18
829,窒息,有|C00b3ffff法术|R的任务成功率提高${$a1005}%。,0,4,538558,0,18
855,空装备栏,在这里装备物品。,0,4,0,0,1025
876,棱镜护甲,任务成功率提高${$a1054}%。,0,4,610472,0,18
877,冰霜掠夺者,任务成功率提高${$a1055}%。,0,4,1392551,0,18
878,强攻,任务成功率提高${$a1056}%。,0,4,838811,0,18
879,星辰之怒,任务成功率提高${$a1057}%。,0,4,136057,0,18
884,暗影突袭,任务成功率提高${$a1064}%。,0,4,132299,0,18
885,碎刃,任务成功率提高${$a1066}%。,0,4,135667,0,18
886,大地的复仇,任务成功率提高${$a1069}%。,0,4,462325,0,18
887,邪能冲锋,任务成功率提高${$a1071}%。,0,4,1247261,0,18
888,死亡低语,任务成功率提高${$a1073}%。,0,4,134225,0,18
889,雷霆突击,任务成功率提高${$a1075}%。,0,4,236690,0,18
890,暗影死神,任务成功率提高${$a1078}%。,0,4,1045771,0,18
891,静默打击,任务成功率提高${$a1080}%。,0,4,988197,0,18
892,7.0 Tooltip Dummy - Tech Tree - All - Increase Champion Limit,使你能够同时激活的勇士数量提高${$a1086}。,0,4,132148,0,18
905,无尽怒火结界,"作为战友完成世界任务时获得 ${$a953}金币。

作为战友完成世界任务时获得 ${$a956}点职业大厅资源。",0,4,1450142,0,3
906,瓶装幻象,"任务成功率提高${$a1106}%。

有|C00b3ffff爪牙|R的任务成功率提高${$a1118}%。",0,4,1379235,0,3
907,扭曲虚空碎片,作为战友完成世界任务时获得${$a956}点职业大厅资源。,0,4,610471,0,3
908,邪能小鬼之牙,"任务成功率提高${$a1113}%。

任务时长缩短${100-$a1114*100}%。",0,4,442738,0,3
909,隐蔽斗篷,"任务成功率提高${$a1121}%。

有|C00b3ffff法术|R的任务成功率提高${$a1122}%。",0,4,336785,0,3
910,鹰身人羽毛,"任务成功率提高${$a1125}%。

有|C00b3ffff危害|R的任务成功率提高${$a1126}%。",0,4,1029736,0,3
911,奇迹之袋,作为战友完成世界任务时获得${$a953}金币。,0,4,348519,0,3
912,怒火号角,与突击队一起执行任务的成功率提高${$a1132}%。,0,4,134227,0,3
913,魔气圣物,与恶魔卫士一起执行任务的成功率提高${$a1134}%。,0,4,1392947,0,3
914,石质图腾,与大地之环卫兵一起执行任务的成功率提高${$a1136}%。,0,4,135233,0,3
915,钻石原石,与拉文霍德刺客一起执行任务的成功率提高${$a1138}%。,0,4,134456,0,3
916,失落的启示之书,与戴兜帽的祭司一起执行任务的成功率提高${$a1140}%。,0,4,460694,0,3
917,勇气号角,与白银之手十字军一起执行任务的成功率提高${$a1142}%。,0,4,132168,0,3
918,抚慰焦镜,与宁静大师一起执行任务的成功率提高${$a1144}%。,0,4,611418,0,3
919,虚空精华,与肯瑞托卫士一起执行任务的成功率提高${$a1146}%。,0,4,237155,0,3
920,奥术陷阱,与夜之子猎人一起执行任务的成功率提高${$a1148}%。,0,4,461122,0,3
921,梦境林地树叶,与梦境林地防御者一起执行任务的成功率提高${$a1150}%。,0,4,1387613,0,3
922,恶魔旗帜,与破坏魔一起执行任务的成功率提高${$a1152}%。,0,4,136005,0,3
923,黑霜印记,与黑锋寒霜骑士一起执行任务的成功率提高${$a1155}%。,0,4,1392551,0,3
952,老练的生存专家,有|C00b3ffff危害|R的任务成功率提高${$a1188}%。,0,4,1602316,0,18
953,虚空之触,有|C00b3ffff法术|R的任务成功率提高${$a1190}%。,0,4,1386547,0,18
954,圣光锤炼,有|C00b3ffff爪牙|R的任务成功率提高${$a1189}%。,0,4,236260,0,18
959,强大,降低成功率。,0,4,1390116,0,0
960,黏稠的恶魔之血,时长超过$h1197小时的任务成功率提高${$a1197}%。,0,4,463561,0,3
961,克罗库战锤,任务成功率提高${$a1199}%。,0,4,454057,0,3
962,深渊领主獠牙,有|C00b3ffff危害|R的任务成功率提高${$a1201}%。,0,4,135705,0,3
963,灵媒阿尔诺之花,时长低于${$h1203}小时的任务成功率提高${$a1203}%。,0,4,458235,0,3
964,清醒之袋,任务时长缩短${100-$a1205*100}%。,0,4,348521,0,3
965,不动织影兜帽,有|C00b3ffff法术|R的任务成功率提高${$a1207}%。,0,4,133129,0,3
966,圣光圣化武器,时长低于${$h1209}小时的任务成功率提高${$a1209}%。,0,4,236259,0,3
967,泽尼达尔崇高战锤,时长超过$h1211小时的任务成功率提高${$a1211}%。,0,4,133526,0,3
968,光铸纪念品,任务成功率提高${$a1213}%。,0,4,134909,0,3
969,圣光法令,任务时长缩短${100-$a1214*100}%。,0,4,1500889,0,3
970,光爆电荷,有|C00b3ffff爪牙|R的任务成功率提高${$a1215}%。,0,4,134543,0,3
971,奥秘裁判法典,"任务成功率提高${$a1218}%。

任务时长缩短${100-$a1219*100}%。",0,4,442732,0,3
972,蔚蓝之光烛台,"时长低于${$h1220}小时的任务成功率提高${$a1220}%。
有|C00b3ffff爪牙|R的任务成功率提高${$a1221}%。",0,4,463483,0,3
973,奥古雷审查官之杖,"时长低于${$h1224}小时的任务成功率提高${$a1224}%。
有|C00b3ffff法术|R的任务成功率提高${$a1225}%。",0,4,1048290,0,3
974,动荡冥河卷轴,"时长超过$h1228小时的任务成功率提高${$a1228}%。
有|C00b3ffff爪牙|R的任务成功率提高${$a1229}%。",0,4,132887,0,3
975,脉动的愤怒卫士颅骨,"时长超过$h1232小时的任务成功率提高${$a1232}%。
有|C00b3ffff危害|R的任务成功率提高${$a1233}%。",0,4,1379230,0,3
976,注邪军团雕像,"任务成功率提高${$a1236}%。

有|C00b3ffff法术|R的任务成功率提高${$a1237}%。",0,4,1096990,0,3
977,黑暗迷失之爪,"任务成功率提高${$a1240}%。

有|C00b3ffff危害|R的任务成功率提高${$a1241}%。",0,4,237391,0,3
978,阿古斯老兵,头发花白的老兵，对阿古斯了如指掌，可应对|C00b3ffff阿古斯精英|R。,0,4,1113433,0,18
987,精锐,成功率降低${$a1251}%。,0,4,311238,0,0
988,精锐,成功率降低${$a1252}%。,0,4,311238,0,0
989,精锐,成功率降低${$a1253}%。,0,4,311238,0,0
990,精锐,成功率降低${$a1254}%。,0,4,311238,0,0
991,锯齿石斧,时长低于${$h1256}小时的任务成功率提高${$a1256}%。,0,4,1001619,0,3
992,邪犬脊椎骨鞭,有|C00b3ffff爪牙|R的任务成功率提高${$a1258}%。,0,4,646679,0,3
993,上古先知之石,任务时长缩短${100-$a1259*100}%。,0,4,1379232,0,3
994,山岭猎手叉矛,有|C00b3ffff法术|R的任务成功率提高${$a1260}%。,0,4,454041,0,3
995,异种酊剂,有|C00b3ffff危害|R的任务成功率提高${$a1261}%。,0,4,1686570,0,3
996,符文光刃,有|C00b3ffff法术|R的任务成功率提高${$a1262}%。,0,4,454056,0,3
997,启迪者的饰品,任务成功率提高${$a1263}%。,0,4,458245,0,3
998,影卫虚空渗透物,有|C00b3ffff危害|R的任务成功率提高${$a1264}%。,0,4,132851,0,3
999,沁影追猎者之心,有|C00b3ffff爪牙|R的任务成功率提高${$a1265}%。,0,4,237415,0,3
1000,蔚蓝之光蓝宝石,时长超过$h1266小时的任务成功率提高${$a1266}%。,0,4,133244,0,3
1040,坚韧战力,执行任务的部队每有1点活力，就会使成功率提高10%。,0,22,1060984,0,0
1042,专家技师,擅于制造和破坏设备，也可以说是擅于制造设备来破坏其他设备。,0,22,133869,0,530
1043,特工,找到目标，获取情报，行家里手的派头。,0,22,1398088,0,530
1046,平原,任务成功率降低25%。,0,22,236712,0,0
1047,高山向导,使|cFF00CCFF山区|r地形任务成功率提高50%。,0,22,236755,0,0
1053,精英任务,成功率降低50%。,0,22,616373,0,0
1054,影遁,应对|C00b3ffff伏击|R。,0,22,132279,0,18
1056,锋锐战刃,任务成功率提高15%。,0,22,132330,0,0
1057,长筒步枪,任务成功率提高15%。,0,22,135616,0,0
1058,精调平衡匕首,任务成功率提高15%。,0,22,135427,0,0
1059,潜行,使潜行任务的成功率提高50%。这个单位不会对潜行任务造成惩罚。,0,22,132320,0,0
1060,弧光扳手,任务成功率提高15%。,0,22,134520,0,0
1061,安全传送器,任务时长缩短50%。,0,22,133870,0,0
1062,战斗专家,受过训练，能够使用任何需要的手段来面对一切困难。,0,22,615342,0,530
1063,突击,"缩短任务时长同时提高成功率。



|cFFFFD200“快攻可以让敌人措手不及，没有反抗的余地。速战速决吧。”|r",0,22,132282,0,0
1064,奥金尼强弩,任务成功率提高15%。,0,22,942780,0,0
1065,纳鲁的赐福,使其他进行此任务的小队的战备状态完全回复。,0,22,135923,0,0
1066,野性爪击,任务成功率提高15%。,0,22,132122,0,0
1067,双形态,"处于人类形态时，潜行任务的成功率提高25%。

处于狼人形态时，突击任务的成功率提高25%。",0,22,463876,0,0
1068,为了联盟！,任务成功率提高15%。,0,22,132486,0,0
1073,强大,降低成功率。,0,22,1390116,0,0
1078,减速,任务时长增加。,0,22,1383681,0,0
1079,扰乱,任务消耗提高。,0,22,1383683,0,0
1080,致命,执行该任务的部队将会阵亡。,0,22,1383682,0,0
1081,诅咒,没有额外战利品。,0,22,1380306,0,0
1082,强大,降低成功率。,0,22,1390116,0,0
1083,远程部队,从远距离毁灭|C00b3ffff近战|R部队。,0,22,236201,0,18
1084,近战部队,攻击|C00b3ffff骑兵|R部队并使其落马。,0,22,132269,0,18
1085,骑兵部队,迅速拉近距离，践踏|C00b3ffff远程|R部队。,0,22,132226,0,18
1086,出击时间,对抗|C00b3ffff近战|R敌人时，任务成功率提高${$a1384}%。,0,22,133054,0,18
1087,召唤迅翼,对抗|C00b3ffff骑兵|R部队时，任务成功率提高${$a1385}%。,0,22,773274,1094,26
1088,露可的祝福,成功完成任务有${$a1386}%几率使一支消耗殆尽的部队恢复${$m1386}点活力。,0,22,136042,1096,22
1089,达姆巴拉的祝福,对抗|C00b3ffff骑兵|R部队时，任务成功率提高${$a1385}%。,0,22,135461,1097,22
1090,钢铁自动火炮,对抗|C00b3ffff远程|R部队时，任务成功率提高${$a1388}%。,0,22,237503,1102,26
1091,冰冷的钢铁,对抗|C00b3ffff近战|R部队时，任务成功率提高${$a1389}%。,0,22,135647,1093,26
1092,狂野怒火,任务成功率提高${$a1390}%。,0,22,132127,0,18
1093,召唤米莎,对抗|C00b3ffff远程|R部队时，任务成功率提高${$a1391}%。,0,22,132183,1091,22
1094,奥术弹幕,对抗|C00b3ffff近战|R部队时，任务成功率提高${$a1392}%。,0,22,236205,1087,22
1095,石像形态,部队额外拥有1点初始活力,0,22,136225,0,18
1096,时间扭曲,成功率提高${$a1394}%。,0,22,458224,1088,26
1097,空间裂隙,任务时长缩短${100-$a1395*100}%。,0,22,1724004,1089,26
1098,潜行劲装,获得额外奖励的几率提高${$a1396}%。,0,22,366045,1099,26
1099,大块头,成功率提高${$a1400}%，但有几率使一支随机部队额外失去1点活力。,0,22,133712,1098,22
1100,空装备栏,"把勇士的装备放在这里。

|cFF9D9D9D装备可以制作，或从拍卖行购买。|r",0,22,0,0,1025
1101,空装备栏,"把勇士的装备放在这里。

|cFF9D9D9D装备可以制作，或从拍卖行购买。|r",0,22,0,0,1025
1102,侧翼打击,|C00b3ffff骑兵|R部队的成功率提高${$a1401}%。,0,22,236184,1090,22
1103,裂魂之刃,|C00b3ffff近战|R部队的成功率提高${$a1402}%。,0,22,1476623,1112,22
1104,艾露恩的祝福,成功完成任务有${$a1403}%几率使一支消耗殆尽的部队恢复${$m1386}点活力。,0,22,236704,1111,26
1111,消失,任务时长缩短${100-$a1395*100}%。,0,22,132331,1104,22
1112,哨兵印记,|C00b3ffff远程|R部队的成功率提高${$a1439}%。,0,22,236188,1103,26
1113,单枪匹马,成功率提高${$a1410}%。,0,22,132324,0,18
1114,天生将才,每有一支部队一同执行任务，成功率便提高${$a1441}%。,0,22,1525722,1131,22
1115,幽魂之狼,应对|C00b3ffff伏击|R。,0,22,136095,0,18
1116,纳鲁的赐福,有几率使一支随机部队恢复1点活力。,0,22,135923,0,18
1117,乱世出英雄,执行任务的部队每有1点活力，就会使任务的成功率提高${$a1451}%。,0,22,462674,0,18
1118,工程炸药,当有${$m1453}点活力时，成功率提高${$a1453}%。,0,22,133032,0,18
1119,狂野奔跑,任务时才缩短${100-$a1455*100}%。,0,22,514641,0,18
1120,持之以恒,部队额外拥有1点初始活力,0,22,136112,0,18
1121,狂怒,当活力值不满时，任务成功率提高${$a1458}%。,0,22,132366,0,18
1122,外交,每有一支部队一同执行任务，成功率便提高${$a1467}%。,0,22,134328,0,18
1123,魂体双分,应对|C00b3ffff伏击|R。,0,22,627608,0,18
1124,魂体双分,应对|C00b3ffff伏击|R。,0,22,627608,0,18
1125,调补,有几率恢复1点活力。,0,22,132278,0,18
1126,全速前进,任务时长缩短${100-$a1478*100}%。,0,22,133032,0,18
1131,矮人灵感,每有一支部队一同执行任务，成功率便提高${$a1490}%。,0,22,133054,1114,26
1132,大十字军,当你拥有激活的战友时，任务会奖励额外资源。,0,4,1360760,0,18
1133,罪恶回收,当你拥有激活的战友时，任务会奖励额外资源。,0,4,135775,0,18
1134,奥术直觉,当你拥有激活的战友时，任务会奖励额外资源。,0,4,610679,0,18
1135,神通斗士,当你拥有激活的战友时，任务会奖励额外资源。,0,4,135904,0,18
1136,剑刃风暴,有|C00b3ffff爪牙|R的任务成功率提高${$a1514}%。,0,4,236303,0,18
1137,腐蚀之种,有|C00b3ffff爪牙|R的任务成功率提高${$a1516}%。,0,4,136193,0,18
1138,联盟老兵,成功率额外提高10%。,0,22,1719414,0,18
1139,部落老兵,成功率额外提高10%。,0,22,1719415,0,18
1140,潜行,部队成功率降低100%。,0,22,132320,0,0
1145,治疗注射器,有几率使一支随机部队恢复1点活力。,0,22,132999,0,18
1146,风暴皮包,"为一名勇士装备风暴皮包，获得效果：

成功完成任务有几率带回皮革。",0,22,133627,0,3
1147,磁性矿工锄,"为一名勇士装备磁性矿工锄，获得效果：

成功完成任务有几率带回矿石。",0,22,1064765,0,3
1148,分解杖,"为一名勇士装备分解杖，获得效果：

成功完成任务有几率带回附魔粉尘。",0,22,134923,0,3
1149,赤红墨水罐,"为一名勇士装备赤红墨水罐，获得效果：

成功完成任务有几率带回墨水。",0,22,133213,0,3
1150,万花筒镜片,"为一名勇士装备万花筒镜片，获得效果：

成功完成任务有几率带回宝石。",0,22,237185,0,3
1151,草草缝合的浪息亚麻布,"为一名勇士装备草草缝合的浪息亚麻布，获得效果：

成功完成任务有几率带回布料。",0,22,236914,0,3
1152,草药追踪药水,"为一名勇士装备草药追踪药水，获得效果：

成功完成任务有几率带回草药。",0,22,236881,0,3
1153,临时艾泽里特探测器,"为一名勇士装备临时艾泽里特探测器，获得效果：

成功完成任务有几率带回艾泽里特。",0,22,133872,0,3
1154,镍铜探鱼器,"为一名勇士装备镍铜探鱼器，获得效果：

成功完成任务有几率带回鱼。",0,22,133878,0,3
1155,白金磨石,"为一名勇士装备白金磨石，获得效果：

任务成功率提高${$a1559}%。",0,22,135247,0,3
1156,雷银马刺,"为一名勇士装备雷银马刺，获得效果：

任务时长缩短${100-$a1560*100}%。",0,22,132307,0,3
1157,琥珀集结号角,"为一名勇士装备琥珀集结号角，获得效果：

每有一支部队一同执行任务，成功率便提高${$a1561}%。",0,22,237378,0,3
1246,邪能之槌的怒火,有|C00b3ffff爪牙|R的任务成功率提高${$a716}%。,0,4,1247266,0,18
1252,,,0,22,0,0,0
1253,,,0,22,0,0,0
1254,升级部队兵营,为你的军队修筑一座大型兵营，使你能容纳的部队的最大数量提高${$a1664}。,0,22,975738,0,18
1255,,,0,22,0,0,0
1256,,,0,22,0,0,0
1257,,,0,22,0,0,0
1258,,,0,22,0,0,0
1259,便携式传送器,任务时长缩短${100-$a1395*100}%。,0,22,1405807,0,18
1260,便携式传送器,任务时长缩短${100-$a1395*100}%。,0,22,1405807,0,18
1261,镍铜磨石,"为一名勇士装备镍铜磨石，获得效果：

任务成功率提高${$a1704}%。",0,22,135247,0,3
1262,迷惑之瓶,"为一名勇士装备迷惑之瓶，获得效果：

移除潜行任务的负面效果。",0,22,132378,0,3
1263,精英任务,成功率降低50%。,0,22,618859,0,0
1264,部队传送网络,开启一座传送门来运输部队，可以立刻完成对部队的招募。,0,22,413583,0,0
1265,深海,任务成功率降低。,0,22,135861,0,0
1266,海军专家,应对深海机制。,0,22,1140284,1267,22
1267,海军专家,应对深海机制。,0,22,1140283,1266,26
1268,舷侧攻击,对抗|C00b3ffff近战|R部队时，任务成功率提高${$a1392}%。,0,22,1373903,0,18
1269,水生生物,执行深海任务时，任务成功率额外提高30%。,0,22,1385912,0,18
1270,联盟老兵,成功率额外提高10%。,0,22,1719414,0,18
1271,,,0,22,0,0,0
1272,根除腐蚀,成功完成任务有几率带回腐化的纪念品。,0,22,646678,0,18
1273,战略天才,冒险的旅行时间减少25%。,113,123,237451,0,0
1274,远景计划,冒险者治疗速度提高25%。,114,123,237451,0,0
1321,考古学家,闻名四海的考古学家，饱览过的艾泽拉斯风光远非他人所能企及。,0,4,1060570,0,560
1322,生命药水,当你的生命值降至50%时，可以向你投掷治疗药水。,0,4,1416158,0,18
1323,调查,可以调查区域，探索遗留的秘密。,0,4,4419345,0,18
