ID,Title_lang,BodyText_lang,JournalEncounterID,OrderIndex,ParentSectionID,FirstChildSectionID,NextSiblingSectionID,Type,IconCreatureDisplayInfoID,UiModelSceneID,SpellID,IconFileDataID,Flags,IconFlags,DifficultyMask
10072,活体之山,,1195,6,10060,0,10065,2,0,0,162287,0,0,32,-1
10073,地质剧变,,1195,11,10060,0,10828,2,0,0,162475,0,0,0,-1
10074,碎地,,1195,10,10060,0,10073,2,0,0,163214,0,0,0,-1
10076,活体之山碎片,,1195,14,10063,0,10077,2,0,0,162658,0,0,32,-1
10077,附岩,"$[!16

在史诗难度中，如果泰克图斯在获得附岩效果时，其周围$A1码范围内还有其他泰克图斯碎片或微粒，它们也将一同获得附岩效果。$]",1195,15,10063,0,10078,2,0,0,162288,0,0,0,-1
10078,断层,,1195,16,10063,0,10079,2,0,0,162346,0,0,0,-1
10079,碎地,,1195,17,10063,0,10080,2,0,0,163214,0,0,0,-1
10080,大地之柱,"$[!16

在史诗难度中，泰克图斯还将在拥有50点能量时使用该技能。$]",1195,18,10063,0,10081,2,0,0,162518,0,0,16,-1
10081,地质剧变,,1195,19,10063,0,10829,2,0,0,162475,0,0,0,-1
10083,活体之山微粒,,1195,22,10064,0,10084,2,0,0,162674,0,0,32,-1
10084,附岩,,1195,23,10064,0,10085,2,0,0,162288,0,0,0,-1
10085,断层,,1195,24,10064,0,10086,2,0,0,162346,0,0,0,-1
10086,碎地,,1195,25,10064,0,10087,2,0,0,163214,0,0,0,-1
10087,大地之柱,"$[!16

在史诗难度中，泰克图斯还将在拥有50点能量时使用该技能。$]",1195,26,10064,0,10088,2,0,0,162518,0,0,16,-1
10088,地质剧变,,1195,27,10064,0,0,2,0,0,162475,0,0,0,-1
10089,环境威胁,这场战斗在一条运转中的黑石兽人组装线上进行，玩家可能会遭遇意想不到的危险。,1155,5,0,9851,9857,0,0,0,0,0,0,32,-1
10090,综述,枯木在攻击玩家团队时会变得越来越脱水，不断消耗所储存的水源能量。当枯木的水源能量耗尽时，他会将自己扎根地下，同时引导周围湖边的小水滴为自己恢复活力。玩家可在那些小水滴抵达枯木根前摧毁它们，阻碍其恢复活力。,1214,1,0,10091,10095,3,0,0,0,0,0,0,-1
10091,伤害输出者,"$bullet;让|cFF2959D3|Hspell:164294|h[失控蔓生]|h|r远离你的盟友。
$bullet;在小水滴抵达枯木根前将其摧毁。",1214,2,10090,0,10092,3,0,0,0,0,0,2,-1
10092,治疗者,"$bullet;让|cFF2959D3|Hspell:164294|h[失控蔓生]|h|r远离你的盟友。
$bullet;消灭一个小水滴会引发|cFF2959D3|Hspell:164538|h[水之爆发]|h|r，对队伍里的所有成员造成伤害。",1214,3,10090,0,10093,3,0,0,0,0,0,4,-1
10093,坦克,"$bullet;在|cFF2959D3|Hspell:164357|h[焦灼之息]|h|r期间使枯木背对其他玩家。
$bullet;控制好枯木的站位，不要让小水滴轻易获得|cFF2959D3|Hspell:164294|h[失控蔓生]|h|r。
$bullet;准备好拉住任何活化的|cFF2959D3|Hspell:164556|h[失控蔓生]|h|r。",1214,4,10090,0,0,3,0,0,0,0,0,1,-1
10095,脆弱表皮,,1214,5,0,0,10096,2,0,0,164275,443393,0,0,-1
10096,焦灼之息,,1214,6,0,0,10097,2,0,0,164357,796638,0,0,-1
10097,失控蔓生,"$[!2
英雄模式下，枯木能够在脆弱表皮状态下继续施放失控蔓生。$]",1214,7,0,10098,10599,2,0,0,164294,136030,1,0,-1
10098,失控蔓生,当小水滴接触到失控蔓生时，后者会活化并开始攻击附近的玩家。,1214,8,10097,0,0,1,28531,0,0,0,1,32,-1
10100,小水滴,从附近湖水中凝聚而成的小水滴会朝着枯木直线移动。每颗小水滴会为枯木恢复25点水源能量。,1214,10,0,10101,0,0,0,0,0,893777,0,0,-1
10101,水之爆发,,1214,11,10100,0,0,2,0,0,164538,893779,0,0,-1
10102,综述,阿扎凯尔有两种作战方式：与玩家直接交战或者从恶魔世界阿古斯召唤援军，他会交替以这两种方式进行战斗。在阿扎凯尔召唤援军时他不能被攻击，因此玩家需要尽快杀死从传送门里出现的恶魔，以免被不断侵入的恶魔大军淹没。,1216,1,0,10103,10119,3,0,0,0,0,0,0,-1
10103,伤害输出者,"$bullet;远离烈焰欺诈者，以免被|cFF2959D3|Hspell:154018|h[烈火]|h|r伤到。
$bullet;打断尖啸纵火魔的|cFF2959D3|Hspell:154221|h[邪能爆破]|h|r法术，或在其完成施法前消灭它。
$bullet;在受到|cFF2959D3|Hspell153396|h[火幕]|h|r影响时远离其他玩家。",1216,2,10102,0,10104,3,0,0,0,0,0,2,-1
10104,治疗者,"$bullet;远离烈焰欺诈者，以免被|cFF2959D3|Hspell:154018|h[烈火]|h|r伤到。
$bullet;在受到|cFF2959D3|Hspell153396|h[火幕]|h|r影响时远离其他玩家。",1216,3,10102,0,10105,3,0,0,0,0,0,4,-1
10105,坦克,"$bullet;阿扎凯尔引导|cFF2959D3|Hspell:153764|h[阿古斯之爪]|h|r时召唤出来的恶魔卫士会造成大量近战伤害，必须由坦克接手。
$bullet;远离烈焰欺诈者，以免被|cFF2959D3|Hspell:154018|h[烈火]|h|r伤到。
$bullet;在受到|cFF2959D3|Hspell153396|h[火幕]|h|r影响时远离其他玩家。",1216,4,10102,0,0,3,0,0,0,0,0,1,-1
10119,阿扎凯尔,,1216,5,0,10120,0,1,52964,0,0,0,1,0,-1
10120,魔能鞭笞,,1216,6,10119,0,10121,2,0,0,153234,0,0,1,-1
10121,火幕,,1216,7,10119,0,10122,2,0,0,153396,0,0,16,-1
10122,阿古斯之爪,,1216,8,10119,10123,10129,2,0,0,153764,0,1,0,-1
10123,烈焰欺诈者,,1216,9,10122,10126,10125,1,53112,0,0,0,0,0,-1
10124,邪能爆破,,1216,12,10125,0,0,2,0,0,154221,0,0,80,-1
10125,尖啸纵火魔,,1216,11,10122,10124,10127,1,19618,0,0,0,0,0,-1
10126,烈火,,1216,10,10123,0,0,2,0,0,154018,0,0,0,-1
10127,恶魔卫士,,1216,13,10122,10128,0,1,39908,0,0,0,0,0,-1
10128,恶魔践踏,,1216,14,10127,0,0,2,0,0,157173,0,0,17,-1
10129,恶意碾压,,1216,15,10119,10130,0,2,0,0,153499,0,0,1,-1
10130,邪能池,"$[!2,8

在英雄或挑战模式中，邪能池会在生成后射出邪能火花。$]",1216,16,10129,10131,0,2,0,0,153500,0,0,0,-1
10131,邪能火花,,1216,17,10130,0,0,2,0,0,153725,0,2,8,2
10132,伤害输出者,"$bullet;避开伊墨苏斯的|cFF2959D3|Hspell:143413|h[漩涡]|h|r技能。
$bullet;伊墨苏斯分裂时，在黑色的邪煞软泥怪爬回伊墨苏斯之前消灭它们。",852,2,8334,0,10133,3,0,0,0,0,0,2,-1
10133,治疗者,"$bullet;避开伊墨苏斯的|cFF2959D3|Hspell:143413|h[漩涡]|h|r技能。
$bullet;伊墨苏斯分裂时，在被污染的软泥怪爬回伊墨苏斯之前治愈它们。
$bullet;当邪煞软泥怪或者被污染的软泥怪爬回中央水池时，每一个软泥怪都会触发|cFF2959D3|Hspell:143498|h[煞能迸发]|h|r，对所有团队成员造成伤害。",852,3,8334,0,10134,3,0,0,0,0,0,4,-1
10134,坦克,"$bullet;让伊墨苏斯背对团队成员，并且轮流接手首领以降低|cFF2959D3|Hspell:143436|h[腐蚀冲击]|h|r的效果。
$bullet;伊墨苏斯分裂时，在黑色的软泥怪爬回伊墨苏斯之前摧毁它们。",852,4,8334,0,0,3,0,0,0,0,0,1,-1
10136,伤害输出者,"$bullet;每名守护者都会在生命值降至1%时引导|cFF2959D3|Hspell:143497|h[金莲的羁绊]|h|r并恢复大量生命值，除非三名守护者同时被击败。
$bullet;击败守护者召唤出的所有亡者灵魂会终结该背水一战阶段。
$bullet;在鲁克的背水一战阶段，打断阴郁的化身的|cFF2959D3|Hspell:144018|h[腐蚀震击]|h|r。",849,2,7939,0,10137,3,0,0,0,0,0,2,-1
10137,治疗者,"$bullet;快速驱散孙·柔心的|cFF2959D3|Hspell:143434|h[暗言术：蛊]|h|r，以防止其扩散。
$bullet;在孙·柔心的背水一战阶段，她的|cFF2959D3|Hspell:143559|h[黑暗冥想]|h|r技能会持续对整个团队造成伤害。",849,3,7939,0,10138,3,0,0,0,0,0,4,-1
10138,坦克,"$bullet;在坦鲁克·石趾时，小心地控制他的位置，避免让他的|cFF2959D3|Hspell:144396|h[复仇打击]|h|r对团队造成伤害。
$bullet;在坦禾·软足时，当他准备使用|cFF2959D3|Hspell:143301|h[凿击]|h|r时背对他，以免陷入瘫痪。",849,4,7939,0,0,3,0,0,0,0,0,1,-1
10139,综述,"诺鲁什将所有玩家关进检疫空间中，并且从每位玩家身上提取一部分腐蚀来制造一个腐蚀混合物。这场战斗的目标是摧毁这个腐蚀混合物。

要想对混合物造成全额伤害，玩家必须降低自己的腐蚀等级。为此，玩家可以与房间内存在的净化光芒互动并开始自省。自省的玩家会被拖入另一位面，在那里，他们必须面对一场针对其职责类型的挑战。挑战成功后，玩家将得到净化并可以对混合物造成全额伤害。",866,1,0,10140,8215,3,0,0,0,0,1,0,-1
10140,伤害输出者,"$bullet;与净化光芒互动，进入冷静的试炼，并击败里面的所有敌人以清除你自身的腐蚀。
$bullet;腐蚀具象和腐蚀精华在现实世界中受到的所有伤害都会被复制到腐蚀混合物身上。
$bullet;在混合物身边绕圈，以避开|cFF2959D3|Hspell:145227|h[盲目憎恨]|h|r。",866,2,10139,0,10141,3,0,0,0,0,0,2,-1
10141,治疗者,"$bullet;与净化光芒互动，进入信赖的试炼。在此阶段中，治愈你的盟友，最大化他们的伤害，帮助他们击败大型腐化物并完成试炼。
$bullet;在混合物身边绕圈，以避开|cFF2959D3|Hspell:145227|h[盲目憎恨]|h|r。",866,3,10139,0,10142,3,0,0,0,0,0,4,-1
10142,坦克,"$bullet;与净化光芒互动，进入自信的试炼阶段。躲避并经受住巨型腐化物的攻击，从而清除你自身的腐蚀。
$bullet;在混合物身边绕圈，以避开|cFF2959D3|Hspell:145227|h[盲目憎恨]|h|r。
$bullet;轮流接手腐蚀混合物以清除|cFF2959D3|Hspell:146124|h[自惑]|h|r的效果。",866,4,10139,0,0,3,0,0,0,0,0,1,-1
10143,综述,"每当玩家被傲之煞或其爪牙的任何技能击中一次，就会获得5点傲气值。诺鲁什会周期性地对部分玩家施加保护以免除该效果。玩家的傲气值越高，傲之煞的技能就会对其触发危险性越高的效果。

当傲之煞的生命值降至30%时，它会消灭诺鲁什，但诺鲁什会在临死前清除所有玩家身上的傲气值。从这个阶段开始，玩家必须在被自身的傲气压倒之前击败傲之煞。",867,1,0,10144,8255,3,0,0,0,0,1,0,-1
10144,伤害输出者,"$bullet;尽快击败傲慢具象并且打断他们的|cFF2959D3|Hspell:144379|h[嘲弄冲击]|h|r以避免获得傲气值。
$bullet;当有盟友被|cFF2959D3|Hspell:144574|h[腐化囚笼]|h|r困住时，站在牢笼旁边的开关上释放他们。
$bullet;当傲之煞施放|cFF2959D3|Hspell:144400|h[傲气冲天]|h|r时，如果你的傲气值处于50到74之间，站在你的|cFF2959D3|Hspell:145320|h[投影]|h|r身边以避免团灭爆炸。",867,2,10143,0,10145,3,0,0,0,0,0,2,-1
10145,治疗者,"$bullet;当你身上带有|cFF2959D3|Hspell:146594|h[泰坦之赐]|h|r时驱散盟友身上的|cFF2959D3|Hspell:144351|h[傲慢标记]|h|r以避免获得傲气值。
$bullet;当有盟友被|cFF2959D3|Hspell:144574|h[腐化囚笼]|h|r困住时，站在牢笼旁边的开关上释放他们。
$bullet;当傲之煞的能量达到100时会施放|cFF2959D3|Hspell:144400|h[傲气冲天]|h|r，对整个团队造成大量伤害。
$bullet;当傲之煞施放|cFF2959D3|Hspell:144400|h[傲气冲天]|h|r时，如果你的傲气值处于50到74之间，站在你的|cFF2959D3|Hspell:145320|h[投影]|h|r身边以避免团灭爆炸。",867,3,10143,0,10146,3,0,0,0,0,0,4,-1
10146,坦克,"$bullet;每当其他坦克受到|cFF2959D3|Hspell:144358|h[受损自尊]|h|r影响时立即嘲讽傲之煞。
$bullet;当有盟友被|cFF2959D3|Hspell:144574|h[腐化囚笼]|h|r困住时，站在牢笼旁边的开关上释放他们。
$bullet;当傲之煞施放|cFF2959D3|Hspell:144400|h[傲气冲天]|h|r时，如果你的傲气值处于50到74之间，站在你的|cFF2959D3|Hspell:145320|h[投影]|h|r身边以避免团灭爆炸。",867,4,10143,0,0,3,0,0,0,0,0,1,-1
10159,火耀石,,1161,8,0,0,9688,2,0,0,165300,132847,2,4112,0
10160,综述,"塔隆戈尔是一名强大的术士。生命值低至75%时，他会吸取并腐蚀一名奥金顿先祖之魂，完全治愈自身并且根据吸取的灵魂获得恶魔学识、毁灭或痛苦三种术士能力之一。$[!8

在挑战模式下，塔隆戈尔会同时吸取所有三个先祖之魂，并获得混合能力的加成。$]",1225,1,0,10161,10164,3,0,0,0,0,0,0,-1
10161,伤害输出者,"$bullet;打断|cFF2959D3|Hspell:156854|h[吸取生命]|h|r和|cFF2959D3|Hspell:156975|h[混乱之箭]|h|r。
$bullet;在其他玩家身上的|cFF2959D3|Hspell:156921|h[怨毒之种]|h|r爆炸前远离他们。",1225,2,10160,0,10162,3,0,0,0,0,0,2,-1
10162,治疗者,"$bullet;移除玩家身上的|cFF2959D3|Hspell:156842|h[腐蚀术]|h|r和|cFF2959D3|Hspell:156964|h[献祭]|h|r。
$bullet;不要驱散玩家身上的|cFF2959D3|Hspell:156954|h[痛苦无常]|h|r。
$bullet;在其他玩家身上的|cFF2959D3|Hspell:156921|h[怨毒之种]|h|r爆炸前远离他们。",1225,3,10160,0,10163,3,0,0,0,0,0,4,-1
10163,坦克,"$bullet;打断|cFF2959D3|Hspell:156854|h[吸取生命]|h|r和|cFF2959D3|Hspell:156975|h[混乱之箭]|h|r。
$bullet;在其他玩家身上的|cFF2959D3|Hspell:156921|h[怨毒之种]|h|r爆炸前远离他们。",1225,4,10160,0,0,3,0,0,0,0,0,1,-1
10164,第一阶段：塔隆戈尔,,1225,5,0,10190,10169,0,0,0,0,0,0,0,-1
10165,暗影箭,,1225,7,10190,0,10166,2,0,0,156829,0,0,64,-1
10166,腐蚀术,,1225,8,10190,0,10167,2,0,0,156842,0,0,128,-1
10167,吸取生命,,1225,9,10190,0,10168,2,0,0,156854,0,0,224,-1
10168,火焰之雨,,1225,10,10190,0,10677,2,0,0,156857,0,0,64,-1
10169,第二阶段：吞噬灵魂,"生命值低至75%时，塔隆戈尔会扭曲并吞噬一名奥金顿先祖之魂，获得和这些德莱尼英雄生前善良力量相反的邪恶力量。$[!8,23

在挑战模式和史诗难度下，塔隆戈尔会同时吸取所有三个先祖之魂，并获得混合能力的加成。$]",1225,13,0,10170,0,0,0,0,0,0,0,0,-1
10170,治愈者艾鲁姆,塔隆戈尔吞噬治愈者艾鲁姆的灵魂并腐蚀其治疗能量，获得痛苦术士的能力。,1225,14,10169,10191,10177,0,0,0,0,0,0,0,-1
10171,暗影箭,,1225,16,10191,0,10176,2,0,0,156829,0,0,64,-1
10172,痛苦无常,,1225,22,10191,0,0,2,0,0,156954,0,0,128,-1
10173,吸取生命,,1225,21,10191,0,10172,2,0,0,156854,0,0,224,-1
10174,痛楚,,1225,20,10191,0,10173,2,0,0,156925,0,0,0,-1
10175,腐蚀之种,,1225,18,10191,10750,10174,2,0,0,156921,0,0,16,-1
10176,疲劳诅咒,,1225,17,10191,0,10175,2,0,0,164841,0,0,256,-1
10177,奥术师乔拉,塔隆戈尔腐蚀奥术师乔拉对秩序与创造的热情，获得毁灭术士的能力。,1225,23,10169,10192,10183,0,0,0,0,0,0,0,-1
10178,烧尽,,1225,29,10192,0,0,2,0,0,156963,0,0,64,-1
10179,火焰之雨,,1225,28,10192,0,10178,2,0,0,156974,0,0,0,-1
10180,燃烧,,1225,27,10192,0,10179,2,0,0,156960,0,0,128,-1
10181,献祭,,1225,26,10192,0,10180,2,0,0,156964,0,0,128,-1
10182,混乱之箭,,1225,25,10192,0,10181,2,0,0,164846,0,0,80,-1
10183,守备官伊露恩,塔隆戈尔腐蚀守备官伊露恩对恶魔的炽热仇恨，获得恶魔学识术士的能力。,1225,30,10169,10193,0,0,0,0,0,0,0,0,-1
10184,混乱之触,,1225,37,10193,0,0,2,0,0,156968,0,0,0,-1
10185,混乱波浪,,1225,36,10193,0,10184,2,0,0,157001,0,0,16,-1
10186,腐蚀术,,1225,35,10193,0,10185,2,0,0,156842,0,0,128,-1
10187,厄运,,1225,34,10193,0,10186,2,0,0,156965,0,0,0,-1
10188,恶魔飞跃,,1225,33,10193,0,10187,2,0,0,157041,0,0,16,-1
10189,疲劳诅咒,,1225,32,10193,0,10188,2,0,0,164841,0,0,256,-1
10190,塔隆戈尔,,1225,6,10164,10165,0,1,54036,0,0,0,0,0,-1
10191,塔隆戈尔,,1225,15,10170,10171,0,1,54036,0,0,0,1,0,-1
10192,塔隆戈尔,,1225,24,10177,10182,0,1,54036,0,0,0,1,0,-1
10193,塔隆戈尔,,1225,31,10183,10189,0,1,54036,0,0,0,1,0,-1
10194,滑溜溜的苔藓,,1196,6,0,0,9983,2,0,0,165494,840198,2,32,0
10195,综述,玩家将突袭库卡隆重兵防守的塔楼，督军扎伊拉骑着她的始祖幼龙迦拉卡斯盘旋在空中。与此同时，联军的爆破师会炸开附近塔楼的大门，允许一支突击小队进入塔楼并且占领它。当两座塔楼都被占领之后，可以使用每座塔楼顶上的对空火炮来击落迦拉卡斯并开始最后的战斗。,868,1,0,10196,8417,3,0,0,0,0,1,0,-1
10196,伤害输出者,"$bullet;尽快摧毁治疗之潮图腾和战旗。
$bullet;打断潮汐萨满的|cFF2959D3|Hspell:146757|h[治疗链]|h|r。
$bullet;如果被|cFF2959D3|Hspell:146992|h[迦拉克隆之焰]|h|r标记，跑向你的盟友以降低其伤害。",868,2,10195,0,10197,3,0,0,0,0,0,2,-1
10197,治疗者,"$bullet;当“毒蛇”高贾拉的生命值低于50%时，她会施放|cFF2959D3|Hspell:147713|h[毒箭之雨]|h|r对全团造成大量伤害。
$bullet;如果被|cFF2959D3|Hspell:146992|h[迦拉克隆之焰]|h|r标记，跑向你的盟友以降低其伤害。",868,3,10195,0,10198,3,0,0,0,0,0,4,-1
10198,坦克,"$bullet;打断潮汐萨满的|cFF2959D3|Hspell:146757|h[治疗链]|h|r。
$bullet;当一座塔楼的大门被攻破后，一名坦克必须率领一小队玩家进入塔楼清除剩余的库卡隆部队。",868,4,10195,0,0,3,0,0,0,0,0,1,-1
10199,综述,玩家将突袭库卡隆重兵防守的塔楼，督军扎伊拉骑着她的始祖幼龙迦拉卡斯盘旋在空中。与此同时，联军的爆破师会炸开附近塔楼的大门，允许一支突击小队进入塔楼并且占领它。当两座塔楼都被占领之后，可以使用每座塔楼顶上的对空火炮来击落迦拉卡斯并开始最后的战斗。,881,1,0,10200,8537,3,0,0,0,0,1,0,-1
10200,伤害输出者,"$bullet;尽快摧毁治疗之潮图腾和战旗。
$bullet;打断潮汐萨满的|cFF2959D3|Hspell:146757|h[治疗链]|h|r。
$bullet;如果被|cFF2959D3|Hspell:146992|h[迦拉克隆之焰]|h|r标记，跑向你的盟友以降低其伤害。",881,2,10199,0,10201,3,0,0,0,0,0,2,-1
10201,治疗者,"$bullet;当“毒蛇”高贾拉的生命值低于50%时，她会施放|cFF2959D3|Hspell:147713|h[毒箭之雨]|h|r对全团造成大量伤害。
$bullet;如果被|cFF2959D3|Hspell:146992|h[迦拉克隆之焰]|h|r标记，跑向你的盟友以降低其伤害。",881,3,10199,0,10202,3,0,0,0,0,0,4,-1
10202,坦克,"$bullet;打断潮汐萨满的|cFF2959D3|Hspell:146757|h[治疗链]|h|r。
$bullet;当一座塔楼的大门被攻破后，一名坦克必须率领一小队玩家进入塔楼清除剩余的库卡隆部队。",881,4,10199,0,0,3,0,0,0,0,0,1,-1
10203,死尸之息,,1140,6,0,0,9463,2,0,0,165579,136130,0,0,-1
10204,爆裂灌注,,1196,29,9981,0,0,2,0,0,165223,429590,0,0,-1
10205,综述,钢铁战蝎会使用炮弹、激光和炸弹攻击玩家，同时积聚能量。当能量全满时，它会转入强攻模式，将它的爪子钻入地底，无法移动并使用新的攻击手段。钢铁战蝎的战斗会在上述两个阶段中转换，直到战斗结束。,864,1,0,10206,8177,3,0,0,0,0,1,0,-1
10206,伤害输出者,"$bullet;小心走位，控制|cFF2959D3|Hspell:144485|h[地震冲击]|h|r发生的位置。
$bullet;如果被|cFF2959D3|Hspell:144918|h[切割激光]|h|r锁定，避免将激光引向|cFF2959D3|Hspell:144498|h[爆裂焦油]|h|r所在的区域。",864,2,10205,0,10207,3,0,0,0,0,0,2,-1
10207,治疗者,"$bullet;小心走位，控制|cFF2959D3|Hspell:144485|h[地震冲击]|h|r发生的位置。
$bullet;在强攻模式下，战蝎会一直使用|cFF2959D3|Hspell:144484|h[地震]|h|r对全团造成伤害。",864,3,10205,0,10208,3,0,0,0,0,0,4,-1
10208,坦克,"$bullet;轮流接手钢铁战蝎，清除|cFF2959D3|Hspell:144464|h[烈焰爆发]|h|r的效果。
$bullet;没有接手战蝎时，踩到埋地的蛛形地雷上以避免其对全团造成伤害。
$bullet;小心走位，控制|cFF2959D3|Hspell:144485|h[地震冲击]|h|r发生的位置。",864,4,10205,0,0,3,0,0,0,0,0,1,-1
10209,综述,哈洛姆与卡德里斯带着邪恶的战狼开始战斗。这两位强大的黑暗萨满共享生命值，并会放置腐化图腾，在他们受到伤害的同时为其赋予不同的技能。,856,1,0,10210,8119,3,0,0,0,0,1,0,-1
10210,伤害输出者,"$bullet;如果被哈洛姆的|cFF2959D3|Hspell:144090|h[污秽水流]|h|r标记，不要让水流攻击到其他的团队成员。
$bullet;远离|cFF2959D3|Hspell:144070|h[余烬之墙]|h|r和污秽软泥怪，它们会对附近的所有目标造成伤害。",856,2,10209,0,10211,3,0,0,0,0,0,2,-1
10211,治疗者,"$bullet;如果被哈洛姆的|cFF2959D3|Hspell:144090|h[污秽水流]|h|r标记，不要让水流攻击到其他的团队成员。
$bullet;远离|cFF2959D3|Hspell:144070|h[余烬之墙]|h|r和污秽软泥怪，它们会对附近的所有目标造成伤害。
$bullet;当|cFF2959D3|Hspell:143987|h[坠落余烬]|h|r落地时，会对整个团队造成大量伤害。",856,3,10209,0,10212,3,0,0,0,0,0,4,-1
10212,坦克,"$bullet;轮流接手哈洛姆以清除|cFF2959D3|Hspell:144215|h[冰霜风暴打击]|h|r的效果。
$bullet;小心选择|cFF2959D3|Hspell:144070|h[余烬之墙]|h|r的位置，避免其限制其他同伴的移动。
$bullet;使|cFF2959D3|Hspell:143990|h[污水喷涌]|h|r产生的污秽软泥怪远离你的同伴。",856,4,10209,0,0,3,0,0,0,0,0,1,-1
10213,综述,纳兹戈林将军是一位强大的战士。他会使用不同技能攻击玩家来产生怒气，并周期性地使用消耗怒气的技能来进行强力的攻击。在整场战斗的过程中，由三种不同类型的库卡隆步兵组成的援军将协助将军作战。,850,1,0,10214,7908,3,0,0,0,0,1,0,-1
10214,伤害输出者,"$bullet;在场面失控前迅速解决库卡隆部队。
$bullet;打断库卡隆织奥者和战争萨满的法术。
$bullet;尽快摧毁纳兹戈林的|cFF2959D3|Hspell:143536|h[库卡隆军旗]|h|r和战争萨满放置的治疗之潮图腾。
$bullet;当纳兹戈林处于|cFF2959D3|Hspell:143593|h[防御姿态]|h|r时直接攻击他会使他快速恢复怒气。",850,2,10213,0,10215,3,0,0,0,0,0,2,-1
10215,治疗者,"$bullet;当冷静期结束时，如果纳兹戈林将军的怒气值处于75到99之间，则他的|cFF2959D3|Hspell:143503|h[战歌]|h|r会对全团造成严重伤害。
$bullet;库卡隆刺客会锁定一名非坦克目标并对他们的猎物造成大量伤害。",850,3,10213,0,10216,3,0,0,0,0,0,4,-1
10216,坦克,"$bullet;轮流接手纳兹戈林来使|cFF2959D3|Hspell:143494|h[碎甲重击]|h|r效果消失，否则他会获得大量怒气。
$bullet;使库卡隆战争萨满远离纳兹戈林，否则他们能够大量治疗将军。",850,4,10213,0,0,3,0,0,0,0,0,1,-1
10217,综述,"战斗开始时，马尔考罗克的平台被毒瘴所覆盖。毒瘴会吸收所有玩家进行的治疗，并转化成一个伤害吸收屏障。马尔考罗克会连续三次猛击地面，制造三个大型锥形区域，随后这三个区域会同时爆发出黑暗能量。

马尔考罗克吸入毒瘴，进入血之怒状态，强化他的近战攻击，但在此阶段玩家可以正常治疗。随着马尔考罗克将毒瘴排出体外，战斗将进入新的循环，直至他被击败。",846,1,0,10218,7872,3,0,0,0,0,1,0,-1
10218,伤害输出者,"$bullet;小心躲避马尔考罗克的|cFF2959D3|Hspell:142826|h[圆弧斩]|h|r并避开受|cFF2959D3|Hspell:142842|h[亚煞极之息]|h|r影响的区域。
$bullet;如果你身上有高吸收量的护盾屏障，站在|cFF2959D3|Hspell:142986|h[聚爆能量]|h|r的范围里以避免其造成团灭伤害。
$bullet;受到|cFF2959D3|Hspell:142913|h[散逸能量]|h|r的效果时远离盟友。
$bullet;在|cFF2959D3|Hspell:142879|h[血之怒]|h|r阶段聚团以均摊伤害。",846,2,10217,0,10219,3,0,0,0,0,0,2,-1
10219,治疗者,"$bullet;在|cFF2959D3|Hspell:142861|h[上古毒瘴]|h|r阶段最大化治疗所有盟友，以保持上古屏障效果最大化。
$bullet;小心躲避马尔考罗克的|cFF2959D3|Hspell:142826|h[圆弧斩]|h|r并避开受|cFF2959D3|Hspell:142842|h[亚煞极之息]|h|r影响的区域。
$bullet;如果你身上有高吸收量的护盾屏障，站在|cFF2959D3|Hspell:142986|h[聚爆能量]|h|r的范围里以避免其造成团灭伤害。
$bullet;为已经跑出人群的盟友驱散|cFF2959D3|Hspell:142913|h[散逸能量]|h|r。",846,3,10217,0,10220,3,0,0,0,0,0,4,-1
10220,坦克,"$bullet;轮流接手马尔考罗克，清除|cFF2959D3|Hspell:142990|h[致命打击]|h|r的效果。
$bullet;在|cFF2959D3|Hspell:142879|h[血之怒]|h|r阶段聚团以均摊伤害。",846,4,10217,0,0,3,0,0,0,0,0,1,-1
10221,综述,与攻城匠师黑索的战斗将在一条武器组装线上进行。每次流水线启动后，都会有三个武器配件被运送出来。玩家需要使用附近的管道来跳上流水线，并摧毁其中一个配件。剩下的两个配件会被激活并攻击玩家，直至被流水线运走。,865,1,0,10222,8194,3,0,0,0,0,1,0,-1
10222,伤害输出者,"$bullet;轮流跳上流水线去摧毁武器配件。
$bullet;自动伐木机的|cFF2959D3|Hspell:143387|h[反应装甲]|h|r能极大降低普通攻击的伤害。
$bullet;在蛛形地雷爬到目标身边之前摧毁它们。",865,2,10221,0,10223,3,0,0,0,0,0,2,-1
10223,治疗者,"$bullet;当有电磁体被激活时，|cFF2959D3|Hspell:144466|h[电磁振荡]|h|r会对全团造成持续伤害。
$bullet;自动伐木机在|cFF2959D3|Hspell:145444|h[过载]|h|r时会对全团造成越来越高的伤害。",865,3,10221,0,10224,3,0,0,0,0,0,4,-1
10224,坦克,"$bullet;黑索会使用|cFF2959D3|Hspell:144213|h[自动修复射线]|h|r修理附近所有的自动伐木机。
$bullet;你身上叠加的|cFF2959D3|Hspell:143385|h[电荷冲击]|h|r层数越多，你对开启|cFF2959D3|Hspell:143387|h[反应装甲]|h|r的自动伐木机造成的伤害越高。",865,4,10221,0,0,3,0,0,0,0,0,1,-1
