ID,BaseTag,TagText_lang,Flags
32402,ARTIFACT_DEMONHUNTER_VENGEANCE_WEAPONNAME,奥达奇战刃,1
32403,ARTIFACT_ROGUE_SUBTLETY_WEAPONNAME,吞噬者之牙,1
32404,ARTIFACT_DEMONHUNTER_HAVOC_BOSSNAME1,瓦雷迪斯·邪魂,1
32405,ARTIFACT_ROGUE_OUTLAW_BOSSNAME1,亡灵舰长伊丽扎,1
32406,ARTIFACT_DRUID_RESTO_BOSSNAME1,迪托马斯,1
32407,ARTIFACT_ROGUE_SUBTLETY_BOSSNAME1,阿卡丽·影血,1
32408,ARTIFACT_HUNTER_MARKS_WEAPONNAME,萨斯多拉,1
32409,ARTIFACT_HUNTER_BEAST_WEAPONNAME,泰坦之击,1
32410,ARTIFACT_MAGE_FIRE,烈焰之击,1
32411,ARTIFACT_MONK_WW,诸天之拳,1
32412,ARTIFACT_PRIEST_HOLY_1,图雷,1
32413,ARTIFACT_PRIEST_HOLY_2,纳鲁道标,1
32414,WORLD_MAP_FILTER_TITLE,显示:,1
32415,GARRISON_MISSION_REQUIRED_SINGLE_FOLLOWER_NOT_FOUND,此任务需要%s。,1
32416,ORDER_HALL_MONK,五晨寺,1
32417,ORDER_HALL_WARRIOR,苍穹要塞,1
32418,ORDER_HALL_PALADIN,圣光秘殿,1
32419,ORDER_HALL_HUNTER,神射手营地,1
32420,ORDER_HALL_ROGUE,暗影大厅,1
32421,ORDER_HALL_PRIEST,虚空之光神殿,1
32422,ORDER_HALL_DEATHKNIGHT,阿彻鲁斯,1
32423,ORDER_HALL_SHAMAN,艾泽拉斯之心,1
32424,ORDER_HALL_MAGE,守护者圣殿,1
32425,ORDER_HALL_WARLOCK,恐痕裂隙,1
32426,ORDER_HALL_DRUID,梦境林地,1
32427,ORDER_HALL_DEMONHUNTER,邪能之槌号,1
32440,ERR_CHALLENGE_MODE_RESET_KEYSTONE,由于使用了充能的钥石，你无法重置此史诗地下城。请完成此地下城以获取奖励。,1
32441,BOOST2_SHAMANELE_CHAINLIGHTNING,使用|cFFFFFFFF闪电链|r打击多个目标。,1
32442,BOOST2_SHAMANELE_HEALINGSURGE,使用|cFFFFFFFF治疗之涌|r治疗你自己。,1
32443,BOOST2_SHAMANELE_FIREELEMENTAL,遇到麻烦时召唤|cFFFFFFFF火元素|r。,1
32444,BOOST2_WARRIOR_COLOSSUSSMASH,使用|cFFFFFFFF巨人打击|r。\n\n|cFFFFFFFF巨人打击|r能提高你的伤害值。,1
32445,BOOST2_WARRIOR_MORTALSTRIKE,使用|cFFFFFFFF致死打击|r。,1
32446,BOOST2_WARRIOR_SLAM,使用|cFFFFFFFF猛击|r，消耗怒气。,1
32447,ARTIFACT_WARLOCK_DEMO,堕落者之颅,1
32448,ARTIFACT_PALADIN_HOLY_WEAPONNAME,白银之手,1
32449,ARTIFACT_MAGE_ARCANE,艾露尼斯,1
32450,RESEARCH_TIME_LABEL,研究时间：,1
32451,UNWRAP,打开,1
32452,ERR_OUT_OF_INSANITY,狂乱值不足,1
32453,GRAPHICS_QUALITY,图像质量,3
32454,TRANSMOG_SOURCE_1,首领掉落,1
32455,TRANSMOG_SOURCE_2,任务,1
32456,TRANSMOG_SOURCE_3,商人出售,1
32457,TRANSMOG_SOURCE_4,世界掉落,1
32458,GRAPHICS_QUALITY_RECOMENDED,图像质量（推荐）,3
32459,SPELL_FAILED_CUSTOM_ERROR_282,无法复活已经陷入疯狂的目标,1
32460,GARRISON_TYPE_AND_MECHANIC_NAME_FORMAT,%s - %s,1
32461,EMOTE454_CMD1,/为了联盟,1
32462,EMOTE454_CMD2,/forthealliance,1
32463,EMOTE455_CMD1,/为了部落,1
32464,EMOTE455_CMD2,/forthehorde,1
32465,ARTIFACT_DRUID_FERAL,阿莎曼之牙,1
32466,WARDROBE_TOOLTIP_ENCOUNTER_SOURCE,%s（%s）,1
32467,WARDROBE_TOOLTIP_DUNGEONS,%s的地下城,1
32468,WARDROBE_TOOLTIP_RAIDS,%s的团队副本,1
32469,WORLD_QUEST_COMPLETE,世界任务完成！,1
32470,UNIT_NAMEPLATES_MAKE_LARGER,大姓名板,1
32471,OPTION_TOOLTIP_UNIT_NAMEPLATES_MAKE_LARGER,使用大姓名板,1
32472,BOOST2_HUNTERBEAST_REMIND_KILLCOMMAND,使用|cFFFFFFFF杀戮命令|r。,1
32473,BOOST2_HUNTERBEAST_CALLPET,使用|cFFFFFFFF召唤宠物|r召唤你的宠物。,1
32474,BOOST2_HUNTERBEAST_DIREBEAST,使用|cFFFFFFFF凶暴野兽|r召唤一只野兽加入战斗。,1
32475,BOOST2_HUNTERBEAST_COBRASHOT,使用|cFFFFFFFF眼镜蛇射击|r，消耗|cFFFFFFFF集中值|r。,1
32476,BOOST2_HUNTERBEAST_BESTIALWRATH,使用|cFFFFFFFF狂野怒火|r提高你和你的宠物的伤害。,1
32477,BOOST2_HUNTERBEAST_MULTISHOT,使用|cFFFFFFFF多重射击|r对多个目标造成伤害。,1
32478,BOOST2_HUNTERBEAST_FEIGNDEATH,使用|cFFFFFFFF假死|r骗过攻击者。,1
32479,DUNGEON_FLOOR_HALLSOFVALOR0,永恒猎场,1
32480,DUNGEON_FLOOR_HALLSOFVALOR2,英灵殿,1
32481,DUNGEON_FLOOR_HALLSOFVALOR1,至高之门,1
32482,SHOW_NAMEPLATE_LOSE_AGGRO_FLASH,失去怪物威胁时闪烁,1
32483,OPTION_TOOLTIP_SHOW_NAMEPLATE_LOSE_AGGRO_FLASH,你对敌人的威胁值降低时，其姓名板会闪烁。主要用于坦克。,1
32484,ERR_BN_TARGET_OFFLINE,%s不在线。,1
32485,ORDER_HALL_TALENT_RESEARCH,点击研究,1
32486,ORDER_HALL_RESEARCH_CONFIRMATION,选择%s需要花费%s|T%s:0:0:2:0|t，并需要%s的研究时间。,1
32487,PHYSICS_INTERACTION,物理交互,3
32488,OPTION_PHYSICS_OPTIONS,选择与环境产生物理交互,3
32489,NO_ENVIRONMENT_INTERACTION,无,3
32490,PLAYER_ONLY_INTERACTION,仅限玩家,3
32491,PLAYER_AND_NPC_INTERACTION,玩家与NPC,3
32492,BOOST2_MONKWIND_TIGERPALM,使用|cFFFFFFFF猛虎掌|r，产生|cFFFFFFFF真气|r。,1
32493,BOOST2_MONKWIND_RISINGSUNKICK,使用|cFFFFFFFF旭日东升踢|r，消耗|cFFFFFFFF真气|r。,1
32494,BOOST2_MONKWIND_BLACKOUTKICK,在|cFFFFFFFF旭日东升踢|r的间隙使用|cFFFFFFFF幻灭踢|r，消耗|cFFFFFFFF真气|r 。,1
32495,BOOST2_MONKWIND_FISTSOFFURY,有机会就使用|cFFFFFFFF怒雷破|r。,1
32496,BOOST2_MONKWIND_ROLL,使用|cFFFFFFFF滚地翻|r，在战场上快速移动。,1
32497,BOOST2_MONKWIND_EFFUSE,使用|cFFFFFFFF真气贯通|r治疗你自己。,1
32498,BOOST2_ROGUEASSN_DEADLYPOISON,给你的武器涂上|cFFFFFFFF夺命药膏|r。,1
32499,BOOST2_ROGUEASSN_GARROTE,使用|cFFFFFFFF锁喉|r。|cFFFFFFFF锁喉|r可产生1个|cFFFFFFFF连击点数|r。,1
32500,BOOST2_ROGUEASSN_MUTILATE,使用|cFFFFFFFF毁伤|r。\n\n|cFFFFFFFF毁伤|r可产生2个|cFFFFFFFF连击点数|r。,1
32501,BOOST2_ROGUEASSN_RUPTURE,使用|cFFFFFFFF割裂|r。\n\n花费5个|cFFFFFFFF连击点数|r使伤害最大化。,1
32502,BOOST2_ROGUEASSN_ENVENOM,使用|cFFFFFFFF毒伤|r。\n\n花费5个|cFFFFFFFF连击点数|r使伤害最大化。,1
32503,BOOST2_PRIEST_SWPAIN,使用|cFFFFFFFF暗言术：痛|r。\n\n|cFFFFFFFF暗言术：痛|r可造成持续伤害。,1
32504,BOOST2_PRIESTDISC_PENANCE,使用|cFFFFFFFF苦修|r。,1
32505,BOOST2_PRIEST_SMITE,使用|cFFFFFFFF惩击|r。,1
32506,BOOST2_PRIESTDISC_PWSHIELD,使用|cFFFFFFFF真言术：盾|r保护你自己。,1
32507,BOOST2_PRIEST_PSYCHICSCREAM,使用|cFFFFFFFF心灵尖啸|r威吓敌人。,1
32508,BOOST2_PRIESTDISC_PLEA,使用|cFFFFFFFF恳求|r治疗你的伤势。,1
32509,BOOST2_DEATHKNIGHTUNHOLY_RAISEDEAD,使用|cFFFFFFFF亡者复生|r召唤一个爪牙。,1
32510,BOOST2_DEATHKNIGHTUNHOLY_OUTBREAK,使用|cFFFFFFFF爆发|r。,1
32511,BOOST2_DEATHKNIGHTUNHOLY_FESTERINGSTRIKE,使用|cFFFFFFFF脓疮打击|r，造成|cFFFFFFFF溃烂之伤|r。,1
32512,BOOST2_DEATHKNIGHTUNHOLY_SCOURGESTRIKE,使用|cFFFFFFFF天灾打击|r，引爆|cFFFFFFFF溃烂之伤|r。,1
32513,BOOST2_DEATHKNIGHTUNHOLY_DEATHCOIL,使用|cFFFFFFFF凋零缠绕|r。\n\n|cFFFFFFFF凋零缠绕|r能为你的食尸鬼恢复能量。,1
32514,BOOST2_DEATHKNIGHTUNHOLY_DEATHGRIP,使用|cFFFFFFFF死亡之握|r将你的目标拉至近战范围。,1
32515,BOOST2_DEATHKNIGHTUNHOLY_ARMYOFTHEDEAD,当你在战斗中需要支援时使用|cFFFFFFFF亡者大军|r。,1
32516,WARDROBE_NO_SEARCH,此类别无法搜索。,1
32517,TRANSMOG_SET_PARTIALLY_KNOWN,你已经获得过此套装中的部分外观了。,1
32518,BOOST2_DRUIDFERAL_CATFORM,使用|cFFFFFFFF猎豹形态|r变形为猎豹。,1
32519,BOOST2_DRUIDFERAL_PROWL,使用|cFFFFFFFF潜行|r进入潜行状态。,1
32520,BOOST2_DRUIDFERAL_SHRED,使用|cFFFFFFFF撕碎|r。 \n\n|cFFFFFFFF撕碎|r可产生|cFFFFFFFF连击点数|r。,1
32521,BOOST2_DRUIDFERAL_RAKE,使用|cFFFFFFFF斜掠|r造成持续伤害。\n\n|cFFFFFFFF斜掠|r能够产生|cFFFFFFFF连击点数|r。,1
32522,BOOST2_DRUIDFERAL_FEROCIOUSBITE,使用|cFFFFFFFF凶猛撕咬|r。\n\n花费5个|cFFFFFFFF连击点数|r使伤害最大化。,1
32523,BOOST2_DRUIDFERAL_TIGERSFURY,使用|cFFFFFFFF猛虎之怒|r恢复|cFFFFFFFF能量值|r并提高伤害。,1
32524,BOOST2_DRUIDFERAL_RIP,使用|cFFFFFFFF割裂|r。\n\n花费5个|cFFFFFFFF连击点数|r使伤害最大化。,1
32525,BOOST2_DRUIDFERAL_DASH,使用|cFFFFFFFF急奔|r在战场上高速移动。,1
32526,BOOST2_DRUIDFERAL_REGROWTH,使用|cFFFFFFFF愈合|r治疗你的伤口。,1
32527,ERR_TRANSMOG_SET_ALREADY_KNOWN,你的藏品中已经有所有外观了。,1
32532,MAELSTROM_COST_LARGE,%s点漩涡值,1
32533,MAELSTROM_COST_LARGE_PER_TIME,%s点漩涡值，外加每秒%s点,1
32534,MAELSTROM_COST_LARGE_PER_TIME_NO_BASE,每秒%s点漩涡值,1
32535,MAELSTROM_COST_PER_TIME,%s点漩涡值，外加每秒%s点,1
32536,MAELSTROM_COST_PER_TIME_NO_BASE,每秒%s点漩涡值,1
32543,PAIN_COST_LARGE,%s点痛苦值,1
32544,PAIN_COST_LARGE_PER_TIME,%s点痛苦值，外加每秒%s点,1
32545,PAIN_COST_LARGE_PER_TIME_NO_BASE,每秒%s点痛苦值,1
32546,PAIN_COST_PER_TIME,%s点痛苦值，外加每秒%s点,1
32547,PAIN_COST_PER_TIME_NO_BASE,每秒%s点痛苦值,1
32548,LUNAR_POWER_COST_LARGE,%s点星界能量,1
32549,LUNAR_POWER_COST_LARGE_PER_TIME,%s点星界能量，外加每秒%s点,1
32550,LUNAR_POWER_COST_LARGE_PER_TIME_NO_BASE,每秒%s点星界能量,1
32551,LUNAR_POWER_COST_PER_TIME,%s点星界能量，外加每秒%s点,1
32552,LUNAR_POWER_COST_PER_TIME_NO_BASE,每秒%s点星界能量,1
32553,HOLY_POWER_COST_PER_TIME,%s层神圣能量，外加每秒%s层,1
32554,HOLY_POWER_COST_PER_TIME_NO_BASE,每秒%s层神圣能量,1
32555,ERR_OUT_OF_MAELSTROM,漩涡值不足,1
32556,GERR_OUT_OF_LUNAR_POWER,星界能量不足,1
32557,SPELL_FAILED_DISABLED_BY_AURA_LABEL,一个光环正在解除该法术,1
32558,SPELL_FAILED_DISABLED_BY_MAX_USABLE_LEVEL,你的等级已高于此法术的最大可用等级。,1
32559,ARTIFACT_DRUID_FERAL_BOSSNAME_1,蛛网女王,1
32560,ARTIFACT_DRUID_FERAL_BOSSNAME_2,辛娜瑞丝,1
32561,REWARD_FOR_PVP_WIN_HONOR,|TInterface\\ICONS\\Achievement_LegionPVPTier4:16:16|t%d点荣誉值,1
32562,SPELL_FAILED_CUSTOM_ERROR_283,你必须处于猎豹形态下。,1
32563,PVP_WEEKLY_BONUS,%s每周任务,1
32564,PVP_WEEKLY_BONUS_DESCRIPTION,根据你上周的最高个人排名（2%d）奖励一件物品等级为1%d+的物品。,1
32565,PVP_WEEKLY_BONUS_GAMES_WON,获得荣誉点数：|cffffffff%d/%d|r,1
32566,ARTIFACT_MAGE_FROST_BOSSNAME,巴拉杜尔,1
32567,ARTIFACT_ROGUE_ASSASSINATION_BOSSNAME1,梅里斯·玛拉甘,1
32568,ARTIFACT_ROGUE_ASSASSINATION_WEAPONNAME,弑君者,1
32569,INSANITY_COST,%s点狂乱值,1
32570,INSANITY_COST_LARGE,%s点狂乱值,1
32571,INSANITY_COST_LARGE_PER_TIME,%s点狂乱值，外加每秒%s点,1
32572,INSANITY_COST_LARGE_PER_TIME_NO_BASE,每秒%s点狂乱值,1
32573,INSANITY_COST_PER_TIME,%s点狂乱值，外加每秒%s点,1
32574,INSANITY_COST_PER_TIME_NO_BASE,每秒%s点狂乱值,1
32575,GARRISON_FOLLOWER_DISBANDED,%s已经精疲力尽。,1
32576,ORDER_HALL_TALENT_UNAVAILABLE_ANOTHER_IS_RESEARCHING,目前正在研究其他天赋。,1
32577,ORDER_HALL_TALENT_UNAVAILABLE_NOT_ENOUGH_RESOURCES,职业大厅资源不足,1
32578,ORDER_HALL_TALENT_UNAVAILABLE_TIER_UNAVAILABLE,需要先研究上一层,1
32579,ORDER_HALL_TALENT_UNAVAILABLE_PLAYER_CONDITION,需要完成职业大厅战役。,1
32580,ORDER_HALL_TALENT_UNAVAILABLE_NOT_ENOUGH_GOLD,金钱不足,1
32582,GARRISON_FOLLOWER_COMBAT_ALLY,战友,1
32583,EMOTE517_CMD1,/whoa,1
32584,EMOTE517_CMD2,/哇,1
32585,EMOTE518_CMD1,/oops,1
32586,EMOTE518_CMD2,/哎唷,1
32587,ARTIFACT_POWER_TOOLTIP_BODY,你拥有的神器能量足以学习%d个专长。返回你职业大厅的熔炉处解锁它们吧。,1
32588,ARTIFACT_POWER_TOOLTIP_TITLE,%s点神器能量（下一个专长：%s/%s）,1
32589,ARTIFACT_MAGE_FROST,黑檀之寒,1
32590,TRANSMOG_SOURCE_5,成就,1
32591,TRANSMOG_SOURCE_6,专业技能,1
32592,DK_FROST_CORE_ABILITY_6,被动技能。湮灭有时会使你的下一个凛风冲击不消耗任何资源，并造成相当于普通伤害4倍的伤害。,1
32593,GARRISON_FOLLOWER_COMBAT_ALLY_MISSION_LABEL,战友,1
32594,DRUID_FERAL_CORE_ABILITY_6,近战攻击，攻击附近所有的敌人，生成1个连击点数。,1
32595,HUNTER_BM_CORE_ABILITY_6,冷却时间较长的技能，在持续时间内提高你和你的主要宠物的爆击率，以及集中值生成速度。,1
32596,HUNTER_MM_CORE_ABILITY_4,远程攻击，攻击你的目标及其附近所有的人，每击中一个目标生成一定的集中值。,1
32597,HUNTER_MM_CORE_ABILITY_6,被动技能。自动射击有一定几率使你的下一个奥术射击或多重射击施加猎人印记，激活标记射击。,1
32598,HUNTER_SV_CORE_ABILITY_5,向一名敌人投掷一柄鱼叉，使其定身在原地，并将你自己拉向敌人所在的位置。,1
32599,HUNTER_SV_CORE_ABILITY_6,强化你的猛禽一击，可以从远处施放，向目标发射幽灵雄鹰。,1
32600,MAGE_ARCANE_CORE_ABILITY_6,法术，冷却时间较长，使你的法术造成的伤害提高，消耗的法力值降低。,1
32601,MAGE_FIRE_CORE_ABILITY_3,被动技能。连续造成两次爆击可使你的下一个炎爆术或烈焰风暴变为瞬发。,1
32602,ROGUE_COMBAT_CORE_ABILITY_5,远程攻击，消耗连击点数，爆击时造成大量伤害。,1
32603,SHAMAN_ELE_CORE_ABILITY_6,被动技能。烈焰震击的伤害有时会使你的下一个熔岩爆裂变为瞬发并重置其剩余的冷却时间。,1
32604,WARLOCK_DESTRO_CORE_ABILITY_6,召唤一个小鬼追随你，协助你作战。对受到献祭效果影响的目标造成的伤害提高。,1
32605,WARRIOR_FURY_CORE_ABILITY_6,被动技能。嗜血造成爆击时将激怒你，大幅提高你的攻击速度。,1
32606,DH_VENGEANCE_CORE_ABILITY_1,近战攻击，可产生痛苦值，有时会制造一个小型灵魂残片。,1
32607,DH_VENGEANCE_CORE_ABILITY_2,近战攻击，消耗附近的灵魂残片，为你恢复生命值。,1
32608,DH_VENGEANCE_CORE_ABILITY_3,消耗痛苦值，提高你的招架几率并降低受到的物理伤害。,1
32609,DH_VENGEANCE_CORE_ABILITY_4,在短时间内降低单个敌人对你造成的伤害值。,1
32610,DH_VENGEANCE_CORE_ABILITY_5,持续伤害附近的敌人并产生痛苦值。,1
32611,DH_VENGEANCE_CORE_ABILITY_6,变形技能，提高你的当前及最大生命值，并在激活期间持续产生痛苦值。,1
32612,DH_HAVOC_CORE_ABILITY_5,攻击，向前冲锋，对沿途的敌人造成伤害。,1
32613,DH_HAVOC_CORE_ABILITY_6,冷却时间较长的变形技能，以致命的力量打击敌人。,1
32614,TRANSMOG_OUTFIT_DELETE,删除外观方案,1
32615,ERR_HAS_RESTRICTION,你现在无法这样做。,1
32616,FROST_POWER,冰霜强化,1
32617,MAX_HONOR_LEVEL,最高荣誉等级,1
32618,SPELL_FAILED_CUSTOM_ERROR_284,你还不能释放灵魂。,1
32619,UNLOCKED_AT_HONOR_LEVEL,荣誉等级达到%d后解锁。,1
32620,TAXI_PATH_UNREACHABLE,尚未发现,1
32621,FLIGHT_MAP_CLICK_TO_ZOOM_IN,<点击放大>,1
32622,FLIGHT_MAP_WORLD_QUESTS,此区域有%d个激活的世界任务。,1
32623,TRANSMOG_OUTFIT_CHECKING_APPEARANCES,检查外观……,1
32624,TRANSMOG_OUTFIT_SOME_INVALID_APPEARANCES,此外观方案无法保存，因为你的角色有一件或多件物品无法幻化。,1
32625,TRANSMOG_OUTFIT_ALL_INVALID_APPEARANCES,由于你的角色无法幻化此套装下的任何外观，因此你无法保存此外观方案。,1
32626,REPLACES_SPELL,代替%s,1
32627,ARTIFACT_POWER_GAIN_SHORT,%s|n+%s点神器能量,1
32628,BOOST2_MAGEFROST_FROSTBOLT_FOFPROC,使用|cFFFFFFFF寒冰箭|r触发|cFFFFFFFF寒冰指|r。,1
32629,BOOST2_MAGEFROST_ICELANCE_FOFPROC,在激活|cFFFFFFFF寒冰指|r后使用|cFFFFFFFF冰枪术|r。,1
32630,ORDERHALL_MISSION_REPORT,职业大厅|n任务报告,1
32631,GUILD_ITEM_LOOTED_BROADCAST,$s获得了%s！,1
32632,BATTLE_PET_SOURCE_11,发现,1
32633,GUILD_ITEM_LOOTED,稀有收获公告,1
32634,ORDER_HALL_MISSION_BONUS_ROLL,|c%s额外拾取|r|c%s(%d%%):|r,1
32635,IGNORE_REMOVE,不再屏蔽,1
32636,GARRISON_PARTY_NOT_ENOUGH_CHAMPIONS,你没有足够的勇士来开启此任务。,1
32637,FOLLOWERLIST_LABEL_CHAMPIONS,勇士,1
32638,CHAT_MSG_GUILD_ITEM_LOOTED,稀有收获公告,1
32639,SPELL_FAILED_CUSTOM_ERROR_285,附近没有渔点。,1
32640,SPELL_FAILED_CUSTOM_ERROR_286,你没有选择正确的专精。,1
32641,SPELL_FAILED_CUSTOM_ERROR_287,缺少灵魂，乌萨勒斯的能量不足。,1
32642,RESET_CHAT_POSITION,重置聊天窗口位置,1
32643,OPTION_TOOLTIP_RESET_CHAT_POSITION,重置聊天窗口，令其回到默认位置。,1
32644,LUNAR_POWER,星界能量,1
32645,STAT_LUNAR_POWER_TOOLTIP,最大星界能量值。,1
32649,ORDER_HALL_LANDING_PAGE_TITLE,职业大厅报告,1
32650,MINIMAP_ORDER_HALL_LANDING_PAGE_TOOLTIP,点击显示职业大厅报告,1
32651,ERR_GARRISON_COMPLETE_MISSION_WRONG_FOLLOWER_TYPE,你无法使用该追随者完成此类任务。,1
33720,ABILITY_INFO_BLOODELF1,- 附魔技能提高。,2
33721,ABILITY_INFO_BLOODELF2,- 可以恢复战斗资源、如法力值或者能量。,2
33722,ABILITY_INFO_BLOODELF3,- 可以驱散附近敌人的增益效果。,2
33723,ABILITY_INFO_BLOODELF4,- 对奥术伤害具有抗性。,2
33724,ABILITY_INFO_DRAENEI1,- 珠宝加工技能提高。,2
33725,ABILITY_INFO_DRAENEI2,- 可以持续治疗自己或其他人。,2
33726,ABILITY_INFO_DRAENEI3,- 提高敏捷、智力和力量。,2
33727,ABILITY_INFO_DRAENEI4,- 对暗影伤害有抗性。,2
33728,ABILITY_INFO_DWARF1,- 可以变为石像形态。,2
33729,ABILITY_INFO_DWARF2,- 提高爆击效果。,2
33730,ABILITY_INFO_DWARF3,- 对冰霜伤害有抗性。,2
33731,ABILITY_INFO_DWARF4,- 能找到额外的考古碎片，勘测速度加快。,2
33732,ABILITY_INFO_GNOME1,- 可挣脱各种减速效果的影响。,2
33733,ABILITY_INFO_GNOME2,- 提高资源上限。,2
33734,ABILITY_INFO_GNOME3,- 对奥术伤害有抗性。,2
33735,ABILITY_INFO_GNOME4,- 提高工程学技能。,2
33736,ABILITY_INFO_GNOME5,- 提高攻击速度,2
33737,ABILITY_INFO_GOBLIN1,- 能够向前使用火箭跳。,2
33738,ABILITY_INFO_GOBLIN2,- 能够向敌人发射火箭。,2
33739,ABILITY_INFO_GOBLIN3,- 享受商人折扣。,2
33740,ABILITY_INFO_GOBLIN4,- 每隔一段时间可以召唤一个私人银行。,2
33741,ABILITY_INFO_GOBLIN5,- 急速提高。,2
33742,ABILITY_INFO_GOBLIN6,- 提高炼金术技能，药水治疗效果提高。,2
33743,ABILITY_INFO_HUMAN1,- 提高急速、爆击、精通和全能。,2
33744,ABILITY_INFO_HUMAN2,- 提高声望获得速度。,2
33745,ABILITY_INFO_HUMAN3,- 可解除昏迷效果。,2
33746,ABILITY_INFO_NIGHTELF1,- 可以遁入阴影中。,2
33747,ABILITY_INFO_NIGHTELF2,- 更难被击中。,2
33748,ABILITY_INFO_NIGHTELF3,- 死后变成小精灵形态，移动速度加快。,2
33749,ABILITY_INFO_NIGHTELF4,- 对自然伤害有抗性。,2
33750,ABILITY_INFO_NIGHTELF5,- 潜行时移动速度加快。,2
33751,ABILITY_INFO_NIGHTELF6,- 夜晚提高攻击速度；白天提高爆击几率。,2
33752,ABILITY_INFO_ORC1,- 可狂暴，提高攻击力。,2
33753,ABILITY_INFO_ORC2,- 对昏迷效果有更高的抵抗能力。,2
33754,ABILITY_INFO_ORC3,- 提高宠物的伤害。,2
33755,ABILITY_INFO_PANDAREN1,- 可以加入联盟或者部落。,2
33756,ABILITY_INFO_PANDAREN2,- 点穴掌法能使敌人陷入沉睡。,2
33757,ABILITY_INFO_PANDAREN3,- 在平常心的驱使下，休息获得的经验奖励可以翻倍。,2
33758,ABILITY_INFO_PANDAREN4,- 进食充分获得的增益效果提高。,2
33759,ABILITY_INFO_PANDAREN5,- 提高烹饪技能。,2
33760,ABILITY_INFO_PANDAREN6,- 弹力轻功可以降低坠落伤害。,2
33761,ABILITY_INFO_SCOURGE1,- 可移除恐惧、昏睡和魅惑。,2
33762,ABILITY_INFO_SCOURGE2,- 可以通过吞食尸体回复生命值和法力值。,2
33763,ABILITY_INFO_SCOURGE3,- 能够吸取敌人的生命。,2
33764,ABILITY_INFO_SCOURGE4,- 对暗影伤害有抗性。,2
33765,ABILITY_INFO_TAUREN1,- 可以践踏并震昏周围的敌人。,2
33766,ABILITY_INFO_TAUREN2,- 提高耐力,2
33767,ABILITY_INFO_TAUREN3,"- 提高草药学技能,采集速度加快。",2
33768,ABILITY_INFO_TAUREN4,- 对自然伤害有抗性。,2
33769,ABILITY_INFO_TAUREN5,- 提高爆击效果。,2
33770,ABILITY_INFO_TROLL1,- 狂暴，提高攻击施法速度。,2
33771,ABILITY_INFO_TROLL2,- 提高回复速度。,2
33772,ABILITY_INFO_TROLL3,- 提高消灭野兽时所获得的经验值。,2
33773,ABILITY_INFO_TROLL4,- 缩短诱捕效果的持续时间。,2
33774,ABILITY_INFO_WORGEN1,- 能够周期性提高移动速度。,2
33775,ABILITY_INFO_WORGEN2,- 爆击几率提高。,2
33776,ABILITY_INFO_WORGEN3,- 对自然和暗影伤害有抗性。,2
33777,ABILITY_INFO_WORGEN4,- 提高剥皮技能，剥皮速度加快。,2
33778,ACCOUNT_CREATE_FAILED,账号创建失败,2
33779,ACCOUNT_CREATE_IN_PROGRESS,创建账号,2
33780,ACCOUNT_CREATE_SUCCESS,账号创建成功,2
33781,ACCOUNT_CREATE_URL,http://zhCN.nydus.battle.net/WOW/zhCN/client/manage_account,2
33782,ACCOUNT_MESSAGE_BODY_NO_READ_URL,http://www.warcraftchina.com/accountmessaging/getMessageBodyUnread.xml,2
33783,ACCOUNT_MESSAGE_BODY_URL,http://www.warcraftchina.com/accountmessaging/getMessageBody.xml,2
33784,ACCOUNT_MESSAGE_BUTTON_READ,标记为已读,2
33785,ACCOUNT_MESSAGE_HEADERS_URL,http://www.warcraftchina.com/accountmessaging/getMessageHeaders.xml,2
33786,ACCOUNT_MESSAGE_READ_URL,http://www.warcraftchina.com/accountmessaging/markMessageAsRead.xml,2
33787,ACCOUNT_NAME,电子邮箱或手机号码,2
33788,ACCOUNT_OPTIONS,账号选项,2
33789,ACCOUNT_REACTIVATE_ACCEPT,花费%s购买30天时间,2
33791,ACCOUNT_REACTIVATE_BUTTON_DIVIDER,或者,2
33792,ACCOUNT_REACTIVATE_CANCEL,取消,2
33793,ACCOUNT_REACTIVATE_CONFIRMATION,确认,2
33794,ACCOUNT_REACTIVATE_DESC,你的《魔兽世界》账号将会获得30天游戏时间。这些游戏时间将不接受退款申请。,2
33795,ACCOUNT_REACTIVATE_DESC_MINUTES,你的《魔兽世界》账号将会获得2700分钟游戏时间。这些游戏时间将不接受退款申请。,2
33796,ACCOUNT_REACTIVATE_EXPIRATION,最新游戏到期时间：|cffffffff%s/%s/%s|r,2
33797,ACCOUNT_REACTIVATE_EXPIRATION_MINUTES,新的剩余游戏时间：|cffffffff%s|r,2
33798,ACCOUNT_REACTIVATE_GOLD_DESC,你可以使用游戏内的金币购买30天游戏时间。这笔费用将由你在本服务器上的所有角色均摊。,2
33800,ACCOUNT_REACTIVATE_GOLD_PRICE,价格：|cffffffff%s|r,2
33801,ACCOUNT_REACTIVATE_GOLD_REMAINING,剩余金币数量：|cffffffff%s|r,2
33802,ACCOUNT_REACTIVATE_GOLD_TITLE,立即用金币重新激活,2
33803,ACCOUNT_REACTIVATE_LOGOUT_NOTICE,交易成功后，你将自动退回到登录界面。,2
33804,ACCOUNT_REACTIVATE_OPTION_UNAVAILABLE,该游戏时间选项目前无法使用。,2
33805,ACCOUNT_REACTIVATE_SUBSCRIPTION,立即充值,2
33806,ACCOUNT_REACTIVATE_SUCCESS,账号已重新激活！,2
