Name_lang,Description_lang,Map[0],Map[1],ID,JournalInstanceID,DungeonEncounterID,OrderIndex,FirstSectionID,UiMapID,MapDisplayConditionID,Flags,DifficultyMask
地獄火突襲戰,在黑引信公司傭兵的協助之下，鋼鐵部落在地獄火堡壘中建造了強大的攻城機械，最終目標是攻擊艾澤拉斯的主要城市。現在這台機器經過改造，使用魔化能量做為動力，只要古爾丹一聲令下，攻城大師瑪塔珂就會馬上出擊！,0.609695,0.450255,1426,669,1778,1,11401,661,0,0,-1
『永恆者』索奎薩爾,最強大的德萊尼戰士們會將靈魂灌注到魔像或傀儡中，永遠防衛著他們的人民。而索奎薩爾這位邪惡墮落的前主教議會成員，玷汙了這個儀式。他在塔拉多爾戰敗之後，便把他的靈魂保存在扭曲的魔化巨像中。,0.595179,0.529666,1427,669,1794,8,11442,668,0,0,-1
地獄火高階議會,數以千計的鋼鐵部落獸人接受了瑪諾洛斯之血，但只有你面前的這三名敵將技冠群雄。蒂雅‧暗語是被影月氏族流放的虛空魔法高手，之後快速地成為了古爾丹的左右手。葛塔格對鮮血的渴望永遠無法滿足，參與了數百場試煉並獲得勝利，只有大劍師裘比索斯能和葛塔格打得不分高下，難分難解。受到惡魔污染的這三人組成了戰爭議會，成為古爾丹的高階衛士。,0.717552,0.676143,1432,669,1798,4,11538,665,0,0,-1
暗影領主伊斯卡,伊斯卡努力使泰洛克重生並恢復力量，但結果卻不盡如人意。古爾丹後來藉機接近他，保證讓他掙脫塞司的古老詛咒。伊斯卡不再受困於地面，飛出陰影，而且依舊是狡詐的幻術高手，他復仇的時刻到了！,0.401112,0.761434,1433,669,1788,7,11506,666,0,0,-1
阿克蒙德,『污染者』阿克蒙德是最早背叛阿古斯德萊尼的埃雷達爾之一。他成為了黑暗泰坦薩格拉斯的邪惡左右手，統領著燃燒軍團的強大軍事力量。他穿梭時空來到德拉諾，親自監督古爾丹，確保入侵艾澤拉斯的計畫能確實進行。,0.584054,0.533375,1438,669,1799,13,11573,670,0,0,-1
祖霍拉克,古爾丹從扭曲虛空的深處召喚出祖霍拉克，他是力量強大的虛無亡魄，一種寄生性的虛無形體。他能撕裂現實世界的次元，吞噬吸收裡頭的能量與生物。古爾丹改造祖霍拉克，讓他吸收大量的魔化能量，並用他的力量撕開一道傳送門，企圖利用這道傳送門集結燃燒軍團的大軍。,0.483931,0.507416,1447,669,1800,10,11680,667,0,0,-1
至高領主卡札克,至高領主卡札克從扭曲虛空之中再次現身，代表燃燒軍團來監督古爾丹的進度。他就在基爾加丹王座附近，而那個地方就是讓塔南森林墮落腐化的源頭。,0.471061,0.215398,1452,557,0,4,11748,534,0,0,-1
泰拉松‧薩瑟里,泰拉松曾經與主人並肩作戰，後來他為了獲得更多力量，與燃燒軍團達成協議。在遭受了多年的監禁後，他誓言將痛苦與折磨帶給膽敢阻撓他的人。如果對方正好是當初囚禁他的人，那就是他報仇雪恨的機會了。,0.244957,0.569164,1467,707,1815,1,12067,710,0,0,-1
艾胥貢,艾胥貢是拉格納羅斯的手下之一，他曾將卡林多大片森林燒成灰燼。後來看守者終於逮捕艾胥貢，但無法完全消滅他，只能將他囚禁在冰霜牢獄中。不幸的是，燃燒軍團入侵時，削弱了令艾胥貢冰封多年的反制系統…,0.469741,0.791787,1468,707,1816,3,12095,711,0,0,-1
格雷瑟,格雷瑟和其他同類一樣，能將力量聚焦於目光，並化為致命的武器。看守者發現，他們可以反射這種生物的目光射線，便利用這個特點來束縛格雷瑟。他們打造了一座特殊的監獄，用裡頭的鏡子抑制格雷瑟的力量。然而，牢籠遭到了破壞。,0.688762,0.482709,1469,707,1817,4,12386,711,0,0,-1
寇達娜‧魔歌,她是背叛者，也是流放者。寇達娜是當時追擊卡爾洛斯進入黑暗之門的先鋒之一，她與卡德加並肩作戰，反抗暗影議會的惡行。然而古爾丹的黑暗魔法漸漸扭曲了寇達娜的心靈，將她轉化為自己最終的棋子。她曾經是看守者的典範，但世人卻只會永遠記得她是讓看守者分崩離析的工具。,0.5,0.772334,1470,707,1818,5,12396,712,0,0,-1
巨鱗蛇,艾薩拉之眼的納迦通常會避開北邊的區域。一頭古老的巨獸盤據於此處的淺灘，偶爾會突然現身攻擊，伸出長蛇般的脖子，大口吞噬附近的獵物。,0.563401,0.350865,1479,716,1813,4,12007,713,0,0,-1
督軍帕傑許,這位殘暴的指揮官負責監管遍及艾蘇納的納迦軍隊，企圖找出葛剛尼斯潮石。他在盤恨納迦間的地位僅次於亞曦莎，而部隊服從他號令的原因一半源自尊敬，另一半則是恐懼。,0.54611,0.683718,1480,716,1810,1,12020,713,0,0,-1
海姆達爾,海姆達爾身披金光閃閃的黃金鎧甲，莊嚴的身軀宛如由花崗岩鑿刻而出，他無時不刻保持警戒，看守通往英靈殿的大門。風暴飛龍在附近盤旋，只要聽到號角聲，就會前來協助海姆達爾完成歐丁賦予的永恆任務：所有不夠格的宵小之輩，都不許踏入英靈殿。,0.478916,0.395865,1485,721,1805,1,12104,704,0,0,-1
海爾珈,海爾珈生前是一名舉世無雙的戰士，她守護著華爾琪拉，抵禦所有敵人的進犯。她的英勇無畏引起泰坦看守者埃伊爾的注意，因此她死後進了英靈殿。埃伊爾為了獎勵海爾珈的榮耀，將她轉化成華爾琪。,0.629518,0.847892,1486,721,1806,2,12044,704,0,0,-1
芬里爾,在永獵之原，最偉大的維酷人勇士磨練著他們的技藝，相互較勁看誰能打倒最大的野獸。但不管是人是獸，對可怕的座狼芬里爾無不避而遠之。牠才是這片荒野的真正主宰，以令人聞風喪膽的迅捷速度追獵並撲殺所盯上的獵物。,0.283132,0.762048,1487,721,1807,3,12284,703,0,0,-1
神御之王斯寇瓦德,古爾丹向維酷國王斯寇瓦德提出一個簡單的方案：他可以加入燃燒軍團並獲得至高無上的力量，或是看著自己的人民遭到摧毀。夢想著征服與榮耀，斯寇瓦德毫不猶豫地接受了燃燒軍團的提案，並前往執行一項至關重要的工作。他必須從英靈殿的歐丁手中取回阿格拉瑪之盾，並交給古爾丹。只有這樣才能讓他踏上永無止盡的輝煌征途。,0.51506,0.825301,1488,721,1808,4,12128,705,0,0,-1
歐丁,泰坦眾神賦予了歐丁力量，讓他成為泰坦守衛者，帶領泰坦造物軍團對抗古神。戰鬥結束之後，歐丁將英靈殿升到空中，集結最強大的維酷人勇士保衛艾澤拉斯。但當奧杜亞落入尤格薩倫的掌握之後，他遭到洛肯背叛，同時被黑爾雅詛咒，現在只能永世待在英靈殿中，無法脫身。,0.515061,0.945738,1489,721,1809,5,12331,705,0,0,-1
盤恨女士,這位納迦海巫出身古老的盤恨貴族，也深受艾薩拉女王的賞識。她能駕馭浪潮和天空之力，擊垮任何膽敢反抗盤恨納迦的人。,0.459654,0.5,1490,716,1811,2,12048,713,0,0,-1
深鬍子大王,水手之間盛傳著有一頭巨大的怪物在海床上踏步而行，從深淵中浮現並用空手就把船隻撕成碎片。他們說他把一艘船的船首當肩甲穿，做為展示的戰利品。然而大多數的聽眾都認為這些不過是傻瓜的妄想、或是水手酒醉後的胡言亂語罷了。,0.682998,0.512968,1491,716,1812,3,12049,713,0,0,-1
艾薩拉之怒,艾薩拉身邊最忠誠的侍女，願意為她的女王獻身，成為她復仇的工具。當帕傑許的失敗的消息傳來，盤恨引導者使出了最後的手段，召喚出可怕的艾薩拉之怒，意圖抹殺所有違逆女王的陸地人。,0.57781,0.536744,1492,716,1814,5,12057,713,0,0,-1
伊凡爾,在被斷絕源自夜井的力量，並被丟入幽暗地道廣大深邃的黑暗區域後，伊凡爾毫無目標地四下遊蕩、慢慢凋萎，直到他在蘇拉瑪爾巨大圖書館的地基下找到一個收藏庫。興奮之餘，他把時間都花在解讀這些古老藏書，並從收藏庫的聖物中獲得力量，想要滿足自己的飢渴。但就算魔法可以維持他的生理運作，他的心志仍舊碎裂而脆弱。,0.168588,0.752882,1497,726,1827,1,12261,749,0,0,-1
寇斯提拉斯,這個巨大的傀儡在蘇拉瑪爾下方的通道中巡邏，探查異常現象並加以修正。他已經偵測到一條管道中散發出夜井能量的異常現象，並著手前往修復。當然，闖入通道的外來者也是一種異常，而寇斯提拉斯受命將其矯正。,0.393372,0.776657,1498,726,1825,2,12187,749,0,0,-1
薩卡爾將軍,當艾莉珊德不願服從古爾丹的要求時，他以毀滅來恐嚇蘇拉瑪爾，而這些並不是空話。一支由薩卡爾領軍的燃燒軍團侵略部隊潛入了城市下方的通道。他靜候進一步的指令，準備在時機成熟時出現，為蘇拉瑪爾帶來死亡和破滅。,0.752161,0.502161,1499,726,1828,3,12494,749,0,0,-1
納爾提拉,這隻巨大的蜘蛛在一棵巨大法力之樹下的中空區域築巢。長久以來，滲出的魔法能量之流已經對納爾提拉造成了深遠的影響，並為這隻生物注入了秘法能量，或許就是這樣才讓她成為幽暗地道中最致命的捕獵者。,0.619596,0.748559,1500,726,1826,4,12692,749,0,0,-1
諫言者凡卓斯,凡卓斯是艾莉珊德最倚重的諫言者，很擅長駕馭夜井的秘法魔法，僅次於艾莉珊德。他不會沒事就到幽暗地道中閒逛，但在看到夜落精靈的抵抗和他們的盟友後，凡卓斯覺得需要親自處理這件事。,0.484149,0.385447,1501,726,1829,5,12750,749,0,0,-1
『墮落之王』伊米倫,依米倫原本是北裂境的維酷之王，也是一位強大的戰士，深受人民敬畏。英靈殿的大門原本準備迎接他的靈魂。但為了追求更強大的力量，他和巫妖王簽下了一道黑暗契約。當冒險者擊敗他之後，他發現英靈殿的大門已永遠對他關閉。正因如此，受到詛咒的國王只能在靈魂之喉旁邊等著洗滌罪孽。,0.533719,0.262906,1502,727,1822,1,12143,706,0,0,-1
赫柏隆,這位神秘的靈魂擺渡人是奈格法號的掌舵者，負責收集被詛咒者的靈魂並帶入黑爾雅的國度。他和墮落的華爾琪女王之間的關係無人知曉，但是當寒風吹起赫柏隆的披風，就會看見有片晶瑩閃爍的璀璨星辰隨之浮露。真是奇怪。,0.724975,0.561642,1512,727,1823,2,12207,708,0,0,-1
眾魂融合體,當古爾丹對伊利丹的屍體進行儀式，將他的靈魂從中抽離出時，一股龐大的靈魂之力也隨之釋放。這股力量將黑羽氏族的靈魂帶回他們古老的家園，並且扭曲、合而為一，化為一個巨大的怪物。,0.391566,0.614457,1518,740,1832,0,12238,751,0,0,-1
魯西弗隆,,0.658633,0.374995,1519,741,663,1,0,232,0,0,-1
瑪格曼達,,0.694339,0.236793,1520,741,664,2,0,232,0,0,-1
基赫納斯,,0.330876,0.485334,1521,741,665,3,0,232,0,0,-1
加爾,,0.315094,0.689623,1522,741,666,4,0,232,0,0,-1
沙斯拉爾,,0.558406,0.852617,1523,741,667,5,0,232,0,0,-1
迦頓男爵,,0.523926,0.77632,1524,741,668,6,0,232,0,0,-1
薩弗隆先驅者,,0.828302,0.825472,1525,741,669,7,0,232,0,0,-1
『焚化者』古雷曼格,,0.68868,0.576416,1526,741,670,8,0,232,0,0,-1
管理者埃克索圖斯,,0.84151,0.652831,1527,741,671,9,0,232,0,0,-1
拉格納羅斯,,0.562265,0.533963,1528,741,672,10,0,232,0,0,-1
狂野的拉佐格爾,,0.419285,0.602438,1529,742,610,1,0,287,0,0,-1
墮落的瓦拉斯塔茲,,0.332819,0.275371,1530,742,611,2,0,287,0,0,-1
幼龍領主勒西雷爾,,0.505751,0.617476,1531,742,612,3,0,289,0,0,-1
費爾默,,0.464398,0.429507,1532,742,613,4,0,289,0,0,-1
埃博諾克,,0.34911,0.209583,1533,742,614,5,0,289,0,0,-1
弗萊格爾,,0.355376,0.371237,1534,742,615,6,0,290,0,0,-1
克洛瑪古斯,,0.394223,0.7265,1535,742,616,7,0,290,0,0,-1
奈法利安,,0.703746,0.72462,1536,742,617,8,0,290,0,0,-1
庫林納克斯,,0.563507,0.357434,1537,743,718,1,0,247,0,0,-1
拉賈克斯將軍,,0.58402,0.49128,1538,743,719,2,0,247,0,0,-1
莫阿姆,,0.328635,0.360511,1539,743,720,3,0,247,0,0,-1
『暴食者』布魯,,0.697866,0.620511,1540,743,721,4,0,247,0,0,-1
『狩獵者』阿亞米斯,,0.616841,0.905126,1541,743,722,5,0,247,0,0,-1
『無疤者』奧斯里安,,0.429149,0.695895,1542,743,723,6,0,247,0,0,-1
預言者斯克拉姆,,0.457866,0.522049,1543,744,709,0,0,320,0,0,-1
戰地衛士沙爾圖拉,,0.445559,0.335896,1544,744,711,2,0,319,0,0,-1
不屈的范克里斯,,0.622995,0.218973,1545,744,712,3,0,319,0,0,-1
哈霍蘭公主,,0.435303,0.503588,1546,744,714,5,0,319,0,0,-1
異種蠍皇族,,0.284533,0.497434,1547,744,710,1,0,319,0,0,-1
維希度斯,,0.721456,0.178973,1548,744,713,4,0,319,0,0,-1
雙子帝王,,0.606584,0.697434,1549,744,715,6,0,319,0,0,-1
奧羅,,0.301969,0.818972,1550,744,716,7,0,319,0,0,-1
克蘇恩,,0.570687,0.625126,1551,744,717,8,0,321,0,0,-1
佣人區,,0.596409,0.287693,1552,745,0,0,0,350,0,0,-1
獵人阿圖曼,,0.452819,0.826154,1553,745,652,1,0,350,0,0,-1
摩洛斯,,0.27128,0.635385,1554,745,653,2,0,352,0,0,-1
貞潔聖女,,0.834384,0.500042,1555,745,654,3,0,353,0,0,-1
歌劇大廳,,0.181023,0.35077,1556,745,655,4,0,353,0,0,-1
館長,,0.494869,0.366155,1557,745,656,6,0,358,0,0,-1
埃蘭之影,,0.716407,0.260001,1559,745,658,7,0,359,0,0,-1
泰瑞斯提安‧疫蹄,,0.525638,0.696924,1560,745,657,8,0,360,0,0,-1
尼德斯,,0.359484,0.418462,1561,745,659,9,0,362,0,0,-1
西洋棋事件,,0.359484,0.616923,1562,745,660,10,0,363,0,4,-1
莫克札王子,,0.514356,0.309231,1563,745,661,11,0,366,0,0,-1
大君王莫卡爾,,0.550255,0.570769,1564,746,649,0,0,330,0,0,-1
弒龍者戈魯爾,,0.199486,0.283077,1565,746,650,1,0,330,0,0,-1
瑪瑟里頓,,0.691795,0.743077,1566,747,651,0,0,331,0,0,-1
不穩定者海卓司,,0.36359,0.847692,1567,748,623,0,0,332,0,0,-1
海底潛伏者,,0.402564,0.581538,1568,748,624,1,0,332,0,0,-1
『盲目者』李奧薩拉斯,,0.417949,0.255385,1569,748,625,2,0,332,0,0,-1
深淵之王卡拉薩瑞斯,,0.504103,0.176924,1570,748,626,3,0,332,0,0,-1
莫洛葛利姆‧潮行者,,0.59641,0.260001,1571,748,627,4,0,332,0,0,-1
瓦許女士,,0.722563,0.589231,1572,748,628,5,0,332,0,0,-1
歐爾,,0.501026,0.587692,1573,749,730,0,0,334,0,0,-1
虛無劫奪者,,0.264075,0.490686,1574,749,731,1,0,334,0,0,-1
高階星術師索拉瑞恩,,0.74,0.48923,1575,749,732,2,0,334,0,0,-1
凱爾薩斯‧逐日者,,0.500999,0.138461,1576,749,733,3,0,334,0,0,-1
瑞齊‧凜冬,,0.127692,0.633846,1577,750,618,0,0,329,0,0,-1
安納塞隆,,0.0856407,0.681538,1578,750,619,1,0,329,0,0,-1
卡茲洛加,,0.424103,0.358461,1579,750,620,2,0,329,0,0,-1
亞茲加洛,,0.357436,0.378461,1580,750,621,3,0,329,0,0,-1
阿克蒙德,,0.77282,0.283076,1581,750,622,4,0,329,0,0,-1
高階督軍納珍塔斯,,0.439487,0.187651,1582,751,601,0,15578,340,0,0,-1
瑟普莫斯,,0.663076,0.473846,1583,751,602,1,15588,339,0,0,-1
阿卡瑪的黑暗面,,0.409743,0.88923,1584,751,603,2,15599,341,0,0,-1
泰朗‧血魔,,0.394358,0.118461,1585,751,604,3,15628,343,0,0,-1
葛塔格‧血沸,,0.539999,0.476922,1586,751,605,4,15645,342,0,0,-1
靈魂聖匣,,0.613844,0.850768,1587,751,606,5,15661,342,0,0,-1
薩拉茲女士,,0.675383,0.367691,1588,751,607,6,15687,344,0,0,-1
伊利達瑞議會,,0.473332,0.43846,1589,751,608,7,15700,345,0,0,-1
伊利丹‧怒風,,0.527691,0.704613,1590,751,609,8,15731,346,0,0,-1
卡雷苟斯,,0.306154,0.510769,1591,752,724,0,0,335,0,0,-1
布魯托魯斯,,0.658973,0.864615,1592,752,725,1,0,335,0,0,-1
魔龍謎霧,,0.727691,0.826153,1593,752,726,2,0,335,0,0,-1
埃雷達爾雙子,,0.641566,0.321,1594,752,727,3,0,335,0,0,-1
莫魯,,0.46718,0.238462,1595,752,728,4,0,336,0,0,-1
基爾加丹,,0.46,0.616923,1596,752,729,5,0,336,0,0,-1
『石之看守者』亞夏梵,,0.49335,0.168738,1597,753,1126,0,0,156,0,0,-1
『風暴看守者』艾瑪隆,,0.627193,0.553059,1598,753,1127,1,0,156,0,0,-1
『烈焰看守者』寇拉隆,,0.363289,0.551625,1599,753,1128,2,0,156,0,0,-1
『寒冰看守者』拓拉梵,,0.627151,0.363767,1600,753,1129,3,0,156,0,0,-1
阿努比瑞克漢,,0.306925,0.469885,1601,754,1107,0,0,163,0,0,-1
大寡婦費琳娜,,0.441725,0.360899,1602,754,1110,1,0,163,0,0,-1
梅克絲娜,,0.686466,0.152964,1603,754,1116,2,0,163,0,0,-1
『瘟疫使者』諾斯,,0.346122,0.564531,1604,754,1117,3,0,165,0,0,-1
『不潔者』海根,,0.498172,0.456978,1605,754,1112,4,0,165,0,0,-1
憎恨者,,0.760165,0.283523,1606,754,1115,5,0,165,0,0,-1
講師拉祖維斯,,0.427469,0.459909,1607,754,1113,6,0,164,0,0,-1
『收割者』高希,,0.675078,0.596142,1608,754,1109,7,0,164,0,0,-1
四騎士,,0.301273,0.768225,1609,754,1121,8,0,164,0,0,-1
縫補者,縫補者要跟你玩！,0.541192,0.416887,1610,754,1118,9,0,162,0,0,-1
葛羅巴斯,,0.615762,0.531547,1611,754,1111,10,0,162,0,0,-1
古魯斯,,0.462924,0.438272,1612,754,1108,11,0,162,0,0,-1
泰迪斯,,0.265857,0.145792,1613,754,1120,12,0,162,0,0,-1
薩菲隆,,0.565133,0.675014,1614,754,1119,13,0,167,0,0,-1
科爾蘇加德,,0.365324,0.223293,1615,754,1114,14,0,167,0,0,-1
撒爾薩里安,,0.505736,0.477055,1616,755,1090,0,0,155,0,0,-1
瑪里苟斯,,0.384321,0.498566,1617,756,1094,0,0,141,0,0,-1
北裂境野獸,,0.511514,0.527373,1618,757,1088,0,0,172,0,0,-1
賈拉克瑟斯領主,,0.463713,0.40548,1619,757,1087,1,0,172,0,0,-1
聯盟勇士,,0.42834,0.527373,1620,757,1086,2,0,172,0,8,-1
部落勇士,,0.42834,0.527373,1621,757,1086,2,0,172,0,4,-1
華爾琪雙子,,0.463713,0.649266,1622,757,1089,3,0,172,0,0,-1
阿努巴拉克,,0.532546,0.355289,1623,757,1085,4,0,173,0,0,-1
瑪洛嘉領主,,0.391055,0.593338,1624,758,1101,0,0,186,0,0,-1
亡語女士,,0.391055,0.86998,1625,758,1100,1,0,186,0,0,-1
冰冠城塞砲艇戰,,0.219927,0.550191,1626,758,1099,2,0,187,0,4,-1
冰冠城塞砲艇戰,,0.6905,0.550191,1627,758,1099,2,0,187,0,8,-1
死亡使者薩魯法爾,,0.515422,0.21606,1628,758,1096,3,0,188,0,0,-1
膿腸,,0.198978,0.654874,1629,758,1097,4,0,190,0,0,-1
腐臉,,0.198978,0.418259,1630,758,1104,5,0,190,0,0,-1
普崔希德教授,,0.131101,0.532982,1631,758,1102,6,0,190,0,0,-1
血親王議會,,0.52016,0.141491,1632,758,1095,7,0,190,0,0,-1
血腥女王菈娜薩爾,,0.511599,0.435467,1633,758,1103,8,0,191,0,0,-1
瓦莉絲瑞雅‧夢行者,,0.766814,0.736678,1634,758,1098,9,0,190,0,0,-1
辛德拉苟莎,,0.366325,0.231898,1635,758,1105,10,0,189,0,0,-1
巫妖王,,0.499296,0.528743,1636,758,1106,11,0,192,0,0,-1
烈焰戰輪,這輛龐大的裝甲坦克守衛著奧杜亞的前廳入口。看守者彌米倫製造了烈焰戰輪，作為V0-L7R-0N武器系統的平台。,0.493308,0.386712,1637,759,1132,0,17182,147,0,0,-1
『火爐之主』伊格尼司,如同奧杜亞的其他泰坦造物，伊格尼司也淪為古神尤格薩倫邪惡意志操控的忠僕。這個強大的火巨人努力不懈地使用巨熔爐，以尤格薩倫之名造出鋼鐵大軍，藉以征服艾澤拉斯。,0.383365,0.266253,1638,759,1136,1,17236,147,0,0,-1
銳鱗,維拉努斯是風暴群山的元龍育母，在遭到洛肯俘虜並轉化成邪惡的武器之前，一直是守衛者索林姆的忠僕。『火爐之主』伊格尼司奉其主人之命將鐵甲鎔鑄在銳鱗的硬皮上，進一步強化維拉努斯的致命戰力。,0.545846,0.264819,1639,759,1139,2,17251,147,0,0,-1
XT-002拆解者,為了巡視奧杜亞的廢料場，彌米倫賦予了他所創造的機器人執行任務所需的基本智能。XT-002拆解者認為自己是守衛者的兒子，而且經常像暴躁頑劣的孩子一樣鬧脾氣。,0.488611,0.141492,1640,759,1142,3,17281,147,0,0,-1
鐵之集會,洛肯的鋼鐵軍團由三名可怕的將軍統御，他們是風暴召喚者布倫迪爾、符文大師墨吉姆及體型龐大的破鋼者，各自代表了不同種族的泰坦造物。這三名守衛者真正服侍的主人，是邪惡的尤格薩倫。,0.156955,0.564406,1641,759,1140,4,17306,148,0,0,-1
柯洛剛恩,洛肯命令『火爐之主』伊格尼司造出這名高大的巨人以看守破碎走道。柯洛剛恩的巨大手臂，能夠把任何想闖進奧杜亞內殿的入侵者都打個粉碎。,0.37206,0.133581,1642,759,1137,5,17330,148,0,0,-1
奧芮雅,奧芮雅是奧杜亞的檔案庫管理者，帶著兇猛的豹群在觀察之環巡邏。多年的孤寂讓奧芮雅性情大變，而上古之神逐漸增長的力量似乎摧毀了她的最後一絲理智。,0.512595,0.571575,1643,759,1131,6,17346,149,0,0,-1
霍迪爾,霍迪爾曾經掌管凜冬神殿，統領風暴群山的冰霜巨人。如今這位看守者住在凜冬之廳的冰穴當中，臣服於尤格薩倫的意志。,0.67038,0.638974,1644,759,1135,7,17441,149,0,0,-1
索林姆,長久以來，索林姆一直以為是冰巨人殺了他摯愛的妻子希芙。索林姆把滿腔怒火釋放在他的盟友身上，並且陷入了絕望。當索林姆得知他的兄弟洛肯才是真兇時，卻被洛肯抓住帶往奧杜亞，然後又慘遭上古之神的腐化。,0.722005,0.485533,1645,759,1141,8,17520,149,0,0,-1
芙蕾雅,看守者芙蕾雅曾經是所有生靈的保護者，並且有三名意志堅強的長者當她的左右手。雖然她的生命溫室依然蔥郁且生機勃勃，但是她也已經遭到上古之神的腐化，屈服於令人發狂的低語。,0.533669,0.228841,1646,759,1133,9,17375,149,0,0,-1
彌米倫,彌米倫是絕頂聰明的發明家，自艾澤拉斯有史以來，他打造過無數神奇的機械裝置與系統。然而自從洛肯害他迷失心智之後，這位奧杜亞的看守者就開始專門建造戰爭與毀滅的武器。,0.436196,0.412397,1647,759,1138,10,17579,151,0,0,-1
威札斯將軍,這些叫做「無面者」的奇特生物潛伏在奧杜亞深處。威札斯將軍是其中最強大的指揮官，看守著通往尤格薩倫之獄的蜿蜒通道。,0.567128,0.602997,1648,759,1134,11,17637,150,0,0,-1
尤格薩倫,"清醒的夢境。你噩夢中的怪物。千面的魔物。

一切都必須屈從主人的意志。你們瑣碎的爭執只會讓他更加強大。",0.683763,0.399364,1649,759,1143,12,17653,150,0,0,-1
『觀察者』艾爾加隆,洛肯的死觸發了一則警告，向泰坦萬神殿通報艾澤拉斯已失去至高管理者。『觀察者』艾爾加隆被派來評估系統腐化的現況，萬一有必要，這位星裔觀察者將會執行重啟整個世界的程序，抹除其上所有的生靈。,0.792833,0.458222,1650,759,1130,13,0,148,54460,2,0
奧妮克希亞,,0.67237,0.309886,1651,760,1084,0,0,248,0,0,-1
海萊恩,,0.491354,0.535788,1652,761,1150,0,0,200,0,0,-1
伊麗珊娜‧黑羽,在先祖之戰後，黑羽領主的女兒便被監禁在看守者鐵獄長達萬年之久，直到瑪翼夫將惡魔獵人從牢中解放出來，才重獲自由。回到古老的家園後，她為了保護在先祖之戰時未能守護的事物奉獻了一切。包括了自己的靈魂。,0.610929,0.591209,1653,740,1833,1,12273,752,0,0,-1
大德魯伊葛萊達利斯,葛萊達利斯是全艾澤拉斯最有天份的變身高手，而月光林地的長老也經常把最有前途的門徒派到他身邊學習。但很可惜的是，那些最接近大自然的人，反而成了第一批受到夢魘糾纏的受害者。,0.243246,0.610348,1654,762,1836,1,12293,733,0,0,-1
橡心,橡心是由夏達希爾的分枝所長成的古樹，他熬過了大崩裂、大災變以及無數的劫難。藉由汲取翡翠夢境的精華，這棵古樹屹立不搖、挺拔長青。但現在，他的力量泉源反而造就了他的毀滅。,0.436329,0.454728,1655,762,1837,2,12299,733,0,0,-1
德瑞薩隆,德瑞薩隆原本是頭年輕的綠龍，負責在壯觀的世界之樹的庇蔭下照顧幼龍。但如今卻被夢魘吞沒，迷失在憎恨和恐懼的迷霧中。他能利用雙翼颳起強風，還會噴出腐蝕吐息，對任何落入他掌握的敵人釋放無情的怒火。,0.658232,0.461212,1656,762,1838,3,12307,733,0,0,-1
薩維斯之影,薩維斯曾是強大的法師，也是艾薩拉女王的心腹參謀。他和薩格拉斯訂下契約，讓燃燒軍團首度入侵艾澤拉斯。在挫敗後，薩維斯飽經詛咒和折磨，而現在薩維斯將他真正的力量從夢魘投射到我們的世界，並且試圖匯聚黑暗之力擊垮他的宿敵：瑪法里恩。,0.81241,0.856745,1657,762,1839,4,12313,733,0,0,-1
羅克摩拉,羅克摩拉是烏拉羅格‧塑崖者未完成的傑作。它是一個巨大的水晶怒靈，會摧毀一切膽敢阻礙地底之王的敵人。用來製造這隻大怪物的狂亂魔法不受控制，而且灌注到了羅克摩拉的每個部位。即使有碎片從羅克摩拉身上脫落了，它們依然充滿了烏拉羅格的邪惡衝動，迫不及待要粉碎敵人。,0.654786,0.470991,1662,767,1790,1,12341,731,0,0,-1
黑爾雅,黑爾雅，墮落的華爾琪女王，她原本是歐丁的副手，負責讓維酷勇士的靈魂晉升到英靈殿，整軍準備迎向決定艾澤拉斯命運的最後一戰。但她卻跟隨洛肯的背叛，對原本的主人倒戈相向。現在她在世界底端的暗影領域潛伏，盤算著如何復仇。,0.0943113,0.561641,1663,727,1824,3,12354,708,0,0,-1
『憎恨者』惡擊,『憎恨者』惡擊是一位殘暴、強勢的莫阿格副官，領導燃燒軍團入侵玄鴉堡，並對麾下的魔化蝙蝠下令，從空中保護這座要塞。,0.771159,0.23254,1664,740,1834,2,12376,754,0,0,-1
烏拉羅格‧塑崖者,烏拉羅格‧塑崖者是一位古老的卓格巴，畢生追尋力量。烏拉羅格以暴力和欺瞞的手段崛起，成為地底之王最信任的顧問。他對於納瓦羅格將「入侵者」帶入家園感到無比憎惡，並且樂於有機會能以殘暴的手段終結他們。,0.453902,0.555892,1665,767,1791,2,12433,731,0,0,-1
厄索克,厄索克是荒野神靈之一。他是熊怪的守護神，和德魯伊的變身力量有緊密的連繫，這頭上古巨熊一直都是艾澤拉斯的保衛者。但隨著厄索克在灰白之丘聖壇沉睡，他身邊的世界開始陷入腐化，在他醒來時只剩一片折磨和夢魘，吞噬並扭曲他的生命。,0.478454,0.298479,1667,768,1841,4,12459,786,0,0,-1
克塔羅斯‧黑羽堡主,克塔羅斯‧黑羽，玄鴉堡堡主，也是先祖之戰期間卡多雷反抗軍的指揮官，直到他被瓦羅森隊長奉艾薩拉女王之命刺殺。萬年之後，古爾丹腐惡的靈魂魔法將黑羽及其先祖的靈魂自永眠中喚醒。尋求復仇的燃燒軍團心滿意足地逼迫他的靈魂進入軀體並加以催眠，使他永遠活在先祖之戰的恐懼之中。,0.374282,0.453164,1672,740,1835,3,12498,756,0,0,-1
