Name_lang,Description_lang,ID,JournalEncounterID,CreatureDisplayInfoID,FileDataID,OrderIndex,UiModelSceneID
喚風者菲依,,4703,2154,83273,0,1,9
鐵甲修士,,4704,2154,84679,2176754,0,9
斯陀頌恩領主,,4706,2155,80996,2176737,0,9
『低語者』沃澤斯,,4707,2156,84370,2176759,0,9
黎克沙長老,,4708,2157,82394,2176724,0,9
阿德利斯,,4710,2142,80545,2176710,0,9
艾斯匹,,4711,2142,80566,0,1,9
『貪吃鬼』雷爾,,4714,2127,83656,2176744,0,64
拋棄式僕人,,4715,2127,82873,0,1,9
莫芮克莎,,4725,2143,88585,2176739,0,9
劇毒爬蛇,,4727,2143,78250,0,1,9
加瓦茲特,,4728,2144,81654,2176727,0,9
死觸奴隸,,4730,2129,85978,0,1,9
札克沃茲,,4731,2169,85193,2176761,0,9
異種蠍戰士,,4732,2169,75705,0,1,9
奈幽虛織者,,4733,2169,24130,0,2,9
腐化殘跡,,4734,2167,69925,0,1,9
古翰,,4735,2147,84102,2176728,0,9
心之守護者,,4738,2145,84761,0,2,9
咒毒妖術師,,4739,2145,84676,0,1,9
瑟沙利斯化身,,4740,2145,83203,2176713,0,9
荒疫散佈者觸手,,4747,2147,84808,0,1,91
獨眼恐獸,,4748,2147,83793,0,2,91
黑暗幼體,,4749,2147,85632,0,3,9
塔羅克,,4757,2168,85386,2176749,0,64
燃爆血滴,,4771,2168,33006,0,1,9
瘟疫醫生,,4772,2145,86210,0,3,9
聚合之血,,4773,2168,84871,0,2,9
冰雹傀儡,,4774,2197,80964,2176731,0,9
艾索埃瑟斯,,4775,2199,58717,2176716,0,9
雄獅執盾兵,,4792,2212,85590,0,2,9
雄獅之吼,,4793,2212,85236,2176752,0,9
雄獅工程師,,4794,2212,85574,0,1,9
雄獅戰爭法師,,4795,2212,85591,0,3,9
末日之吼,,4796,2213,85735,2176721,0,9
末日之吼戰爭法師,,4797,2213,85738,0,3,9
末日之吼工程師,,4798,2213,85736,0,1,9
末日之吼恐怖戰盾兵,,4799,2213,85737,0,2,9
『噬漠者』夸勞克,,4800,2210,86780,2176723,0,9
餓扁的拉尼舒,,4801,2210,76382,0,1,9
艾澤洛克,,4802,2114,83891,2176714,0,9
投幣式群眾鎮壓機器人,,4803,2109,80443,2176718,0,9
芮克莎‧熔焰,,4804,2115,81489,2176745,0,9
瑞茲當克老大,,4805,2116,81816,2176740,0,9
嗜血克洛格,,4900,2195,78853,0,3,9
祖爾,,4901,2195,84351,2176762,0,9
納茲曼血咒師,,4902,2195,86108,0,2,9
納茲曼粉碎者,,4903,2195,86102,0,1,9
黃金風蛇,,4904,2165,84202,2176751,0,9
『墓葬者』瑪欽巴,,4905,2171,83529,2176738,0,9
『屠殺者』庫拉,,4906,2170,84272,0,2,9
『征服者』阿卡亞莉,,4907,2170,84269,2176750,0,9
『智者』薩納瑟爾,,4908,2170,84271,0,1,9
神王達薩,,4909,2172,84352,2176720,0,9
腐化血囊,,4916,2146,86494,0,1,9
喬巴‧紅鉤,,4917,2132,84821,2176717,0,9
恐怖船長洛克伍德,,4918,2173,88579,2176722,0,9
無縛異怪,,4919,2158,86632,2176756,0,9
監督者寇格斯,,4920,2096,81505,2176743,0,9
勾拉圖爾,,4921,2129,85983,2176729,0,66
戰爭使者葉南茲,,4922,2198,84332,2176760,0,9
母親大人,,4923,2167,85630,2176741,0,67
維克提斯,,4924,2166,85116,2176757,0,9
揭滅者謎思拉克斯,,4925,2194,84615,2176742,0,9
膽汁小軟泥怪,,4926,2127,75044,0,2,9
沙殼猛蛇,,4927,2143,78247,0,2,9
抗藥性病菌,,4928,2167,84871,0,2,9
病毒傳染源,,4929,2167,81077,0,3,9
維克高斯,,4936,2140,87990,2176758,0,9
葛隆,,4938,2325,88863,2497783,0,9
鬥猿挑釁者3000型,,4939,2325,29080,0,2,9
『森林之王』伊弗斯,,4941,2329,88956,2497782,0,9
芙麗達‧鐵箱,,4942,2333,88795,2497778,0,9
受庇佑的侍徒,,4943,2333,89232,0,1,9
暗鑄十字軍,,4944,2333,89233,0,2,9
獵頭者葛瓦納,,4948,2335,48525,0,3,9
突圍者羅卡,,4949,2335,82629,0,4,9
伯昂撒姆第,,4950,2335,75961,0,1,9
神王拉斯塔哈,,4951,2335,89115,2497784,0,9
拉斯塔瑞榮譽守衛,,4952,2335,79770,0,5,9
高階教士薩蘭,,4953,2335,83392,0,2,9
約瑟夫修士,,4956,2337,89306,0,2,9
凱瑟琳修女,,4958,2337,89304,0,1,9
拉彌納利亞,,4959,2337,90322,2497786,0,9
『復生者』葛隆,,4966,2340,89250,2497780,0,9
死亡鬼靈,,4967,2340,89722,0,1,9
瑞贊侍徒,,4971,2344,89804,0,1,9
若瓦妮‧卡奈,,4972,2344,88796,2497789,0,9
贊達拉十字軍,,4973,2344,89805,0,2,9
腐爛的伊弗斯,,4975,2345,89962,2497781,0,9
烏納特,,4976,2332,88864,2497794,0,9
『可怖者』法蘇爾,,4977,2328,89415,0,1,9
『語者』札克沙吉,,4978,2328,88850,2497795,0,9
大工匠梅卡托克,,4979,2334,7006,2497788,0,9
火花機器人,,4980,2334,28573,0,1,9
自爆綿羊,,4981,2334,3886,0,2,9
珍娜‧普勞德摩爾女士,,4982,2343,87892,2497785,0,9
飛行鬥猿,,4985,2325,89712,0,1,9
金輝魔靈,,4986,2342,89251,2497790,0,9
曼瑟洛伊‧焰拳,,4987,2341,89012,2529383,0,9
梅絲翠,,4988,2341,89013,0,1,9
瑪拉‧厲牙,,4989,2323,89008,2497787,0,9
安納索斯‧喚火者,,4990,2323,89010,0,1,9
帕骷的化身,,4991,2330,89050,2497779,0,9
金布爾的化身,,4992,2330,89053,0,2,9
亞昆達的化身,,4993,2330,89052,0,3,9
剛克的化身,,4994,2330,89051,0,1,9
札奎爾,,4996,2349,90895,3012064,0,268
歐格澤亞,,4999,2351,91613,3012054,0,9
澤亞洛伊,,5000,2351,90987,0,1,9
深淵指揮官希瓦菈,,5004,2352,91072,3012047,0,9
勾巴馬克王,,5008,2357,90502,3012050,0,9
廢骨拾荒者,,5009,2357,4905,0,1,9
遭竊的電擊線圈,,5010,2357,91082,0,3,9
遭竊的廢料機器人,,5011,2357,90821,0,2,9
髒克,,5016,2358,91907,3012048,0,9
噴灑機器人,,5017,2358,91631,0,1,9
機械岡國王,,5020,2331,91120,3012051,0,9
首席機械師火熔,,5021,2348,23397,3012053,0,9
白金打擊者,,5022,2336,91216,3012060,0,9
地精鏟肉機,,5023,2336,91879,0,1,9
K.U.-J.0.機械犬,,5024,2339,90775,3012052,0,9
『狂熱者』希利瓦茲,,5025,2359,92223,3012057,0,9
『狂熱者』帕斯瑪,,5026,2359,91617,0,1,9
塞瑞納斯,,5027,2361,91697,0,2,9
艾瑟妮,,5028,2361,91696,0,1,9
艾薩拉的效忠者,,5030,2361,92040,0,4,9
海潮祭司,,5031,2361,91726,0,6,9
過度狂熱的巨怪,,5032,2361,80968,0,3,9
艾薩拉女王,,5033,2361,86567,3012056,0,907
忠實的部屬,,5034,2361,91759,0,7,9
恐怖召喚師,,5035,2349,32501,0,1,9
恐怖幻象,,5036,2349,92608,0,2,9
釋放夢魘,,5037,2349,80423,0,3,64
首席秘法師薩莉瑟拉,,5038,2349,67345,0,4,274
烏爾瑪斯,,5039,2362,90989,3012061,0,9
月之祭司萊亞菈,,5040,2362,91569,0,1,9
守護者坦寧,,5041,2362,91573,0,2,9
艾薩拉的不撓者,,5042,2361,92328,0,5,9
黑水巨鰻,,5043,2347,91379,3012062,0,9
艾薩拉光輝,,5044,2353,89445,3012058,0,9
艾胥凡女士,,5045,2354,91478,3012055,0,9
崔克西‧電槍,,5046,2360,92001,3012059,0,9
奈洛‧超擊,,5047,2360,92000,0,1,9
HK-8型空中壓制單位,,5048,2355,92099,3012049,0,9
威克瑪拉,,5049,2363,92425,3012063,0,9
威克瑪拉之子,,5050,2363,91872,0,1,9
艾薩利女巫,,5051,2351,91258,0,3,9
盤懼巨怪,,5052,2351,74020,0,4,9
贊季爾部屬,,5053,2351,91317,0,2,9
機輪摩托車,,5054,2360,91634,0,2,9
默特,,5062,2365,92912,3256380,0,9
恩若司之怒,,5063,2366,94720,3256376,0,9
薇希歐娜,,5066,2370,92621,3257677,0,86
邪惡刻魂者,,5067,2370,93182,0,3,9
狂熱教徒,,5068,2370,93176,0,1,338
錮法祭儀師,,5069,2370,93187,0,2,67
虛無蛻變者,,5070,2370,92689,0,5,337
鐵克里斯,,5071,2372,92756,0,1,9
卡吉爾,,5072,2372,93287,3256378,0,9
亞基衝刺者,,5073,2372,91810,0,2,9
亞基工蟲,,5074,2372,92906,0,3,9
黑暗化身,,5075,2365,93869,0,1,9
預言者斯奇崔,,5079,2369,93448,3256384,0,64
『腐化者』恩若司,,5080,2375,93507,3256381,0,333
艾薩拉女王,,5082,2377,86567,0,1,908
黑暗審判官克珊內絲,,5084,2377,93159,3256386,0,330
『無盡飢餓』薩德哈,,5086,2367,19368,3256383,0,9
奈奧羅薩之血,,5087,2374,69925,0,2,9
腐化臟器,,5088,2374,93504,0,1,334
增生覆蓋的觸手,,5089,2366,93931,0,2,335
合體增生,,5090,2366,93174,0,5,64
恐怖出血,,5091,2366,93200,0,3,64
菌絲囊腫,,5092,2366,93171,0,6,64
夢魘抗原,,5093,2366,92610,0,4,9
瘋狂凝視,,5094,2366,90717,0,1,336
亞基劫毀者,,5097,2372,85193,0,4,64
杉札拉女皇,,5098,2378,92227,3284400,0,9
札拉席克蟲群衛士,,5101,2378,86379,0,1,9
札拉席克塑珀者,,5102,2378,86376,0,2,9
亞基甲蟲,,5104,2381,92906,0,1,9
『碎地者』巫克拉茲,,5105,2381,85193,3284401,0,9
赦免影像,,5106,2369,94424,0,1,64
萊公,,5108,2364,93871,3256382,0,65
轟雷潛獵者,,5109,2364,65631,0,1,9
卓雷阿葛斯之口,,5110,2373,93542,0,2,336
卓雷阿葛斯之眼,,5111,2373,93541,0,3,336
卓雷阿葛斯,,5112,2373,93543,3256377,0,331
卓雷阿葛斯觸手,,5113,2373,94583,0,1,335
痛擊觸手,,5114,2366,94788,0,7,335
鋼鐵意志執法者,,5115,2370,93738,0,4,338
怒西昂,,5118,2368,93334,3256385,0,86
伊蓋諾斯,,5119,2374,93513,3256379,0,332
貪婪的奎西斯,,5132,2388,93853,3753153,0,64
虛無獵人,,5133,2364,60652,0,2,9
庫薩洛克,,5134,2389,96088,3753154,0,9
『收割者』亞瑪斯,,5135,2391,95231,3753146,0,67
再活化的法師,,5136,2391,96062,0,3,67
再活化的戰士,,5137,2391,96060,0,2,67
骨牙,,5138,2391,94926,0,1,9
縫肉的作品,,5140,2392,94046,0,1,9
『劇毒者』帕瑟朗,,5144,2397,98081,0,1,9
『詛咒者』薩賽爾,,5145,2397,98082,0,2,67
『斬首者』黛西亞,,5146,2397,96820,3752153,0,67
『未逝者』薩夫,,5147,2390,95439,3752199,0,64
希夏,,5148,2398,93596,3753147,0,361
歐法蘭樹林長,,5149,2400,95564,0,1,66
英拉馬洛克,,5150,2400,95497,3753152,0,67
肉排,,5152,2401,95106,3752169,0,9
阿祖爾,,5153,2399,93471,3752177,0,9
金塔拉,,5154,2399,95068,0,1,65
伊克思博士,,5156,2403,96919,3752162,0,9
藩侯史特拉達瑪,,5157,2404,95794,3752180,0,9
崔朵瓦,,5158,2405,95809,3752194,0,9
哈奇厄斯,,5159,2406,94941,3752171,0,65
凱厄將軍,,5160,2407,95721,3752167,0,358
『奪魂者』哈卡,,5162,2408,95484,3752170,0,9
米歐浩斯‧曼納斯頓,,5163,2409,68818,0,1,9
米歐菲瑟‧曼納斯頓,,5164,2409,67422,3752193,0,9
至高判決者阿利茲,,5166,2411,94503,3753150,0,355
恐怖的教區居民,,5168,2411,90425,0,1,9
溫圖納斯,,5170,2416,92193,3752198,0,9
莫瑞莎,,5171,2417,96078,3752182,0,86
艾可隆,,5172,2387,95060,3752165,0,358
工藝師希莫斯,,5173,2418,95375,3752156,0,362
迅捷化身,,5174,2415,94279,0,1,9
處決者塔沃德,,5175,2415,96156,3753148,0,9
葛洛格羅,,5176,2419,95844,3752168,0,66
黏液凝塊,,5177,2419,96635,0,1,9
靈魂灌注者,,5178,2422,95921,0,6,355
邪惡神秘學者,,5179,2422,95922,0,5,355
岩縛鎮壓者,,5180,2422,95923,0,3,358
凱爾薩斯之影,,5181,2422,94481,0,1,9
凱爾薩斯‧逐日者,,5182,2422,94482,3753157,0,9
多米娜‧毒刃,,5184,2423,96475,3752163,0,9
戴納瑟斯王,,5185,2424,92797,3752159,0,63
復生的弩手,,5186,2391,96114,0,4,67
縫補師縫肉,,5187,2392,96477,3753158,0,9
贖罪容器,,5188,2411,96296,0,2,9
荒骨,,5189,2395,95467,3752157,0,9
食腐骨蟲,,5190,2395,15963,0,1,9
『霜縛者』納爾索,,5192,2396,96085,3753155,0,9
佐拉慕斯虹吸者,,5193,2396,94091,0,1,67
淒翼刺客,,5194,2422,96609,0,4,358
擾人的惡魔,,5195,2422,94498,0,7,9
高階折磨者達利索斯,,5196,2422,96156,0,2,9
石嘯翼蝠,,5197,2393,95719,3752190,0,9
赤紅秘術師,,5198,2424,93611,0,2,355
凱厄將軍,,5200,2425,95721,3753156,0,358
佛蕾妲女爵,,5201,2426,96836,0,1,355
守城將領尼克勞斯,,5202,2426,96835,3753159,0,355
史塔沃斯勛爵,,5203,2426,96837,0,2,355
雷莫尼亞,,5204,2424,96665,0,1,357
飢餓破壞者,,5205,2428,94223,3752174,0,66
繆薩拉,,5206,2410,96358,3752184,0,66
精兵石護衛,,5207,2426,96708,0,3,9
怠惰的服務生,,5208,2426,96005,0,4,9
泥拳,,5209,2394,95623,3752191,0,66
總監督者貝莉亞,,5210,2421,94781,3753149,0,355
奧利菲翁,,5211,2414,93502,3752189,0,64
德沃絲,,5212,2412,95665,3752160,0,65
宮務大臣,,5213,2413,95103,3752179,0,355
育巢刺客,,5214,2423,96434,0,1,9
滲液殘渣,,5216,2401,94761,0,1,9
賀庫提司,,5220,2429,95540,0,3,9
巴加斯特,,5221,2429,95538,0,2,9
獵人亞提默,,5222,2429,95643,3753151,0,355
瑪格雷,,5223,2429,95539,0,1,9
茵娜瓦‧暗脈女士,,5224,2420,96806,3752178,0,356
黏液混合體,,5225,2419,95790,0,2,9
瓦立諾,,5226,2430,93501,3752195,0,65
莫塔尼斯,,5227,2431,94814,3752183,0,360
『恆枝』奧蘭諾莫諾斯,,5228,2432,98240,3752188,0,65
『淤泥化身』納苟許,,5229,2433,96694,3752187,0,65
石源魔軍團巨人,,5230,2425,95707,0,3,9
石源魔軍團特種兵,,5231,2425,96699,0,2,9
喚霧者,,5232,2402,96451,3752181,0,9
葛拉薩將軍,,5233,2425,98156,0,1,9
泰拉古魯,,5234,2435,99060,4071444,0,9
佐菲克斯,,5236,2437,98515,4071449,0,9
海布藍德,,5240,2448,70368,4071429,0,65
時光船長鉤尾,,5241,2449,100063,4071446,0,9
希瓦娜斯‧風行者,,5243,2441,95032,4071443,0,9
帶刺的球,,5248,2443,100531,0,1,64
亞奇力特,,5249,2454,92534,0,1,64
阿克魯斯,,5250,2454,94225,4071447,0,64
溫札‧金熔,,5251,2454,100564,0,2,9
折磨之球,,5253,2444,100681,0,1,478
痛苦嚎籠,,5256,2444,106463,0,4,478
厲惡護手,,5257,2444,106461,0,3,478
苦難之盔,,5258,2444,106462,0,2,478
苦痛工匠拉茲內爾,,5259,2443,100920,4079051,0,9
靈魂撕裂者多瑪贊,,5261,2445,100569,4071442,0,9
斯凱雅,,5263,2439,100851,0,2,9
西格妮,,5264,2439,100853,0,1,9
凱拉,,5265,2439,100852,4071445,0,9
靈魂劫掠者,,5266,2440,90017,0,1,9
霜縛效忠者,,5267,2440,96988,0,2,9
科爾蘇加德,,5268,2440,96238,4071435,0,9
無法阻止的憎惡體,,5269,2440,96437,0,3,9
科爾蘇加德殘靈,,5270,2440,28934,0,4,9
海盜蠻兵,時光船長鉤尾手下緩慢但力氣很大的船員。會持續追著玩家直到受到鉤尾的|cFF2959D3|Hspell:350517|h[時間扭曲]|h|r效果加速,5271,2449,81324,0,1,9
淵誓折磨者,,5272,2445,101110,0,1,9
淵誓主宰,,5273,2445,101000,0,2,9
寶庫淨化者,,5274,2448,100495,0,1,66
索利亞,,5275,2455,100737,4071441,0,361
郵務主管,,5276,2436,100722,4071438,0,9
佐戈隆,,5277,2452,100497,4071448,0,361
索阿茲米,,5278,2451,99094,4071440,0,362
獄主之眼,,5279,2442,100237,4071426,0,9
耐祖奧的殘骸,,5280,2444,101216,4071439,0,63
首創者的守護者,,5281,2446,101174,4071428,0,9
述命者羅卡洛,,5282,2447,100911,4071427,0,379
莫傑斯,,5283,2456,98527,4071436,0,9
掙脫的靈魂,,5284,2456,100016,0,2,9
靈魂牢籠,,5285,2456,98535,0,1,9
影鋼餘燼,,5286,2443,38549,0,2,9
衍命異常體,,5287,2447,94281,0,2,9
衍命巨怪,,5288,2447,94279,0,1,9
綠洲保全,,5289,2452,101270,0,3,361
鬧事的顧客,,5290,2452,101544,0,1,361
鬧場的顧客,,5291,2452,101271,0,2,361
命運魔影,,5292,2447,89467,0,3,9
瑪爾加尼斯,,5293,2457,99100,4465336,0,9
金塔莎,,5294,2457,101471,0,1,483
戒備守護者,,5299,2458,102474,4465340,0,64
預製哨兵,,5300,2458,103101,0,2,65
爆燃原物質,,5301,2458,98789,0,4,66
定點防禦無人機,,5302,2458,103105,0,3,9
利胡敏,,5303,2461,102124,4465335,0,64
雷吉隆,,5304,2467,102060,4465338,0,9
安托斯,,5305,2468,101905,4529365,0,9
安杜因‧烏瑞恩,,5306,2469,99093,4423747,0,9
工藝師希莫斯,,5308,2470,102147,4423749,0,362
創始聖物,,5309,2470,104718,0,1,426
哈隆德魯斯,,5311,2463,105587,4423738,0,458
自動防禦矩陣,,5319,2458,104830,0,1,9
閻獄之主,,5320,2464,100456,4465334,0,65
史寇雷斯,,5321,2465,101983,4465339,0,9
達奧賽恩,,5322,2459,101913,4465333,0,9
赦免原型,,5323,2460,102178,0,3,482
戰爭原型,,5324,2460,102179,4465337,0,65
新生原型,,5325,2460,102193,0,2,65
使命原型,,5326,2460,102177,0,1,65
宇宙核心,,5329,2467,105414,0,4,9
塌縮類星體,,5330,2467,105415,0,1,9
不穩定反物質,,5331,2467,105417,0,3,9
不穩定核心,,5332,2467,105418,0,5,9
不穩定物質,,5333,2467,105416,0,2,9
防禦矩陣自主機,,5334,2461,101051,0,4,9
截獲自主機,,5335,2461,105362,0,3,9
護衛自主機,,5336,2461,105364,0,1,65
衰退自主機,,5337,2461,105363,0,2,66
穿肚,,5339,2472,109135,4741518,0,9
樹嘴,,5340,2473,106294,4741532,0,9
迅捷的艾瑞克,,5347,2475,105884,0,1,9
貝洛格,,5348,2475,105887,4741530,0,9
奧拉夫,,5349,2475,105883,0,2,9
伊拉諾格,,5350,2480,105614,4757695,0,9
焰鱗塔拉賽克,,5351,2480,106213,0,1,9
『冰冷之息』賽娜絲,,5353,2482,106348,4757699,0,9
可幾亞‧焰蹄,,5354,2485,106851,4741520,0,9
炎縛火焰風暴,,5355,2485,102552,0,1,9
哨兵泰龍爪斯,,5356,2484,106790,4741527,0,9
布洛麥,,5357,2487,107143,4741505,0,9
梅莉卓沙‧寒磨,,5358,2488,106891,4741523,0,9
石窟地卜師,,5360,2487,92697,0,2,9
石窟伏擊者,,5361,2487,77268,0,1,9
鍛造大師戈瑞克,,5363,2489,107189,4741513,0,9
『龍鱗之禍』查爾加斯,,5365,2490,108248,4741506,0,9
雷摩,,5366,2492,107127,4741521,0,9
幼龍守衛者戴恩娜,,5367,2493,106243,4757693,0,9
熔岩之牙,,5369,2494,102604,4741522,0,9
克若絲,運動場之懼。,5370,2495,64923,4741508,0,9
庫洛格‧恐怖圖騰,,5371,2491,106792,4757696,0,9
地動粉碎者,,5372,2491,109913,0,1,9
冰凍毀滅者,,5374,2491,109239,0,2,9
熾炎魔,,5375,2491,109237,0,3,9
雷霆劫毀者,,5376,2491,109236,0,4,9
巴拉卡可汗,,5377,2477,107680,4741504,0,9
諾庫德風暴術師,,5378,2477,105353,0,1,9
時空領主戴歐司,,5379,2479,106056,4741507,0,9
莫魯克,,5381,2478,105722,0,1,9
蹄拉,,5382,2478,105721,4741528,0,9
狂怒風暴,,5383,2497,107145,4741531,0,9
葛蘭尼斯,,5384,2498,105823,4741514,0,9
『噬風者』菈薩葛絲,,5385,2499,103255,4757698,0,609
忒羅司,,5387,2500,106344,4757701,0,597
洪荒烈焰,,5389,2480,107035,0,3,9
腐朽軟泥,,5390,2473,104893,0,1,9
俄克哈‧風脈,,5392,2503,108318,0,1,9
凱拉卡,,5393,2503,107137,4867810,0,9
督軍莎葛哈,,5394,2501,107029,4741535,0,9
看守者伊力篤斯,,5395,2504,106801,4741536,0,610
腐牙土狼,,5396,2472,2711,0,1,9
安珀斯庫,,5399,2508,106802,4741533,0,9
蒼藍之刃,,5402,2505,106829,4741503,0,9
好奇的小角蛙,,5403,2507,102560,0,1,9
焰博熔,,5404,2476,107816,4741511,0,9
『不撓者』卡金,,5405,2510,107064,4741519,0,9
洪荒海嘯,,5408,2511,106934,4741525,0,9
泰拉許‧灰翼,,5410,2483,109087,4741529,0,9
維薩穆斯,,5411,2509,107525,4741534,0,9
喚醒峭壁,,5412,2506,106523,0,1,66
巴斯里隆,,5413,2506,108210,4757691,0,9
詭計圖騰,,5414,2471,105697,0,2,9
劈牙,,5415,2471,105695,0,1,9
瑞拉‧砍爪,,5416,2471,105696,4741526,0,9
『腐朽族母』怒眼,,5417,2474,106069,4741509,0,9
弒龍者長矛,,5418,2498,107390,0,1,9
諾庫德破壞者,,5419,2498,105895,0,2,9
生長過盛的古樹,,5420,2512,109194,4741524,0,9
古樹樹枝,,5422,2512,107359,0,1,9
朵菈苟莎的回音,,5423,2514,108925,4741510,0,9
洪荒使者灌注者,,5424,2511,102900,0,1,9
飢餓鞭笞者,,5425,2512,104474,0,2,9
抑制裝置,,5426,2504,109168,0,1,611
巴祖爾,,5430,2517,108209,4757692,0,9
利斯卡諾絲,,5431,2518,108211,4757697,0,9
土鍛碎擊者,,5432,2491,110375,0,5,9
『超凡者』達西亞,,5434,2502,107813,4757694,0,592
雷霆召喚者,,5435,2502,65631,0,2,594
腐蝕小蜘蛛,,5436,2482,16050,0,2,9
冰息蜘蛛,,5437,2482,107107,0,1,9
暴風灌注者,,5438,2502,108680,0,1,9
霜鍛支配者,,5439,2491,103247,0,6,9
焰鍛根除者,,5441,2491,110374,0,7,9
風鍛掠奪者,,5442,2491,110373,0,8,9
史珠那朗,,5443,2515,108212,4757700,0,9
恩芭爾‧火途,,5444,2486,107597,0,3,9
奧珀方,,5445,2486,106928,0,2,9
卡卓斯‧冰怒,,5446,2486,107599,4757702,0,9
達西亞風暴鞭笞,,5447,2486,107598,0,1,9
吞嚥巨蛙,,5448,2507,103584,4741516,0,9
焰鱗隊長,,5449,2480,107422,0,2,9
灌能幼龍,,5450,2488,110633,0,1,9
龍人影像,,5451,2505,109379,0,2,9
龍之幻影,,5452,2505,107094,0,1,9
電能毀滅者,,5453,2499,110591,0,2,9
誓語守禦先鋒,,5454,2499,102945,0,3,9
探風者侍僧,,5455,2499,102868,0,4,9
爆燃火花,,5456,2499,108341,0,1,9
巨型風暴怪,,5457,2499,107145,0,5,9
龍裔控火者,,5458,2493,107422,0,3,9
塔拉賽克軍團士兵,,5459,2493,107415,0,7,9
洪荒使者法師,,5460,2493,102901,0,6,9
年幼的冰霜元龍,,5461,2493,107419,0,1,9
塔拉賽克奪地者,,5462,2493,107420,0,2,9
龍獸風暴使者,,5463,2493,107423,0,4,9
初生元龍,,5464,2493,109500,0,5,9
焰誓信使,,5465,2499,106476,0,7,9
霜鑄狂熱者,,5466,2499,106477,0,6,9
龍隊指揮官沙卡瑞斯,,5467,2520,111664,5151373,0,9
拉修克,,5468,2525,112109,5151372,0,9
恆龍守衛者提爾,,5469,2526,112999,5221764,0,65
馬格莫拉克斯,,5471,2527,111628,5151371,0,9
空的回憶,,5472,2520,111768,0,1,9
空無微光,,5473,2520,111769,0,2,9
永恆燃焰,,5474,2529,111904,0,1,63
暗焰融合體,,5475,2529,111903,0,2,63
暗影精粹,,5476,2529,111850,5151374,0,63
娜翠絲,,5477,2530,111623,5151375,0,9
里安瑟斯,,5478,2530,111749,0,2,9
薩德里安,,5480,2530,111468,0,1,9
維坎,,5481,2531,112005,5151696,0,673
戈爾娜,,5482,2531,112006,0,1,674
茲坎,,5483,2532,111477,5151376,0,9
柯瓏妮卡,,5484,2521,111556,5221761,0,9
卡扎拉,,5485,2522,111505,5151370,0,672
葛拉克朗之疫,,5487,2535,112066,5221760,0,9
達札克,,5488,2535,111284,0,3,9
安縱,,5489,2535,111245,0,1,9
洛茲克勒斯,,5490,2535,103254,0,2,9
督軍卡尼,,5491,2524,111276,5151368,0,9
薩克利攀牆手,,5492,2524,110916,0,2,9
焰縛獵人,,5493,2524,111273,0,3,9
伊格那拉,,5494,2524,111877,0,1,9
熔岩秘法師,,5495,2524,111274,0,4,9
黑曜護衛,,5496,2524,111275,0,5,9
伊瑞迪柯隆,,5497,2537,105326,5221765,0,9
岩石造物,,5498,2537,73034,0,1,9
『熾炎者』菲拉卡,,5499,2519,111452,5409250,0,738
龍火魔像,,5500,2532,111635,0,1,9
米羅克,,5501,2536,111457,5221767,0,9
扭曲的變異怪,,5502,2523,94374,0,2,9
彼世之聲,,5503,2523,90743,0,1,9
奈薩里奧,,5504,2523,111794,5151369,0,9
時空錯置的裝甲兵,,5546,2538,112511,0,2,9
時空領主戴歐司,,5547,2538,106056,4741507,0,9
恆龍守衛者,,5548,2538,112687,0,1,9
時間之道化身,,5551,2528,113190,5221766,0,9
安杜因‧洛薩,,5552,2534,112018,5221759,0,9
葛羅瑪許‧地獄吼,,5553,2533,112017,5221763,0,9
『烈焰守衛者』拉羅達,,5554,2553,113588,5409253,0,9
『殘暴者』伊吉拉,,5555,2554,112382,5409252,0,726
艾爾玟,,5556,2555,62290,0,1,9
厄托斯,,5557,2555,114021,5409249,0,9
皮波,,5558,2555,113939,0,2,9
奈木,,5559,2556,112829,5409254,0,9
熾炎樹人,,5560,2553,113611,0,2,9
弗柯羅斯,,5561,2557,113942,5409257,0,716
灼燒之根,,5565,2553,115925,0,3,65
奧羅司特,,5568,2562,113098,5409248,0,9
受烈焰折磨的古樹,,5569,2564,113866,5409251,0,9
丁卓爾‧睿迅,,5570,2565,114456,5409256,0,9
丁卓爾‧睿迅,,5571,2565,114405,0,1,9
丁卓爾‧睿迅,,5572,2565,114031,0,2,9
污染的鞭笞者,,5573,2564,104635,0,1,9
丁卓爾‧睿迅,,5574,2565,114072,0,3,9
凱力厄斯,,5575,2566,114856,5907268,0,93
老蠟鬚,,5577,2569,114171,5907270,0,9
維克,,5579,2569,114039,0,1,9
焦尾,,5580,2557,113907,0,1,717
E.D.N.A.,,5586,2572,120054,5907257,0,9
風暴衛兵格倫,,5587,2567,114403,5907280,0,9
污染的樹人,,5588,2564,114027,0,2,9
生命之種,,5589,2553,114176,0,1,9
斯莫德隆,,5593,2563,113988,5409255,0,9
凝結軟泥,,5594,102,33012,0,1,9
蠟燭大王,,5595,2560,114508,5907282,0,9
虛無代言者埃里奇,,5596,2582,119856,5907258,0,9
納茲賈爾榮譽守衛,,5597,101,92314,0,1,9
納茲賈爾冰霜女巫,,5598,101,92538,0,2,9
循環守望者,,5599,2556,115647,0,1,9
淤泥,,5600,104,91837,0,3,9
奈普圖隆,,5601,104,32081,0,1,65
歐蘇瑪特墨汁,,5602,104,91695,0,2,9
墨漬,,5603,104,102373,0,4,9
卡多雷之魂,,5605,2519,68533,0,1,736
