Name_lang,ID,ParentUiMapID,Flags,System,Type,BountySetID,BountyDisplayLocation,TempVisibilityPlayerConditionID,VisibilityPlayerConditionID,HelpTextPosition,BkgAtlasID,AlternateUiMapGroup,ContentTuningID,AdventureMapTextureKitID,MapArtZoneTextPosition
幻夢之林,747,641,0,0,6,0,0,0,35351,0,0,0,0,0,0
尼斯卡拉,748,619,0,0,6,0,0,0,0,0,0,0,0,0,0
幽暗地道,749,680,64,0,4,0,0,0,0,0,0,0,0,0,0
雷霆圖騰,750,650,0,0,6,0,0,0,0,0,0,0,0,0,0
玄鴉堡,751,641,64,0,4,0,0,0,0,0,0,0,0,0,0
玄鴉堡,752,641,64,0,4,0,0,0,0,0,0,0,0,0,0
玄鴉堡,753,641,64,0,4,0,0,0,0,0,0,0,0,0,0
玄鴉堡,754,641,64,0,4,0,0,0,0,0,0,0,0,0,0
玄鴉堡,755,641,64,0,4,0,0,0,0,0,0,0,0,0,0
玄鴉堡,756,641,64,0,4,0,0,0,0,0,0,0,0,0,0
厄索克巢穴,757,116,0,0,6,0,0,0,0,0,0,0,0,0,0
薄暮嶼,758,641,0,0,6,0,0,0,0,0,0,0,0,0,0
黑暗神廟,759,104,64,0,4,0,0,0,0,0,0,0,0,0,0
瑪洛尼的夢魘,760,198,0,0,6,0,0,0,0,0,0,0,0,0,0
眾星之廷,761,680,64,0,4,0,5,0,0,0,0,0,0,0,0
眾星之廷,762,761,64,0,4,0,0,0,0,0,0,0,0,0,0
眾星之廷,763,761,64,0,4,0,0,0,0,0,0,0,0,0,0
暗夜堡,764,680,64,0,4,0,0,0,0,0,0,0,0,0,0
暗夜堡,765,680,64,0,4,0,0,0,0,0,0,0,0,0,0
暗夜堡,766,680,64,0,4,0,0,0,0,0,0,0,0,0,0
暗夜堡,767,680,64,0,4,0,0,0,0,0,0,0,0,0,0
暗夜堡,768,680,64,0,4,0,0,0,0,0,0,0,0,0,0
暗夜堡,769,680,64,0,4,0,0,0,0,0,0,0,0,0,0
暗夜堡,770,680,64,0,4,0,0,0,0,0,0,0,0,0,0
暗夜堡,771,680,64,0,4,0,0,0,0,0,0,0,0,0,0
暗夜堡,772,680,64,0,4,0,0,0,0,0,0,0,0,0,0
托巴拉德,773,13,0,0,6,0,0,0,0,0,0,0,0,0,0
托巴拉德,774,244,64,0,4,0,0,0,0,0,0,0,0,0,0
艾克索達,775,12,0,0,6,0,0,0,0,0,0,0,0,0,0
藍謎島,776,12,2,0,6,0,0,0,0,0,0,0,0,0,0
翡翠夢魘,777,641,64,0,4,0,0,0,0,0,0,0,0,0,0
翡翠夢魘,778,641,64,0,4,0,0,0,0,0,0,0,0,0,0
翡翠夢魘,779,641,64,0,4,0,0,0,0,0,0,0,0,0,0
翡翠夢魘,780,641,64,0,4,0,0,0,0,0,0,0,0,0,0
翡翠夢魘,781,641,64,0,4,0,0,0,0,0,0,0,0,0,0
翡翠夢魘,782,12,64,0,4,0,0,0,0,0,0,0,0,0,0
翡翠夢魘,783,13,64,0,4,0,0,0,0,0,0,0,0,0,0
翡翠夢魘,784,13,64,0,4,0,0,0,0,0,0,0,0,0,0
翡翠夢魘,785,12,64,0,4,0,0,0,0,0,0,0,0,0,0
翡翠夢魘,786,641,64,0,4,0,0,0,0,0,0,0,0,0,0
翡翠夢魘,787,641,64,0,4,0,0,0,0,0,0,0,0,0,0
翡翠夢魘,788,641,64,0,4,0,0,0,0,0,0,0,0,0,0
翡翠夢魘,789,641,64,0,4,0,0,0,0,0,0,0,0,0,0
艾薩拉之眼,790,619,6,0,3,4,1,0,0,0,0,0,484,0,0
玉蛟寺,791,371,64,0,4,0,0,0,0,0,0,0,0,0,0
玉蛟寺,792,371,64,0,4,0,0,0,0,0,0,0,0,0,0
玄鴉堡,793,641,0,0,6,0,0,0,0,0,0,0,0,0,0
卡拉贊,794,42,64,0,4,0,0,0,0,0,0,0,0,0,0
卡拉贊,795,42,64,0,4,0,0,0,0,0,0,0,0,0,0
卡拉贊,796,42,64,0,4,0,0,0,0,0,0,0,0,0,0
卡拉贊,797,42,64,0,4,0,0,0,0,0,0,0,0,0,0
幽暗地道,798,680,64,0,4,0,0,0,0,0,0,0,0,0,0
奧核之眼,799,114,0,0,6,0,0,0,0,0,0,0,0,0,0
奧核之眼,800,114,64,0,4,0,0,0,0,0,0,0,0,0,0
奧核之眼,801,114,64,0,4,0,0,0,0,0,0,0,0,0,0
奧核之眼,802,114,64,0,4,0,0,0,0,0,0,0,0,0,0
奧核之眼,803,114,64,0,4,0,0,0,0,0,0,0,0,0,0
血色修道院,804,18,64,0,4,0,0,0,0,0,0,0,0,0,0
血色修道院,805,18,64,0,4,0,0,0,0,0,0,0,0,0,0
勇氣試煉,806,634,64,0,4,0,0,0,0,0,0,0,0,0,0
勇氣試煉,807,806,64,0,4,0,0,0,0,0,0,0,0,0,0
勇氣試煉,808,806,64,0,4,0,0,0,0,0,0,0,0,0,0
卡拉贊,809,42,64,0,4,0,0,0,0,0,0,0,0,0,0
卡拉贊,810,42,64,0,4,0,0,0,0,0,0,0,0,0,0
卡拉贊,811,42,64,0,4,0,0,0,0,0,0,0,0,0,0
卡拉贊,812,42,64,0,4,0,0,0,0,0,0,0,0,0,0
卡拉贊,813,42,64,0,4,0,0,0,0,0,0,0,0,0,0
卡拉贊,814,42,64,0,4,0,0,0,0,0,0,0,0,0,0
卡拉贊,815,42,64,0,4,0,0,0,0,0,0,0,0,0,0
卡拉贊,816,42,64,0,4,0,0,0,0,0,0,0,0,0,0
卡拉贊,817,42,64,0,4,0,0,0,0,0,0,0,0,0,0
卡拉贊,818,42,64,0,4,0,0,0,0,0,0,0,0,0,0
卡拉贊,819,42,64,0,4,0,0,0,0,0,0,0,0,0,0
卡拉贊,820,42,64,0,4,0,0,0,0,0,0,0,0,0,0
卡拉贊,821,42,64,0,4,0,0,0,0,0,0,0,0,0,0
卡拉贊,822,42,64,0,4,0,0,0,0,0,0,0,0,0,0
薩倫之淵,823,118,0,0,6,0,0,0,0,0,0,0,0,0,0
島嶼,824,947,0,0,6,0,0,0,0,0,0,0,0,0,0
哀嚎洞穴,825,10,64,0,4,0,0,0,0,0,0,0,0,0,0
血圖騰洞穴,826,650,64,0,4,0,0,0,0,0,0,0,0,0,0
斯坦索姆,827,22,64,0,4,0,0,0,0,0,0,0,0,0,0
永恆之眼,828,114,64,0,4,0,0,0,0,0,0,0,0,0,0
英靈殿,829,634,64,0,4,0,0,0,0,0,0,0,0,0,0
克庫恩,830,905,6,0,3,4,1,0,0,0,0,0,337,0,0
梵迪卡爾,831,830,0,0,5,0,0,0,0,0,0,0,0,0,0
梵迪卡爾,832,830,0,0,5,0,0,0,0,0,0,0,0,0,0
納斯拉薩斯塔,833,830,0,0,5,0,0,0,0,0,0,0,0,0,0
寒脊山谷,834,27,0,0,6,0,0,0,0,0,0,0,0,0,0
死亡礦坑,835,52,64,0,4,0,0,0,0,0,0,0,0,0,0
死亡礦坑,836,52,64,0,4,0,0,0,0,0,0,0,0,0,0
阿拉希盆地,837,14,0,0,6,0,5,0,0,0,0,0,0,0,0
黑石山之戰,838,36,0,0,6,0,0,0,0,0,0,0,0,0,0
大漩渦,839,948,64,0,4,0,0,0,0,0,0,0,0,0,0
諾姆瑞根,840,27,64,0,4,0,0,0,0,0,0,0,0,0,0
諾姆瑞根,841,27,64,0,4,0,0,0,0,0,0,0,0,0,0
諾姆瑞根,842,27,64,0,4,0,0,0,0,0,0,0,0,0,0
影潘決戰場,843,379,0,0,6,0,0,0,0,0,0,0,0,0,0
阿拉希盆地,844,14,0,0,6,0,0,0,0,0,0,0,0,0,0
永夜聖殿,845,646,64,0,4,0,0,0,0,0,0,0,0,0,0
永夜聖殿,846,646,64,0,4,0,0,0,0,0,0,0,0,0,0
永夜聖殿,847,646,64,0,4,0,0,0,0,0,0,0,0,0,0
永夜聖殿,848,646,64,0,4,0,0,0,0,0,0,0,0,0,0
永夜聖殿,849,646,64,0,4,0,0,0,0,0,0,0,0,0,0
薩格拉斯之墓,850,646,64,0,4,0,0,0,0,0,0,0,0,0,0
薩格拉斯之墓,851,646,64,0,4,0,0,0,0,0,0,0,0,0,0
薩格拉斯之墓,852,646,64,0,4,0,0,0,0,0,0,0,0,0,0
薩格拉斯之墓,853,646,64,0,4,0,0,0,0,0,0,0,0,0,0
薩格拉斯之墓,854,646,64,0,4,0,0,0,0,0,0,0,0,0,0
薩格拉斯之墓,855,646,64,0,4,0,0,0,0,0,0,0,0,0,0
薩格拉斯之墓,856,646,64,0,4,0,0,0,0,0,0,0,0,0,0
四風王座,857,249,64,0,4,0,0,0,0,0,0,0,0,0,0
突襲破碎海岸,858,619,0,0,6,0,0,0,0,0,0,0,0,0,0
戰歌峽谷,859,10,0,0,6,0,0,0,0,0,0,0,0,0,0
晶紅聖所,860,115,0,0,6,0,0,0,0,0,0,0,0,0,0
馬爾頓，碎裂深淵,861,672,0,0,6,0,0,0,0,0,0,0,0,0,0
祖達薩,862,875,6,0,3,10,1,0,0,0,0,0,189,0,0
納茲米爾,863,875,6,0,3,10,3,0,0,0,0,0,190,0,0
沃魯敦,864,875,6,0,3,10,1,0,0,0,0,0,191,0,0
斯鐸海姆,865,634,64,0,4,0,0,0,0,0,0,0,0,0,0
斯鐸海姆,866,634,64,0,4,0,0,0,0,0,0,0,0,0,0
艾蘇納,867,630,64,0,4,0,0,0,0,0,0,0,0,0,0
維爾薩拉,868,641,64,0,4,0,0,0,0,0,0,0,0,0,0
高嶺,869,650,64,0,4,0,0,0,0,0,0,0,0,0,0
高嶺,870,650,64,0,4,0,0,0,0,0,0,0,0,0,0
失落冰川,871,113,0,0,6,0,0,0,0,0,0,0,0,0,0
風暴烈酒酒坊,872,376,64,0,4,0,0,0,0,0,0,0,0,0,0
風暴烈酒酒坊,873,376,64,0,4,0,0,0,0,0,0,0,0,0,0
風暴烈酒酒坊,874,376,64,0,4,0,0,0,0,0,0,0,0,0,0
贊達拉,875,947,0,0,2,10,1,0,0,0,0,0,830,0,0
庫爾提拉斯,876,947,0,0,2,10,1,0,0,0,0,0,830,0,0
永獵之原,877,634,0,0,6,0,0,0,0,0,0,0,0,0,0
馬爾頓，碎裂深淵,879,672,64,0,4,0,0,0,0,0,0,0,0,0,0
馬爾頓，碎裂深淵,880,672,64,0,4,0,0,0,0,0,0,0,0,0,0
永恆之眼,881,114,64,0,4,0,0,0,0,0,0,0,0,0,0
埃雷達斯,882,905,6,0,3,4,1,0,0,0,0,0,337,0,0
梵迪卡爾,883,882,0,0,5,0,0,0,0,0,0,0,0,0,0
梵迪卡爾,884,882,0,0,5,0,0,0,0,0,0,0,0,0,0
安托洛斯荒原,885,905,6,0,3,4,1,0,0,0,0,0,337,0,0
梵迪卡爾,886,885,0,0,5,0,0,0,0,0,0,0,0,0,0
梵迪卡爾,887,885,0,0,5,0,0,0,0,0,0,0,0,0,0
共融大廳,888,119,64,0,4,0,0,0,0,0,0,0,0,0,0
亞克崔茲,889,109,64,0,4,0,0,0,0,0,0,0,0,0,0
亞克崔茲,890,109,64,0,4,0,0,0,0,0,0,0,0,0,0
藍謎島,891,12,64,0,4,0,0,0,0,0,0,0,0,0,0
藍謎島,892,891,64,0,4,0,0,0,0,0,0,0,0,0,0
藍謎島,893,891,64,0,4,0,0,0,0,0,0,0,0,0,0
藍謎島,894,891,64,0,4,0,0,0,0,0,0,0,0,0,0
提拉加德海灣,895,876,6,0,3,10,1,0,0,0,0,0,186,0,0
佐司瓦,896,876,6,0,3,10,1,0,0,0,0,0,187,0,0
克羅米之死,897,113,64,0,4,0,0,0,0,0,0,0,0,0,0
克羅米之死,898,897,64,0,4,0,0,0,0,0,0,0,0,0,0
克羅米之死,899,897,64,0,4,0,0,0,0,0,0,0,0,0,0
克羅米之死,900,897,64,0,4,0,0,0,0,0,0,0,0,0,0
克羅米之死,901,897,64,0,4,0,0,0,0,0,0,0,0,0,0
克羅米之死,902,897,64,0,4,0,0,0,0,0,0,0,0,0,0
三傑議會之座,903,882,64,0,6,0,0,0,0,0,0,0,0,0,0
希利蘇斯亂鬥,904,81,0,0,6,0,0,0,0,0,0,0,0,0,0
阿古斯,905,619,1024,0,2,0,3,0,0,0,0,0,337,0,0
阿拉希高地,906,13,0,0,6,0,0,0,0,0,0,0,0,0,0
騰湧海岸,907,12,0,0,6,0,0,0,0,0,0,0,0,0,0
羅德隆廢墟,908,13,0,0,6,0,0,0,0,0,0,0,0,0,0
安托洛斯，燃燒王座,909,885,64,0,4,0,0,0,0,0,0,0,0,0,0
安托洛斯，燃燒王座,910,909,64,0,4,0,0,0,0,0,0,0,0,0,0
安托洛斯，燃燒王座,911,909,64,0,4,0,0,0,0,0,0,0,0,0,0
安托洛斯，燃燒王座,912,909,64,0,4,0,0,0,0,0,0,0,0,0,0
安托洛斯，燃燒王座,913,909,64,0,4,0,0,0,0,0,0,0,0,0,0
安托洛斯，燃燒王座,914,909,64,0,4,0,0,0,0,0,0,0,0,0,0
安托洛斯，燃燒王座,915,909,64,0,4,0,0,0,0,0,0,0,0,0,0
安托洛斯，燃燒王座,916,909,64,0,4,0,0,0,0,0,0,0,0,0,0
安托洛斯，燃燒王座,917,909,64,0,4,0,0,0,0,0,0,0,0,0,0
安托洛斯，燃燒王座,918,909,64,0,4,0,0,0,0,0,0,0,0,0,0
安托洛斯，燃燒王座,919,909,64,0,4,0,0,0,0,0,0,0,0,0,0
安托洛斯，燃燒王座,920,909,64,0,4,0,0,0,0,0,0,0,0,0,0
侵略點：奧里諾,921,905,0,0,6,0,0,0,0,0,0,0,0,0,0
侵略點：波尼克,922,905,0,0,6,0,0,0,0,0,0,0,0,0,0
侵略點：申迦爾,923,905,0,0,6,0,0,0,0,0,0,0,0,0,0
侵略點：奈格塔,924,905,0,0,6,0,0,0,0,0,0,0,0,0,0
侵略點：薩恩古瓦,925,905,0,0,6,0,0,0,0,0,0,0,0,0,0
侵略點：衛爾,926,905,0,0,6,0,0,0,0,0,0,0,0,0,0
大型侵略點：深淵領主邪莫斯,927,905,0,0,6,0,0,0,0,0,0,0,0,0,0
大型侵略點：魔女雅露拉黛兒,928,905,0,0,6,0,0,0,0,0,0,0,0,0,0
大型侵略點：鬼母佛努娜,929,905,0,0,6,0,0,0,0,0,0,0,0,0,0
大型侵略點：審判官梅托,930,905,0,0,6,0,0,0,0,0,0,0,0,0,0
大型侵略點：梭塔納索,931,905,0,0,6,0,0,0,0,0,0,0,0,0,0
大型侵略點：歐庫雷洛斯,932,905,0,0,6,0,0,0,0,0,0,0,0,0,0
萬世熔爐,933,572,0,0,6,0,0,0,0,0,0,0,0,0,0
阿塔達薩,934,862,64,0,4,0,0,0,0,0,0,0,0,0,0
阿塔達薩,935,862,64,0,4,0,0,0,0,0,0,0,0,0,0
自由港,936,895,64,0,4,0,0,0,0,0,0,0,0,0,0
吉爾尼斯島,938,947,0,0,6,0,0,0,0,0,0,0,0,0,0
Tropical Isle 8.0,939,947,0,0,6,0,0,0,0,0,0,0,0,0,0
梵迪卡爾,940,830,64,0,4,0,0,0,0,0,0,0,0,0,0
梵迪卡爾,941,830,64,0,4,0,0,0,0,0,0,0,0,0,0
斯陀頌恩谷地,942,876,6,0,3,10,1,0,0,1,0,0,188,0,0
阿拉希高地,943,13,2,0,6,0,4,0,0,0,0,0,0,0,0
寰宇,946,0,384,0,0,0,0,0,0,0,0,0,0,0,0
艾澤拉斯,947,946,4354,0,1,0,0,0,0,0,0,0,2844,0,0
大漩渦,948,947,0,0,2,0,0,0,0,0,0,0,0,0,0
特洛古斯裂隙,971,619,4,0,6,0,0,0,0,0,0,0,0,0,0
特洛古斯裂隙,972,619,4,0,6,0,0,0,0,0,0,0,0,0,0
太陽之井,973,335,64,0,4,0,0,0,0,0,0,0,0,0,0
托達戈爾,974,895,68,0,6,0,0,0,0,0,0,0,0,0,0
托達戈爾,975,895,64,0,4,0,0,0,0,0,0,0,0,0,0
托達戈爾,976,895,64,0,4,0,0,0,0,0,0,0,0,0,0
托達戈爾,977,895,64,0,4,0,0,0,0,0,0,0,0,0,0
托達戈爾,978,895,64,0,4,0,0,0,0,0,0,0,0,0,0
托達戈爾,979,895,64,0,4,0,0,0,0,0,0,0,0,0,0
托達戈爾,980,895,64,0,4,0,0,0,0,0,0,0,0,0,0
昂古遺跡,981,947,4,0,6,0,0,0,0,0,0,0,0,0,0
東部王國,985,0,4,1,2,0,0,0,0,0,0,0,0,0,0
卡林多,986,0,4,1,2,0,0,0,0,0,0,0,0,0,0
外域,987,0,4,1,2,0,0,0,0,0,0,0,0,0,0
北裂境,988,0,4,1,2,0,0,0,0,0,0,0,0,0,0
潘達利亞,989,0,4,1,2,0,0,0,0,0,0,0,0,0,0
德拉諾,990,0,4,1,2,0,0,0,0,0,0,0,0,0,0
贊達拉,991,0,4,1,2,0,0,0,0,0,0,0,0,0,0
庫爾提拉斯,992,0,4,1,2,0,0,0,0,0,0,0,0,0,0
破碎群島,993,0,4,2,2,0,0,0,0,0,5350,0,0,0,0
阿古斯,994,0,4,2,2,0,0,0,0,3,5350,0,0,0,0
提里斯法林地,997,0,0,0,3,0,0,0,0,0,0,0,0,0,0
幽暗城,998,908,6,0,3,0,0,0,0,0,0,0,0,0,0
諸王之眠,1004,862,64,0,4,0,0,0,0,0,0,0,0,0,0
阿圖亞曼,1009,864,0,0,5,0,0,0,0,0,0,0,0,0,0
晶喜鎮！,1010,194,64,0,3,0,0,0,0,0,0,0,0,0,0
贊達拉,1011,0,4,2,2,0,0,0,0,0,5350,0,0,0,0
暴風城,1012,13,0,0,6,0,0,0,0,0,0,0,0,0,0
監獄,1013,13,0,0,6,0,0,0,0,0,0,0,0,0,0
庫爾提拉斯,1014,0,4,2,2,0,0,0,0,0,5350,0,0,0,0
威奎斯特莊園,1015,896,64,0,4,0,0,0,0,0,0,0,0,0,0
威奎斯特莊園,1016,896,64,0,4,0,0,0,0,0,0,0,0,0,0
威奎斯特莊園,1017,896,64,0,4,0,0,0,0,0,0,0,0,0,0
威奎斯特莊園,1018,896,64,0,4,0,0,0,0,0,0,0,0,0,0
心之室,1021,81,64,0,4,0,0,0,0,0,0,0,0,0,0
蠻荒之島,1022,0,0,0,3,0,0,0,0,0,0,0,0,0,0
威奎斯特莊園,1029,896,64,0,4,0,0,0,0,0,0,0,0,0,0
葛雷邁恩莊園,1030,217,0,0,5,0,0,0,0,0,0,0,0,0,0
葛雷邁恩莊園,1031,179,0,0,5,0,0,0,0,0,0,0,0,0,0
浮光窪地,1032,0,0,0,3,0,0,0,0,0,0,0,0,0,0
腐朽潮埔,1033,0,0,0,3,0,0,0,0,0,0,0,0,0,0
碧綠嶠嶼,1034,0,0,0,3,0,0,0,0,0,0,0,0,0,0
熔火沙洲,1035,0,0,0,3,0,0,0,0,0,0,0,0,0,0
恐懼群島,1036,0,0,0,3,0,0,0,0,0,0,0,0,0,0
低語岩礁,1037,0,0,0,3,0,0,0,0,0,0,0,0,0,0
瑟沙利斯神廟,1038,864,64,0,4,0,0,0,0,0,0,0,0,0,0
風暴聖壇,1039,942,64,0,3,0,0,0,0,0,0,0,0,0,0
風暴聖壇,1040,942,64,0,4,0,0,0,0,0,0,0,0,0,0
幽腐深窟,1041,863,64,0,3,0,0,0,0,0,0,0,0,0,0
幽腐深窟,1042,863,64,0,4,0,0,0,0,0,0,0,0,0,0
瑟沙利斯神廟,1043,864,64,0,4,0,0,0,0,0,0,0,0,0,0
阿拉希高地,1044,13,2,0,6,0,4,0,0,0,0,0,1206,0,0
瑟洛斯，荒疫之原,1045,896,64,0,4,0,0,0,0,1,0,0,0,0,0
奧迪爾,1148,863,64,0,4,0,0,0,0,0,0,0,0,0,0
奧迪爾,1149,863,64,0,4,0,0,0,0,0,0,0,0,0,0
奧迪爾,1150,863,64,0,4,0,0,0,0,0,0,0,0,0,0
奧迪爾,1151,863,64,0,4,0,0,0,0,0,0,0,0,0,0
奧迪爾,1152,863,64,0,4,0,0,0,0,0,0,0,0,0,0
奧迪爾,1153,863,64,0,4,0,0,0,0,0,0,0,0,0,0
奧迪爾,1154,863,64,0,4,0,0,0,0,0,0,0,0,0,0
奧迪爾,1155,863,64,0,4,0,0,0,0,0,0,0,0,0,0
無盡之海,1156,947,0,0,6,0,0,0,0,0,0,0,0,0,0
無盡之海,1157,947,0,0,6,0,0,0,0,0,0,0,0,0,0
阿拉希高地,1158,0,0,0,3,0,0,0,0,0,0,0,0,0,0
黑石深淵,1159,32,64,0,4,0,0,0,0,0,0,0,0,0,0
黑石深淵,1160,32,64,0,4,0,0,0,0,0,0,0,0,0,0
波拉勒斯,1161,895,4,0,3,10,0,0,0,0,0,0,0,0,0
波拉勒斯圍城戰,1162,895,64,0,4,0,0,0,0,0,0,0,0,0,0
達薩亞洛,1163,1165,0,0,5,0,0,0,0,0,0,0,0,0,0
達薩亞洛,1164,1165,0,0,5,0,0,0,0,0,0,0,0,0,0
達薩亞洛,1165,862,4,0,3,10,0,0,0,1,0,0,0,0,0
贊庫爾,1166,1165,64,0,4,0,0,0,0,0,0,0,0,0,0
贊庫爾,1167,1165,64,0,4,0,0,0,0,0,0,0,0,0,0
托達戈爾,1169,876,4,0,3,0,0,0,0,0,0,0,1227,0,0
Gorgrond - Mag'har Scenario,1170,0,0,0,3,0,0,0,0,0,0,0,0,0,0
戈爾索瓦斯,1171,895,0,0,5,0,0,0,0,0,0,0,0,0,0
戈爾索瓦斯,1172,895,0,0,5,0,0,0,0,0,0,0,0,0,0
拉斯塔哈之力,1173,862,0,0,5,0,0,0,0,0,0,0,0,0,0
拉斯塔哈之力,1174,862,0,0,5,0,0,0,0,0,0,0,0,0,0
帕骷之息,1176,862,0,0,5,0,0,0,0,0,0,0,0,0,0
帕骷之息,1177,862,64,0,4,0,0,0,0,0,0,0,0,0,0
深淵旋律號,1179,942,0,0,5,0,0,0,0,0,0,0,0,0,0
深淵旋律號,1180,942,0,0,5,0,0,0,0,0,0,0,0,0,0
祖達薩,1181,875,4098,0,6,0,5,0,0,0,0,0,189,0,0
鹽石礦坑,1182,942,64,0,4,0,0,0,0,0,0,0,0,0,0
荊棘之心,1183,942,64,0,4,0,0,0,0,0,0,0,0,0,0
冬寒礦坑,1184,895,0,0,5,0,0,0,0,0,0,0,0,0,0
冬寒礦坑,1185,895,0,0,5,0,0,0,0,0,0,0,0,0,0
黑石深淵,1186,32,64,0,4,0,0,0,0,0,0,0,0,0,0
艾蘇納,1187,993,0,2,3,0,1,0,0,0,0,0,0,0,0
維爾薩拉,1188,993,0,2,3,0,1,0,0,0,0,0,0,0,0
高嶺,1189,993,0,2,3,0,1,0,0,0,0,0,0,0,0
斯鐸海姆,1190,993,0,2,3,0,1,0,0,0,0,0,0,0,0
蘇拉瑪爾,1191,993,0,2,3,0,3,0,0,0,0,0,0,0,0
破碎海岸,1192,993,0,2,3,0,1,0,0,0,0,0,0,0,0
祖達薩,1193,1011,0,2,3,10,1,0,0,0,0,0,0,0,0
納茲米爾,1194,1011,0,2,3,10,3,0,0,0,0,0,0,0,0
沃魯敦,1195,1011,0,2,3,10,1,0,0,0,0,0,0,0,0
提拉加德海灣,1196,1014,0,2,3,10,1,0,0,0,0,0,0,0,0
佐司瓦,1197,1014,0,2,3,10,1,0,0,0,0,0,0,0,0
斯陀頌恩谷地,1198,1014,0,2,3,10,1,0,0,1,0,0,0,0,0
黑海岸,1203,12,0,0,6,0,0,0,0,0,0,0,0,0,0
東部王國,1208,0,4,2,2,0,0,0,0,0,5350,0,0,0,0
卡林多,1209,0,4,2,2,0,0,0,0,0,5350,0,0,0,0
阿拉希高地,1244,1208,0,2,3,0,0,0,0,0,0,0,0,0,0
荒蕪之地,1245,1208,0,2,3,0,0,0,0,0,0,0,0,0,0
詛咒之地,1246,1208,0,2,3,0,0,0,0,0,0,0,0,0,0
提里斯法林地,1247,1208,0,2,3,0,0,0,0,0,0,0,0,0,0
銀松森林,1248,1208,0,2,3,0,0,0,0,0,0,0,0,0,0
西瘟疫之地,1249,1208,0,2,3,0,0,0,0,0,0,0,0,0,0
東瘟疫之地,1250,1208,0,2,3,0,0,0,0,0,0,0,0,0,0
希爾斯布萊德丘陵,1251,1208,0,2,3,0,0,0,0,0,0,0,0,0,0
辛特蘭,1252,1208,0,2,3,0,0,0,0,0,0,0,0,0,0
丹莫洛,1253,1208,0,2,3,0,0,0,0,0,0,0,0,0,0
灼熱峽谷,1254,1208,0,2,3,0,0,0,0,0,0,0,0,0,0
燃燒平原,1255,1208,0,2,3,0,0,0,0,0,0,0,0,0,0
艾爾文森林,1256,1208,0,2,3,0,0,0,0,0,0,0,0,0,0
逆風小徑,1257,1208,0,2,3,0,0,0,0,0,0,0,0,0,0
暮色森林,1258,1208,0,2,3,0,0,0,0,0,0,0,0,0,0
洛克莫丹,1259,1208,0,2,3,0,0,0,0,0,0,0,0,0,0
赤脊山,1260,1208,0,2,3,0,0,0,0,0,0,0,0,0,0
悲傷沼澤,1261,1208,0,2,3,0,0,0,0,0,0,0,0,0,0
西部荒野,1262,1208,0,2,3,0,0,0,0,0,0,0,0,0,0
濕地,1263,1208,0,2,3,0,0,0,0,0,0,0,0,0,0
暴風城,1264,1208,0,2,3,0,0,0,0,0,0,0,0,0,0
鐵爐堡,1265,1208,0,2,3,0,0,0,0,0,0,0,0,0,0
幽暗城,1266,1208,0,2,3,0,0,0,0,0,0,0,0,0,0
永歌森林,1267,1208,0,2,3,0,0,0,0,0,0,0,0,0,0
鬼魂之地,1268,1208,0,2,3,0,0,0,0,0,0,0,0,0,0
銀月城,1269,1208,0,2,3,0,0,0,0,0,0,0,0,0,0
奎爾達納斯之島,1270,1208,0,2,3,0,0,0,0,0,0,0,0,0,0
吉爾尼斯,1271,1208,0,2,3,0,0,0,0,0,0,0,0,0,0
瓦許伊爾,1272,1208,0,2,3,0,0,0,0,0,0,0,0,0,0
吉爾尼斯廢墟,1273,1208,0,2,3,0,0,0,0,0,0,0,0,0,0
荊棘谷,1274,1208,0,2,3,0,0,0,0,0,0,0,0,0,0
暮光高地,1275,1208,0,2,3,0,0,0,0,0,0,0,0,0,0
托巴拉德,1276,1208,0,2,3,0,0,0,0,0,0,0,0,0,0
托巴拉德半島,1277,1208,0,2,3,0,0,0,0,0,0,0,0,0,0
杜洛塔,1305,1209,0,2,3,0,0,0,0,0,0,0,0,0,0
莫高雷,1306,1209,0,2,3,0,0,0,0,0,0,0,0,0,0
北貧瘠之地,1307,1209,0,2,3,0,0,0,0,0,0,0,0,0,0
泰達希爾,1308,1209,0,2,3,0,0,0,0,0,0,0,0,0,0
黑海岸,1309,1209,0,2,3,0,0,0,0,0,0,0,0,0,0
梣谷,1310,1209,0,2,3,0,0,0,0,0,0,0,0,0,0
千針石林,1311,1209,0,2,3,0,0,0,0,0,0,0,0,0,0
石爪山脈,1312,1209,0,2,3,0,0,0,0,0,0,0,0,0,0
淒涼之地,1313,1209,0,2,3,0,0,0,0,0,0,0,0,0,0
菲拉斯,1314,1209,0,2,3,0,0,0,0,0,0,0,0,0,0
塵泥沼澤,1315,1209,0,2,3,0,0,0,0,0,0,0,0,0,0
塔納利斯,1316,1209,0,2,3,0,0,0,0,0,0,0,0,0,0
艾薩拉,1317,1209,0,2,3,0,0,0,0,0,0,0,0,0,0
費伍德森林,1318,1209,0,2,3,0,0,0,0,0,0,0,0,0,0
安戈洛環形山,1319,1209,0,2,3,0,0,0,0,0,0,0,0,0,0
月光林地,1320,1209,0,2,3,0,0,0,0,0,0,0,0,0,0
希利蘇斯,1321,1209,0,2,3,0,0,0,0,0,0,0,0,0,0
冬泉谷,1322,1209,0,2,3,0,0,0,0,0,0,0,0,0,0
雷霆崖,1323,1209,0,2,3,0,0,0,0,0,0,0,0,0,0
