Name_lang,SourceText_lang,Description_lang,ID,MountTypeID,Flags,SourceTypeEnum,SourceSpellID,PlayerConditionID,MountFlyRideHeight,UiModelSceneID,MountSpecialRiderAnimKitID,MountSpecialSpellVisualKitID
兇惡戰獅,|cFFFFD200商人：|r死靈領主賽普|n|cFFFFD200區域：|r暴風城|n|cFFFFD200花費：|r1|TINTERFACE\ICONS\ACHIEVEMENT_BG_KILL_ON_MOUNT.BLP:0|t,有許多侍從在訓練牠的過程中受傷。,876,230,4,2,229512,0,0,4,0,0
象牙陸行鷹,|cFFFFD200商人：|r叮喀|n|cFFFFD200區域：|r高嶺|n|cFFFFD200花費：|r10000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"「我身披羽翼的孩子們在天空中成群翱翔。這個除外。」

-艾維娜",877,230,0,2,230401,0,0,44,0,0
鬥陣魁梧石化蜥蜴,|cFFFFD200商人：|r奎肯布希|n|cFFFFD200區域：|r礦道地鐵|n|cFFFFD200花費：|r4000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200商人：|r北方保羅|n|cFFFFD200區域：|r鬥陣競技場|n|cFFFFD200花費：|r4000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,牠身上的尖刺可以輕易刺穿鎧甲，只有最強的精英騎師才有辦法駕馭這有如致命針墊的坐騎。,878,230,0,2,230844,0,0,4,0,0
秘法師的法力刃豹,|cFFFFD200任務：|r夜裔的命運|n|cFFFFD200區域：|r蘇拉瑪爾,"回到暗夜堡之後，首席秘法師薩莉瑟拉犒賞了協助她奪回蘇拉瑪爾的冒險者，從皇家獸欄中挑選貴重的坐騎相贈。

在蘇拉瑪爾城內召喚這個坐騎會觸發偽裝效果。",881,424,0,1,230987,0,1.5,4,0,0
兇惡戰蠍,|cFFFFD200商人：|r亡靈守衛奈薩里安|n|cFFFFD200區域：|r奧格瑪|n|cFFFFD200花費：|r1|Hitem:103533|h|TINTERFACE\ICONS\ACHIEVEMENT_BG_KILL_ON_MOUNT.BLP:0|t|h,全身都刺刺的。,882,230,4,2,230988,0,0,4,0,0
悶燃餘燼巨龍,|cFFFFD200區域：|r重返卡拉贊|n,阿坎納苟斯企圖阻止麥迪文繼續進行秘法實驗，但巫師受到薩格拉斯的邪惡腐化過深，而巨龍則因冒犯而蒙受無盡的燃燒折磨。,883,424,128,0,231428,0,0,4,0,0
影尊劫殺掠鴉,|cFFFFD200任務：|r隱匿行蹤|n|n,一種適合用來刺殺的坐騎，因為牠飛行時沒有聲音，可以無聲無息地靠近敵人。,884,424,0,1,231434,42230,0,4,0,0
大領主黃金戰騎,|cFFFFD200任務：|r擾動暗影|n|n,一匹裝飾極為華麗的馬。,885,424,0,1,231435,42792,0,4,0,0
先知狂怒風暴,|cFFFFD200任務：|r風暴交會|n|n,風怒。超載：(2)。,888,424,0,1,231442,42793,0,4,0,0
影尊致命掠鴉,|cFFFFD200商人：|r薩恩‧刀鏈|n|cFFFFD200區域：|r達拉然,沒有人能察覺你的行蹤。,889,424,0,2,231523,42230,0,4,0,0
影尊禍害掠鴉,|cFFFFD200商人：|r薩恩‧刀鏈|n|cFFFFD200區域：|r達拉然,使毒者專用。,890,424,0,2,231524,42230,0,4,0,0
影尊血色掠鴉,|cFFFFD200商人：|r薩恩‧刀鏈|n|cFFFFD200區域：|r達拉然,就算敵人的血噴在牠身上，也不太顯眼。,891,424,0,2,231525,42230,0,4,0,0
大領主復仇戰騎,|cFFFFD200商人：|r十字軍領主達佛斯|n|cFFFFD200區域：|r聖光會堂,有什麼深仇大恨嗎？,892,424,0,1,231587,42792,0,4,0,0
大領主警戒戰騎,|cFFFFD200商人：|r十字軍領主達佛斯|n|cFFFFD200區域：|r聖光會堂,牠放空的時候眼神也相當警戒。,893,424,0,1,231588,42792,0,4,0,0
大領主悍勇戰騎,|cFFFFD200商人：|r十字軍領主達佛斯|n|cFFFFD200區域：|r聖光會堂,身上穿了悍勇全套裝備。,894,424,0,2,231589,42792,0,4,0,0
原始火焰刃豹,|cFFFFD200促銷：|r暴雪英霸,艾澤拉斯的原始荒野曾經充滿各式各樣的元素生物。,896,230,64,7,232405,0,1.5,4,0,0
虛空領主混沌憤怒戰馬,|cFFFFD200任務：|r克索諾斯憤怒戰馬|n|n,馬匹和魔能的致命結合。,898,424,0,1,232412,39987,0,44,0,0
深淵蟲,|cFFFFD200掉落：|r薩絲茵女士|n|cFFFFD200地點：|r薩格拉斯之墓,陰影從鱗片中瀰漫出來，不像是這個世界的產物。你確定這生物來自艾澤拉斯的海底嗎？,899,424,0,0,232519,0,0,4,0,0
兇惡戰龜,|cFFFFD200商人：|r死靈領主賽普|n|cFFFFD200區域：|r暴風城|n|cFFFFD200花費：|r1|TINTERFACE\ICONS\ACHIEVEMENT_BG_KILL_ON_MOUNT.BLP:0|t,現在真的可以龜在旗旁邊了。,900,230,4,2,232523,0,0,4,0,0
兇惡戰龜,|cFFFFD200商人：|r亡靈守衛奈薩里安|n|cFFFFD200區域：|r奧格瑪|n|cFFFFD200花費：|r1|TINTERFACE\ICONS\ACHIEVEMENT_BG_KILL_ON_MOUNT.BLP:0|t,現在真的可以龜在旗旁邊了。,901,230,4,2,232525,0,0,4,0,0
脈織飛毯,|cFFFFD200掉落：|r夜落寶箱|n|n,絲線如此細緻，做工如此繁複，很難想像這是不靠魔法、純手工做出來的。,905,424,1024,0,233364,0,0,4,0,0
暗孢法力魟魚,|cFFFFD200掉落：|r魔斑蛋,阿古斯某些野生生物，例如法力魟魚就能適應這個破碎的星球，並在此繼續存活。,906,424,0,0,235764,0,0,4,0,0
雪白土狼,|cFFFFD200商人：|r囤積者潔娜|n|cFFFFD200區域：|r沃魯敦|n|cFFFFD200陣營：|r沃魯敦人 - 崇拜|n|cFFFFD200花費：|r10000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,這些土狼是沃魯敦人在沙漠中快速奔馳，而不被敵人發現時所騎乘的坐騎。,926,230,4,2,237287,0,0,4,0,0
沙丘食腐犬,|cFFFFD200區域：|r沃魯敦|n,即使在嚴重缺乏食物與水的情況下，這些堅韌的食腐犬也能在沃魯敦的沙地存活好幾個月。,928,230,0,0,237286,0,0,4,0,0
虛空領主硫磺憤怒戰馬,|cFFFFD200商人：|r卡萊德斯|n|cFFFFD200區域：|r懼痕裂隙,味道不太好聞，而且一旦沾上了就甩不掉。,930,424,0,2,238452,39987,0,44,0,0
虛空領主厄運憤怒戰馬,|cFFFFD200掉落：|r赫爾努拉斯領主|n|cFFFFD200區域：|r破碎海岸,暗影加火焰，絕對沒問題！,931,424,0,0,238454,39987,0,44,0,0
光鑄機甲,|cFFFFD200商人：|r復仇者潔拉娜|n|cFFFFD200區域：|r阿古斯|n|cFFFFD200陣營：|r聖光軍團 - 崇拜|n|cFFFFD200花費：|r625000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,聖光軍團擅長使用這種戰爭機械，執行迅捷而致命的游擊任務。,932,424,0,2,239013,0,0,45,0,0
黑曜葉殼蟲,|cFFFFD200成就：|r戰亂英雄的榮耀|n|cFFFFD200類別：|r地城與團隊,這種葉殼蟲的身上，留下了許多在嚴苛的荒漠環境下艱苦生存的痕跡。,933,230,0,5,239049,0,0,4,0,0
迅捷鬼靈角鷹獸,|cFFFFD200經典|r,即使是亡者，有時還是需要搭個便車。,934,242,64,5,239363,0,0,4,0,0
藍色其拉戰爭坦克,|cFFFFD200世界事件：|r甲蟲的呼喚|n,其拉戰爭坦克在最近甲蟲的呼喚事件期間現身了。這是否表示這些可怕的生物又要出現了？,935,230,64,6,239766,0,0,4,0,0
紅色其拉戰爭坦克,|cFFFFD200世界事件：|r甲蟲的呼喚|n,其拉戰爭坦克在最近甲蟲的呼喚事件期間現身了。這是否表示這些可怕的生物又要出現了？,936,230,64,6,239767,0,0,4,0,0
黑色其拉戰爭坦克,|cFFFFD200傳承|r |n,其拉戰爭坦克在最近甲蟲的呼喚事件期間現身了。這是否表示這些可怕的生物又要出現了？,937,230,64,1,239770,0,0,4,0,0
闇黑古境塔巴克,|cFFFFD200商人：|r『崇敬者』托爾蘭|n|cFFFFD200區域：|r阿古斯|n|cFFFFD200陣營：|r阿古斯守望 - 崇拜|n|cFFFFD200花費：|r10000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,塔巴克是阿古斯的原生物種，為了適應因長年戰火而改變的地理環境，演化出厚實的甲殼。,939,230,0,2,242305,0,0,45,0,0
高嶺領角鹿,|cFFFFD200掉落：|r高嶺補給品|n,高嶺獵人們最喜歡的坐騎。即便是載著一個高大的牛頭人，牠也可以輕鬆跳過松岩盆地的急流。,941,230,0,0,242874,0,0,45,0,0
野生的逐夢馬,|cFFFFD200掉落：|r織夢者貯藏箱,逐夢馬可以在現實與翡翠夢境之間自由穿梭，牠們的天性就是不受拘束。,942,424,0,0,242875,0,0,4,0,0
雲翼角鷹獸,|cFFFFD200掉落：|r法隆迪斯寶箱|n,相較於一般的角鷹獸，艾蘇納的雲翼角鷹獸更喜歡把巢築在聳入雲霄的高山洞窟裡。,943,424,0,0,242881,0,0,4,0,0
華爾拉亞風暴之翼,|cFFFFD200掉落：|r華爾拉亞保險箱|n,拍動翅膀的聲音就像遠方傳來的悶雷一樣。,944,424,128,0,242882,0,0,4,0,0
兇惡戰狐,|cFFFFD200商人：|r死靈領主賽普|n|cFFFFD200區域：|r暴風城|n|cFFFFD200花費：|r1|TINTERFACE\ICONS\ACHIEVEMENT_BG_KILL_ON_MOUNT.BLP:0|t,像狐狸一樣兇惡。,945,230,4,2,242896,0,0,227,0,0
兇惡戰狐,|cFFFFD200商人：|r亡靈守衛奈薩里安|n|cFFFFD200區域：|r奧格瑪|n|cFFFFD200花費：|r1|Hitem:103533|h|TINTERFACE\ICONS\ACHIEVEMENT_BG_KILL_ON_MOUNT.BLP:0|t|h,像狐狸一樣兇惡。,946,230,4,2,242897,0,0,227,0,0
謎人鑽心蟲,|cFFFFD200掉落：|r尋心者贈禮,牠以你的思緒當作糧食。當你閱讀這段文字時，牠也在享用美食。,947,424,64,0,243025,0,0,4,0,0
惡魔鬥士風暴龍,|cFFFFD200成就：|r軍臨天下第7季鬥士|n|cFFFFD200類別：|r玩家對玩家,在斯鐸海姆的山中誕生，這種融合了風暴與龍鱗的可怕生物在追殺獵物時，會讓天空燃起熊熊火光。,948,424,192,5,243201,0,0,4,0,0
夜光尋星者,|cFFFFD200遊戲商城|r,獵能豹是來自阿古斯的至尊獵食者，靠著追蹤生物體內的能量來狩獵。在接近強大的能量來源時，牠們會明顯變換色彩、而且變得亢奮。,949,424,0,9,243512,0,1.5,4,0,0
鐐鎖厄祖獸,|cFFFFD200掉落：|r『滅界者』阿古斯(傳奇難度)|n,厄祖獸由聖光軍團死去成員扭曲的身體和靈魂組成，既可怕又讓人難以轉移目光。,954,424,0,0,243651,0,0,4,0,0
邪惡犬魔,|cFFFFD200掉落：|r馴犬者克拉剋斯|n|cFFFFD200區域：|r安托洛斯荒原,這個生物由可怕的儀式產生，體內充滿強酸血液。你心裡很清楚，你沒辦法真的控制它。,955,230,0,0,243652,0,0,4,0,0
跳躍嗜血蛛,|cFFFFD200區域：|r納茲米爾|n,在納茲米爾沼澤，殺蟲劑和帽子是無法驅蟲的，你需要的是一支木棍。,956,424,0,0,243795,0,0,4,0,0
幽魂翼手龍,|cFFFFD200商人：|r奈塔哈卡特|n|cFFFFD200區域：|r祖達薩|n|cFFFFD200陣營：|r贊達拉帝國 - 崇拜|n|cFFFFD200花費：|r90000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,在達薩亞洛周圍的靈魂國度裡，復仇幽靈比比皆是。,958,424,4,2,244712,0,0,4,0,0
暴風城掠天艦,|cFFFFD200Blizzcon 2017 |r,「把所有的引擎都拿過來。」- 工程師旋輪,959,424,68,7,245723,20068,0,4,0,0
奧格瑪劫敵艇,|cFFFFD200Blizzcon 2017 |r,這架戰鬥艇在前端安裝了狼頭砲，尤其適合與敵人纏鬥，擁有絕佳的制空能力。,960,424,68,7,245725,20069,0,4,0,0
清晰夢魘,|cFFFFD200掉落：|r解謎者的夢想,只要騎在這個坐騎上，思緒就常常飄向遠方。,961,424,0,0,247402,0,0,4,0,0
暗月飛船,|cFFFFD200商人：|r蘭拉|n|cFFFFD200區域：|r暗月島|n|cFFFFD200花費：|r1000|Hcurrency:515|h|TInterface\ICONS\INV_Misc_Ticket_Darkmoon_01.blp:0|t|h,希拉斯原本想用飛船艦隊做廣告生意，但最後決定直接把飛船賣了，這就是最好的生意。,962,424,0,2,247448,0,0,4,0,0
血饜克洛格,|cFFFFD200成就：|r奧迪爾團隊高手的榮耀|n|cFFFFD200類別：|r地城與團隊,這種克洛格吞食了古翰的腐化血液而墮落腐敗。不過，牠倒是吃得很開心。,963,230,0,5,250735,0,0,4,0,0
晶紫古境塔巴克,|cFFFFD200商人：|r『崇敬者』托爾蘭|n|cFFFFD200區域：|r阿古斯|n|cFFFFD200陣營：|r阿古斯守望 - 崇拜|n|cFFFFD200花費：|r10000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,塔巴克是阿古斯的原生物種，為了適應因長年戰火而改變的地理環境，演化出厚實的甲殼。,964,230,0,2,253004,0,0,45,0,0
天藍古境塔巴克,|cFFFFD200商人：|r『崇敬者』托爾蘭|n|cFFFFD200區域：|r阿古斯|n|cFFFFD200陣營：|r阿古斯守望 - 崇拜|n|cFFFFD200花費：|r10000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,塔巴克是阿古斯的原生物種，為了適應因長年戰火而改變的地理環境，演化出厚實的甲殼。,965,230,0,2,253007,0,0,45,0,0
碧綠古境塔巴克,|cFFFFD200商人：|r『崇敬者』托爾蘭|n|cFFFFD200區域：|r阿古斯|n|cFFFFD200陣營：|r阿古斯守望 - 崇拜|n|cFFFFD200花費：|r10000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,塔巴克是阿古斯的原生物種，為了適應因長年戰火而改變的地理環境，演化出厚實的甲殼。,966,230,0,2,253005,0,0,45,0,0
棕褐古境塔巴克,|cFFFFD200商人：|r『崇敬者』托爾蘭|n|cFFFFD200區域：|r阿古斯|n|cFFFFD200陣營：|r阿古斯守望 - 崇拜|n|cFFFFD200花費：|r10000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,塔巴克是阿古斯的原生物種，為了適應因長年戰火而改變的地理環境，演化出厚實的甲殼。,967,230,0,2,253008,0,0,45,0,0
赭紅古境塔巴克,|cFFFFD200商人：|r『崇敬者』托爾蘭|n|cFFFFD200區域：|r阿古斯|n|cFFFFD200陣營：|r阿古斯守望 - 崇拜|n|cFFFFD200花費：|r10000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,塔巴克是阿古斯的原生物種，為了適應因長年戰火而改變的地理環境，演化出厚實的甲殼。,968,230,0,2,253006,0,0,45,0,0
狂暴混沌行者,|cFFFFD200掉落：|r馴獸師克拉弗斯|n|cFFFFD200區域：|r埃雷達斯,聖光軍團能拯救的阿古斯本地物種不多，總是有更多的生物向混沌屈服。,970,230,0,0,253058,0,0,45,0,0
安托洛斯焦炭犬魔,|cFFFFD200掉落：|r沙圖格|n|cFFFFD200區域：|r安托洛斯，燃燒王座,薩格拉斯的獵犬原本只是普通的惡魔潛獵者，但許多年來經過黑暗泰坦不斷重鑄，終於塑造出更強大的生物。薩格拉斯對這種生物很滿意，決定大量製造它們，並且在它們身上施加暗影和火焰的力量。,971,424,0,0,253088,0,0,4,0,0
安托洛斯幽焰犬魔,|cFFFFD200成就：|r阿古斯團隊高手的榮耀|n|cFFFFD200類別：|r地城與團隊,薩格拉斯的獵犬原本只是普通的惡魔潛獵者，但許多年來經過黑暗泰坦不斷重鑄，終於塑造出更強大的生物。薩格拉斯對這種生物很滿意，決定大量製造它們，並且在它們身上施加暗影和火焰的力量。,972,424,0,5,253087,0,0,4,0,0
亮光法力魟魚,|cFFFFD200掉落：|r毒尾天鰭魟魚|n|cFFFFD200區域：|r埃雷達斯,阿古斯某些野生生物，例如法力魟魚就能適應這個破碎的星球，並在此繼續存活。,973,424,0,0,253107,0,0,4,0,0
鮮亮法力魟魚,|cFFFFD200掉落：|r魔斑蛋,阿古斯某些野生生物，例如法力魟魚就能適應這個破碎的星球，並在此繼續存活。,974,424,0,0,253106,0,0,4,0,0
魔焰法力魟魚,|cFFFFD200掉落：|r魔斑蛋,聖光軍團能拯救的阿古斯本地物種不多，總是有更多的生物向混沌屈服。,975,424,0,0,253108,0,0,4,0,0
火花法力魟魚,|cFFFFD200掉落：|r魔斑蛋,阿古斯某些野生生物，例如法力魟魚就能適應這個破碎的星球，並在此繼續存活。,976,424,0,0,253109,0,0,4,0,0
紫羽法翼,|cFFFFD200任務：|r泰坦之血|n|cFFFFD200區域：|r達拉然|n,這是六法議會的禮物，因為你又再次幫助艾澤拉斯脫離燃燒軍團的魔爪。,978,424,0,1,253639,0,1,4,0,0
赤紅奴喉者,|cFFFFD200掉落：|r泡嘴|n|cFFFFD200區域：|r安托洛斯荒原,這種生物會服從像噪音一般的指令，只有惡魔才能發出這種聲音。如果硬要翻譯的話，字面意思是：「死涎者」。,979,230,0,0,253661,0,0,4,0,0
酸液噴吐者,|cFFFFD200掉落：|r『吞噬者』斯奎里格|n|cFFFFD200區域：|r埃雷達斯,酸液比一般犬魔多兩倍。,980,230,0,0,253662,0,0,4,0,0
膽齒嚙咬者,|cFFFFD200掉落：|r阿古斯,這種生物會發出像吠叫般的咕嚕聲。咬起人來就沒那麼可愛了。,981,230,0,0,253660,0,0,4,0,0
池塘刺棘水母,|cFFFFD200專業技能：|r釣魚,這種神奇的水棲生物能在極為惡劣的環境下存活， 或許連在虛無中也不成問題。,982,254,2064,3,253711,0,1,44,0,0
光榮碎魔伊萊克,|cFFFFD200掉落：|r發光的置物箱,在艾蘭里亞和圖拉揚解釋過這種德萊尼長久以來的動物夥伴有哪些用途之後，聖光軍團也留下幾隻加以訓練。,983,230,0,0,254069,0,0,44,0,0
蒙福碎魔伊萊克,|cFFFFD200掉落：|r發光的置物箱,在艾蘭里亞和圖拉揚解釋過這種德萊尼長久以來的動物夥伴有哪些用途之後，聖光軍團也留下幾隻加以訓練。,984,230,0,0,254258,0,0,44,0,0
復仇碎魔伊萊克,|cFFFFD200掉落：|r發光的置物箱,在艾蘭里亞和圖拉揚解釋過這種德萊尼長久以來的動物夥伴有哪些用途之後，聖光軍團也留下幾隻加以訓練。,985,230,0,0,254259,0,0,44,0,0
荒蹄古境塔巴克,"|cFFFFD200成就：|r…還有吃法力餐包
|cFFFFD200類別：|r軍臨天下",聖光軍團能拯救的阿古斯本地物種不多，總是有更多的生物向混沌屈服。,986,230,0,5,254260,0,0,45,0,0
悍勇戰騎,|cFFFFD200聖騎士|r,由聖光救贖。為你而付出。,987,291,264,1,254471,0,0,4,0,0
復仇戰騎,|cFFFFD200聖騎士|r,由聖光救贖。為你而付出。,989,291,264,1,254472,0,0,4,0,0
警戒戰騎,|cFFFFD200聖騎士|r,由聖光救贖。為你而付出。,990,291,264,1,254473,0,0,4,0,0
黃金戰騎,|cFFFFD200聖騎士|r,由聖光救贖。為你而付出。,991,291,264,1,254474,0,0,4,0,0
阿嘎,|cFFFFD200掉落：|r海嶼遠征|n,猜猜看牠為什麼叫阿嘎？答案絕對不是因為牠脾氣又好又安靜。,993,424,0,0,254811,0,0,43,0,0
皇家海羽鸚鵡,|cFFFFD200陣營：|r桶腿的船員|n|cFFFFD200名望：|r20,這些鸚鵡的銳利鳥喙能輕易撬開大型堅果殼。,994,424,64,0,254812,0,0,43,0,0
鯊鯊,|cFFFFD200掉落：|r哈蘭‧史威特|n|cFFFFD200區域：|r自由港(傳奇)|n|n|cFFFFD200寶藏：|r挑戰者的儲物箱|n|cFFFFD200區域：|r自由港,誰能餵鯊鯊吃餅餅，鯊鯊就聽誰的話話。,995,424,0,0,254813,0,0,43,0,0
海鬃戰馬,|cFFFFD200促銷：|r《決戰艾澤拉斯》典藏版|n,庫爾提拉斯軍隊中培養的戰馬，從年幼時就受到訓練不畏海水。牠們樂於踏著浪花奔馳於岸邊。,996,230,4,7,255695,20068,0,4,0,0
鑲金暴掠龍,|cFFFFD200促銷：|r《決戰艾澤拉斯》典藏版|n,最適合贊達拉大祭司和議會成員的坐騎，飾有細緻繁複的金邊，並且曾受到偉大魔暴龍羅亞神祇「瑞贊」的祝福。,997,230,4,7,255696,20069,0,4,0,0
賽威拉格全地形載具,|cFFFFD200專業技能：|r鍛造與工程學|n,據說這個載具的外觀是仿造一個非常有錢的哥布林，但是大家都覺得不太像。,999,424,0,3,256123,0,0,45,0,0
光鑄碎魔伊萊克,|cFFFFD200成就：|r同盟種族：光鑄德萊尼,來自光鑄德萊尼的禮物，伊萊克長久以來都是德萊尼的好夥伴，牠們是堅定而忠誠的戰騎，即使是要一頭衝進黑暗也凜然無懼。,1006,230,68,5,258022,20068,0,44,0,0
高嶺雷蹄鹿,|cFFFFD200成就：|r同盟種族：高嶺牛頭人,來自牛頭人的禮物，他們馴服這些步履穩健的高地麋鹿，以安全翻越高嶺陡峭的步道與山峰。,1007,230,68,5,258060,20069,0,45,0,0
夜裔法力刃豹,|cFFFFD200成就：|r同盟種族：夜裔精靈,能嗅出凝聚的秘法能量，這種高貴的法力刃豹是對值得信賴的夜裔盟友所致上的謝意。,1008,230,68,5,258845,20069,0,4,0,0
星咒虛無陸行鷹,|cFFFFD200成就：|r同盟種族：虛無精靈,灌注了暗影能量的陸行鷹，體現了精靈以聯盟之名，對駕馭虛無能量的投入與奉獻。,1009,230,68,5,259202,20068,0,4,0,0
海軍府戰馬,|cFFFFD200商人：|r補給官傅瑞|n|cFFFFD200區域：|r提拉加德海灣|n|cFFFFD200陣營：|r普勞德摩爾海軍府 - 崇拜|n|cFFFFD200花費：|r10000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,這種毛皮光滑亮麗的白色戰馬是少數獲准能登上庫爾提拉斯船艦的坐騎。,1010,230,4,2,259213,0,0,43,0,0
『神聖哨兵』戌善,|cFFFFD200促銷|r|n,在金蓮會不眠不休地設法讓恆春谷恢復原貌時，有座雕像活了過來，一言不發地保護他們不受煞的攻擊。有些人認為這是幸運的徵兆，有些人則認為這是聖光的贈禮。對挺身保護艾澤拉斯不受上古諸神的低語摧殘的勇士來說，戌善是個無比忠誠的好夥伴。,1011,424,0,9,259395,0,2,4,0,0
綠色沼澤跳跳蛙,|cFFFFD200商人：|r戈頓|n|cFFFFD200區域：|r納茲米爾|n|cFFFFD200花費：|r333333|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,戈頓在蛙沼各處收集奎格瓦之裔，但只有最胖的跳蛙被當作坐騎。,1012,230,0,2,259740,0,0,4,0,0
蜜背採收蜂,|cFFFFD200任務：|r離巢|n|cFFFFD200區域：|r斯陀頌恩谷地,雖然大多數的採收蜂只想著花蜜和花朵，這個冒險心十足的傢伙卻放眼全世界，夢想著斯陀頌恩谷地以外的世界。,1013,424,0,1,259741,0,0,4,0,0
花斑灰馬,|cFFFFD200商人：|r莉亞娜修女|n|cFFFFD200區域：|r斯陀頌恩谷地|n|cFFFFD200陣營：|r風暴守望 - 崇拜|n|cFFFFD200花費：|r10000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,以斯陀頌恩為家的海洋祭司最喜歡的坐騎。,1015,230,4,2,260172,0,0,43,0,0
煙黑戰騎,|cFFFFD200商人：|r軍需官艾寇恩|n|cFFFFD200區域：|r佐司瓦|n|cFFFFD200陣營：|r燼火會 - 崇拜|n|cFFFFD200花費：|r10000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,牠們是庫爾提拉斯品種最古老的戰馬之一，在最初與佐司特爭戰時，牠們曾跟隨部隊在沙場上衝鋒陷陣。,1016,230,4,2,260173,0,0,43,0,0
恐慌馱騾,|cFFFFD200區域：|r佐司瓦|n,在女巫奪取佐司瓦的時候，這隻可憐的騾子剛好目睹了一切。牠見過太多可怕的東西了。,1018,230,0,0,260174,0,0,43,0,0
金鬃,|cFFFFD200區域：|r斯陀頌恩|n,斯陀頌恩領主命令他的親信從提拉加德的諾爾威頓莊園把這匹馬偷來，因為他實在無法抗拒牠美麗的金色鬃毛。,1019,230,0,0,260175,0,0,43,0,0
聚智巢腦,|cFFFFD200掉落：|r聚智巢腦|n,惟有真實，方能聚智。,1025,424,5314,0,261395,0,0,4,0,0
兇惡戰用蜥蜴,|cFFFFD200商人：|r亡靈守衛奈薩里安|n|cFFFFD200區域：|r奧格瑪|n|cFFFFD200花費：|r1|Hitem:103533|h|TINTERFACE\ICONS\ACHIEVEMENT_BG_KILL_ON_MOUNT.BLP:0|t|h,牠的口臭比牠的尖牙還要恐怖。,1026,230,4,2,261434,0,0,43,0,0
兇惡戰用蜥蜴,|cFFFFD200商人：|r死靈領主賽普|n|cFFFFD200區域：|r暴風城|n|cFFFFD200花費：|r1|TINTERFACE\ICONS\ACHIEVEMENT_BG_KILL_ON_MOUNT.BLP:0|t,牠的口臭比牠的尖牙還要恐怖。,1027,230,4,2,261433,0,0,43,0,0
Mk2型機械老大,|cFFFFD200專業技能：|r工程學|n,Mk2型是改良後的新型號，主要著重在舒適度和耐用度，而不是火力。,1028,424,0,3,261437,0,0,4,0,0
恐懼鬥士元龍,|cFFFFD200成就：|r鬥士：決戰艾澤拉斯第1季|n|cFFFFD200類別：|r玩家對玩家|n,據說元龍能嗅到敵人的恐懼。這種鐵甲元龍，則以敵人的恐懼為食。,1030,424,192,5,262022,0,0,44,0,0
邪惡鬥士元龍,|cFFFFD200成就：|r鬥士：決戰艾澤拉斯第2季|n|cFFFFD200類別：|r玩家對玩家|n,據說元龍能嗅到敵人的恐懼。這種鐵甲元龍，則以敵人的恐懼為食。,1031,424,192,5,262023,0,0,44,0,0
凶霸鬥士元龍,|cFFFFD200成就：|r鬥士：決戰艾澤拉斯第3季|n|cFFFFD200類別：|r玩家對玩家|n,據說元龍能嗅到敵人的恐懼。這種鐵甲元龍，則以敵人的恐懼為食。,1032,424,192,5,262024,0,0,44,0,0
腐化鬥士元龍,|cFFFFD200成就：|r鬥士：決戰艾澤拉斯第4季|n|cFFFFD200類別：|rPvP|n,據說元龍能嗅到敵人的恐懼。這種鐵甲元龍，則以敵人的恐懼為食。,1035,424,192,5,262027,0,0,44,0,0
贊達拉恐角龍,|cFFFFD200成就：|r同盟種族：贊達拉食人妖,贊達拉食人妖是世上首先懂得如何馴養以及訓練艾澤拉斯最兇猛蜥蜴的人，這點讓他們引以為傲。,1038,230,68,5,263707,20069,0,43,0,0
巨型商隊雷龍,|cFFFFD200商人：|r泰魯圖|n|cFFFFD200區域：|r祖達薩|n|cFFFFD200花費：|r5000000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200商人：|r狡猾尼克|n|cFFFFD200區域：|r提拉加德海灣|n|cFFFFD200花費：|r5000000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,在贊達拉帝國，雷龍不但是強大的戰爭武器，同時也是大型的機動貿易站。,1039,230,64,2,264058,0,0,4,0,0
墓穴巡者,|cFFFFD200掉落：|r神王達薩|n|cFFFFD200區域：|r諸王之眠(傳奇)|n|n|cFFFFD200寶藏：|r挑戰者的儲物箱|n|cFFFFD200區域：|r諸王之眠,這些兇猛的野獸是國王的陪葬品，讓牠們在來世能繼續為主人效勞。,1040,230,0,0,266058,0,0,4,0,0
