ID,Description_lang,Parent,Amount,Operator,CriteriaID,OrderIndex,Flags
50762,,50761,1,0,31625,0,2
50763,統計 - 奈珊卓拉（普通難度）,0,1,4,0,0,0
50764,,50763,1,0,31632,0,2
50765,統計 - 奈珊卓拉（英雄難度）,0,1,4,0,0,0
50766,,50765,1,0,31639,0,2
50767,統計 - 奈珊卓拉（傳奇難度）,0,1,4,0,0,0
50768,,50767,1,0,31435,0,2
50769,統計 - 厄索克（團隊搜尋器）,0,1,4,0,0,0
50770,,50769,1,0,31631,0,2
50771,統計 - 厄索克（普通難度）,0,1,4,0,0,0
50772,,50771,1,0,31638,0,2
50773,統計 - 厄索克（英雄難度）,0,1,4,0,0,0
50774,,50773,1,0,31645,0,2
50775,統計 - 厄索克（傳奇難度）,0,1,4,0,0,0
50776,,50775,1,0,31438,0,2
50777,統計 - 艾樂瑞斯‧雷弗拉爾（團隊搜尋器）,0,1,4,0,0,0
50778,,50777,1,0,31627,0,2
50779,統計 - 艾樂瑞斯‧雷弗拉爾（普通難度）,0,1,4,0,0,0
50780,,50779,1,0,31634,0,2
50781,統計 - 艾樂瑞斯‧雷弗拉爾（英雄難度）,0,1,4,0,0,0
50782,,50781,1,0,31641,0,2
50783,統計 - 艾樂瑞斯‧雷弗拉爾（傳奇難度）,0,1,4,0,0,0
50784,,50783,1,0,31436,0,2
50785,統計 - 伊蓋諾斯（團隊搜尋器）,0,1,4,0,0,0
50786,,50785,1,0,31628,0,2
50787,統計 - 伊蓋諾斯（普通難度）,0,1,4,0,0,0
50788,,50787,1,0,31635,0,2
50789,統計 - 伊蓋諾斯（英雄難度）,0,1,4,0,0,0
50790,,50789,1,0,31642,0,2
50791,統計 - 伊蓋諾斯（傳奇難度）,0,1,4,0,0,0
50792,,50791,1,0,31440,0,2
50793,統計 - 夢魘之龍（團隊搜尋器）,0,1,4,0,0,0
50794,,50793,1,0,31630,0,2
50795,統計 - 夢魘之龍（普通難度）,0,1,4,0,0,0
50796,,50795,1,0,31637,0,2
50797,統計 - 夢魘之龍（英雄難度）,0,1,4,0,0,0
50798,,50797,1,0,31644,0,2
50799,統計 - 夢魘之龍（傳奇難度）,0,1,4,0,0,0
50800,,50799,1,0,31441,0,2
50801,統計 - 塞納留斯（團隊搜尋器）,0,1,4,0,0,0
50802,,50801,1,0,31626,0,2
50803,統計 - 塞納留斯（普通難度）,0,1,4,0,0,0
50804,,50803,1,0,31633,0,2
50805,統計 - 塞納留斯（英雄難度）,0,1,4,0,0,0
50806,,50805,1,0,31640,0,2
50807,統計 - 塞納留斯（傳奇難度）,0,1,4,0,0,0
50808,,50807,1,0,31439,0,2
50809,統計 - 薩維斯（團隊搜尋器）,0,1,4,0,0,0
50810,,50809,1,0,31629,0,2
50811,統計 - 薩維斯（普通難度）,0,1,4,0,0,0
50812,,50811,1,0,31636,0,2
50813,統計 - 薩維斯（英雄難度）,0,1,4,0,0,0
50814,,50813,1,0,31643,0,2
50815,統計 - 薩維斯（傳奇難度）,0,1,4,0,0,0
50816,,50815,1,0,31437,0,2
50817,統計 - 斯寇派隆（團隊搜尋器）,0,1,4,0,0,0
50818,,50817,1,0,31646,0,2
50819,統計 - 斯寇派隆（普通難度）,0,1,4,0,0,0
50820,,50819,1,0,31656,0,2
50821,統計 - 斯寇派隆（英雄難度）,0,1,4,0,0,0
50822,,50821,1,0,31666,0,2
50823,統計 - 斯寇派隆（傳奇難度）,0,1,4,0,0,0
50824,,50823,1,0,31454,0,2
50825,統計 - 時光異象（團隊搜尋器）,0,1,4,0,0,0
50826,,50825,1,0,31652,0,2
50827,統計 - 時光異象（普通難度）,0,1,4,0,0,0
50828,,50827,1,0,31662,0,2
50829,統計 - 時光異象（英雄難度）,0,1,4,0,0,0
50830,,50829,1,0,31672,0,2
50831,統計 - 時光異象（傳奇難度）,0,1,4,0,0,0
50832,,50831,1,0,31455,0,2
50833,統計 - 提里埃斯（團隊搜尋器）,0,1,4,0,0,0
50834,,50833,1,0,31650,0,2
50835,統計 - 提里埃斯（普通難度）,0,1,4,0,0,0
50836,,50835,1,0,31660,0,2
50837,統計 - 提里埃斯（英雄難度）,0,1,4,0,0,0
50838,,50837,1,0,31670,0,2
50839,統計 - 提里埃斯（傳奇難度）,0,1,4,0,0,0
50840,,50839,1,0,31456,0,2
50841,統計 - 法刃艾露莉亞（團隊搜尋器）,0,1,4,0,0,0
50842,,50841,1,0,31649,0,2
50843,統計 - 法刃艾露莉亞（普通難度）,0,1,4,0,0,0
50844,,50843,1,0,31659,0,2
50845,統計 - 法刃艾露莉亞（英雄難度）,0,1,4,0,0,0
50846,,50845,1,0,31669,0,2
50847,統計 - 法刃艾露莉亞（傳奇難度）,0,1,4,0,0,0
50848,,50847,1,0,31457,0,2
50849,統計 - 星占師伊崔斯（團隊搜尋器）,0,1,4,0,0,0
50850,,50849,1,0,31653,0,2
50851,統計 - 星占師伊崔斯（普通難度）,0,1,4,0,0,0
50852,,50851,1,0,31663,0,2
50853,統計 - 星占師伊崔斯（英雄難度）,0,1,4,0,0,0
50854,,50853,1,0,31673,0,2
50855,統計 - 星占師伊崔斯（傳奇難度）,0,1,4,0,0,0
50856,,50855,1,0,31458,0,2
50857,統計 - 大植物學家泰亞恩（團隊搜尋器）,0,1,4,0,0,0
50858,,50857,1,0,31647,0,2
50859,統計 - 大植物學家泰亞恩（普通難度）,0,1,4,0,0,0
50860,,50859,1,0,31657,0,2
50861,統計 - 大植物學家泰亞恩（英雄難度）,0,1,4,0,0,0
50862,,50861,1,0,31667,0,2
50863,統計 - 大植物學家泰亞恩（傳奇難度）,0,1,4,0,0,0
50864,,50863,1,0,31459,0,2
50865,統計 - 提克迪奧斯（團隊搜尋器）,0,1,4,0,0,0
50866,,50865,1,0,31654,0,2
50867,統計 - 提克迪奧斯（普通難度）,0,1,4,0,0,0
50868,,50867,1,0,31664,0,2
50869,統計 - 提克迪奧斯（英雄難度）,0,1,4,0,0,0
50870,,50869,1,0,31674,0,2
50871,統計 - 提克迪奧斯（傳奇難度）,0,1,4,0,0,0
50872,,50871,1,0,31460,0,2
50873,統計 - 克羅索斯（團隊搜尋器）,0,1,4,0,0,0
50874,,50873,1,0,31655,0,2
50875,統計 - 克羅索斯（普通難度）,0,1,4,0,0,0
50876,,50875,1,0,31665,0,2
50877,統計 - 克羅索斯（英雄難度）,0,1,4,0,0,0
50878,,50877,1,0,31675,0,2
50879,統計 - 克羅索斯（傳奇難度）,0,1,4,0,0,0
50880,,50879,1,0,31461,0,2
50881,統計 - 大博學者艾莉珊德（團隊搜尋器）,0,1,4,0,0,0
50882,,50881,1,0,31648,0,2
50883,統計 - 大博學者艾莉珊德（普通難度）,0,1,4,0,0,0
50884,,50883,1,0,31658,0,2
50885,統計 - 大博學者艾莉珊德（英雄難度）,0,1,4,0,0,0
50886,,50885,1,0,31668,0,2
50887,統計 - 大博學者艾莉珊德（傳奇難度）,0,1,4,0,0,0
50888,,50887,1,0,31462,0,2
50889,統計 - 古爾丹（團隊搜尋器）,0,1,4,0,0,0
50890,,50889,1,0,31651,0,2
50891,統計 - 古爾丹（普通難度）,0,1,4,0,0,0
50892,,50891,1,0,31661,0,2
50893,統計 - 古爾丹（英雄難度）,0,1,4,0,0,0
50894,,50893,1,0,31671,0,2
50895,統計 - 古爾丹（傳奇難度）,0,1,4,0,0,0
50896,,50895,1,0,31463,0,2
50897,統計：完成軍團地城,0,1,5,0,0,0
50898,,50897,1,0,31379,0,2
50899,,50897,1,0,31419,1,2
50900,,50897,1,0,31409,2,2
50901,,50897,1,0,31408,3,2
50902,,50897,1,0,31378,4,2
50903,,50897,1,0,29467,5,2
50904,,50897,1,0,29149,6,2
50905,,50897,1,0,29287,7,2
50906,,50897,1,0,31414,8,2
50907,,50897,1,0,28998,9,2
50908,,50897,1,0,31405,10,2
50909,統計：軍團地城首領擊殺數,0,1,5,0,0,0
50910,,50909,1,0,31419,0,0
50911,,50909,1,0,31676,1,0
50912,,50909,1,0,31677,2,0
50913,,50909,1,0,31409,3,0
50914,,50909,1,0,31678,4,0
50915,,50909,1,0,31679,5,0
50916,,50909,1,0,31408,6,0
50917,,50909,1,0,31680,7,0
50918,,50909,1,0,31681,8,0
50919,,50909,1,0,31682,9,0
50920,,50909,1,0,31683,10,0
50921,,50909,1,0,31684,11,0
50922,,50909,1,0,31378,12,0
50923,,50909,1,0,31685,13,0
50924,,50909,1,0,31686,14,0
50925,,50909,1,0,31687,15,0
50926,,50909,1,0,29467,16,0
50927,,50909,1,0,29466,17,0
50928,,50909,1,0,29465,18,0
50929,,50909,1,0,29464,19,0
50930,,50909,1,0,29149,20,0
50931,,50909,1,0,29147,21,0
50932,,50909,1,0,29145,22,0
50933,,50909,1,0,29148,23,0
50934,,50909,1,0,29146,24,0
50935,,50909,1,0,29287,25,0
50936,,50909,1,0,29341,26,0
50937,,50909,1,0,29340,27,0
50938,,50909,1,0,31414,28,0
50939,,50909,1,0,31688,29,0
50940,,50909,1,0,31689,30,0
50941,,50909,1,0,31690,31,0
50942,,50909,1,0,31379,32,0
50943,,50909,1,0,31691,33,0
50944,,50909,1,0,31692,34,0
50945,,50909,1,0,31693,35,0
50946,,50909,1,0,31694,36,0
50947,,50909,1,0,28998,37,0
50948,,50909,1,0,29747,38,0
50949,,50909,1,0,29746,39,0
50950,,50909,1,0,29745,40,0
50951,,50909,1,0,29744,41,0
50952,,50909,1,0,31405,42,0
50953,,50909,1,0,31695,43,0
50954,,50909,1,0,31696,44,0
50955,,50909,1,0,31697,45,0
50956,統計：軍團地城首領擊殺數,0,1,6,0,0,32
50957,,50956,1,0,31694,36,0
50958,,50956,1,0,29745,40,0
50959,,50956,1,0,29466,17,0
50960,,50956,1,0,31680,7,0
50961,,50956,1,0,29465,18,0
50962,,50956,1,0,29148,23,0
50963,,50956,1,0,29149,20,0
50964,,50956,1,0,29744,41,0
50965,,50956,1,0,31419,0,0
50966,,50956,1,0,29341,26,0
50967,,50956,1,0,31405,42,0
50968,,50956,1,0,31692,34,0
50969,,50956,1,0,31697,45,0
50970,,50956,1,0,31414,28,0
50971,,50956,1,0,29464,19,0
50972,,50956,1,0,31687,15,0
50973,,50956,1,0,29146,24,0
50974,,50956,1,0,31677,2,0
50975,,50956,1,0,31679,5,0
50976,,50956,1,0,29340,27,0
50977,,50956,1,0,29747,38,0
50978,,50956,1,0,31682,9,0
50979,,50956,1,0,31690,31,0
50980,,50956,1,0,31409,3,0
50981,,50956,1,0,31695,43,0
50982,,50956,1,0,29145,22,0
50983,,50956,1,0,31688,29,0
50984,,50956,1,0,31678,4,0
50985,,50956,1,0,31693,35,0
50986,,50956,1,0,31676,1,0
50987,,50956,1,0,29287,25,0
50988,,50956,1,0,31378,12,0
50989,,50956,1,0,31696,44,0
50990,,50956,1,0,31684,11,0
50991,,50956,1,0,31683,10,0
50992,,50956,1,0,28998,37,0
50993,,50956,1,0,29746,39,0
50994,,50956,1,0,31379,32,0
50995,,50956,1,0,29467,16,0
50996,,50956,1,0,31689,30,0
50997,,50956,1,0,31691,33,0
50998,,50956,1,0,31685,13,0
50999,,50956,1,0,31681,8,0
51000,,50956,1,0,31686,14,0
51001,,50956,1,0,29147,21,0
51002,,50956,1,0,31408,6,0
51003,統計：完成軍團團隊副本,0,1,5,0,0,0
51004,,51003,1,0,31453,1,2
51005,,51003,1,0,31434,0,2
51006,統計：軍團團隊首領擊殺數,0,1,5,0,0,0
51007,,51006,1,0,31449,0,2
51008,,51006,1,0,31432,1,2
51009,,51006,1,0,31429,2,2
51010,,51006,1,0,31430,3,2
51011,,51006,1,0,31450,4,2
51012,,51006,1,0,31447,5,2
51013,,51006,1,0,31443,6,2
51014,,51006,1,0,31453,7,2
51015,,51006,1,0,31444,8,2
51016,,51006,1,0,31434,9,2
51017,,51006,1,0,31448,10,2
51018,,51006,1,0,31452,11,2
51019,,51006,1,0,31433,12,2
51020,,51006,1,0,31428,13,2
51021,,51006,1,0,31445,14,2
51022,,51006,1,0,31451,15,2
51023,,51006,1,0,31431,16,2
51024,統計：擊殺最多次的軍團團隊首領,0,1,6,0,0,32
51025,,51024,1,0,31447,5,0
51026,,51024,1,0,31434,9,0
51027,,51024,1,0,31430,3,0
51028,,51024,1,0,31449,0,0
51029,,51024,1,0,31428,13,0
51030,,51024,1,0,31443,6,0
51031,,51024,1,0,31448,10,0
51032,,51024,1,0,31433,12,0
51033,,51024,1,0,31453,7,0
51034,,51024,1,0,31451,15,0
51035,,51024,1,0,31431,16,0
51036,,51024,1,0,31445,14,0
51037,,51024,1,0,31452,11,0
51038,,51024,1,0,31450,4,0
51039,,51024,1,0,31429,2,0
51040,,51024,1,0,31444,8,0
51041,,51024,1,0,31432,1,0
51042,7.0 Order Hall - DK - Pacing Mission Bucket - 2（KMS）,0,5,5,0,0,4096
51043,,51042,1,0,31698,0,0
51044,,51042,1,0,31699,1,0
51045,,51042,1,0,31700,2,0
51046,,51042,1,0,31701,3,0
51047,,51042,1,0,31702,4,0
51048,Boost 2.0 [DeathKnight|Unholy] - Special A - Death Strike,0,0,4,0,0,0
51049,死亡打擊,51048,2,0,31703,0,0
51050,7.0 Order Hall - DK - Campaign - Pacing Quest - Bucket 3 A - E（KMS）,0,5,5,0,0,4096
51051,,51050,1,0,31704,0,0
51052,,51050,1,0,31705,1,0
51053,,51050,1,0,31706,2,0
51054,,51050,1,0,31707,3,0
51055,,51050,1,0,31708,4,0
51056,成就：完成你的職業大廳戰役任務（1）,0,1,8,0,0,0
51057,,51056,1,0,30608,2,2
51058,7.0 Order Hall - Priest - Campaign - Scenario - Step 1（JAP）,0,0,4,0,0,0
51059,加入在虛空之光神殿的戰鬥。,51058,1,0,31422,0,0
51060,7.0 Order Hall - Priest - Campaign - Scenario - Step 2（JAP）,0,0,4,0,0,0
51061,殺死歐格洛斯,51060,1,0,31352,0,0
51062,殺死『噬魂者』托倫奈伊,51060,1,0,31353,1,0
51063,7.0 Order Hall - Priest - Campaign - Scenario - Step 3（JAP）,0,4,4,0,0,0
51064,摧毀燃燒軍團傳送門,51063,1,0,31355,0,0
51065,7.0 Order Hall - Priest - Campaign - Scenario - Step 4（JAP）,0,0,4,0,0,0
51066,殺死巴納札爾,51065,1,0,31354,0,0
51067,在普通或更高難度的翡翠夢魘中，在不殺死圖爾‧怒掌的情況下擊敗厄索克。,0,0,4,0,0,0
51068,,51067,1,0,31710,0,2
51069,以全人形生物隊伍完成25個世界任務（寵物戰鬥）,0,25,8,0,0,4096
51070,,51069,0,0,31711,0,0
51071,,51069,0,0,31713,1,0
51072,,51069,0,0,31714,2,0
51073,,51069,0,0,31715,3,0
51074,,51069,0,0,31716,4,0
51075,,51069,0,0,31717,5,0
51076,以全龍類隊伍完成25個世界任務（寵物戰鬥）,0,25,8,0,0,4096
51077,,51076,0,0,31718,0,0
51078,,51076,0,0,31719,1,0
51079,,51076,0,0,31720,2,0
51080,,51076,0,0,31721,3,0
51081,,51076,0,0,31722,4,0
51082,,51076,0,0,31723,5,0
51083,以全飛行生物隊伍完成25個世界任務（寵物戰鬥）,0,25,8,0,0,4096
51084,,51083,0,0,31724,0,0
51085,,51083,0,0,31725,1,0
51086,,51083,0,0,31726,2,0
51087,,51083,0,0,31727,3,0
51088,,51083,0,0,31728,4,0
51089,,51083,0,0,31729,5,0
51090,以全魔法生物隊伍完成25個世界任務（寵物戰鬥）,0,25,8,0,0,4096
51091,,51090,0,0,31730,0,0
51092,,51090,0,0,31731,1,0
51093,,51090,0,0,31732,2,0
51094,,51090,0,0,31733,3,0
51095,,51090,0,0,31734,4,0
51096,,51090,0,0,31735,5,0
51097,以全機械生物隊伍完成25個世界任務（寵物戰鬥）,0,25,8,0,0,4096
51098,,51097,0,0,31736,0,0
51099,,51097,0,0,31737,1,0
51100,,51097,0,0,31738,2,0
51101,,51097,0,0,31739,3,0
51102,,51097,0,0,31740,4,0
51103,,51097,0,0,31741,5,0
51104,以全不死生物隊伍完成25個世界任務（寵物戰鬥）,0,25,8,0,0,4096
51105,,51104,0,0,31742,0,0
51106,,51104,0,0,31743,1,0
51107,,51104,0,0,31744,2,0
51108,,51104,0,0,31745,3,0
51109,,51104,0,0,31746,4,0
51110,,51104,0,0,31747,5,0
51111,以全元素生物隊伍完成25個世界任務（寵物戰鬥）,0,25,8,0,0,4096
51112,,51111,0,0,31748,0,0
51113,,51111,0,0,31749,1,0
51114,,51111,0,0,31750,2,0
51115,,51111,0,0,31751,3,0
51116,,51111,0,0,31752,4,0
51117,,51111,0,0,31753,5,0
51118,以全小動物隊伍完成25個世界任務（寵物戰鬥）,0,25,8,0,0,4096
51119,,51118,0,0,31754,0,0
51120,,51118,0,0,31755,1,0
51121,,51118,0,0,31756,2,0
51122,,51118,0,0,31757,3,0
51123,,51118,0,0,31758,4,0
51124,,51118,0,0,31759,5,0
51125,以全野獸隊伍完成25個世界任務（寵物戰鬥）,0,25,8,0,0,4096
51126,,51125,0,0,31760,0,0
51127,,51125,0,0,31761,1,0
51128,,51125,0,0,31762,2,0
51129,,51125,0,0,31763,3,0
51130,,51125,0,0,31764,4,0
51131,,51125,0,0,31765,5,0
51139,達到榮譽等級50（A）,0,0,4,0,0,0
51140,榮譽等級50,51139,0,0,31773,0,0
51143,7.0 First Aid - Singed Note - Silvery Salve Criteria,0,3,8,0,0,4096
51144,收集銀光油膏,51143,1,0,31772,0,0
51145,膽小而致命,40411,1,0,31774,2,0
51146,龍族天下！,40411,1,0,31775,3,0
51147,拉格納羅斯，好好學著點,40411,1,0,31776,4,0
51148,成群飛行,40411,1,0,31777,5,0
51149,超強人形組合！,40411,1,0,31778,6,0
51150,魔法大師,40411,1,0,31779,7,0
51151,機械專家,40411,1,0,31780,8,0
51152,小小死靈法師,40411,1,0,31781,9,0
51153,7.0 First Aid - Singed Note - Field Pack Criteria,0,1,5,0,0,4096
51154,野戰包,51153,1,0,31782,0,0
51155,達到榮譽等級50（部落）,0,0,4,0,0,0
51156,榮譽等級50,51155,0,0,31773,0,0
51157,達到巔峰等級1,0,0,4,0,0,0
51158,達到巔峰等級1,51157,0,0,31783,0,0
51159,達到巔峰等級2,0,0,4,0,0,0
51160,達到巔峰等級2,51159,0,0,31784,0,0
51161,達到巔峰等級3,0,0,4,0,0,0
51162,達到巔峰等級3。,51161,0,0,31785,0,0
51163,7.0 Dungeon - Eye of Azshara - Challenge,0,0,4,0,0,0
51164,敵方部隊,51163,206,9,0,5,0
51165,,51164,1,0,31825,17,0
51166,,51164,2,0,31831,23,0
51167,,51164,10,0,31822,14,0
51168,,51164,1,0,31821,13,0
51169,,51164,10,0,31814,6,0
51170,,51164,4,0,31819,11,0
51171,,51164,4,0,31820,12,0
51172,,51164,4,0,31811,3,0
51173,,51164,4,0,31812,4,0
51174,,51164,10,0,31823,15,0
51175,,51164,4,0,31813,5,0
51176,,51164,1,0,31829,21,0
51177,,51164,1,0,31827,19,0
51178,,51164,10,0,31818,10,0
51179,,51164,2,0,31817,9,0
51180,,51164,1,0,31826,18,0
51181,,51164,1,0,31832,24,0
51182,,51164,10,0,31833,25,0
51183,,51164,1,0,31824,16,0
51184,,51164,4,0,31816,8,0
51185,,51164,1,0,31830,22,0
51186,,51164,2,0,31815,7,0
51187,,51164,1,0,31828,20,0
51188,深鬍子大王,51163,1,0,31692,2,0
51189,巨鱗蛇,51163,1,0,31691,3,0
51190,盤恨女士,51163,1,0,31693,1,0
51191,艾薩拉之怒,51163,1,0,31379,4,0
51192,督軍帕傑許,51163,1,0,31694,0,0
51193,達到巔峰等級4。,0,0,4,0,0,0
51194,達到巔峰等級4。,51193,0,0,31786,0,0
51195,前往奈薩里奧巢穴，用蒐集控指南拓印所有有名字的蝸牛。,0,0,4,0,0,0
51196,收集阿亮的拓印,51195,1,0,31787,0,0
51197,在軍臨天下第1季中贏得100場（3v3）競技場或40場積分戰場（部落）,0,1,8,0,0,0
51198,在軍臨天下第1季中贏得100場競技場（3v3）,51197,100,0,31788,0,1
51199,在軍臨天下第1季中贏得40場積分戰場比賽,51197,40,0,31789,1,1
51200,在軍臨天下第1季中贏得100場（3v3）競技場或40場積分戰場（聯盟）,0,1,8,0,0,0
51201,在軍臨天下第1季中贏得40場積分戰場比賽,51200,40,0,31789,1,1
51202,在軍臨天下第1季中贏得100場競技場（3v3）,51200,100,0,31788,0,1
51203,收集渦霸的拓印,51195,1,0,31790,1,0
51204,收集咻啪的拓印,51195,1,0,31791,2,0
51205,收集火速小子的拓印,51195,1,0,31792,3,0
51206,收集彈彈的拓印,51195,1,0,31793,4,0
51207,收集黏答答的拓印,51195,1,0,31794,5,0
51208,由軍臨天下競技場第1季獲得復仇鬥士坐騎。,0,1,8,0,0,0
51209,,51208,0,0,31796,1,2
51210,復仇鬥士風暴龍,51208,1,0,31795,0,2
51211,由軍臨天下競技場第2季獲得無畏鬥士坐騎。,0,1,8,0,0,0
51212,無畏鬥士風暴龍,51211,0,0,31798,1,2
51213,無畏鬥士風暴龍,51211,1,0,31797,0,2
51214,由軍臨天下競技場第3季獲得冷酷鬥士坐騎。,0,1,8,0,0,0
51215,冷酷鬥士風暴龍,51214,1,0,31799,0,2
51216,冷酷鬥士風暴龍,51214,0,0,31800,1,2
51217,由軍臨天下競技場第4季獲得威猛鬥士坐騎。,0,1,8,0,0,0
51218,威猛鬥士風暴龍,51217,1,0,36517,0,2
51219,威猛鬥士風暴龍,51217,0,0,31801,1,2
51220,在軍臨天下第2季中贏得100場（3v3）競技場或40場積分戰場（部落）,0,1,8,0,0,0
51221,在軍臨天下第2季中贏得40場積分戰場比賽,51220,40,0,31803,1,1
51222,在軍臨天下第2季中贏得100場競技場（3v3）,51220,100,0,31802,0,1
51223,在軍臨天下第2季中贏得100場（3v3）競技場或40場積分戰場（聯盟）,0,1,8,0,0,0
51224,在軍臨天下第2季中贏得40場積分戰場比賽,51223,40,0,36522,1,1
51225,在軍臨天下第2季中贏得100場競技場（3v3）,51223,100,0,36521,0,1
51226,在軍臨天下第3季中贏得100場（3v3）競技場或40場積分戰場（部落）,0,1,8,0,0,0
51227,在軍臨天下第3季中贏得40場積分戰場比賽,51226,40,0,31805,1,1
51228,在軍臨天下第3季中贏得100場競技場（3v3）,51226,100,0,31804,0,1
51229,在軍臨天下第3季中贏得100場（3v3）競技場或40場積分戰場（聯盟）,0,1,8,0,0,0
51230,在軍臨天下第3季中贏得40場積分戰場比賽,51229,40,0,31805,1,1
51231,在軍臨天下第3季中贏得100場競技場（3v3）,51229,100,0,31804,0,1
51232,在軍臨天下第4季中贏得100場（3v3）競技場或40場積分戰場（部落）,0,1,8,0,0,0
51233,在軍臨天下第4季中贏得40場積分戰場比賽,51232,40,0,31810,1,1
51234,在軍臨天下第4季中贏得100場競技場（3v3）,51232,100,0,31809,0,1
51235,在軍臨天下第4季中贏得100場（3v3）競技場或40場積分戰場（聯盟）,0,1,8,0,0,0
51236,在軍臨天下第4季中贏得40場積分戰場比賽,51235,40,0,31810,1,1
51237,在軍臨天下第4季中贏得100場競技場（3v3）,51235,100,0,31809,0,1
51238,在蘇拉瑪爾幫助月之守衛,0,1,8,0,0,4096
51239,在蘇拉瑪爾幫助月之守衛,51238,1,0,31836,0,0
51240,到蘇拉瑪爾救出首席秘法師薩莉瑟拉,0,1,8,0,0,4096
51241,到蘇拉瑪爾救出首席秘法師薩莉瑟拉,51240,1,0,31837,0,0
51242,到蘇拉瑪爾救出首席秘法師薩莉瑟拉,0,1,8,0,0,4096
51243,到蘇拉瑪爾救出首席秘法師薩莉瑟拉,51242,1,0,31838,0,0
51244,,51164,4,0,31834,26,0
51245,,51164,4,0,31835,27,0
51246,7.0 Dungeon - Eye of Azshara - Challenge（More Trash）,0,0,4,0,0,0
51247,督軍帕傑許,51246,1,0,31694,0,0
51248,敵方部隊,51246,242,9,0,5,0
51249,,51248,4,0,31811,0,0
51250,,51248,4,0,31812,1,0
51251,,51248,4,0,31813,2,0
51252,,51248,10,0,31814,3,0
51253,,51248,2,0,31815,4,0
51254,,51248,4,0,31816,5,0
51255,,51248,2,0,31817,6,0
51256,,51248,10,0,31818,7,0
51257,,51248,4,0,31819,8,0
51258,,51248,4,0,31820,9,0
51259,,51248,1,0,31821,10,0
51260,,51248,10,0,31822,11,0
51261,,51248,4,0,31834,23,0
51262,,51248,10,0,31823,12,0
51263,,51248,1,0,31825,14,0
51264,,51248,1,0,31824,13,0
51265,,51248,1,0,31827,16,0
51266,,51248,1,0,31826,15,0
51267,,51248,1,0,31828,17,0
51268,,51248,1,0,31830,19,0
51269,,51248,1,0,31829,18,0
51270,,51248,2,0,31831,20,0
51271,,51248,4,0,31835,24,0
51272,,51248,10,0,31833,22,0
51273,,51248,1,0,31832,21,0
51274,艾薩拉之怒,51246,1,0,31379,4,0
51275,巨鱗蛇,51246,1,0,31691,3,0
51276,深鬍子大王,51246,1,0,31692,2,0
51277,盤恨女士,51246,1,0,31693,1,0
51278,7.0 Artifacts - Appearance - PvE - VoTW - Defeat Cordana Felsong - GJC,0,0,4,0,0,4096
51279,擊敗寇達娜‧魔歌,51278,1,0,31839,0,0
51280,7.0 Artifacts - Appearance - PvE - The Arcway - Defeat Advisor Vandros - GJC,0,0,4,0,0,4096
51281,擊敗諫言者凡卓斯,51280,1,0,31840,0,0
51282,《鬥陣特攻》典藏版寵物溫斯頓寶寶的擁有者,0,1,8,0,0,0
51283,,51282,1,0,31852,0,2
51284,Artifacts - At Least 1 Acquision Line Completed（CSA）,0,1,8,0,0,0
51285,死亡騎士，穢邪,51284,1,0,31842,0,0
51286,死亡騎士，穢邪,51284,1,0,31843,1,0
51287,死亡騎士，血魄,51284,1,0,31844,2,0
51288,死亡騎士，冰霜,51284,1,0,31845,3,0
51289,惡魔獵人，災虐,51284,1,0,31846,4,0
51290,惡魔獵人，災虐,51284,1,0,31847,5,0
51291,惡魔獵人，復仇,51284,1,0,31848,6,0
51292,惡魔獵人，復仇,51284,1,0,31850,7,0
51293,德魯伊，平衡,51284,1,0,31851,8,0
51294,德魯伊，守護者,51284,1,0,31853,9,0
51295,德魯伊，恢復,51284,1,0,31854,10,0
51296,德魯伊，野性戰鬥,51284,1,0,31855,11,0
51297,獵人，野獸控制,51284,1,0,31856,12,0
51298,獵人，射擊,51284,1,0,31857,13,0
51299,獵人，生存,51284,1,0,31858,14,0
51300,法師，秘法,51284,1,0,31859,15,0
51301,法師，火焰,51284,1,0,31860,16,0
51302,法師，冰霜,51284,1,0,31861,17,0
51303,武僧，釀酒,51284,1,0,31862,18,0
51304,武僧，織霧,51284,1,0,31863,19,0
51305,武僧，御風,51284,1,0,31864,20,0
51306,聖騎士，神聖,51284,1,0,31865,21,0
51307,聖騎士，防護,51284,1,0,31866,22,0
51308,聖騎士，懲戒,51284,1,0,31867,23,0
51309,牧師，戒律,51284,1,0,31868,24,0
51310,牧師，神聖,51284,1,0,31869,25,0
51311,牧師，暗影,51284,1,0,31870,26,0
51312,盜賊，刺殺,51284,1,0,31871,27,0
51313,盜賊，戰鬥,51284,1,0,31872,29,0
51314,盜賊，敏銳,51284,1,0,31873,30,0
51315,薩滿，元素,51284,1,0,31887,31,0
51316,薩滿，增強,51284,1,0,31888,32,0
51317,薩滿，恢復,51284,1,0,31889,33,0
51318,術士，痛苦,51284,1,0,31891,34,0
51319,術士，痛苦,51284,1,0,31892,35,0
51320,術士，惡魔學識,51284,1,0,31893,36,0
51321,術士，毀滅,51284,1,0,31894,37,0
51322,戰士，武器,51284,1,0,31895,38,0
51323,戰士，狂怒,51284,1,0,31896,39,0
51324,收集小手冊,0,0,4,0,0,0
51325,散裂的小手冊,51324,1,0,31874,0,0
51326,磨損的小手冊,51324,1,0,31875,1,0
51327,潮濕的小手冊,51324,1,0,31876,2,0
51328,破碎的小手冊,51324,1,0,31877,3,0
