ID,ZoneName,AreaName_lang,ContinentID,ParentAreaID,AreaBit,SoundProviderPref,SoundProviderPrefUnderwater,AmbienceID,UwAmbience,ZoneMusic,UwZoneMusic,IntroSound,UwIntroSound,FactionGroupMask,Ambient_multiplier,MountFlags,PvpCombatWorldStateID,WildBattlePetLevelMin,WildBattlePetLevelMax,WindSettingsID,ContentTuningID,Flags[0],Flags[1],LiquidTypeID[0],LiquidTypeID[1],LiquidTypeID[2],LiquidTypeID[3]
7095,WreckedCaravan,車隊殘骸,1116,6755,5720,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,68,1073741888,8192,0,0,0,0
7096,garrisonffrhorde1,$n的哨站,1116,7004,5721,96,0,1231,0,1448,0,0,0,0,0.15,15,-1,0,0,0,64,1073741923,48,0,0,0,0
7097,PHAllianceGarrisonOutpost,烏瑞恩堡,1116,6662,5722,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,66,1073741888,8192,0,0,0,0
7098,VoljinsPride,沃金之傲,1116,6662,5723,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,66,1073741888,8192,0,0,0,0
7099,Ashran,戰爭之矛前哨站,1191,8485,5724,0,0,0,675,1447,0,0,0,0,0.15,13,-1,0,0,0,755,1090519104,0,0,0,0,0
7100,AshranAlliancePVPBase,暴風之盾堡壘,1191,8485,5725,0,0,0,0,1446,0,0,0,0,0.15,13,-1,0,0,0,755,1090519104,0,0,0,0,0
7103,garrisonffrhorde3,$n的要塞,1116,7004,5728,96,0,1231,0,1448,0,0,0,0,0.15,15,-1,0,0,0,64,1073758304,48,0,0,0,0
7104,garrisonffrhorde4,$n的4級部落要塞,1116,7004,5729,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,64,1073745984,32,0,0,0,0
7105,RangariOverlook,遊俠瞰臺,1116,6755,5730,96,0,1192,0,0,0,0,0,0,0.15,15,-1,0,0,0,68,1073741888,8192,0,0,0,0
7107,HillsbradFoothills2,希爾斯布萊德丘陵(南海鎮與塔倫米爾),1280,0,5732,0,0,31,0,1,0,0,0,0,0.6,13,-1,0,0,0,973,67190800,0,0,0,0,0
7109,OvergrownOutpost,永茂林,1279,0,5734,86,0,1298,675,1533,0,1137,0,0,0,13,-1,0,0,0,275,0,12,0,0,0,0
7110,TheUndergrowth,灌木林地,1116,6722,5735,0,0,0,0,1467,0,0,0,0,0.15,15,-1,0,0,0,67,1073741888,8192,0,0,0,0
7111,CrowsCrossing,烏鴉鉤,1116,6722,5736,0,0,0,0,1467,0,0,0,0,0.15,15,-1,0,0,0,67,1073741888,8192,0,0,0,0
7112,FrostwolfOverlook,霜狼瞰臺,1116,6662,5737,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,66,1073741888,0,0,0,0,0
7113,WolfsStandScenario,霜狼陣地,1116,6720,5738,0,0,0,0,1479,0,0,0,0,0.15,15,-1,0,0,0,64,1073741888,8192,0,0,0,0
7114,AuchenaiPrecipice,奧奇奈絕壁,1116,6662,5739,0,0,0,0,1501,0,0,0,0,0.15,15,-1,0,0,0,66,1073741888,0,0,0,0,0
7115,Zangarra,贊格拉,1116,6662,5740,84,0,400,0,1561,0,0,0,0,0.15,15,-1,0,0,0,66,1073741888,0,0,0,0,0
7116,Elodor,埃羅多爾,1116,6719,5741,0,0,0,0,1457,0,0,0,0,0.15,15,-1,0,0,0,63,1073741888,8192,0,0,0,0
7117,ElodorFields,埃羅多爾農場,1116,6719,5742,0,0,0,0,1457,0,0,0,0,0.15,15,-1,0,0,0,63,1073741888,8192,0,0,0,0
7118,FeyLanding,靈光平臺,1116,6719,5743,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,63,1073741888,8192,0,0,0,0
7119,RangaariEnclave,遊俠營地,1116,6719,5744,0,0,400,1232,0,0,0,0,0,0.15,15,-1,0,0,0,63,1073741888,8192,0,0,0,0
7120,AltarofShatar,薩塔祭壇,1116,6719,5745,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,63,1073741888,8192,0,0,0,0
7121,ExarchsRise,主教高崗,1116,6719,5746,0,0,0,0,1457,0,0,0,0,0.15,15,-1,0,0,0,63,1073741888,8192,0,0,0,0
7122,ArborGlen,艾博谷地,1116,6719,5747,96,0,1150,0,1457,0,0,0,0,0.15,15,-1,0,0,0,63,1073741888,8192,0,0,0,0
7123,Hallvalor,哈瓦洛,1116,6755,5748,96,0,1217,0,1495,0,0,0,0,0.15,15,-1,0,0,0,68,1073741888,8192,0,0,0,0
7124,TheMastersCavern,宗師會所,1116,6755,5749,96,0,1192,0,0,0,0,0,0,0.15,15,-1,0,0,0,68,1073758272,8192,0,0,0,0
7125,Shadowglade,暗影林地,1116,6722,5750,0,0,0,0,1467,0,0,0,0,0.15,15,-1,0,0,0,67,1073741888,8192,0,0,0,0
7126,ShatteredHandCamp,刺疤營地,1116,6722,5751,0,0,1180,0,1467,0,0,0,0,0.15,15,-1,0,0,0,67,1073741888,8192,0,0,0,0
7127,VeilAkraz,維爾阿卡拉茲,1116,6722,5752,0,0,0,0,1467,0,0,0,0,0.15,15,-1,0,0,0,67,1073741888,8192,0,0,0,0
7128,RaidersHideout,劫掠者藏匿處,1116,6720,5753,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,64,1073741888,8192,0,0,0,0
7129,TarThogBridge,塔索格橋,1265,7025,5754,84,0,1225,0,1431,0,0,0,0,0.15,13,-1,0,0,0,178,1073741888,0,0,0,0,0
7130,BladefistRise,刃拳高地,1265,7025,5755,84,0,1225,0,1432,0,0,0,0,0.15,13,-1,0,0,0,178,1073741888,0,0,0,0,0
7131,GordalFortress,戈杜爾堡壘,1116,6662,5756,84,0,1300,0,1505,0,0,0,0,0.15,15,-1,0,0,0,66,1073741888,8192,0,0,0,0
7132,TaladorMaraadsBivouac,救贖高崗,1116,6662,5757,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,66,1073741888,8192,0,0,0,0
7133,DurotansGrasp,杜洛坦之握,1116,6662,5758,0,0,397,0,0,0,0,0,0,0.15,15,-1,0,0,0,66,1073741888,8192,0,0,0,0
7134,TaladorDrakasDen,德拉卡之穴,1116,6662,5759,0,0,397,0,0,0,0,0,0,0.15,15,-1,0,0,0,66,1073741888,8192,0,0,0,0
7135,TaladorMountVolwrath,沃拉斯山,1116,6662,5760,0,0,397,0,0,0,0,0,0,0.15,15,-1,0,0,0,66,1073741888,8192,0,0,0,0
7136,TaladorDraxensWorkshop,德拉克森工坊,1116,6662,5761,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,66,1073741888,0,0,0,0,0
7138,TaladorTraksRise,特拉克高崗,1116,6662,5762,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,66,1073741888,0,0,0,0,0
7139,ElementalPlateauDraenor,元素高原,1116,6755,5763,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,68,1073741888,8192,0,0,0,0
7140,BloodmaneValley,血鬃山谷,1116,6722,5764,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,67,1073741888,8192,0,0,0,0
7141,ArchofShatar,薩塔之門,1116,6662,5765,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,66,1073741888,0,0,0,0,0
7142,Ravenspeakercamp,鴉語者之巢,1116,6722,5766,0,0,0,0,1467,0,0,0,0,0.15,15,-1,0,0,0,67,1073741888,8192,0,0,0,0
7143,GnarlwoodPass,瘤木小徑,1116,6722,5767,0,0,0,0,1467,0,0,0,0,0.15,15,-1,0,0,0,67,1073741888,8192,0,0,0,0
7144,BlademoonBloom,刃月茂林,1116,6719,5768,96,0,1248,0,1460,0,0,0,0,0.15,15,-1,0,0,0,63,1073741888,8192,0,0,0,0
7145,SethekkHollow,塞司克谷地,1116,6722,5769,0,0,1258,0,1468,0,0,0,0,0.15,15,-1,0,0,0,67,1073741888,8192,0,0,0,0
7146,BonesofSethe,塞司遺骨,1116,6722,5770,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,67,1073741888,8192,0,0,0,0
7147,TheBrokenSpire,橫斷峰,1116,6722,5771,96,0,1258,0,1467,0,0,0,0,0.15,15,-1,0,0,0,67,1073741888,8192,0,0,0,0
7148,DaggerjawIntrusion,刃顎掠劫地,1116,6662,5772,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,66,1073741888,8192,0,0,0,0
7149,RedZangar,緋紅沼澤,1116,6721,5773,0,0,403,1232,1477,0,0,0,0,0.15,15,-1,0,0,0,65,1073741888,0,0,0,0,0
7150,ShadowfallCanyon,歐夏剛,1116,6755,5774,0,0,0,0,1490,0,1128,0,0,0.15,15,-1,0,0,0,68,1073741888,8192,0,0,0,0
7151,ShadowfallCanyon,幽魂林,1116,6755,5775,96,0,1313,0,1490,0,0,0,0,0.15,15,-1,0,0,0,68,1073741888,8192,0,0,0,0
7152,NaiellasWatch,奈艾麗崗哨,1116,6721,5776,86,0,1251,675,1474,0,0,0,0,0.15,15,-1,0,0,0,65,1073741888,8192,0,0,0,0
7153,WildwoodWash,荒林小徑,1116,6721,5777,96,0,1251,675,1474,0,0,0,0,0.15,15,-1,0,0,0,65,1073741888,8192,0,0,0,0
7154,DrywindGorge,焚風峽谷,1116,6721,5778,0,0,0,0,1475,0,0,0,0,0.15,15,-1,0,0,0,65,1073741888,0,0,0,0,0
7155,ValleyOfDestruction,毀滅之谷,1116,6721,5779,96,0,0,0,1475,0,0,0,0,0.15,15,-1,0,0,0,65,1073741888,0,0,0,0,0
7156,AnguishPoint,苦痛崗哨,1116,6755,5780,96,0,1219,0,0,0,0,0,0,0.15,15,-1,0,0,0,68,1073741888,8192,0,0,0,0
7157,KhadgarsTower,卡德加之塔,1116,6662,5781,84,0,400,0,0,0,0,0,0,0.15,15,-1,0,0,0,66,1073741920,8192,0,0,0,0
7158,Highpass,高地之路,1116,6721,5782,96,0,1251,675,0,0,0,0,0,0.15,15,-1,0,0,0,65,1075839040,8192,0,0,0,0
7159,Frondfall,蕨葉坡,1116,6721,5783,96,0,1251,675,1474,0,0,0,0,0.15,15,-1,0,0,0,65,1073741888,8192,0,0,0,0
7160,FissureOfFury,怒之裂口,1116,6721,5784,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,65,1073758272,0,0,0,0,0
7161,TheDraakorium,達克瑞姆,1116,6719,5785,0,0,0,0,1457,0,0,0,0,0.15,15,-1,0,0,0,63,1073741888,8192,0,0,0,0
7162,PinchwhistleGearworks,急嘯零件廠,1116,6722,5786,96,0,1180,675,1466,0,0,0,0,0.15,15,-1,0,0,0,67,1073741888,8192,0,0,0,0
7163,PinchwhistlePoint,急嘯角,1116,6722,5787,0,0,1290,0,1466,0,0,0,0,0.15,15,-1,0,0,0,67,1073741888,8192,0,0,0,0
7164,WreckoftheMotherLode,母礦號的殘骸,1116,6722,5788,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,67,1073741888,8192,0,0,0,0
7165,FionasCaravan,菲歐娜的馬車,1116,6719,5789,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,63,1073741888,8192,0,0,0,0
7166,HighpassLoggingCamp,高地之路鋸木廠,1116,6721,5790,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,65,1073742912,0,0,0,0,0
7167,ElodorDig,埃羅多爾挖掘場,1116,6719,5791,0,0,0,0,1457,0,0,0,0,0.15,15,-1,0,0,0,63,1073741888,8192,0,0,0,0
7168,TerrorsCave,恐懼洞穴,1116,6755,5792,96,0,1192,0,0,0,0,0,0,0.15,15,-1,0,0,0,68,1073758272,8192,0,0,0,0
7169,TheSoulEngine,靈魂核心,1265,7025,5793,84,0,1222,0,0,0,0,0,0,0.15,13,-1,0,0,0,178,1073741888,0,0,0,0,0
7170,zzOldSunderedPass,zzOld - Sundered Pass,1116,6721,5794,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,65,1073741888,8192,0,0,0,0
7171,HeartofFen,沼澤之心,1116,6721,5795,0,0,403,1232,1477,0,0,0,0,0.15,15,-1,0,0,0,65,1073741888,8192,0,0,0,0
7172,ShadowfallCanyon,墜影峽谷,1116,6755,5796,82,0,25,0,1494,0,0,0,0,0.15,15,-1,0,0,0,68,1073741888,8192,0,0,0,0
7173,EventideLanding,靜潮臺,1116,6719,5797,96,0,1150,0,0,0,0,0,0,0.15,15,-1,0,0,0,63,1073741888,8192,0,0,0,0
7175,TaladorKetyasHideaway,可緹雅藏匿處,1116,6662,5799,0,0,397,0,0,0,0,0,0,0.15,15,-1,0,0,0,66,1073741888,8192,0,0,0,0
7176,GordalFoothills,戈杜爾丘陵,1116,6662,5800,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,66,1073741888,8192,0,0,0,0
7177,GorgersBurrow,巨吞地穴,1116,6721,5801,0,0,403,1232,0,0,0,0,0,0.15,0,-1,0,0,0,65,1073741888,8192,0,0,0,0
7178,RexxarsRefuge,雷克薩營地,1116,6721,5802,0,0,403,1232,0,0,0,0,0,0.15,0,-1,0,0,0,65,1073741888,8192,0,0,0,0
7179,ThroneoftheWitchLord,巫王之座,1116,6662,5803,0,0,0,0,1505,0,0,0,0,0.15,15,-1,0,0,0,66,1073741888,8192,0,0,0,0
7180,TalonWatch,鴉爪崗哨,1116,6722,5804,0,0,1258,0,0,0,0,0,0,0.15,15,-1,0,0,0,67,1073741888,8192,0,0,0,0
7181,LithicsRest,莉斯克之眠,1116,6722,5805,0,0,1258,0,0,0,0,0,0,0.15,15,-1,0,0,0,67,1073741888,8192,0,0,0,0
7182,TalonAltar,鴉爪祭壇,1116,6722,5806,0,0,0,0,1467,0,0,0,0,0.15,15,-1,0,0,0,67,1073741888,8192,0,0,0,0
7183,BreakersCrown,破源者之冠,1116,6721,5807,0,0,403,1232,1475,0,0,0,0,0.15,15,-1,0,0,0,65,1073741888,8192,0,0,0,0
7184,zzOldImperialRoad,zzOld - Imperial Road,1116,6721,5808,84,0,1244,675,0,0,0,0,0,0.15,15,-1,0,0,0,65,1073741888,8192,0,0,0,0
7185,MoirasReach,茉艾拉堡壘,1116,6721,5809,75,0,1257,675,0,0,0,0,0,0.15,0,-1,0,0,0,65,1073741888,8192,0,0,0,0
7186,Mokgor,摩克戈爾,1116,6755,5810,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,68,1073741888,8192,0,0,0,0
7187,Kagah,卡格拉,1116,6755,5811,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,68,1073741888,8192,0,0,0,0
7188,Graah,格拉阿,1116,6755,5812,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,68,1073741888,8192,0,0,0,0
7189,ShrineofOthaar,奧薩爾神殿,1116,6719,5813,96,0,1149,0,0,0,0,0,0,0.15,15,-1,0,0,0,63,1073758272,8192,0,0,0,0
7190,DionorsDemise,迪歐諾之劫,1116,6721,5814,96,0,1252,1232,1475,0,0,0,0,0.15,15,-1,0,0,0,65,1073741888,8192,0,0,0,0
7191,Talador,塔拉多爾,1116,6662,5815,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,66,1073741888,0,0,0,0,0
7192,TheUnderbelly,內城區,1228,6996,5816,0,0,0,0,1550,0,0,0,0,0.15,13,-1,0,0,0,1038,1073741824,12,0,0,0,0
7193,MarketDistrict,市集區,1228,6996,5817,0,0,0,0,1549,0,0,0,0,0.15,13,-1,0,0,0,1038,1073741824,12,0,0,0,0
7194,TheImperatorsFavor,統治者之賜,1228,6996,5818,0,0,0,0,1553,0,0,0,0,0.15,13,-1,0,0,0,1038,1073741824,12,0,0,0,0
7195,StrandsoftheEmpire,戈利安海灘,1228,6996,5819,96,0,1306,0,1551,0,0,0,0,0.15,13,-1,0,0,0,1038,1073741824,12,0,0,0,0
7196,HighmaulPathofVictors,勝者之路,1228,6996,5820,0,0,0,0,1548,0,0,0,0,0.15,13,-1,0,0,0,1038,1073741824,12,0,0,0,0
7197,SpiresHordeOutpost,落斧堡,1116,6722,5821,0,0,0,0,1487,0,0,0,0,0.15,15,-1,0,0,0,67,1073741888,8192,0,0,0,0
7198,Southport,南埠,1116,6722,5822,0,0,0,0,1486,0,0,0,0,0.15,15,-1,0,0,0,67,1073741888,8192,0,0,0,0
7199,ApexisExcavation,頂尖挖掘場,1116,6722,5823,0,0,0,0,1465,0,0,0,0,0.15,15,-1,0,0,0,67,1073741888,8192,0,0,0,0
7200,Auchindoun,奧齊頓,1116,6662,5824,0,0,0,0,1502,0,0,0,0,0.15,15,-1,0,0,0,66,1073741888,0,0,0,0,0
7201,AshranOgreTower,蠻卒高崗,1191,8485,5825,0,0,0,0,0,0,0,0,0,0.15,13,-1,0,0,0,755,1073741888,0,0,0,0,0
7202,TheWrithingMire,苦痛泥潭,1116,6722,5826,0,0,0,1232,1470,0,0,0,0,0.15,15,-1,0,0,0,67,1073741888,8192,0,0,0,0
7203,ShadowfallCanyon,蒼白地穴,1116,6755,5827,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,68,1073758272,8192,0,0,0,0
7204,ShadowfallCanyon,那魯聖所,1116,6755,5828,0,0,0,0,0,0,0,0,0,0.15,0,-1,0,0,0,68,1073741888,8192,0,0,0,0
7205,GromkarGulch,格羅姆卡峽谷,1116,6721,5829,84,0,0,0,1475,0,0,0,0,0.15,15,-1,0,0,0,65,1073741888,0,0,0,0,0
7206,LonelyFalls,寂寞瀑布,1116,6755,5830,96,0,1313,0,0,0,0,0,0,0.15,15,-1,0,0,0,68,1073741888,8192,0,0,0,0
7207,ApexisChamber,頂尖之廳,1116,6722,5831,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,67,1073741888,8192,0,0,0,0
7208,TheBrinyBarnacle,海藤壺,1116,6722,5832,69,0,1295,0,0,0,0,0,0,0.15,15,-1,0,0,0,67,1073741888,0,0,0,0,0
7209,BladespireFortress,劍刃大橋,1116,6720,5833,84,0,0,0,1519,0,0,0,0,0.15,15,-1,0,0,0,64,1073741888,0,0,0,0,0
7210,garrisonffrhorde2,$n的要塞,1116,7004,5834,0,0,1231,0,1448,0,0,0,0,0.15,15,-1,0,0,0,64,1073741920,48,0,0,0,0
7211,garrisonsmvalliance2,$n的要塞,1116,7078,5835,96,0,1149,0,1451,0,0,0,0,0.15,15,-1,0,0,0,63,1073741920,48,0,0,0,0
7212,PattyMackTestArea,PattyMack Test Area,451,22,5836,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,798,1073741888,0,0,0,0,0
7213,DefenseofKarabor,花園廣場,1116,6719,5837,84,0,1235,0,0,0,0,0,0,0.15,13,-1,0,0,0,63,1073741824,0,0,0,0,0
7214,DefenseofKarabor,噴泉廣場,1116,6719,5838,84,0,1235,0,0,0,0,0,0,0.15,13,-1,0,0,0,63,1073741824,0,0,0,0,0
7215,MoonlitShore,月光海岸,1116,6719,5839,0,0,0,1232,0,0,0,0,0,0.15,15,-1,0,0,0,63,1073741888,8192,0,0,0,0
7216,GreatTreeValuundira,聖樹瓦倫狄拉,1116,6719,5840,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,63,1073741888,8192,0,0,0,0
7217,GatesofGrommasharScenario,葛羅瑪夏之門,1116,6755,5841,96,0,1219,0,1491,0,0,0,0,0.15,15,-1,0,0,0,68,1073741888,0,0,0,0,0
7218,GrommasharScenario,葛羅瑪夏,1116,6755,5842,96,0,1219,0,1491,0,0,0,0,0.15,15,-1,0,0,0,68,1073741888,8192,0,0,0,0
7219,SporemistShallows,孢子霧淺灘,1116,6722,5843,0,0,1266,1232,1470,0,0,0,0,0.15,15,-1,0,0,0,67,1073741888,8192,0,0,0,0
7220,ForgottenShore,遺忘海岸,1116,6719,5844,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,63,1073741888,8192,0,0,0,0
7221,IsleofShadows,影子島,1116,6719,5845,0,0,0,0,1454,0,0,0,0,0.15,15,-1,0,0,0,63,1073741888,8192,0,0,0,0
7222,AdmiralTaylorsFarm,泰勒上將的農場,1116,6722,5846,0,0,0,0,1469,0,0,0,0,0.15,15,-1,0,0,0,67,1073741888,0,0,0,0,0
7223,BlackAltarofXantish,克薩迪斯黑祭壇,1116,6719,5847,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,63,1073741888,8192,0,0,0,0
7224,Tangleheart,密林之心,1116,6721,5848,0,0,1244,1232,1474,0,0,0,0,0.15,15,-1,0,0,0,65,1073741888,8192,0,0,0,0
7225,Umbrafen,昂布拉凡,1116,6719,5849,0,0,400,1232,1461,0,0,0,0,0.15,15,-1,0,0,0,63,1073741888,8192,0,0,0,0
7226,EastwindGulch,東風峽谷,1116,6755,5850,96,0,1192,0,0,0,0,0,0,0.15,15,-1,0,0,0,68,1073741888,8192,0,0,0,0
7227,SkysongLakeDraenor,天歌湖,1116,6755,5851,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,68,1073741888,8192,0,0,0,0
7228,VileCavern,污穢洞穴,1116,6719,5852,0,0,0,0,1459,0,0,0,0,0.15,0,-1,0,0,0,63,1107296256,8192,0,0,0,0
7229,DoNotModifyAllianceTownHallPlaceHolder,市政廳,1116,0,5853,0,0,0,0,1453,0,0,0,0,0.15,15,-1,0,0,0,302,64,0,0,0,0,0
7230,DoNotModifyHordeTownHallPlaceHolder,議事廳,1116,0,5854,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,302,64,0,0,0,0,0
7231,SwamplightTrail,水光小徑,1116,6719,5855,96,0,1150,0,1460,0,0,0,0,0.15,15,-1,0,0,0,63,1073741888,8192,0,0,0,0
7232,DryboneHollow,枯骨之地,1116,6719,5856,96,0,1151,0,0,0,0,0,0,0.15,15,-1,0,0,0,63,1073741888,8192,0,0,0,0
7233,FrostanglerBay,霜釣海灣,1116,6720,5857,0,0,0,1232,1520,0,0,0,0,0.15,15,-1,0,0,0,64,1073741888,0,0,0,0,0
7234,ColdSnapCoast,冰咬海岸,1116,6720,5858,0,0,0,1232,0,0,0,0,0,0.15,15,-1,0,0,0,64,1073741888,0,0,0,0,0
7235,ColossalDepths,瀚海深淵,1116,6720,5859,0,0,0,1232,1520,0,0,0,0,0.15,15,-1,0,0,0,64,1073741888,0,0,0,0,0
7236,TorgorothsTooth,托葛羅斯之牙,1116,6720,5860,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,64,1073741888,0,0,0,0,0
7237,BloodmaulLanding,血槌灘頭,1116,6720,5861,0,0,0,0,1473,0,0,0,0,0.15,15,-1,0,0,0,64,1073741888,0,0,0,0,0
7238,IronSea,鋼鐵之海,1116,6720,5862,0,0,0,0,1520,0,0,0,0,0.15,15,-1,0,0,0,64,1073741888,0,0,0,0,0
7239,ZangarSea,贊格海,1116,6720,5863,0,0,0,1232,1520,0,0,0,0,0.15,15,-1,0,0,0,64,1073741888,0,0,0,0,0
7241,SouthwindInlet,南風灣,1116,6720,5865,0,0,0,1232,1520,0,0,0,0,0.15,15,-1,0,0,0,64,1073741888,0,0,0,0,0
7242,ThePaleCove,蒼白海灣,1116,6720,5866,0,0,0,1232,1520,0,0,0,0,0.15,15,-1,0,0,0,64,1073741888,0,0,0,0,0
7243,FrostboarPoint,霜豬岬,1116,6720,5867,0,0,0,1232,0,0,0,0,0,0.15,15,-1,0,0,0,64,1073741888,0,0,0,0,0
7244,FrostbiteDeep,霜凍深海,1116,6720,5868,0,0,0,1232,1520,0,0,0,0,0.15,15,-1,0,0,0,64,1073741888,0,0,0,0,0
7245,AtagarPromontory,阿塔加爾海岬,1116,6720,5869,0,0,0,0,1482,0,0,0,0,0.15,15,-1,0,0,0,64,1140867136,0,0,0,0,0
7246,GloomshadeCove,幽蔭海灣,1116,6719,5870,96,0,1151,0,1459,0,0,0,0,0.15,15,-1,0,0,0,63,1073741888,8192,0,0,0,0
7247,OzgorsLaunch,奧茲格水濱,1116,6720,5871,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,64,1073741888,0,0,0,0,0
7248,ThromvarLanding,索姆瓦灘頭,1116,6720,5872,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,64,1073741888,0,0,0,0,0
7249,ShadowmoonCape,影月角,1116,6719,5873,96,0,1151,0,0,0,0,0,0,0.15,15,-1,0,0,0,63,1073741888,8192,0,0,0,0
7250,UmbrafenPoint,昂布拉凡角,1116,6719,5874,96,0,1151,1232,1461,0,0,0,0,0.15,15,-1,0,0,0,63,1073741888,8192,0,0,0,0
7251,OrunaiBay,奧魯納海灣,1116,6662,5875,0,0,0,1232,1560,0,0,0,0,0.15,15,-1,0,0,0,66,1073741888,8192,0,0,0,0
7252,OrunaiDelta,奧魯納三角洲,1116,6662,5876,0,0,0,1232,0,0,0,0,0,0.15,15,-1,0,0,0,66,1073741888,8192,0,0,0,0
7253,ShadowmoonRise,影月峭壁,1116,6719,5877,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,63,1073741888,8192,0,0,0,0
7255,ZangarSeaNagrand,贊格海,1116,6755,5879,0,0,0,1232,1560,0,0,0,0,0.15,15,-1,0,0,0,68,1073741888,0,0,0,0,0
7256,DarktideStrait,暗潮海峽,1116,6719,5880,0,0,0,1232,0,0,0,0,0,0.15,15,-1,0,0,0,63,1073741888,8192,0,0,0,0
7257,GlacierBay,冰川海灣,1116,6720,5881,0,0,0,1232,1520,0,0,0,0,0.15,15,-1,0,0,0,64,1073741888,0,0,0,0,0
7258,TheEvanescentSea,消逝之海,1116,6719,5882,0,0,0,1232,1560,0,0,0,0,0.15,15,-1,0,0,0,63,1073741888,8192,0,0,0,0
7259,IronSeaGorgrond,鋼鐵之海,1116,6721,5883,0,0,0,0,1473,0,0,0,0,0.15,15,-1,0,0,0,65,1073741888,0,0,0,0,0
7260,FrostchillLagoon,霜寒潟湖,1116,6720,5884,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,64,1073741888,0,0,0,0,0
7261,FrostbiteWall,霜凍之牆,1116,6720,5885,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,64,1073741888,0,0,0,0,0
7262,TanaanChannel,塔南海峽,1116,6719,5886,0,0,0,1232,1461,0,0,0,0,0.15,15,-1,0,0,0,63,1073741888,8192,0,0,0,0
7263,BloodmaulScar,血槌之痕,1116,6720,5887,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,64,1073741888,0,0,0,0,0
7264,ShadowmoonCoast,影月海岸,1116,6719,5888,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,63,1073741888,8192,0,0,0,0
7265,TanaanChannel,塔南海峽,1116,6723,5889,0,0,567,1232,1560,0,0,0,0,0.15,15,-1,0,0,0,176,1073741888,0,0,0,0,0
7266,TheRustyCylinder,鏽杆燒烤,1116,6722,5890,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,67,1119895552,0,0,0,0,0
7267,StonecragGorge,泰坦穹殿,1116,6755,5891,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,68,1073758272,8192,0,0,0,0
7268,TerokkarWayshrine,泰洛卡聖壇,1116,6722,5892,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,67,1073741888,8192,0,0,0,0
7269,SpireofLight,聖光頂,1116,6662,5893,0,0,0,0,1503,0,0,0,0,0.15,15,-1,0,0,0,66,1075839040,0,0,0,0,0
7270,TheHowlingCrag,嚎風峭壁,1116,6722,5894,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,67,1073741888,8192,0,0,0,0
7271,WorgskinsCamp,沃格斯金的營地,1116,6755,5895,96,0,1192,0,0,0,0,0,0,0.15,15,-1,0,0,0,68,1073741888,8192,0,0,0,0
