Description_lang,Title_lang,ID,ScenarioID,CriteriatreeID,RewardQuestID,RelatedStep,Supersedes,OrderIndex,Flags,VisibilityPlayerConditionID,WidgetSetID
救出佐卡洛的居民，並且消滅當地塞斯拉克部隊。,解放佐卡洛,3741,1524,65577,0,0,0,4,0,0,0
面對阿塔達薩的襲擊行動。,阿塔達薩,3744,1528,65600,53623,0,0,0,0,0,0
面對阿塔達薩的襲擊行動。,阿塔達薩,3745,1528,65621,53623,0,0,0,0,0,0
,托達戈爾,3746,1529,65724,53623,0,0,0,0,0,0
,托達戈爾,3747,1529,65745,53623,0,0,0,0,0,0
潛入自由港，驅逐鐵潮劫掠者。,自由港,3751,1534,65642,53623,0,0,0,0,0,0
潛入自由港，驅逐鐵潮劫掠者。,自由港,3752,1534,65674,53623,0,0,0,0,0,0
擊敗伐木機,擊敗伐木機,3753,1371,65962,0,3401,0,14,1,56766,0
保衛醫療營地,保衛醫療營地,3754,1371,65964,0,3401,0,15,1,56767,0
救出地精法師,救出那個小地精！,3755,1371,65966,0,3401,0,16,1,56768,0
收集砲彈,補給彈藥,3756,1371,65968,0,3401,0,17,1,56769,0
到達薩亞洛的入口找神王拉斯塔哈。,與神王拉斯塔哈碰面。,3757,1524,65972,0,0,0,6,0,0,0
在奧迪爾地底深處的惡臭坑洞中，使贊達拉腐化的源頭靜靜地等候著。,腐化之心,3785,1548,66174,0,0,0,0,0,0,0
奧迪爾下層大廳裡面四處散落古老的實驗體遺骸，深處充塞著黑暗的力量。,血紅坡道,3786,1549,66177,0,0,0,0,0,0,0
這座歷史長達數千年之久的泰坦研究設施，大門首次敞開。裡面究竟封了什麼恐怖的東西呢？,隔離大廳,3787,1550,66181,0,0,0,0,0,0,0
在暴風港登上塔蘭姬的船。,勇闖暴風港,3788,1522,65435,0,0,0,8,0,0,0
,,3790,1482,0,0,0,0,13,0,0,0
,晶喜鎮！,3793,1553,66283,53623,0,0,0,0,0,0
,晶喜鎮！,3794,1553,66317,53623,0,0,0,0,0,0
消滅威奎斯特莊園裡的邪惡勢力。,威奎斯特莊園,3795,1554,66371,53623,0,0,0,0,0,0
消滅威奎斯特莊園裡的邪惡勢力。,威奎斯特莊園,3796,1554,66408,53623,0,0,0,0,0,0
,諸王之眠,3802,1560,66450,53623,0,0,0,0,0,0
,諸王之眠,3803,1560,66485,53623,0,0,0,0,0,0
擊敗瑟沙利斯神廟的所有首領。,瑟沙利斯神廟,3806,1562,66549,53623,0,0,0,0,0,0
擊敗瑟沙利斯神廟的所有首領。,瑟沙利斯神廟,3807,1562,66567,53623,0,0,0,0,0,0
,幽腐深窟,3808,1563,66585,53623,0,0,0,0,0,0
,幽腐深窟,3809,1563,66605,53623,0,0,0,0,0,0
,風暴聖壇,3810,1564,66625,53623,0,0,0,0,0,0
,風暴聖壇,3811,1564,66648,53623,0,0,0,0,0,0
,諸王之眠,3812,1565,66672,53623,0,0,0,0,0,0
收復我方基地，並且獲得鐵礦與木材的穩定來源，以供建立軍隊所需。,奪回激流堡,3819,1568,66677,0,0,0,0,0,0,456
建造擊敗敵人所需的用具。,準備進擊,3820,1568,66678,0,0,0,1,0,0,456
攻破敵人的大門，擊敗他們的指揮官。,攻克亞格洛克,3821,1568,66679,52212,0,0,2,0,0,456
調查艾澤萊晶岩的礦脈。,調查艾澤萊晶岩,3823,1570,66693,0,0,0,0,0,0,0
挖掘艾澤萊晶岩水晶。,海中冒出的礦脈,3824,1570,66694,0,0,0,1,0,0,0
調查艾澤萊晶岩的第二個礦脈。,還有其他的,3825,1570,66695,0,0,0,2,0,0,0
殺掉硬甲大蟹王。,硬甲蟹,3826,1570,66696,0,0,0,3,0,0,0
調查艾澤萊晶岩的第三個礦脈。,未知之境,3827,1570,66697,0,0,0,4,0,0,0
搶走從崑真猴人部族的艾澤萊晶岩。,搶奪艾澤萊晶岩,3828,1570,66698,0,0,0,5,0,0,0
在聯盟到達之前離開未知小島。,脫逃！,3829,1570,66699,0,0,0,6,0,0,0
在黑石深淵的黑鐵砧和茉艾拉、塞林和索爾加登會面。,黑鐵砧,3830,1571,66731,0,0,0,0,0,0,0
調查艾澤萊晶岩的礦脈。,調查艾澤萊晶岩,3838,1573,66737,0,0,0,0,0,0,0
挖掘艾澤萊晶岩水晶。,海中冒出的礦脈,3839,1573,66739,0,0,0,1,0,0,0
調查艾澤萊晶岩的第二個礦脈。,還有其他的,3840,1573,66741,0,0,0,2,0,0,0
殺掉硬甲大蟹王。,硬甲蟹,3841,1573,66743,0,0,0,3,0,0,0
調查艾澤萊晶岩的第三個礦脈。,未知之境,3842,1573,66745,0,0,0,4,0,0,0
搶走從崑真猴人部族的艾澤萊晶岩。,搶奪艾澤萊晶岩,3843,1573,66747,0,0,0,5,0,0,0
在部落到達之前離開未知小島。,脫逃！,3844,1573,66749,0,0,0,6,0,0,0
把艾澤萊晶岩放在黑鐵砧上面。,一小塊艾澤萊晶岩,3847,1571,66828,0,0,0,1,0,0,0
在鐵砧族長索爾加登和塞林‧暗砧塑造艾澤萊晶岩時保護他們。,使艾澤萊晶岩成型,3848,1571,66826,0,0,0,2,0,0,0
等待茉艾拉‧索瑞森的命令。,過程中的爐渣,3849,1571,66855,0,0,0,3,0,0,0
哥布林來襲！快把那些焚天者打下來。,焚燒天際,3850,1571,66853,0,0,0,4,0,0,0
守禦黑鐵大道。,黑鐵大道,3851,1571,66863,0,0,0,5,0,0,0
擊敗芮克莎‧熔焰。,礦渣流出,3852,1571,66866,0,0,0,6,0,0,0
回去黑鐵砧找黑鐵矮人。,揮錘咻咻向鐵砧,3853,1571,66868,0,0,0,7,0,0,0
珍娜逃進荒疫之原深處了，快追上她。,追逐暗影,3854,1551,66817,0,0,0,1,0,0,0
找出藏在荒疫之原裡面的珍娜鏡像。,躲貓貓,3855,1551,66819,0,0,0,2,0,0,0
循著戴林的聲音，找出珍娜的真正位置。,鏡像似幻,3856,1551,66821,0,0,0,3,0,0,0
擊敗勾拉圖爾並逃出荒疫之原。,面對命運,3857,1551,66823,0,0,0,4,0,0,0
跟著凱瑟琳進入荒疫之原的瑟洛斯。,荒疫之原,3858,1551,66857,0,0,0,0,0,0,0
擊敗艾胥凡女士的部隊，防止波拉勒斯遭到毀滅。,波拉勒斯圍城戰,3966,1685,67227,53623,0,0,0,0,0,0
快去獸望崗哨幫忙！光縛軍團正在攻擊那裡。,前往獸望崗哨,3973,1575,67837,0,0,0,0,0,0,0
防衛獸望崗哨，擊退光縛軍團。,光縛軍團,3974,1575,67839,0,0,0,1,0,0,0
在永晨要塞找出主教歐瑞利斯,永晨要塞,3975,1575,67843,0,0,0,2,0,0,0
擊敗光縛軍團主教,主教歐瑞利斯,3976,1575,67845,0,0,0,3,0,0,0
在獸望崗哨向葛羅瑪許‧地獄吼回報。,向大酋長回報,3977,1575,67847,0,0,0,4,0,0,0
利用獸望塔頂端的炮台來保護瑪格哈。,守住獸望塔,3978,1575,67849,0,0,0,6,0,0,0
和伊崔格以及瑪格哈一起逃出德拉諾。,險裡逃生,3979,1575,67851,0,0,0,8,0,0,0
等待葛羅瑪許的命令。,葛羅瑪許的命令,3980,1575,68019,0,0,0,5,0,0,0
在獸望崗哨向地獄吼大酋長回報。,向大酋長回報,3981,1575,68021,0,0,0,7,0,0,0
靠近守橋人。,守橋人,3982,1691,68814,0,0,0,0,0,0,0
擊敗教徒和他們的盟友。,拉格納羅斯教,3983,1691,68816,0,0,0,1,0,0,0
擊敗裁決者格里斯通。,拉格納羅斯的信使,3984,1691,68843,0,0,0,3,0,0,0
靠近岩漿，將拉格納羅斯的力量注入熔火之心。,拉格納羅斯的力量,3985,1691,68845,0,0,0,4,0,0,0
對抗裁決者格里斯通。,格里斯通,3986,1691,68847,0,0,0,2,0,0,0
瓦解奧伯丁廢墟的被遺忘者威脅。,為了奧伯丁！,3992,1697,71584,0,0,0,1,0,0,457
擊敗敵方指揮官，讓黑海岸重回聯盟的懷抱。,殞落之月,3993,1697,70787,53800,0,0,10,0,0,457
將巴莎蘭重新收歸聯盟旗下。,奪回巴莎蘭,3994,1697,70815,0,0,0,6,0,0,457
建造擊敗敵人所需的用具。,繼續進擊,3996,1697,71122,0,0,0,8,0,0,457
點亮燈籠，追憶亡者。,以血為鑑,3999,1699,71272,0,0,0,0,0,0,0
堅守防線、對抗天譴軍團,至死方休,4000,1699,71274,0,0,0,1,0,0,0
擊敗先知崔尼克斯,拖延死神的腳步,4001,1699,71276,0,0,0,2,0,0,0
迎戰阿薩斯。,為了安納斯提安！,4002,1699,71282,0,0,0,3,0,0,0
抵達太陽之井。,無愧於豔陽,4003,1699,71284,0,0,0,5,0,0,0
在儀式過程中保護博學者。,王子的決定,4004,1699,71286,0,0,0,6,0,0,0
搭乘小艇前往奧伯丁廢墟。,繼泰達希爾之後,4006,1700,71338,0,0,0,0,0,0,0
協助瑪翼夫和珊蒂斯在奧伯丁廢墟中搜尋伊露恩之眼。,伊露恩的凝視,4007,1700,71408,0,0,0,1,0,0,0
擊敗膽腸，在荒疫中生存下來！,圍攻！,4008,1700,71412,0,0,0,2,0,0,0
調查附近的尖叫聲。,大聲呼救,4009,1700,71414,0,0,0,3,0,0,0
前往巴莎蘭尋找泰蘭妲‧語風。,步步逼近,4010,1700,71416,0,0,0,5,0,0,0
守住巴莎蘭，協助泰蘭妲完成黑夜戰士的儀式。,天頂,4011,1700,71418,0,0,0,6,0,0,0
追殺納薩諾斯‧凋零者。,無處可逃,4012,1700,71420,0,0,0,8,0,0,0
面對納薩諾斯‧凋零者。,女王的兵卒,4013,1700,71422,0,0,0,10,0,0,0
返回艦隊，偵察部落兵力。,森林之眼,4014,1700,71424,0,0,0,11,0,0,0
把卡多雷趕出奧伯丁廢墟。,淨化廢墟,4015,1701,71426,0,0,0,1,0,0,157
替部落奪回巴莎蘭。,建立據點,4017,1701,71439,0,0,0,6,0,0,157
建造擊敗敵人所需的用具。,繼續進擊,4018,1701,71442,0,0,0,8,0,0,157
擊敗敵方指揮官，為部落奪回黑海岸。,窮途末路,4019,1701,71446,53801,0,0,10,0,0,157
前往枯萎灌木林援救卡多雷囚犯。,一個精靈都不能少,4020,1700,71477,0,0,0,4,0,0,0
確保出口暢通。,簡單計畫,4021,1702,71507,0,0,0,0,0,0,0
繼續深入寶庫。,有可能的任務,4022,1702,71588,0,0,0,1,0,0,0
前往正廳。,走捷徑,4023,1702,71610,0,0,0,2,0,0,0
返回外側走廊。,我放棄,4024,1702,71640,0,0,0,3,0,0,0
完成泰蘭妲的黑夜戰士晉升儀式。,黑夜戰士,4025,1700,71511,0,0,0,7,0,0,0
諾姆瑞根的自動防禦機制已經啟動了！,自動防禦,4026,1703,71522,0,0,0,0,0,0,0
擊敗活化元素。,失控的元素,4027,1703,71591,0,0,0,1,0,0,0
依正確順序拉動拉桿，啟動大門控制臺。,啟動大門控制臺。,4028,1703,71595,0,0,0,2,0,0,0
,面對巫妖王,4029,1704,71558,0,0,0,0,0,0,0
撒退到伯昂撒姆第的死亡之門。,抵達死亡之門,4030,1704,71560,0,0,0,1,0,0,0
利用伯昂撒姆第的死亡之門逃離冰封王座。,逃離冰封王座,4031,1704,71562,0,0,0,2,0,0,0
在這一帶找出納薩諾斯‧凋零者。,無處可躲,4032,1700,71564,0,0,0,9,0,0,0
護送這樣一名有價值的囚犯，可以打開許多扇門。,護送囚犯,4033,1705,71597,0,0,0,0,0,0,0
擊敗部落在奧伯丁廢墟的前線指揮官。,施加壓力,4034,1697,70785,0,0,0,2,0,0,457
找理由讓守衛離開，然後拿走萬用鑰匙。,進去的路,4035,1705,71620,0,0,0,1,0,0,0
希瓦娜斯大酋長用得上這個囚犯。,釋放普莉希拉‧艾胥凡,4036,1705,71631,0,0,0,2,0,0,0
釋放囚犯。引開守衛的注意力。,分散注意,4037,1705,71626,0,0,0,3,0,0,0
典獄長亞米戈與他手下的士兵是最後一道關卡，只要擊敗他們，逃出去的路就沒有阻礙了。,背水一戰,4038,1705,71633,0,0,0,5,0,0,0
聽從凱爾薩斯的決定，點亮燈籠。,一時挫敗,4039,1699,71612,0,0,0,4,0,0,0
搭乘炸彈粉碎者5000型，穿過危險的炸彈機器人陣地。,繞過雷區,4040,1703,71622,0,0,0,3,0,0,0
擊敗棲息在這個地方的小動物。,頑強的小動物,4041,1703,71599,0,0,0,4,0,0,0
體型龐大的痲瘋鼠守在門那裡，看來不妙。,髒老鼠,4042,1703,71602,0,0,0,5,0,0,0
擊敗諾姆瑞根防衛隊。,諾姆瑞根防衛隊，啟動！,4043,1703,71604,0,0,0,6,0,0,0
機電師瑟瑪普拉格將他的最新發明留在這裡，當作是諾姆瑞根的最後一道防線。砸爛它！,瑟瑪普拉格的最新發明,4044,1703,71608,0,0,0,8,0,0,0
黑暗女王在等著她的禮物。,抵達船邊,4045,1705,71979,0,0,0,6,0,0,0
擊敗寶庫哨兵。,越大越…,4046,1702,71686,0,0,0,4,0,0,0
在排水口設置炸藥，阻擋追兵。,逃離監獄,4047,1705,71651,0,0,0,4,0,0,0
繼續深入寶庫。,繼續搜尋,4048,1702,71675,0,0,0,5,0,0,0
有人傳送到這個房間。快去看看！,幽暗人影,4049,1703,71655,0,0,0,7,0,0,0
準備好作戰吧。,戰鬥準備,4050,1697,71677,0,0,0,0,0,0,457
擊敗寶藏守護者。,避開麻煩,4051,1702,72400,0,0,0,6,0,0,0
通過陷阱考驗。,還有陷阱？真的假的？,4052,1702,71696,0,0,0,7,0,0,0
援救古樹保衛者。,保護古樹,4053,1697,71688,0,0,0,3,0,0,457
在巴莎蘭擊敗荒疫守衛隊長瑟崔克。,不復存在,4054,1697,71694,0,0,0,5,0,0,457
在肖爾拆除陷阱的時候保護他。,專屬保鑣,4055,1702,71700,0,0,0,8,0,0,0
和馬迪亞斯‧肖爾商量。,偷天換日,4056,1702,71709,0,0,0,9,0,0,0
與指揮官並肩作戰，殺出一條路前往巴莎蘭。,再接再厲,4058,1697,71715,0,0,0,4,0,0,457
擴展你在巴莎蘭的基地。,扎根,4059,1697,72004,0,0,0,7,0,0,457
清掉洛丹諾海灘的部落殘兵。,北邊海岸,4060,1697,72007,0,0,0,9,0,0,457
準備好作戰吧。,戰鬥準備,4077,1701,72096,0,0,0,0,0,0,157
在奧伯丁廢墟擊敗聯盟的前線指揮官。,進軍前線,4078,1701,72068,0,0,0,2,0,0,157
從木枝德魯伊的手中救出大藥劑師法拉尼爾和亡靈哨兵指揮官貝爾蒙特。,救出受困人員,4079,1701,72070,0,0,0,3,0,0,157
與指揮官並肩作戰，殺出一條路前往巴莎蘭。,向前推進,4080,1701,72072,0,0,0,4,0,0,157
在巴莎蘭擊敗大德魯伊安多雷尼斯。,擊潰反抗的敵人,4081,1701,72074,0,0,0,5,0,0,157
擴展你在巴莎蘭的基地。,強化我方據點,4082,1701,72076,0,0,0,7,0,0,157
清掉洛丹諾海灘的聯盟殘兵。,北邊海岸,4083,1701,72098,0,0,0,9,0,0,157
跟隨貝恩和靈行者走下遠凝台地。,追隨鬼魂,4084,1711,73501,0,0,0,0,0,0,0
靈魂伏擊了你的隊伍，攻擊！,擊敗被腐化的靈魂,4085,1711,75510,0,0,0,1,0,0,0
被腐化的靈魂逃走了，但是阿庫爾可以追蹤它。,正在追蹤…,4087,1711,75350,0,0,0,2,0,0,0
查看先祖靈魂，檢查腐化的跡象。,非敵即友,4095,1711,75326,0,0,0,3,0,0,0
拯救靈魂、尋求力量，並且擊敗閻獄之主的部隊。,登上高塔,4096,1712,75401,0,0,0,0,0,0,291
拉斯塔哈王大部分的軍力都被引到納茲米爾去了。現在正是進攻城市的最佳時機。,達薩亞洛圍城戰,4097,1713,75409,0,0,0,0,0,0,0
Defeat the Vision Guardians. [DNT],進入瘋狂,4102,1710,78335,0,0,0,0,0,0,0
皇宮深處藏有無數上古珍寶。但切記要小心，看守寶藏的是羅亞的憤怒。,帝國覆滅,4103,1714,75485,0,0,0,0,0,0,0
了解部落攻擊英勇的聯盟英雄時露出的殘暴面相。,聯盟之力,4104,1715,75489,0,0,0,0,0,0,0
城市受到卑劣的聯盟偷襲，只有部落勇猛的英雄能突破圍城之難。,達薩亞洛保衛戰,4105,1716,75493,0,0,0,0,0,0,0
看看神王拉斯塔哈如何挺身對抗嗜血的聯盟入侵者。,死神協議,4107,1718,75497,0,0,0,0,0,0,0
神王拉斯塔哈戰死了。一定要將犯下這樁惡行的人繩之以法，別讓他們逃了。,不勝即亡,4108,1719,75501,0,0,0,0,0,0,0
繼續追蹤邪惡的靈魂。,走到第三區,4109,1711,75508,0,0,0,4,0,0,0
挑戰邪惡的靈魂。,面對自己的恐懼,4110,1711,75519,0,0,0,5,0,0,0
跟隨並消滅邪惡的靈魂。,最終對決,4111,1711,78290,0,0,0,6,0,0,0
擊敗邪惡的靈魂。,痛苦的記憶,4112,1711,78292,0,0,0,7,0,0,0
與凱恩和貝恩同行。,和凱恩溝通,4113,1711,78294,0,0,0,8,0,0,0
和靈行者烏守交談回家。,放下往日宿怨,4114,1711,78298,0,0,0,9,0,0,0
Slay Faceless Adherents to weaken N'Zoth. [DNT],擊敗擁護者,4115,1710,78343,0,0,0,1,0,0,0
Collect the Vision Scrolls to better understand N'Zoth's plans. [DNT],幻象卷軸,4116,1710,78345,0,0,0,2,0,0,0
Defeat the disciple of N'Zoth. [DNT],殺死侍徒,4117,1710,78347,54986,0,0,5,0,0,0
Find and escort out the injured Seeker. [DNT],拯救追尋者,4118,1710,78349,0,0,0,3,0,0,0
"Seekers are performing a disruption ritual, they must be defended. [DNT]",保護追尋者,4119,1710,78351,0,0,0,4,0,0,0
重建廢料回收機以啟動它。,重建廢料回收機,4125,1720,78602,0,0,0,0,0,0,0
保護回收機抵擋攻擊。,保護廢料回收機,4126,1720,78619,0,0,0,1,0,0,0
進行别喚醒納拉雷克斯。,别喚醒納拉雷克斯,4127,1721,78632,0,0,0,0,0,0,0
找出聲音的來源。,慟哭,4128,1721,78638,0,0,0,1,0,0,0
擊敗中子元素波,擊敗中子元素波,4129,1720,78718,55148,0,0,2,4,0,0
擊敗淤泥噴射者「創造的」噴泥。,那是牠剛剛吐出來的嗎？,4131,1724,78720,0,0,0,0,0,0,0
讓亞瑟說故事。,不同的觀點,4134,1721,79053,0,0,0,2,0,0,0
擊敗不穩定的輻射魔像,擊敗不穩定的輻射魔像,4136,1720,79057,55794,0,0,2,4,0,0
看看誰握有這場謀殺案的相關資訊。,德魯伊式調查,4137,1721,79066,0,0,0,3,0,0,0
用你的感覺去搜查線索。,徹查線索,4138,1721,79093,0,0,0,4,0,0,0
擊敗朱紅壁壘的虛無扭曲攻擊者。,朱紅壁壘防衛戰,4156,1729,79332,0,0,0,0,0,0,0
在朱紅壁壘頂端和雅立史卓莎說話。,生命守縛者,4158,1729,79338,0,0,0,1,0,0,0
在格瑞姆巴托外面對薇希歐娜。,暗影增傷,4160,1729,79342,0,0,0,4,0,0,0
黎沙莉找到線索了！去看看她的發現。,隨著蹤跡走,4161,1721,79348,0,0,0,5,0,0,0
追查謀殺真相，並將兇手繩之以法！,惡毒的兇手,4162,1721,79351,0,0,0,6,0,0,0
與怒西昂的影像交談。,淪陷的城市,4170,1731,79386,0,0,0,0,0,0,458
擊敗恩若司的侍徒。,殺死侍徒,4171,1731,79388,0,0,0,1,0,0,458
與怒西昂的影像交談。,進入奧格瑪,4172,1733,79371,0,0,0,0,0,0,244
擊敗恩若司的侍徒。,殺死侍徒,4173,1733,79384,0,0,0,1,0,0,244
擊敗走道盡頭守衛。,開始行動,4183,1734,79405,0,0,0,0,0,0,0
和索爾與薩魯法爾一起穿越房間時，避開守衛。,監視之眼,4184,1734,79407,0,0,0,1,0,0,0
在朱紅壁壘頂端騎上卡雷苟斯。,飛上天吧！,4185,1729,79340,0,0,0,3,0,0,0
喚醒泰絲,內在的獵人,4186,1732,79409,0,0,0,0,0,0,0
擊退進攻吉爾尼斯的被遺忘者。,夢境之始,4187,1732,79411,0,0,0,1,0,0,0
殺死黑暗遊俠瑟雅拉。,敵群領袖,4188,1732,79413,0,0,0,2,0,0,0
追蹤納薩諾斯‧凋零者。,大地上的荒疫,4189,1732,79415,0,0,0,3,0,0,0
殺死納薩諾斯,野性之怒,4190,1732,79417,0,0,0,4,0,0,0
泰絲跑向城鎮廣場。跟著她！,追逐夢魘,4191,1732,79419,0,0,0,5,0,0,0
擊敗憤怒精華。,月光的審判,4192,1732,79421,0,0,0,6,0,0,0
和索爾一起構思計畫。,構思計畫,4193,1734,79425,0,0,0,2,0,0,0
挑戰精英部落戰士以聲東擊西。,跟我打！,4194,1734,79477,0,0,0,3,0,0,0
拯救琪瑞安囚犯，別讓他們的靈魂被吸走！,拯救囚犯,4198,1712,79471,0,0,0,2,1,69140,0
與索爾和薩魯法爾會合，並繼續深入地下要塞。,出乎意料的盟友,4200,1734,79481,0,0,0,5,0,0,0
表現得像你將不計代價拯救貝恩。,休戰和結果,4201,1734,79488,0,0,0,6,0,0,0
深入斯陀頌恩谷地地底的神秘空間，發掘散佈在這片土地上的暗影來自何處。,風暴邪淵,4202,1735,79483,0,0,0,0,0,0,0
擊敗強大的敵人！,強大的敵人,4204,1712,81438,0,0,0,3,1,69189,0
擊敗蘿娃‧血擊。,擊倒敵人！,4206,1734,79524,0,0,0,7,0,0,0
去找貝恩‧血蹄。,查看貝恩‧血蹄,4207,1734,79526,0,0,0,8,0,0,0
保護貝恩‧血蹄，摧毀抑制器水晶。,這是一個陷阱！,4208,1734,79528,0,0,0,9,0,0,0
用傳送門離開,目的地：哪裡都好，快點離開這裡,4209,1734,0,0,0,0,10,0,0,0
跟隨蕾娜拉並取得更新的命令。,我們之中有叛徒,4210,1734,79717,0,0,0,4,0,0,0
調查秘法稜柱。,永恆精華,4213,1736,79726,0,0,0,0,0,0,0
擊敗稜柱的防禦。,永恆守禦,4214,1736,79728,0,0,0,1,0,0,0
擊敗永恆異象。,永恆異象,4215,1736,79732,0,0,0,2,0,0,0
擊退巨無霸硬刃殼。,我們正遭受攻擊！,4218,1737,79789,0,0,0,0,0,0,0
跟隨巨無霸硬刃殼。,跟隨敵人,4219,1737,79791,0,0,0,1,0,0,0
攻擊巨無霸硬刃殼。,與刃殼一戰,4220,1737,79793,0,0,0,2,0,0,0
跟隨巨無霸硬刃殼返回牠的巢穴。,前往巢穴！,4221,1737,79795,0,0,0,3,0,0,0
在巨無霸硬刃殼的巢裡把牠殺死。,殺死刃殼,4222,1737,79797,0,0,0,4,0,0,0
離開平台。,開始行動,4223,1738,79819,0,0,0,0,0,0,0
摧毀艾澤萊晶岩研究設施中的機甲然後離開。,殲滅機甲,4224,1738,79845,0,0,0,2,0,0,0
前往大門。,右轉,4225,1738,79847,0,0,0,3,0,0,0
在肖爾開啟大門的時候保護他。,前有出口，後有追兵,4226,1738,79851,0,0,0,4,0,0,0
繼續深入地下要塞。,出乎意料的盟友,4227,1738,79855,0,0,0,5,0,0,0
穿越狹小通道並下樓。,潛入奧格瑪,4234,1738,79843,0,0,0,1,0,0,0
和部落合作找到貝恩。,休戰和結果,4235,1738,79857,0,0,0,6,0,0,0
擊敗蘿娃‧血擊。,擊倒敵人！,4236,1738,79860,0,0,0,7,0,0,0
去找貝恩‧血蹄。,查看貝恩‧血蹄,4237,1738,79862,0,0,0,8,0,0,0
保護貝恩‧血蹄，摧毀抑制器水晶。,這是一個陷阱！,4238,1738,79864,0,0,0,9,0,0,0
用傳送門離開,目的地：哪裡都好，快點離開這裡,4239,1738,0,0,0,0,10,0,0,0
擊敗走道盡頭守衛。,開始行動,4242,1739,79893,0,0,0,0,0,0,0
和索爾與薩魯法爾一起穿越房間時，避開守衛。,監視之眼,4243,1739,79895,0,0,0,1,0,0,0
和索爾一起構思計畫。,構思計畫,4244,1739,79898,0,0,0,2,0,0,0
挑戰精英部落戰士以聲東擊西。,跟我打！,4245,1739,79900,0,0,0,3,0,0,0
檢閱部隊。,檢閱部隊,4246,1739,79902,0,0,0,4,0,0,0
與索爾和薩魯法爾會合，並繼續深入地下要塞。,出乎意料的盟友,4247,1739,79905,0,0,0,5,0,0,0
不計代價拯救貝恩。,休戰和結果,4248,1739,79907,0,0,0,6,0,0,0
擊敗蘿娃‧血擊。,擊倒敵人！,4249,1739,79910,0,0,0,7,0,0,0
去找貝恩‧血蹄。,查看貝恩‧血蹄,4250,1739,79912,0,0,0,8,0,0,0
保護貝恩‧血蹄，摧毀抑制器水晶。,這是一個陷阱！,4251,1739,79914,0,0,0,9,0,0,0
用傳送門離開,目的地：哪裡都好，快點離開這裡,4252,1739,0,0,0,0,10,0,0,0
擊退原始刺棘鉗擊蟹。,我們正遭受攻擊！,4260,1741,79966,0,0,0,0,0,0,0
跟隨原始刺棘鉗擊蟹。,跟隨敵人,4261,1741,79968,0,0,0,1,0,0,0
攻擊原始刺棘鉗擊蟹。,與鉗擊蟹一戰,4262,1741,79970,0,0,0,2,0,0,0
跟隨原始刺棘鉗擊蟹返回牠的巢穴。,前往巢穴！,4263,1741,79972,0,0,0,3,0,0,0
在原始刺棘鉗擊蟹的巢裡把牠殺死。,殺死鉗擊蟹,4264,1741,79974,0,0,0,4,0,0,0
擊退嚙龍凶暴首領。,我們正遭受攻擊！,4265,1742,79976,0,0,0,0,0,0,0
跟隨嚙龍凶暴首領。,跟隨敵人,4266,1742,79978,0,0,0,1,0,0,0
攻擊嚙龍凶暴首領。,與首領一戰,4267,1742,79980,0,0,0,2,0,0,0
跟隨嚙龍凶暴首領返回牠的巢穴。,前往巢穴！,4268,1742,79982,0,0,0,3,0,0,0
在嚙龍凶暴首領的巢裡把牠殺死。,殺死首領,4269,1742,79984,0,0,0,4,0,0,0
擊退巨猛盤淵蛇王。,我們正遭受攻擊！,4270,1743,79986,0,0,0,0,0,0,0
跟隨巨猛盤淵蛇王。,跟隨敵人,4271,1743,79988,0,0,0,1,0,0,0
攻擊巨猛盤淵蛇王。,與蛇王一戰,4272,1743,79990,0,0,0,2,0,0,0
跟隨巨猛盤淵蛇王返回牠的巢穴。,前往巢穴！,4273,1743,79992,0,0,0,3,0,0,0
在巨猛盤淵蛇王的巢裡把牠殺死。,殺死蛇王,4274,1743,79994,0,0,0,4,0,0,0
驅逐高大洞穴微光殼蟹。,我們正遭受攻擊！,4275,1744,79996,0,0,0,0,0,0,0
跟隨高大洞穴微光殼蟹。,跟隨敵人,4276,1744,79998,0,0,0,1,0,0,0
攻擊高大洞穴微光殼蟹。,與微光殼蟹一戰,4277,1744,80000,0,0,0,2,0,0,0
跟隨高大洞穴微光殼蟹返回牠的巢。,前往巢穴！,4278,1744,80002,0,0,0,3,0,0,0
在高大洞穴微光殼蟹的巢把牠殺死。,殺死微光殼蟹,4279,1744,80004,0,0,0,4,0,0,0
擊退年邁的海溝滑魟。,我們正遭受攻擊！,4280,1745,80006,0,0,0,0,0,0,0
跟隨巨無霸硬刃殼。,跟隨敵人,4281,1745,80008,0,0,0,1,0,0,0
攻擊年邁的海溝滑魟。,與滑魟一戰,4282,1745,80010,0,0,0,2,0,0,0
跟隨年邁的海溝滑魟返回牠的巢穴。,前往巢穴！,4283,1745,80012,0,0,0,3,0,0,0
在年邁的海溝滑魟的巢裡把牠殺死。,殺死滑魟,4284,1745,80014,0,0,0,4,0,0,0
擊退侵略性的暗礁行者。,我們正遭受攻擊！,4285,1746,80016,0,0,0,0,0,0,0
跟隨侵略性的暗礁行者。,跟隨敵人,4286,1746,80018,0,0,0,1,0,0,0
攻擊侵略性的暗礁行者。,與暗礁行者一戰,4287,1746,80020,0,0,0,2,0,0,0
跟隨侵略性的暗礁行者返回牠的巢穴。,前往巢穴！,4288,1746,80022,0,0,0,3,0,0,0
在侵略性的暗礁行者的巢裡把牠殺死。,殺死暗礁行者,4289,1746,80024,0,0,0,4,0,0,0
