ID,NameSubtext_lang,Description_lang,AuraDescription_lang
275338,,破膽怒吼會擊退附近除了主要目標以外的所有敵人，並使其因恐懼而畏縮$316595d，而非逃跑。,
275339,,震懾波的距離提高$s3碼，並且至少擊中$s1個目標時，其冷卻時間縮短$s2秒。,
275340,,咬噬目標，造成物理傷害。,
275341,,以施法者的尾巴鞭撻目標，造成物理傷害並將其擊退。,
275342,,吐出日光能量，對施法者面前錐形範圍內的所有敵人造成火焰傷害。,
275343,,吐出能量，對施法者面前錐形範圍內的所有敵人造成暗影傷害。,
275344,,朝敵人射出日光能量，造成火焰傷害。,
275345,,朝敵人射出黑暗能量，造成暗影傷害。,
275346,,朝敵人飛撲而下，造成物理傷害。,
275347,,施法者發出一道尖嚎，對$A1碼內的所有敵人造成物理傷害。,
275348,,,
275349,,,
275350,,惡魔尖刺使你的護甲值每$275351t2秒提高$s1點，持續$275351d。,
275351,,$@spelldesc275350,護甲值提高$w1點。
275352,,$@spelldesc275350,
275354,,$@spelldesc275350,
275355,,,
275356,,,呼叫艾澤萊晶岩手榴彈空襲。
275357,,$@spelldesc275387,"受到的所有傷害均為致命一擊。
每$t2秒造成火焰傷害。"
275358,,,
275359,,對施法者面前錐形範圍內的敵人造成暗影傷害。,
275360,,$@spelldesc275417,
275362,,$@spelldesc275417,
275363,,,
275364,,,
275365,,,
275366,,,
275368,,,
275369,,召喚皮皮出來時，牠可能會戴著贊達拉面具。,
275370,,近戰攻擊速度提高$s1%。,攻擊速度提高$s1%。
275371,,猛擊地面，對附近所有敵人造成物理傷害。,
275372,,對受痛苦動盪影響的目標再次施放痛苦動盪會使你的加速提高$s1點，持續$275378d。,
275374,,施法者隨機跳向一名敵人，對衝擊點附近$250259A1碼內的玩家造成物理傷害，並將其擊退。,
275375,,$@spelldesc270040,
275376,,$@spelldesc275372,
275377,,對目標扔擲一團穢物，造成自然傷害。,
275378,,$@spelldesc275372,賦予$w1點加速。
275379,,獲得榮譽值。,
275380,,,
275381,,當你的$?s192249[風暴元素][火元素]持續時間結束時，會留下一個$?s192249[電光元素][餘燼元素]繼續攻擊你的敵人，持續$275385d。,
275382,,對一名敵人造成火焰傷害。,
275383,,,
275384,,對一名敵人造成自然傷害。,
275385,,$@spelldesc275381,
275386,,$@spelldesc275381,
275387,,呼叫艾澤萊晶岩手榴彈空襲，對範圍內中彈的敵人造成火焰傷害。每$t2秒額外造成火焰傷害，並對受害者造成致命傷害，持續10秒。,"受到的所有傷害均為致命一擊。
每$t2秒造成火焰傷害。"
275388,,風暴打擊會使敵人在$275391d內被標記為閃電導雷管。風暴打擊會對所有被標記為導雷管的敵人造成$s1點自然傷害。,
275389,,$@spelldesc275388,
275391,,$@spelldesc275388,當薩滿使用風暴打擊時，你會受到額外的自然傷害。
275392,,,
275393,,$@spelldesc275388,
275394,,$@spelldesc275388,
275395,,若你的小鬼爆破消耗了3隻以上的小鬼，獲得$s1點加速，持續$275398d。,
275396,,,
275397,,,
275398,,$@spelldesc275395,加速提高$w1點。
275399,,,
275400,,,
275401,,,
275402,,,
275403,,,
275404,,,
275405,,,
275407,,,
275408,,,
275409,,,
275410,,,
275411,,,
275412,,,
275413,,,
275414,,,
275415,,,
275416,,,
275417,,造成的傷害提高$s1%。,造成的傷害提高$s1%。
275424,,將目標定身。,被定身。
275425,,當你的獻祭對生命力超過80%的目標造成週期性傷害時，獲得$s1點加速，持續$275429d。,
275426,,$@spelldesc275387,"受到的所有傷害均為致命一擊。
每$t2秒造成火焰傷害。"
275427,,$@spelldesc275387,"受到的所有傷害均為致命一擊。
每$t2秒造成火焰傷害。"
275428,,使施法者進入潛行狀態，此效果會持續直到取消為止。,潛行。
275429,,$@spelldesc275425,加速提高$w1點。
275430,,$@spelldesc275699,
275431,,解鎖一個新的佐司瓦哨站。,
275432,,$@spelldesc274921,每$t秒造成$s1點秘法傷害。
275433,,,
275434,,格擋值提高$s1%。,格擋值提高$s1%。
275435,,朝一名玩家發射一支灌注了艾澤萊晶岩的長矛，造成$s1點自然傷害。,
275436,,,
275437,,,
275438,,$@spelldesc275387,"受到的所有傷害均為致命一擊。
每$t2秒造成火焰傷害。"
275439,,,
275440,,以雙爪劈擊目標，造成物理傷害。,
275441,,能量投射集中為束狀，每$275432t1秒對命中區域內的玩家造成$275432s1點秘法傷害。,
275442,,以熾熱之口咬噬目標造成火焰傷害，且每$t2秒額外造成火焰傷害，持續$d。,每$t2秒造成火焰傷害。
275443,,叫皮皮來坐在你頭上，和你一起冒險。,你交到朋友了！
275444,,,
275445,,能量投射集中為束狀，每$275441t1秒對命中區域內的玩家造成$s1點秘法傷害。,
275446,,召喚皮皮出來時，牠可能會戴著潛水頭盔。,
275447,,,
275448,,,
275449,,$@spelldesc275387,"受到的所有傷害均為致命一擊。
每$t2秒造成火焰傷害。"
275450,,,
275451,,對施法者面前的敵人造成傷害。,
275452,,朝敵人發射一枚熔岩箭，造成火焰傷害。,
275453,,發出尖嘯引發敵人腳下的地面爆炸，在每個地點造成火焰傷害。,
275454,,召喚一個被奴役的石怒來協助施法者。,
275455,,,
275456,,對$A1碼內的敵人造成火焰傷害並將其擊退。,
275457,,$@spelldesc275453,
275458,,跳躍。,
275459,,此天賦目前已死但即將甦醒！,
275460,,你的攻擊有機率召喚不穩定的不死僕從，不死僕從向前跛行後爆炸，對附近敵人造成$275462s1點暗影傷害。,
275461,,召喚飢饞的死者攻擊你的敵人。,
275462,,對$A1碼範圍內的敵人造成$s1點暗影傷害。,對$A1碼範圍內的敵人造成$s1點暗影傷害。
275463,,在受到聖光灌注的強化之下，聖光閃現額外回復$s2點生命力，並且神聖之光可恢復$s1點法力。,
275464,,,
275465,,,
275466,,$@spelldesc275463,
275467,,,
275468,,$@spelldesc275463,施放聖光術將返還$w1點法力。
275469,,$@spelldesc275463,返還$w1點法力。
275470,,,
275471,,$@spelldesc259619,
275472,,,
275473,,獲得榮譽值。,
275474,,,
275475,,,
275476,,召喚一個靈魂能量之球，它會週期性的對附近的敵人造成暗影傷害，持續$d。,
275477,,公正之盾效果結束時，獲得$s1點格擋，並且對所有攻擊者造成$s2點神聖傷害，持續$275481d。,
275479,,,
275480,,,
275481,,$@spelldesc275477,格擋提高$w1點。攻擊者會受到神聖傷害。
275482,,,
275483,,$@spelldesc275477,造成$w1點神聖傷害。
275484,,,
275485,,,
275486,,,
275487,,,
275488,,你的$?s157153[雲爆圖騰][治療之泉圖騰]每$275495t1秒釋放一波次級治療鍊，為最多$275499x1名受傷的盟友恢復$s1點生命力。每彈跳一次，治療效果降低${(1-$275499f1)*100)}%。,
275489,,,昏迷。
275490,,,
275491,,,
275492,,啟動緊急措施，恢復奧迪爾的力量。,啟動緊急措施，恢復奧迪爾的力量。
275493,,$@spelldesc275494,
275494,,對命中區域附近$A1碼範圍內的敵人造成火焰傷害並將其向上擊飛。,
275495,,$@spelldesc275488,
275496,,當你的生命力百分比大於目標，審判可額外造成最多$s1點傷害。,
275498,,,
275499,,$@spelldesc275488,
275501,,,
275502,,$@spelldesc275488,
275503,,,
275504,,迅速地朝你的目標發射箭矢。,迅速地射出一把致命的箭矢。
275505,,,
275506,,迅速地朝你的目標發射箭矢。,迅速地射出一把致命的箭矢。
275507,,近戰攻擊額外造成火焰傷害。,近戰攻擊額外造成火焰傷害。
275508,,,
275509,,冰霜之球作用期間，你施放的每一發寒冰箭會賦予你$s1點智力，持續10秒。,
275510,,,
275511,,,
275512,,獲得榮譽值。,
275513,,獲得榮譽值。,
275514,,$@spelldesc275509,
275515,,,
275516,,,
275517,,$@spelldesc275509,智力提高$w1點。
275519,,,
275520,,,
275521,,,
275522,,,
275523,,對衝擊點附近$A1碼範圍內的敵人造成火焰傷害並將其向上擊飛。,
275524,,,
275525,,,死亡羅亞逼近了。
275526,,,
275528,,,
275529,,$?s262161[破戰制霸][千鈞潰擊]效果結束後，你在$?s262161[破戰制霸][千鈞潰擊]持續期間每消耗$s2點怒氣，可使力量提高$s1點。持續$275540d。,
275530,,,
275531,,$@spelldesc275529,
275532,,$@spelldesc275529,
275533,,,
275534,,,
275535,,,
275536,,,
275538,,,
275539,,,
275540,,$@spelldesc275529,力量提高$w1點。
275541,,"每次$?s204197[驅淨邪惡][暗言術：痛]造成傷害，你下一個暗影癒合的治療量提高$s1點，最多${$s1*$275544u}點。

由暗影癒合施放的贖罪持續時間額外延長${$275542s1/1000}秒。",
275542,,$@spelldesc275541,
275544,,$@spelldesc275541,你的下一次暗影癒合提高$w1點。
275545,,將一枚炸彈直接往施法者下方投擲，摧毀任何命中的塑像。,
275546,,,
275547,,,
275548,,,
275549,,,
275550,,大幅提高游泳速度，持續$d。,游泳速度提高。
275551,,,
275552,,,
275553,,,
275554,,,
275555,,,
275556,,,
275557,,,
275558,,,
275559,,,
275560,,使施法者體內充滿翻騰的腎上腺素，提高近戰加速$s1%，持續$d。,近戰加速提高$s1%。
275561,,施法者以熾焰包圍自身，每$t1秒對附近敵人造成火焰傷害。,週期性地對附近敵人造成火焰傷害。
275562,,$@spelldesc275561,$@spellaura275561
275563,,對一名敵人造成物理傷害，並使其移動速度降低$s2%，持續$d1。,移動速度降低$s2%。
275564,,跳近目標。,
275565,,,
275566,,你的手因為瑟沙利斯之眼被震出你的掌握而刺痛。你無法再次拿起這枚眼睛，並且你的攻擊和施法速度降低$s1，持續$d。,"攻擊和施法速度降低$s1%。
無法拿起瑟沙利斯之眼。"
275567,,,
275568,,衝撞目標，造成物理傷害並將他們擊退。,
275569,,發出一道刺耳的咩咩叫，對$A1碼範圍內的所有敵人造成物理傷害。,
275570,,撕咬目標，造成物理傷害，並使其流血不止，每$t2秒額外造成物理傷害，持續$d。,每$t2秒造成物理傷害。
275571,,,
275572,,,
275573,,長年在艱困的環境中生活使施法者的表皮增厚，所受到的傷害降低$s1%，持續$d。,受到的傷害降低$s1%。
275574,,,
275575,,,
275576,,,
275578,,,
275579,,,
275580,,,
275581,,,
275582,,,
275583,,,
275584,,,
275585,,,
275586,,,
275587,,打開一道通往虛無的傳送門，使你和你的盟友可以穿越往來。,
275588,,準備轟炸附近的一棟建築物。,
275589,,施法者衝鋒，對施法者面前直線路徑上的所有敵人造成物理傷害，並將其擊退。,
275590,,,
275591,,$@spelldesc259619,
275592,,$@spelldesc259619,
275593,,,
275594,,施法者衝鋒，對施法者面前直線路徑上的所有敵人造成物理傷害，並將其擊退。,
275595,,,
275597,,咬碎目標的護甲，造成物理傷害並使其受到的傷害提高$s1%，持續$d。,受到的傷害提高$s1%。
275598,,他被艾澤萊晶岩塵蓋住了，所以那玩意兒衝著他去。,結晶在艾澤萊晶岩塵中。
275599,,啟動以指定目標,
275600,,,
275601,,,
275602,,治療禱言會為治療的盟友中，傷勢最重的目標額外恢復$s1點生命力。,
275603,,,
275604,,,
275605,,,
275606,,,
275607,,,恐懼。
275608,,,
275609,,,
275610,,咀嚼青草，每$t1秒回復生命力，持續$d。,
275611,,對目標吐出一團未消化的反芻食物，造成自然傷害。,
275612,,,
275613,,$@spelldesc275616,
275614,,$@spelldesc275616,
275615,,,
275616,,每$t1秒造成$s1點自然傷害並使前方$a1碼錐形範圍內的玩家混亂。,"每$t1秒造成$s1點自然傷害。
混亂。"
275618,,,
275621,,,
275622,,,
275623,,召喚或解散你的納沙塔爾血蛇。,$@spellaura440513
275625,,,
275626,,,
275627,,,
275628,,,
275630,,,
275631,,,
275632,,狂怒之擊使你下一次暴怒的每一次攻擊額外造成$s1點傷害。最多可堆疊$275672u層。,
275633,,持有聖壇之息。承受冰霜傷害時將熄滅靈魂烈焰。,
275634,,召喚『受難者』奧翠司攻擊附近敵人。,
275635,,,
275636,,$@spelldesc275650,
275637,,,
275638,,$@spelldesc275650,
275639,,$@spelldesc275650,
275640,,,
275641,,,
275643,,,
275644,,$@spelldesc275650,
275645,,,
275646,,,
275647,,,
275648,,解鎖一個新的佐司瓦哨站。,
275649,,,
275650,,朝玩家所在地點投擲一個充滿魔力的「能量」包裹，存在$275639d。這個包裹散發著艾澤萊晶岩的火花，對$s1碼內的玩家造成$a1點火焰傷害。,
275651,,撲向你的目標，使其昏迷3秒。,昏迷。
275652,,,
275653,,$@spelldesc275650,
275654,,重擊目標，造成物理傷害。,
275655,,召喚『受難者』奧翠司攻擊附近敵人。,
275656,,$@spelldesc259619,
275657,,準備轟炸附近的一棟建築物。,
275658,,$@spelldesc259619,
275659,,朝目標擲出一批冰球，造成冰霜傷害。,
275660,,,
275661,,,
275662,,,
275663,,$@spelldesc259619,
275664,,準備轟炸附近的一棟建築物。,
275665,,朝目標擲出一批冰球，造成冰霜傷害。,
275666,,,
275667,,從喉嚨深處發出怒吼，造成的傷害提高$s1%，持續$d。,造成的傷害提高$s1%。
275668,,轟炸敵軍建築，造成攻城傷害。,
275669,,$@spelldesc259619,
275670,,$@spelldesc275632,
275671,,釋放出恐怖的吼聲，使附近所有敵人陷入恐懼。,
275672,,$@spelldesc275632,你下一次暴怒的每一次攻擊額外造成$w1點傷害。
275673,,$@spelldesc273291,造成$w1點傷害。
275674,,,
275675,,釋放出一道冰風爆炸，對施法者面前錐形範圍內所有敵人造成冰霜傷害。,
275676,,,
275677,,創造一團受羅亞祝福且能在遠方看見的火焰。,
275678,,對$A1碼範圍內的敵人造成微不足道的$s1點火焰傷害。,
275679,,,
275680,,釋放出一道冰風爆炸，對施法者面前錐形範圍內所有敵人造成冰霜傷害。,
275681,,物理傷害提高$s1%、加速提高$s2%，並且無法「施放」任何「法術」。,"造成的物理傷害提高$s1%。
加速提高$s2%。
無法使用「魔法」。"
275682,,,
275683,,,
275684,,治療傷害。,包紮完畢。
275685,,,
275686,,鮮血風暴出現之後會不斷飛濺出聚合之血。,鮮血風暴出現之後會不斷飛濺出聚合之血。
275687,,將施法者傳送至達拉然。,
275688,,用頭錘攻擊目標，造成物理傷害並將其擊退。,用頭錘攻擊目標，造成物理傷害並將其擊退。
275689,,$@spelldesc275632,
275690,,虛妄之牆包圍了你的心智，悄悄訴說著陰謀…,週期性地屈服於虛無。
275691,,,
275693,,,
275694,,,
275695,,,
275696,,,
275697,,解鎖一個新的斯陀頌恩谷地哨站。,
275699,,"召引敵人的末日，造成$sw1點暗影傷害，並引爆目標身上最多$s2道膿瘡傷口。

召喚$s2個亡靈大軍食屍鬼，持續$221180d。

|cFFFFFFFF產生$343758s3個符文。|r",
275700,,虛妄之牆包圍了你的心智，悄悄訴說著陰謀…,成為虛無之友！
275701,,,
275702,,,
275703,,,
275704,,$@spelldesc275727,
275705,,$@spelldesc275727,
275706,,,
275707,,$@spelldesc275727,$@spellaura275727
275709,,,
275710,,,
275711,,,
275712,,,
275713,,拋向古翰的屍身。,
275714,,尺寸提高$m1%,尺寸提高$m1%
275715,,,
275716,,,
275717,,,
275718,,,
275719,,,
275720,,施法者拔出附近的鞭笞者。,
275721,,,
275722,,$?s205351[暗言術：無][心靈震爆]會額外造成$s2點傷害，並在造成致命一擊時額外產生${$275726s1/100}點瘋狂。,
275723,,,
275724,,,
275725,,$@spelldesc275722,
275726,,$@spelldesc275725,
275727,,朝一名玩家投擲一枚黏性炸彈，在$275707d後引爆，對$A1碼範圍內的所有玩家造成$s1點火焰傷害。,效果時間結束時爆炸，對$A1碼範圍內的所有玩家造成$s1點火焰傷害。
275728,,,
275730,,,
275731,,啟動以獲得橫越大分水嶺的受控墜落體驗。,有型的爆炸性墜落。熱砂企業為您帶來的另一個精緻產品。
275732,,,
275733,,立即攻擊目標，造成$s1%普通武器傷害。,
275734,,,
275735,,,
275736,,,
275737,,對施法者面前的敵人造成傷害。,
275738,,,
275739,,,
275740,,,
275741,,,
275742,,咬噬目標，造成物理傷害。,
275743,,朝施法者前方錐狀區域吐出毒素，造成自然傷害。,
275744,,朝目標吐出毒素，造成自然傷害且每$t2秒額外造成自然傷害，持續$d。,每$t2秒造成自然傷害。
275745,,釋放出一道刺耳嘶叫，對附近所有敵人造成物理傷害。,
275746,,,
275747,,,
275748,,以淬有麻痺毒素的利齒咬噬敵人，造成物理傷害並將其擊昏$d。,昏迷。
275749,,,
275750,,,
275751,,,
275752,,施法者的利齒滲出毒液，使近戰攻擊有一定機率額外造成自然傷害。,近戰攻擊有一定機率造成額外自然傷害。
275753,,$@spelldesc275752,
275754,,,
275755,,使用可攜式顯影目視鏡看到在原始濕地四處窺探的鮮血食人。,能夠利用可攜式顯影目視鏡看到隱藏的鮮血食人妖。
275756,,$@spelldesc274262,
275757,,,
275758,,,
275759,,,
275760,,,傷害與生命力上限提高10%。
275761,,,
275762,,艾澤萊晶岩的精華為你治療$s1%生命力。,艾澤萊晶岩精華會為你治療$s1%生命力
275763,,,
275764,,,降落傘
275765,,,每$T3秒$@spellaura275762，此外，使你造成的傷害和生命力上限提高$s1%。
275766,,,
275767,,每$t秒造成自然傷害，持續$d。,每$t秒造成自然傷害。
275768,,$@spelldesc172714,
275769,,造成的傷害降低$s1%。,造成的傷害降低$s1%。
275770,,,
275771,,$@spelldesc262283,
275772,,異種蠍戰士忽略威脅值並隨機鎖定玩家。,對嘲諷效果免疫。
275773,,"審判目標，造成$s1點神聖傷害$?s231644[，並抵銷該目標造成的$<shield>點傷害][]。$?s315867[

|cFFFFFFFF產生$220637s1道聖能。][]",
275774,,對附近所有敵人射出鋒利無比的葉片，造成自然傷害。,
275775,,瘋狂地繞圈旋轉，對附近所有的敵人造成$s1點秘法傷害。,
275776,,以荊棘刺藤纏繞目標目標，每$t1秒造成自然傷害，持續$d。,每$t1秒造成自然傷害。
275777,,,昏迷。
275778,,$@spelldesc275829,
275779,,"審判目標，造成$s1點神聖傷害$?s231663[，並使你下一個聖能技能對該目標造成的傷害提高$197277s1%][]。$?a315867[

|cFFFFFFFF產生$220637s1道聖能。][]",
275780,,,
275781,,,
275782,,對敵人射出一枚銳利的葉片，造成自然傷害。,
275785,,,
275786,,$@spelldesc275805,
275787,,,
275788,,,
275789,,朝目標發射一枚火焰箭，造成火焰傷害。,
275790,,,
275791,,,
275792,,剛克之子來幫助你了。,剛克之子來幫助你了。
275793,,以一枚強力火球打擊敵人，造成火焰傷害且每$t2秒造成額外火焰傷害，持續$d。,每$t2秒造成火焰傷害。
275797,,熾燄靈氣在施法者的身體上繚繞，每$t1秒對附近所有敵人造成火焰傷害。,每$t1秒對附近的所有敵人造成火焰傷害。
275798,,$@spelldesc275797,
275799,,$@spelldesc275805,
275800,,$@spelldesc275805,
275801,,,
275802,,,
275803,,$@spelldesc275805,
275804,,,
275805,,朝附近的玩家投擲定時炸彈，立刻造成$s1點火焰傷害，且每$t2秒造成$s2點火焰傷害，持續$d。,每$t2秒造成$s2點火焰傷害。
275806,,,
275807,,敲開物品以獲得$s1份上古法力。,
275808,,,
275809,,衝擊周圍敵人造成冰霜傷害，並將其冰凍在原地，持續$d。,昏迷。
275810,,衝擊周圍敵人造成冰霜傷害，並將其冰凍在原地，持續$d。,昏迷。
275812,,,
275813,,敲開物品以獲得$s1份上古法力。,
275814,,,
275815,,,
275816,,,
275817,,,
275818,,敲開物品以獲得$s1份上古法力。,
275819,,,
275820,,朝敵人猛擲石塊，造成物理傷害。,
275821,,目標被腳下伸出的岩石之手抓住，每$t2秒造成物理傷害並定身，持續$d。,"每$t2秒造成物理傷害。
定身。"
275822,,讓大地在附近目標腳下爆發，造成物理傷害並將其擊退。,
275823,,$@spelldesc275822,
275824,,,
275825,,使用艾澤拉斯之心，從心之室中吸收艾澤萊晶岩傷口。,
275826,,激勵盟友，使其受到的所有傷害降低$s1%，持續$d。,受到的所有傷害降低$s1%。
275827,,啟動以獲得橫越大分水嶺的受控墜落體驗。,危險！使用者風險自負。
275828,,,
275829,,,
275830,,,
275831,,,
275832,,以石頭保護施法者，受到的傷害降低$s1%。,受到的傷害降低$s1%。
275833,,,
275835,,在其刀刃淬上刺痛劇毒，有一定機率每$275836t1秒對當前目標造成$275836s1點自然傷害。此效果可疊加。,近戰攻擊會施加刺痛毒液。
275836,,$@spelldesc275835,每$t1秒造成$s1點自然傷害。
275837,,召喚或解散你的鈷藍裝甲翼手龍。,$@spellaura440513
275838,,"召喚或解散此坐騎。
",$@spellaura440513
275839,,,
275840,,召喚或解散此坐騎。,$@spellaura440513
275841,,召喚或解散你的遠征隊鮮血蟲。,$@spellaura440513
275842,,,
275843,,,
275845,,,
275846,,每一點消耗在命運之骰上的連擊點數，會使你的下$275863n次邪惡攻擊額外造成$s1點傷害。,
275847,,對目標射出一枚水箭，造成冰霜傷害。,
275848,,釋放一道冰冷的洪流，對施法者面前所有敵人造成$275849s1點冰霜傷害，並使其緩速。施放$@spellname275848時，施法者會朝隨機方向迴旋移動。,
275849,,$@spelldesc275848,移動速度降低$s3%。
275851,,,
275852,,你正在亞格洛克迫擊砲的射程內。,在亞格洛克迫擊砲的射程內。
275853,,對$A1碼範圍的所有敵人猛擲水箭，造成冰霜傷害。,
275854,,,可在水下呼吸。
275855,,,
275856,,,
275857,,,
275858,,$@spelldesc275846,
275859,,召喚或解散此坐騎。,$@spellaura440513
275860,,格擋一次攻擊會使你的力量提高$s1點，持續$275867d，最多可堆疊$275867u層。,
275861,,對附近所有敵人射出水箭，造成冰霜傷害。,
275863,,$@spelldesc275846,你的下一次邪惡攻擊額外造成$w1點傷害。
275864,,$@spelldesc275860,
275865,,以一道水盾圍繞施法者，吸收$s1點傷害。,吸收$w1點傷害。
275866,,召喚或解散此坐騎。,$@spellaura440513
275867,,$@spelldesc275860,力量提高$w1點。
275868,,召喚或解散此坐騎。,$@spellaura440513
275869,,$@spelldesc265320,
275870,,,
275871,,,
275872,,,
275873,,,
275874,,每秒受到自然傷害且移動速度降低。,每秒受到自然傷害且移動速度降低。
275875,,,
275876,,,
275877,,射出一道炸裂氣流，對施法者面前錐形範圍內的所有敵人造成物理傷害，並讓其擊退。,
275878,,,
275879,,,
275880,,朝目標射出一道空氣洪流，造成物理傷害。,
275881,,施法者攪動周圍的風，造成向上竄昇的氣流，使其加速提高$s1%，持續$d。,加速提高$s1%。
275882,,,
275883,,,
275884,,$@spelldesc275885,
275885,,從實驗用艾澤萊晶岩火砲發射一波能量暴衝，對施法者面前的所有玩家造成$s1點秘法傷害，並將其擊倒。,癱瘓。
275889,,,
275890,,,
275891,,,
275892,,在醉仙大緩勁期間飲用清心絕釀可使你下$275893u次近戰技能為你治療$s1點生命力。,
275893,,$@spelldesc275892,你的近戰技能會為你治療$w2點生力。
275894,,$@spelldesc275892,
275895,,,
275896,,暗影打擊可使你的暗影打擊傷害提高$s1點，最多可堆疊$279754u次，且耗費的能量降低$279752s2點。,
275897,,,
275900,,每秒受到自然傷害且移動速度降低。,每秒受到自然傷害且移動速度降低。
275901,,"吸收$s1點受到的傷害。
每$T2秒為自己治療$s2點生命力，持續$d。","吸收$s1點受到的傷害。
每$T2秒為自己治療$s2點生命力。"
275902,,,
275903,,戴上豬鼻子，你可以嗅出斯陀頌恩谷地的松露。,你的嗅覺強化了。
275904,,,
275905,,$@spelldesc275907,
275906,,痛擊的直接傷害有$275908h%的機率賦予你$s1點敏捷，持續$275909d，最多可堆疊$275909u次。,
275907,,艾澤洛克重擊地面，造成$s2點物理傷害，並擊飛施法者面前錐形範圍內的玩家。,昏迷。
275908,,$@spelldesc275906,
275909,,$@spelldesc275906,敏捷提高$w1點。
275910,,,
275911,,"移動速度提高$s1點。

只能在贊達拉或庫爾提拉斯使用。","移動速度提高。

你一離開庫爾提拉斯或贊達拉，此效果便中止。"
275912,,,
275913,,啟動緊急措施，恢復奧迪爾的力量。,啟動緊急措施，恢復奧迪爾的力量。
275914,,啟動緊急措施，恢復奧迪爾的力量。,啟動緊急措施，恢復奧迪爾的力量。
275915,,詛咒會爆炸並且會在$d內對所有附近的非玩家單位造成傷害。,詛咒會爆炸並且會在$d內對所有附近的非玩家單位造成傷害。
275916,,爆炸，對附近所有敵人造成$m1到$M1點傷害。從被引爆的屍體處會出現一個靈魂來協助玩家。,
275917,,受凝霜強化時，凜風衝擊會在你周圍造成第二波冰風爆發，對附近的敵人造成 $s1點冰霜傷害。,
275918,,$@spelldesc275917,
275919,,,
275920,,,
275921,,,
275922,,每秒受到自然傷害且移動速度降低。,每秒受到自然傷害且移動速度降低。
275923,,朝施法者前方錐狀區域噴出冰凍的吐息，造成冰霜傷害。,
275924,,血族之裔的效果結束時，你的汲取提高$s1點，持續$275926d。,
275925,,,
275926,,$@spelldesc275924,汲取提高$w1點。
275927,,施法者施展旋風斬，對附近所有敵人造成物理傷害。,
275929,,死亡纏繞會使目標感染哀痛凋零，在$275931d內造成${$s1*($275931d/$275931t1)}點暗影傷害。,
275930,,$@spelldesc275929,
275931,,$@spelldesc275929,每$t1秒造成$w1點暗影傷害。
275933,,,
275934,,混沌之擊使你的敏捷提高$s1點，持續$275936d。堆疊此效果不會延長持續時間。,
275935,,$@spelldesc275934,
275936,,$@spelldesc275934,敏捷提高$w1點。
275937,,,
275938,,,
275939,,,
275940,,造成火焰傷害。,
275941,,,
275942,,,
275943,,,
275944,,,
275945,,,
275946,,,
275947,,,
275948,,,
275949,,,
275950,,,
275951,,,
275952,,,
275953,,招募一名附近的工人。,
275954,,,
275955,,,
275956,,,
275957,,,
275958,,,
275959,,,
275960,,造成物理傷害。,
275961,,,
275962,,造成物理傷害。,
275963,,造成的所有傷害提高$s1%。,造成的傷害提高$s1%。
275964,,造成的所有傷害提高$s1%。,造成的傷害提高$s1%。
275965,,造成的所有傷害提高$s1%。,造成的傷害提高$s1%。
275966,,造成自然傷害。,
275967,,造成物理傷害。,
275968,,破魂斬賦予你一個護盾，吸收$s1點傷害。吸收量最多可根據你失去的生命力提高$s2%。,
275969,,$@spelldesc275968,
275970,,引導一道水柱對施法者前方所有敵人造成自然傷害並將其擊退。,
275971,,造成冰霜傷害。,
275972,,$@spelldesc275968,吸收$w1點傷害。
275973,,造成冰霜傷害。,
275974,,若你的腐蝕種子提前引爆，它會額外造成$s1點傷害。,
275975,,當你的回生迷霧治療盟友時，你有一定機率獲得$s1點加速，持續$276025d。,
275976,,$@spelldesc275970,
275977,,,
275978,,,
275980,,,
275981,,,
275982,,散發帶有劇毒的煙霧，每$t1秒對範圍內所有人造成物理傷害。,
275983,,對一名敵人造成火焰傷害。,
275984,,射擊敵人，造成物理傷害。,
275985,,,
275986,,,
275987,,施法者身上爆發勁風，對目標造成自然傷害並將其擊退。,
275988,,,
275990,,朝施法者前方錐形範圍內的所有敵人噴出熔渣，造成火焰傷害並使其困惑。,
275991,,$@spelldesc274271,
275992,,艾澤萊晶岩觸媒通過管子，朝戰場噴灑一道直線的毒物。,
275993,,施法者施展旋風斬，對附近所有敵人造成物理傷害。,
275994,,,
275995,,對錐形範圍內的敵人造成暗影傷害。,
275996,,施法者以其利爪掃過目標的血肉，使他們流血$d。,每$t1秒造成物理傷害。
275997,,,
275998,,猛擊地面，對施法者面前錐形範圍內的所有敵人造成物理傷害。,
275999,,,
276000,,這個生物太過飢渴，無法控制其衝動。每次近戰揮擊都有機率使此生物標定新目標。,近戰攻擊會使標定新目標的可能性提高。
276001,,,
276002,,,
276003,,,
276004,,可留下鮮花足跡，持續$d。,可留下鮮花足跡。
276005,,,
276006,,$@spelldesc261882,
276007,,當你獲得惡魔之核，你的下一次惡魔箭傷害提高$s1點。,
276008,,,
276010,,$@spelldesc276016,
276011,,,
276012,,你的旅行形態使你的游泳速度提高$5421s1%，也讓你可以在水中呼吸。,
276013,,,
276014,,對$A1碼內的敵人造成自然傷害並將其擊退。,
276015,,,
276016,,每$t1秒對施法者面前錐狀範圍內的所有目標造成物理傷害，持續$d。,
276017,,$@spelldesc276016,
276018,,,
276019,,$@spelldesc276008,
276020,,鎖定一名目標。,有個祖爾之僕鎖定你了！
