ID,Title_lang,BodyText_lang,JournalEncounterID,OrderIndex,ParentSectionID,FirstChildSectionID,NextSiblingSectionID,Type,IconCreatureDisplayInfoID,UiModelSceneID,SpellID,IconFileDataID,Flags,IconFlags,DifficultyMask
10570,,,1203,14,10031,0,10576,2,0,0,160435,0,2,4096,0
10571,第39區,"$

索爾卡累積30點鋼鐵之怒時會獲得這項能力。",1203,16,10030,10850,10034,2,0,0,156112,0,0,128,-1
10573,第42區,,1203,35,10042,0,10574,2,0,0,158708,0,0,96,-1
10574,第41區,,1203,36,10042,0,10575,2,0,0,158707,0,0,96,-1
10575,第43區,,1203,37,10042,0,0,2,0,0,158710,0,0,64,-1
10576,第44區,,1203,15,10031,0,0,2,0,0,170395,0,2,4112,0
10577,第45區,,1203,22,10036,0,0,2,0,0,170405,0,2,4096,0
10580,第8區,,967,9,8850,0,0,2,0,0,169810,0,0,0,-1
10599,第11區,,1214,9,0,0,10100,2,0,0,177734,0,0,0,-1
10600,第21區,,1153,6,9619,0,9627,2,0,0,162569,0,0,0,-1
10601,第22區,,1153,14,9622,0,9625,2,0,0,172895,0,2,4096,0
10615,預熱,,1148,25,0,0,0,2,0,0,173425,0,0,0,-1
10616,第15區,,1202,10,9969,0,0,2,0,0,173471,0,1,1,-1
10617,第22區,,1210,12,10539,0,10618,2,0,0,173536,0,1,0,-1
10618,兇野鞭笞者,,1210,13,10539,10619,0,1,59873,0,0,0,1,0,-1
10619,第24區,,1210,14,10618,0,0,2,0,0,173563,0,2,4160,0
10620,奈楚格‧雷塔,,1163,5,0,9725,10332,1,55162,0,0,0,1,0,-1
10621,第52區,,1197,22,9915,0,9916,2,0,0,174126,0,0,0,-1
10622,第53區,,1197,42,9922,0,9927,2,0,0,174126,0,0,0,-1
10635,第32區,,1154,11,9649,0,10649,2,0,0,155192,0,0,0,-1
10648,第34區,,1154,23,9640,0,0,2,0,0,175104,0,2,1,0
10649,第33區,,1154,12,9649,0,0,2,0,0,174726,0,2,32,0
10650,枯萎,,1196,23,9989,0,0,2,0,0,163113,874578,0,0,-1
10651,第29區,,1196,26,9991,0,0,2,0,0,163113,874578,0,0,-1
10652,第48區,,1203,25,10853,0,0,2,0,0,173901,0,2,4096,0
10653,第2區,,1291,5,0,0,10654,2,0,0,175791,0,0,0,-1
10654,第3區,,1291,6,0,0,10655,2,0,0,175953,0,0,0,-1
10655,第1區,,1291,7,0,10656,0,2,0,0,175827,1058937,1,0,-1
10656,狂怒奔行戈倫,狂暴戈倫會從地面出現，接觸時造成$175835s2點自然傷害。他們會瘋狂翻滾，接觸玩家時會造成$175920s2點物理傷害，並且擊飛玩家。大地呼喚結束後，戈倫會重回大地，隨機現身。,1291,8,10655,10657,0,1,60733,0,0,0,1,1,-1
10657,第5區,,1291,9,10656,0,10658,2,0,0,175915,0,0,0,-1
10658,第6區,,1291,10,10656,0,0,2,0,0,175920,0,0,0,-1
10659,概況說明,巨大的麥奈隆衝撞地面，使一群戈倫從地底現身，替敵人製造混亂。,1291,1,0,10737,10653,3,0,0,0,0,0,0,-1
10660,第18區,"$[!8,23

在傳奇難度中，劇毒釋放團塊也會朝其他所有玩家發射。$]",1207,14,10417,28163,0,2,0,0,427512,0,0,1,-1
10661,第1區,,1211,5,0,0,10662,2,0,0,175973,0,0,0,-1
10662,第2區,,1211,6,0,10663,10666,2,0,0,175979,0,0,0,-1
10663,第8區,,1211,7,10662,0,10664,2,0,0,175986,0,1,0,-1
10664,巨型鞭笞者,,1211,8,10662,10665,0,1,60764,0,0,0,1,0,-1
10665,第7區,,1211,9,10664,0,0,2,0,0,176000,0,1,0,-1
10666,第3區,,1211,10,0,10667,10669,2,0,0,176013,0,0,0,-1
10667,狂野魔陀羅,,1211,11,10666,10668,0,1,55767,0,0,0,1,0,-1
10668,第5區,,1211,12,10667,0,0,2,0,0,176035,0,1,0,-1
10669,第9區,,1211,13,0,0,0,2,0,0,176004,0,0,128,-1
10670,概況說明,"塔爾納會以|cFF2959D3|Hspell:175973|h[巨刃猛擊]|h|r與|cFF2959D3|Hspell:176001|h[野性藤蔓]|h|r攻擊玩家。

他會定期召喚幼苗，並且使用|cFF2959D3|Hspell:175979|h[生生不息]|h|r讓幼苗長成巨型鞭笞者。",1211,1,0,10671,10661,3,0,0,0,0,0,0,-1
10671,傷害輸出,"$bullet;盡快殺死狂野魔陀羅，避免敵人數量過多。
$bullet;在|cFF2959D3|Hspell:175979|h[生生不息]|h|r施放完成之前|cFF2959D3|Hspell:175986|h[踐踏]|h|r幼苗，避免幼苗變成巨型鞭笞者。",1211,2,10670,0,10672,3,0,0,0,0,0,2,-1
10672,治療者,"$bullet;|cFF2959D3|Hspell:175973|h[巨刃猛擊]|h|r能造成大量群體傷害。
$bullet;|cFF2959D3|Hspell:176001|h[野性藤蔓]|h|r會使玩家定身。",1211,3,10670,0,10673,3,0,0,0,0,0,4,-1
10673,坦克,"$bullet;狂野魔陀羅與巨型鞭笞者會定期出現，需要玩家坦住。
$bullet;|cFF2959D3|Hspell:175973|h[巨刃猛擊]|h|r會對塔爾納前方的敵人造成致命傷害。",1211,4,10670,0,0,3,0,0,0,0,0,1,-1
10674,第25區,,1155,23,9860,0,10675,2,0,0,161029,0,0,0,-1
10675,第23區,,1155,24,9860,0,10676,2,0,0,156938,0,0,1,-1
10676,鼓舞,"當漢斯格爾及法蘭佐克受傷時，他們的怒氣值將會提高。

隨著怒氣增加，鼓舞的效果也會跟著上升，提高他們造成的近戰傷害，並且強化以下的技能：提高碎顱所投擲的錘子數量、縮短混亂咆哮的施放時間、以及增加跳摔的跳躍次數。",1155,25,9860,0,0,2,0,0,0,236310,0,32,-1
10677,第35區,,1225,11,10190,10678,0,2,0,0,157214,0,2,8,2
10678,魔能冥淵火,這些煉獄生物會鎖定一個目標，並且不斷追擊目標。,1225,12,10677,0,0,1,54170,0,0,0,0,8,-1
10679,怪物鬥陣,卡加斯的鎖鍊投擲會把玩家隊友丟進看臺，在看臺上的隊友可以攻擊觀眾，直到天槌清潔工把隊友打出看臺，或是他們的屍體被丟回競技場內。,1128,11,9386,0,0,2,0,0,0,892447,0,0,-1
10680,第35區,,1154,44,9648,0,0,2,0,0,176143,0,2,32,0
10681,第37區,,1154,40,9657,0,10682,2,0,0,176133,0,2,32,0
10682,第36區,,1154,41,9657,0,0,2,0,0,176141,0,2,4128,0
10683,第38區,,1154,35,9659,0,10684,2,0,0,176121,0,2,32,0
10684,第39區,,1154,36,9659,0,0,2,0,0,159115,0,2,0,0
10685,第30區,,959,8,9565,9566,0,2,0,0,156479,1029732,0,16,-1
10689,噴毒幼蛛,,1209,20,0,10690,0,1,418,0,0,0,0,0,-1
10690,第19區,,1209,21,10689,0,0,2,0,0,173052,0,1,0,-1
10691,暴食穿刺者,暴食穿刺者會隨機鎖定一位玩家。,1209,18,0,10692,10689,1,1088,0,0,0,2,0,2
10692,第21區,,1209,19,10691,0,0,2,0,0,173081,0,3,0,2
10693,鋼鐵意志,,1203,6,10018,0,10025,2,0,0,159337,132345,0,0,-1
10694,傷害輸出,$bullet;中斷|cFF2959D3|Hspell:154218|h[仲裁者之錘]|h|r與|cFF2959D3|Hspell:154235|h[秘法箭]|h|r。,1186,2,9830,0,10695,3,0,0,0,0,0,2,-1
10695,治療者,$bullet;|cFF2959D3|Hspell:153477|h[魂器]|h|r會對保護區外的玩家造成大量傷害。,1186,3,9830,0,10696,3,0,0,0,0,0,4,-1
10696,坦克,$bullet;殺死|cFF2959D3|Hspell:153991|h[魂飛魄散]|h|r所召喚的援軍。,1186,4,9830,0,0,3,0,0,0,0,0,1,-1
10698,坦克,"$bullet;蘭吉特丟出的戰輪會以移動或旋轉的前進軌跡形成傷害區域。
$bullet;|cFF2959D3|Hspell:165731|h[穿刺衝撞]|h|r會對蘭吉特突進路徑上的所有敵人造成大量傷害。",965,4,9260,0,0,3,0,0,0,0,0,1,-1
10699,傷害輸出,"$bullet;蘭吉特丟出的戰輪會以移動或旋轉的前進軌跡形成傷害區域。
$bullet;|cFF2959D3|Hspell:165731|h[穿刺衝撞]|h|r會對蘭吉特突進路徑上的所有敵人造成大量傷害。",965,2,9260,0,10700,3,0,0,0,0,0,2,-1
10700,治療者,"$bullet;蘭吉特的|cFF2959D3|Hspell:153757|h[劍刃削擊]|h|r技能會擊中所有敵人，並且造成持續性傷害。
$bullet;蘭吉特丟出的戰輪會以移動或旋轉的前進軌跡形成傷害區域。
$bullet;|cFF2959D3|Hspell:165731|h[穿刺衝撞]|h|r會對蘭吉特突進路徑上的所有敵人造成大量傷害。",965,3,9260,0,10698,3,0,0,0,0,0,4,-1
10701,坦克,"$bullet;擋住聚焦在阿拉卡納斯身上的陽光可阻止|cFF2959D3|Hspell:154149|h[充能]|h|r，但是玩家會因此受到傷害。
$bullet;避開阿拉卡納斯的|cFF2959D3|Hspell:154132|h[潰擊]|h|r，這是傀儡用左手或右手施展的技能。",966,4,9264,0,0,3,0,0,0,0,0,1,-1
10702,傷害輸出,$bullet;擋住聚焦在阿拉卡納斯身上的陽光可阻止|cFF2959D3|Hspell:154149|h[充能]|h|r，但是玩家會因此受到傷害。,966,2,9264,0,10703,3,0,0,0,0,0,2,-1
10703,治療者,"$bullet;擋住聚焦在阿拉卡納斯身上的陽光可阻止|cFF2959D3|Hspell:154149|h[充能]|h|r，但是玩家會因此受到傷害。
$bullet;阿拉卡納斯的|cFF2959D3|Hspell:154135|h[爆發]|h|r會對所有玩家造成傷害，此技能的傷害也會隨著施放次數逐漸提高。",966,3,9264,0,10701,3,0,0,0,0,0,4,-1
10704,坦克,"$bullet;不要離開盧克然的近戰範圍，如果他的攻擊範圍內沒有玩家，他的|cFF2959D3|Hspell:153898|h[尖嘯]|h|r會對他所有的敵人造成大量傷害，直到他再次展開近身戰鬥。
$bullet;使用主動減傷技能來反制|cFF2959D3|Hspell:153794|h[刺穿護甲]|h|r，否則會受到|cFF2959D3|Hspell:153795|h[護甲穿透]|h|r效果影響。",967,4,9268,0,0,3,0,0,0,0,0,1,-1
10705,傷害輸出,"$bullet;遠離追擊你的太陽閃焰，否則會觸發|cFF2959D3|Hspell:153828|h[旭日打擊]|h|r。
$bullet;在遠離灰燼的地點殺死太陽閃焰，否則|cFF2959D3|Hspell:169810|h[日芒]|h|r會讓灰燼復活。",967,2,9268,0,10706,3,0,0,0,0,0,2,-1
10706,治療者,$bullet;遠離追擊你的太陽閃焰，否則會觸發|cFF2959D3|Hspell:153828|h[旭日打擊]|h|r。,967,3,9268,0,10704,3,0,0,0,0,0,4,-1
10707,坦克,"$bullet;護盾傀儡會以|cFF2959D3|Hspell:154055|h[護盾]|h|r守護大賢者維瑞思，使其不受到任何傷害，直到它們被摧毀為止。
$bullet;中斷大賢者維瑞思的|cFF2959D3|Hspell:154396|h[太陽爆發]|h|r，避免受到大量傷害。",968,4,9272,0,0,3,0,0,0,0,0,1,-1
10708,傷害輸出,"$bullet;盡快擊殺狂熱者，以免他們把抓住的玩家從擎天峰邊緣|cFF2959D3|Hspell:153954|h[扔下去]|h|r。
$bullet;殺死用|cFF2959D3|Hspell:154055|h[護盾]|h|r保護維瑞思的護盾傀儡。
$bullet;遠離|cFF2959D3|Hspell:154043|h[眩光]|h|r，避免將破壞光線引到隊伍之中。",968,2,9272,0,10709,3,0,0,0,0,0,2,-1
10709,治療者,$bullet;遠離|cFF2959D3|Hspell:154043|h[眩光]|h|r，避免將破壞光線引到隊伍之中。,968,3,9272,0,10707,3,0,0,0,0,0,4,-1
10710,治療者,$bullet;提防不穩定的熔渣元素透過|cFF2959D3|Hspell:150734|h[烈焰釋放]|h|r對隊伍造成傷害。,889,3,9829,0,10712,3,0,0,0,0,0,4,-1
10711,傷害輸出,"$bullet;中斷古格洛克的|cFF2959D3|Hspell:150677|h[熔岩爆裂]|h|r，阻止他獲得|cFF2959D3|Hspell:150678|h[熔火之心]|h|r。
$bullet;阻止不穩定的熔渣元素抵達窯爐，否則它們會獲得|cFF2959D3|Hspell:152091|h[強力烈焰]|h|r的效果。",889,2,9829,0,10710,3,0,0,0,0,0,2,-1
10712,坦克,$bullet;中斷古格洛克的|cFF2959D3|Hspell:150677|h[熔岩爆裂]|h|r，防止他獲得|cFF2959D3|Hspell:150678|h[熔火之心]|h|r。,889,4,9829,0,0,3,0,0,0,0,0,1,-1
10713,治療者,"$bullet;閃避洛托爾順著橋梁滾下的|cFF2959D3|Hspell:153247|h[熾熱巨礫]|h|r。
$bullet;洛托爾的|cFF2959D3|Hspell:152897|h[炙熱波]|h|r會對隊伍全員造成持續傷害。",887,3,9735,0,10715,3,0,0,0,0,0,4,-1
10714,傷害輸出,"$bullet;閃避洛托爾順著橋梁滾下的|cFF2959D3|Hspell:153247|h[熾熱巨礫]|h|r。
$bullet;當洛托爾使用|cFF2959D3|Hspell:152897|h[炙熱波]|h|r擊退玩家時，利用走位避免被推進|cFF2959D3|Hspell:153227|h[燃燒熔渣]|h|r。",887,2,9735,0,10713,3,0,0,0,0,0,2,-1
10715,坦克,"$bullet;閃避洛托爾順著橋梁滾下的|cFF2959D3|Hspell:153247|h[熾熱巨礫]|h|r。
$bullet;當洛托爾使用|cFF2959D3|Hspell:152897|h[炙熱波]|h|r擊退玩家時，利用走位避免被推進|cFF2959D3|Hspell:153227|h[燃燒熔渣]|h|r。",887,4,9735,0,0,3,0,0,0,0,0,1,-1
10716,治療者,$bullet;當卡薩爾擲出|cFF2959D3|Hspell:153480|h[神聖之盾]|h|r時，尋找掩護，避免照射到|cFF2959D3|Hspell:153006|h[聖化之光]|h|r。,1185,3,9823,0,10718,3,0,0,0,0,0,4,-1
10717,傷害輸出,$bullet;當卡薩爾丟出|cFF2959D3|Hspell:153480|h[神聖之盾]|h|r時，躲到掩護物後方，避免被|cFF2959D3|Hspell:153006|h[聖化之光]|h|r擊中。,1185,2,9823,0,10716,3,0,0,0,0,0,2,-1
10718,坦克,"$bullet;當卡薩爾丟出|cFF2959D3|Hspell:153480|h[神聖之盾]|h|r時，躲到掩護物後方，避免被|cFF2959D3|Hspell:153006|h[聖化之光]|h|r擊中。
$bullet;不要離卡薩爾的|cFF2959D3|Hspell:153480|h[神聖之盾]|h|r太近，確保自己待在躲避|cFF2959D3|Hspell:153006|h[聖化之光]|h|r的安全距離。",1185,4,9823,0,0,3,0,0,0,0,0,1,-1
10719,治療者,"$bullet;當史庫洛克施放|cFF2959D3|Hspell:168929|h[火砲彈幕]|h|r時，盡快尋找掩護，等到停火時再逼近他。
$bullet;當|cFF2959D3|Hspell:168929|h[火砲彈幕]|h|r開始時，不要留在船艦後方，避免|cFF2959D3|Hspell:169129|h[爆燃]|h|r造成的燒盡效果。",1238,3,10423,0,10721,3,0,0,0,0,0,4,-1
10720,傷害輸出,"$bullet;當史庫洛克施放|cFF2959D3|Hspell:168929|h[火砲彈幕]|h|r時，盡快尋找掩護物，等到停火時再逼近他。
$bullet;當|cFF2959D3|Hspell:168929|h[火砲彈幕]|h|r開始時，不要留在船艦後方，避免|cFF2959D3|Hspell:169129|h[爆燃]|h|r造成的燒盡效果。",1238,2,10423,0,10719,3,0,0,0,0,0,2,-1
10721,坦克,"$bullet;當史庫洛克施放|cFF2959D3|Hspell:168929|h[火砲彈幕]|h|r時，盡快尋找掩護物，等到停火時再逼近他。
$bullet;當|cFF2959D3|Hspell:168929|h[火砲彈幕]|h|r開始時，不要留在船艦後方，避免|cFF2959D3|Hspell:169129|h[爆燃]|h|r造成的燒盡效果。",1238,4,10423,0,0,3,0,0,0,0,0,1,-1
10722,治療者,"$bullet;想從莎妲娜的|cFF2959D3|Hspell:164686|h[黑暗之蝕]|h|r下倖免，玩家必須碰觸未腐化的藍色符文，以獲得|cFF2959D3|Hspell:162652|h[淨化月光]|h|r的效果。
$bullet;|cFF2959D3|Hspell:153093|h[黑暗之星的呢喃]|h|r會對團隊造成持續性傷害，必須維持治療。
$bullet;在|cFF2959D3|Hspell:153153|h[黑暗共融]|h|r的期間內，搶在莎妲娜犧牲污染靈魂前先殺光它們。",1139,3,9460,0,10724,3,0,0,0,0,0,4,-1
10723,傷害輸出,"$bullet;想自莎妲娜的|cFF2959D3|Hspell:164686|h[黑暗之蝕]|h|r之下倖免，玩家必須碰觸未腐化的藍色符文，以獲得|cFF2959D3|Hspell:162652|h[淨化月光]|h|r的效果。
$bullet;在|cFF2959D3|Hspell:153153|h[黑暗共融]|h|r的期間，搶在莎妲娜犧牲污染靈魂前先殺光它們。",1139,2,9460,0,10722,3,0,0,0,0,0,2,-1
10724,坦克,"$bullet;想自莎妲娜的|cFF2959D3|Hspell:164686|h[黑暗之蝕]|h|r之下倖免，玩家必須碰觸未腐化的藍色符文，以獲得|cFF2959D3|Hspell:162652|h[淨化月光]|h|r的效果。
$bullet;在|cFF2959D3|Hspell:153153|h[黑暗共融]|h|r的期間，搶在莎妲娜犧牲污染靈魂前先殺光它們。
$bullet;莎妲娜的|cFF2959D3|Hspell:162696|h[死亡尖刺]|h|r可以被閃躲、格擋、反射，以及招架，以降低接下來受到的大量傷害。",1139,4,9460,0,0,3,0,0,0,0,0,1,-1
10728,治療者,$bullet;受到|cFF2959D3|Hspell:152979|h[靈魂撕碎]|h|r的效果時，殺死自己的靈魂就可以返回現世，並且取得|cFF2959D3|Hspell:153033|h[回神]|h|r效果。,1168,3,9759,0,10730,3,0,0,0,0,0,4,-1
10729,傷害輸出,$bullet;受到|cFF2959D3|Hspell:152979|h[靈魂撕碎]|h|r的效果時，殺死自己的靈魂就可以返回現世，並且取得|cFF2959D3|Hspell:153033|h[回神]|h|r效果。,1168,2,9759,0,10728,3,0,0,0,0,0,2,-1
10730,坦克,"$bullet;受到|cFF2959D3|Hspell:152979|h[靈魂撕碎]|h|r的效果時，殺死自己的靈魂就可以返回現世，並且取得|cFF2959D3|Hspell:153033|h[回神]|h|r效果。
$bullet;靈魂會從|cFF2959D3|Hspell:153268|h[發掘墓穴]|h|r的墓穴中出現，必須找人坦住。",1168,4,9759,0,0,3,0,0,0,0,0,1,-1
10731,治療者,"$bullet;閃避骨喉與次級食腐骨蟲的|cFF2959D3|Hspell:153395|h[猛撞]|h|r。
$bullet;站在|cFF2959D3|Hspell:153692|h[亡域瀝青]|h|r上方會受到傷害，但是能避免你被骨喉|cFF2959D3|Hspell:153804|h[吸入]|h|r。",1140,3,9461,0,10733,3,0,0,0,0,0,4,-1
10732,傷害輸出,"$bullet;閃避骨喉與次級食腐骨蟲的|cFF2959D3|Hspell:153395|h[猛撞]|h|r。
$bullet;站在|cFF2959D3|Hspell:153692|h[亡域瀝青]|h|r上方會受到傷害，但是能避免你被骨喉|cFF2959D3|Hspell:153804|h[吸入]|h|r。",1140,2,9461,0,10731,3,0,0,0,0,0,2,-1
10733,坦克,"$bullet;閃避骨喉與次級食腐骨蟲的|cFF2959D3|Hspell:153395|h[猛撞]|h|r。
$bullet;站在|cFF2959D3|Hspell:153692|h[亡域瀝青]|h|r上方會受到傷害，但是能避免你被骨喉|cFF2959D3|Hspell:153804|h[吸入]|h|r。",1140,4,9461,0,0,3,0,0,0,0,0,1,-1
10734,治療者,$bullet;盡快遠離|cFF2959D3|Hspell:154353|h[死亡預兆]|h|r，距離越近，受到的傷害越大。,1160,3,9677,0,10736,3,0,0,0,0,0,4,-1
10735,傷害輸出,"$bullet;當耐祖奧召喚|cFF2959D3|Hspell:154469|h[祭儀骸骨]|h|r時，集中攻擊一個骸骨，中斷連鎖效果。
$bullet;盡快遠離|cFF2959D3|Hspell:154353|h[死亡預兆]|h|r，距離越近，受到的傷害越大。",1160,2,9677,0,10734,3,0,0,0,0,0,2,-1
10736,坦克,"$bullet;當耐祖奧召喚|cFF2959D3|Hspell:154469|h[祭儀骸骨]|h|r時，集中攻擊一個骸骨，中斷連鎖效果。
$bullet;盡快遠離|cFF2959D3|Hspell:154353|h[死亡預兆]|h|r，距離越近，受到的傷害越大。",1160,4,9677,0,0,3,0,0,0,0,0,1,-1
10737,傷害輸出,"$bullet;注意德羅夫面對的方向，閃避|cFF2959D3|Hspell:175791|h[巨像重擊]|h|r。
$bullet;在|cFF2959D3|Hspell:175827|h[大地呼喚]|h|r的期間，閃避狂怒奔行者。狂怒奔行者會隨機出現，攻擊玩家。",1291,2,10659,0,10738,3,0,0,0,0,0,2,-1
10738,治療者,"$bullet;德羅夫的|cFF2959D3|Hspell:175953|h[超重擊]|h|r會對全體造成傷害。
$bullet;注意德羅夫面對的方向，閃避|cFF2959D3|Hspell:175791|h[巨像重擊]|h|r。
$bullet;在|cFF2959D3|Hspell:175827|h[大地呼喚]|h|r的期間，閃避狂怒奔行者。狂怒奔行者會隨機出現，攻擊玩家。",1291,3,10659,0,10739,3,0,0,0,0,0,4,-1
10739,坦克,"$bullet;注意德羅夫面對的方向，閃避|cFF2959D3|Hspell:175791|h[巨像重擊]|h|r。
$bullet;在|cFF2959D3|Hspell:175827|h[大地呼喚]|h|r的期間，閃避狂怒奔行者。狂怒奔行者會隨機出現，攻擊玩家。",1291,4,10659,0,0,3,0,0,0,0,0,1,-1
10740,怒翼幼龍,當怒翼只剩下70%的生命力時，會召喚一群幼龍攻擊玩家。,1229,11,0,0,0,1,53396,0,0,0,1,0,-1
10741,玄鐵龍騎士,當札伊拉只剩下60%的生命力時，會躲到附近的元龍後方，龍騎士會離開坐騎，並且攻擊玩家。,1234,11,0,0,0,1,56993,0,0,0,1,0,-1
10742,穿刺投擲,,959,11,9567,0,0,2,0,0,156107,132312,0,16,-1
10743,第32區,,959,24,8817,0,0,2,0,0,156107,0,0,16,-1
10744,第33區,,959,31,9581,0,0,2,0,0,175013,0,0,16,-1
10745,,,1236,6,10449,0,10450,2,0,0,165122,0,1,0,-1
10746,,,1236,14,10456,0,10457,2,0,0,163334,0,1,0,-1
10747,史庫洛克,,1238,5,0,10424,10425,1,57836,0,0,0,1,0,-1
10748,第27區,,1123,11,9359,0,0,2,0,0,155049,0,0,0,-1
10749,第40區,,1154,31,9655,0,0,2,0,0,155173,0,2,128,0
10750,第37區,,1225,19,10175,0,0,2,0,0,166461,0,2,16,2
10800,階段一：破壞行動,玩家必須關閉高爐兩邊的熱能調節閥才能把它關閉。,1154,5,0,9641,10801,0,0,0,0,0,0,0,-1
10801,階段二：山脈之心出現,山脈之心從高爐逃脫了！原始元素師加入了戰鬥，嘗試阻止山脈之心摧毀一切。,1154,24,0,10806,10802,0,0,0,0,0,0,0,-1
10802,階段三：重獲自由！,在全部的原始元素師被擊敗後，山脈之心會開始攻擊它所看見的任何生物。,1154,45,0,10808,0,0,0,0,0,0,0,0,-1
10803,守衛,,1154,16,10800,10804,9640,1,53474,0,0,0,0,0,-1
10804,第45區,,1154,17,10803,0,10805,2,0,0,160382,0,0,32,-1
10805,元素殺戮,,1154,18,10803,0,0,2,0,0,176143,0,0,32,-1
10806,高爐,,1154,25,10801,10807,9655,0,0,0,0,0,1,0,-1
10807,第49區,,1154,26,10806,0,9662,2,0,0,155209,0,0,4,-1
10808,山脈之心,,1154,46,10802,10809,0,1,53456,0,0,0,1,16,-1
10809,第50區,,1154,47,10808,0,9644,2,0,0,155209,0,0,4,-1
10810,越獄,,1237,8,0,0,10811,2,0,0,178124,136097,0,0,-1
10811,飢餓的狼,在被釋放出來後，每隻飢餓的狼會各自追殺不同的敵人。,1237,9,0,10814,10812,1,52601,0,0,0,0,0,-1
10812,天懼萊拉克,在被釋放出來後，萊拉克會飛上天，開始用酸液噴射攻擊敵人。,1237,11,0,10813,0,1,53326,0,0,0,0,0,-1
10813,第11區,,1237,12,10812,11281,0,2,0,0,178155,0,0,0,-1
10814,第12區,,1237,10,10811,0,0,2,0,0,178149,0,2,40,2
10815,夜狂蒼白獸人,"在泰克塔完全成形後，夜狂蒼白獸人會試圖加入戰鬥，強化泰克塔並攻擊玩家。
$[!16

在傳奇難度中，夜狂蒼白獸人在泰克塔粉碎後會繼續攻擊玩家。$]",1195,28,0,10061,0,0,0,0,0,0,0,0,-1
10828,第36區,,1195,12,10060,0,0,2,0,0,178191,0,2,4096,0
10829,第37區,,1195,20,10063,0,0,2,0,0,169729,0,2,4096,0
10831,第28區,,1147,27,9558,0,0,2,0,0,164380,0,0,0,-1
10832,第27區,,1147,29,10329,10330,0,2,0,0,164280,0,1,0,-1
10833,第29區,,1147,15,9540,0,0,2,0,0,156655,0,0,0,-1
10834,第30區,,1147,19,9543,0,0,2,0,0,156655,0,0,0,-1
10835,加入戰鬥！,在傳奇難度中，風箱工會在剩下50%生命力時停止替熔爐加溫，並以近戰的方式與玩家進行戰鬥。,1154,15,9650,0,0,0,0,0,0,0,2,1,0
10849,第50區,,1203,21,10036,0,10577,2,0,0,158080,0,0,0,-1
10850,第47區,,1203,17,10571,0,0,2,0,0,156210,0,2,4096,0
10851,第54區,,1197,44,9927,0,0,2,0,0,178468,1041231,3,4096,0
10852,第55區,,1197,24,9916,0,0,2,0,0,178468,0,3,4096,0
10853,第48區,,1203,24,10037,10652,0,2,0,0,173900,0,2,4096,0
10854,轟炸模式,"鐵娘子之一會使用船上的主砲對碼頭進行一輪轟炸。

在第一輪轟炸之後，主砲會對碼頭射出一波更猛烈的炸彈。",1203,28,10019,10855,10039,0,0,0,0,0,0,0,-1
10855,第48區,,1203,29,10854,0,10856,2,0,0,160733,0,0,0,-1
10856,第49區,,1203,30,10854,0,0,2,0,0,157884,0,0,0,-1
10857,灼傷血肉,,1122,20,9327,0,0,2,0,0,155030,0,1,1,-1
11006,概況說明,"血魔吞噬玩家的靈魂，即使未遭吞噬，也會承受致命的傷害。遭到吞噬後，玩家會進入血魔的胃部，裡面全都是受困的靈魂，滿懷惡意，只想逃到外面的世界，攻擊團隊的成員。在血魔的胃裡時，玩家可以對這些靈魂造成傷害，在它們逃出去之前削弱或打倒它們。

每釋放或消滅一個靈魂，都能減弱血魔的能量。當血魔的能量為零時，他會開始進行靈魂饗宴，這樣會讓他恢復能量，再次發動攻擊。",1372,1,0,11007,11010,3,0,0,0,0,0,0,-1
11007,傷害輸出,"$bullet;|cFF2959D3|Hspell:179864|h[死亡之影]|h|r會鎖定隨機玩家。被殺死時，利用機會對血魔胃中受困的靈魂造成傷害。
$bullet;如果受到|cFF2959D3|Hspell:179978|h[末日之觸]|h|r的影響，盡可能遠離其他玩家。
$bullet;如果受到|cFF2959D3|Hspell:179909|h[命運共享]|h|r的影響，盡快朝無法移動的目標移動。
$bullet;當血魔開始施展|cFF2959D3|Hspell:181973|h[靈魂饗宴]|h|r時，跑向|cFF2959D3|Hspell:184437|h[不穩定的靈魂]|h|r。",1372,2,11006,0,11008,3,0,0,0,0,0,2,-1
11008,治療者,"$bullet;|cFF2959D3|Hspell:179864|h[死亡之影]|h|r會鎖定隨機玩家。被殺死時，完全治癒折磨精華使其脫離血魔的掌控。
$bullet;如果受到|cFF2959D3|Hspell:179978|h[末日之觸]|h|r的影響，盡可能遠離其他玩家。
$bullet;如果受到|cFF2959D3|Hspell:179909|h[命運共享]|h|r的影響，盡快朝無法移動的目標移動",1372,3,11006,0,11009,3,0,0,0,0,0,4,-1
11009,坦克,"$bullet;|cFF2959D3|Hspell:179864|h[死亡之影]|h|r 會鎖定隨機玩家。被殺死時，坦住血魔胃裡的暴怒的靈魂。
$bullet;避開暴怒的靈魂的|cFF2959D3|Hspell:181282|h[魔化之怒]|h|r。
$bullet;在生命力剩下70%的時候，暴怒的靈魂會逃出胃部，成為強大的血縛之魂，必須坦住。
$bullet;當血魔的能量降為0時，他就會開始施展|cFF2959D3|Hspell:181973|h[靈魂饗宴]|h|r。",1372,4,11006,0,0,3,0,0,0,0,0,1,-1
11010,血魔,,1372,5,0,11544,11375,1,61913,0,0,0,1,0,-1
11012,第11區,,1372,12,11010,0,11013,2,0,0,179864,0,0,48,-1
