ID,Text_lang,RelationshipFlags,EmotesTextID
1752,%s對你喵了一聲。,1,521
1753,你對%s喵了一聲。,2,521
1754,%s喵了一聲。,4,521
1755,你喵了一聲。,6,521
1756,%s輕輕碰了一下%s的鼻子。,0,522
1757,%s輕輕碰了一下你的鼻子。,1,522
1758,你輕輕碰了一下%s的鼻子。,2,522
1759,%s輕輕碰了一下他自己的鼻子。,4,522
1760,你輕輕碰了一下自己的鼻子。噗！,6,522
1761,%s輕輕碰了一下她自己的鼻子。,12,522
1862,%s同情地向%s皺眉。看起來好痛！,0,623
1863,%s同情地向你皺眉。看起來好痛！,1,623
1864,你同情地向%s皺眉。看起來好痛！,2,623
1865,%s同情地皺眉。,4,623
1866,你同情地皺眉。,6,623
1867,%s激烈地為%s歡呼！好啊！,0,624
1868,%s激烈地為你歡呼！好啊！,1,624
1869,你激烈地為%s歡呼！好啊！,2,624
1870,%s激烈地歡呼！好啊！,4,624
1871,你激烈地歡呼！好啊！,6,624
1872,%s用力地為%s鼓掌，覺得厲害。,0,625
1873,%s用力地為你鼓掌，覺得厲害。,1,625
1874,你用力地為%s鼓掌，覺得厲害。,2,625
1875,%s用力地鼓掌，覺得厲害。,4,625
1876,你用力地鼓掌，覺得厲害。,6,625
1877,%s向%s點頭表示認可。幹得好！,0,626
1878,%s向你點頭表示認可。幹得好！,1,626
1879,你向%s點頭表示認可。幹得好！,2,626
1880,%s點頭表示認可。幹得好！,4,626
1881,你點頭表示認可。幹得好！,6,626
1882,%s打了個響亮的嗝。,0,18
1883,%s打了個響亮的嗝。,1,18
1884,你打了個響亮的嗝。,2,18
1885,%s對著%s呱呱叫。呱呱！,0,627
1886,%s對著你呱呱叫。呱呱！,1,627
1887,你對著%s呱呱叫。呱呱！,2,627
1888,%s在假裝自己是隻鴨子。呱呱！,4,627
1889,你在假裝自己是隻鴨子。呱呱！,6,627
1890,%s在假裝自己是隻鴨子。呱呱！,12,627
