ID,Name_lang,Description_lang,CategoryID,InventoryIconFileID,SpellWeight,SpellCategory,MaxQty,MaxEarnablePerWeek,Quality,FactionID,ItemGroupSoundsID,XpQuestDifficulty,AwardConditionID,MaxQtyWorldStateID,RechargingAmountPerCycle,RechargingCycleDurationMS,WarbondTransferPercentage,Field_11_1_0_58221_017,Flags[0],Flags[1]
2067,飛龍競速 - 個人最佳紀錄 - 雍亞拉平原04困難,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2069,飛龍競速 - 個人最佳紀錄 - 雍亞拉平原D05簡單,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2070,Dragon Racing - Personal Best Record - Ohn'ahran Plains D06 Easy,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2073,[AC] Major Faction Test Currency,,250,413589,0,0,80000,0,6,0,0,0,0,0,0,0,0,0,1343488,0
2074,Dragon Racing - Personal Best Record - Azure Span 01 Easy,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2075,Dragon Racing - Personal Best Record - Azure Span 01 Hard,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2076,Dragon Racing - Personal Best Record - Azure Span 02 Easy,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2077,Dragon Racing - Personal Best Record - Azure Span 02 Hard,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2078,Dragon Racing - Personal Best Record - Azure Span 03 Easy,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2079,Dragon Racing - Personal Best Record - Azure Span 03 Hard,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2080,Dragon Racing - Personal Best Record - Thaldraszus 01 Easy,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2081,Dragon Racing - Personal Best Record - Thaldraszus 01 Hard,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2082,Dragon Racing - Personal Best Record - Waking Shores MP 1,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2083,Dragon Racing - Personal Best Record - Azure Span 04 Easy,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2084,Dragon Racing - Personal Best Record - Azure Span 04 Hard,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2085,Dragon Racing - Personal Best Record - Azure Span 05 Easy,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2086,Dragon Racing - Personal Best Record - Azure Span 05 Hard,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2087,名望-伊斯凱拉巨牙海民,名望,142,4687629,0,0,30,0,6,0,0,0,0,0,0,0,0,0,85721088,0
2088,名望-沃卓肯,名望,142,4687630,0,0,30,0,6,0,0,0,0,0,0,0,0,0,85721088,0
2089,Dragon Racing - Personal Best Record - Azure Span 06 Easy,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2090,Dragon Racing - Personal Best Record - Azure Span 06 Hard,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2091,Dragon Racing - Tracking [DNT],,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2092,Dragon Racing - Personal Best Record - Thaldraszus 02 Easy,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2093,Dragon Racing - Personal Best Record - Thaldraszus 02 Hard,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2094,[DNT] AC Major Faction Test Renown,名望,142,3012071,0,0,80,0,6,0,0,0,0,0,0,0,0,0,262146,0
2095,飛龍競速 - 個人最佳紀錄 - 薩爪祖斯多人1,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2096,飛龍競速 - 個人最佳紀錄 - 薩爪祖斯03簡單,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2097,飛龍競速 - 個人最佳紀錄 - 薩爪祖斯03困難,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2098,飛龍競速 - 個人最佳紀錄 - 薩爪祖斯04簡單,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2099,飛龍競速 - 個人最佳紀錄 - 薩爪祖斯04困難,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2100,Dragon Racing - Versioning [DNT],,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2101,飛龍競速 - 個人最佳紀錄 - 薩爪祖斯05簡單,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2102,飛龍競速 - 個人最佳紀錄 - 薩爪祖斯05困難,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2103,飛龍競速 - 個人最佳紀錄 - 薩爪祖斯06簡單,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2104,飛龍競速 - 個人最佳紀錄 - 薩爪祖斯06困難,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2105,已淨化的秘法能量,這種秘法能量已經穩定下來，並可以在整場鈷藍集會中使用。,250,132860,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0
2106,沃卓肯協調者,獲得沃卓肯協調者聲望。,142,4687630,0,0,0,0,1,2510,0,0,0,0,0,0,0,0,10,0
2107,工匠聯盟 - 巨龍群島分部,獲得工匠聯盟巨龍群島分部聲望。,142,4557373,0,0,0,0,1,2544,0,0,0,0,0,0,0,0,10,0
2108,莫魯克半人馬,獲得莫魯克半人馬聲望。,142,4687627,0,0,0,0,1,2503,0,0,0,0,0,0,0,0,10,0
2109,伊斯凱拉巨牙海民,獲得伊斯凱拉巨牙海民聲望。,142,4687629,0,0,0,0,1,2511,0,0,0,0,0,0,0,0,10,0
2110,飛龍競速 - 個人最佳紀錄 - 雍亞拉平原多人1,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2111,飛龍競速 - 個人最佳紀錄 - 蒼藍高地多人1,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2113,巨牙海民 - 漁網 - 位置01 - 網01 - 戰利品,,252,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2114,巨牙海民 - 漁網 - 位置01 - 網04(任務) - 戰利品,,252,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2115,巨牙海民 - 漁網 - 位置01 - 網02 - 戰利品,,252,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2116,巨牙海民 - 漁網 - 位置01 - 網03 - 戰利品,,252,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2118,元素溢流,"死去敵人的精華注入了洪荒風暴的力量。

用於向沃卓肯的米特蕾莎以及莫克特村的各種商人兌換物品。",250,134388,0,0,0,0,2,0,0,0,0,0,0,0,100,0,2,0
2119,飛龍競速 - 個人最佳紀錄 - 雍亞拉平原07簡單,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2120,飛龍競速 - 個人最佳紀錄 - 雍亞拉平原07困難,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2122,風暴符印,給消滅洪荒風暴的勇敢冒險者的表揚令。用於升級洪荒風暴裝備。,250,651737,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0
2123,血腥代幣,透過戰爭模式活動獲取。用以購買戰爭模式裝備。,2,4638431,0,0,0,0,3,0,8,0,127590,27169,0,0,0,0,2097546,1
2124,飛龍競速 - 記分板 - 競速完成時間 - 組別10,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2125,飛龍競速 - 記分板 - 競速完成時間 - 組別100,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2126,飛龍競速 - 記分板 - 競速完成時間 - 銀牌組10,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2128,飛龍競速 - 記分板 - 競速完成時間 - 銀牌組100,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2129,飛龍競速 - 記分板 - 競速完成時間 - 金牌組10,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2130,飛龍競速 - 記分板 - 競速完成時間 - 金牌組100,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2131,飛龍競速 - 記分板 - 個人最佳時間 - 組別10,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2132,飛龍競速 - 記分板 - 個人最佳時間 - 組別100,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2133,Dragonriding - Accepting Passengers [DNT],,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2134,鈷藍集會,獲得鈷藍集會聲望,250,132860,0,0,0,0,2,2550,0,0,0,0,0,0,0,0,10,0
2135,巨牙海民 - 漁網 - 位置02 - 網01 - 戰利品,,252,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2136,巨牙海民 - 漁網 - 位置02 - 網02 - 戰利品,,252,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2137,巨牙海民 - 漁網 - 位置03 - 網01 - 戰利品,,252,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2138,巨牙海民 - 漁網 - 位置03 - 網02 - 戰利品,,252,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2139,巨牙海民 - 漁網 - 位置04 - 網01 - 戰利品,,252,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2140,巨牙海民 - 漁網 - 位置04 - 網02 - 戰利品,,252,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2141,巨牙海民 - 漁網 - 位置05 - 網01 - 戰利品,,252,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2142,巨牙海民 - 漁網 - 位置05 - 網02 - 戰利品,,252,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2148,紅色幼龍(火焰射擊),,142,4572404,0,0,6,0,0,0,0,0,0,0,0,0,0,0,77071360,0
2149,紅色幼龍(施放火焰新星),,142,4572404,0,0,6,0,0,0,0,0,0,0,0,0,0,0,77071360,0
2150,紅色幼龍(治療輕煙),,142,4572404,0,0,6,0,0,0,0,0,0,0,0,0,0,0,77071360,0
2151,紅色幼龍(療癒之息),,142,4572404,0,0,6,0,0,0,0,0,0,0,0,0,0,0,77071360,0
2152,紅色幼龍(沉睡晶紅溫暖),,142,4572404,0,0,6,0,0,0,0,0,0,0,0,0,0,0,77071360,0
2153,紅色幼龍(紅翼守護),,142,4572404,0,0,6,0,0,0,0,0,0,0,0,0,0,0,77071360,0
2154,Dragon Racing - Personal Best Record - Waking Shores 01 Reverse,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2155,飛龍競速 - 最佳時間顯示 - 全部,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2156,飛龍競速 - 最佳時間顯示 - 組別1,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2157,飛龍競速 - 最佳時間顯示 - 組別10,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2158,飛龍競速 - 最佳時間顯示 - 組別100,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2159,飛龍競速 - 最佳時間顯示 - 進階 - 全部,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2160,飛龍競速 - 最佳時間顯示 - 進階 - 組別1,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2161,飛龍競速 - 最佳時間顯示 - 進階 - 組別10,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2162,飛龍競速 - 最佳時間顯示 - 進階 - 組別100,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2165,專業技能 - 公開訂單上限 - 鍛造,,142,237184,0,0,4,0,0,0,0,0,0,0,1,86400000,0,0,1572864,0
2166,新生生命之血,新生生命之血會為重生育籃補充能量，使其能夠將超凡的力量注入護甲之中。,142,897131,0,0,0,0,5,0,0,0,0,0,0,0,0,0,18350082,0
2167,催化次數,"|cnHEIRLOOM_BLUE_COLOR:戰隊共用|r
完成團隊活動來獲得所有角色共用的次數。

|cnWHITE_FONT_COLOR:每隻角色最多6次上限。|r",142,897143,0,0,0,0,1,0,0,0,0,0,0,0,0,0,72876032,0
2169,專業技能 - 公開訂單上限 - 製皮,,142,0,0,0,4,0,0,0,0,0,0,0,1,86400000,0,0,1572864,0
2170,專業技能 - 公開訂單上限 - 鍊金術,,142,0,0,0,4,0,0,0,0,0,0,0,1,86400000,0,0,1572864,0
2171,專業技能 - 公開訂單上限 - 裁縫,,142,0,0,0,4,0,0,0,0,0,0,0,1,86400000,0,0,1572864,0
2172,專業技能 - 公開訂單上限 - 工程學,,142,237184,0,0,4,0,0,0,0,0,0,0,1,86400000,0,0,1572864,0
2173,專業技能 - 公開訂單上限 - 附魔,,142,0,0,0,4,0,0,0,0,0,0,0,1,86400000,0,0,1572864,0
2174,專業技能 - 公開訂單上限 - 珠寶設計,,142,0,0,0,4,0,0,0,0,0,0,0,1,86400000,0,0,1572864,0
2175,專業技能 - 公開訂單上限 - 銘文學,,142,0,0,0,4,0,0,0,0,0,0,0,1,86400000,0,0,1572864,0
2176,Dragon Racing - Personal Best Record - Waking Shores 02 Reverse,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2177,Dragon Racing - Personal Best Record - Waking Shores 03 Reverse,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2178,Dragon Racing - Personal Best Record - Waking Shores 04 Reverse,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2179,Dragon Racing - Personal Best Record - Waking Shores 05 Reverse,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2180,Dragon Racing - Personal Best Record - Waking Shores 06 Reverse,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2181,Dragon Racing - Personal Best Record - Waking Shores 07 Reverse,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2182,Dragon Racing - Personal Best Record - Waking Shores 08 Reverse,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2183,Dragon Racing - Personal Best Record - Ohn'ahran Plains01Reverse,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2184,Dragon Racing - Personal Best Record - Ohn'ahran Plains02Reverse,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2185,Dragon Racing - Personal Best Record - Ohn'ahran Plains03Reverse,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2186,Dragon Racing - Personal Best Record - Ohn'ahran Plains04Reverse,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2187,Dragon Racing - Personal Best Record - Ohn'ahran Plains07Reverse,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2188,Dragon Racing - Personal Best Record - Azure Span 01 Reverse,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2189,Dragon Racing - Personal Best Record - Azure Span 02 Reverse,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2190,Dragon Racing - Personal Best Record - Azure Span 03 Reverse,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2191,Dragon Racing - Personal Best Record - Azure Span 04 Reverse,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2192,Dragon Racing - Personal Best Record - Azure Span 05 Reverse,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2193,Dragon Racing - Personal Best Record - Azure Span 06 Reverse,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2194,Dragon Racing - Personal Best Record - Thaldraszus 01 Reverse,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2195,Dragon Racing - Personal Best Record - Thaldraszus 02 Reverse,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2196,Dragon Racing - Personal Best Record - Thaldraszus 03 Reverse,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2197,Dragon Racing - Personal Best Record - Thaldraszus 04 Reverse,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2198,Dragon Racing - Personal Best Record - Thaldraszus 05 Reverse,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2199,Dragon Racing - Personal Best Record - Thaldraszus 06 Reverse,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2201,飛龍競速 - 個人最佳紀錄 - 禁忌之境01,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2202,飛龍競速 - 個人最佳紀錄 - 禁忌之境02,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2203,飛龍競速 - 個人最佳紀錄 - 禁忌之境03,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2204,飛龍競速 - 個人最佳紀錄 - 禁忌之境04,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2205,飛龍競速 - 個人最佳紀錄 - 禁忌之境05,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2206,飛龍競速 - 個人最佳紀錄 - 禁忌之境06,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2207,飛龍競速 - 個人最佳紀錄 - 禁忌之境01進階版賽道,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2208,飛龍競速 - 個人最佳紀錄 - 禁忌之境02進階版賽道,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2209,飛龍競速 - 個人最佳紀錄 - 禁忌之境03進階版賽道,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2210,飛龍競速 - 個人最佳紀錄 - 禁忌之境04進階版賽道,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2211,飛龍競速 - 個人最佳紀錄 - 禁忌之境05進階版賽道,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2212,飛龍競速 - 個人最佳紀錄 - 禁忌之境06進階版賽道,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2213,飛龍競速 - 個人最佳紀錄 - 禁忌之境01逆向版賽道,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2214,飛龍競速 - 個人最佳紀錄 - 禁忌之境02逆向版賽道,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2215,飛龍競速 - 個人最佳紀錄 - 禁忌之境03逆向版賽道,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2216,飛龍競速 - 個人最佳紀錄 - 禁忌之境04逆向版賽道,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2217,飛龍競速 - 個人最佳紀錄 - 禁忌之境05逆向版賽道,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2218,飛龍競速 - 個人最佳紀錄 - 禁忌之境06逆向版賽道,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2224,Dragon Racing - Best Time Display - Reverse - Whole,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2225,Dragon Racing - Best Time Display - Reverse - Fraction 1,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2226,Dragon Racing - Best Time Display - Reverse - Fraction 10,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2227,Dragon Racing - Best Time Display - Reverse - Fraction 100,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2228,巨牙海民 - 捕魚網 - 位置06 - 網01 - 戰利品,,252,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2230,Darkmoon Prize Ticket (Void),"根據你在聯賽中的表現給予獎勵。

可在暗月馬戲團票券兌換處兌換永久強化獎勵。",144,5048277,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4194304,0
2231,玩家,,142,413577,0,0,0,0,1,0,0,0,0,0,0,0,0,0,68682752,0
2235,10.0 Dragonrider PVP - Whirling Surge Dismounts 10.0.2 [DNT],,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2236,飛龍競速 - 記分板 - 競速完成時間MS,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2237,10.0 Dragonrider PVP - Whirling Surge Dismounts 10.0.5 [DNT],,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2244,重返禁忌之境 - 名望每日任務完成,,142,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2245,龍石,透過完成世界任務、團隊副本、地城、戰場、競技場對戰及其他活動獲得。用來升級最高等級的裝備。,250,5172976,0,0,2000,0,3,0,0,0,125929,0,0,0,0,0,3154402,0
2246,飛龍競速 - 個人最佳紀錄 - 扎拉萊克洞窟01,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2247,飛龍競速 - 個人最佳紀錄 - 扎拉萊克洞窟02,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2248,飛龍競速 - 個人最佳紀錄 - 扎拉萊克洞窟03,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2249,飛龍競速 - 個人最佳紀錄 - 扎拉萊克洞窟04,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2250,飛龍競速 - 個人最佳紀錄 - 扎拉萊克洞窟05,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2251,飛龍競速 - 個人最佳紀錄 - 扎拉萊克洞窟06,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2252,飛龍競速 - 個人最佳紀錄 - 扎拉萊克洞窟01進階版賽道,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2253,飛龍競速 - 個人最佳紀錄 - 扎拉萊克洞窟02進階版賽道,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2254,飛龍競速 - 個人最佳紀錄 - 扎拉萊克洞窟03進階版賽道,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2255,飛龍競速 - 個人最佳紀錄 - 扎拉萊克洞窟04進階版賽道,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2256,飛龍競速 - 個人最佳紀錄 - 扎拉萊克洞窟05進階版賽道,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2257,飛龍競速 - 個人最佳紀錄 - 扎拉萊克洞窟06進階版賽道,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2258,飛龍競速 - 個人最佳紀錄 - 扎拉萊克洞窟01逆向版賽道,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2259,飛龍競速 - 個人最佳紀錄 - 扎拉萊克洞窟02逆向版賽道,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2260,飛龍競速 - 個人最佳紀錄 - 扎拉萊克洞窟03逆向版賽道,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2261,飛龍競速 - 個人最佳紀錄 - 扎拉萊克洞窟04逆向版賽道,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2262,飛龍競速 - 個人最佳紀錄 - 扎拉萊克洞窟05逆向版賽道,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2263,飛龍競速 - 個人最佳紀錄 - 扎拉萊克洞窟06逆向版賽道,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2264,Account HWM - Helm [DNT],,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85459968,0
2265,Account HWM - Neck [DNT],,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85459968,0
2266,Account HWM - Shoulders [DNT],,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85459968,0
2267,Account HWM - Chest [DNT],,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85459968,0
2268,Account HWM - Waist [DNT],,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85459968,0
2269,Account HWM - Legs [DNT],,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85459968,0
2270,Account HWM - Feet [DNT],,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85459968,0
2271,Account HWM - Wrist [DNT],,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85459968,0
2272,Account HWM - Hands [DNT],,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85459968,0
2273,Account HWM - Ring [DNT],,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85459968,0
2274,Account HWM - Trinket [DNT],,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85459968,0
2275,Account HWM - Cloak [DNT],,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85459968,0
2276,Account HWM - Two Hand [DNT],,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85459968,0
2277,Account HWM - Main Hand [DNT],,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85459968,0
2278,Account HWM - One Hand [DNT],,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85459968,0
2279,Account HWM - One Hand (Second) [DNT],,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85459968,0
2280,Account HWM - Off Hand [DNT],,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85459968,0
2281,飛龍競速 - 個人最佳紀錄 - 測試,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2312,飛龍競速 - 個人最佳紀錄 - 卡林多01,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2313,飛龍競速 - 個人最佳紀錄 - 卡林多02,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2314,飛龍競速 - 個人最佳紀錄 - 卡林多03,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2315,飛龍競速 - 個人最佳紀錄 - 卡林多04,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2316,飛龍競速 - 個人最佳紀錄 - 卡林多05,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2317,飛龍競速 - 個人最佳紀錄 - 卡林多06,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2318,飛龍競速 - 個人最佳紀錄 - 卡林多07,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2319,飛龍競速 - 個人最佳紀錄 - 卡林多08,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
