ID,Name_lang,Description_lang,IconFileDataID,PetTypeEnum,Cooldown,BattlePetVisualID,Flags
1008,烈酒箭,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

朝敵人發出一道烈酒，造成[StandardDamage(1, 1)]點[School()]傷害。",623962,8,0,0,0
1009,醺醉,命中機率降低25%。,623775,-1,0,733,3
1010,醺醉,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

使敵方隊伍命中機率降低[abs(abilityStateMod(41,526))]%，持續[duration(1,1)]輪。",623775,6,0,0,2
1011,蝗蟲風暴,蝗蟲集結完畢，準備群襲敵人。,136045,-1,0,0,2
1012,巨人之血,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

發出充滿原始怒氣的咆哮，恢復[StandardDamage (1,1)]點生命力，使其造成的傷害提高[abs(abilityStateMod( STATE_Mod_DamageDealtPercent, 485 ))]%，持續[duration(1,2)]輪。",134837,0,3,0,2
1013,寒冬之喚,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

對敵方團隊造成[StandardDamage(1,1)]點[School()]傷害，並產生一場暴風雪，持續[duration(1,7)]輪。對已|cFF0070DD冰凍|r的目標造成額外傷害。

在暴風雪持續時間內，所有寵物將視為|cFF0070DD冰凍|r。",538769,6,3,0,0
1014,目盲,"你的命中機率降低[abs(abilityStateMod( 41 , 1014 ))]%。

|cff9933FF目盲。|r",136175,-1,0,384,3
1015,致盲粉,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

將致盲粉灑入目標的雙眼，使目標的命中機率降低[abs(abilityStateMod(41 ,1014))]%，持續[duration(1,1)]輪。",133592,0,3,0,0
1016,進食,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

造成[StandardDamage(1,1)]點[School()]傷害。

使用者會恢復相當於造成傷害[points(1,3)]%的生命力。",236189,7,4,0,0
1019,怒兆衝撞,"[StandardAccuracy(2,1)]|cffffffff命中機率|r

第一輪先聚集能量。

下一輪使用者以勢不可當的力道衝撞敵人，造成[StandardDamage(2,1)]點[School()]傷害。",615340,7,4,0,0
1020,眩光,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

發出刺眼的閃光造成[StandardDamage(1,1)]點[School()]傷害，並且使目標|cff9933FF目盲|r，命中機率降低[abs(abilityStateMod( 41 , 462 ))]%，持續[duration(1,2)]輪。",134442,5,3,0,0
1021,相位光束,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

以相位光束射擊敵人，造成[StandardDamage(1, 1)]點[School()]傷害。",135619,5,0,0,0
1022,情節轉折,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

變出數頭北極熊讓敵人大吃一驚，造成[FormatDamage(SimpleDamage(1,1)*3)]點[School()]傷害。",133741,7,0,0,0
1023,重新啟動,"進入重新啟動模式，不進行動作2輪，然後恢復[StandardHealing(3,1,1024)]點生命力。",133860,9,0,805,2
1024,重新啟動,"重新啟動作業系統，不進行動作兩輪，然後恢復[StandardHealing(3,1)]點生命力。",133860,9,5,0,2
1025,末日風暴,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

讓末日降臨，對敵方所有的寵物造成[StandardDamage(1,1)]點[School()]傷害，並立即殺死施法者。

使用末日風暴會使施法者無法啟動安全防護機制。",135821,9,0,0,0
1026,琥珀監獄,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

將目標封入琥珀之中，並使其昏迷[duration(1,1)]輪。",133248,0,5,0,2
1027,火焰羽刺,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

對敵人發出1到2根羽刺，每次擊中造成[StandardDamage(1,1)]點[School()]傷害。

如果使用者先攻擊，則可額外攻擊一次。",132919,6,0,0,0
1028,統御,"傷害提高[abs(abilityStateMod( STATE_Mod_DamageDealtPercent, 1028 ))]%。",648206,-1,0,320,2
1029,統御,"使你在[duration(1,1)]輪內的下一次攻擊造成的傷害提高[abs(abilityStateMod( STATE_Mod_DamageDealtPercent, 1028 ))]%。",627605,7,2,0,2
1030,昏迷,無法對此寵物下命令。,135860,-1,0,743,3
1031,碧火閃電,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

釋放出碧火閃電，對敵方隊伍造成[StandardDamage(1,1)]點[School()]傷害。",606542,5,2,0,0
1032,天尊祝福,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

讓地面沐浴在神聖的力量中，持續[duration(1,1)]輪。下一個被交換進入戰鬥的友方寵物所受到的傷害降低[abs(abilityStateMod(24 ,1034))]%，持續[duration(1,2,1033)]輪。",651728,5,0,0,2
1033,沐聖之地,此隊伍下一個被交換進入戰鬥的寵物會獲得天尊祝福，所受到的傷害降低50%，持續3回合。,651728,5,0,751,0
1034,天尊祝福,"你受到的傷害降低[abs(abilityStateMod( 24 , 1034 ))]%。",135925,-1,0,27,2
1035,魂焰光束,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

對敵方啟用的寵物造成[StandardDamage(1,1)]點[School()]傷害，並對敵人後排的寵物造成[StandardDamage(1,2)]點[School()]傷害。",135781,5,3,0,0
1036,華麗衝擊,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

造成[StandardDamage(1,1)]點[School()]傷害，並強迫對手生命力最高的寵物被交換進入戰鬥。",136010,5,5,0,0
1039,雲光,"命中機率提高[abs(abilityStateMod(41,1039))]%。",135894,-1,0,802,2
1040,雲光,"使我方隊伍的命中機率提高[abs(abilityStateMod(41,1039))]%，持續9輪。",135894,5,0,0,2
1041,烈焰噴洩,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

以火焰毀滅敵人，造成[StandardDamage(1,1)]點元素傷害，並且有50%的機率使該區域燃燒。

如果該區域燒起來，會持續使敵人處於|cFFFF2020燃燒|r狀態，每輪造成[StandardDamage(1,1,1042)]點[School()]傷害，持續[duration(1,2)]輪。",451169,6,4,0,0
1042,烈焰噴洩,"每輪對當前寵物造成[StandardDamage(1,1)]點[School()]傷害。

|cFFFF2020燃燒|r。",451169,6,0,426,0
1043,虹吸血靈,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

吸取敵人生命力上限[points(1,1)]%的生命力。

使用者恢復相當於傷害量[points(1,3)]%的生命力。",136124,3,3,0,2
1044,樹皮術,"降低每次攻擊對目標造成的傷害，最多[abs(abilityStateMod(71,1044))*AttackBonus()]點。",136062,-1,0,660,2
1045,樹皮術,"降低每次攻擊對你造成的傷害，最多[abs(abilityStateMod(71,1044))*AttackBonus()]點。

持續[duration(1,1)]輪。",136062,6,0,0,2
1046,嬉戲,"使你閃躲攻擊的機率提高[abs(abilityStateMod( 73, 1046))]%。",237573,-1,0,468,2
1047,嬉戲,"狂舞搖擺，使你閃躲一次攻擊的機率提高[abs(abilityStateMod( 73, 1046))]%。

持續[duration(1,1)]輪。",237573,0,4,0,2
1048,致盲毒液,"你的命中機率降低[abs(abilityStateMod(41 ,1014 ))]%。

處於|cff9933FF目盲|r和|cFF1EFF00中毒|r狀態。",895885,-1,0,384,3
1049,致盲毒液,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

朝目標的雙眼噴吐毒液，使目標的命中機率降低[abs(abilityStateMod(41,1048))]%，持續[duration(1,1)]輪。

在效果持續時間，該目標處於|cff9933FF目盲|r和|cFF1EFF00中毒|r狀態。",895885,7,4,0,0
1050,刺傷,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

深深地咬傷敵人，造成[StandardDamage(1,1)]點[School()]傷害。

如果目標處於|cFF1EFF00中毒|r狀態則造成兩倍傷害。",132105,7,3,0,0
1051,酸雨,"以酸性物質毒化雲朵，對所有敵人造成[StandardDamage(1,1)]點[School()]傷害。這陣酸雨很快消散，並喚來一場淨化之雨，持續[duration(1,4)]輪。

在淨化之雨持續時間內，敵方持續性傷害效果的持續時間縮短一輪，且水棲技能造成的傷害提高25%。",136007,8,3,0,0
1052,龍捲拳,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

造成[StandardDamage(1,1)]點[School()]傷害，並有25%的機率使目標昏迷。",607849,0,4,0,0
1053,嚎叫！,"造成致命一擊的機率提高[abs(abilityStateMod( 40, 1053 ))]%。",458971,-1,0,320,2
1054,瘋狂嚎叫！,"發出原始的尖嘯，使用者的致命一擊機率提高[abs(abilityStateMod(40,1053))]%，持續[duration(1,1)]輪。",458971,7,3,0,2
1055,悲傷之息,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

以悲傷情緒吞噬敵人，造成[StandardDamage(1,1)]點[School()]傷害，並使目標受到的治療效果降低[abs(abilityStateMod(66,793))]%，持續[duration(1,2)]輪。",651086,6,3,0,0
1056,滾沸,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

對目標投射滾沸之怒，造成[StandardDamage(1, 1)]點[School()]傷害。",651096,6,0,0,0
1057,產生邪惡爪牙,"產生一個邪惡水滴攻擊敵方隊伍前排寵物，每輪造成[FormatDamage(SimpleDamage(1,1,711)*3)]點[School()]傷害。

每個爪牙可持續[duration(1,1)]輪。",651094,6,0,0,0
1058,水滴,"每輪對敵人前排寵物造成[FormatDamage(SimpleDamage(1,1))]點[School()]傷害。",651098,6,0,770,0
1059,治療效果降低,"受到的治療效果降低[abs(abilityStateMod(66,793))]%。",132355,-1,0,772,3
1060,蒸汽孔,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

以蒸氣衝擊目標，造成[StandardDamage(1, 1)]點[School()]傷害。",651082,8,0,0,0
1061,雨舞,"命中機率提高[abs(abilityStateMod(41,1061))]%。
致命一擊機率提高[abs(abilityStateMod(41,1061))]%。",136046,-1,0,320,2
1062,雨舞,"為你恢復[StandardHealing(1,1)]點生命力，使我方隊伍的命中機率和致命一擊機率提高[abs(abilityStateMod(41,1061))]%，持續[duration(1,2)]輪。",136046,8,4,0,2
1063,費洛蒙,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

對該區域噴灑費洛蒙，每輪對未啟動的敵方寵物造成[StandardDamage(1,1,1064)]點[School()]傷害。

持續[duration(1,1)]輪。",136044,7,5,0,0
1064,費洛蒙,"對所有未啟用的寵物造成[StandardDamage(1,1)]點[School()]傷害。",136044,7,0,803,0
1065,消化大腦,"使用者停下手邊其他事情，消化胃裡面的美味腦部組織，為自己恢復[StandardDamage(1,1)]點生命力。",136055,7,3,0,2
1066,魂焰箭,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

朝敵人發出一道神秘火焰，造成[StandardDamage(1, 1)]點[School()]傷害。",135780,5,0,0,0
1067,邪兆詛咒,"每次對目標攻擊造成[abs(abilityStateMod(71,313))*AttackBonus()]點額外傷害。",841379,-1,0,530,3
1068,邪兆詛咒,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

每次對目標攻擊造成[abs(abilityStateMod(71,1067))*AttackBonus()]點額外傷害，並使目標的速度降低[abs(abilityStateMod(25,1067))]%。

持續[duration(1,1)]輪。",841379,5,0,0,2
1069,惡臭酒,這個寵物無法進行交換。,645193,-1,0,781,3
1070,惡臭酒,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

將噁心的惡臭酒丟向目標，造成[StandardDamage(1,1)]點[School()]傷害，並且使其無法逃離戰場，持續[duration(1,2)]輪。",645193,7,3,0,0
1071,爆炸酒,"在3輪後爆炸酒會引發劇烈爆炸，造成[StandardDamage(getProcIndex(PROC_ON_AURA_REMOVED),1)]點[School()]傷害。

[StandardAccuracy(2,1)]|cffffffff命中機率|r",132621,6,0,0,1
1072,爆炸酒,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

以爆炸酒浸濕目標。

在3輪後爆炸酒會引發劇烈爆炸，造成[StandardDamage(getProcIndex(PROC_ON_AURA_REMOVED , 1071),1,1071)]點[School()]傷害。

在同一時間爆炸酒只能作用於一隻敵方寵物。",132621,6,0,0,0
1073,尖刺甲殼,"每次你受到直接傷害時，會對敵人造成[StandardDamage(getProcIndex(PROC_ON_DAMAGE_TAKEN,1074),1,1074)]點[School()]傷害。如果在作用期間再次使用此技能，效果變為三倍，持續[duration(1,1)]輪。

持續[duration(1,2)]輪。",134964,8,2,0,0
1074,尖刺甲殼,"每次你受到直接傷害時，會對敵人造成[FormatDamage(SimpleDamage(1,1),nil,AURAENEMY)]點[School()]傷害",134964,8,0,0,0
1075,尖刺甲殼,"每次你受到直接傷害時，會對敵人造成[FormatDamage(SimpleDamage(1,1),nil,AURAENEMY)]點[School()]傷害",134964,8,0,0,0
1076,格林奇的禮物,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

對敵人造成[StandardDamage(1,1)]點[School()]傷害。",133202,9,5,0,0
1077,旋踢,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

造成[StandardDamage(1,1)]點[School()]傷害。

優先發動此技能會中斷敵方的攻擊。",651727,0,4,0,0
1078,繃帶,"恢復[StandardDamage(1,1)]點生命力，再加上使用者上一次所受攻擊傷害值一半的生命力。",133687,0,3,0,2
1079,棒打,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

重擊敵人，造成[StandardDamage(1,1)]點[School()]傷害。",133485,0,0,0,0
1080,地雷區,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

在敵人身邊放置一圈地雷。下一個被交換進入戰鬥的寵物會受到[StandardDamage(1,1,1081)]點[School()]傷害。",134143,9,5,0,0
1081,地雷區,"此隊伍下一個被交換進入戰鬥的寵物會受到[StandardDamage(1,1)]點[School()]傷害。",134143,9,0,790,0
1082,碧火吐息,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

向敵人噴吐翠玉火焰，造成[StandardDamage(1,1)]點[School()]傷害。",840200,1,0,0,0
1083,漸隱,使你閃躲攻擊的機率提高100%。,136158,-1,0,792,2
1084,漸隱,使用者身影漸漸隱沒，閃避對手的攻擊。然後使用者會隨機與一隻寵物交換進入戰鬥。,136158,5,8,0,2
1085,魔法劍,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

召喚一把魔法劍，對敵人造成[StandardDamage(1,1)]點[School()]傷害。此技能有至少50%機率造成致命一擊。",327843,5,0,0,0
1086,毒膚,"攻擊者每次造成傷害時受到相當於自身生命力上限[points(1,1)]%的傷害。",136242,8,0,0,2
1087,毒膚,"從使用者的毛孔放出毒素，持續[duration(1,1)]輪，對攻擊者造成相當於其生命力上限5%的傷害。",136242,8,0,0,0
1088,奈恩！,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

以不可思議的力量喊出使用者的名字，造成[StandardDamage(1,1)]點[School()]傷害。

每次使用可使傷害提高[FormatDamage(5*AttackBonus())]點。最多[FormatDamage(25 *AttackBonus())]點[School()]傷害。",797882,4,0,0,0
1089,首領,受到的所有傷害降低50%。無法在單次攻擊中對首領寵物造成超過其生命力上限35%的傷害。,236472,-1,0,0,6
1090,首領:傷害減免,無法在單次攻擊中對首領寵物造成超過其生命力上限35%的傷害。,134316,-1,0,0,6
1091,骨頭彈幕,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

對敵人丟出骨頭，造成[FormatDamage(SimpleDamage(1,1)+SimpleDamage(1,2)+SimpleDamage(1,3))]點[School()]傷害。

骨頭會持續落在敵方當前寵物身上，每輪造成[StandardDamage(1,1, 166)]點[School()]傷害，持續[duration(1,4)]輪。",458717,3,1,0,0
1092,骨頭彈幕,"每輪對當前寵物造成[StandardDamage(1,1)]點[School()]傷害。",458717,3,0,0,0
1093,死人派對,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

召喚死人派對，第一回合造成[FormatDamage(SimpleDamage(1,1)+SimpleDamage(1,2)+SimpleDamage(1,3))]點[School()]傷害，第二回合造成[FormatDamage(SimpleDamage(2,1)+SimpleDamage(2,2)+SimpleDamage(2,3))]點[School()]傷害，第三回合造成[FormatDamage(SimpleDamage(3,1)+SimpleDamage(3,2)+SimpleDamage(3,3))]點[School()]傷害。

被死人派對命中的敵人受到的傷害提高[abs(abilityStateMod( 24, 542 ))]%，持續[duration(1,4)]回合。

死人派對會持續[numTurns()]回合。",307568,3,0,0,0
1094,亡舞重擊,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

重擊敵人，造成[StandardDamage(1,1)]點[School()]傷害。",651165,0,0,0,0
1095,尖角攻擊,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

以尖角穿刺敵人，造成[StandardDamage(1, 1)]點[School()]傷害。",237400,7,0,0,0
1099,鞭笞,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

以連枷鞭打敵人，造成[StandardDamage(1, 1)]點[School()]傷害。",132314,0,0,0,0
1100,祝福之錘,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

召喚出索命鏈錘，造成[FormatDamage(SimpleDamage(1,1)*3)]點[School()]傷害。",133039,5,0,0,0
1101,盾牌風暴,"以魔法盾牌保護每個友方寵物，格擋他們所受到的下一次攻擊。持續[duration(1,1)]輪。",135874,0,6,0,2
1103,正義鼓動,"使用者鼓舞一隻友方寵物衝入戰局。此技能總是優先發動。

交換入場的寵物，速度和傷害為原本的兩倍，持續[duration(1,2)]輪。如果其他友方皆已陣亡，則使用者將會鼓舞自己。

此技能開場時為冷卻中狀態。",135971,5,8,0,34
1104,反射護盾,受到直接攻擊時，將所受傷害的50%反彈給攻擊者。,132362,-1,0,27,2
1105,反射護盾,"使用者受護盾保護，將所受傷害的50%反彈給攻擊者，持續[duration(1, 2)]輪。",132362,0,3,0,2
1106,魚人墜落擊,"[StandardAccuracy(1,2)]|cffffffff命中機率|r

試圖傳送至敵人上方，然後直接落在對方身上，造成[StandardDamage(1,1)]點[School()]傷害。由於墜落的影響，使用者會昏迷[duration(1,2)]輪。",252269,0,4,0,0
1107,瓦解,移除來自敵人的所有增益與減益效果。,132853,5,5,0,18
1108,狂哮,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

造成[StandardDamage(1,1)]點[School()]傷害，並使目標下一次攻擊傷害降低 [abs(abilityStateMod( 23, 1120 ))]%，持續[duration(1, 2)]輪。",461121,7,0,0,0
1109,好東西,"治療其他友方寵物，每個寵物恢復[StandardHealing(1,2)]點生命力。",132623,7,4,0,2
1110,雪崩,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

召喚雪崩襲擊敵人，造成[StandardDamage(1,1)]點[School()]傷害，此傷害由所有敵人平均分攤。",612394,6,5,0,0
1111,硬甲軟裝,"你受到的傷害降低[abs(abilityStateMod(24,391))]%。",134352,-1,0,27,2
1112,硬甲軟裝,"使用者變得異常有彈性，使受到的所有傷害降低50%，持續[duration(1,2)]輪。",134352,7,4,0,2
1116,呼叫犬群,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

呼喚數頭支援犬，造成[FormatDamage(SimpleDamage(1,2)*3)]點[School()]傷害，並使受到的傷害提高[abs(abilityStateMod( 24, 542 ))]%，持續[duration(1, 4)]輪。",132266,7,3,0,0
1119,正義鼓動,傷害和速度提高100%。,135971,-1,0,813,2
1120,攻擊力降低,"下一次攻擊造成的傷害降低[abs(abilityStateMod( 23, 1120 ))]%。",653219,-1,0,334,3
1121,貪婪先於需求,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

造成[StandardDamage(1,1)]點[School()]傷害並使目標變得貪婪，持續3輪。

在貪婪效果持續時間內，目標造成25%額外傷害，並受到50%額外傷害。",900319,5,0,0,0
1122,貪婪,"造成[abs(abilityStateMod( 23, 807 ))]%額外傷害。
受到[abs(abilityStateMod( 24, 807 ))]%額外傷害。",900319,5,0,0,3
1123,瓦解,移除來自敵人的所有增益與減益效果。,132868,5,4,0,18
1124,傳送門,使你閃躲攻擊的機率提高100%。,519381,-1,0,833,2
1125,傳送門,使用者跳進一個魔法的傳送門裡，躲避對手的攻擊。使用者會自動與你生命力最高的寵物交換進入戰鬥。,519381,5,8,0,2
1128,致命一擊加成,"造成致命一擊的機率提高 [abs(abilityStateMod(40, 1128))]%。",132299,-1,0,0,10
1223,兇惡切割,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

對敵方千刀萬剮，造成[StandardDamage(1,1)]點[School()]傷害。",132215,0,0,0,0
1231,吞噬魔法,"恢復[StandardHealing(1,5)]點生命力，並且移除使用者身上所有增益與減益效果。",135858,5,4,0,2
1232,安祖的祝福,"以安祖的力量祝福目前啟用的寵物，使其造成的傷害和命中機率提高[abs(abilityStateMod( STATE_Mod_DamageDealtPercent, 485))]%，持續[duration(1,1)]輪。",657488,2,0,0,2
1233,黑暗之爪,"[StandardAccuracy(1,1)] |cffffffff命中機率|r

兇惡地撕裂一名敵人，造成[StandardDamage(1,1)]點[School()]傷害。",136076,5,0,0,0
1238,暗影爪擊,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

以利爪殘忍地斬擊目標，造成[StandardDamage(1, 1)]點[School()]傷害。""",136076,5,0,0,0
1273,順劈斬,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

不顧一切攻擊敵方，造成[StandardDamage(1,1)]點[School()]傷害，此傷害由所有敵人平均分攤。",132338,3,0,0,0
1287,狂魚風暴,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

召喚狂暴魚群攻擊敵方，造成[StandardDamage(1,1)]點[School()]傷害，此傷害由所有敵人平均分攤。",133912,8,5,0,0
1292,接招,文風不動。,135936,9,0,0,2
1301,大吃特吃,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

造成[StandardDamage(1,1)]點[School()]傷害。

使用者恢復相當於傷害量[points(1,3)]%的生命力。",533422,7,1,0,0
1302,致命一擊加成,"造成致命一擊的機率提高[abs(abilityStateMod(40, 1302))]%。",132299,-1,0,0,10
1303,致命一擊加成,"造成致命一擊的機率提高[abs(abilityStateMod(40, 1303))]%。",132299,-1,0,0,10
1304,致命一擊加成,"造成致命一擊的機率提高[abs(abilityStateMod(40, 1304))]%。",132299,-1,0,0,10
1305,致命一擊加成,"造成致命一擊的機率提高[abs(abilityStateMod(40, 1305))]%。",132299,-1,0,0,10
1334,華麗衝鋒,以極為兇狠的姿態假裝衝向敵方！,132121,5,0,0,2
1335,獸吼！,想像自己是伊萊克並且彷彿可造成巨大傷害似的。,132258,5,0,0,2
1336,誰是全世界最棒的伊萊克？,好好享受你的優勢，快樂如擁有最愛的玩偶般。,237554,0,0,0,2
1337,刺刺癢癢的,帶你的娃娃來抱抱。,237428,0,0,0,2
1338,小巧可愛,看起來很可愛。,134506,4,0,0,2
1343,森林之拳,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

造成[StandardDamage(1,1)]點[School()]傷害。",136023,6,5,0,0
1344,庇護,"自然護盾環繞著使用者和友方生物，使其免受下一次的攻擊，持續[duration(1,1)]|4輪:輪;。",133208,4,6,0,2
1345,小睡時間,小睡一下。,135900,0,0,0,2
1346,小巧可愛,"使你閃躲攻擊的機率提高[abs(abilityStateMod( 73, 1346 ))]%。",134506,-1,0,0,2
1347,小巧可愛,"看起來很可愛。

使你閃躲攻擊的機率提高[abs(abilityStateMod( 73, 1346))]%。

持續[duration(1,1)]|輪。",134506,4,3,0,2
1348,沉睡,"無法對這隻寵物下命令。
受到傷害時效果會中斷。",132156,-1,0,857,3
1353,秘法斬擊,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

衝向敵方，造成[StandardDamage(1,2)]點[School()]傷害。若使用者先攻擊，則造成[StandardDamage(1,1)]點[School()]傷害。",236205,5,0,0,0
1354,火焰小狗,"裝可愛，[duration(1,1)]|4輪:輪內不會受到攻擊。在這段期間，火焰小狗每輪會對敵方造成[StandardDamage(1,1,1355)]點[School(332)]傷害。",460952,6,8,0,0
1355,火焰小狗,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

每輪對敵方寵物造成兩次[StandardDamage(1,1)]點[School()]傷害。",460952,6,0,862,0
1356,地獄召喚令,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

造成[StandardDamage(1,1)]點[School()]傷害，並強迫對手生命力最低的寵物被交換進入戰鬥。",1027878,6,4,0,0
1357,震天吼,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

發出震天獸吼，造成[StandardDamage(1,1)]點[School()]傷害。

此攻擊無法將對手的生命力降低到1點以下。",1027879,7,4,0,0
1358,無法被攻擊,無法選定為目標。,135994,-1,0,865,2
1359,熾熱吠叫,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

造成[StandardDamage(1,1)]點[School()]傷害，並使目標下一次攻擊傷害降低 [abs(abilityStateMod( 23, 1120 ))]%，持續[duration(1, 2)]輪。",1044792,7,0,0,0
1360,穩紮穩打,"[StandardAccuracy(2,1)]|cffffffff命中機率|r

第一輪先聚集能量。

下一輪使用者以勢不可當的力道衝撞敵人，造成[StandardDamage(2,1)]點[School()]傷害。",134377,4,4,0,0
1365,Apocalypse (TEST),"一顆隕石從扭曲虛空落下，在落地時所有啟用的寵物都會死亡。

此效果無法移除。只有蟑螂和甲蟲能夠存活。",535592,4,0,240,3
1366,強力末日,"一顆隕石從扭曲虛空落下，在落地時你隊伍裡的所有寵物都會死亡。

此效果無法移除。",425960,4,0,240,3
1367,強力末日,"召喚三顆隕石，會在[duration(1,1)]輪後落下，立即殺死敵方隊伍的所有寵物。",425960,4,20,0,2
1368,德萊尼陷阱,嘗試捕捉生命力低於35%的寵物。你每次失敗會使捕捉成功的機率提高45%。,986484,0,0,0,6
1369,倒鉤毒刺,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

立即造成[StandardDamage(1,1)]點[School()]傷害，並有20%的機率使目標|cFF1EFF00中毒|r，每輪額外造成[StandardDamage(1,1,379)]點[School(379)]傷害，持續[duration(1,2)]輪。",136068,7,0,0,0
1370,野蠻之爪,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

瘋狂攻擊，造成[StandardDamage(1, 1)]點[School()]傷害。",136063,2,0,0,0
1371,偷襲,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

造成[StandardDamage(1,1)]點[School()]傷害。

如果目標處於|cff9933FF目盲|r狀態，可造成額外傷害。",236169,4,0,0,0
1372,狠咬,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

撕咬敵人，造成[StandardDamage(1,1)]點[School()]傷害。

每次使用可使傷害提高[FormatDamage(5*AttackBonus())]點。最多[FormatDamage(30 *AttackBonus())]點[School()]傷害。",970834,8,0,0,0
1377,暴飲暴食,"由於某種不尋常的飲食習慣，整個隊伍每輪可恢復[StandardHealing(1,1)]點生命力。",133952,7,0,0,2
1378,正義鼓動,"使用者鼓舞一名友方寵物衝入戰局。此技能總是優先發動。

交換入場的寵物，速度和傷害為原本的兩倍，持續[duration(1,2)]輪。如果其他友方皆已陣亡，則使用者將會鼓舞自己。",135971,5,8,0,2
1379,硬殼甲,"降低目標每次受到的攻擊傷害，最多降低[abs(abilityStateMod(71,1379))*AttackBonus()]點。",134969,-1,0,660,2
1380,硬殼甲,"降低你每次受到的攻擊傷害，最多降低[abs(abilityStateMod(71,1379))*AttackBonus()]點。

持續[duration(1,1)]|4輪:輪;。",134969,7,5,0,2
1381,死亡悲鳴,"[StandardAccuracy(2,1)]|cffffffff命中機率|r

第一輪召喚不死之力。

下一輪使用者發出淒厲悲鳴，造成[StandardDamage(2,1)]點[School()]傷害。",237396,3,8,0,0
1382,食慾異常,"這頭山羊什麼都吃，每當牠造成傷害時就會恢復[StandardHealing(2, 1)]點生命力。",461131,3,0,0,2
1387,群鳥共舞,"鳥群起舞吹起一陣舒心的風，使致命一擊機率提高[abs(abilityStateMod(40,1387))]%。",642580,2,0,320,2
1388,群鳥共舞,"鳥群起舞吹起一陣舒心的風，使致命一擊機率提高[abs(abilityStateMod(40,1388))]%。",642580,2,0,320,2
1389,械化術,定期轉變這個隊伍的寵物，使其受到傷害時被視為小生物。,254104,9,0,0,2
1390,鐵絲縫線,"縫合怪免疫傷害少於[abs(abilityStateMod(191,1390))]點的攻擊。",348562,3,0,0,2
1391,狂怒,"使造成的傷害提高[abilityStateMod(23, 1391)]%，並使受到的傷害提高[abilityStateMod(24, 1391)]%。",132126,7,0,0,18
