ID,Name_lang,Description_lang,Rarity,SpellID,ResearchBranchID,NumSockets,TextureFileID,RequiredWeight
2089,燃油瓶,這個小容器裡裝著黏手惡臭又高度易燃的燃油。燃刃氏族上戰場前會大量塗抹在劍身及斧頭上，雖然有些戰士選擇在開戰前點燃武器，大部分戰士則是讓短兵相交、刀甲碰撞時勢必會產生的火花點燃油質，藉此出其不意，恫嚇敵人。,0,168306,350,1,1030822,50
2091,古羅牙項鍊,雷霆王氏族是德拉諾全境首屈一指的獵人。數世紀以來，他們會乘著坐騎，聯合眾人之力擊殺獵物及古羅。他們的氏族名稱來自古時候的一位酋長，據說這位酋長在雷霆峰只靠單手就殺死一隻威猛的古羅。,0,168307,350,1,1030822,55
2093,末日預言,這塊石板上寫著所謂「終末之時」的預言。從你勉強辨識出來的內容中，可以看出這是多位作者以粗糙瞭草筆跡所記錄的。而且他們敘述的這場德拉諾所有居民的末日，至少有七種不同版本，有些甚至互相衝突。奇怪的是，他們都清楚描述了一把燃燒的錘子。難道這就是暮光之錘氏族的古老起源？,0,168308,350,1,1030822,40
2095,石槌繼承石,酋長以鐵腕手段統治小群的巨魔，而且總是面臨源源不絕的挑戰者。石槌氏族的酋長替換率極高，也因此臭名遠播。從這件石器上層層堆疊的血漬來看，就知道它曾被多次用來罷黜「前」石槌酋長。,0,168309,382,1,1030823,40
2097,石製鐐銬,巨魔不使用扣環及鎖頭，而是使用牢不可破的石環來束縛他們的奴隸。他們累積了數百年如何操縱土元素的經驗，能輕易地將石製手銬腳鐐尺寸縮小，緊緊套在奴隸的腳踝、腕部及頸部。,0,168310,382,1,1030823,55
2099,巨魔刻像,大部分巨魔用言語難以解釋的事情，這座雕像都代為傳達了。它簡單總結了巨魔最重要的身體特徵，也就是「大」。那個巨魔雕像將裂蹄高舉過頭，顯示他力大無窮，粗厚腰圍也象徵他身懷鉅富。,0,168311,382,1,1030823,45
2101,雕刻象形圖案,文字大多是巨魔皇室社會高階人士使用的工具。儘管如此，偶爾也會有平民巨魔想要試試筆鋒，寫下永垂不朽的故事。這些象形文字似乎在描述一個特別讓人痛苦的烹飪經驗。,0,168312,382,1,1030823,55
2103,鬥士盾牌,巨魔間若是意見不合，通常都會訴諸暴力解決。在秩序時代的前幾十年，一位老謀深算的酋長下令，在他氏族內的爭端均得以決鬥處理，雙方各派出一位奴隸代表對戰。從此巨魔的死亡率大幅下降，造就對外擴張的黃金時代。,0,168313,382,1,1030823,50
2107,研缽和搗杵,巨魔偏好炫耀自己的體格，他們會避開覆蓋太多皮膚的服裝。為了更能以外表威嚇敵人，他們會用這些研磨工具製作的顏料裝飾身體。這個研缽及杵具組上面有黃色殘漬，代表這以前是石拳氏族的器具。,0,168314,382,1,1030823,55
2109,『盲目者』哈耿之眼,雖然大部分巨魔生來都有兩隻眼睛，但每一代都會有少數巨魔新生兒只有一隻眼睛。除了少數氏族，大家都認為這些巨魔十分特殊，註定會成就大業。一個不幸的單眼巨魔法師在決鬥時失去一隻眼睛，然後他以拳頭大小的石頭代替，結果意外發現這顆石頭竟然具有強大的魔力。,0,168315,382,2,1030823,70
2111,石製假牙,巨魔的戰鬥方式直來直往，通常只要出手多重，他們就會傷得多重，全靠蠻力及耐力取勝。這副鋸齒狀的假牙證明，過去至少有一個巨魔牙齒全部被人打掉，然後他還是設法繼續過日子。,0,168316,382,1,1030823,50
2113,萊拉克騎乘鞍座,曾經有個聰明的巨魔認為騎乘萊拉克旅行會更快，遠勝過騎駝獸或步行。這個鞍座採用厚重皮革，以粗糙工法製作，使用大量繩結，對巨魔來說還算挺舒適的。然而這只能放在像一座小山大小的萊拉克身上當鞍座，所以這大概就是為什麼從沒有人見過巨魔在天上飛。,0,168317,382,1,1030823,55
2115,帝國敕令石碑,碎片拼好之後，可是看出這是在德萊尼到來之前數百年，就豎立在塔拉多爾的一座石碑。石碑上是一道巨魔帝國的命令，要將好幾個獸人聚落夷為平地，報復獸人對戈利安奴隸貿易商隊發動的反叛突擊。這道命令極可能已經實行了，因為命令中的城鎮已不復存在，而這塊石碑被立起來紀念那樁血腥的事件。,0,168318,382,1,1030823,45
2117,巫王趾戒,帝國的巨魔小心守護魔法秘密，唯恐失去其統治階級的地位。最富裕的巨魔用魔法強化珠寶，以及其他可穿戴的魔法物品來裝飾自己。,1,168319,382,3,1067528,150
2119,戰槌酋長的戰槌,巨魔社會的首度重大技術創新源自於一個嶄新概念，就是把石頭綁在一根很長的棍子上，用來打爛你的敵人，而不是徒手拿石頭痛擊敵人。這項創新讓巨魔社會中產生劇烈紛爭，直到那個如今已被世人遺忘的氏族分裂為戰槌氏族和石拳氏族之後，這個問題才告解決。,1,168320,382,3,1067528,200
2121,攝夢符,遭到放逐的泰洛克歸來後，他變得很虛弱，也無法再次飛行。他遭受詛咒的謠言迅速在阿拉卡流傳開來，讓各種迷信的咒語及療法變得風行一時。攝夢符經過時間考驗，成為大家心中最安全的護符之一，因為阿拉卡人相信攝夢符能攔住詛咒，然後在隔天曙光乍現時消除詛咒。,0,168321,315,1,1030821,45
2126,葬禮瓦罐,所有阿拉卡人都想死後能加入太陽神魯克馬爾的行列，一起在德拉諾的天空翱翔，所以火葬在當時蔚為風潮。有些人甚至會吩咐親友要將他們的骨灰從高空撒下，有些人則選擇將骨灰裝進精美的骨灰罈，然後放進地下墓室。,0,168322,315,1,1030821,55
2128,敕令卷軸,這段殘缺文字似乎是某道戒嚴命令，提醒大家要小心鄰居和朋友是否出現遭受詛咒的徵兆。,0,168323,315,1,1030821,50
2130,太陽寶珠,阿拉卡貴族文化的中心思想就是魯克馬爾及太陽崇拜。數以百計的太陽寶珠散布在擎天峰各處，放出永明不滅的光芒，所以阿拉卡人永遠都不會失去陽光的溫暖，就算在寒冷或陰霾的天氣亦然。,0,168324,315,1,1030821,45
2132,日晷,這個精心雕琢的器具如果放置正確，就能作為日晷及阿拉卡季節曆。這個器具的底部寫滿天體事件的含義，大部分都伴隨著嚴正警告。有趣的是，遠在一世紀以前，這個器具就語帶模糊地預告了德萊尼的到來。,0,168325,315,1,1030821,60
2134,魔爪祭司面具,被詛咒的阿卡拉相信自己遭到太陽遺棄，他們寧可在白天躲進密林或篷子底下。魔爪祭司做得更是徹底，他們從來不在太陽下現身，戴著儀式面具，以此強化自己與安祖之間的聯繫。,0,168326,315,1,1030821,50
2136,流亡者攝夢符,阿拉卡流亡者改變了攝夢符的作用，不再抵禦塞司的詛咒，而是用來捕捉和收集微量的塞司神精華。謠傳有一道不斷增長的能量，而且就埋在司凱堤斯的深處，低語承諾只要誰願意傾聽，就能獲得強大的力量…,0,168327,315,1,1030821,45
2138,頂尖水晶,德拉諾最古老的各處遺跡中散落著頂尖文明遺留的文物殘片和傳說。這個文明在遠古的秩序時代到達頂峰，然後突然就消失無蹤。鋼鐵部落的到來加速擁護者緊急的秘密行動，他們連忙將頂尖文物收集取走。,0,168328,315,1,1030821,70
2140,頂尖象形文字,這塊脆弱的石板古老得無法評估其年代，銘文的內容語焉不詳地描述一種威力強大的引擎，號稱能利用太陽的能量。,0,168329,315,1,1030821,65
2142,頂尖卷軸,被打扁的卷軸盒腐蝕緊閉，裡面的卷軸就算你非常仔細檢視，依然還是只能勉強辨讀。內容似乎是一座輝煌「空中神廟」的設計圖和測量數據，以古法書寫。不確定這座壯麗的神廟是否曾經真的被建成出來。,0,168330,315,1,1030821,50
2144,泰洛克的破喙者,泰洛卡刻意捨棄傳統的阿拉卡武器，用這根棍棒象徵他從國王變成遭人放逐的異端分子。謠言持續了好幾世紀，聽說泰洛卡並未採用傳統斷翅懲罰，只要有誰敢反對他，他就會把對方的喙徹底打碎。,1,168331,315,3,1067526,190
2337,遠古巢衛,駕馭太陽能量作為取之不盡的燃料，這些傀儡原本是製造來自動照顧阿拉卡孩童。隨著魯克馬爾擁護者和流亡者的衝突越演越烈，許多傀儡被改造為戰爭工具。,1,172460,315,4,1067526,200
2339,上古霜狼之牙,在這個世界上，霜狼獸人與其夥伴狼的堅定關係無人能敵。他們一起吃飯、一起睡覺、一起戰鬥，直到其中一方或雙方光榮死去為止。有時候，就連死亡也無法阻止霜狼前來協助牠忠愛的獸人同伴。,1,172466,350,3,1067527,175
2350,罐裝石化眼珠,這個保存良好的眼珠想必是血之谷氏族酋長的遺物。在升上氏族統治大位時，每位酋長都必須進行一項薩滿預言試煉；他們會犧牲自己的一隻眼睛，以預見自己的死亡。讓人不禁想像這顆灰濛濛的眼珠曾目睹過的恐怖命運。,0,168302,350,1,1030822,45
2435,紫晶器皿,精靈貴族對紫色物品的偏好可以追溯至先祖之戰時期。那時玻璃碗盤十分常見，可以用來盛裝任何東西，從穀物到金塊都行。,0,196470,404,1,1445576,35
2437,惰性脈石項鍊,許多迷信的精靈貴族習慣攜帶一小塊地脈石當做幸運符咒。而像這樣的符咒一般都由田裡的農夫、苦讀的學生，或是那些位居平民與貴族之間的人士所配戴。,0,196471,404,1,1445576,45
2439,寂酒酒瓶,「寂酒」是遠古精靈貴族用的術語，簡單來說就是致命的「鴆酒」。諷刺的是，在土裡度過了一萬年的光陰之後，裡面的物質已經不再致命，成為溫和的酒精。,0,196472,404,1,1445576,50
2441,戰前精靈貴族織錦,在艾薩拉女王和惡魔簽下合約前便已存在的織錦掛毯，往往以「一下二上」的獨特針法所編造。可惜這些藝品在漫長的時光中已成絕響。,0,196473,404,3,1445576,120
2443,貴族拆信刀,如同一般的拆信刀，這是一件完全沒有用處的工具。只有在某些不適合攜帶匕首的場合中，可作為攜帶殺人武器的藉口。,0,196474,404,3,1445576,100
2445,始途之鼓,高嶺牛頭人並非個個都是獵人，但他們通常會把獵到的第一頭獵物毛皮撐開，做成一面儀式之鼓。這種象徵旅途起始的鼓，多半是用兔子皮或是狐貍皮製成的。一般來說，獵人在之後會畢生帶著它。,0,196475,406,2,1445578,65
2447,鹿骨魚鉤,在過去，麋鹿的骨頭是最常見的魚鈎材料：其硬度足以刻出倒鉤，但同時擁有在鮭魚咬餌上鉤時不至於斷裂的強悍韌性。許多漁夫還會在他們的「幸運魚鈎」上精心刻出種種紋路。,0,196476,406,1,1445578,30
2449,潤澤焚石,對於寡婦、孩童或是孫子而言，從摰愛之人的火葬堆取出一塊焚石留念，已經成為傳統。一般說來，這些石塊會隨身放在口袋，在需要鼓起勇氣、祈求安心、或是懷念故人時拿出來輕輕撫摸。,0,196477,406,1,1445578,50
2451,卓格巴珠寶打磨器,雖然大部份的卓格巴喜歡未切割打磨的珠寶原石，但也有人欣賞光滑圓潤的珠寶。然而他們慣用的不是標準的寶石切磨工具，而是一種裝有手把的石製裝置，讓珠寶在裡面翻轉數星期之久。一般而言，這都是由僕從、奴隸和忤逆犯上的年輕人來負責轉動。,0,196478,406,3,1445578,115
2453,石木弓,這把弓的弓身是用堅硬如石的木頭雕刻出來的，幾乎拉不動。考古學者對這把弓的爭議之處在於，它究竟是原本就幾乎拉不動，還是因為年代久遠而硬化了。不論如何，弓的尺寸和分量都顯示只有最老練的牛頭人獵人才有本事使用。,0,196479,406,3,1445578,105
2455,小鬼酒杯,小鬼也需要喝點東西，而且許多小鬼會隨身自備杯子。甚至有某些推論指出，小鬼的遠古種族將飲用的容器視為神聖的器物，即使在他們獻身加入燃燒軍團之後，這樣的儀式仍有一部份保留下來。,0,196480,408,2,1445574,60
2457,剝皮日誌,在戰鬥之餘，不同物種的惡魔也展露了不同的特質。以魅魔為例，就有記錄每天活動的傾向。他們記載的內容往往悖離倫常、驚世駭俗，而且大多以敵人或俘虜的皮膚所製成的「紙張」書寫。,0,196481,408,2,1445574,85
2459,畸形冥淵火,召喚冥淵火的儀式十分複雜，而且經常失敗。當儀式失敗時，通常會留下受召喚惡魔的部分軀體，裏頭蘊藏著惡魔無法正常現身的強烈憤怒與絕望。在遠古的戰場上，這樣的石頭四處都是。,0,196482,408,2,1445574,95
2461,混沌心靈寶珠,並非所有惡魔都具備混沌的天性，部分成員對燃燒軍團的行事之道感到左右為難。這些惡魔通常會帶著一顆附魔的球體，幫助他們引發強大的惡魔不可或缺的怒火。沒有人知道這些球體是怎麼製作的，也沒人知道是何人所製。,0,196483,408,3,1445574,140
2463,犬牙鍊衫,一件巨大的「鎖甲」胸甲，整件都是用惡魔犬的牙齒串接打造而成。每一根牙齒的尖端都向內朝上，一旦穿上之後就再也拿不下來 - 除非撕爛穿戴者的血肉。,0,196484,408,3,1445574,170
2466,星光信標,這個可攜裝置曾是星占師用來將大量星光匯聚在極小區域的法器。裝置主要是在慶典、崇星儀式，或是星占師需要取得櫃子高處的物品時使用。,1,223844,404,0,1445580,100
2469,蘇拉瑪爾王冠珠寶,在蘇拉瑪爾的王子與公主，只有在最正式的場合才會戴上王冠。其他時候，王冠都會上鎖保存，而且被視為過氣、不時尚。,1,223846,404,0,1445580,100
2471,卡林達斯的鑰匙,玄鴉堡由一群僕從組成的小型軍隊負責維護及修繕。其中一位僕從叫做卡林達斯，負責管理堡內的武器庫和儲備彈藥。但就像大多數黑羽的僕從一樣，惡魔在先祖之戰時奪走了他的性命。,1,223848,404,0,1445580,100
2473,希拉克斯寶珠,這個無比強大的精靈貴族法器在魯莽的考古挖掘中被擊碎。如今只剩下烈片。,1,223849,404,0,1445580,100
2475,納薩拉斯學院的鑰匙,這把鑰匙並不能用來開啟任何一道門。他實則用於學院的邀請儀式，象徵「學院的大門為你而開」。,1,223850,404,0,1445580,100
2477,瑞蘇之矛,瑞蘇‧鐵角至今仍受採礦工和鍛造師尊崇。他屬於第一批移民破碎群島的牛頭人。他的後代子孫仍繼續在高嶺顛峰的鐵角營地，繼承了他的金屬工藝。,1,223851,406,0,1445581,100
2479,獎勵之岩頸環,卓格巴一向都是珠寶設計大師。部族中，薩滿尤其會配戴沉重的三石項鍊。這些項鍊則由師徒代代相傳。,1,223852,406,0,1445581,100
2481,艾切羅的靈魂,胡恩‧高嶺是先祖之戰中的傳奇英雄。艾切羅則是胡恩的寵物、坐騎和戰鬥夥伴。,1,223853,406,0,1445581,100
2483,昂拉維斯的結晶之眼,威力強大的惡魔之眼，保存在斯鐸海姆冰冷的岩石地面下。從先祖之戰流傳下來的文字中，記載著昂拉維斯是一位惡魔領主指揮官。他致力於消滅艾澤拉斯的所有生命。,1,223854,408,0,1445579,100
2485,小鬼產生器,在「被合作」的莫阿格工程師指導下，惡魔獵人開啟了數道直通馬爾頓的傳送門。不幸的是，這些傳送門並沒有就此大紅大紫地流行，因為衝出來的惡魔總是比衝進去的人多。,1,223855,408,0,1445579,100
2487,煉獄裝置,許多魯莽的冒險者曾在不明白作用的情況下，草率啟動這種裝置而自取滅亡。啟動裝置究竟會召喚一隻小鬼，還是喚來一整個深淵領主軍團，總是難以揣測。,1,223856,408,0,1445579,100
2489,年輕瑪諾洛斯之血,沒有人知道為什麼會有任何生物 - 不論是惡魔還是艾澤拉斯居民 - 會想冒著得罪瑪諾洛斯的風險，把他的血保存在瓶子裡。,1,223857,408,0,1445579,100
2491,《埃雷達斯的紫色山丘》,在逃離阿古斯時，德萊尼並沒有餘力攜帶太多神器文物。這本書是少數在旅途中存留下來的聖物之一。,1,223858,408,0,1445579,100
2513,儀祭骨鋸,佐司特會在儀式中使用多種動物，大多是以牠們的內臟獻祭。切開大型動物的肋骨取出心臟時，絕對少不了骨鋸。,0,257715,424,1,2060050,40
2514,遠古紋縛典籍,秘典通常由佐司特最強的人所保管，為了保存魔法的咒語，並且做為駕馭其中力量的媒介。學者試著翻譯這些秘典當中記載的古老語言，但是卻發現隨著越來越深入理解，自己也陷入了瘋狂。,0,257716,424,2,2060050,50
2515,剖肚鐮刀,佐司特會在他們的儀式中使用多種器具。其中一個工具是鐮刀，用來切開祭品的腹部，露出裡面的臟器，好讓佐司特用來進行黑暗儀式。,0,257717,424,1,2060050,45
2516,佐司特鋸齒劍刃,佐司特的劍刃是令人生畏的物品，不但用於戰鬥也用於古老的儀式。佐司特揮起這把劍刃，只需幾秒就能將它刺進重要器官。,0,257718,424,1,2060050,35
2517,儀式神像,佐司特首次學習把靈魂附上傀儡時，會使用他們亡者的骸骨做為載體。等儀式完成後，據說這些神像會散發詭異的藍光，那應該就是靈魂力量的顯現。,0,257719,424,1,2060050,35
2518,亞昆嘉花瓶,贊達拉崇拜著許多個名為羅亞的強大神靈。其中之一是偉大的雷霆蜥蜴亞昆達，他是守護風暴及象徵開創的羅亞。他相信暴風雨具有洗刷悔恨與悲傷的力量。,0,257720,423,1,2060052,35
2519,旅程之甕,在部落議會的最終時期，鮮血瘟疫爆發，造成數千名食人妖死亡。他們認為這些屍體污染得太嚴重所以不能埋葬，而是火化並保存在專用的甕裡。隨著時間過去，這種方法成為贊達拉處置死者的慣例。,0,257721,423,1,2060052,45
2520,瑞贊神像,贊達拉帝國經過歷代國王的統治。每一名國王都知道自己的地位在偉大的羅亞之前微不足道，因此都將榮耀歸於其中最偉大的羅亞瑞贊。這名羅亞讚揚行為，不看重言詞，但是無法容忍無禮的態度，會懷恨在心。,0,257722,423,1,2060052,50
2521,高等藥劑師兜帽,鍊金術師們在贊達拉帝國裡保有一個名為「沙德拉贊」的緊密社會。要進入這個公會的新人，其中一個儀式是喝下以自己的鮮血所製成的藥水。如果承受得了這個效果，就會被認為擁有足夠的資格一窺內部的秘密。,0,257723,423,2,2060052,50
2522,伯昂撒姆第巫毒面具,為榮耀死亡羅亞，贊達拉會在儀式裡戴上這些面具，並且向他祈禱。伯昂撒姆第或許會仁慈地回應，也或許會施以痛苦的詛咒，全看他當時的心情而定。伯昂撒姆第是亡者的守護者，並且會將崇拜他的任何靈魂帶進他的國度「彼界」。,0,257724,423,2,2060052,65
2523,靈魂之匣,靈魂若在死後被召回，要是沒有在返回的當下束縛住，就會在物質世界中自由飄蕩。佐司特為這些靈魂製造出牢籠，以便日後用於黑暗儀式。在這種儀式當中，靈魂會在瑟洛斯中受苦，最後會變得扭曲。,0,273851,424,2,2060050,70
2524,塞斯拉克吹箭,崇拜瑟沙利斯的沙漠食人妖，用這種吹箭筒打獵物，不論獵物是野獸還是食人妖。飛鏢尖端所浸泡的毒液會使獵物麻痺，不出一分鐘，獵物就會死亡。只要對孩童低語「瑟沙利斯之刺」就能使他們乖乖守規矩，如同一首古老詩歌所載：「孩童要是頂撞、生氣或不乖，沃魯敦之風就會帶來瑟沙利斯之刺。」,0,273812,423,1,2060052,35
2525,嘓呱,在戰爭時期，贊達拉面臨著許多強大的敵人。有些甚至強到他們無法擊敗。他們的巫醫設計了這些詛咒之壺，藉著強大的魔法，在敵人營地內的各處將它們召喚出來。不久之後，青蛙如泉水般湧出，引起敵人的騷動並且造成混亂。他們一點也不知道這些青蛙帶有疫病，很快就會讓他們的部隊倒下，最後不得不撤退或是投降。,1,273815,423,3,2060054,150
2526,恐角龍寶寶,贊達拉因為他們馴服野獸的技巧而受到尊崇，甚至將恐角龍化為他們最強的盟友。這種野獸擁有鎧甲般的皮膚，身上還到處長滿尖刺，不僅能保護自己，也能保護主人。按照傳統，牠未來的主人需要是牠破殼而出那一刻第一眼見到的對象。,1,273817,423,3,2060054,185
2527,染血圖騰,在一場大瘟疫後，有些人依然不願放棄血神的魔法。他們測試這些魔法，並加以改善。其中有個聖物是一根圖騰，將魔法聚集在上面，不只能吸取敵人的生命力，還會吸走他們的血液，然後灌注到施法者身上，使其產生非比尋常的變化。這也是贊達拉口中的「鮮血食人妖」的由來。,1,273819,423,4,2060054,200
2528,亡者之舞,如果佐司特想要迷惑敵人或是獵物的心智，常常會不著痕跡地在目標周圍留下小小的法器。這些怪異的物品會在持有者注入意念時，召喚一道陰森的舞動幽靈。這道幽靈會讓看著它的所有人出神，進而失去戰意而可輕易地制服。,1,273852,424,3,2060053,150
2529,回魂亡魄,隨著佐司特把靈魂困在物品中的技術越來越高明，他們製作用於把靈魂困住的死亡傀儡的技巧也越來越高明。亡魄是這類生物當中最可怕的。它們沒有記憶，也沒有自我，而且它們的身體是由不會腐敗的碎塊拼湊而成，因此不知疲累，會不斷追殺獵物，永不罷休。,1,273854,424,3,2060053,185
2530,精神折磨巫毒娃娃,這個神像是扭曲敵人心智的必要之器，懷疑會在目標腦中如野草般冒出，吞沒理智的思緒。受到影響之人會質疑自身的動機、理想和勇氣，並且往往會在最後清醒之前，看到面前的那把佐司特劍刃即將斬落。,1,273855,424,4,2060053,200
