ID,Name_lang,Description_lang,GarrAbilityCategoryID,GarrFollowerTypeID,IconFileDataID,FactionChangeGarrAbilityID,Flags
746,恐怖收割,有戰鬥盟友時完成任務可獲得額外的資源。,0,4,537517,0,18
747,戰利品,有戰鬥盟友時完成任務可獲得額外的資源。,0,4,236307,0,18
748,組織的祝福,消耗品，讓單一任務成功機率提高${$a887}%,0,4,135987,0,64
749,天尊迴響,任務成功機率提高${$a888}%,0,4,656166,0,18
750,磐牛式,任務成功機率提高${$a897}%,0,4,628134,0,18
751,7.0 Tooltip Dummy - Tech Tree - Legendary Upgrade Tooltip Dummy,${$a898},0,4,132148,0,18
752,7.0 Tooltip Dummy - Tech Tree - Troop Cost Reduction Dummy,${$a899}%,0,4,132148,0,18
753,休眠,幻夢之林樹人、塞納留斯之女、利爪德魯伊與林地看守者的招募上限提高${$a900},0,4,132136,0,18
754,匆促懷錶,少於$h901小時的任務，成功機率提高${$a901}%,0,4,134377,0,3
755,極度專注藥劑,少於${$h902}小時的任務，成功機率提高${$a902}%,0,4,236868,0,3
756,能量藥水,少於$h903小時的任務，成功機率提高${$a903}%,0,4,967546,0,3
757,堅固登山靴,超過${$h904}小時的任務，成功機率提高${$a904}%,0,4,457752,0,3
758,無底之瓶,超過$h905小時的任務，成功機率提高${$a905}%,0,4,135446,0,3
759,無盡氣息之瓶,超過$h906小時的任務，成功機率提高${$a906}%,0,4,132377,0,3
760,精英,成功機率降低${$a907}%,0,4,311238,0,0
761,Placeholder,成功機率降低${$a908}%,0,4,311238,0,0
762,地城,成功機率降低${$a909}%,0,4,1488824,0,0
763,團隊,成功機率降低${$a910}%,0,4,1488825,0,0
764,凜冬號角,任務執行成功時，有機會帶回凜冬號角。凜冬號角可以交給勇士，提高成功機率。,0,4,134228,0,18
765,凜冬號角,消耗品，讓單一任務成功機率提高${$a923$}%,0,4,134228,0,64
766,卑鄙手段,執行有|C00b3ffff法術|R的任務時，任務成功機率提高${$a924}%,0,4,460691,0,18
767,力量綻放,執行有|C00b3ffff法術|R的任務時，任務成功機率提高${$a925}%,0,4,1305151,0,18
768,閃電澎湃,執行有|C00b3ffff法術|R的任務時，任務成功機率提高${$a926}%,0,4,971078,0,18
769,龍怒,執行有|C00b3ffff手下|R或|C00b3ffff危險|R的任務時，任務成功機率提高${$a927}%,0,4,134155,0,18
770,雪羽的尖嘯,執行有|C00b3ffff法術|R的任務時，任務成功機率提高${$a929}%,0,4,132172,0,18
771,盾牌衝鋒,執行有|C00b3ffff危險|R的任務時，任務成功機率提高${$a930}%,0,4,464338,0,18
772,黑暗契約,執行有|C00b3ffff危險|R的任務時，任務成功機率提高${$a931}%,0,4,538538,0,18
773,酒桶狂飆,執行有|C00b3ffff手下|R或|C00b3ffff危險|R的任務時，任務成功機率提高${$a932}%,0,4,594274,0,18
774,太陽光束,執行有|C00b3ffff法術|R的任務時，任務成功機率提高${$a656}%,0,4,252188,0,18
775,真理聖契,任務執行成功時，有機會帶回真理聖契。真理聖契可以交給勇士，提高成功機率。,0,4,134916,0,18
776,真理聖契,消耗品，讓單一任務成功機率提高${$a788$}%,0,4,134916,0,64
777,心靈尖嘯,執行有|C00b3ffff法術|R的任務時，任務成功機率提高${$a937}%,0,4,136184,0,18
778,穢邪畸變,任務成功機率提高${$a938}%,0,4,237521,0,18
779,污穢毒氣,執行有|C00b3ffff法術|R的任務時，任務成功機率提高${$a939}%,0,4,132093,0,18
780,泥漿噴霧,執行有|C00b3ffff手下|R的任務時，任務成功機率提高${$a940}%,0,4,132108,0,18
781,突變皮革,執行有|C00b3ffff危險|R的任務時，任務成功機率提高${$a941}%,0,4,1392566,0,18
782,復生亡骸,任務執行成功時，有機會帶回一項物品，可以召喚憎惡體。,0,4,136187,0,18
783,私下交易,有戰鬥盟友時完成任務可獲得額外的資源。,0,4,132092,0,18
784,十一奉獻,有戰鬥盟友時完成任務可獲得額外的資源。,0,4,1022951,0,18
785,朝聖之旅,任務執行成功時，有機會帶回勇士武裝或裝備,0,4,775462,0,18
786,探索專家,有戰鬥盟友時完成任務可獲得額外的資源。,0,4,135904,0,18
787,取回裝備,任務執行成功時，有機會帶回勇士武裝或裝備,0,4,1033478,0,18
788,先祖之賜,任務執行成功時，有機會帶回勇士武裝或裝備,0,4,237574,0,18
789,保險庫領物券,勇士完成任務時，有機會取得保險庫領物券。,0,4,1269443,0,18
791,7.0 Tooltip Dummy - Equipment - Blue - World Quest Gold,${$a951},0,4,132148,0,18
792,7.0 Tooltip Dummy - Equipment - Green - World Quest Gold,${$a952},0,4,132148,0,18
793,7.0 Tooltip Dummy - Equipment - Purple - World Quest Gold,${$a953},0,4,132148,0,18
794,7.0 Tooltip Dummy - Equipment - Blue - Order Hall Resources,${$a954},0,4,132148,0,18
795,7.0 Tooltip Dummy - Equipment - Green - Order Hall Resources,${$a955},0,4,132148,0,18
796,7.0 Tooltip Dummy - Equipment - Purple - Order Hall Resources,${$a956},0,4,132148,0,18
798,忠實管家,對付|C00b3ffff首領|R的成功機率提高${$a960}%,0,4,135022,0,18
799,絞喉,執行有|C00b3ffff手下|R或|C00b3ffff法術|R的任務時，任務成功機率提高${$a963}%,0,4,132297,0,18
800,晚餐上桌,在任務成功時，有機會帶回一項可以召喚晚宴賓客的物品。,0,4,133706,0,18
801,法力燃燒,執行有|C00b3ffff手下|R的任務時，任務成功機率提高${$a966}%,0,4,136170,0,18
802,鬼話連篇,任務成功機率提高${$a967}%,0,4,135975,0,18
803,命令審判,執行有|C00b3ffff危險|R的任務時，任務成功機率提高${$a968}%,0,4,132347,0,18
804,盾擊,執行有|C00b3ffff法術|R的任務時，任務成功機率提高${$a969}%,0,4,132357,0,18
805,肉糰發飆！,對付|C00b3ffff首領|R的成功機率提高${$a970}%,0,4,136224,0,18
806,來大鬧一場吧！,執行有|C00b3ffff手下|R的任務時，任務成功機率提高${$a973}%,0,4,136147,0,18
807,嗝！,有一定機率在完成任務後得到奇怪的能量球，可用來提高勇士的單次任務成功機率。,0,4,135739,0,18
808,奇怪的能量球,消耗品，讓單一任務成功機率提高${$a923$}%,0,4,1033906,0,64
810,斷魂者之刃,執行有|C00b3ffff手下|R的任務時，任務成功機率提高${$a977}%,0,4,1476623,0,18
811,公主之吻,執行有|C00b3ffff手下|R的任務時，任務成功機率提高${$a978}%,0,4,136209,0,18
812,鮮血與榮耀,部隊的每一點精力，都可以讓任務成功機率提高${$a979}%,0,4,132352,0,18
813,團隊領袖,部隊的每一點精力，都可以讓任務成功機率提高${$a980}%,0,4,528692,0,18
814,皇家守衛,在任務成功時，有機會帶回一項可以召喚考斯卡蠻卒的物品，這種部隊很強大,0,4,1546413,0,18
815,強烈撞擊,任務成功機率提高${$a982}%,0,4,893778,0,18
816,恐怖族母,在任務成功時，有機會帶回一項可以召喚恐怖圖騰戰士的物品，這種部隊很強大,0,4,875647,0,18
817,恐怖打擊,任務成功機率提高${$a984}%,0,4,629484,0,18
818,燃灼,任務成功機率提高${$a985}%，但隨行部隊有機率額外損失精力。,0,4,135824,0,18
819,烈焰風暴,執行有|C00b3ffff手下|R的任務時，任務成功機率提高${$a987}%,0,4,135826,0,18
820,帽子戲法,從任務歸來時，有機會從魔法帽子帶回隨機獎勵！,0,4,669448,0,18
821,幸運兔子腳,消耗品，讓單一任務成功機率提高${$a989}%,0,4,254857,0,64
822,秘法陷阱,執行有|C00b3ffff手下|R的任務時，任務成功機率提高${$a990}%,0,4,1041232,0,18
823,墮落知識,執行有|C00b3ffff法術|R的任務時，任務成功機率提高${$a991}%,0,4,460694,0,18
824,生氣勃勃,部隊的每一點精力，都可以讓任務成功機率提高${$a992}%,0,4,1360980,0,18
825,癒形,部隊的每一點精力，都可以讓任務成功機率提高${$a993}%,0,4,132130,0,18
826,十字軍指揮官,超過${$h623}小時的任務，成功機率提高${$a623}%,0,4,1360759,0,18
827,侍從，快過來！,如果有其他聖騎士勇士隨行，任務成功機率提高${$a995}%,0,4,1498974,0,18
828,靈體形態,執行有|C00b3ffff法術|R的任務時，任務成功機率提高${$a1004}%,0,4,1100178,0,18
829,窒息術,執行有|C00b3ffff法術|R的任務時，任務成功機率提高${$a1005}%,0,4,538558,0,18
855,空的裝備欄位,在此裝備物品。,0,4,0,0,1025
876,稜光護甲,任務成功機率提高${$a1054}%,0,4,610472,0,18
877,霜劫,任務成功機率提高${$a1055}%,0,4,1392551,0,18
878,猛攻,任務成功機率提高${$a1056}%,0,4,838811,0,18
879,星穹之怒,任務成功機率提高${$a1057}%,0,4,136057,0,18
884,暗影襲擊,任務成功機率提高${$a1064}%,0,4,132299,0,18
885,破碎利刃,任務成功機率提高${$a1066}%,0,4,135667,0,18
886,大地的反撲,任務成功機率提高${$a1069}%,0,4,462325,0,18
887,魔化衝鋒,任務成功機率提高${$a1071}%,0,4,1247261,0,18
888,死亡低語,任務成功機率提高${$a1073}%,0,4,134225,0,18
889,雷霆之襲,任務成功機率提高${$a1075}%,0,4,236690,0,18
890,死亡暗影,任務成功機率提高${$a1078}%,0,4,1045771,0,18
891,冰心之擊,任務成功機率提高${$a1080}%,0,4,988197,0,18
892,7.0 Tooltip Dummy - Tech Tree - All - Increase Champion Limit,你可任用的勇士數量增加${$a1086}名,0,4,132148,0,18
905,無盡之怒結界,"以戰鬥盟友完成世界任務可獲得${$a953}枚金幣

以戰鬥盟友完成世界任務可獲得${$a956}大廳資源",0,4,1450142,0,3
906,洞見之瓶,"任務成功機率提高${$a1106}%
執行有|C00b3ffff手下|R的任務成功機率提高${$a1118}%",0,4,1379235,0,3
907,扭曲虛空裂片,以戰鬥盟友完成世界任務可獲得${$a956}大廳資源。,0,4,610471,0,3
908,魔化小鬼牙齒,"任務成功機率提高${$a1113}%

任務時間縮短${100-$a1114*100}%",0,4,442738,0,3
909,隱蔽披風,"任務成功機率提高${$a1121}%
執行有|C00b3ffff法術|R的任務成功機率提高${$a1122}%",0,4,336785,0,3
910,鷹身人羽毛,"任務成功機率提高${$a1125}%
執行有|C00b3ffff危險|R的任務成功機率提高${$a1126}%",0,4,1029736,0,3
911,驚奇寶袋,以戰鬥盟友完成世界任務可獲得${$a953}枚金幣。,0,4,348519,0,3
912,憤怒之角,如果有突擊隊隨行，任務成功機率提高${$a1132}%,0,4,134227,0,3
913,惡魔之力聖物,如果有惡魔守衛隨行，任務成功機率提高${$a1134}%,0,4,1392947,0,3
914,石製圖騰,如果有陶土議會保衛者隨行，任務成功機率提高${$a1136}%,0,4,135233,0,3
915,寶鑽晶石,如果有拉文霍德刺客隨行，任務成功機率提高${$a1138}%,0,4,134456,0,3
916,失落證道之書,如果有神秘的牧師隨行，任務成功機率提高${$a1140}%,0,4,460694,0,3
917,勇氣號角,如果有白銀之手十字軍隨行，任務成功機率提高${$a1142}%,0,4,132168,0,3
918,舒心法器,如果有冰心大師隨行，任務成功機率提高${$a1144}%,0,4,611418,0,3
919,虛空精華,如果有祈倫托守護者隨行，任務成功機率提高${$a1146}%,0,4,237155,0,3
920,秘法陷阱,如果有夜裔獵人隨行，任務成功機率提高${$a1148}%,0,4,461122,0,3
921,幻夢之林樹葉,如果有幻夢之林看守者隨行，任務成功機率提高${$a1150}%,0,4,1387613,0,3
922,惡魔戰旗,如果有希瓦拉隨行，任務成功機率提高${$a1152}%,0,4,136005,0,3
923,黯霜符印,如果有黯刃騎士霜劫者隨行，任務成功機率提高${$a1155}%,0,4,1392551,0,3
952,老練求生者,執行有|C00b3ffff危險|R的任務時，任務成功機率提高${$a1188}%,0,4,1602316,0,18
953,虛無感化,執行有|C00b3ffff法術|R的任務時，任務成功機率提高${$a1190}%,0,4,1386547,0,18
954,聖光所鑄,執行有|C00b3ffff手下|R的任務時，任務成功機率提高${$a1189}%,0,4,236260,0,18
959,強力,降低成功機率。,0,4,1390116,0,0
960,黏稠惡魔之血,超過$h1197小時的任務，成功機率提高${$a1197}%,0,4,463561,0,3
961,克庫巨錘,任務成功機率提高${$a1199}%,0,4,454057,0,3
962,深淵領主長牙,執行有|C00b3ffff危險|R的任務時，任務成功機率提高${$a1201}%,0,4,135705,0,3
963,亞林諾爾虛無繁花,少於${$h1203}小時的任務，成功機率提高${$a1203}%,0,4,458235,0,3
964,明晰背袋,任務時間縮短${100-$a1205*100}%,0,4,348521,0,3
965,織影不破兜帽,執行有|C00b3ffff法術|R的任務時，任務成功機率提高${$a1207}%,0,4,133129,0,3
966,沐聖聖光武裝,少於${$h1209}小時的任務，成功機率提高${$a1209}%,0,4,236259,0,3
967,瑟納達爾崇高之錘,超過$h1211小時的任務，成功機率提高${$a1211}%,0,4,133526,0,3
968,光鑄紀念物,任務成功機率提高${$a1213}%,0,4,134909,0,3
969,聖令手諭,任務時間縮短${100-$a1214*100}%,0,4,1500889,0,3
970,聖光炸彈,執行有|C00b3ffff手下|R的任務時，任務成功機率提高${$a1215}%,0,4,134543,0,3
971,議政廳秘能寶典,"任務成功機率提高${$a1218}%

任務時間縮短${100-$a1219*100}%",0,4,442732,0,3
972,蒼光燭臺,"少於${$h1220}小時的任務，成功機率提高${$a1220}%
執行有|C00b3ffff手下|R的任務時，任務成功機率提高${$a1221}%",0,4,463483,0,3
973,奧加利監察者法杖,"少於${$h1224}小時的任務，成功機率提高${$a1224}%

執行有|C00b3ffff法術|R的任務時，任務成功機率提高${$a1225}%",0,4,1048290,0,3
974,不穩定的冥河卷軸,"超過$h1228小時的任務，成功機率提高${$a1228}%
執行有|C00b3ffff手下|R的任務時，任務成功機率提高${$a1229}%",0,4,132887,0,3
975,憤怒守衛脈動顱骨,"超過$h1232小時的任務，成功機率提高${$a1232}%
執行有|C00b3ffff危險|R的任務時，任務成功機率提高${$a1233}%",0,4,1379230,0,3
976,燃燒軍團灌魔雕像,"任務成功機率提高${$a1236}%

執行有|C00b3ffff法術|R的任務成功機率提高${$a1237}%",0,4,1096990,0,3
977,暗遺利爪,"任務成功機率提高${$a1240}%

執行有|C00b3ffff危險|R的任務成功機率提高${$a1241}%",0,4,237391,0,3
978,阿古斯精兵,精通阿古斯情勢的熟練老兵，能夠反制|C00b3ffff阿古斯精英怪|R。,0,4,1113433,0,18
987,精英怪,成功機率降低${$a1251}%,0,4,311238,0,0
988,精英怪,成功機率降低${$a1252}%,0,4,311238,0,0
989,精英怪,成功機率降低${$a1253}%,0,4,311238,0,0
990,精英怪,成功機率降低${$a1254}%,0,4,311238,0,0
991,鋸齒石斧,少於${$h1256}小時的任務，成功機率提高${$a1256}%,0,4,1001619,0,3
992,邪惡犬魔脊鞭,執行有|C00b3ffff手下|R的任務時，任務成功機率提高${$a1258}%,0,4,646679,0,3
993,古老先知石,任務時間縮短${100-$a1259*100}%,0,4,1379232,0,3
994,分叉山脊行者長矛,執行有|C00b3ffff法術|R的任務時，任務成功機率提高${$a1260}%,0,4,454041,0,3
995,異星酊劑,執行有|C00b3ffff危險|R的任務時，任務成功機率提高${$a1261}%,0,4,1686570,0,3
996,符文結界光刃,執行有|C00b3ffff法術|R的任務時，任務成功機率提高${$a1262}%,0,4,454056,0,3
997,喚醒者的首飾,任務成功機率提高${$a1263}%,0,4,458245,0,3
998,影衛虛無滲流,執行有|C00b3ffff危險|R的任務時，任務成功機率提高${$a1264}%,0,4,132851,0,3
999,浸影潛獵者之心,執行有|C00b3ffff手下|R的任務時，任務成功機率提高${$a1265}%,0,4,237415,0,3
1000,蒼光藍寶石,超過$h1266小時的任務，成功機率提高${$a1266}%,0,4,133244,0,3
1040,持久戰,執行任務部隊的每一點精力，都可以讓成功機率提高10%,0,22,1060984,0,0
1042,專家技師,擅長製造裝置和破壞裝置，或是製造破壞其他裝置的裝置。,0,22,133869,0,530
1043,特務,尋找目標，取回資訊，俐落帥氣。,0,22,1398088,0,530
1046,平原,任務成功機率降低25%,0,22,236712,0,0
1047,登山嚮導,在|cFF00CCFF多山地帶|r的任務成功機率提高50%,0,22,236755,0,0
1053,精英任務,成功機率降低50%,0,22,616373,0,0
1054,影遁,反制|C00b3ffff伏擊|R。,0,22,132279,0,18
1056,鋒利戰刃,任務成功機率提高15%,0,22,132330,0,0
1057,長筒火槍,任務成功機率提高15%,0,22,135616,0,0
1058,配重良好的匕首,任務成功機率提高15%,0,22,135427,0,0
1059,潛行,潛行任務成功機率提高50% 。此單位在潛行任務中不會產生懲罰效果。,0,22,132320,0,0
1060,魔光扳手,任務成功機率提高15%,0,22,134520,0,0
1061,超安全傳送器,任務時間縮短50%,0,22,133870,0,0
1062,戰鬥專家,受過訓練，會使用任何必要的方式來解決問題。,0,22,615342,0,530
1063,快速打擊,"縮短任務時間，同時提高成功機率。



|cFFFFD200「快速攻擊讓敵人大吃一驚，毫無反擊能力。進出戰場如入無人之境。」|r",0,22,132282,0,0
1064,奧奇奈之弩,任務成功機率提高15%,0,22,942780,0,0
1065,那魯的祝福,將執行任務的其他小隊恢復至完全就緒的狀態。,0,22,135923,0,0
1066,野性爪擊,任務成功機率提高15%,0,22,132122,0,0
1067,雙重形態,"在人類形態下，潛行任務成功機率提高25%

在狼人形態下，衝突任務成功機率提高25%",0,22,463876,0,0
1068,為了聯盟！,任務成功機率提高15%,0,22,132486,0,0
1073,強力,降低成功機率。,0,22,1390116,0,0
1078,緩速,延長任務持續時間。,0,22,1383681,0,0
1079,困惑,提高任務花費。,0,22,1383683,0,0
1080,致命,執行這個任務的部隊會被殺死。,0,22,1383682,0,0
1081,詛咒,無法獲得額外獎勵。,0,22,1380306,0,0
1082,強力,降低成功機率。,0,22,1390116,0,0
1083,遠程部隊,從一段距離外屠殺|C00b3ffff近戰|R部隊。,0,22,236201,0,18
1084,近戰部隊,重擊|C00b3ffff騎兵|R部隊，使其無法乘坐坐騎。,0,22,132269,0,18
1085,騎兵部隊,快速縮短距離，踐踏|C00b3ffff遠程|R部隊。,0,22,132226,0,18
1086,吃我一錘,對抗|C00b3ffff近戰|R敵人的任務成功機率提高${$a1384}%,0,22,133054,0,18
1087,呼叫迅翼,對抗|C00b3ffff騎兵|R部隊的任務成功機率提高${$a1385}%,0,22,773274,1094,26
1088,盧考的祝福,在任務成功時，有${$a1386}% 的機率讓精力耗盡的部隊恢復${$m1386}點精力。,0,22,136042,1096,22
1089,丹巴拉的祝福,對抗|C00b3ffff騎兵|R部隊的任務成功機率提高${$a1385}%,0,22,135461,1097,22
1090,鋼鐵自動火砲,對抗|C00b3ffff遠程|R部隊的任務成功機率提高${$a1388}%,0,22,237503,1102,26
1091,冰冷金屬,對抗|C00b3ffff近戰|R部隊的任務成功機率提高${$a1389}%,0,22,135647,1093,26
1092,狂野怒火,任務成功機率提高${$a1390}%,0,22,132127,0,18
1093,呼喚米莎,對抗|C00b3ffff遠程|R部隊的任務成功機率提高${$a1391}%,0,22,132183,1091,22
1094,秘法彈幕,對抗|C00b3ffff近戰|R部隊的任務成功機率提高${$a1392}%,0,22,236205,1087,22
1095,石像形態,起始時部隊額外獲得一點精力。,0,22,136225,0,18
1096,時間扭曲,成功機率提高${$a1394}%,0,22,458224,1088,26
1097,空間裂隙,任務時間縮短${100-$a1395*100}%,0,22,1724004,1089,26
1098,潛行套裝,獲得額外獎勵的機率提高${$a1396}%,0,22,366045,1099,26
1099,大傢伙,任務成功機率提高${$a1400}%，但有機率使一個隨機部隊額外失去一點精力。,0,22,133712,1098,22
1100,空的裝備欄位,"將勇士裝備放在這裡。

|cFF9D9D9D裝備可以製造，或是從拍賣場購買。|r",0,22,0,0,1025
1101,空的裝備欄位,"將勇士裝備放在這裡。

|cFF9D9D9D裝備可以製造，或是從拍賣場購買。|r",0,22,0,0,1025
1102,側翼攻擊,|C00b3ffff騎兵|R部隊的成功機率提高${$a1401}%,0,22,236184,1090,22
1103,斷魂者之刃,|C00b3ffff近戰|R部隊的成功機率提高${$a1402}%,0,22,1476623,1112,22
1104,伊露恩的祝福,在任務成功時，有${$a1403}% 的機率讓精力耗盡的部隊恢復${$m1386}點精力。,0,22,236704,1111,26
1111,消失,任務時間縮短${100-$a1395*100}%,0,22,132331,1104,22
1112,哨兵印記,|C00b3ffff遠程|R部隊的成功機率提高${$a1439}%,0,22,236188,1103,26
1113,一人軍團,成功機率提高${$a1410}%,0,22,132324,0,18
1114,指揮天賦,每支隨行的部隊使任務成功機率提高${$a1441}%,0,22,1525722,1131,22
1115,鬼魂之狼,反制|C00b3ffff伏擊|R。,0,22,136095,0,18
1116,那魯的祝福,有機率讓一支隨機部隊的精力回復一點。,0,22,135923,0,18
1117,力挽狂瀾,部隊的每一點精力，都可以讓任務成功機率提高${$a1451}%,0,22,462674,0,18
1118,工事炸藥,部隊擁有${$m1453}點精力時，成功機率提高${$a1453}%,0,22,133032,0,18
1119,野性奔跑,任務時間縮短${100-$a1455*100}%,0,22,514641,0,18
1120,耐性,起始時部隊額外獲得一點精力。,0,22,136112,0,18
1121,怒氣,部隊精力未達最大值時，任務成功機率提高${$a1458}%,0,22,132366,0,18
1122,外交,每支隨行的部隊，使任務成功機率提高${$a1467}%,0,22,134328,0,18
1123,超凡入聖,反制|C00b3ffff伏擊|R。,0,22,627608,0,18
1124,超凡入聖,反制|C00b3ffff伏擊|R。,0,22,627608,0,18
1125,食屍,有機率回復一點精力。,0,22,132278,0,18
1126,濃密長髮,任務時間縮短${100-$a1478*100}%,0,22,133032,0,18
1131,矮人激勵,每支隨行的部隊，使任務成功機率提高${$a1490}%,0,22,133054,1114,26
1132,壯大遠征,有戰鬥盟友時完成任務可獲得額外的資源。,0,4,1360760,0,18
1133,穢邪回收,有戰鬥盟友時完成任務可獲得額外的資源。,0,4,135775,0,18
1134,秘法直覺,有戰鬥盟友時完成任務可獲得額外的資源。,0,4,610679,0,18
1135,手段多端的鬥士,有戰鬥盟友時完成任務可獲得額外的資源。,0,4,135904,0,18
1136,劍刃風暴,執行有|C00b3ffff手下|R的任務時，任務成功機率提高${$a1514}%,0,4,236303,0,18
1137,腐蝕種子,執行有|C00b3ffff手下|R的任務時，任務成功機率提高${$a1516}%,0,4,136193,0,18
1138,聯盟老兵,成功機率額外提高10%,0,22,1719414,0,18
1139,部落老兵,成功機率額外提高10%,0,22,1719415,0,18
1140,潛行,部隊會使成功的機率降低100%,0,22,132320,0,0
1145,治療注射器,有機率讓一支隨機部隊的精力回復一點。,0,22,132999,0,18
1146,風暴皮革小包,"在勇士身上裝備風暴皮革小包賦予其：

任務成功時，有機會帶回毛皮或皮革。",0,22,133627,0,3
1147,磁性採礦鎬,"在勇士身上裝備磁性採礦鎬賦予其：

任務成功時，有機會帶回礦石。",0,22,1064765,0,3
1148,分解節杖,"在勇士身上裝備分解節杖賦予其：

任務成功時，有機會帶回附魔魔塵。",0,22,134923,0,3
1149,赤紅墨水瓶,"在勇士身上裝備赤紅墨水瓶賦予其：

任務成功時，有機會帶回墨水。",0,22,133213,0,3
1150,七彩透鏡,"在勇士身上裝備七彩透鏡賦予其：

任務成功時，有機會帶回寶石。",0,22,237185,0,3
1151,粗略勾製的潮沫亞麻布,"在勇士身上裝備粗略勾製的潮沫亞麻布賦予其：

任務成功時，有機會帶回布料。",0,22,236914,0,3
1152,草藥追蹤藥水,"在勇士身上裝備草藥追蹤藥水賦予其：

任務成功時，有機會帶回草藥。",0,22,236881,0,3
1153,暫時性艾澤萊晶岩偵測器,"在勇士身上裝備暫時性艾澤萊晶岩偵測器賦予其：

任務成功時，有機會帶回艾澤萊晶岩。",0,22,133872,0,3
1154,蒙那萊尋魚器,"在勇士身上裝備蒙那萊尋魚器賦予其：

任務成功時，有機會帶回漁獲。",0,22,133878,0,3
1155,白金磨石,"在勇士身上裝備白金磨石賦予其：

任務成功機率提高${$a1559}%",0,22,135247,0,3
1156,風暴白銀馬刺,"在勇士身上裝備風暴白銀馬刺賦予其：

任務時間縮短${100-$a1560*100}%",0,22,132307,0,3
1157,琥珀集合號角,"在勇士身上裝備琥珀集合號角賦予其：

每支隨行的部隊，使任務成功機率提高${$a1561}%",0,22,237378,0,3
1246,魔錘號之怒,執行有|C00b3ffff手下|R的任務時，任務成功機率提高${$a716}%,0,4,1247266,0,18
1252,,,0,22,0,0,0
1253,,,0,22,0,0,0
1254,升級部隊兵營,為你的軍隊建立更大的兵營，你可以擁有的部隊上限提高${$a1664}。,0,22,975738,0,18
1255,,,0,22,0,0,0
1256,,,0,22,0,0,0
1257,,,0,22,0,0,0
1258,,,0,22,0,0,0
1259,口袋型傳送門,任務時間縮短${100-$a1395*100}%,0,22,1405807,0,18
1260,口袋型傳送門,任務時間縮短${100-$a1395*100}%,0,22,1405807,0,18
1261,蒙那萊磨石,"在勇士身上裝備蒙那萊磨石賦予其：

任務成功機率提高${$a1704}%",0,22,135247,0,3
1262,困惑藥瓶,"在勇士身上裝備困惑藥瓶賦予其：

移除潛行類型任務附加的負面效果",0,22,132378,0,3
1263,精英任務,成功機率降低50%,0,22,618859,0,0
1264,部隊傳送網,開啟用來運輸部隊的傳送門，可以立刻受到招募的部隊會立刻抵達。,0,22,413583,0,0
1265,深海,任務成功率降低。,0,22,135861,0,0
1266,海軍專家,反制深海機制。,0,22,1140284,1267,22
1267,海軍專家,反制深海機制。,0,22,1140283,1266,26
1268,舷砲齊射,對抗|C00b3ffff近戰|R部隊的任務成功機率提高${$a1392}%,0,22,1373903,0,18
1269,水生,深海任務成功率額外提高30%。,0,22,1385912,0,18
1270,聯盟老兵,成功機率額外提高10%,0,22,1719414,0,18
1271,,,0,22,0,0,0
1272,根除腐化,在成功完成任務時，有一定的機率帶回腐化的紀念物。,0,22,646678,0,18
1273,策略天才,冒險所需的旅行時間縮短25%。,113,123,237451,0,0
1274,未雨綢繆,冒險者恢復生命力的速度提高25%。,114,123,237451,0,0
1321,考古學家,舉世聞名的考古學家，他見識過的艾澤拉斯幾乎比世上任何人都多。,0,4,1060570,0,560
1322,生命藥水,當你的生命力低於50%時，丟出生命藥水來治療你。,0,4,1416158,0,18
1323,調查,能夠調查區域並發現被遺落的秘密。,0,4,4419345,0,18
