ID,BaseTag,TagText_lang,Flags
34318,FACTION_INFO_HORDE,部落由五個種族組成：率直的獸人、陰暗的不死族、愛好自然的牛頭人、敏捷的食人妖和積極的血精靈。這些種族都有著為數眾多的敵人，為了在這個世界上繼續生存，他們組成了強大的部落。,2
34319,FINISH,完成,2
34320,FIXEDFUNCTION_UNSUPPORTED,"<html><body><p align=""CENTER"">魔獸世界無法支援這張顯示卡。請見<a href=""https://support.blizzard.com/article/76459"">https://support.blizzard.com/article/76459</a>瞭解更多訊息。</p></body></html>",2
34321,GAMETYPE_NORMAL,普通,2
34322,GAMETYPE_PVE,普通,2
34323,GAMETYPE_PVE_TEXT,這些伺服器讓你在探索世界、消滅怪物的同時，還能選擇是否要與其他玩家作戰。,2
34324,GAMETYPE_PVP,玩家對玩家|cffff0000(PVP)|r,2
34325,GAMETYPE_PVP_TEXT,這些伺服器的重點在於玩家之間的戰鬥。除了新手區域和主城之外，你隨時都有可能被敵對陣營的玩家攻擊。,2
34326,GAMETYPE_RP,角色扮演 |cff00ff00(RP)|r,2
34327,GAMETYPE_RPPVP,角色扮演 PVP |cffff0000(RPPVP)|r,2
34328,GAMETYPE_RPPVP_TEXT,這些伺服器有嚴格的命名限制和行為規範，適合那些喜歡在遊戲世界中扮演虛擬角色的玩家。這些玩家同時也特別專注於玩家間的戰鬥，除了一開始的新手區域和城市以外，你隨時都有被敵對玩家攻擊的風險。,2
34329,GAMETYPE_RP_TEXT,這些伺服器有嚴格的命名限制和行為規則，適合那些喜歡在遊戲世界中扮演虛擬角色的玩家。,2
34330,GAME_SERVER_LOGIN,正在登入遊戲伺服器,2
34331,GAME_UPDATES,遊戲更新,2
34332,GENDER,性別,2
34333,GM_BUILD,GM,2
34334,GOBLIN_DISABLED,需要安裝浩劫與重生,2
34335,HARDWARE_SURVEY_AGREE,我同意,2
34336,HARDWARE_SURVEY_DISAGREE,我不同意,2
34337,HARDWARE_SURVEY_TITLE,硬碟檢查通知,2
34338,HELP,說明,2
34339,HORDE,部落,2
34340,HUNTER_DISABLED,你必須選擇不同的種族才能玩這個職業。,2
34341,IDLE_LOGOUT_WARNING,你將馬上登出遊戲,2
34342,INTERNAL_BUILD,INTERNAL,2
34343,KOREA,韓國,7
34344,LATEST_AGREEMENTS_BETA_URL,http://launcher.worldofwarcraft.com/2.0/legal/zh-TW/beta/agreements.mpq,2
34345,LATEST_AGREEMENTS_URL,http://launcher.worldofwarcraft.com/2.0/legal/zh-TW/agreements.mpq,2
34346,LATEST_EULA_URL,http://www.warcraft.tw/04CustomerService/eula.html,2
34347,LATEST_TERMINATION_WITHOUT_NOTICE_URL,"http://launcher.worldofwarcraft.com/legal
otice.htm",2
34348,LATEST_TOS_URL,http://www.warcraft.tw/04CustomerService/tos.htm,2
34349,LAUNCH_FAILED,無法啟動魔獸世界,2
34350,LAUNCH_MAC_SYSTEM_REQUIRED,魔獸世界需要Mac OS X 版本%s才能正常運行。,2
34351,LAUNCH_QUICKTIME_REQUIRED,魔獸世界需要QuickTime版本%s才能正常運行。,2
34352,LAUNCH_USE_SOFTWARE_UPDATE,請升級您的系統軟體。,2
34353,LAUNCH_VIDEO_CARD_UNSUPPORTED,您的顯示卡無法執行魔獸世界。,2
34354,LEGAL_REDIRECT_WARNING,我們的使用者授權合約內容有所調整。請點擊下方按鈕以在瀏覽器開啟帳號管理頁面。,2
34355,LOAD_ADDONS,全部載入,2
34356,LOAD_FULL,滿,2
34357,LOAD_HIGH,高,2
34358,LOAD_LOW,低,2
34359,LOAD_MEDIUM,中,2
34360,LOAD_NEW,新,2
34361,LOAD_RECOMMENDED,新,2
34362,LOGIN,登入,6
34363,LOGIN_ACCOUNT_CONVERTED,這個帳號現在附屬於一個暴雪帳號。請以你暴雪帳號的電子郵件地址(例如：johndoe@blizzard.com)和密碼登入。,2
34364,LOGIN_ACCOUNT_LOCKED,"<html><body><p align=\""CENTER\"">我們的登入系統偵測到你的存取模式有所改變。為了保護這個帳號，需要你透過我們的網站進行身分驗證及密碼變更。|n若需要更進一步的資訊，請參閱|n<a href=''>https://tw.battle.net/account/support/password-reset.html</a>https://tw.battle.net/account/support/password-reset.html/</p></body></html>",2
34365,LOGIN_ALREADYONLINE,您的帳號已經登入魔獸世界。請確認沒有其他人正在使用這個帳號，然後再次嘗試連接。,2
34366,LOGIN_ANTI_INDULGENCE,你的遊戲帳號已被防沉迷監控功能鎖住。,2
34370,LOGIN_BAD_SERVER_RECODE_PROOF,重編碼驗證失敗,2
34371,LOGIN_BANNED,"<html><body><p align=""CENTER"">該魔獸世界帳號已被查封且無法使用 - 請參閱<a href=""http://tw.battle.net/wow/zh/forum/190410/"">http://tw.battle.net/zh</a>以獲得更多資訊。</p></body></html>",2
34372,LOGIN_CHARGEBACK,"<html><body><p align=""CENTER"">由於付費的問題，此魔獸世界帳號已遭鎖定。請與我們的客服支援系統<a href=""https://tw.battle.net/support/zh/ticket/submit"">http://tw.battle.net/zh</a>聯繫以獲得更多的資訊。</p></body></html>",2
34373,LOGIN_CONVERSION_REQUIRED,"<html><body><p align=""CENTER"">你必須以暴雪帳號之電子郵件與密碼登入。請<a href=""https://tw.battle.net/account/creation/landing.xml"">點擊此處</a>以創立帳號，或連結至：|n<a href=""https://tw.battle.net/account/creation/landing.xml"">https://tw.battle.net/account/creation/landing.xml</a>|n以進行帳號之轉換。</p></body></html>",2
34374,LOGIN_DBBUSY,現在無法登入魔獸世界，請稍後再試。,2
34375,LOGIN_ENTER_NAME,請輸入您的帳號。,2
34376,LOGIN_ENTER_PASSWORD,請輸入您的密碼。,2
34377,LOGIN_ERROR,發生錯誤,2
34378,LOGIN_EXPIRED,"<html><body><p align=""CENTER"">你的遊戲帳號已經到期了。請至<a href=""http://tw.battle.net/wow/zh/blog/194296#blog/"">http://tw.battle.net/wow/zh/blog/194296#blog/</a>儲值你的帳號。</p></body></html>",2
34380,LOGIN_GAME_ACCOUNT_LOCKED,"<html><body><p align=\""CENTER"">你的帳號使用許可已被暫時凍結。請利用<a href=""http://tw.battle.net/wow/zh/forum/topic/177427869"">http://tw.battle.net</a>聯繫我們的客服人員。</p></body></html>",2
34381,LOGIN_IGR_WITHOUT_BNET,"<html><body><p align=""CENTER"">為了使用IGR儲值時間來登入魔獸世界，該帳號必須先併入暴雪帳號中。請參閱<a href=""http://tw.battle.net/"">http://tw.battle.net/</a>來合併此帳號。</p></body></html>",2
34382,LOGIN_INCORRECT_PASSWORD,密碼錯誤,2
34383,LOGIN_INIT_DATA,遊戲資料初始化... %d%%,2
34384,LOGIN_INVALID_CHALLENGE_MESSAGE,無效的帳號,2
34385,LOGIN_INVALID_PROOF_MESSAGE,無效的校驗訊息,2
34386,LOGIN_INVALID_RECODE_MESSAGE,無效的重編碼資訊,2
34387,LOGIN_LOCALE_MISMATCH,錯誤的用戶端語言,2
34388,LOGIN_LOCKED_ENFORCED,"此帳號處於通訊安全鎖保護中，請使用申請時所設定的電話號碼撥打通訊安全鎖開通專線。
臺灣地區:0800-303-585
香港地區:396-54666",2
34389,LOGIN_MALFORMED_ACCOUNT_NAME,"<html><body><p align=""CENTER"">您所輸入的資訊無效。請檢查帳號和密碼是否正確，如果您需要找回遺失或被盜用的密碼和帳號，請參閱<a href=""https://tw.battle.net/support/zh/ticket/submit"">http://tw.battle.net/zh</a>以了解更多資訊。</p></body></html>",2
34390,LOGIN_NOTIME,"<html><body><p align=""CENTER"">此帳號無可使用的遊戲時數。請至<a href=""http://tw.battle.net/zh/?login"">http://tw.battle.net/zh/?login</a>儲值你的帳號以繼續進行遊戲。</p></body></html>",2
34393,LOGIN_NO_GAME_ACCOUNT,登入此帳號時發生問題|n可能你並沒有魔獸世界的帳號，或者你正嘗試登入另一個區域的伺服器。如果你持續發生這個問題，請聯繫客服。,2
34394,LOGIN_NO_GAME_ACCOUNTS_IN_REGION_NONE,"<html><body><p align=\""CENTER\"">你在這個地區並沒有遊戲帳號。</p></body></html>",2
34395,LOGIN_PARENTALCONTROL,該帳號的使用許可已受到家長監護。你可以在你的線上帳號資料中變更控制設定。,2
34396,LOGIN_SERVER_DOWN,無法登入伺服器,2
34397,LOGIN_SRP_ERROR,認證錯誤,2
34398,LOGIN_STATE_AUTHENTICATED,連線成功！,2
34399,LOGIN_STATE_AUTHENTICATING,正在驗證,2
34400,LOGIN_STATE_CHECKINGVERSIONS,正在驗證版本,2
34401,LOGIN_STATE_CONNECTING,連線中,2
34402,LOGIN_STATE_DOWNLOADFILE,正在下載,2
34403,LOGIN_STATE_HANDSHAKING,正在與伺服器交換資料,2
34404,LOGIN_STATE_INITIALIZED,初始化完成,2
34405,LOGIN_STATE_SURVEY,正在提交非隱私系統資訊,2
34406,LOGIN_SUSPENDED,"<html><body><p align=""CENTER"">該魔獸世界帳號已被停用 - 請參閱<a href=""http://tw.battle.net/wow/zh/forum/190410/"">http://tw.battle.net</a>以獲得更多資訊。</p></body></html>",2
34407,LOGIN_TOO_FAST,你嘗試登入的次數過多。請稍等幾分鐘後再試。,2
34408,LOGIN_TRIAL_EXPIRED,"<html><body><p align=""CENTER"">你的體驗帳號已經到期了。請至<a href=""http://tw.battle.net/support/zh/article/201556"">http://tw.battle.net/</a>升級你的帳號。</p></body></html>",2
34409,LOGIN_UNKNOWN_ACCOUNT,"<html><body><p align=""CENTER"">您所輸入的資訊無效。請檢查帳號和密碼是否正確，如果您需要找回遺失或被盜用的密碼和帳號，請參閱<a href=""https://tw.battle.net/support/zh/ticket/submit"">http://tw.battle.net/zh</a>以了解更多資訊。</p></body></html>",2
34410,LOGIN_UNKNOWN_ACCOUNT_CALL,呼叫客服,2
34411,LOGIN_UNKNOWN_ACCOUNT_PIN,"<html><body><p align=""CENTER"">你所輸入的資料無效。請查明帳號、密碼、及PIN碼。如果你需要協助重新取得遺忘或被盜用的密碼、帳號、或PIN碼，請參考<a href=""https://tw.battle.net/account/support/login-support.html"">https://tw.battle.net/account/support/login-support.html</a>以獲得更多資訊。</p></body></html>",2
34412,LOGIN_UNLOCKABLE_LOCK,此帳號已遭鎖定，但可以解除鎖定。,2
34413,LOGIN_USE_GRUNT,請使用你的魔獸世界帳號名稱與密碼，而不是你的暴雪帳號。,2
34414,MAGE_DISABLED,你必須選擇不同的種族才能玩這個職業。,2
34415,MAINMENU,遊戲選項,2
34416,MELEE_CRIT,致命一擊 %.2f,2
34417,MENU_ABOUT,關於魔獸世界...,2
34418,MENU_EDIT,編輯,2
34419,MENU_EDIT_COPY,複製,2
34420,MENU_EDIT_CUT,剪下,2
34421,MENU_EDIT_PASTE,貼上,2
34422,MENU_EDIT_SELECT_ALL,全選,2
34423,MENU_EDIT_UNDO,撤銷,2
34424,MENU_SWITCH_TO_FULLSCREEN,切換至全螢幕模式,2
34425,MISTS_OF_PANDARIA,潘達利亞之謎,2
34426,MONK_DISABLED,需要潘達利亞之謎,2
34427,NAME_AND_REST_STATE,%s - %s,2
34428,NEWS,新聞,6
34429,NEW_REALM,新,2
34430,NORMAL_BUILD,版本,2
34431,NORTH_AMERICA,北美,3
34432,OPTION_TOOLTIP_AMBIENT_VOLUME,調整環境音效的音量。,2
34433,OPTION_TOOLTIP_RETINA_CURSOR,開啟此選項可使用高解析度游標。\n(主要用於超高解析度或是Retina顯示器),2
34434,OUTBID_ON_SHORT,你的%s競標價勝出,2
34435,PAID_CHARACTER_CUSTOMIZE_TOOLTIP,點擊以自訂你的角色,2
34436,PAID_FACTION_CHANGE_ENABLE,點擊為選取角色開啟付費陣營變更服務。,2
34437,PAID_FACTION_CHANGE_TOOLTIP,點擊以變更角色的陣營。,2
34438,PAID_RACE_CHANGE_DISABLED_TOOLTIP,此角色目前無法付費改變種族。這是因為該角色並沒有完成起始區域的所有任務。,2
34439,PAID_RACE_CHANGE_TOOLTIP,點擊以變更角色的種族,2
34440,PALADIN_DISABLED,你必須選擇不同的種族才能玩這個職業。,2
34441,PANDAREN_DISABLED,需要潘達利亞之謎,2
34442,PATCH_DOWNLOAD_REQUIRED,需要更新,2
34443,PATCH_DOWNLOAD_REQUIRED_TEXT,點擊下方的「退出」即可離開魔獸世界，然後下載更新檔。,2
34444,PATCH_FAILED_DISK_FULL,沒有足夠的硬碟空間下載更新程式。請確定仍有%dMB的可用空間，然後重試。請注意，安裝更新程式還需要更多的可用空間。,2
34445,PATCH_FAILED_MESSAGE,無法進行更新，請稍後再試。如果問題繼續存在，您可能需要重新安裝或聯繫我們的技術支援部門。,2
34446,PENETRATION,穿透力 %d,2
34447,PERFORMANCE_BUILD,效能,2
34448,PHONESECURE_ENH_TEXT,為了安全上的理由，請由你註冊到這個帳號上的電話撥打給%s來驗證這次的登入，並輸入你的密碼和下列的安全碼：%s。,2
34449,PHONESECURE_HEADER,需要撥打電話,2
34450,PHONESECURE_TEXT,請由你註冊的電話撥打給%s，並輸入你的密碼和下列的安全碼：%s。,2
34451,PHONESECURE_WAITING,等待驗證...%d,2
34452,PLAY,進行遊戲,2
34453,PLAYERS_ON_SERVER,伺服器的玩家,2
34454,PLAY_STARTER_EDITION,用體驗帳號來玩,2
34455,POWER,PWR,2
34456,PRE_PURCHASE_EXPANSION,立即預購,2
34457,PRIEST_DISABLED,你必須選擇不同的種族才能玩這個職業。,2
34458,PTR_AE_BUILD,PTR - 聲明已開啟,2
34459,PTR_RELEASE_BUILD,PTR - 發行,2
34460,PVP_PARENTHESES,(PVP),2
34461,QUEUE_FCM,此伺服器可以進行免費移民，點擊下方的按鈕可獲得更多資訊。,2
34462,QUEUE_FCM_BUTTON,角色移民,2
34463,QUEUE_FCM_URL,http://tw.battle.net/zh/?login,2
34464,QUEUE_NAME_TIME_LEFT,%s已滿\n您在佇列中的位置：%d\n預計等待時間：%d分鐘,2
34465,QUEUE_NAME_TIME_LEFT_SECONDS,%s已滿\n您在佇列中的位置：%d\n預計等待時間：<1分鐘,2
34466,QUEUE_NAME_TIME_LEFT_UNKNOWN,%s已滿\n您在佇列中的位置：%d\n預計剩餘時間：正在估算…,2
34467,QUEUE_TIME_LEFT,伺服器已滿\n您在佇列中的位置：%d\n預計等待時間：%d分鐘,2
34468,QUEUE_TIME_LEFT_SECONDS,伺服器已滿\n您在佇列中的位置：%d\n預計等待時間：<1分鐘,2
34469,QUEUE_TIME_LEFT_UNKNOWN,伺服器已滿\n您在佇列中的位置：%d\n預計剩餘時間：正在估算…,2
34470,RACE_CHANGE_IN_PROGRESS,更新種族...,2
34471,RACE_DISABLED_KIOSK_MODE,你必須選擇不同的種族。,2
34472,RACE_INFO_BLOODELF,許久之前，尊貴的高等精靈在名為太陽之井的魔法泉源周圍建立了被譽為黃金之都的奎爾薩拉斯。但巫妖王在第三次戰爭中摧毀了他們的首都，倖存者被迫轉向部落尋求幫助。\n\n如今這些榮耀文明的殘存者被稱為血精靈，他們在努力重建奎爾薩拉斯的同時，也要克制當初創建他們帝國之魔法能量的魔法之癮。,3
34473,RACE_INFO_BLOODELF_FEMALE,許久之前，尊貴的高等精靈在名為太陽之井的魔法泉源周圍建立了被譽為黃金之都的奎爾薩拉斯。但巫妖王在第三次戰爭中摧毀了他們的首都，倖存者被迫轉向部落尋求幫助。\n\n如今這些榮耀文明的殘存者被稱為血精靈，他們在努力重建奎爾薩拉斯的同時，也要克制當初創建他們帝國之魔法能量的魔法之癮。,3
34474,RACE_INFO_DRAENEI,自從高尚的德萊尼被逐出他們的家園阿古斯之後，長久以來他們一直在努力逃離燃燒軍團，直到找到一個隱蔽的世界才得以安頓下來。他們和崇尚薩滿信仰的獸人一起共享這個世界，並將它稱為德拉諾。但後來獸人遭到燃燒軍團腐化，興起戰爭，幾乎滅絕了愛好和平的德萊尼。只有部分幸運的倖存者逃到艾澤拉斯，尋找盟友一同對抗燃燒軍團。,3
34475,RACE_INFO_DRAENEI_FEMALE,自從高尚的德萊尼被逐出他們的家園阿古斯之後，長久以來他們一直在努力逃離燃燒軍團，直到找到一個隱蔽的世界才得以安頓下來。他們和崇尚薩滿信仰的獸人一起共享這個世界，並將它稱為德拉諾。但後來獸人遭到燃燒軍團腐化，興起戰爭，幾乎滅絕了愛好和平的德萊尼。只有部分幸運的倖存者逃到艾澤拉斯，尋找盟友一同對抗燃燒軍團。,3
34476,RACE_INFO_DWARF,長久以來，矮人只關心深埋在地底的財寶。後來在一些被發掘出來的文獻上記錄著，某個神一般的種族創造了矮人，並賦予他們特殊的能力。為了對自己的起源有更多的瞭解，矮人們開始致力於挖掘失落的古物，搜集遠古的知識。時至今日，矮人考古學家的足跡已經遍佈世界各地。,3
34477,RACE_INFO_DWARF_FEMALE,長久以來，矮人只關心深埋在地底的財寶。後來在一些被發掘出來的文獻上記錄著，某個神一般的種族創造了矮人，並賦予他們特殊的能力。為了對自己的起源有更多的瞭解，矮人們開始致力於挖掘失落的古物，搜集遠古的知識。時至今日，矮人考古學家的足跡已經遍佈世界各地。,3
34478,RACE_INFO_GNOME,雖然生活在卡茲莫丹的地精身材都很矮小，但他們還是憑藉超群的智慧在歷史上占有一席之地。他們的地下王國諾姆瑞根是一座蒸汽動力科技造就的奇蹟，此外他們在工程與秘法領域的高超技能在聯盟的無數戰役中發揮了絕大的功效。,3
34479,RACE_INFO_GNOME_FEMALE,雖然生活在卡茲莫丹的地精身材都很矮小，但他們還是憑藉超群的智慧在歷史上占有一席之地。他們的地下王國諾姆瑞根是一座蒸汽動力科技造就的奇蹟，此外他們在工程與秘法領域的高超技能在聯盟的無數戰役中發揮了絕大的功效。,3
34480,RACE_INFO_GOBLIN,哥布林原本是凱贊島上叢林食人妖的奴隸，被迫在卡亞羅山底的幽坑城中挖掘卡迦邁礦石。當時沒有人知道，礦石中有著魔法力量，使得哥布林的機敏和智力快速地成長。他們暗中研究強大的工程學裝置和鍊金術，最後將壓迫他們的食人妖一舉推翻，佔領凱贊島，將該處變成他們的家園。哥布林以商業霸主的姿態迅速崛起，他們的貿易集團很快地在艾澤拉斯的經濟上稱霸。,3
34481,RACE_INFO_HUMAN,人類是個年輕而多才多藝的種族。無論是在戰鬥技巧、製造技術還是操控魔法方面，人類都有著令人驚嘆的造詣。勇猛和樂觀的天性使人類建造了許多世界上最偉大的王國。在這個動亂的時代，經歷了世代紛爭的人類試圖恢復昔日的輝煌，創造光明的未來。,3
34482,RACE_INFO_HUMAN_FEMALE,人類是個年輕而多才多藝的種族。無論是在戰鬥技巧、製造技術還是操控魔法方面，人類都有著令人驚嘆的造詣。勇猛和樂觀的天性使人類建造了許多世界上最偉大的王國。在這個動亂的時代，經歷了世代紛爭的人類試圖恢復昔日的輝煌，創造光明的未來。,3
34483,RACE_INFO_NIGHTELF,一萬年前，夜精靈就已經建立了一個龐大的帝國，但是他們無節制地濫用魔法，最終導致了帝國的毀滅。倖存的夜精靈懷著悲傷重新回到了森林中，過起了與世隔絕的隱居生活，直到他們過去的敵人燃燒軍團重新來到這個世界。在別無選擇之下，夜精靈終於告別了隱居的生活，為了自身在這個新世界中的地位而戰。,3
34484,RACE_INFO_NIGHTELF_FEMALE,一萬年前，夜精靈就已經建立了一個龐大的帝國，但是他們無節制地濫用魔法，最終導致了帝國的毀滅。倖存的夜精靈懷著悲傷重新回到了森林中，過起了與世隔絕的隱居生活，直到他們過去的敵人燃燒軍團重新來到這個世界。在別無選擇之下，夜精靈終於告別了隱居的生活，為了自身在這個新世界中的地位而戰。,3
34485,RACE_INFO_ORC,獸人原本居住在德拉諾世界，過著崇尚薩滿信仰的和平生活。後來獸人被燃燒軍團奴役，對艾澤拉斯的人類發動了戰爭。多年之後，獸人終於擺脫了惡魔的控制，重新獲得自由。時至今日，他們在這異地世界中為了榮譽和尊嚴，與一切憎恨和羞辱他們的敵人作戰。,3
34486,RACE_INFO_ORC_FEMALE,獸人原本居住在德拉諾世界，過著崇尚薩滿信仰的和平生活。後來獸人被燃燒軍團奴役，對艾澤拉斯的人類發動了戰爭。多年之後，獸人終於擺脫了惡魔的控制，重新獲得自由。時至今日，他們在這異地世界中為了榮譽和尊嚴，與一切憎恨和羞辱他們的敵人作戰。,3
34487,RACE_INFO_PANDAREN,古老的潘達利亞大陸長時間被濃霧遮蔽，不被世間的紛亂戰火所擾。但當迷霧漸漸消散之後，潘達利亞的熊貓人英雄們將站出來決定效忠聯盟或是部落。他們的冒險旅程將由漂流島開始，是一座與艾澤拉斯大陸完全分離的神秘國度。,2
34488,RACE_INFO_SCOURGE,曾被巫妖王所宰制的被遺忘者們最後推翻了巫妖王的霸權，轉而投入女妖之王希瓦娜斯的麾下。在希瓦娜斯的領導之下，被遺忘者大軍收復了已成廢墟的羅德隆王國。它們終日必須不斷地與企圖消滅它們的人類作戰，同時也要面對部落對它們這些不死族的不信任與質疑。,3
34489,RACE_INFO_SCOURGE_FEMALE,曾被巫妖王所宰制的被遺忘者們最後推翻了巫妖王的霸權，轉而投入女妖之王希瓦娜斯的麾下。在希瓦娜斯的領導之下，被遺忘者大軍收復了已成廢墟的羅德隆王國。它們終日必須不斷地與企圖消滅它們的人類作戰，同時也要面對部落對它們這些不死族的不信任與質疑。,3
34490,RACE_INFO_TAUREN,牛頭人一直以來都為了捍衛大自然的平衡而努力，並時時刻刻遵循著他們所信仰的大地之母的指引。許多遊牧流浪的牛頭人部族群聚在同一面旗幟下，嘗試融入莫高雷肥沃草原上的生活。但多年前要不是獸人及時伸出援手，牛頭人險些在兇殘的半人馬的突襲下滅亡。為了償還昔日欠下的血債，他們加入了部落，共同齊心保衛這片土地。,3
34491,RACE_INFO_TAUREN_FEMALE,牛頭人一直以來都為了捍衛大自然的平衡而努力，並時時刻刻遵循著他們所信仰的大地之母的指引。許多遊牧流浪的牛頭人部族群聚在同一面旗幟下，嘗試融入莫高雷肥沃草原上的生活。但多年前要不是獸人及時伸出援手，牛頭人險些在兇殘的半人馬的突襲下滅亡。為了償還昔日欠下的血債，他們加入了部落，共同齊心保衛這片土地。,3
34492,RACE_INFO_TROLL,暗矛部族的食人妖原本居住在荊棘谷的叢林，與週遭的許多種族連年征戰。後來他們獲得了獸人部落的幫助，並且說服暗矛部族跨越無盡之海來到卡林多大陸。雖然食人妖繼承了他們種族的黑暗本性，暗矛部族依然鼎力支持部落的團結，為了共同的理想奉獻他們的力量與魔法。,3
34493,RACE_INFO_TROLL_FEMALE,暗矛部族的食人妖原本居住在荊棘谷的叢林，與週遭的許多種族連年征戰。後來他們獲得了獸人部落的幫助，並且說服暗矛部族跨越無盡之海來到卡林多大陸。雖然食人妖繼承了他們種族的黑暗本性，暗矛部族依然鼎力支持部落的團結，為了共同的理想奉獻他們的力量與魔法。,3
34494,RACE_INFO_WORGEN,第三次戰爭裡，大法師阿魯高召喚的狼人在東部王國首次亮相。原本是打算用他們來對付天譴軍團，但是羅德隆的人類很快就無法承受這樣的負荷。神秘的詛咒開始散佈到和狼人並肩作戰的人類身上，使他們也變成狼人。這種詛咒很快地散播到吉爾尼斯，居民們被困在原本建造來保護自己的城牆內。狼人詛咒的生存者現在打算要替自己尋找新的宿命…為他們的命運寫下新的篇章…,3
34495,RACIAL_ABILITIES,種族能力,2
34496,RANDOMIZE,隨機選擇,2
34497,REACTIVATE_ACCOUNT_NOW,重新啟用,2
34498,REALMLIST_NOT_CONNECTED_TO_BATTLENET,你已中斷與暴雪網路服務的連線。需要重新登入以變更伺服器。,2
34499,REALMLIST_NUMCHARACTERS_TOOLTIP,無論伺服器為何，所有角色都會顯示在你的\n角色列表中。,2
34500,REALMLIST_POPULATION_TOOLTIP,「新」的伺服器將帶給你最棒的遊戲體驗。\n「滿」的伺服器是最擁塞的，你會常常\n經歷一段等待時間才能進入遊戲。,2
34501,REALMLIST_REALMNAME_TOOLTIP,你所選的伺服器會影響某些功能，像是\n交易、公會與進行傳奇副本。,2
34502,REALMLIST_TYPE_TOOLTIP,普通 = 此伺服器沒有特殊規則。\nRP = 角色扮演伺服器。,2
34503,REALM_CHARACTERS,角色,6
34504,REALM_DESCRIPTION,請選擇伺服器,2
34505,REALM_DESCRIPTION_TEXT,伺服器是一個獨立的遊戲世界，你的角色只能存在於其專屬的伺服器中。有些活動僅限你伺服器上的玩家參與。伺服器有地區和類型上的差異。,2
34506,REALM_DOWN,離線,2
34507,REALM_HELP_FRAME_TEXT,此帳號目前尚未獲得進入全球爭霸戰伺服器的權限。想知道更多關於全球爭霸戰的資訊請參考：%s。,2
34508,REALM_HELP_FRAME_TITLE,無法登入伺服器,2
34509,REALM_HELP_FRAME_URL,"<a href=""http://www.warcraft.tw/"">http://www.warcraft.tw/</a>",2
34510,REALM_INFO_TEMPLATE,%-32.32s %4d,2
34511,REALM_IS_FULL_WARNING,您所選擇的伺服器負載較高，可能有時會需要排隊等待進入遊戲。建議您考慮選擇一個負載較低的伺服器。\n\n您確定要選擇這個伺服器嗎？,2
34512,REALM_LIST_FAILED,無法連接列表伺服器,2
34513,REALM_LIST_INVALID,無效的伺服器列表,2
34514,REALM_LIST_IN_PROGRESS,正在更新伺服器列表,2
34515,REALM_LIST_PARTIAL_RESULTS,部分伺服器目前無法登入。,2
34516,REALM_LIST_REALM_NOT_FOUND,您選擇的伺服器目前無法連接，請使用「改變伺服器」按鈕來選擇其他的伺服器。參閱http://tw.battle.net/可以獲得當前伺服器的狀態資訊。,2
34517,REALM_LIST_SUCCESS,伺服器列表更新完畢,2
34518,REALM_LOAD,伺服器負載,2
34519,REALM_LOCKED,已鎖定,2
34520,REALM_NAME,伺服器名稱,2
34521,REALM_TYPE,類型,2
34522,REALM_TYPE_LOCALE_WARNING,你正試著在使用不同語言的伺服器中進行遊戲。,2
34523,REALM_TYPE_TOURNAMENT_WARNING,此帳號目前尚未獲得進入全球爭霸戰伺服器的權限。\n\n想知道更多關於全球爭霸戰的資訊請參考：http://tw.battle.net/wow/zh/forum/topic/243334845。,2
34524,RECRUIT_A_FRIEND_FACTION_SUGGESTION_ALLIANCE,你的朋友加入了聯盟的陣營。如果想要一起遊玩的話，請選擇下列的種族。,2
34525,RECRUIT_A_FRIEND_FACTION_SUGGESTION_HORDE,你的朋友加入了部落的陣營。如果想要一起遊玩的話，請選擇下列的種族。,2
34526,REGEN,恢復 %.0f,2
34527,REGION_ID,地區ID,2
34528,RELEASE_BUILD,正式版本,2
34529,RESET_SERVER_SETTINGS,你確定要在下一次登入的時候重置所有的使用者選項，將其還原成預設值嗎？,2
34530,RESET_SETTINGS,重置使用者選項,2
34531,RESET_WARNING,所有的使用者選項會在你下一次登入的時候重置！,2
34532,RESPONSE_CANCELLED,已取消,6
34533,RESPONSE_CONNECTED,已經連接,2
34534,RESPONSE_DISCONNECTED,與伺服器中斷連線,2
34535,RESPONSE_FAILED_TO_CONNECT,無法連接。請確認您的電腦已經連接到網路，且沒有使用攔截資料傳輸的防火牆程式。請參考http://tw.battle.net/support/zh/以獲取更多資訊。,2
34536,RESPONSE_FAILURE,失敗,2
34537,RESPONSE_SUCCESS,成功,2
34538,RESPONSE_VERSION_MISMATCH,錯誤的用戶端版本,2
34539,RESTART,重新啟動,2
34540,RESTORING_CHARACTER_IN_PROGRESS,恢復角色中…,2
34541,RETURN_TO_LOGIN,回到登入畫面,2
34542,ROGUE_DISABLED,你必須選擇不同的種族才能玩這個職業。,2
34543,ROLE_DAMAGER,傷害輸出,2
34544,ROLE_HEALER,治療者,2
34545,ROLE_TANK,坦克,2
34546,RPPVP_PARENTHESES,(RPPVP),2
34547,RP_PARENTHESES,(RP),2
34548,SAVE_ACCOUNT_NAME,記住帳號,2
34549,SCANDLL_BUTTON_CONTINUEANYWAY,持續進行,2
34550,SCANDLL_BUTTON_MOREINFO,更多資訊,2
