ID,Name_lang,CreatureID,PortraitFileDataID,UiTextureKitID,UiAnimScale,UiAnimHeight,Flags,AutoCombatantID
927,茂密的森林,92622,236160,0,1,0.4,1,0
928,攔路強盜,92622,1373905,0,1,0.4,1,0
929,暴風雪,92622,135857,0,1,0.4,1,0
930,炎爆術,92622,1387354,0,1,0.4,1,0
931,窒息之霧,92622,627487,0,1,0.4,1,0
932,未知的敵人,104796,1341729,0,1.2,0.5,0,0
933,暴行,105076,1360240,0,1.2,0.5,0,0
934,星夜無雲,92622,1067780,0,1,0.4,1,0
935,戈爾加美修領主,104796,1341729,0,1.2,0.5,0,0
939,Boss (A),104796,1341729,0,1.2,0.5,0,0
940,Boss (B),104796,1341729,0,1.2,0.5,0,0
941,Boss (C),104796,1341729,0,1.2,0.5,0,0
942,爪牙(緩速),104920,1396643,0,1.2,0.5,0,0
943,法術(致命),92622,1138421,0,1,0.4,0,0
944,危險(緩速),92622,1138421,0,1,0.4,0,0
945,爪牙(困惑),104920,1396643,0,1.2,0.5,0,0
948,爪牙(詛咒),104920,1396643,0,1.2,0.5,0,0
949,爪牙(致命),104920,1396643,0,1.2,0.5,0,0
950,危險(困惑),92622,1138421,0,1,0.4,0,0
951,危險(詛咒),92622,1138421,0,1,0.4,0,0
952,危險(致命),92622,1138421,0,1,0.4,0,0
953,法術(困惑),92622,1138421,0,1,0.4,0,0
954,法術(緩速),92622,1138421,0,1,0.4,0,0
955,法術(詛咒),92622,1138421,0,1,0.4,0,0
956,爪牙(強大),104920,1396643,0,1.2,0.5,0,0
957,法術(強大),92622,1138421,0,1,0.4,0,0
958,危險(強大),92622,1138421,0,1,0.4,0,0
960,下流的贊恩,104796,1341729,0,1.2,0.5,0,0
961,蟲舌魔大軍,105270,1360250,0,1.2,0.5,0,0
962,部隊訓練假人,109595,1396617,0,1.2,0.5,0,0
963,魔化隕石,92622,135800,0,1,0.4,1,0
964,凶險的大陸棚,92622,1396967,0,1,0.4,1,0
965,黑穫圖書管理員,104796,1341729,0,1.2,0.5,0,0
966,蜘蛛窩,105270,1360250,0,1.2,0.5,0,0
967,一隊魔化圖騰盜獵者,105064,1360245,0,1.2,0.5,0,0
968,『巫婆』晨曦,105067,1360238,0,1.2,0.5,0,0
969,惡毒的斯奎希,105270,1360250,0,1.2,0.5,0,0
970,無數發狂的小鬼,105064,1360245,0,1.2,0.5,0,0
971,鼠王,104796,1341729,0,1.2,0.5,0,0
972,下水道淤泥怪,92622,460862,0,1,0.4,1,0
973,感染撕咬,92622,132127,0,1,0.4,1,0
974,靈魂尖嘯者,105068,1360239,0,1.2,0.5,0,0
975,鷹身人部隊,105067,1360238,0,1.2,0.5,0,0
976,『分割者』納諾許,104920,1396643,0,1.2,0.5,0,0
977,一隊玄鴉殺手,104931,1341750,0,1.2,0.5,0,0
978,酒吧老闆寇特,104796,1341729,0,1.2,0.5,0,0
979,溢出的酒,92622,1360979,0,1,0.4,1,0
980,氣色不佳,92622,1131284,0,1,0.4,1,0
981,縛血者泰瑞隆,105065,1360246,0,1.2,0.5,0,0
982,一群魔化圖騰骸骨獵犬,105066,1360233,0,1.2,0.5,0,0
983,魔化隕石,92622,135800,0,1,0.4,1,0
984,鬼母唐娜,105265,1360249,0,1.2,0.5,0,0
985,小鬼爛泥,92622,1135365,0,1,0.4,1,0
1004,暗夜詛咒,92622,1391773,0,1,0.4,1,0
1005,Anders Test Encounter,305,1396620,0,1,0.4,0,0
1006,托林‧斯寇瓦德,105077,1360237,0,1.2,0.5,0,0
1007,凜冽波,92622,237590,0,1,0.4,1,0
1008,驟然巨浪,92622,463570,0,1,0.4,1,0
1009,瑪莉詠‧夜怒,105266,1360248,0,1.2,0.5,0,0
1010,夜裔收復者分隊,105265,1360249,0,1.2,0.5,0,0
1011,崩塌的屋頂,92622,1385913,0,1,0.4,1,0
1012,『鹹味』史提利,105062,1360232,0,1.2,0.5,0,0
1013,臭魚噴吐,92622,533422,0,1,0.4,1,0
1014,一群遠古招炎者,109135,1396616,0,1.2,0.5,0,0
1015,秘法師辛薇絲,109136,1396641,0,1.6,0.4,0,0
1016,咕嚕潑上將,105062,1360232,0,1.2,0.5,0,0
1017,滑溜魚人群,105062,1360232,0,1.2,0.5,0,0
1018,部隊訓練假人,109595,1396617,0,1.2,0.5,0,0
1019,部隊訓練假人,109595,1396617,0,1.2,0.5,0,0
1020,織隙者黛瓦絲,111759,1341749,0,1.2,0.5,0,0
1021,疑惑,109595,1396617,0,1.2,0.5,0,0
1022,下流的贊恩,104796,1341729,0,1.2,0.5,0,0
1023,蟲舌魔大軍,105270,1360250,0,1.2,0.5,0,0
1024,瓦里多斯,109606,1396634,0,1.2,0.5,0,0
1025,一群惡魔搜索者,109607,1341745,0,1.2,0.5,0,0
1026,魔能奔騰,92622,135800,0,1,0.4,1,0
1027,獵風飛龍首領,109621,1396639,0,1.2,0.5,0,0
1028,閃電吐息,92622,839974,0,1,0.4,1,0
1029,守門者,109622,1360242,0,1.2,0.5,0,0
1030,一群怒魔狂熱者,109623,1396642,0,1.2,0.5,0,0
1031,劈斬重砍,92622,517163,0,1,0.4,1,0
1032,『撕掠者』厄吉夫,109624,1396624,0,1.2,0.5,0,0
1033,一群骸語符文斧手,109625,1396623,0,1.2,0.5,0,0
1034,泰藍‧怒緣,109626,1360240,0,1.2,0.5,0,0
1035,大批受擾的祖先,109625,1396623,0,1.2,0.5,0,0
1036,亡者之握,92622,136143,0,1,0.4,1,0
1037,暮牙,109628,1396640,0,1.2,0.5,0,0
1038,暮皮狼群,109627,1396640,0,1.2,0.5,0,0
1039,『鐵錘』伊莎爾,109957,1396637,0,1.2,0.5,0,0
1040,蔑潮女盾侍小隊,109629,1396636,0,1.2,0.5,0,0
1041,鷹身人女巫,109722,1396625,0,1.2,0.5,0,0
1042,一群鷹身人,109723,1396628,0,1.2,0.5,0,0
1043,王牌卓格,109724,1396626,0,1.2,0.5,0,0
1044,卓格巴大軍,109726,1396629,0,1.2,0.5,0,0
1045,『重擊者』多巴許,109727,1396621,0,1.2,0.5,0,0
1046,雙頭巨人大軍,109728,1396635,0,1.2,0.5,0,0
1047,攻擊！,92622,537060,0,1,0.4,1,0
1048,烈怒,109729,1396632,0,1.2,0.5,0,0
1049,寒霜撕咬,92622,236801,0,1,0.4,1,0
1050,雪崩,92622,1385913,0,1,0.4,1,0
1051,山脈之王,109732,1396633,0,1.2,0.5,0,0
1052,一群霜壁喚石者,109733,1396631,0,1.2,0.5,0,0
1053,凜冽寒風,92622,348288,0,1,0.4,1,0
1054,召喚者史坦諾斯,109736,1396627,0,1.2,0.5,0,0
1055,賽尼安,109756,1396618,0,1.2,0.5,0,0
1056,一群血精靈術士,109757,1396619,0,1.2,0.5,0,0
1057,縛血者史汀特,105065,1360246,0,1.2,0.5,0,0
1058,一群惡魔搜索者,109607,1341745,0,1.2,0.5,0,0
1059,畢瑞托,109606,1396634,0,1.2,0.5,0,0
1060,魔怒,92622,1109902,0,1,0.4,1,0
1061,謊言尋者,104933,1341758,0,1.2,0.5,0,0
1062,凜風元素使者,109763,1401834,0,1.2,0.5,0,0
1063,狂野漩渦護送,109764,1401836,0,1.2,0.5,0,0
1064,密提斯,109765,1401837,0,1.2,0.5,0,0
1065,年輕風暴龍的子嗣,109766,1401835,0,1.2,0.5,0,0
1066,颶裔,92622,1033907,0,1.2,0.5,1,0
1067,塞夫,109767,1401843,0,1.2,0.5,0,0
1068,一群狂風士兵,109768,1401840,0,1.2,0.5,0,0
1069,阿拉奎斯,109769,1401845,0,1.2,0.5,0,0
1070,疾風衝擊,92622,135833,0,1.2,0.5,1,0
1071,圖莫斯,109770,1401844,0,1.2,0.5,0,0
1072,瑟拉贊恩的特使,109772,1401833,0,1.2,0.5,0,0
1073,崩塌洞穴,92622,1385913,0,1.2,0.5,1,0
1074,斯卡迪奧男爵,109775,1401848,0,1.2,0.5,0,0
1075,野生煉獄火護送,109777,1401832,0,1.2,0.5,0,0
1076,燼網族母,109778,1401839,0,1.2,0.5,0,0
1077,燼網蠕行者蛛群,109779,1401838,0,1.2,0.5,0,0
1078,熔岩蛛網,92622,1032476,0,1.2,0.5,1,0
1079,焦血,109781,1401847,0,1.2,0.5,0,0
1080,爆發,92622,525023,0,1.2,0.5,1,0
1081,岩漿溢流,92622,237583,0,1.2,0.5,1,0
1082,『碎地者』勃格拉許,109783,1401841,0,1.2,0.5,0,0
1083,一群暮光喚暗者,109784,1401846,0,1.2,0.5,0,0
1084,震地怪,109790,1401842,0,1.2,0.5,0,0
1085,下流的贊恩,104796,1341729,0,1.2,0.5,0,0
1086,隨從特利歐斯,95161,1341749,0,1.2,0.4,0,0
1087,惡魔火砲,92622,133009,0,1,0.4,1,0
1088,窒息魔霧,92622,841218,0,1,0.4,1,0
1089,隨從特利歐斯,95161,1341749,0,1.2,0.4,0,0
1090,獵風飛龍首領,109621,1396639,0,1.2,0.5,0,0
1091,『重擊者』多巴許,109727,1396621,0,1.2,0.5,0,0
1092,王牌卓格,109724,1396626,0,1,0.4,0,0
1093,暮牙,109628,1396640,0,1.2,0.5,0,0
1094,烈怒,109729,1396632,0,1.2,0.5,0,0
1095,守門者,109622,1360242,0,1.2,0.5,0,0
1096,鷹身人女巫,109722,1396625,0,1.2,0.5,0,0
1097,『鐵錘』伊莎爾,109957,1396637,0,1.2,0.5,0,0
1098,山脈之王,109732,1396633,0,0.9,0.4,0,0
1099,泰藍‧怒緣,109626,1360240,0,1.2,0.5,0,0
1100,『撕掠者』厄吉夫,109624,1396624,0,1.2,0.5,0,0
1101,畢瑞托,109606,1396634,0,1.2,0.5,0,0
1102,瓦里多斯,109606,1396634,0,1.2,0.5,0,0
1103,疑惑,109595,1396617,0,1.2,0.5,0,0
1104,一群怒魔狂熱者,109623,1396642,0,1.2,0.5,0,0
1105,一群骸語符文斧手,109625,1396623,0,1.2,0.5,0,0
1106,一群鷹身人,109723,1396628,0,1.2,0.5,0,0
1107,一群霜壁喚石者,109733,1396631,0,1.2,0.5,0,0
1108,雙頭巨人大軍,109728,1396635,0,1.2,0.5,0,0
1109,一群怒魔狂熱者,109623,1396642,0,1.2,0.5,0,0
1110,暮皮狼群,109627,1396640,0,1.2,0.5,0,0
1111,一群惡魔搜索者,109607,1341745,0,1.2,0.5,0,0
1112,蔑潮女盾侍小隊,109629,1396636,0,1.2,0.5,0,0
1113,卓格巴大軍,109726,1396629,0,1.2,0.5,0,0
1114,大批受擾的祖先,109625,1396623,0,1.2,0.5,0,0
1115,蟲舌魔大軍,105270,1360250,0,1.2,0.5,0,0
1116,一隊玄鴉殺手,104931,1341750,0,1.2,0.5,0,0
1117,一隊魔化圖騰盜獵者,105064,1360245,0,1.2,0.5,0,0
1118,一群血精靈術士,109757,1396619,0,1.2,0.5,0,0
1119,鷹身人部隊,105067,1360238,0,1.2,0.5,0,0
1120,一群魔化圖騰骸骨獵犬,105066,1360233,0,1.2,0.5,0,0
1121,無數發狂的小鬼,105064,1360245,0,1.2,0.5,0,0
1122,蜘蛛窩,105270,1360250,0,1.2,0.5,0,0
1123,寒霜撕咬,92622,1390943,0,1,0.4,1,0
1124,閃電吐息,92622,136050,0,1,0.4,1,0
1125,劈斬重砍,92622,132215,0,1,0.4,1,0
1126,窒息魔霧,92622,841218,0,1,0.4,1,0
1127,爆發,92622,525023,0,1.2,0.5,1,0
1128,颶裔,92622,136099,0,1.2,0.5,1,0
1129,疾風衝擊,92622,132845,0,1.2,0.5,1,0
1130,魔化隕石,92622,135800,0,1,0.4,1,0
1131,魔怒,92622,1344646,0,1,0.4,1,0
1132,感染撕咬,92622,132127,0,1,0.4,1,0
1133,雪崩,92622,612394,0,1,0.4,1,0
1134,惡魔火砲,92622,252185,0,1,0.4,1,0
1135,魔化熔岩,92622,135793,0,1,0.4,1,0
1136,凜冽寒風,92622,1033909,0,1,0.4,1,0
1137,亡者之握,92622,636332,0,1,0.4,1,0
1138,崩塌洞穴,92622,962046,0,1.2,0.5,1,0
1139,小鬼爛泥,92622,512902,0,1,0.4,1,0
1140,下水道淤泥怪,92622,132108,0,1,0.4,1,0
1141,守門者,109622,1360242,0,1.2,0.4,0,0
1142,鑰匙看守者伯恩,94413,1396637,0,1.2,0.5,0,0
1143,山焦行副官,104931,1341750,0,1.2,0.5,0,0
1144,大東西,109729,1396632,0,1.2,0.5,0,0
1145,難熬疲憊,109724,1396626,0,1.2,0.5,0,0
1146,『險惡者』脊拉摩,105265,1360249,0,1.2,0.4,0,0
1147,力孔,105084,1360234,0,1.2,0.5,0,0
1148,希拉‧李娜,104814,1341732,0,1.2,0.5,0,0
1149,陷阱,92622,646379,0,1.2,0.5,1,0
1150,弓箭狂雨,92622,249173,0,1,0.4,1,0
1151,兇惡的夢魘,92622,135740,0,1,0.4,1,0
1152,冒泡的瘟疫,92622,136123,0,1.2,0.5,1,0
1153,招募員蕾娜拉,109881,1401849,0,1.6,0.4,0,0
1154,部隊訓練假人,109595,1396617,0,1.2,0.5,0,0
1155,暮牙,109628,1396640,0,1.5,0.4,0,0
1156,暮皮狼群,109627,1396640,0,1.7,0.5,0,0
1157,雷文卓斯,89016,1416199,0,1.8,0.3,0,0
1158,Temp Minion,109595,1396617,0,1.2,0.5,0,0
1159,Temp Boss,109595,1396617,0,1.2,0.5,0,0
1160,Temp Hazard,109595,1396617,0,1.2,0.5,0,0
1161,Temp Spell,109595,1396617,0,1.2,0.5,0,0
1162,Temp Chapter 1 Boss,109595,1396617,0,1.2,0.5,0,0
1163,艾蘇納海獅豹,89013,1416239,0,2,0.3,0,0
1164,『風暴使者』瓦麗雅卡,89650,1416178,0,1.4,0.4,0,0
1165,『鐵鰭』哥札,89816,1416314,0,1.3,0.35,0,0
1166,盤恨深海歌者,90774,1341732,0,1.8,0.4,0,0
1167,盤恨預備兵,90778,1416207,0,1.8,0.4,0,0
1168,沃羅倫隊長,89846,1416241,0,1.5,0.35,0,0
1169,神諭者,89850,1416183,0,1.8,0.4,0,0
1170,墮落女祭司,91074,1416163,0,2,0.4,0,0
1171,『奪潮者』莫古,89865,1416220,0,1.6,0.35,0,0
1172,『船長剋星』弗洛格,89884,1416315,0,1.7,0.35,0,0
1173,匕喙,90057,1416284,0,1.3,0.35,0,0
1174,戰爭使者莫克斯納,90164,1416274,0,1.3,0.4,0,0
1175,秘能潛獵者,90173,1067196,0,3.4,0.35,0,0
1176,『廢黜者』諾曼提司,90217,1416185,0,1.7,0.35,0,0
1177,亞克維洛斯,90244,1416212,0,1.6,0.45,0,0
1179,裂隙龍鰻,90242,1416371,0,3.3,0.5,0,0
1180,裂隙怨靈,90243,1416216,0,2.3,0.4,0,0
1181,希法諾斯,90505,1416306,0,1.4,0.35,0,0
1182,里奧卓斯,90507,1416358,0,1.6,0.4,0,0
1183,煉獄領主,90803,1416243,0,1.3,0.4,0,0
1185,梟羽獸王喵嗚,90901,1416351,0,2.2,0.4,0,0
1186,暗影惡魔,91073,1416218,0,2.6,0.35,0,0
1187,博格佐格,91100,1416244,0,1,0.35,0,0
1188,海潮巨獸,91113,1416245,0,1.3,0.4,0,0
1189,海潮巨獸,91114,1416246,0,1.3,0.4,0,0
1190,海潮巨獸,91115,1416247,0,1.3,0.4,0,0
1191,沙灘巨靈,91187,1416237,0,1.3,0.4,0,0
1192,沙灘巨靈之子,91188,1416238,0,1.9,0.4,0,0
1193,澀海劫掠者,91194,1416240,0,2,0.35,0,0
1194,凱林‧蒼滅,91289,1416324,0,0.9,0.4,0,0
1195,厄運領主卡茲洛克,91579,1416179,0,1.5,0.4,0,0
1196,莫帝法斯,93622,1416262,0,1.2,0.4,0,0
1197,焦羽,101596,1416351,0,2.2,0.4,0,0
1198,尖嘯的魔蝠,105919,1416292,0,1.4,0.4,0,0
1200,骷髏帽,95872,1416291,0,2,0.35,0,0
1201,『重擊者』歐布多布,95204,1416334,0,0.8,0.4,0,0
1202,德古茲,96072,1416341,0,0.8,0.4,0,0
1203,威嚴領角鹿,96410,1416289,0,1.3,0.4,0,0
1204,『掠奪者』哈特莉,97326,1416293,0,1.3,0.35,0,0
1205,『飢餓者』克羅夏,97345,1416296,0,1,0.4,0,0
1206,艾倍沙,97348,1416297,0,1.6,0.4,0,0
1207,鬃槌,97449,1416229,0,3.3,0.35,0,0
1208,托森,97653,1416300,0,1.4,0.4,0,0
1209,火鱗,97793,1416301,0,1.2,0.35,0,0
1210,螃蟹騎士咯莫呣嚕,97933,1360231,0,2,0.35,0,0
1211,『蛋食者』拉葛特,98024,1416345,0,1.4,0.4,0,0
1212,『囤積者』波達許,98299,1341759,0,1.7,0.35,0,0
1213,斯蘭伯爾,98890,1416215,0,3.3,0.35,0,0
1214,衛兵,102863,1416316,0,2,0.35,0,0
1215,『強者』布羅古爾,94877,1416282,0,0.9,0.4,0,0
1216,吞噬暗影,100495,1416236,0,1.4,0.5,0,0
1217,斯坎,101077,1416283,0,1.7,0.4,0,0
1218,帕克,100302,1416311,0,1.9,0.4,0,0
1219,珍諾比雅,100303,1416312,0,1.7,0.35,0,0
1220,山德,109498,1452557,0,1.2,0.4,0,0
1221,賈克,109500,1452558,0,1.2,0.4,0,0
1222,達克伏,109501,1452559,0,1.2,0.4,0,0
1223,啃石蝸牛管理員,102284,1396626,0,1.2,0.35,0,0
1224,惡質商人,107129,1416364,0,2.4,0.35,0,0
1225,腦筋打結,107128,1416209,0,2.4,0.35,0,0
1226,工具雜貨,107130,1416363,0,2.4,0.35,0,0
1228,格里瑪‧鐵拳,91529,1416252,0,1.2,0.4,0,0
1229,風暴之翼族母,91795,1416323,0,0.8,0.4,0,0
1230,法斯納,91803,1416322,0,1,0.4,0,0
1231,風暴之翼幼龍,92841,1416378,0,1.3,0.8,0,0
1232,刃風,91874,1416255,0,1,0.6,0,0
1233,『殘虐者』厄格洛夫族長,91892,1416249,0,1.3,0.4,0,0
1234,芬里,92040,1416366,0,1,0.4,0,0
1235,白浪颱風,92152,1416260,0,0.9,0.6,0,0
1236,鉤子,92590,1416202,0,1.2,0.4,0,0
1237,瘦子,92591,1416261,0,1.8,0.35,0,0
1238,象牙哨兵,92751,1416190,0,1.5,0.4,0,0
1239,無名之王,92763,1416197,0,1.3,0.4,0,0
1240,馴犬者伊萊,92951,1416266,0,1.7,0.4,0,0
1241,攻擊獒犬,92956,1416205,0,1.9,0.35,0,0
1242,『失落者』提塔格,93166,1396621,0,0.8,0.4,0,0
1243,莫德維畢恩,93371,1416267,0,1.9,0.35,0,0
1244,『撕掠者』厄吉夫,93401,1396624,0,1.3,0.4,0,0
1245,『轟天雷』丹尼爾‧沃里克,94313,1416271,0,1.8,0.4,0,0
1246,『鐵錘』伊莎爾,94413,1396637,0,1.1,0.4,0,0
1247,靈魂渴噬者,97630,1416298,0,1.7,0.5,0,0
1248,寇特‧馮迪爾,98421,1416391,0,1.1,0.4,0,0
1249,『征服者』莫古爾,98503,1416230,0,2,0.4,0,0
1250,『屠夫』漢尼乏,107926,1416373,0,1.3,0.4,0,0
1251,尼索格,107023,1416361,0,0.8,0.4,0,0
1252,赫林隊長,106981,1416362,0,1.3,0.4,0,0
1253,劫奪者約登,106982,1416256,0,1.3,0.4,0,0
1254,捕魂者梅芙拉,106984,1416360,0,1.1,0.4,0,0
1255,『墓塚之寒』斐幽雷格,108827,1416235,0,0.7,0.5,0,0
1256,巢母伊爾娃,108790,1416381,0,1.5,0.4,0,0
1257,女獵手艾絲翠,108822,1416382,0,1.1,0.4,0,0
1258,哈弗丹,108823,1416359,0,3.2,0.35,0,0
1259,埃吉爾‧碎浪者,108885,1416331,0,1.7,0.35,0,0
1260,菈葛紗,109015,1416383,0,1.1,0.4,0,0
1261,『侵蝕巨岩』石落,109113,1416213,0,1.2,0.4,0,0
1262,達爾貢船長,109163,1416362,0,1.3,0.4,0,0
1263,縛魂者赫多菈,109195,1416388,0,1.1,0.4,0,0
1264,魯夫‧斷骨者,109317,1416308,0,1.3,0.4,0,0
1265,符文先知希吉德,109318,1416389,0,1.3,0.4,0,0
1266,瓦恩吉爾,109123,1416380,0,0.9,0.4,0,0
1267,尤特納,96175,1416191,0,1.2,0.4,0,0
1268,符文先知法爾加,93093,1416285,0,1.3,0.4,0,0
1269,奧克特爾‧龍血,92920,1416265,0,1.3,0.4,0,0
1270,『神諭者』萊薩斯,92918,1416264,0,1.3,0.4,0,0
1271,『黑拳』赫米爾,92889,1416263,0,1.3,0.4,0,0
1272,血喙,92117,1416208,0,6.5,0.6,0,0
1273,席爾曦,92180,1416270,0,1.2,0.4,0,0
1274,橡心,103344,1416339,0,0.8,0.4,0,0
1275,漆黑之懼,92205,1416398,0,1.5,0.4,0,0
1276,瑟萊希亞,92423,1416407,0,1.6,0.4,0,0
1277,鐵枒,93030,1416290,0,0.8,0.4,0,0
1278,悚德瑞斯,93205,1416275,0,1,0.4,0,0
1279,史寇沃克斯,93654,1416180,0,1,0.4,0,0
1280,『穿刺者』基尼奇,93686,1416228,0,1.4,0.4,0,0
1281,奇朗尼斯‧暮語,94414,1416273,0,1.5,0.4,0,0
1282,惡臭的波勞斯,94485,1416227,0,1.2,0.4,0,0
1283,『狡黠者』卡拉吉斯,94636,1416277,0,0.9,0.4,0,0
1284,『女巫』葛芮達,95123,1416294,0,1.3,0.4,0,0
1285,鬼爪,97504,1416295,0,1.1,0.35,0,0
1286,佩瑞斯,95318,1416288,0,0.9,0.4,0,0
1287,懼沼,97517,1416370,0,1.3,0.4,0,0
1288,萊拉斯‧月羽,98241,1416269,0,1.2,0.4,0,0
1289,瘋子亨利克,95221,1416281,0,1.7,0.4,0,0
1291,盤恨劫掠者,88084,1416207,0,1.8,0.4,0,0
1292,盤恨風暴召喚者,88087,1416203,0,1.8,0.4,0,0
1293,盤恨裂尾兵,88086,1416206,0,1.8,0.4,0,0
1295,鹽目招潮薩滿,88101,1341739,0,2.5,0.35,0,0
1296,海灣斯闊格,89097,1416313,0,1.8,0.35,0,0
1297,莫阿格粉碎者,103176,1416329,0,1.5,0.35,0,0
1298,燃燒惡徒,90660,1416254,0,3,0.35,0,0
1299,洛席恩徘徊者,90313,1416332,0,2.5,0.4,0,0
1300,澀海施毒者,89283,1416240,0,2.3,0.35,0,0
1301,兇蠻魔蝠,93556,1416292,0,1.4,0.4,0,0
1302,魔翼蝙蝠,105938,1416354,0,1.1,0.4,0,0
1303,休眠中的大黑熊,92735,1416221,0,3.3,0.35,0,0
1304,天鬚挑釁者,95873,1416166,0,2.5,0.35,0,0
1305,山丘王子烏爾戈,96070,1396635,0,0.9,0.4,0,0
1306,山丘雙頭巨人,102886,1396621,0,0.9,0.4,0,0
1307,淡水長鰭鰻,110499,1416222,0,2,0.35,0,0
1308,幼小的岩蟲,98038,1416304,0,2.4,0.4,0,0
1309,深岩馴蟲者,97999,1416286,0,1.1,0.35,0,0
1310,深海斯闊格,108521,1416326,0,1.8,0.35,0,0
1311,魔咒熊,95270,1416187,0,3.6,0.35,0,0
1312,巫林女巫,95310,1396625,0,1.4,0.4,0,0
1313,極速蝸蝸,107125,1416365,0,3.5,0.35,0,0
1314,蔑潮長斧手,91204,1416248,0,1.4,0.4,0,0
1315,蔑潮工人,108526,1416379,0,1.4,0.4,0,0
1316,年輕的風暴之翼飛龍,91799,1416377,0,1.4,0.4,0,0
1317,狂怒風暴,91565,1416226,0,1.2,0.5,0,0
1318,阿斯格‧亞爾伯,91895,1416350,0,1.2,0.4,0,0
1319,『雷霆降生』厄林,91893,1416251,0,1.4,0.4,0,0
1320,跨步者蓋勒,91894,1416250,0,1.4,0.4,0,0
1321,華爾琪拉志士,92764,1416348,0,1.2,0.4,0,0
1322,棄屍枯骨,109795,1416392,0,1.4,0.4,0,0
1323,貪噬熊,93095,1416210,0,3.2,0.35,0,0
1324,骸語雕刻師,93070,1360237,0,1.4,0.4,0,0
1325,骸語符文斧手,93066,1396623,0,1.4,0.4,0,0
1326,蔑潮女盾侍,93584,1396636,0,1.2,0.4,0,0
1327,埃伊爾女祭司,94856,1416347,0,1.2,0.4,0,0
1328,骸語縛墨者,98411,1360237,0,1.4,0.4,0,0
1329,污鰭拾荒者,110258,1416170,0,2.6,0.4,0,0
1330,污鰭入侵者,98498,1341739,0,3.2,0.4,0,0
1331,蔑潮降獸者,107881,1360234,0,1.4,0.4,0,0
1332,巡丘座狼,91423,1416372,0,2,0.4,0,0
1333,蔑潮女獵手,100446,1416196,0,1.2,0.4,0,0
1334,科瓦迪爾奪魂者,91575,1416194,0,1.4,0.4,0,0
1335,獄牙收魂者,107673,1416353,0,1.2,0.4,0,0
1336,石血劫毀者,91121,1396625,0,1.4,0.4,0,0
1337,魂祟,109931,1416395,0,1.4,0.5,0,0
1338,夢魘小鬼,109960,1416397,0,2.5,0.35,0,0
1339,遭褻瀆的林地行者,93157,1396638,0,1.6,0.4,0,0
1340,腐化者的護衛,109928,1416394,0,1.9,0.4,0,0
1341,破碎夢境林精,109927,1416393,0,2.6,0.4,0,0
1342,暗魔污染者,109959,1416302,0,1.1,0.4,0,0
1343,腐木樹苗,95071,1416369,0,1.9,0.4,0,0
1344,惡毒妖精,93684,1416223,0,1.9,0.4,0,0
1345,惡臭沼澤水花,94506,1416217,0,1.8,0.4,0,0
1346,暗魔劫掠者,105897,1416387,0,1.3,0.4,0,0
1347,蟲爪女巫,95138,1416278,0,1.5,0.35,0,0
1348,蟲爪女獵手,95152,1416279,0,1.4,0.35,0,0
1349,拉佐克,98141,1416258,0,4.1,0.4,0,0
1350,懼刺潛伏蜂,95951,1341754,0,1.8,0.3,0,0
1351,墮落的月羽,98242,1416204,0,1.3,0.4,0,0
1352,『大熊』麥克,109324,1416221,0,3.3,0.35,0,0
1353,『遺落者』戈諾斯,103656,1416375,0,0.8,0.4,0,0
1354,法脊石化蜥蜴,98653,1416321,0,1.9,0.4,0,0
1355,蓋爾,91948,1416188,0,1.5,0.4,0,0
1356,拙劣的戰鬥者,97443,1416192,0,1.4,0.4,0,0
1357,『鬼母』薇麗拉,100621,1416402,0,1,0.45,0,0
1358,魔化熔岩,111348,1416168,0,1.2,0.5,0,0
1359,惡魔守衛入侵者,104796,1341729,0,1.3,0.5,0,0
1360,亞克薩拉斯,92558,1416403,0,1.3,0.4,0,0
1361,『狡黠者』卡拉吉斯,94636,1416277,0,0.9,0.4,0,0
1362,暗魔駭夢師,104922,1396644,0,1.2,0.4,0,0
1363,夢魘藤蔓,111348,1416168,0,1.2,0.5,0,0
1364,歐庫諾,23159,1416181,0,1.7,0.4,0,0
1365,避開偵測,111348,1416168,0,1.2,0.5,0,0
1366,神聖屏障,111349,1416168,0,1.2,0.5,0,0
1367,魔織者,97706,1416318,0,1.7,0.4,0,0
1368,傑德‧暮色,103975,1489342,0,1.4,0.4,0,0
1369,深海斯闊格,108521,1416326,0,1.6,0.4,0,0
1370,史寇沃克斯,93654,1416180,0,0.9,0.4,0,0
1371,腐化轟炸,111349,1416168,0,1.2,0.5,0,0
1372,野生夜刃豹,109807,1416343,0,1.6,0.4,0,0
1373,梅洛卡，托洛卡之子,96621,1416307,0,1.3,0.4,0,0
1374,烹飪大鍋,111348,1416168,0,1.2,0.5,0,0
1375,魔化圖騰好戰者,105064,1360245,0,1.4,0.4,0,0
1376,法斯納,91803,1416322,0,1,0.4,0,0
1377,怒魔鎮壓者,91759,1416253,0,1.6,0.4,0,0
1378,『腐化者』瑪卓司,110024,1416400,0,1.4,0.4,0,0
1379,惡魔水晶,111348,1416168,0,1.2,0.5,0,0
1380,魔化裂隙,111349,1416168,0,1.2,0.5,0,0
1381,亞娜慕茲,109943,1416399,0,1.1,0.4,0,0
1382,惡魔火砲,111348,1416168,0,1.2,0.5,0,0
1383,母親的擁抱,111349,1416168,0,1.2,0.5,0,0
1384,『污染者』拉瑟萊克的靈魂,111378,1416299,0,1.1,0.4,0,0
