ID,Name_lang,SetFlags,RequiredSkill,RequiredSkillRank,ItemID[0],ItemID[1],ItemID[2],ItemID[3],ItemID[4],ItemID[5],ItemID[6],ItemID[7],ItemID[8],ItemID[9],ItemID[10],ItemID[11],ItemID[12],ItemID[13],ItemID[14],ItemID[15],ItemID[16]
873,薩沙理安的鎧甲,1,0,0,48895,48896,48897,48898,48899,0,0,0,0,0,0,0,0,0,0,0,0
874,寇爾提拉的鎧甲,1,0,0,48890,48891,48892,48893,48894,0,0,0,0,0,0,0,0,0,0,0,0
875,圖拉揚的裝束,1,0,0,48904,48903,48902,48901,48900,0,0,0,0,0,0,0,0,0,0,0,0
876,莉雅德倫的裝束,1,0,0,48909,48908,48907,48906,48905,0,0,0,0,0,0,0,0,0,0,0,0
877,圖拉揚的戰裝,1,0,0,48915,48916,48917,48918,48919,0,0,0,0,0,0,0,0,0,0,0,0
878,莉雅德倫的戰裝,1,0,0,48910,48911,48912,48913,48914,0,0,0,0,0,0,0,0,0,0,0,0
879,圖拉揚的鎧甲,1,0,0,48927,48928,48929,48930,48931,0,0,0,0,0,0,0,0,0,0,0,0
880,莉雅德倫的鎧甲,1,0,0,48922,48923,48924,48925,48926,0,0,0,0,0,0,0,0,0,0,0,0
881,純淨諸神裂片,0,0,0,49310,49463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
882,閃亮諸神裂片,0,0,0,49488,49464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
883,血法戰衣,1,0,0,51716,51715,51714,51713,51712,0,0,0,0,0,0,0,0,0,0,0,0
884,黑暗巫會戰衣,1,0,0,51766,51765,51764,51763,51762,0,0,0,0,0,0,0,0,0,0,0,0
885,赤紅侍僧衣飾,1,0,0,51732,51733,51734,51735,51736,0,0,0,0,0,0,0,0,0,0,0,0
886,赤紅侍僧戰衣,1,0,0,51741,51740,51739,51738,51737,0,0,0,0,0,0,0,0,0,0,0,0
887,棘織裝束,1,0,0,51696,51695,51694,51693,51692,0,0,0,0,0,0,0,0,0,0,0,0
888,棘織戰衣,1,0,0,51706,51705,51704,51703,51702,0,0,0,0,0,0,0,0,0,0,0,0
889,棘織戰裝,1,0,0,51701,51700,51699,51698,51697,0,0,0,0,0,0,0,0,0,0,0,0
890,影刃戰裝,1,0,0,51746,51745,51744,51743,51742,0,0,0,0,0,0,0,0,0,0,0,0
891,安卡哈血狩戰裝,1,0,0,51711,51710,51709,51708,51707,0,0,0,0,0,0,0,0,0,0,0,0
892,冰霜女巫裝束,1,0,0,51747,51748,51749,51750,51751,0,0,0,0,0,0,0,0,0,0,0,0
893,冰霜女巫戰衣,1,0,0,51757,51758,51759,51760,51761,0,0,0,0,0,0,0,0,0,0,0,0
894,冰霜女巫戰裝,1,0,0,51752,51753,51754,51755,51756,0,0,0,0,0,0,0,0,0,0,0,0
895,依米亞領主戰裝,1,0,0,51771,51770,51769,51768,51767,0,0,0,0,0,0,0,0,0,0,0,0
896,依米亞領主鎧甲,1,0,0,51776,51775,51774,51773,51772,0,0,0,0,0,0,0,0,0,0,0,0
897,天譴領主戰裝,1,0,0,51686,51685,51684,51683,51682,0,0,0,0,0,0,0,0,0,0,0,0
898,天譴領主鎧甲,1,0,0,51691,51690,51689,51688,51687,0,0,0,0,0,0,0,0,0,0,0,0
899,光誓裝束,1,0,0,51726,51725,51724,51723,51722,0,0,0,0,0,0,0,0,0,0,0,0
900,光誓戰裝,1,0,0,51721,51720,51719,51718,51717,0,0,0,0,0,0,0,0,0,0,0,0
901,光誓鎧甲,1,0,0,51731,51730,51729,51728,51727,0,0,0,0,0,0,0,0,0,0,0,0
908,污染者的決定,0,0,0,20184,20177,20181,0,0,0,0,0,0,0,0,0,0,0,0,0,0
909,鬥士的戰裝,1,0,0,64947,64946,64945,64944,64943,0,0,0,0,0,0,0,0,0,0,0,0
910,鬥士的魔化罩衣套裝,1,0,0,64977,64976,64975,64974,64973,0,0,0,0,0,0,0,0,0,0,0,0
911,鬥士的雷霆之拳套裝,1,0,0,65156,65155,65154,65153,65152,0,0,0,0,0,0,0,0,0,0,0,0
912,鬥士的震地者套裝,1,0,0,64962,64961,64960,64959,64958,0,0,0,0,0,0,0,0,0,0,0,0
913,鬥士的戰鬥之潮套裝,1,0,0,65151,65150,65149,65148,65147,0,0,0,0,0,0,0,0,0,0,0,0
914,鬥士的戰鬥皮甲,1,0,0,64967,64966,64965,64964,64963,0,0,0,0,0,0,0,0,0,0,0,0
915,鬥士的儀祭套裝,1,0,0,64942,64941,64940,64939,64938,0,0,0,0,0,0,0,0,0,0,0,0
916,鬥士的傳承套裝,1,0,0,64957,64956,64955,64954,64953,0,0,0,0,0,0,0,0,0,0,0,0
917,鬥士的辯護套裝,1,0,0,64937,64936,64935,64934,64933,0,0,0,0,0,0,0,0,0,0,0,0
918,鬥士的救贖套裝,1,0,0,64952,64951,64950,64949,64948,0,0,0,0,0,0,0,0,0,0,0,0
919,鬥士的戰衣,1,0,0,64932,64931,64930,64929,64928,0,0,0,0,0,0,0,0,0,0,0,0
920,鬥士的獵裝,1,0,0,64992,64991,64990,64989,64988,0,0,0,0,0,0,0,0,0,0,0,0
921,鬥士的狂野革甲套裝,1,0,0,64927,64926,64925,64924,64923,0,0,0,0,0,0,0,0,0,0,0,0
922,鬥士的聖裝,1,0,0,64987,64986,64985,64984,64983,0,0,0,0,0,0,0,0,0,0,0,0
923,鬥士的庇護套裝,1,0,0,64972,64971,64970,64969,64968,0,0,0,0,0,0,0,0,0,0,0,0
924,鬥士的褻瀆套裝,1,0,0,64982,64981,64980,64979,64978,0,0,0,0,0,0,0,0,0,0,0,0
925,熔岩鎧戰裝,1,0,0,60339,60340,60341,60342,60343,0,0,0,0,0,0,0,0,0,0,0,0
926,熔岩鎧戰甲,1,0,0,60349,60350,60351,60352,60353,0,0,0,0,0,0,0,0,0,0,0,0
927,風暴馭乘者戰袍,1,0,0,60290,60286,60288,60287,60289,0,0,0,0,0,0,0,0,0,0,0,0
928,風暴馭乘者法衣,1,0,0,60280,60277,60278,60276,60279,0,0,0,0,0,0,0,0,0,0,0,0
929,風暴馭乘者戰衣,1,0,0,60284,60281,60283,60282,60285,0,0,0,0,0,0,0,0,0,0,0,0
930,閃電充能戰裝,1,0,0,60306,60305,60303,60307,60304,0,0,0,0,0,0,0,0,0,0,0,0
931,炎魔套裝,1,0,0,60246,60244,60245,60243,60247,0,0,0,0,0,0,0,0,0,0,0,0
932,強化藍寶石戰甲,1,0,0,60348,60347,60346,60345,60344,0,0,0,0,0,0,0,0,0,0,0,0
933,強化藍寶石戰衣,1,0,0,60362,60361,60359,60363,60360,0,0,0,0,0,0,0,0,0,0,0,0
934,強化藍寶石護甲,1,0,0,60358,60357,60356,60355,60354,0,0,0,0,0,0,0,0,0,0,0,0
935,幻變法衣,1,0,0,60262,60259,60261,60258,60275,0,0,0,0,0,0,0,0,0,0,0,0
936,幻變戰衣,1,0,0,60253,60254,60255,60256,60257,0,0,0,0,0,0,0,0,0,0,0,0
937,風舞者戰衣,1,0,0,60302,60300,60299,60298,60301,0,0,0,0,0,0,0,0,0,0,0,0
938,狂怒元素法衣,1,0,0,60311,60310,60308,60312,60309,0,0,0,0,0,0,0,0,0,0,0,0
939,狂怒元素戰裝,1,0,0,60322,60321,60320,60319,60318,0,0,0,0,0,0,0,0,0,0,0,0
940,狂怒元素戰衣,1,0,0,60317,60316,60315,60314,60313,0,0,0,0,0,0,0,0,0,0,0,0
941,暗影之焰戰衣,1,0,0,60252,60251,60250,60249,60248,0,0,0,0,0,0,0,0,0,0,0,0
942,土靈戰鎧套裝,1,0,0,60327,60324,60325,60326,60323,0,0,0,0,0,0,0,0,0,0,0,0
943,土靈戰甲套裝,1,0,0,60331,60330,60328,60332,60329,0,0,0,0,0,0,0,0,0,0,0,0
944,靈癒者套裝,0,0,0,54486,54485,54484,54483,54482,54481,54480,54479,0,0,0,0,0,0,0,0,0
945,亡頌者套裝,0,0,0,54478,54477,54476,54475,54474,54473,54472,54471,0,0,0,0,0,0,0,0,0
949,黑暗烙印,0,0,0,56513,56509,56505,56499,56495,56491,56484,56483,0,0,0,0,0,0,0,0,0
950,巨浪,0,0,0,56512,56508,56504,56498,56494,56490,56482,56481,0,0,0,0,0,0,0,0,0
951,痛苦與折磨,0,0,0,63538,63537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,嗜血黃鐵套裝,1,0,0,70010,70005,70011,70004,70006,70007,70008,70009,0,0,0,0,0,0,0,0,0
964,嗜血華麗黃鐵套裝,1,0,0,70018,70013,70019,70012,70014,70015,70016,70017,0,0,0,0,0,0,0,0,0
965,嗜血皮甲套裝,1,0,0,70020,70021,70022,70023,70024,70025,70026,70027,0,0,0,0,0,0,0,0,0
966,嗜血龍革套裝,1,0,0,70028,70029,70030,70031,70032,70033,70034,70035,0,0,0,0,0,0,0,0,0
967,嗜血龍鱗套裝,1,0,0,70036,70037,70038,70039,70040,70041,70042,70043,0,0,0,0,0,0,0,0,0
968,嗜血碳鱗套裝,1,0,0,70044,70045,70046,70047,70048,70049,70050,70051,0,0,0,0,0,0,0,0,0
969,嗜血燼絲套裝,1,0,0,70062,70061,70063,70070,70067,70065,70066,70060,70064,0,0,0,0,0,0,0,0
970,嗜血火織套裝,1,0,0,70052,70053,70054,70055,70056,70057,70058,70059,0,0,0,0,0,0,0,0,0
1000,源質亡甲戰裝,1,0,0,71058,71059,71060,71061,71062,0,0,0,0,0,0,0,0,0,0,0,0
1001,源質亡甲護甲,1,0,0,70951,70952,70953,70954,70955,0,0,0,0,0,0,0,0,0,0,0,0
1002,黑曜樹紋戰袍,1,0,0,71097,71098,71099,71100,71101,0,0,0,0,0,0,0,0,0,0,0,0
1003,黑曜樹紋戰衣,1,0,0,71107,71108,71109,71110,71111,0,0,0,0,0,0,0,0,0,0,0,0
1004,黑曜樹紋套裝,1,0,0,71102,71103,71104,71105,71106,0,0,0,0,0,0,0,0,0,0,0,0
1005,喚焰者戰裝,1,0,0,71050,71051,71052,71053,71054,0,0,0,0,0,0,0,0,0,0,0,0
1006,黑暗鳳凰套裝,1,0,0,71045,71046,71047,71048,71049,0,0,0,0,0,0,0,0,0,0,0,0
1007,焚焰火鷹長袍,1,0,0,71290,71286,71287,71288,71289,0,0,0,0,0,0,0,0,0,0,0,0
1008,禍蛛之燃套裝,1,0,0,71281,71283,71282,71284,71285,0,0,0,0,0,0,0,0,0,0,0,0
1009,烈焰淨化套裝,1,0,0,71271,71272,71273,71274,71275,0,0,0,0,0,0,0,0,0,0,0,0
1010,烈焰淨化戰衣,1,0,0,71280,71279,71278,71277,71276,0,0,0,0,0,0,0,0,0,0,0,0
1011,炎祭戰衣,1,0,0,71095,71094,71093,71092,71091,0,0,0,0,0,0,0,0,0,0,0,0
1012,炎祭戰甲,1,0,0,71067,71066,71065,71064,71063,0,0,0,0,0,0,0,0,0,0,0,0
1013,炎祭護甲,1,0,0,70946,70947,70948,70949,70950,0,0,0,0,0,0,0,0,0,0,0,0
1014,火山套裝,1,0,0,71300,71299,71298,71297,71296,0,0,0,0,0,0,0,0,0,0,0,0
1015,火山戰裝,1,0,0,71305,71304,71303,71302,71301,0,0,0,0,0,0,0,0,0,0,0,0
1016,火山戰衣,1,0,0,71295,71294,71293,71292,71291,0,0,0,0,0,0,0,0,0,0,0,0
1017,熔火巨人戰鎧,1,0,0,71072,71071,71069,71068,71070,0,0,0,0,0,0,0,0,0,0,0,0
1018,熔火巨人戰甲,1,0,0,70941,70942,70944,70943,70945,0,0,0,0,0,0,0,0,0,0,0,0
1056,亡域骨甲護甲,1,0,0,77008,77009,77010,77011,77012,0,0,0,0,0,0,0,0,0,0,0,0
1057,亡域骨甲戰裝,1,0,0,76974,76975,76976,76977,76978,0,0,0,0,0,0,0,0,0,0,0,0
1058,地核戰袍,1,0,0,77013,77014,77015,77016,77017,0,0,0,0,0,0,0,0,0,0,0,0
1059,地核戰衣,1,0,0,77018,77019,77020,77021,77022,0,0,0,0,0,0,0,0,0,0,0,0
1060,地核法衣,1,0,0,76749,76750,76751,76752,76753,0,0,0,0,0,0,0,0,0,0,0,0
1061,巨龍巡者戰裝,1,0,0,77028,77029,77030,77031,77032,0,0,0,0,0,0,0,0,0,0,0,0
1062,時間領主戰衣,1,0,0,76212,76213,76214,76215,76216,0,0,0,0,0,0,0,0,0,0,0,0
1063,榮耀輻光戰衣,1,0,0,76765,76766,76767,76768,76769,0,0,0,0,0,0,0,0,0,0,0,0
1064,榮耀輻光戰甲,1,0,0,76874,76875,76876,76877,76878,0,0,0,0,0,0,0,0,0,0,0,0
1065,榮耀輻光護甲,1,0,0,77003,77004,77005,77006,77007,0,0,0,0,0,0,0,0,0,0,0,0
1066,聖光將熄法衣,1,0,0,76357,76358,76359,76360,76361,0,0,0,0,0,0,0,0,0,0,0,0
1067,聖光將熄戰衣,1,0,0,76348,76347,76346,76345,76344,0,0,0,0,0,0,0,0,0,0,0,0
1068,黑色長牙戰織,1,0,0,77023,77024,77025,77026,77027,0,0,0,0,0,0,0,0,0,0,0,0
1069,靈行者的法衣,1,0,0,76756,76757,76758,76759,76760,0,0,0,0,0,0,0,0,0,0,0,0
1070,靈行者的戰衣,1,0,0,77039,77038,77037,77036,77035,0,0,0,0,0,0,0,0,0,0,0,0
1071,靈行者的戰裝,1,0,0,77040,77041,77042,77043,77044,0,0,0,0,0,0,0,0,0,0,0,0
1072,無面罩氅法衣,1,0,0,76343,76342,76341,76340,76339,0,0,0,0,0,0,0,0,0,0,0,0
1073,巨像龍甲戰裝,1,0,0,76983,76984,76985,76986,76987,0,0,0,0,0,0,0,0,0,0,0,0
1074,巨像龍甲護甲,1,0,0,76988,76989,76990,76991,76992,0,0,0,0,0,0,0,0,0,0,0,0
1087,龍父之牙,1,0,0,77949,77950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1088,失落之喉,1,0,0,77947,77948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1089,懲戒之顎,1,0,0,77945,77946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1104,鬥士的褻瀆套裝,1,0,0,88191,88192,88193,88194,88195,0,0,0,0,0,0,0,0,0,0,0,0
1105,鬥士的庇護套裝,1,0,0,88201,88202,88203,88204,88205,0,0,0,0,0,0,0,0,0,0,0,0
1106,鬥士的聖裝,1,0,0,88186,88187,88188,88189,88190,0,0,0,0,0,0,0,0,0,0,0,0
1107,鬥士的狂野革甲套裝,1,0,0,88256,88257,88258,88259,88260,0,0,0,0,0,0,0,0,0,0,0,0
1108,鬥士的獵裝,1,0,0,88181,88182,88183,88184,88185,0,0,0,0,0,0,0,0,0,0,0,0
1109,鬥士的戰衣,1,0,0,88253,88252,88255,88254,88251,0,0,0,0,0,0,0,0,0,0,0,0
1110,鬥士的救贖套裝,1,0,0,88226,88227,88228,88229,88230,0,0,0,0,0,0,0,0,0,0,0,0
1111,鬥士的辯護套裝,1,0,0,88246,88247,88248,88249,88250,0,0,0,0,0,0,0,0,0,0,0,0
1112,鬥士的傳承套裝,1,0,0,88221,88222,88223,88225,88224,0,0,0,0,0,0,0,0,0,0,0,0
1113,鬥士的戰鬥皮甲,1,0,0,88210,88206,88207,88208,88209,0,0,0,0,0,0,0,0,0,0,0,0
1114,鬥士的戰鬥之潮套裝,1,0,0,88236,88237,88238,88239,88240,0,0,0,0,0,0,0,0,0,0,0,0
1115,鬥士的震地者套裝,1,0,0,88211,88212,88213,88214,88215,0,0,0,0,0,0,0,0,0,0,0,0
1116,鬥士的雷霆之拳套裝,1,0,0,88216,88217,88218,88219,88220,0,0,0,0,0,0,0,0,0,0,0,0
1117,鬥士的魔化罩衣套裝,1,0,0,88198,88197,88200,88199,88196,0,0,0,0,0,0,0,0,0,0,0,0
1118,鬥士的戰裝,1,0,0,88231,88232,88233,88234,88235,0,0,0,0,0,0,0,0,0,0,0,0
1119,鬥士的銅皮套裝,1,0,0,88176,88177,88178,88179,88180,0,0,0,0,0,0,0,0,0,0,0,0
1120,鬥士的鐵皮套裝,1,0,0,88171,88172,88173,88174,88175,0,0,0,0,0,0,0,0,0,0,0,0
1121,爭奪者禦甲,1,0,0,88575,88574,88573,88572,88571,88570,88569,88568,0,0,0,0,0,0,0,0,0
1123,失落墓穴戰裝,1,0,0,85334,85335,85336,85337,85338,0,0,0,0,0,0,0,0,0,0,0,0
1124,失落墓穴鎧甲,1,0,0,85314,85315,85316,85317,85318,0,0,0,0,0,0,0,0,0,0,0,0
1125,恆春法衣,1,0,0,85354,85355,85356,85357,85358,0,0,0,0,0,0,0,0,0,0,0,0
1126,恆春戰衣,1,0,0,85304,85305,85306,85307,85308,0,0,0,0,0,0,0,0,0,0,0,0
1127,恆春戰裝,1,0,0,85309,85310,85311,85312,85313,0,0,0,0,0,0,0,0,0,0,0,0
1128,恆春護甲,1,0,0,85383,85382,85381,85380,85379,0,0,0,0,0,0,0,0,0,0,0,0
1129,揚古殺手戰裝,1,0,0,85294,85295,85296,85297,85298,0,0,0,0,0,0,0,0,0,0,0,0
1130,燃卷戰衣,1,0,0,85374,85375,85376,85377,85378,0,0,0,0,0,0,0,0,0,0,0,0
1131,紅鶴法衣,1,0,0,85393,85392,85391,85390,85389,0,0,0,0,0,0,0,0,0,0,0,0
1132,紅鶴戰裝,1,0,0,85398,85397,85396,85395,85394,0,0,0,0,0,0,0,0,0,0,0,0
1133,紅鶴護甲,1,0,0,85384,85385,85386,85387,85388,0,0,0,0,0,0,0,0,0,0,0,0
1134,白虎法衣,1,0,0,85344,85345,85346,85347,85348,0,0,0,0,0,0,0,0,0,0,0,0
1135,白虎戰裝,1,0,0,85339,85340,85341,85342,85343,0,0,0,0,0,0,0,0,0,0,0,0
1136,白虎鎧甲,1,0,0,85319,85320,85321,85322,85323,0,0,0,0,0,0,0,0,0,0,0,0
1137,守護蛟龍法衣,1,0,0,85359,85360,85361,85362,85363,0,0,0,0,0,0,0,0,0,0,0,0
1138,守護蛟龍戰衣,1,0,0,85368,85367,85366,85365,85364,0,0,0,0,0,0,0,0,0,0,0,0
1139,萬千劍刃戰裝,1,0,0,85299,85300,85301,85302,85303,0,0,0,0,0,0,0,0,0,0,0,0
1140,火鳥法衣,1,0,0,85349,85350,85351,85352,85353,0,0,0,0,0,0,0,0,0,0,0,0
1141,火鳥戰衣,1,0,0,85293,85292,85291,85290,85289,0,0,0,0,0,0,0,0,0,0,0,0
1142,火鳥戰裝,1,0,0,85284,85285,85286,85287,85288,0,0,0,0,0,0,0,0,0,0,0,0
1143,煞器戰衣,1,0,0,85373,85372,85371,85370,85369,0,0,0,0,0,0,0,0,0,0,0,0
1144,響亮鐘聲戰甲,1,0,0,85329,85330,85331,85332,85333,0,0,0,0,0,0,0,0,0,0,0,0
1145,響亮鐘聲鎧甲,1,0,0,85324,85325,85326,85327,85328,0,0,0,0,0,0,0,0,0,0,0,0
1146,鬥士的儀祭套裝,1,0,0,88241,88242,88243,88245,88244,0,0,0,0,0,0,0,0,0,0,0,0
1147,烹飪的傳統,0,0,0,86468,86559,86558,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1151,盡噬深淵鎧甲,1,0,0,95230,95231,95232,95233,95234,0,0,0,0,0,0,0,0,0,0,0,0
1152,盡噬深淵戰甲,1,0,0,95225,95226,95227,95228,95229,0,0,0,0,0,0,0,0,0,0,0,0
1153,鬼煞森林戰裝,1,0,0,95235,95236,95237,95238,95239,0,0,0,0,0,0,0,0,0,0,0,0
1154,鬼煞森林法衣,1,0,0,95240,95241,95242,95243,95244,0,0,0,0,0,0,0,0,0,0,0,0
1155,鬼煞森林戰衣,1,0,0,95245,95246,95247,95248,95249,0,0,0,0,0,0,0,0,0,0,0,0
1156,鬼煞森林護甲,1,0,0,95250,95251,95252,95253,95254,0,0,0,0,0,0,0,0,0,0,0,0
1157,薩烏洛克巡者戰裝,1,0,0,95255,95256,95257,95258,95259,0,0,0,0,0,0,0,0,0,0,0,0
1158,炫彩多頭蛇法衣,1,0,0,95260,95261,95262,95263,95264,0,0,0,0,0,0,0,0,0,0,0,0
1159,火焰符咒戰裝,1,0,0,95265,95266,95267,95268,95269,0,0,0,0,0,0,0,0,0,0,0,0
1160,火焰符咒法衣,1,0,0,95270,95271,95272,95273,95274,0,0,0,0,0,0,0,0,0,0,0,0
1161,火焰符咒護甲,1,0,0,95275,95276,95277,95278,95279,0,0,0,0,0,0,0,0,0,0,0,0
1162,雷霆帝皇戰裝,1,0,0,95280,95281,95282,95283,95284,0,0,0,0,0,0,0,0,0,0,0,0
1163,雷霆帝皇法衣,1,0,0,95285,95286,95287,95288,95289,0,0,0,0,0,0,0,0,0,0,0,0
1164,雷霆帝皇鎧甲,1,0,0,95290,95291,95292,95293,95294,0,0,0,0,0,0,0,0,0,0,0,0
1165,驅魔者法衣,1,0,0,95295,95296,95297,95298,95299,0,0,0,0,0,0,0,0,0,0,0,0
1166,驅魔者戰衣,1,0,0,95300,95301,95302,95303,95304,0,0,0,0,0,0,0,0,0,0,0,0
1167,九尾戰裝,1,0,0,95305,95306,95307,95308,95309,0,0,0,0,0,0,0,0,0,0,0,0
1168,巫醫法衣,1,0,0,95310,95311,95312,95313,95314,0,0,0,0,0,0,0,0,0,0,0,0
1169,巫醫戰裝,1,0,0,95315,95316,95317,95318,95319,0,0,0,0,0,0,0,0,0,0,0,0
1170,巫醫戰衣,1,0,0,95320,95321,95322,95323,95324,0,0,0,0,0,0,0,0,0,0,0,0
1171,萬千煉獄戰衣,1,0,0,95325,95326,95327,95328,95329,0,0,0,0,0,0,0,0,0,0,0,0
1172,末代魔古戰甲,1,0,0,95330,95331,95332,95333,95334,0,0,0,0,0,0,0,0,0,0,0,0
1173,末代魔古鎧甲,1,0,0,95335,95336,95337,95338,95339,0,0,0,0,0,0,0,0,0,0,0,0
1179,史前掠奪者鎧甲,1,0,0,99195,99196,99201,99202,99203,0,0,0,0,0,0,0,0,0,0,0,0
1180,史前掠奪者戰甲,1,0,0,99197,99198,99199,99200,99206,0,0,0,0,0,0,0,0,0,0,0,0
1181,角之夢魘戰衣,1,0,0,99096,99097,99098,99204,99205,0,0,0,0,0,0,0,0,0,0,0,0
1182,天尊之諧戰衣,1,0,0,99092,99093,99094,99095,99106,0,0,0,0,0,0,0,0,0,0,0,0
1183,天尊之諧戰裝,1,0,0,99101,99102,99103,99104,99105,0,0,0,0,0,0,0,0,0,0,0,0
1184,天尊之諧法衣,1,0,0,99099,99100,99107,99108,99109,0,0,0,0,0,0,0,0,0,0,0,0
1185,鉤刺暗殺者戰裝,1,0,0,99113,99112,99114,99115,99116,0,0,0,0,0,0,0,0,0,0,0,0
1186,三一之耀戰衣,1,0,0,99123,99110,99111,99121,99122,0,0,0,0,0,0,0,0,0,0,0,0
1187,三一之耀法衣,1,0,0,99117,99118,99119,99120,99131,0,0,0,0,0,0,0,0,0,0,0,0
1188,勝利之翼鎧甲,1,0,0,99126,99127,99128,99129,99130,0,0,0,0,0,0,0,0,0,0,0,0
1189,勝利之翼法衣,1,0,0,99133,99124,99125,99134,99135,0,0,0,0,0,0,0,0,0,0,0,0
1190,勝利之翼戰裝,1,0,0,99132,99136,99137,99138,99139,0,0,0,0,0,0,0,0,0,0,0,0
1191,七聖印護甲,1,0,0,99142,99143,99144,99140,99141,0,0,0,0,0,0,0,0,0,0,0,0
1192,七聖印法衣,1,0,0,99151,99147,99148,99149,99150,0,0,0,0,0,0,0,0,0,0,0,0
1193,七聖印戰裝,1,0,0,99154,99155,99156,99145,99146,0,0,0,0,0,0,0,0,0,0,0,0
1194,時間術師戰衣,1,0,0,99152,99153,99160,99161,99162,0,0,0,0,0,0,0,0,0,0,0,0
1195,不懈崗哨戰裝,1,0,0,99157,99158,99159,99167,99168,0,0,0,0,0,0,0,0,0,0,0,0
1196,破碎之谷護甲,1,0,0,99163,99164,99165,99166,99170,0,0,0,0,0,0,0,0,0,0,0,0
1197,破碎之谷戰衣,1,0,0,99169,99174,99175,99176,99177,0,0,0,0,0,0,0,0,0,0,0,0
1198,破碎之谷法衣,1,0,0,99171,99172,99173,99178,99185,0,0,0,0,0,0,0,0,0,0,0,0
1199,破碎之谷戰裝,1,0,0,99180,99181,99182,99183,99184,0,0,0,0,0,0,0,0,0,0,0,0
1200,獨眼巨人之懼戰甲,1,0,0,99186,99187,99192,99193,99194,0,0,0,0,0,0,0,0,0,0,0,0
1201,獨眼巨人之懼鎧甲,1,0,0,99179,99188,99189,99190,99191,0,0,0,0,0,0,0,0,0,0,0,0
1203,鬥士的特質,0,0,0,102481,102480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1219,6.0 test set,0,0,0,109278,109379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1220,鬥士的褻瀆套裝,0,0,0,127049,127071,127082,127093,127104,0,0,0,0,0,0,0,0,0,0,0,0
1221,鬥士的聖裝,1,0,0,127063,127072,127083,127094,127105,0,0,0,0,0,0,0,0,0,0,0,0
1222,鬥士的獵裝,1,0,0,127050,127073,127084,127095,127106,0,0,0,0,0,0,0,0,0,0,0,0
1223,鬥士的戰衣,1,0,0,127064,127074,127085,127096,127107,0,0,0,0,0,0,0,0,0,0,0,0
1224,鬥士的鐵皮套裝,1,0,0,127051,127075,127086,127097,127108,0,0,0,0,0,0,0,0,0,0,0,0
1225,鬥士的辯護套裝,1,0,0,127052,127076,127087,127098,127109,0,0,0,0,0,0,0,0,0,0,0,0
1226,鬥士的傳承套裝,1,0,0,127065,127077,127088,127099,127110,0,0,0,0,0,0,0,0,0,0,0,0
1227,鬥士的戰鬥皮甲,1,0,0,127053,127078,127089,127100,127111,0,0,0,0,0,0,0,0,0,0,0,0
1228,鬥士的戰鬥之潮套裝,1,0,0,127054,127079,127090,127101,127112,0,0,0,0,0,0,0,0,0,0,0,0
1229,鬥士的魔化罩衣套裝,1,0,0,127066,127080,127091,127102,127113,0,0,0,0,0,0,0,0,0,0,0,0
1230,鬥士的戰裝,1,0,0,127055,127081,127092,127103,127114,0,0,0,0,0,0,0,0,0,0,0,0
1231,鬥士的特質,1,0,0,111305,111306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1233,活木戰裝,1,0,0,115540,115541,115542,115543,115544,0,0,0,0,0,0,0,0,0,0,0,0
1234,巨魔顱骨鎧甲戰裝,1,0,0,115535,115536,115537,115538,115539,0,0,0,0,0,0,0,0,0,0,0,0
1235,秘法粉碎者戰裝,1,0,0,115550,115551,115552,115553,115554,0,0,0,0,0,0,0,0,0,0,0,0
1236,萊拉克巡者戰裝,1,0,0,115545,115546,115547,115548,115549,0,0,0,0,0,0,0,0,0,0,0,0
1237,憂愁之凝戰裝,1,0,0,115555,115556,115557,115558,115559,0,0,0,0,0,0,0,0,0,0,0,0
1238,指引聖光戰裝,1,0,0,115565,115566,115567,115568,115569,0,0,0,0,0,0,0,0,0,0,0,0
1239,靈魂牧師衣飾,1,0,0,115560,115561,115562,115563,115564,0,0,0,0,0,0,0,0,0,0,0,0
1240,下毒者的戰裝,1,0,0,115570,115571,115572,115573,115574,0,0,0,0,0,0,0,0,0,0,0,0
1241,語風者的戰衣,1,0,0,115575,115576,115577,115578,115579,0,0,0,0,0,0,0,0,0,0,0,0
1242,黑手的戰裝,1,0,0,115580,115581,115582,115583,115584,0,0,0,0,0,0,0,0,0,0,0,0
1243,暗影議會裝束,1,0,0,115585,115586,115587,115588,115589,0,0,0,0,0,0,0,0,0,0,0,0
1244,戰歌之力,1,0,0,118256,118257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1245,黑鋼戰甲,1,0,0,120396,120395,120394,120393,120392,120391,0,0,0,0,0,0,0,0,0,0,0
1246,灰鍊護甲,1,0,0,120390,120389,120388,120387,120386,120385,0,0,0,0,0,0,0,0,0,0,0
