Name_lang,Description_lang,ID,GarrTalentTreeID,Tier,UiOrder,IconFileDataID,PlayerConditionID,GarrAbilityID,Flags,TalentType,PrerequisiteTalentID,ResearchCostSource,ActiveDurationSecs,GarrTalentSocketPropertiesID
最終容量,靈魄庫的潛在力量目前還處在尚未開發的階段。,1139,326,2,0,642637,82871,0,0,0,0,0,0,0
擴張潛能,靈魄庫的潛在力量目前還處在尚未開發的階段。,1140,327,0,0,418788,0,0,0,0,0,0,0,0
成長之力,靈魄庫的潛在力量目前還處在尚未開發的階段。,1141,327,1,0,462300,82863,0,0,0,0,0,0,0
最終容量,靈魄庫的潛在力量目前還處在尚未開發的階段。,1142,327,2,0,642637,82871,0,0,0,0,0,0,0
擴張潛能,靈魄庫的潛在力量目前還處在尚未開發的階段。,1143,328,0,0,418788,0,0,0,0,0,0,0,0
成長之力,靈魄庫的潛在力量目前還處在尚未開發的階段。,1144,328,1,0,462300,82863,0,0,0,0,0,0,0
最終容量,靈魄庫的潛在力量目前還處在尚未開發的階段。,1145,328,2,0,642637,82871,0,0,0,0,0,0,0
擴張潛能,靈魄庫的潛在力量目前還處在尚未開發的階段。,1146,329,0,0,418788,70104,0,0,0,0,0,0,0
成長之力,靈魄庫的潛在力量目前還處在尚未開發的階段。,1147,329,1,0,462300,82863,0,0,0,0,0,0,0
最終容量,靈魄庫的潛在力量目前還處在尚未開發的階段。,1148,329,2,0,642637,82871,0,0,0,0,0,0,0
以身作則,$@garrspelldesc,1154,330,0,1,442743,84501,0,0,0,0,0,0,0
軟骨之腿,$@garrspelldesc,1155,330,4,0,524486,89041,0,0,0,0,0,0,0
爐火腎石,$@garrspelldesc,1156,330,4,2,348535,89041,0,0,0,0,0,0,0
硫磺放射,$@garrspelldesc,1158,330,7,2,136182,89053,0,0,0,1165,0,0,0
軟骨彈步,$@garrspelldesc,1160,330,7,0,3163625,89053,0,0,0,1164,0,0,0
囓咬咀嚼者,$@garrspelldesc,1161,330,7,1,132103,89053,0,0,0,1169,0,0,0
艾曼妮的頂級皮膚,$@garrspelldesc,1163,330,2,0,1670848,84501,0,0,0,1168,0,0,0
通量導體,,1164,330,6,0,463891,89043,0,0,0,0,0,0,2
巧技靈印,,1165,330,6,2,463890,89043,0,0,0,0,0,0,1
耐抗靈印,,1167,330,5,1,463893,89042,0,0,0,0,0,0,3
威能靈印,,1168,330,1,0,463891,84501,0,0,0,0,0,0,2
耐抗靈印,,1169,330,6,1,463893,89043,0,0,0,0,0,0,3
耐抗靈印,,1170,330,1,2,463893,84501,0,0,0,0,0,0,3
曠野獵者的衝鋒,$@garrspelldesc,1202,334,2,2,1408833,84498,0,0,0,1211,0,0,0
曠野獵者戰術,$@garrspelldesc,1203,334,0,1,1029718,84498,0,0,0,0,0,0,0
曠野獵者的號角,$@garrspelldesc,1204,334,2,0,237400,84498,0,0,0,1209,0,0,0
面對敵人,,1205,334,7,0,132344,89055,0,0,0,1212,0,0,0
搶先攻擊,$@garrspelldesc,1206,334,7,1,132308,89055,0,0,0,1213,0,0,0
堅守陣線,$@garrspelldesc,1207,334,7,2,136088,89055,0,0,0,1214,0,0,0
沃爾凱的磨刀技術,$@garrspelldesc,1208,334,4,0,1361323,84498,0,0,0,0,0,0,0
威能靈印,,1209,334,1,0,463891,84498,0,0,0,0,0,0,2
巧技靈印,,1210,334,3,1,463890,84498,0,0,0,0,0,0,1
耐抗靈印,,1211,334,1,2,463893,84498,0,0,0,0,0,0,3
威能靈印,,1212,334,6,0,463891,89043,0,0,0,0,0,0,2
耐抗靈印,,1213,334,6,1,463893,89043,0,0,0,0,0,0,3
巧技靈印,,1214,334,6,2,463890,89043,0,0,0,0,0,0,1
耐抗靈印,,1215,334,5,1,463893,84498,0,0,0,0,0,0,3
組成隊形,$@garrspelldesc,1216,334,4,2,134060,84498,0,0,0,0,0,0,0
Chris Test Talent 1,,1217,335,0,0,136048,0,0,0,0,0,0,0,0
Chris Test Talent 2,,1218,335,1,0,136051,0,0,0,0,0,0,0,0
純潔之巔,將靈魄導向純潔之巔，以便獲得特殊寶藏。,1237,345,0,0,0,79227,0,0,0,0,0,86400,0
勇氣神殿,將靈魄導向勇氣神殿，以便對戰敵方勇士。,1238,345,0,1,0,79227,0,0,0,0,0,86400,0
謙遜神殿,將靈魄導向謙遜神殿，解鎖新的世界任務。,1239,345,0,2,0,79228,0,0,0,0,0,86400,0
永恆熔爐,將靈魄導向永恆熔爐，解鎖新的每日任務。,1240,345,0,3,0,79228,0,0,0,0,0,86400,0
忠誠要塞,將靈魄導向忠誠要塞，讓你和盟友能夠挑戰精英敵人。,1241,345,0,4,0,79229,0,0,0,0,0,86400,0
永世文庫,將靈魄導向永世文庫，以便獲得強大的琪瑞安強化。,1242,345,0,5,0,79229,0,0,0,0,0,86400,0
爍瀑盆地,將靈魄導向爍瀑盆地，以便獲得特殊寶藏。,1243,346,0,0,0,79232,0,0,0,0,0,86400,0
夢歌沼地,將靈魄導向夢歌沼地，以便對戰敵方勇士。,1244,346,0,1,0,79232,0,0,0,0,0,86400,0
特那瓦勒,將靈魄導向特那瓦勒，解鎖新的世界任務。,1245,346,0,2,0,79231,0,0,0,0,0,86400,0
冬日窪地,將靈魄導向冬日窪地，以便解鎖新的每日任務。,1246,346,0,3,0,79231,0,0,0,0,0,86400,0
特那希,將靈魄導向特那希，讓你和盟友能夠挑戰精英敵人。,1247,346,0,4,0,79230,0,0,0,0,0,86400,0
利爪之緣,將靈魄導向利爪之緣，以便獲得強大暗夜妖精的強化。,1248,346,0,5,0,79230,0,0,0,0,0,86400,0
天選者家族,將靈魄導向天選者家族，以便獲得特殊寶藏。,1249,347,0,0,2065562,79235,0,0,0,0,0,86400,0
傀儡家族,將靈魄導向傀儡家族，以便對戰敵方勇士。,1250,347,0,1,135807,79235,0,0,0,0,0,86400,0
瘟疫家族,將靈魄導向瘟疫家族，解鎖新的世界任務。,1251,347,0,2,840200,79234,0,0,0,0,0,86400,0
蛛眼家族,將靈魄導向蛛眼家族，解鎖新的每日任務。,1252,347,0,3,1357810,79234,0,0,0,0,0,86400,0
苦痛劇場,將靈魄導向苦痛劇場，讓你和盟友能夠挑戰精英敵人。,1253,347,0,4,2032581,79233,0,0,0,0,0,86400,0
祭儀家族,將靈魄導向祭儀家族，以便獲得強大死靈領主的強化。,1254,347,0,5,1660545,79233,0,0,0,0,0,86400,0
遺忘墓穴,將靈魄導向遺忘墓穴，以便獲得特殊寶藏。,1255,348,0,0,0,79236,0,0,0,0,0,86400,0
殘墓山丘,將靈魄導向殘墓山丘，以便對戰敵方勇士。,1256,348,0,1,0,79236,0,0,0,0,0,86400,0
收割者廷衛,將靈魄導向收割者廷衛，解鎖新的世界任務。,1257,348,0,2,0,79237,0,0,0,0,0,86400,0
尊殞村,將靈魄導向尊殞村，以便解鎖新的每日任務。,1258,348,0,3,0,79237,0,0,0,0,0,86400,0
威權要塞,將靈魄導向威權要塞，讓你和盟友能夠挑戰精英敵人。,1259,348,0,4,0,79238,0,0,0,0,0,86400,0
隱蔽避難所,將靈魄導向隱蔽避難所，以便獲得強大的汎希爾強化。,1260,348,0,5,0,79238,0,0,0,0,0,86400,0
耐抗靈印,,1263,349,5,1,463893,84502,0,0,0,0,0,0,3
威能靈印,,1264,349,6,0,463891,89054,0,0,0,0,0,0,2
威能靈印,,1265,349,1,0,463891,84502,0,0,0,0,0,0,2
鋸齒肩刃,$@garrspelldesc,1266,349,2,2,134427,84502,0,0,0,1273,0,0,0
精湛血肉工藝,$@garrspelldesc,1267,349,2,0,2066003,84502,0,0,0,1265,0,0,0
黑彌爾的武器庫：飢饞墜飾,$@garrspelldesc,1268,349,7,2,237519,89055,0,0,0,1275,0,0,0
黑彌爾的武器庫：快活長靴,$@garrspelldesc,1269,349,7,0,467095,89055,0,0,0,1264,0,0,0
骨製馬刺,$@garrspelldesc,1270,349,4,0,458236,84502,0,0,0,0,0,0,0
鍛造專門知識,$@garrspelldesc,1271,349,4,2,1519434,84502,0,0,0,0,0,0,0
爐裔奇想,$@garrspelldesc,1272,349,0,1,1030904,84502,0,0,0,0,0,0,0
耐抗靈印,,1273,349,1,2,463893,84502,0,0,0,0,0,0,3
耐抗靈印,,1274,349,6,1,463893,89054,0,0,0,0,0,0,3
巧技靈印,,1275,349,6,2,463890,89054,0,0,0,0,0,0,1
巧技靈印,,1276,349,3,1,463890,84502,0,0,0,0,0,0,1
黑彌爾的武器庫：髓質寶石,$@garrspelldesc,1277,349,7,1,463853,89055,0,0,0,1274,0,0,0
放下過往,$@garrspelldesc,1303,357,7,1,132206,89039,0,0,0,0,0,0,0
威能靈印,,1305,357,1,0,463891,88529,0,0,0,0,0,0,2
巧技靈印,,1306,357,1,2,463890,88529,0,0,0,0,0,0,1
靜心禱文,$@garrspelldesc,1308,357,2,0,133706,89034,0,0,0,1305,0,0,0
耐心之瓶,$@garrspelldesc,1309,357,2,2,133018,89034,0,0,0,1306,0,0,0
淨化法衣,$@garrspelldesc,1310,357,4,2,133647,89036,0,0,0,0,0,0,0
耐抗靈印,,1311,357,6,0,463893,89038,0,0,0,0,0,0,3
耐抗靈印,,1312,357,3,1,463893,89035,0,0,0,0,0,0,3
巧技靈印,,1313,357,6,2,463890,89038,0,0,0,0,0,0,1
友誼羈絆,$@garrspelldesc,1314,357,4,0,132171,89036,0,0,0,0,0,0,0
威能靈印,,1315,357,5,1,463891,89037,0,0,0,0,0,0,2
戰鬥冥想,$@garrspelldesc,1316,357,0,1,3528283,84478,0,0,0,0,0,0,0
試煉之路,$@garrspelldesc,1317,357,2,1,413583,89034,0,0,0,1765,0,0,0
威能靈印,,1364,360,6,0,463891,89043,0,0,0,0,0,0,2
巧技靈印,,1365,360,3,1,463890,89040,0,0,0,0,0,0,1
威能靈印,,1366,360,1,0,463891,84479,0,0,0,0,0,0,2
晉升者之瓶,$@garrspelldesc,1367,360,2,2,236869,84479,0,0,0,1374,0,0,0
導師啟發,$@garrspelldesc,1368,360,2,0,236685,84479,0,0,0,1366,0,0,0
琪瑞安洞察,$@garrspelldesc,1369,360,7,1,132171,89053,0,0,0,1377,0,0,0
琪瑞安恩典,$@garrspelldesc,1370,360,7,0,132586,89053,0,0,0,1364,0,0,0
琪瑞安堅忍,$@garrspelldesc,1371,360,7,2,135934,89053,0,0,0,1766,0,0,0
淨化儀式,$@garrspelldesc,1372,360,4,0,135995,89041,0,0,0,0,0,0,0
奮勇向前,$@garrspelldesc,1373,360,4,2,135864,89041,0,0,0,0,0,0,0
耐抗靈印,,1374,360,1,2,463893,84479,0,0,0,0,0,0,3
耐抗靈印,,1375,360,5,1,463893,89042,0,0,0,0,0,0,3
耐抗靈印,,1377,360,6,1,463893,89043,0,0,0,0,0,0,3
勇擊,$@garrspelldesc,1378,360,0,1,135946,84479,0,0,0,0,0,0,0
巧技靈印,,1379,365,3,1,463890,84480,0,0,0,0,0,0,1
耐抗靈印,,1380,365,5,1,463893,84480,0,0,0,0,0,0,3
威能靈印,,1381,365,1,0,463891,84480,0,0,0,0,0,0,2
混沌密探,$@garrspelldesc,1393,368,2,0,237557,89034,0,0,0,1395,0,0,0
靈活步法,$@garrspelldesc,1394,368,2,2,965900,89034,0,0,0,1396,0,0,0
威能靈印,,1395,368,1,0,463891,88529,0,0,0,0,0,0,2
耐抗靈印,,1396,368,1,2,463893,88529,0,0,0,0,0,0,3
巧技靈印,,1397,368,3,1,463890,89035,0,0,0,0,0,0,1
豬朋狗友,$@garrspelldesc,1398,368,4,1,460691,89036,0,0,0,0,0,0,0
巧技靈印,,1399,368,6,2,463890,89038,0,0,0,0,0,0,1
威能靈印,,1400,368,6,0,463891,89038,0,0,0,0,0,0,2
耐抗靈印,,1401,368,6,1,463893,89038,0,0,0,0,0,0,3
紮實準備,$@garrspelldesc,1402,368,7,1,136242,89039,0,0,0,1401,0,0,0
熟悉的困境,$@garrspelldesc,1403,368,7,0,1357795,89039,0,0,0,1400,0,0,0
無懼決鬥者,$@garrspelldesc,1404,368,7,2,2015861,89039,0,0,0,1399,0,0,0
耐抗靈印,,1405,368,5,1,463893,89037,0,0,0,0,0,0,3
追求刺激,$@garrspelldesc,1406,368,0,1,236268,84410,0,0,0,0,0,0,0
精英混合物,$@garrspelldesc,1407,365,2,2,134727,84480,0,0,0,1409,0,0,0
熔爐士過濾器,$@garrspelldesc,1408,365,2,0,1686569,84480,0,0,0,1381,0,0,0
耐抗靈印,,1409,365,1,2,463893,84480,0,0,0,0,0,0,3
紀元之錘,$@garrspelldesc,1410,365,7,1,613955,89055,0,0,0,1414,0,0,0
閃亮的漂流法珠核心,$@garrspelldesc,1411,365,7,2,1990984,89055,0,0,0,1413,0,0,0
魂鋼鉗,$@garrspelldesc,1412,365,7,0,133863,89055,0,0,0,1415,0,0,0
巧技靈印,$@garrspelldesc,1413,365,6,2,463890,89054,0,0,0,0,0,0,1
耐抗靈印,,1414,365,6,1,463893,89054,0,0,0,0,0,0,3
威能靈印,,1415,365,6,0,463891,89054,0,0,0,0,0,0,2
再生材質,$@garrspelldesc,1416,365,4,0,463858,84480,0,0,0,0,0,0,0
侍者堅毅,$@garrspelldesc,1417,365,4,2,1596903,84480,0,0,0,0,0,0,0
首席熔爐士的專長,$@garrspelldesc,1418,365,0,1,3257748,84480,0,0,0,0,0,0,0
不破之身,$@garrspelldesc,1419,304,4,0,3571639,84407,0,0,0,0,0,0,0
遠征隊領袖,$@garrspelldesc,1420,304,4,2,136005,84407,0,0,0,0,0,0,0
深謀遠慮,$@garrspelldesc,1421,304,7,1,2178534,89055,0,0,0,1422,0,0,0
耐抗靈印,,1422,304,6,1,463893,89054,0,0,0,0,0,0,3
威能靈印,,1423,304,3,1,463891,84407,0,0,0,0,0,0,2
堅毅鬱影,$@garrspelldesc,1424,304,2,2,892448,84407,0,0,0,1005,0,0,0
行如一體,$@garrspelldesc,1425,304,2,0,135942,84407,0,0,0,1006,0,0,0
石源奉獻,$@garrspelldesc,1426,304,0,1,399041,84407,0,0,0,0,0,0,0
注意腳下！,$@garrspelldesc,1545,392,2,0,1321252,84409,0,0,0,1556,0,0,0
悠閒步伐,$@garrspelldesc,1546,392,2,2,348567,84409,0,0,0,1548,0,0,0
威能靈印,,1547,392,3,1,463891,89040,0,0,0,0,0,0,2
巧技靈印,,1548,392,1,2,463890,84409,0,0,0,0,0,0,1
耐抗靈印,,1549,392,5,1,463893,89042,0,0,0,0,0,0,3
細緻的味覺,$@garrspelldesc,1550,392,7,1,3536201,89053,0,0,0,1555,0,0,0
舒心之蔭,$@garrspelldesc,1551,392,0,1,644385,84409,0,0,0,0,0,0,0
回禮,$@garrspelldesc,1552,392,7,0,133784,89053,0,0,0,1554,0,0,0
巧技靈印,,1553,392,6,2,463890,89043,0,0,0,0,0,0,1
威能靈印,,1554,392,6,0,463891,89043,0,0,0,0,0,0,2
耐抗靈印,,1555,392,6,1,463893,89043,0,0,0,0,0,0,3
耐抗靈印,,1556,392,1,0,463893,84409,0,0,0,0,0,0,3
派對人生,$@garrspelldesc,1557,392,4,0,236550,89041,0,0,0,0,0,0,0
特選材料,$@garrspelldesc,1559,392,4,2,413571,89041,0,0,0,0,0,0,0
荒地規範,$@garrspelldesc,1560,392,7,2,132810,89053,0,0,0,1553,0,0,0
召喚侍者,$@garrspelldesc,1561,393,0,0,3586266,0,0,0,0,0,0,0,0
劣者枷鎖,$@garrspelldesc,1562,393,0,1,3565442,0,0,0,0,0,0,0,0
昇靈堡之矛,$@garrspelldesc,1563,393,1,6,3565453,0,0,0,0,0,0,0,0
神聖鳴響,$@garrspelldesc,1564,393,1,1,3565448,0,0,0,0,0,0,0,0
樂土敕令,$@garrspelldesc,1565,393,0,2,3565443,0,0,0,0,0,0,0,0
晉升者恩澤,$@garrspelldesc,1566,393,1,2,3565449,0,0,0,0,0,0,0,0
魂靈相連,$@garrspelldesc,1567,393,0,3,3565444,0,0,0,0,0,0,0,0
無盡責罰,$@garrspelldesc,1568,393,1,3,3565450,0,0,0,0,0,0,0,0
共鳴之箭,$@garrspelldesc,1569,393,0,4,3565445,0,0,0,0,0,0,0,0
禱鐘圖騰,$@garrspelldesc,1570,393,1,4,3565451,0,0,0,0,0,0,0,0
璀璨星火,$@garrspelldesc,1571,393,0,5,3565446,0,0,0,0,0,0,0,0
肅清之稅,$@garrspelldesc,1572,393,1,5,3565452,0,0,0,0,0,0,0,0
秩序武裝,$@garrspelldesc,1573,393,0,6,3565447,0,0,0,0,0,0,0,0
血肉工藝,$@garrspelldesc,1575,395,0,0,3586267,0,0,0,0,0,0,0,0
憎惡體外肢,$@garrspelldesc,1576,395,0,1,3578196,0,0,0,0,0,0,0,0
鎮壓者之錘,$@garrspelldesc,1577,395,1,1,3578228,0,0,0,0,0,0,0,0
烈焰之秣,$@garrspelldesc,1578,395,0,2,3591588,0,0,0,0,0,0,0,0
穢邪新星,$@garrspelldesc,1579,395,1,2,3578229,0,0,0,0,0,0,0,0
適應蟲群,$@garrspelldesc,1580,395,0,3,3578197,0,0,0,0,0,0,0,0
鋸齒骸骨尖刺,$@garrspelldesc,1581,395,1,3,3578230,0,0,0,0,0,0,0,0
死亡戰輪,$@garrspelldesc,1582,395,0,4,3578207,0,0,0,0,0,0,0,0
原初震波,$@garrspelldesc,1583,395,1,4,3578231,0,0,0,0,0,0,0,0
死亡重生,$@garrspelldesc,1584,395,0,5,3578226,0,0,0,0,0,0,0,0
絕殺箭,$@garrspelldesc,1585,395,1,5,3578232,0,0,0,0,0,0,0,0
骨灰絕釀,$@garrspelldesc,1586,395,0,6,3578227,0,0,0,0,0,0,0,0
征服者旌旗,$@garrspelldesc,1587,395,1,6,3578233,0,0,0,0,0,0,0,0
暗影之門,$@garrspelldesc,1588,396,0,0,3586270,0,0,0,0,0,0,0,0
靈霧繚繞,$@garrspelldesc,1589,396,0,1,3565716,42787,0,0,0,0,0,0,0
灰燼聖地,$@garrspelldesc,1590,396,1,1,3565722,42792,0,0,0,0,0,0,0
罪惡烙印,$@garrspelldesc,1591,396,0,2,3565717,42788,0,0,0,0,0,0,0
玩弄心智,$@garrspelldesc,1592,396,1,2,3565723,39986,0,0,0,0,0,0,0
飢餓狂亂,$@garrspelldesc,1593,396,0,3,3565718,42789,0,0,0,0,0,0,0
靈魄鞭笞,$@garrspelldesc,1594,396,1,3,3565724,42230,0,0,0,0,0,0,0
剝皮射擊,$@garrspelldesc,1595,396,0,4,3565719,42790,0,0,0,0,0,0,0
連鎖收割,$@garrspelldesc,1596,396,1,4,3565725,42793,0,0,0,0,0,0,0
苦痛之鏡,$@garrspelldesc,1597,396,0,5,3565720,39985,0,0,0,0,0,0,0
災難逼近,$@garrspelldesc,1598,396,1,5,3565726,39987,0,0,0,0,0,0,0
門派先人,$@garrspelldesc,1599,396,0,6,3565721,42791,0,0,0,0,0,0,0
定罪,$@garrspelldesc,1600,396,1,6,3565727,42794,0,0,0,0,0,0,0
靈魂幻體,$@garrspelldesc,1601,397,0,0,3586268,0,0,0,0,0,0,0,0
死亡代價,$@garrspelldesc,1602,397,0,2,3636837,0,0,0,0,0,0,0,0
四季祝福,$@garrspelldesc,1603,397,1,1,3636845,0,0,0,0,0,0,0,0
獵殺追擊,$@garrspelldesc,1604,397,0,3,3636838,0,0,0,0,0,0,0,0
妖精祝福,$@garrspelldesc,1605,397,1,2,3636847,0,0,0,0,0,0,0,0
召集魂靈,$@garrspelldesc,1606,397,0,4,3636839,0,0,0,0,0,0,0,0
敗血症,$@garrspelldesc,1607,397,1,3,3636848,0,0,0,0,0,0,0,0
狂野靈魂,$@garrspelldesc,1608,397,0,5,3636840,0,0,0,0,0,0,0,0
妖精汲血,$@garrspelldesc,1609,397,1,4,3636849,0,0,0,0,0,0,0,0
法能移轉,$@garrspelldesc,1610,397,0,6,3636841,0,0,0,0,0,0,0,0
靈魂腐爛,$@garrspelldesc,1611,397,1,5,3636850,0,0,0,0,0,0,0,0
靈脈踐踏,$@garrspelldesc,1612,397,1,0,3636842,0,0,0,0,0,0,0,0
先祖餘震,$@garrspelldesc,1613,397,1,6,3636851,0,0,0,0,0,0,0,0
耐抗靈印,,1765,357,1,1,463893,88529,0,0,0,0,0,0,3
巧技靈印,,1766,360,6,2,463890,89043,0,0,0,0,0,0,1
巧技靈印,,1767,330,3,1,463890,89035,0,0,0,0,0,0,1
艾曼妮的遊走血肉,$@garrspelldesc,1770,330,2,2,1670850,84501,0,0,0,1170,0,0,0
遠古祝福,$@garrspelldesc,1783,461,0,0,135769,34450,0,0,0,0,0,0,0
苦痛釋放,$@garrspelldesc,1784,461,1,0,135768,90930,0,0,0,0,0,0,0
強化堅毅,$@garrspelldesc,1785,461,1,1,1394893,90930,0,0,0,0,0,0,0
無法言喻之力,$@garrspelldesc,1786,461,2,2,3528288,91125,0,0,0,0,0,0,0
強化迅疾,$@garrspelldesc,1787,461,0,1,413579,34450,0,0,0,0,0,0,0
不滅寶庫,$@garrspelldesc,1788,461,2,1,3257863,91125,0,0,0,0,0,0,0
持久之魂,$@garrspelldesc,1789,461,3,0,136213,91126,0,0,0,0,0,0,0
靈敏反射,$@garrspelldesc,1790,461,3,1,132215,91126,0,0,0,0,0,0,0
無視死亡,$@garrspelldesc,1791,461,3,2,136119,91126,0,0,0,0,0,0,0
已發現貯藏,$@garrspelldesc,1792,461,1,2,1518638,90930,0,0,0,0,0,0,0
不為所動,$@garrspelldesc,1793,461,2,0,237553,91125,0,0,0,0,0,0,0
迅捷掠寶,自動拾取敵人身上的戰利品，但托迦司首領除外。,1794,461,0,2,901746,34450,0,0,0,0,0,0,0
威能靈印,,1799,330,8,1,463891,91815,0,0,0,0,0,0,2
難以承受的排放,,1800,330,9,0,236271,91817,0,0,0,0,0,0,0
耐抗靈印,,1801,330,10,0,463893,91820,0,0,0,1800,0,0,3
毒膿噴發,,1802,330,11,1,132100,91823,0,0,0,0,0,0,0
堅韌縫紉,,1803,330,9,2,3622131,91817,0,0,0,0,0,0,0
巧技靈印,,1804,330,10,2,463890,91820,0,0,0,1803,0,0,1
威能靈印,,1805,349,8,1,463891,91814,0,0,0,0,0,0,2
切骨者之眼,,1806,349,9,0,3492310,91819,0,0,0,0,0,0,0
活骨胸甲,,1807,349,9,2,3190332,91819,0,0,0,0,0,0,0
耐抗靈印,,1808,349,10,0,463893,91822,0,0,0,1806,0,0,3
巧技靈印,,1809,349,10,2,463890,91822,0,0,0,1807,0,0,1
追憶武裝,,1810,349,11,1,3510985,91825,0,0,0,0,0,0,0
威能靈印,,1811,357,8,1,463891,91816,0,0,0,0,0,0,2
同心相聚,,1812,357,9,0,236681,91818,0,0,0,0,0,0,0
虔信之途,,1813,357,9,2,366056,91818,0,0,0,0,0,0,0
耐抗靈印,,1814,357,10,0,463893,91821,0,0,0,1812,0,0,3
巧技靈印,,1815,357,10,2,463890,91821,0,0,0,1813,0,0,1
萌發決心,,1816,357,11,1,132866,91824,0,0,0,0,0,0,0
威能靈印,,1819,325,8,1,463891,91816,0,0,0,0,0,0,2
黏稠痕跡,,1820,325,9,0,1391773,91818,0,0,0,0,0,0,0
波動技巧,,1821,325,9,2,3601538,91818,0,0,0,0,0,0,0
耐抗靈印,,1822,325,10,0,463893,91821,0,0,0,1820,0,0,3
巧技靈印,,1823,325,10,2,463890,91821,0,0,0,1821,0,0,1
凱文的小軟泥,,1824,325,11,1,1500942,91824,0,0,0,0,0,0,0
威能靈印,,1825,360,8,1,463891,91815,0,0,0,0,0,0,2
御靈者之矛,,1826,360,9,0,135127,91817,0,0,0,0,0,0,0
但願長春,,1827,360,9,2,305294,91817,0,0,0,0,0,0,0
耐抗靈印,,1828,360,10,0,463893,91820,0,0,0,1826,0,0,3
巧技靈印,,1829,360,10,2,463890,91820,0,0,0,1827,0,0,1
照亮道路,,1830,360,11,1,515951,91823,0,0,0,0,0,0,0
威能靈印,,1831,365,8,1,463891,91814,0,0,0,0,0,0,2
魂光光譜儀,,1832,365,9,0,1041266,91819,0,0,0,0,0,0,0
反應式改裝,,1833,365,9,2,252184,91819,0,0,0,0,0,0,0
耐抗靈印,,1834,365,10,0,463893,91822,0,0,0,1832,0,0,3
巧技靈印,,1835,365,10,2,463890,91822,0,0,0,1833,0,0,1
滿溢靈魄加速器,,1836,365,11,1,3089628,91825,0,0,0,0,0,0,0
威能靈印,,1837,276,8,1,463891,91816,0,0,0,0,0,0,2
精確射擊,,1838,276,9,0,132208,91818,0,0,0,0,0,0,0
集結生存者,,1839,276,9,2,1582140,91818,0,0,0,0,0,0,0
耐抗靈印,,1840,276,10,0,463893,91821,0,0,0,1838,0,0,3
巧技靈印,,1841,276,10,2,463890,91821,0,0,0,1839,0,0,1
心連心,,1842,276,11,1,3528275,91824,0,0,0,0,0,0,0
威能靈印,,1843,275,8,1,463891,91815,0,0,0,0,0,0,2
狡黠夢境,,1844,275,9,0,3752258,91817,0,0,0,0,0,0,0
清晰夢境,,1845,275,9,2,1394953,91817,0,0,0,0,0,0,0
耐抗靈印,,1846,275,10,0,463893,91820,0,0,0,1844,0,0,3
巧技靈印,,1847,275,10,2,463890,91820,0,0,0,1845,0,0,1
夢境鑽研,,1848,275,11,1,3854013,91823,0,0,0,0,0,0,0
威能靈印,,1849,334,8,1,463891,91814,0,0,0,0,0,0,2
沃爾凱伏擊,,1850,334,9,0,3193867,91819,0,0,0,0,0,0,0
獵手激昂,,1851,334,9,2,3528276,91819,0,0,0,0,0,0,0
耐抗靈印,,1852,334,10,0,463893,91822,0,0,0,1850,0,0,3
巧技靈印,,1853,334,10,2,463890,91822,0,0,0,1851,0,0,1
曠野獵者謀略,,1854,334,11,1,3528274,91825,0,0,0,0,0,0,0
威能靈印,,1855,304,8,1,463891,91814,0,0,0,0,0,0,2
再生石膚,,1856,304,9,0,646672,91819,0,0,0,1855,0,0,0
威嚇策略,,1857,304,9,2,236314,91819,0,0,0,1855,0,0,0
巧技靈印,,1858,304,10,0,463890,91822,0,0,0,1856,0,0,1
耐抗靈印,,1859,304,10,2,463893,91822,0,0,0,1857,0,0,3
戰場威嚴,,1860,304,11,1,236344,91825,0,0,0,0,0,0,0
堅定不移,$@garrspelldesc,1861,461,4,0,892448,91127,0,0,0,0,0,0,0
精英殺手,$@garrspelldesc,1863,461,4,2,2032590,91127,0,0,0,0,0,0,0
干涉命運,$@garrspelldesc,1864,461,5,0,1669485,91128,0,0,0,0,0,0,0
靈魄掠奪者,$@garrspelldesc,1865,461,4,1,3528304,91127,0,0,0,0,0,0,0
威能靈印,,1866,368,8,1,463891,91816,0,0,0,0,0,0,2
罪孽擁護,,1867,368,9,0,3565716,91818,0,0,0,1866,0,0,0
靈巧步伐,,1868,368,9,2,965900,91818,0,0,0,0,0,0,0
巧技靈印,,1869,368,10,0,463890,91821,0,0,0,1867,0,0,1
耐抗靈印,,1870,368,10,2,463893,91821,0,0,0,1868,0,0,3
致命缺點,,1871,368,11,1,1373912,91824,0,0,0,0,0,0,0
威能靈印,,1872,392,8,1,463891,91815,0,0,0,0,0,0,2
隨時來杯茶,,1873,392,9,0,651601,91817,0,0,0,1872,0,0,0
再一口就好,,1874,392,9,2,895875,91817,0,0,0,1872,0,0,0
巧技靈印,,1875,392,10,0,463890,91820,0,0,0,1873,0,0,1
耐抗靈印,,1876,392,10,2,463893,91820,0,0,0,1874,0,0,3
派對小禮物,,1877,392,11,1,134140,91823,0,0,0,0,0,0,0
強化新星,$@garrspelldesc,1878,461,5,1,4037124,91128,0,0,0,0,0,0,0
藍龍軍團親和,[TEMP] Passive Bonus from the Blue Dragonflight.,1881,463,0,0,134155,0,0,0,0,0,0,0,0
綠龍軍團親和,[TEMP] Passive Bonus from the Green Dragonflight.,1882,463,0,1,134157,0,0,0,0,0,0,0,0
